time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/learning_rate,train/explained_variance,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/value_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1587,5632,11,3,0.27392578125,0.0004092704424510632,0.01271975040435791,0.025020842,-43.81004822254181,-0.02894236666179495,0.2,-0.027735458686947823,160,0.02737230691127479,0.994373619556427,-2.285699,1258.0
1592,6144,12,3,0.2659912109375,0.0004092704424510632,0.019330263137817383,0.01735879,-43.81030356884003,-0.032229868695139885,0.2,-0.0461316779255867,176,0.0014802810219407547,0.9951885938644409,-2.285699,1258.0
1604,6656,13,4,0.220458984375,0.0004092704424510632,0.057802557945251465,0.016332243,-43.837584376335144,-0.022671654383884743,0.2,-0.0377790704369545,192,0.006428888096706942,0.9957103729248047,-2.2798066,1258.0
1608,7168,14,4,0.2510986328125,0.0004092704424510632,0.026864349842071533,0.021061296,-43.838876843452454,-0.026861143996939063,0.2,-0.025739718228578568,208,0.030174043553415686,0.9952956438064575,-2.2798066,1258.0
1613,7680,15,4,0.269287109375,0.0004092704424510632,-0.0015496015548706055,0.020944577,-43.81088173389435,-0.027961985731963068,0.2,-0.03551540896296501,224,0.003107156415353529,0.9945343732833862,-2.299595,1258.0
1616,8192,16,5,0.2525634765625,0.0004092704424510632,0.009594082832336426,0.024248403,-43.80689322948456,-0.024523677086108364,0.2,-0.012513108551502228,240,0.04476174828596413,0.9949124455451965,-2.299595,1258.0
1620,8704,17,5,0.257568359375,0.0004092704424510632,-0.07866954803466797,0.021248732,-43.81156861782074,-0.0276544849621132,0.2,-0.03202403709292412,256,0.0023964876836544136,0.994793713092804,-2.299595,1258.0
1623,9216,18,5,0.1982421875,0.0004092704424510632,0.018615782260894775,0.017783534,-43.81019389629364,-0.02250271913362667,0.2,-0.03388073295354843,272,0.00831388724327553,0.9949939250946045,-2.319078857142857,1258.0
1633,9728,19,5,0.2274169921875,0.0004092704424510632,0.01587057113647461,0.019462317,-43.803112864494324,-0.02847515224129893,0.2,-0.01596689224243164,288,0.05212984106037766,0.9940243363380432,-2.319078857142857,1258.0
1639,10240,20,6,0.2579345703125,0.0004092704424510632,0.12054860591888428,0.024284896,-43.78986608982086,-0.02824468500330113,0.2,-0.03762761130928993,304,0.003780829309107503,0.99513179063797,-2.345099375,1258.0
1644,10752,21,6,0.258056640625,0.0004092704424510632,0.032923877239227295,0.02257099,-43.80323326587677,-0.027067006332799792,0.2,-0.01868627592921257,320,0.06432148197200149,0.9937130808830261,-2.345099375,1258.0
1646,11264,22,6,0.1982421875,0.0004092704424510632,-1.0975682735443115,0.015302956,-43.749728322029114,-0.023109378569643013,0.2,-0.03231015428900719,336,0.0028752488069585524,0.9923226237297058,-2.345099375,1258.0
1647,11776,23,7,0.24951171875,0.0004092704424510632,0.0892941951751709,0.0270359,-43.73969209194183,-0.029416904173558578,0.2,-0.03808341547846794,352,0.0059946925975964405,0.9929162263870239,-2.369928777777778,1258.0
1645,12288,24,7,0.2449951171875,0.0004092704424510632,0.2105613350868225,0.023419466,-43.755675077438354,-0.027072352735558525,0.2,-0.025576703250408173,368,0.06241621379740536,0.9930815100669861,-2.369928777777778,1258.0
1646,12800,25,7,0.150390625,0.0004092704424510632,-4.766233921051025,0.014399279,-43.75515401363373,-0.02081575116608292,0.2,-0.04141315817832947,384,0.007098688791302266,0.9931208491325378,-2.369238,1258.0
1651,13312,26,8,0.1759033203125,0.0004092704424510632,0.01634007692337036,0.016385186,-43.77024829387665,-0.020766952307894826,0.2,0.015367511659860611,400,0.11946097761392593,0.9941380620002747,-2.369238,1258.0
1655,13824,27,8,0.2303466796875,0.0004092704424510632,-1.294461727142334,0.021118231,-43.799681305885315,-0.025844961986877024,0.2,-0.045241061598062515,416,0.005164008012798149,0.9952449798583984,-2.369238,1258.0
1656,14336,28,8,0.26318359375,0.0004092704424510632,0.35790377855300903,0.025463004,-43.80764400959015,-0.029595113242976367,0.2,-0.0442238487303257,432,0.006930612595169805,0.9942776560783386,-2.384719181818182,1258.0
1660,14848,29,8,0.3856201171875,0.0004092704424510632,0.14721792936325073,0.046966434,-43.76374018192291,-0.026310779358027503,0.2,-0.00994938611984253,448,0.05401091370731592,0.9932509064674377,-2.384719181818182,1258.0
1660,15360,30,9,0.240966796875,0.0004092704424510632,-4.743480205535889,0.023136754,-43.74845206737518,-0.022731335629941896,0.2,-0.03249158337712288,464,0.002801465658194502,0.9928267002105713,-2.3911248333333335,1258.0
1661,15872,31,9,0.247802734375,0.0004092704424510632,0.05916786193847656,0.020449257,-43.72581923007965,-0.026222677115583792,0.2,0.0119783915579319,480,0.11860957625322044,0.9921138882637024,-2.3911248333333335,1258.0
1660,16384,32,9,0.18798828125,0.0004092704424510632,-0.31464266777038574,0.015134484,-43.677239775657654,-0.023958118305017706,0.2,-0.04307740926742554,496,0.0035338010638952255,0.989276647567749,-2.390580615384615,1258.0
1662,16896,33,10,0.2568359375,0.0004092704424510632,0.0070015788078308105,0.021881152,-43.59865605831146,-0.028459152206778526,0.2,0.01739180088043213,512,0.17904972634278238,0.9880114793777466,-2.390580615384615,1258.0
1665,17408,34,10,0.2119140625,0.0004092704424510632,-1.1914899349212646,0.018470954,-43.606204867362976,-0.023892998084193096,0.2,-0.03221758082509041,528,0.010548546517384239,0.9902782440185547,-2.390580615384615,1258.0
1669,17920,35,10,0.269775390625,0.0004092704424510632,0.00814288854598999,0.02126301,-43.64302051067352,-0.03070808605843922,0.2,-0.0506286546587944,544,0.005475920683238655,0.9886444211006165,-2.3930567857142857,1258.0
1671,18432,36,11,0.195556640625,0.0004092704424510632,0.033747076988220215,0.023218945,-43.57853984832764,-0.024209544149925932,0.2,0.02335873246192932,560,0.19349170057103038,0.98748379945755,-2.3930567857142857,1258.0
1672,18944,37,11,0.215087890625,0.0004092704424510632,-1.1590192317962646,0.011937301,-43.5593136548996,-0.024804163796943612,0.2,-0.036978498101234436,576,0.0038545392380910926,0.9871379733085632,-2.377927533333333,1258.0
1672,19456,38,11,0.205322265625,0.0004092704424510632,0.037388503551483154,0.017007941,-43.54125928878784,-0.02006821642862633,0.2,0.05111535266041756,592,0.225089302752167,0.9858002066612244,-2.377927533333333,1258.0
1672,19968,39,11,0.216796875,0.0004092704424510632,-1.9694435596466064,0.015642015,-43.48209881782532,-0.02470593213365646,0.2,-0.03983544558286667,608,0.004066390807565767,0.9836862683296204,-2.377927533333333,1258.0
1672,20480,40,12,0.2042236328125,0.0004092704424510632,0.07849353551864624,0.021581892,-43.43513488769531,-0.021454724737850484,0.2,-0.031034216284751892,624,0.00516701666492736,0.9831106066703796,-2.3754159375,1258.0
1675,20992,41,12,0.14013671875,0.0004092704424510632,0.13196957111358643,0.016198236,-43.42516469955444,-0.020029048886499368,0.2,0.032045312225818634,640,0.20718279969878495,0.9827002286911011,-2.3754159375,1258.0
1679,21504,42,12,0.19873046875,0.0004092704424510632,-7.500052452087402,0.019424494,-43.407747983932495,-0.020575153175741434,0.2,-0.04044341668486595,656,0.010758521566458512,0.9821327924728394,-2.365660705882353,1258.0
1681,22016,43,13,0.14794921875,0.0004092704424510632,0.06611281633377075,0.014471123,-43.39288902282715,-0.019356306147528812,0.2,0.04308877885341644,672,0.22062074928544462,0.9816246628761292,-2.365660705882353,1258.0
1681,22528,44,13,0.2066650390625,0.0004092704424510632,-7.407439231872559,0.01640867,-43.40232050418854,-0.022428660769946873,0.2,-0.03450993075966835,688,0.0039295528004004154,0.9836488366127014,-2.365660705882353,1258.0
1682,23040,45,13,0.2501220703125,0.0004092704424510632,0.07471156120300293,0.025378525,-43.463411808013916,-0.025726165855303407,0.2,-0.038481704890728,704,0.005601722441497259,0.984335720539093,-2.350993166666667,1258.0
1681,23552,46,14,0.123779296875,0.0004092704424510632,0.10030609369277954,0.013072086,-43.46730589866638,-0.015963970363372937,0.2,0.04178072512149811,720,0.22327111614868045,0.9843122363090515,-2.350993166666667,1258.0
1683,24064,47,14,0.17822265625,0.0004092704424510632,-4.7631964683532715,0.014482096,-43.44944930076599,-0.01992213235644158,0.2,-0.037236593663692474,736,0.009856771270278841,0.9829700589179993,-2.348887421052632,1258.0
1685,24576,48,14,0.1234130859375,0.0004092704424510632,0.0541340708732605,0.01537155,-43.420071959495544,-0.01755219482583925,0.2,0.045837391167879105,752,0.25508788507431746,0.9830338358879089,-2.348887421052632,1258.0
1687,25088,49,14,0.281982421875,0.0004092704424510632,-10.085614204406738,0.029117249,-43.44209897518158,-0.028074451605789363,0.2,-0.04860639572143555,768,0.0028852876275777817,0.9843547940254211,-2.348887421052632,1258.0
1689,25600,50,15,0.2630615234375,0.0004092704424510632,0.041389286518096924,0.020040132,-43.47232639789581,-0.029053515841951594,0.2,-0.040762972086668015,784,0.005815878866997082,0.9843994975090027,-2.3462529,1258.0
1690,26112,51,15,0.1826171875,0.0004092704424510632,0.049217283725738525,0.01795285,-43.461559653282166,-0.023938673199154437,0.2,0.026162859052419662,800,0.26169454446062446,0.9843399524688721,-2.3462529,1258.0
1692,26624,52,15,0.185302734375,0.0004092704424510632,-10.822452545166016,0.015457199,-43.45931422710419,-0.0206055325907073,0.2,-0.034241970628499985,816,0.008545640732336324,0.9840283989906311,-2.3439557142857144,1258.0
1695,27136,53,16,0.1396484375,0.0004092704424510632,0.04856538772583008,0.015522685,-43.45605933666229,-0.01994604447099846,0.2,0.047682859003543854,832,0.2537770832423121,0.9845753908157349,-2.3439557142857144,1258.0
1698,27648,54,16,0.197265625,0.0004092704424510632,-5.936569690704346,0.014502464,-43.48141372203827,-0.021321059175534174,0.2,-0.017788276076316833,848,0.004945675136696082,0.9858025908470154,-2.3439557142857144,1258.0
1701,28160,55,16,0.2132568359375,0.0004092704424510632,0.30534082651138306,0.013021201,-43.50180971622467,-0.02327850228175521,0.2,-0.033822719007730484,864,0.008541966351913288,0.985296905040741,-2.337245,1258.0
1701,28672,56,16,0.1846923828125,0.0004092704424510632,0.17723077535629272,0.024533557,-43.47201359272003,-0.024363618678762577,0.2,0.00016321241855621338,880,0.14767552120611072,0.9845921993255615,-2.337245,1258.0
1699,29184,57,17,0.200439453125,0.0004092704424510632,-12.787617683410645,0.015788771,-43.472267150878906,-0.022137094536446966,0.2,-0.023099761456251144,896,0.008489935753459577,0.9853564500808716,-2.3380382608695656,1258.0
1701,29696,58,17,0.1275634765625,0.0004092704424510632,0.05792886018753052,0.016350117,-43.498435616493225,-0.018572844350273954,0.2,0.04728352278470993,912,0.24013552046380937,0.9857486486434937,-2.3380382608695656,1258.0
1704,30208,59,17,0.24462890625,0.0004092704424510632,-3.0708627700805664,0.020370096,-43.49822509288788,-0.02384769452328328,0.2,-0.02972371131181717,928,0.0022675107757095248,0.9856589436531067,-2.342839375,1258.0
1706,30720,60,18,0.128173828125,0.0004092704424510632,0.06296616792678833,0.017148346,-43.49959993362427,-0.016113559278892353,0.2,0.04753759130835533,944,0.28220404009334743,0.9859991669654846,-2.342839375,1258.0
1708,31232,61,18,0.2449951171875,0.0004092704424510632,-1.02980375289917,0.018781316,-43.475202798843384,-0.022916161542525515,0.2,-0.024774834513664246,960,0.008689290771144442,0.983603298664093,-2.342839375,1258.0
1708,31744,62,18,0.2481689453125,0.0004092704424510632,0.013459563255310059,0.01947572,-43.39974749088287,-0.026762664332636632,0.2,-0.03275922313332558,976,0.0026666844096325804,0.9822621941566467,-2.34114024,1258.0
1707,32256,63,18,0.128173828125,0.0004092704424510632,0.07699310779571533,0.018100776,-43.376853823661804,-0.02350730610487517,0.2,0.046084966510534286,992,0.3378215925768018,0.9815194010734558,-2.34114024,1258.0
1704,32768,64,19,0.199462890625,0.0004092704424510632,-7.694369316101074,0.015384848,-43.363240242004395,-0.025038777152076364,0.2,-0.028059130534529686,1008,0.0034099861404683907,0.9820969700813293,-2.329764384615385,1258.0
1701,33280,65,19,0.0479736328125,0.0004092704424510632,0.1155969500541687,0.010014447,-43.385960817337036,-0.012086065427865833,0.2,0.053021833300590515,1024,0.32563198916614056,0.9821871519088745,-2.329764384615385,1258.0
1698,33792,66,19,0.3150634765625,0.0004092704424510632,-8.070037841796875,0.022269268,-43.36249887943268,-0.03381121487473138,0.2,-0.03808771073818207,1040,0.0025792594824451953,0.9809114933013916,-2.329764384615385,1258.0
1695,34304,67,20,0.2557373046875,0.0004092704424510632,0.017322838306427002,0.018062964,-43.298678040504456,-0.02226892687031068,0.2,-0.02702261507511139,1056,0.005158036292414181,0.9781020879745483,-2.3284966296296297,1258.0
1691,34816,68,20,0.1405029296875,0.0004092704424510632,0.06840938329696655,0.01528937,-43.23036789894104,-0.018059892419842072,0.2,0.10906040668487549,1072,0.4419745481573045,0.9773531556129456,-2.3284966296296297,1258.0
1689,35328,69,20,0.2479248046875,0.0004092704424510632,-6.557677745819092,0.018953662,-43.21533715724945,-0.02712067251559347,0.2,-0.04113439843058586,1088,0.0059973758543492295,0.9765622019767761,-2.326149285714286,1258.0
1686,35840,70,21,0.081787109375,0.0004092704424510632,0.1538543701171875,0.013534051,-43.190338373184204,-0.012347762538411189,0.2,0.09297746419906616,1104,0.4182314509525895,0.9758511781692505,-2.326149285714286,1258.0
1677,36352,71,21,0.2735595703125,0.0004092704424510632,-8.926589965820312,0.0212771,-43.174375772476196,-0.02950677793705836,0.2,-0.043896500021219254,1120,0.0032410320272902027,0.9755106568336487,-2.326149285714286,1258.0
1674,36864,72,22,0.2537841796875,0.0004092704424510632,0.03350973129272461,0.021335226,-43.16043782234192,-0.02659111996763386,0.2,-0.033494655042886734,1136,0.004795785192982294,0.9745986461639404,-2.3233315862068964,1258.0
1673,37376,73,22,0.119140625,0.0004092704424510632,0.05323749780654907,0.015104137,-43.14571022987366,-0.019362089777132496,0.2,0.06996260583400726,1152,0.444186108186841,0.9747075438499451,-2.3233315862068964,1258.0
1672,37888,74,22,0.1851806640625,0.0004092704424510632,-16.295541763305664,0.015487393,-43.12860083580017,-0.0217304428369971,0.2,-0.028621576726436615,1168,0.01108175580156967,0.9725976586341858,-2.3277345333333335,1258.0
1670,38400,75,22,0.1171875,0.0004092704424510632,0.061960816383361816,0.01026427,-43.06585144996643,-0.015240465581882745,0.2,0.0719512552022934,1184,0.48429243359714746,0.9718353748321533,-2.3277345333333335,1258.0
1668,38912,76,23,0.2537841796875,0.0004092704424510632,-3.577878952026367,0.026149675,-43.044872879981995,-0.026800712890690193,0.2,-0.03417397290468216,1200,0.013045670624705963,0.9706323742866516,-2.3277345333333335,1258.0
1667,39424,77,23,0.2347412109375,0.0004092704424510632,0.11953818798065186,0.017942008,-43.00645911693573,-0.02290237444685772,0.2,-0.028229989111423492,1216,0.006003134869388305,0.969896137714386,-2.326334935483871,1258.0
1665,39936,78,23,0.100830078125,0.0004092704424510632,0.27946728467941284,0.015097111,-42.99011170864105,-0.016116119586513378,0.2,0.05303741246461868,1232,0.2964576482772827,0.9698200821876526,-2.326334935483871,1258.0
1664,40448,79,24,0.2171630859375,0.0004092704424510632,-9.645008087158203,0.014453603,-42.97506296634674,-0.022221747611183673,0.2,-0.031136350706219673,1248,0.005477176913700532,0.9684317708015442,-2.32658359375,1258.0
1664,40960,80,24,0.1002197265625,0.0004092704424510632,0.10121315717697144,0.012257444,-42.933868646621704,-0.013512783596524969,0.2,0.05925735458731651,1264,0.3875054223462939,0.967924177646637,-2.32658359375,1258.0
1663,41472,81,24,0.2677001953125,0.0004092704424510632,-11.817174911499023,0.026142264,-42.92581808567047,-0.03411635948577896,0.2,-0.048518672585487366,1280,0.0018358665711275535,0.9677984118461609,-2.32658359375,1258.0
1662,41984,82,25,0.2333984375,0.0004092704424510632,0.04376327991485596,0.017057855,-42.93368482589722,-0.02438206522492692,0.2,-0.038777999579906464,1296,0.006024154572514817,0.968705415725708,-2.3218463636363635,1258.0
1661,42496,83,25,0.183349609375,0.0004092704424510632,0.033785998821258545,0.025402531,-42.956576466560364,-0.020637816342059523,0.2,0.023963354527950287,1312,0.4019065680913627,0.9688943028450012,-2.3218463636363635,1258.0
1660,43008,84,25,0.2174072265625,0.0004092704424510632,-12.406838417053223,0.013728198,-42.96468257904053,-0.02247385551163461,0.2,-0.03791247308254242,1328,0.008830684113490861,0.9697595238685608,-2.3224063529411763,1258.0
1659,43520,85,26,0.1351318359375,0.0004092704424510632,0.05172985792160034,0.017329033,-42.99748182296753,-0.018577622453449294,0.2,0.0833406001329422,1344,0.5840520397759974,0.9704545736312866,-2.3224063529411763,1258.0
1658,44032,86,26,0.2178955078125,0.0004092704424510632,-1.713031530380249,0.01588387,-42.99971342086792,-0.021663057676050812,0.2,-0.021424010396003723,1360,0.005029208987252787,0.9698725342750549,-2.324280142857143,1258.0
1656,44544,87,26,0.119384765625,0.0004092704424510632,0.2620580196380615,0.01728597,-42.98459458351135,-0.01718430675100535,0.2,0.09544503688812256,1376,0.46258741058409214,0.9698331356048584,-2.324280142857143,1258.0
1656,45056,88,27,0.2784423828125,0.0004092704424510632,-6.233303070068359,0.02013826,-42.99497961997986,-0.024744304799241945,0.2,-0.030965929850935936,1392,0.005283596183289774,0.9704238772392273,-2.324280142857143,1258.0
1655,45568,89,27,0.2449951171875,0.0004092704424510632,0.0281638503074646,0.017603919,-43.01562249660492,-0.024005244238651358,0.2,-0.024053452536463737,1408,0.0028388827959133778,0.9714881777763367,-2.32143275,1258.0
1654,46080,90,27,0.0753173828125,0.0004092704424510632,0.11307257413864136,0.014646072,-43.04111170768738,-0.014075055660214275,0.2,0.1047254130244255,1424,0.48121368885040283,0.9715310335159302,-2.32143275,1258.0
1653,46592,91,28,0.2833251953125,0.0004092704424510632,-7.905241966247559,0.024009645,-43.02950370311737,-0.026761541404994205,0.2,-0.03274141624569893,1440,0.0034595915421959944,0.9713441729545593,-2.3229113783783784,1258.0
1652,47104,92,28,0.0235595703125,0.0004092704424510632,0.15490639209747314,0.008576503,-43.03103506565094,-0.0070475714455824345,0.2,0.0677066445350647,1456,0.502710874658078,0.9707186818122864,-2.3229113783783784,1258.0
1651,47616,93,28,0.2470703125,0.0004092704424510632,-7.435839653015137,0.016728489,-42.99947762489319,-0.021033281242125668,0.2,-0.0364670567214489,1472,0.003531355076120235,0.9695175290107727,-2.3229113783783784,1258.0
1650,48128,94,29,0.2869873046875,0.0004092704424510632,0.006610572338104248,0.027205523,-42.985105991363525,-0.03015863543987507,0.2,-0.03930142894387245,1488,0.007504918321501464,0.9704959392547607,-2.3212776842105263,1258.0
1649,48640,95,29,0.0748291015625,0.0004092704424510632,0.07780510187149048,0.011110768,-43.02123296260834,-0.012483540776884183,0.2,0.1387438029050827,1504,0.6109298281371593,0.9711212515830994,-2.3212776842105263,1258.0
1647,49152,96,29,0.2249755859375,0.0004092704424510632,-3.533639430999756,0.019442802,-43.0394344329834,-0.021568402007687837,0.2,-0.04047190397977829,1520,0.006470366242865566,0.9720142483711243,-2.317320487179487,1258.0
1646,49664,97,30,0.0806884765625,0.0004092704424510632,0.2594568729400635,0.01556226,-43.065200209617615,-0.013778229971649125,0.2,0.1097426638007164,1536,0.5991411162540317,0.9723559021949768,-2.317320487179487,1258.0
1645,50176,98,30,0.2493896484375,0.0004092704424510632,-2.225877046585083,0.020243308,-43.085150718688965,-0.025740276469150558,0.2,-0.030089985579252243,1552,0.0078619221894769,0.9737130403518677,-2.317320487179487,1258.0
1644,50688,99,30,0.266845703125,0.0004092704424510632,0.09312033653259277,0.022712003,-43.101256251335144,-0.028971806226763874,0.2,-0.042073190212249756,1568,0.0070467289770022035,0.9726954698562622,-2.3176718999999997,1258.0
1643,51200,100,31,0.087158203125,0.0004092704424510632,0.3603164553642273,0.01316645,-43.068694949150085,-0.01504456547263544,0.2,0.09148944914340973,1584,0.42618309101089835,0.9721320271492004,-2.3176718999999997,1258.0
1642,51712,101,31,0.2269287109375,0.0004092704424510632,-3.8295106887817383,0.01888547,-43.055500507354736,-0.026716416905401275,0.2,-0.03025757148861885,1600,0.008128441360895522,0.9718834757804871,-2.3181828048780484,1258.0
1641,52224,102,31,0.029541015625,0.0004092704424510632,0.17797327041625977,0.0084306775,-43.04635536670685,-0.006777311973564792,0.2,0.10786689817905426,1616,0.5307629615999758,0.9717249274253845,-2.3181828048780484,1258.0
1639,52736,103,32,0.249755859375,0.0004092704424510632,-2.233328104019165,0.01912108,-43.04131019115448,-0.02318647434003651,0.2,-0.026859255507588387,1632,0.007190960226580501,0.9717791080474854,-2.3181828048780484,1258.0
1638,53248,104,32,0.2469482421875,0.0004092704424510632,0.0809975266456604,0.015975509,-43.014426589012146,-0.02995464130071923,0.2,-0.04058954864740372,1648,0.007178596730227582,0.9698275923728943,-2.315868238095238,1258.0
1637,53760,105,32,0.0709228515625,0.0004092704424510632,0.22809982299804688,0.016213097,-42.95496845245361,-0.009416879773198161,0.2,0.070005401968956,1664,0.4505242626182735,0.9686694145202637,-2.315868238095238,1258.0
1636,54272,106,33,0.2314453125,0.0004092704424510632,-2.2174322605133057,0.015327476,-42.94240212440491,-0.024086117424303666,0.2,-0.03256046399474144,1680,0.011474476981675252,0.9692112803459167,-2.312647860465116,1258.0
1635,54784,107,33,0.0697021484375,0.0004092704424510632,0.14004379510879517,0.013306711,-42.95856285095215,-0.012800684526155237,0.2,0.09570018202066422,1696,0.48854282731190324,0.969199001789093,-2.312647860465116,1258.0
1634,55296,108,33,0.2464599609375,0.0004092704424510632,-7.028343200683594,0.020078633,-42.94677484035492,-0.02411326882429421,0.2,-0.026415983214974403,1712,0.006359302067721728,0.9688180685043335,-2.312647860465116,1258.0
1633,55808,109,34,0.2186279296875,0.0004092704424510632,0.10673677921295166,0.015524053,-42.95557677745819,-0.022763122993637808,0.2,-0.03586976230144501,1728,0.007166661744122393,0.9700612425804138,-2.312477909090909,1258.0
1632,56320,110,34,0.1043701171875,0.0004092704424510632,0.2965956926345825,0.016317643,-42.99507689476013,-0.016186596069019288,0.2,0.061177872121334076,1744,0.33896281686611474,0.9706501960754395,-2.312477909090909,1258.0
1631,56832,111,34,0.214111328125,0.0004092704424510632,-10.890219688415527,0.016824272,-43.0051064491272,-0.025373632233822718,0.2,-0.04429098218679428,1760,0.014062381436815485,0.9710215330123901,-2.311093511111111,1258.0
1631,57344,112,35,0.0634765625,0.0004092704424510632,0.1458795666694641,0.014902,-43.008819460868835,-0.016006383069907315,0.2,0.06876248121261597,1776,0.6562595223076642,0.9706475734710693,-2.311093511111111,1258.0
1629,57856,113,35,0.2530517578125,0.0004092704424510632,-9.999823570251465,0.020537946,-42.965855836868286,-0.02341356327815447,0.2,-0.029600556939840317,1792,0.002550655495724641,0.968405544757843,-2.311093511111111,1258.0
1628,58368,114,35,0.2484130859375,0.0004092704424510632,0.4505302309989929,0.015661651,-42.898508071899414,-0.02723013298236765,0.2,-0.031753651797771454,1808,0.013995844754390419,0.9670417904853821,-2.309846956521739,1258.0
1627,58880,115,36,0.186767578125,0.0004092704424510632,0.17166930437088013,0.021298528,-42.87036657333374,-0.020808487286558375,0.2,0.010731834918260574,1824,0.20288976677693427,0.9665822386741638,-2.309846956521739,1258.0
1627,59392,116,36,0.2232666015625,0.0004092704424510632,-9.122015953063965,0.016054308,-42.84230697154999,-0.0224433657785994,0.2,-0.019800234586000443,1840,0.005860794946784154,0.9649338126182556,-2.309177,1258.0
1626,59904,117,36,0.0863037109375,0.0004092704424510632,0.08495795726776123,0.014718521,-42.79228103160858,-0.014738869125721976,0.2,0.09522479772567749,1856,0.6007817010395229,0.9643566012382507,-2.309177,1258.0
1625,60416,118,37,0.2791748046875,0.0004092704424510632,-5.088557243347168,0.01961717,-42.82330513000488,-0.0320723126642406,0.2,-0.04585830122232437,1872,0.0032289492410200182,0.9675762057304382,-2.3078438958333334,1258.0
1625,60928,119,37,0.1005859375,0.0004092704424510632,0.08621340990066528,0.015272834,-42.921873807907104,-0.0187396822439041,0.2,0.10625818371772766,1888,0.7216264996677637,0.9687392711639404,-2.3078438958333334,1258.0
1625,61440,120,37,0.2271728515625,0.0004092704424510632,-15.329168319702148,0.019571774,-42.93703031539917,-0.021008636249462143,0.2,-0.03942343220114708,1904,0.007583677757793339,0.9695209264755249,-2.3078438958333334,1258.0
1624,61952,121,38,0.29296875,0.0004092704424510632,0.006184756755828857,0.020708472,-42.952346086502075,-0.03403542819432914,0.2,-0.0412086546421051,1920,0.005323240642610472,0.9694435000419617,-2.308774612244898,1258.0
1624,62464,122,38,0.0426025390625,0.0004092704424510632,0.07285571098327637,0.0067170835,-42.94401001930237,-0.007935785586596467,0.2,0.12158660590648651,1936,0.9778521526604891,0.9691596627235413,-2.308774612244898,1258.0
1623,62976,123,38,0.3187255859375,0.0004092704424510632,-1.876373291015625,0.023759726,-42.935187578201294,-0.03313091804739088,0.2,-0.04032120481133461,1952,0.004839766785153188,0.9688588976860046,-2.30608842,1258.0
1623,63488,124,39,0.0986328125,0.0004092704424510632,0.013929307460784912,0.012839872,-42.92723250389099,-0.015855730714974925,0.2,0.11999881267547607,1968,1.1981803476810455,0.9687227010726929,-2.30608842,1258.0
1623,64000,125,39,0.324462890625,0.0004092704424510632,-2.1975135803222656,0.037459433,-42.920387506484985,-0.030301811966637615,0.2,-0.03629276156425476,1984,0.008938119608501438,0.9687533974647522,-2.30608842,1258.0
1623,64512,126,39,0.253662109375,0.0004092704424510632,0.018745601177215576,0.017703168,-42.93174481391907,-0.02394734173140023,0.2,-0.028260359540581703,2000,0.006622332337428816,0.9691922068595886,-2.3080395098039213,1258.0
