time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/learning_rate,train/explained_variance,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/value_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1624,23040,45,14,0.2691650390625,0.0004092704424510632,0.04266703128814697,0.030846521,-42.91373586654663,-0.029541885916842148,0.2,-0.03604593500494957,704,0.005911872911383398,0.9668010473251343,-2.271287833333334,1258.0
1626,23552,46,14,0.2149658203125,0.0004092704424510632,0.04858142137527466,0.021523166,-42.904542088508606,-0.026454061531694606,0.2,0.0038117319345474243,720,0.24385831388644874,0.9666879177093506,-2.271287833333334,1258.0
1627,24064,47,14,0.1654052734375,0.0004092704424510632,-5.962167739868164,0.014547858,-42.905205607414246,-0.018166849738918245,0.2,-0.025920940563082695,736,0.013728807716688607,0.9669086933135986,-2.2667100526315793,1258.0
1629,24576,48,15,0.1881103515625,0.0004092704424510632,0.153300940990448,0.020512417,-42.91351759433746,-0.0231556074868422,0.2,0.007946878671646118,752,0.22178593976423144,0.9670262336730957,-2.2667100526315793,1258.0
1630,25088,49,15,0.239990234375,0.0004092704424510632,-8.457548141479492,0.016211545,-42.91552913188934,-0.02319376077502966,0.2,-0.0283303614705801,768,0.0049782836067606695,0.9672109484672546,-2.2667100526315793,1258.0
1632,25600,50,15,0.24755859375,0.0004092704424510632,0.22696465253829956,0.016215526,-42.91072106361389,-0.025237997775548138,0.2,-0.025418514385819435,784,0.005998393826303072,0.9665828943252563,-2.26802245,1258.0
1633,26112,51,15,0.132080078125,0.0004092704424510632,0.26437437534332275,0.014215772,-42.87933278083801,-0.0167500820098212,0.2,0.015821944922208786,800,0.24434235133230686,0.9654870629310608,-2.26802245,1258.0
1634,26624,52,16,0.1929931640625,0.0004092704424510632,-5.18940544128418,0.016848933,-42.83462071418762,-0.02218575161532499,0.2,-0.02674383670091629,816,0.009525064531771932,0.9636222124099731,-2.259820380952381,1258.0
1635,27136,53,16,0.1357421875,0.0004092704424510632,0.04402363300323486,0.014718577,-42.78232729434967,-0.017621474995394237,0.2,0.03803190588951111,832,0.27154295216314495,0.9628545641899109,-2.259820380952381,1258.0
1635,27648,54,16,0.2032470703125,0.0004092704424510632,-6.6869401931762695,0.019849451,-42.76996076107025,-0.02664963514689589,0.2,-0.027262847870588303,848,0.013272464508190751,0.9624171853065491,-2.259820380952381,1258.0
1636,28160,55,17,0.2392578125,0.0004092704424510632,0.284113347530365,0.019303426,-42.732025384902954,-0.02361687255324796,0.2,-0.03263542801141739,864,0.006730148204951547,0.9610729813575745,-2.265206681818182,1258.0
1638,28672,56,17,0.183837890625,0.0004092704424510632,0.17373377084732056,0.028414298,-42.70009911060333,-0.021663919294951484,0.2,-0.0024520792067050934,880,0.15737885772250593,0.9605560898780823,-2.265206681818182,1258.0
1639,29184,57,17,0.1824951171875,0.0004092704424510632,-12.614362716674805,0.015437262,-42.6681649684906,-0.021263879258185625,0.2,-0.039225026965141296,896,0.01090018663671799,0.9584457278251648,-2.260755652173913,1258.0
1640,29696,58,18,0.165283203125,0.0004092704424510632,0.0747268795967102,0.015455581,-42.60210883617401,-0.01717309351079166,0.2,0.042205698788166046,912,0.24897904717363417,0.957077145576477,-2.260755652173913,1258.0
1641,30208,59,18,0.1712646484375,0.0004092704424510632,-2.544830560684204,0.012215613,-42.60253572463989,-0.019316885358421132,0.2,-0.030687199905514717,928,0.005381203911383636,0.9586338996887207,-2.2588419583333335,1258.0
1642,30720,60,18,0.1036376953125,0.0004092704424510632,0.20775681734085083,0.014004197,-42.64000749588013,-0.015096612449269742,0.2,0.034131549298763275,944,0.24216979509219527,0.9588428139686584,-2.2588419583333335,1258.0
1642,31232,61,19,0.2181396484375,0.0004092704424510632,-0.9706834554672241,0.021821119,-42.62972927093506,-0.02238494982884731,0.2,-0.02497931569814682,960,0.03295939875533804,0.9582966566085815,-2.2588419583333335,1258.0
1643,31744,62,19,0.1895751953125,0.0004092704424510632,0.018761515617370605,0.014364891,-42.62263512611389,-0.019867844428517856,0.2,-0.026255415752530098,976,0.0029789664877171163,0.9590454697608948,-2.26912544,1258.0
1644,32256,63,19,0.0770263671875,0.0004092704424510632,0.12661820650100708,0.013899198,-42.6408988237381,-0.014699793493491597,0.2,0.04436063766479492,992,0.2915326845832169,0.9586895108222961,-2.26912544,1258.0
1645,32768,64,19,0.1756591796875,0.0004092704424510632,-9.310791969299316,0.015250711,-42.63351535797119,-0.020311476226197556,0.2,-0.03587727248668671,1008,0.008193635854695458,0.9593712687492371,-2.2677911153846155,1258.0
1646,33280,65,20,0.1011962890625,0.0004092704424510632,0.07368862628936768,0.017206164,-42.66880261898041,-0.014851010957499966,0.2,0.05128956586122513,1024,0.337986976839602,0.960286557674408,-2.2677911153846155,1258.0
1647,33792,66,20,0.2564697265625,0.0004092704424510632,-8.849069595336914,0.015403692,-42.666120171546936,-0.02671265325625427,0.2,-0.030505821108818054,1040,0.006472066517744679,0.9590632319450378,-2.2677911153846155,1258.0
1650,34304,67,20,0.2451171875,0.0004092704424510632,0.024827122688293457,0.01817305,-42.643338203430176,-0.02557441112003289,0.2,-0.0418458990752697,1056,0.0057731504493858665,0.9597876667976379,-2.2687494074074075,1258.0
