time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/learning_rate,train/explained_variance,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/value_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
4396,512,1,0,,,,,,,,,,,,,
2880,1024,2,0,0.2933349609375,0.0004092704424510632,-0.3644874095916748,0.018210145,-43.94845962524414,-0.03656319831497967,0.2,-0.04800828546285629,16,0.20652641544438666,0.9976909160614014,,
2604,1536,3,0,0.27294921875,0.0004092704424510632,0.004998981952667236,0.019508353,-43.93570911884308,-0.03127656345895957,0.2,-0.04208558797836304,32,0.0028545672248583287,0.9998283982276917,-2.43045,1258.0
2482,2048,4,0,0.293212890625,0.0004092704424510632,0.0009028911590576172,0.02219316,-43.99354696273804,-0.02734369129757397,0.2,-0.033135462552309036,48,0.004706396444817074,1.000545620918274,-2.43045,1258.0
2355,2560,5,1,0.2640380859375,0.0004092704424510632,-0.00042247772216796875,0.017923871,-44.00849711894989,-0.02674850684707053,0.2,-0.039641715586185455,64,0.002832730911904946,1.001272439956665,-2.4111655,1258.0
2276,3072,6,1,0.3052978515625,0.0004092704424510632,0.0009984970092773438,0.024734281,-44.00466704368591,-0.031733961164718494,0.2,-0.044113438576459885,80,0.008685427645104937,0.9997576475143433,-2.4111655,1258.0
2218,3584,7,1,0.2125244140625,0.0004092704424510632,0.010056793689727783,0.014862942,-43.990102767944336,-0.023216836678329855,0.2,-0.0382661446928978,96,0.001265409029656439,1.0016429424285889,-2.4111655,1258.0
2180,4096,8,1,0.305419921875,0.0004092704424510632,0.0007483959197998047,0.019323532,-44.05950593948364,-0.029927820316515863,0.2,-0.03955958038568497,112,0.005072318439488299,1.0032408237457275,-2.35708,1258.0
2122,4608,9,2,0.2789306640625,0.0004092704424510632,0.004957973957061768,0.01785066,-44.07970893383026,-0.025064872548682615,0.2,-0.025345444679260254,128,0.006912730939802714,1.002975583076477,-2.35708,1258.0
2097,5120,10,2,0.2724609375,0.0004092704424510632,0.00215756893157959,0.016793638,-44.05843925476074,-0.028201444627484307,0.2,-0.036099743098020554,144,0.0026775508194987196,1.0023330450057983,-2.32723175,1258.0
2075,5632,11,2,0.2861328125,0.0004092704424510632,0.004276871681213379,0.024945166,-44.03743124008179,-0.029641138797160238,0.2,-0.02918214723467827,160,0.015882692823652178,1.001523733139038,-2.32723175,1258.0
2056,6144,12,2,0.2747802734375,0.0004092704424510632,0.012911438941955566,0.020905724,-44.000744462013245,-0.027896999497897923,0.2,-0.03509087115526199,176,0.0014292875512182945,0.9997743368148804,-2.32723175,1258.0
2041,6656,13,3,0.24267578125,0.0004092704424510632,0.011157095432281494,0.01939254,-43.9525226354599,-0.023144330159993842,0.2,-0.028614159673452377,192,0.006590521486941725,0.9984488487243652,-2.3124942,1258.0
2029,7168,14,3,0.306640625,0.0004092704424510632,0.007977187633514404,0.02351013,-43.92686986923218,-0.0295307558553759,0.2,-0.024775974452495575,208,0.022434339742176235,0.9984196424484253,-2.3124942,1258.0
2014,7680,15,3,0.30126953125,0.0004092704424510632,0.09843850135803223,0.026748197,-43.9386932849884,-0.028822588647017255,0.2,-0.03528270125389099,224,0.002551290497649461,0.9994936585426331,-2.299040666666667,1258.0
2002,8192,16,4,0.2779541015625,0.0004092704424510632,0.00604933500289917,0.02199034,-43.95326519012451,-0.02906113862991333,0.2,-0.012841768562793732,240,0.03621928981738165,0.998924732208252,-2.299040666666667,1258.0
1992,8704,17,4,0.2149658203125,0.0004092704424510632,-0.1076667308807373,0.013202665,-43.923431515693665,-0.025249987171264365,0.2,-0.025204148143529892,256,0.0017961644844035618,0.9978750348091125,-2.299040666666667,1258.0
1983,9216,18,4,0.25732421875,0.0004092704424510632,0.11095476150512695,0.021723859,-43.907275795936584,-0.027735727533581667,0.2,-0.03663920983672142,272,0.004853842292504851,0.9981682300567627,-2.3054197142857147,1258.0
1975,9728,19,4,0.217529296875,0.0004092704424510632,0.2049216628074646,0.01426843,-43.93217349052429,-0.025347861548652872,0.2,-0.021981798112392426,288,0.036016024998389184,0.9991697669029236,-2.3054197142857147,1258.0
1967,10240,20,5,0.25390625,0.0004092704424510632,-0.15716421604156494,0.017462753,-43.928821325302124,-0.028574392053997144,0.2,-0.04384841397404671,304,0.003023556386324344,0.9980184435844421,-2.306413125,1258.0
1957,10752,21,5,0.3109130859375,0.0004092704424510632,0.2387244701385498,0.03317184,-43.89567959308624,-0.03193298546830192,0.2,-0.0234473068267107,320,0.033471920411102474,0.9970112442970276,-2.306413125,1258.0
1946,11264,22,5,0.28515625,0.0004092704424510632,-1.392564296722412,0.019933779,-43.871739625930786,-0.02547632498317398,0.2,-0.02038549818098545,336,0.002382950762694236,0.9966555833816528,-2.306413125,1258.0
1942,11776,23,6,0.23388671875,0.0004092704424510632,0.36684882640838623,0.015265791,-43.86452639102936,-0.027340886561432853,0.2,-0.03380266949534416,352,0.004021029781142715,0.9964636564254761,-2.290019444444445,1258.0
1939,12288,24,6,0.287841796875,0.0004092704424510632,0.3525698184967041,0.029909177,-43.86231446266174,-0.023565078910905868,0.2,-0.0004352182149887085,368,0.033581193012651056,0.9964144825935364,-2.290019444444445,1258.0
1934,12800,25,6,0.2564697265625,0.0004092704424510632,-3.340149402618408,0.021317525,-43.85790395736694,-0.030311299837194383,0.2,-0.04093872755765915,384,0.005258897304884158,0.9964605569839478,-2.2763876000000005,1258.0
1928,13312,26,6,0.254150390625,0.0004092704424510632,0.1373332142829895,0.02217961,-43.8417307138443,-0.02370724151842296,0.2,-0.01876802183687687,400,0.04088343703188002,0.9952744245529175,-2.2763876000000005,1258.0
1926,13824,27,7,0.257080078125,0.0004092704424510632,-1.9902966022491455,0.021331914,-43.82321214675903,-0.029874073574319482,0.2,-0.05045228451490402,416,0.002174331031710608,0.9958022832870483,-2.2763876000000005,1258.0
1923,14336,28,7,0.2757568359375,0.0004092704424510632,0.4434018135070801,0.02383551,-43.81836533546448,-0.03239773615496233,0.2,-0.037401311099529266,432,0.006911253469297662,0.993844747543335,-2.2817365454545455,1258.0
1921,14848,29,7,0.4188232421875,0.0004092704424510632,0.2766916751861572,0.04767064,-43.734108448028564,-0.0280672751905513,0.2,-0.02516220323741436,448,0.025912123441230506,0.9915891885757446,-2.2817365454545455,1258.0
1919,15360,30,8,0.231201171875,0.0004092704424510632,-2.336416006088257,0.018922005,-43.69077146053314,-0.0228888826968614,0.2,-0.031692590564489365,464,0.00509087828322663,0.9907436966896057,-2.2812163333333335,1258.0
1918,15872,31,8,0.2266845703125,0.0004092704424510632,0.028457701206207275,0.015320225,-43.67466485500336,-0.023421819583745673,0.2,0.002450171858072281,480,0.07400768203660846,0.9909288883209229,-2.2812163333333335,1258.0
1917,16384,32,8,0.2147216796875,0.0004092704424510632,-0.3304351568222046,0.018074665,-43.6836496591568,-0.0227620281802956,0.2,-0.039315544068813324,496,0.002976637551910244,0.9910891652107239,-2.2830160000000004,1258.0
1916,16896,33,8,0.29345703125,0.0004092704424510632,0.13571900129318237,0.02534249,-43.68904101848602,-0.030824228713754565,0.2,-0.010307814925909042,512,0.06977081077639014,0.9911636114120483,-2.2830160000000004,1258.0
1915,17408,34,9,0.2196044921875,0.0004092704424510632,-1.0734543800354004,0.01883854,-43.70217323303223,-0.021319789113476872,0.2,-0.03700485825538635,528,0.005287237581796944,0.9922271966934204,-2.2830160000000004,1258.0
