time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/learning_rate,train/explained_variance,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/n_updates,train/value_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
4086,512,1,0,,,,,,,,,,,,,
2521,1024,2,0,0.18701171875,0.0004092704424510632,-2.2011499404907227,0.0116124395,-43.98975074291229,-0.02174591924995184,0.2,-0.020983746275305748,16,0.10253181250845955,1.0001957416534424,,
2261,1536,3,0,0.286376953125,0.0004092704424510632,-0.044991254806518555,0.019714795,-43.9837384223938,-0.0268369200930465,0.2,-0.029022186994552612,32,0.0025552273000357673,0.9995177388191223,-2.383169,1258.0
2120,2048,4,0,0.2613525390625,0.0004092704424510632,0.017145276069641113,0.019830707,-43.95648181438446,-0.026343127246946096,0.2,-0.02961830422282219,48,0.007463812100468203,0.9984927773475647,-2.383169,1258.0
2058,2560,5,1,0.3282470703125,0.0004092704424510632,0.006762087345123291,0.0184789,-43.947810769081116,-0.030100517731625587,0.2,-0.03807375207543373,64,0.0029033408864052035,0.9995830655097961,-2.3752505,1258.0
2007,3072,6,1,0.249267578125,0.0004092704424510632,0.026127219200134277,0.015627252,-43.951976895332336,-0.021158177201868966,0.2,-0.012867850251495838,80,0.01708449568832293,0.9977177977561951,-2.3752505,1258.0
1979,3584,7,1,0.259033203125,0.0004092704424510632,-0.02542591094970703,0.016379677,-43.894258975982666,-0.030146982055157423,0.2,-0.03402623534202576,96,0.001216160400872468,0.9969886541366577,-2.3752505,1258.0
1960,4096,8,2,0.263671875,0.0004092704424510632,0.037592172622680664,0.019810256,-43.895238161087036,-0.02448461549647618,0.2,-0.027676686644554138,112,0.005592440167674795,0.9974186420440674,-2.3522196666666666,1258.0
1942,4608,9,2,0.270751953125,0.0004092704424510632,0.011143505573272705,0.019330803,-43.886070728302,-0.029387197631876916,0.2,-0.03808724135160446,128,0.021392599446699023,0.9960251450538635,-2.3522196666666666,1258.0
1934,5120,10,2,0.1800537109375,0.0004092704424510632,-0.039717793464660645,0.012992997,-43.849618911743164,-0.020835261733736843,0.2,-0.02952531725168228,144,0.0029736077958659735,0.995550811290741,-2.377525,1258.0
1929,5632,11,2,0.291015625,0.0004092704424510632,0.019156217575073242,0.030304553,-43.83055055141449,-0.03065965736459475,0.2,-0.032151661813259125,160,0.03209563920972869,0.994663655757904,-2.377525,1258.0
1925,6144,12,3,0.1800537109375,0.0004092704424510632,-0.23880398273468018,0.014183583,-43.7892245054245,-0.01620230885600904,0.2,-0.028250211849808693,176,0.001494086302955111,0.9932422041893005,-2.377525,1258.0
1920,6656,13,3,0.2685546875,0.0004092704424510632,0.20697021484375,0.023841936,-43.76774489879608,-0.02804859539901372,0.2,-0.03300626575946808,192,0.005861911478859838,0.9934004545211792,-2.3634306,1258.0
1914,7168,14,3,0.2388916015625,0.0004092704424510632,0.13244765996932983,0.021888953,-43.75808811187744,-0.029156038945075125,0.2,-0.03972102701663971,208,0.021981186931952834,0.9920183420181274,-2.3634306,1258.0
1908,7680,15,4,0.2366943359375,0.0004092704424510632,-1.1682016849517822,0.019392129,-43.7222113609314,-0.03268214882700704,0.2,-0.0545787513256073,224,0.004601554872351699,0.9919236898422241,-2.3466506666666667,1258.0
1903,8192,16,4,0.2518310546875,0.0004092704424510632,0.08134567737579346,0.015968502,-43.754065990448,-0.02464151309686713,0.2,-0.023893505334854126,240,0.036393806512933224,0.9938978552818298,-2.3466506666666667,1258.0
1899,8704,17,4,0.240234375,0.0004092704424510632,-2.9607760906219482,0.019353405,-43.776944518089294,-0.028206845454405993,0.2,-0.039816226810216904,256,0.0018202366745754262,0.9927594661712646,-2.3466506666666667,1258.0
