train/learning_rate,time/episodes,train/critic_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef_loss,time/total_timesteps,train/ent_coef,train/n_updates,time/time_elapsed,time/fps,train/actor_loss
0.0008459126528049375,4,4.240764141082764,-4.9805934999999995,1258.0,-165.36322021484375,5032,0.01706959493458271,4931,457,11,-120.42877960205078
0.0008459126528049375,8,6.0334577560424805,-3.784418125,1258.0,23.407745361328125,10064,0.0016251085326075554,9963,926,10,-122.94249725341797
0.0008459126528049375,12,3.9984145164489746,-3.189867750000001,1258.0,-11.476938247680664,15096,0.0012908518547192216,14995,1398,10,-107.81088256835938
0.0008459126528049375,16,3.045840263366699,-2.881050375,1258.0,118.47927856445312,20128,0.0006729354499839246,20027,1886,10,-95.43572235107422
0.0008459126528049375,20,12.26205062866211,-2.63742065,1258.0,159.99131774902344,25160,0.0013961822260171175,25059,15,10,-78.90472412109375
0.0008459126528049375,24,3.8310580253601074,-2.5250258333333333,1258.0,-42.136966705322266,30192,0.0006947583751752973,30091,503,10,-64.87767028808594
0.0008459126528049375,28,2.0970029830932617,-2.416101535714286,1258.0,-53.83061981201172,35224,0.00023912369215395302,35123,996,10,-63.25927734375
0.0008459126528049375,32,1.1098819971084595,-2.3102465625,1258.0,-7.943428039550781,40256,0.00020138673426117748,40155,1490,10,-59.76786804199219
0.0008459126528049375,36,2.849480628967285,-2.2575183611111114,1258.0,104.2763671875,45288,0.0003629219136200845,45187,1983,10,-42.31782913208008
0.0008459126528049375,40,1.139971375465393,-2.2263707,1258.0,165.34909057617188,50320,0.0003111642727162689,50219,29,10,-35.493072509765625
0.0008459126528049375,44,1.4344024658203125,-2.202302363636364,1258.0,17.431486129760742,55352,0.00021526418277062476,55251,497,10,-31.84950065612793
0.0008459126528049375,48,0.6603299379348755,-2.1641736041666664,1258.0,-92.86388397216797,60384,0.0002559250278864056,60283,964,10,-32.4444694519043
0.0008459126528049375,52,0.4848563075065613,-2.141067519230769,1258.0,-48.364990234375,65416,0.0001528104767203331,65315,1429,10,-30.944137573242188
0.0008459126528049375,56,0.5160902738571167,-2.1244632321428574,1258.0,-8.63514518737793,70448,0.00016705182497389615,70347,1908,10,-31.582672119140625
0.0008459126528049375,60,0.5179881453514099,-2.095254816666667,1258.0,-41.92015838623047,75480,0.00015523155161645263,75379,46,10,-30.47536277770996
