time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
40,20480,13,1482,0.9819625020027161,-0.029250858264276758,0.0004092704424510632,-0.03468093276023865,0.27734375,-43.38882100582123,0.1792590618133545,0.020350108,0.005737042454711627,624,0.2,-2.30478075,1258.0
41,20992,14,1482,0.9819834232330322,-0.02148860321904067,0.0004092704424510632,-0.00911964476108551,0.1494140625,-43.38973557949066,0.4123132824897766,0.018097546,0.10473877168260515,640,0.2,-2.30478075,1258.0
42,21504,14,1480,0.9801167845726013,-0.031234852627676446,0.0004092704424510632,-0.04842684790492058,0.2559814453125,-43.369332790374756,-0.48676443099975586,0.022879038,0.004148066451307386,656,0.2,-2.303834176470588,1258.0
43,22016,14,1478,0.9793241620063782,-0.020347784884506837,0.0004092704424510632,0.021701831370592117,0.2210693359375,-43.31750547885895,0.02887970209121704,0.018011652,0.2071642514783889,672,0.2,-2.303834176470588,1258.0
44,22528,15,1480,0.9813961982727051,-0.022881153665366583,0.0004092704424510632,-0.038054946810007095,0.1966552734375,-43.336339235305786,-1.3619279861450195,0.015643429,0.0022984754214121494,688,0.2,-2.303834176470588,1258.0
45,23040,15,1477,0.9828181266784668,-0.025824170574196614,0.0004092704424510632,-0.025287194177508354,0.25146484375,-43.40202593803406,0.1172555685043335,0.020325314,0.006334995494398754,704,0.2,-2.3003646666666664,1258.0
46,23552,15,1477,0.9816922545433044,-0.014839450450381264,0.0004092704424510632,-0.003816734068095684,0.0926513671875,-43.40701389312744,0.33568745851516724,0.015275068,0.17132175917504355,720,0.2,-2.3003646666666664,1258.0
47,24064,16,1478,0.9808659553527832,-0.02696690018638037,0.0004092704424510632,-0.04441250488162041,0.21337890625,-43.36250364780426,-0.10111582279205322,0.017924123,0.005727085081161931,736,0.2,-2.2917165263157893,1258.0
48,24576,16,1478,0.9808014035224915,-0.01649197631923016,0.0004092704424510632,-0.004381176084280014,0.126953125,-43.351930141448975,0.5989577770233154,0.013376198,0.13085027504712343,752,0.2,-2.2917165263157893,1258.0
49,25088,16,1479,0.9794321656227112,-0.023004671165836044,0.0004092704424510632,-0.02052939683198929,0.2088623046875,-43.334036350250244,-2.605952739715576,0.014780682,0.003858461575873662,768,0.2,-2.2917165263157893,1258.0
50,25600,17,1477,0.9790036678314209,-0.026395873923320323,0.0004092704424510632,-0.044025834649801254,0.229736328125,-43.2945111989975,0.4921334981918335,0.017570559,0.00773860519984737,784,0.2,-2.28837975,1258.0
51,26112,17,1475,0.978583812713623,-0.020986538540455513,0.0004092704424510632,-0.017520690336823463,0.1444091796875,-43.287176728248596,0.6042135953903198,0.02543309,0.08097397268284112,800,0.2,-2.28837975,1258.0
52,26624,18,1476,0.9764720797538757,-0.01989015626895707,0.0004092704424510632,-0.026278553530573845,0.1810302734375,-43.248854637145996,-0.39790284633636475,0.012524515,0.014764030114747584,816,0.2,-2.2954865238095232,1258.0
53,27136,18,1475,0.97568279504776,-0.02174216061393963,0.0004092704424510632,0.003658987581729889,0.19140625,-43.19032824039459,0.8070495128631592,0.025326308,0.11770610068924725,832,0.2,-2.2954865238095232,1258.0
54,27648,18,1475,0.9741483330726624,-0.02816126073594205,0.0004092704424510632,-0.038151271641254425,0.2625732421875,-43.165804982185364,-1.274104356765747,0.024653856,0.006819477435783483,848,0.2,-2.2954865238095232,1258.0
55,28160,19,1476,0.9723095297813416,-0.024528689522412606,0.0004092704424510632,-0.024538014084100723,0.22314453125,-43.112786054611206,0.7183283567428589,0.023694962,0.03718711924739182,864,0.2,-2.2959475909090905,1258.0
56,28672,19,1475,0.9708142280578613,-0.021139793359907344,0.0004092704424510632,-0.020777637138962746,0.1956787109375,-43.06169033050537,0.8439462184906006,0.029013105,0.023368003399809822,880,0.2,-2.2959475909090905,1258.0
57,29184,19,1474,0.9702292680740356,-0.024546164306229912,0.0004092704424510632,-0.025758491829037666,0.2314453125,-43.019309997558594,-0.7956221103668213,0.017236773,0.011883156490512192,896,0.2,-2.2986003478260866,1258.0
58,29696,20,1474,0.9703035950660706,-0.012912667167256586,0.0004092704424510632,0.09692668169736862,0.029541015625,-43.01947796344757,0.7623345851898193,0.008248657,0.2283719959668815,912,0.2,-2.2986003478260866,1258.0
59,30208,20,1473,0.9711047410964966,-0.025215592584572732,0.0004092704424510632,-0.04472626745700836,0.2105712890625,-43.02696895599365,-0.0028570890426635742,0.017795205,0.005545000567508396,928,0.2,-2.3010192916666665,1258.0
60,30720,20,1470,0.9721602201461792,-0.009487748466199264,0.0004092704424510632,0.0971483513712883,0.03271484375,-43.0619021654129,0.6779639720916748,0.00804989,0.24905440281145275,944,0.2,-2.3010192916666665,1258.0
61,31232,21,1472,0.9705257415771484,-0.02255082019837573,0.0004092704424510632,-0.028139816597104073,0.194580078125,-43.0566543340683,-0.93321692943573,0.012670447,0.005924523720750585,960,0.2,-2.3010192916666665,1258.0
62,31744,21,1468,0.9689276814460754,-0.026439899811521173,0.0004092704424510632,-0.039304740726947784,0.220458984375,-42.99612867832184,0.17264306545257568,0.01723569,0.003129818956949748,976,0.2,-2.30821704,1258.0
63,32256,21,1470,0.9680214524269104,-0.012612463266123086,0.0004092704424510632,0.08747658878564835,0.0540771484375,-42.95466923713684,0.37725013494491577,0.0065288967,0.2189553308999166,992,0.2,-2.30821704,1258.0
64,32768,22,1469,0.966727077960968,-0.03315935007412918,0.0004092704424510632,-0.051017165184020996,0.2550048828125,-42.9184650182724,0.21425950527191162,0.018262725,0.0021769627237517852,1008,0.2,-2.303956730769231,1258.0
65,33280,22,1468,0.966195285320282,-0.0074162895762128755,0.0004092704424510632,0.03228366747498512,0.0430908203125,-42.884912729263306,0.5615061521530151,0.010919774,0.2495924667455256,1024,0.2,-2.303956730769231,1258.0
66,33792,23,1466,0.9659091234207153,-0.022037973860278726,0.0004092704424510632,-0.02620110660791397,0.2271728515625,-42.870001673698425,-2.3556318283081055,0.013990413,0.002187280029829708,1040,0.2,-2.303956730769231,1258.0
67,34304,23,1466,0.9653645157814026,-0.028970850340556353,0.0004092704424510632,-0.03647196665406227,0.256591796875,-42.86300301551819,0.08815979957580566,0.026545744,0.005354180219001137,1056,0.2,-2.3046937777777776,1258.0
68,34816,23,1467,0.9656595587730408,-0.00781467231354327,0.0004092704424510632,0.041845932602882385,0.0286865234375,-42.85031354427338,0.36158841848373413,0.0091946125,0.2580659380182624,1072,0.2,-2.3046937777777776,1258.0
69,35328,24,1465,0.9656611084938049,-0.021308026363840327,0.0004092704424510632,-0.029998939484357834,0.1910400390625,-42.863229274749756,-1.5681464672088623,0.01822374,0.0061105871354811825,1088,0.2,-2.307345535714286,1258.0
70,35840,24,1463,0.9654327034950256,-0.012744396401103586,0.0004092704424510632,0.08552680164575577,0.1473388671875,-42.86063623428345,0.6154005527496338,0.019820934,0.28998369676992297,1104,0.2,-2.307345535714286,1258.0
71,36352,24,1463,0.9649856090545654,-0.02619956515263766,0.0004092704424510632,-0.03292443975806236,0.2847900390625,-42.85032105445862,-0.9579164981842041,0.020849045,0.0026729659803095274,1120,0.2,-2.307345535714286,1258.0
72,36864,25,1464,0.9642683267593384,-0.027814733097329736,0.0004092704424510632,-0.02489832229912281,0.2738037109375,-42.82973825931549,0.4229270815849304,0.020116346,0.007251435876241885,1136,0.2,-2.3095468620689656,1258.0
73,37376,25,1464,0.964126706123352,-0.017065633146557957,0.0004092704424510632,0.021008215844631195,0.1307373046875,-42.81768035888672,0.5656671524047852,0.016059626,0.18634545803070068,1152,0.2,-2.3095468620689656,1258.0
74,37888,25,1463,0.9650036096572876,-0.01889228864456527,0.0004092704424510632,-0.021128512918949127,0.2003173828125,-42.824809432029724,-0.9564347267150879,0.017842416,0.011405204772017896,1168,0.2,-2.3058983000000004,1258.0
75,38400,26,1463,0.9649526476860046,-0.020507947556325234,0.0004092704424510632,0.020996835082769394,0.1380615234375,-42.84547185897827,0.723656177520752,0.019370034,0.20513403019867837,1184,0.2,-2.3058983000000004,1258.0
76,38912,26,1463,0.9652107954025269,-0.029319220484467223,0.0004092704424510632,-0.040622759610414505,0.2767333984375,-42.84158706665039,0.09808462858200073,0.019859992,0.008125404856400564,1200,0.2,-2.3058983000000004,1258.0
77,39424,26,1465,0.9662717580795288,-0.02992579186684452,0.0004092704424510632,-0.015698349103331566,0.27783203125,-42.86548721790314,0.6579170227050781,0.029767618,0.04606862412765622,1216,0.2,-2.302297032258065,1258.0
78,39936,27,1466,0.9664744734764099,-0.015474240062758327,0.0004092704424510632,-0.005671488121151924,0.1055908203125,-42.885708928108215,0.8211170434951782,0.015590426,0.10386688821017742,1232,0.2,-2.302297032258065,1258.0
79,40448,27,1466,0.9674795866012573,-0.0221415361011168,0.0004092704424510632,-0.030746672302484512,0.2020263671875,-42.90120828151703,-0.02313542366027832,0.020433735,0.02412058931076899,1248,0.2,-2.2985314375,1258.0
80,40960,27,1463,0.9676780700683594,-0.01627556694438681,0.0004092704424510632,0.10615767538547516,0.0938720703125,-42.931527853012085,0.8537065386772156,0.012800224,0.2347280695103109,1264,0.2,-2.2985314375,1258.0
81,41472,28,1462,0.9650790691375732,-0.03065154950309079,0.0004092704424510632,-0.02992366999387741,0.273193359375,-42.898566007614136,-1.2285306453704834,0.01777577,0.012690435163676739,1280,0.2,-2.2985314375,1258.0
82,41984,28,1463,0.9634509682655334,-0.011808350172941573,0.0004092704424510632,0.03083767369389534,0.0888671875,-42.8119375705719,0.7328048348426819,0.008823607,0.09330542979296297,1296,0.2,-2.300668181818182,1258.0
83,42496,29,1463,0.9624768495559692,-0.01856155898713041,0.0004092704424510632,-0.030861958861351013,0.1656494140625,-42.78046452999115,0.8299117684364319,0.025151156,0.05106781452195719,1312,0.2,-2.300668181818182,1258.0
84,43008,29,1465,0.9614070057868958,-0.024627019854960963,0.0004092704424510632,-0.03285670280456543,0.2413330078125,-42.7460116147995,-1.9203009605407715,0.016828721,0.020188726659398526,1328,0.2,-2.3005374117647057,1258.0
85,43520,29,1465,0.9612667560577393,-0.021747992432210594,0.0004092704424510632,0.0036983564496040344,0.157470703125,-42.72627341747284,0.6700353622436523,0.022093121,0.15526228654198349,1344,0.2,-2.3005374117647057,1258.0
86,44032,30,1462,0.960015594959259,-0.01995670355972834,0.0004092704424510632,-0.035223059356212616,0.1927490234375,-42.708717703819275,-0.20702683925628662,0.012329709,0.004549302349914797,1360,0.2,-2.295088714285714,1258.0
87,44544,30,1462,0.959144115447998,-0.012869268699432723,0.0004092704424510632,0.04313093051314354,0.06689453125,-42.6730831861496,0.7438250184059143,0.015725471,0.19845530483871698,1376,0.2,-2.295088714285714,1258.0
88,45056,30,1463,0.9591445922851562,-0.029900652851210907,0.0004092704424510632,-0.04273154214024544,0.27734375,-42.65770173072815,-1.5916142463684082,0.018099891,0.0037491855400730856,1392,0.2,-2.295088714285714,1258.0
89,45568,31,1463,0.9595544934272766,-0.025149257417069748,0.0004092704424510632,-0.042212340980768204,0.245361328125,-42.66258132457733,0.16447365283966064,0.016054194,0.002964202532893978,1408,0.2,-2.29458875,1258.0
90,46080,31,1462,0.9594423770904541,-0.007529927912401035,0.0004092704424510632,0.03561587631702423,0.0201416015625,-42.66779553890228,0.3997500538825989,0.00831193,0.4185112854465842,1424,0.2,-2.29458875,1258.0
91,46592,31,1462,0.9587711095809937,-0.022035627960576676,0.0004092704424510632,-0.029598534107208252,0.226318359375,-42.65465819835663,-0.8082020282745361,0.016604314,0.002932135328592267,1440,0.2,-2.2980084864864865,1258.0
92,47104,32,1463,0.9584792256355286,-0.008640827145427465,0.0004092704424510632,0.05132128298282623,0.017333984375,-42.639389395713806,0.5983600616455078,0.008679546,0.3209628143813461,1456,0.2,-2.2980084864864865,1258.0
93,47616,32,1462,0.9596927165985107,-0.024704066265258007,0.0004092704424510632,-0.03459053114056587,0.2425537109375,-42.648361802101135,-3.1539268493652344,0.01717284,0.004496993366046809,1472,0.2,-2.2980084864864865,1258.0
94,48128,32,1461,0.9609052538871765,-0.023754909503622912,0.0004092704424510632,-0.038050826638936996,0.2442626953125,-42.69362449645996,-0.13553154468536377,0.025979776,0.005278800701489672,1488,0.2,-2.3002452631578945,1258.0
95,48640,33,1461,0.9610691070556641,-0.009759843233041465,0.0004092704424510632,0.09940504282712936,0.032958984375,-42.709014654159546,0.3031300902366638,0.009583496,0.42859682510606945,1504,0.2,-2.3002452631578945,1258.0
96,49152,33,1461,0.9608539342880249,-0.02478925816831179,0.0004092704424510632,-0.02105100080370903,0.2266845703125,-42.7096711397171,0.19554895162582397,0.013913026,0.007036469760350883,1520,0.2,-2.3045863846153845,1258.0
97,49664,33,1460,0.9604541063308716,-0.014250776890548877,0.0004092704424510632,0.07826554775238037,0.1246337890625,-42.694576382637024,0.8154738545417786,0.0234128,0.26105779875069857,1536,0.2,-2.3045863846153845,1258.0
98,50176,34,1458,0.9611225724220276,-0.027584703497268492,0.0004092704424510632,-0.03604559600353241,0.2645263671875,-42.69921839237213,-0.6042345762252808,0.019329768,0.004312690594815649,1552,0.2,-2.3045863846153845,1258.0
99,50688,34,1459,0.9608867764472961,-0.021454477217048407,0.0004092704424510632,-0.026830146089196205,0.2215576171875,-42.71183466911316,0.5547484159469604,0.01816705,0.00692459152196534,1568,0.2,-2.299957925,1258.0
100,51200,35,1460,0.9604136347770691,-0.012977554630197119,0.0004092704424510632,0.02854856662452221,0.084716796875,-42.70531439781189,0.6484949588775635,0.015604827,0.24425417301245034,1584,0.2,-2.299957925,1258.0
101,51712,35,1460,0.9602594971656799,-0.0265715696150437,0.0004092704424510632,-0.029119601473212242,0.25537109375,-42.68822956085205,0.07515740394592285,0.016352307,0.014383356523467228,1600,0.2,-2.300454317073171,1258.0
102,52224,35,1461,0.9601565599441528,-0.006247044104384258,0.0004092704424510632,0.07777287065982819,0.0333251953125,-42.68542695045471,0.8336431980133057,0.00714623,0.2848484921269119,1616,0.2,-2.300454317073171,1258.0
103,52736,36,1459,0.9600235819816589,-0.024470123898936436,0.0004092704424510632,-0.036754779517650604,0.214599609375,-42.67926597595215,-0.1433424949645996,0.016584333,0.008122384300804697,1632,0.2,-2.300454317073171,1258.0
104,53248,36,1459,0.9580840468406677,-0.023335206176852807,0.0004092704424510632,-0.03837746009230614,0.2315673828125,-42.655474066734314,0.5971552133560181,0.018741382,0.010757080730400048,1648,0.2,-2.2998692380952384,1258.0
105,53760,36,1459,0.9570715427398682,-0.011272829535300843,0.0004092704424510632,0.04108978807926178,0.0557861328125,-42.59224820137024,0.6180278062820435,0.010965688,0.2720773241017014,1664,0.2,-2.2998692380952384,1258.0
106,54272,37,1459,0.9558741450309753,-0.02921527504804544,0.0004092704424510632,-0.04547473415732384,0.2279052734375,-42.56504583358765,0.08563864231109619,0.020506289,0.015081411082064733,1680,0.2,-2.301647581395349,1258.0
107,54784,37,1459,0.9554713368415833,-0.010390406823717058,0.0004092704424510632,0.09696389734745026,0.0650634765625,-42.53178811073303,0.8041175007820129,0.012652997,0.25553066143766046,1696,0.2,-2.301647581395349,1258.0
108,55296,37,1459,0.9554569125175476,-0.02769957931013778,0.0004092704424510632,-0.042421478778123856,0.28173828125,-42.52824926376343,-1.092759132385254,0.019233208,0.003737714112503454,1712,0.2,-2.301647581395349,1258.0
109,55808,38,1458,0.9552571177482605,-0.0265884832770098,0.0004092704424510632,-0.030460074543952942,0.248291015625,-42.528804063797,0.6840082406997681,0.022127055,0.02465504629071802,1728,0.2,-2.298674272727273,1258.0
110,56320,38,1459,0.9548378586769104,-0.012515682872617617,0.0004092704424510632,-0.002067429944872856,0.0743408203125,-42.511040449142456,0.683066189289093,0.0144271795,0.23099763807840645,1744,0.2,-2.298674272727273,1258.0
111,56832,38,1459,0.9540762305259705,-0.024324482394149527,0.0004092704424510632,-0.03426075354218483,0.24560546875,-42.497153639793396,-0.7564811706542969,0.015627671,0.006150059125502594,1760,0.2,-2.299530466666667,1258.0
112,57344,39,1460,0.9536147713661194,-0.012272743217181414,0.0004092704424510632,0.05964295566082001,0.0753173828125,-42.47332036495209,0.47339004278182983,0.0137408525,0.4445655671879649,1776,0.2,-2.299530466666667,1258.0
113,57856,39,1461,0.9524160623550415,-0.022049672159482725,0.0004092704424510632,-0.030065685510635376,0.2142333984375,-42.44690752029419,-2.431710720062256,0.014714636,0.003029926989256637,1792,0.2,-2.299530466666667,1258.0
114,58368,39,1461,0.9518665671348572,-0.015094987975317053,0.0004092704424510632,-0.001969665288925171,0.10009765625,-42.41530132293701,0.7137192487716675,0.017487664,0.13551937346346676,1808,0.2,-2.2969601521739134,1258.0
115,58880,40,1461,0.9516709446907043,-0.022405986877856776,0.0004092704424510632,-0.0240212082862854,0.23486328125,-42.40252363681793,0.8372992873191833,0.027046222,0.038953827548539266,1824,0.2,-2.2969601521739134,1258.0
116,59392,40,1461,0.9520111680030823,-0.026203055022051558,0.0004092704424510632,-0.03690847381949425,0.2706298828125,-42.4092458486557,-0.2839707136154175,0.019076463,0.009046322375070304,1840,0.2,-2.2951324042553196,1258.0
117,59904,40,1461,0.9517468810081482,-0.010536152076383587,0.0004092704424510632,0.06345473229885101,0.0506591796875,-42.4087860584259,0.7672240734100342,0.010476297,0.3804390411823988,1856,0.2,-2.2951324042553196,1258.0
118,60416,41,1462,0.9504081606864929,-0.026208280280116014,0.0004092704424510632,-0.03437391668558121,0.2657470703125,-42.38668656349182,0.36816132068634033,0.018728845,0.007052210858091712,1872,0.2,-2.292848854166667,1258.0
119,60928,41,1462,0.9498168230056763,-0.00887098339444492,0.0004092704424510632,0.3784937858581543,0.03662109375,-42.34465301036835,0.777970552444458,0.0076271053,0.5437255473807454,1888,0.2,-2.292848854166667,1258.0
120,61440,42,1461,0.9506453275680542,-0.032028150133555755,0.0004092704424510632,-0.05254845693707466,0.3170166015625,-42.34940969944,-2.078415870666504,0.02632318,0.0025209366758645047,1904,0.2,-2.292848854166667,1258.0
121,61952,42,1461,0.9496734142303467,-0.03642993906396441,0.0004092704424510632,-0.04450596123933792,0.341064453125,-42.35596811771393,-0.10832595825195312,0.026555829,0.0026642487646313384,1920,0.2,-2.2879511632653062,1258.0
122,62464,42,1462,0.949426531791687,-0.0071198216319317,0.0004092704424510632,0.049711909145116806,0.0426025390625,-42.33027958869934,0.41174548864364624,0.007600899,0.6469133594073355,1936,0.2,-2.2879511632653062,1258.0
123,62976,43,1462,0.949209988117218,-0.02962707629194483,0.0004092704424510632,-0.038414258509874344,0.3115234375,-42.327876329422,0.4220249056816101,0.027279787,0.0065791459928732365,1952,0.2,-2.28659612,1258.0
124,63488,43,1463,0.9490963816642761,-0.008401249797316268,0.0004092704424510632,0.2123183012008667,0.0577392578125,-42.317708253860474,0.8172289133071899,0.009014548,0.6194035820662975,1968,0.2,-2.28659612,1258.0
125,64000,43,1463,0.9491138458251953,-0.022178490238729864,0.0004092704424510632,-0.024113042280077934,0.21435546875,-42.31720769405365,-0.7079471349716187,0.017353334,0.005436812520201784,1984,0.2,-2.28659612,1258.0
