time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
75,38400,25,1514,0.9861670136451721,-0.013950864813523367,0.0004092704424510632,0.08915890008211136,0.0999755859375,-43.51440191268921,0.6029583811759949,0.013361553,0.22989942645654082,1184,0.2,-2.307068366666667,1258.0
76,38912,25,1512,0.9858474731445312,-0.024758800471317954,0.0004092704424510632,-0.03472486510872841,0.2099609375,-43.49805521965027,0.2871151566505432,0.016371392,0.003782031351875048,1200,0.2,-2.307068366666667,1258.0
77,39424,26,1512,0.9858534932136536,-0.020852896122960374,0.0004092704424510632,-0.023835517466068268,0.2454833984375,-43.49381422996521,0.647908091545105,0.020949244,0.01710743166040629,1216,0.2,-2.3095421290322578,1258.0
78,39936,26,1511,0.9850865006446838,-0.01814269275928382,0.0004092704424510632,-0.00025977566838264465,0.143310546875,-43.48063802719116,0.70918869972229,0.017720535,0.09818526729941368,1232,0.2,-2.3095421290322578,1258.0
79,40448,26,1509,0.9849873185157776,-0.029967247537570074,0.0004092704424510632,-0.03284578025341034,0.263427734375,-43.467870354652405,-0.24634027481079102,0.018690601,0.01659542991546914,1248,0.2,-2.3116904375000003,1258.0
80,40960,27,1510,0.984656810760498,-0.014946482093364466,0.0004092704424510632,0.029109034687280655,0.10888671875,-43.45795774459839,0.7945716381072998,0.012124479,0.1422460323665291,1264,0.2,-2.3116904375000003,1258.0
81,41472,27,1510,0.9843705296516418,-0.02400170755572617,0.0004092704424510632,-0.023190047591924667,0.24609375,-43.45064854621887,-0.7699679136276245,0.019704206,0.006738592739566229,1280,0.2,-2.3116904375000003,1258.0
82,41984,27,1508,0.982429563999176,-0.02168146839539986,0.0004092704424510632,-0.012891842052340508,0.19580078125,-43.41905093193054,0.6420669555664062,0.016651683,0.04437534173484892,1296,0.2,-2.310713272727273,1258.0
83,42496,28,1505,0.982293963432312,-0.023034954487229697,0.0004092704424510632,-0.02879985421895981,0.228515625,-43.3741250038147,0.867469072341919,0.028554037,0.033889593061758205,1312,0.2,-2.310713272727273,1258.0
84,43008,28,1506,0.9813251495361328,-0.02117408864432946,0.0004092704424510632,-0.0271269753575325,0.1978759765625,-43.36804699897766,-1.1269404888153076,0.016078925,0.014449988608248532,1328,0.2,-2.305720294117647,1258.0
85,43520,28,1506,0.9807517528533936,-0.015673525049351156,0.0004092704424510632,-0.000417318195104599,0.072509765625,-43.341068625450134,0.7513079643249512,0.01619009,0.15519520873203874,1344,0.2,-2.305720294117647,1258.0
86,44032,29,1507,0.9808857440948486,-0.02176597635843791,0.0004092704424510632,-0.03350832685828209,0.21533203125,-43.335174322128296,0.2954316735267639,0.013318079,0.00898168666753918,1360,0.2,-2.2995091714285714,1258.0
87,44544,29,1507,0.9807400703430176,-0.017262298380956054,0.0004092704424510632,0.05379066243767738,0.0853271484375,-43.33733856678009,0.8502419590950012,0.013482211,0.20797358080744743,1376,0.2,-2.2995091714285714,1258.0
88,45056,29,1507,0.9801934361457825,-0.024722267015022226,0.0004092704424510632,-0.04121016710996628,0.2171630859375,-43.324721693992615,-1.5193424224853516,0.02096148,0.005633190739899874,1392,0.2,-2.2995091714285714,1258.0
89,45568,30,1508,0.9787518978118896,-0.02972722559934482,0.0004092704424510632,-0.03345305100083351,0.286865234375,-43.29221034049988,0.2936822772026062,0.018808605,0.0027870536141563207,1408,0.2,-2.297204277777778,1258.0
90,46080,30,1508,0.9787764549255371,-0.011747462107450701,0.0004092704424510632,0.008949179202318192,0.0535888671875,-43.25959122180939,0.5686606168746948,0.01190754,0.2314468731638044,1424,0.2,-2.297204277777778,1258.0
91,46592,30,1508,0.9796971082687378,-0.030571936527849175,0.0004092704424510632,-0.031311288475990295,0.289306640625,-43.279295682907104,-0.09582018852233887,0.023261834,0.0029653802012035158,1440,0.2,-2.297187351351351,1258.0
92,47104,31,1507,0.9801338315010071,-0.0199379344121553,0.0004092704424510632,0.026771575212478638,0.102294921875,-43.30055212974548,0.6685562133789062,0.023252286,0.17860137205570936,1456,0.2,-2.297187351351351,1258.0
93,47616,31,1507,0.9795795679092407,-0.01842540974030271,0.0004092704424510632,-0.026177871972322464,0.2037353515625,-43.3016095161438,-1.067124366760254,0.017025601,0.0024965355260064825,1472,0.2,-2.297187351351351,1258.0
94,48128,31,1508,0.9780418872833252,-0.022030173771781847,0.0004092704424510632,-0.024114567786455154,0.1973876953125,-43.267913699150085,0.16339027881622314,0.01701,0.003461822423560079,1488,0.2,-2.2970932368421053,1258.0
95,48640,32,1508,0.9772144556045532,-0.010657801060006022,0.0004092704424510632,0.013681277632713318,0.041259765625,-43.229201912879944,0.47416985034942627,0.0112305675,0.22585408226586878,1504,0.2,-2.2970932368421053,1258.0
96,49152,32,1506,0.9775298237800598,-0.02433681342517957,0.0004092704424510632,-0.03298838809132576,0.2535400390625,-43.21554684638977,0.44645047187805176,0.014810626,0.003223615713068284,1520,0.2,-2.294339769230769,1258.0
97,49664,32,1506,0.9777666926383972,-0.008965062821516767,0.0004092704424510632,0.0663643553853035,0.04052734375,-43.23357331752777,0.7426989078521729,0.0096234195,0.23138709482736886,1536,0.2,-2.294339769230769,1258.0
98,50176,33,1507,0.9763574004173279,-0.03077910517458804,0.0004092704424510632,-0.03372563049197197,0.2728271484375,-43.214529395103455,0.01932281255722046,0.02124191,0.0025310096789326053,1552,0.2,-2.294339769230769,1258.0
99,50688,33,1508,0.9761176705360413,-0.02984970761463046,0.0004092704424510632,-0.039824530482292175,0.2685546875,-43.178252935409546,0.3842982053756714,0.0186733,0.0061561508337035775,1568,0.2,-2.291187825,1258.0
100,51200,33,1509,0.9765058755874634,-0.011726521592208883,0.0004092704424510632,0.018836215138435364,0.0626220703125,-43.18076717853546,0.5516698360443115,0.012637363,0.2565771850058809,1584,0.2,-2.291187825,1258.0
101,51712,34,1510,0.9764540195465088,-0.022270682093221694,0.0004092704424510632,-0.03025028668344021,0.2659912109375,-43.189765214920044,0.24764347076416016,0.020610757,0.010394806042313576,1600,0.2,-2.292414463414634,1258.0
102,52224,34,1510,0.9761511087417603,-0.01054443945758976,0.0004092704424510632,0.05869743973016739,0.0504150390625,-43.17721116542816,0.8187435865402222,0.008013079,0.3234682884067297,1616,0.2,-2.292414463414634,1258.0
103,52736,34,1511,0.9761480093002319,-0.02714071294758469,0.0004092704424510632,-0.03516533970832825,0.2664794921875,-43.17071795463562,0.14922451972961426,0.022335215,0.009620941113098525,1632,0.2,-2.292414463414634,1258.0
104,53248,35,1511,0.9761852622032166,-0.023618354403879493,0.0004092704424510632,-0.026479069143533707,0.207763671875,-43.17119538784027,0.7801905870437622,0.02019725,0.03221173660131171,1648,0.2,-2.2938855238095237,1258.0
105,53760,35,1511,0.9766631722450256,-0.01507865010353271,0.0004092704424510632,0.0040255337953567505,0.0673828125,-43.17849636077881,0.6990286111831665,0.013757931,0.19792921154294163,1664,0.2,-2.2938855238095237,1258.0
106,54272,35,1512,0.9754663705825806,-0.03533371878438629,0.0004092704424510632,-0.03500377759337425,0.3084716796875,-43.17463839054108,-0.11424732208251953,0.02665579,0.018128719151718542,1680,0.2,-2.2943183953488373,1258.0
107,54784,36,1512,0.9750543236732483,-0.017877405996841844,0.0004092704424510632,0.09935255348682404,0.1256103515625,-43.13826012611389,0.8370712995529175,0.012309419,0.29587888484820724,1696,0.2,-2.2943183953488373,1258.0
108,55296,36,1513,0.9756230115890503,-0.024477132923493627,0.0004092704424510632,-0.03829661384224892,0.2188720703125,-43.14284598827362,-0.48959553241729736,0.019336961,0.006285943505645264,1712,0.2,-2.2943183953488373,1258.0
109,55808,36,1514,0.975029468536377,-0.02252962565398775,0.0004092704424510632,-0.02309584617614746,0.2010498046875,-43.14473593235016,0.7330827713012695,0.018037155,0.026369375409558415,1728,0.2,-2.2914065454545454,1258.0
110,56320,37,1514,0.9751533269882202,-0.010636818937200587,0.0004092704424510632,0.004983171820640564,0.0986328125,-43.12859773635864,0.8079667091369629,0.016647825,0.08099063613917679,1744,0.2,-2.2914065454545454,1258.0
111,56832,37,1513,0.9758248329162598,-0.024799946724670008,0.0004092704424510632,-0.02933361940085888,0.237548828125,-43.14442479610443,-1.3854844570159912,0.018207483,0.019208977319067344,1760,0.2,-2.288967177777778,1258.0
112,57344,37,1514,0.9763278961181641,-0.02037274176836945,0.0004092704424510632,0.04937432333827019,0.1466064453125,-43.164098143577576,0.721489429473877,0.019372117,0.22389276372268796,1776,0.2,-2.288967177777778,1258.0
113,57856,38,1513,0.9766637086868286,-0.026729255449026823,0.0004092704424510632,-0.036203328520059586,0.2882080078125,-43.176082611083984,-2.2344810962677,0.027565485,0.0035910354563384317,1792,0.2,-2.288967177777778,1258.0
114,58368,38,1514,0.9761735200881958,-0.016609148937277496,0.0004092704424510632,0.053491465747356415,0.1201171875,-43.17383599281311,0.7214599847793579,0.015895713,0.1750713640358299,1808,0.2,-2.288580065217391,1258.0
115,58880,38,1515,0.9755709767341614,-0.019602913584094495,0.0004092704424510632,-0.019385267049074173,0.2215576171875,-43.15467071533203,0.8809725642204285,0.027090935,0.027497508315718733,1824,0.2,-2.288580065217391,1258.0
116,59392,39,1515,0.9750657081604004,-0.028990957653149962,0.0004092704424510632,-0.032494351267814636,0.258056640625,-43.13704168796539,-0.18682873249053955,0.017469052,0.020220320875523612,1840,0.2,-2.2889801276595745,1258.0
117,59904,39,1514,0.975104570388794,-0.015540913489530794,0.0004092704424510632,0.040729932487010956,0.1019287109375,-43.12960982322693,0.839327335357666,0.01705462,0.1817378152627498,1856,0.2,-2.2889801276595745,1258.0
118,60416,39,1514,0.9758371114730835,-0.025612728524720296,0.0004092704424510632,-0.01560455746948719,0.2318115234375,-43.13845407962799,0.4829254150390625,0.02157452,0.021362298575695604,1872,0.2,-2.2847575416666666,1258.0
119,60928,40,1513,0.976165771484375,-0.0187706702563446,0.0004092704424510632,0.043316565454006195,0.1407470703125,-43.160231828689575,0.8108939528465271,0.017755741,0.20152818225324154,1888,0.2,-2.2847575416666666,1258.0
120,61440,40,1514,0.9774265885353088,-0.03272494379780255,0.0004092704424510632,-0.053983524441719055,0.2791748046875,-43.17822563648224,-1.966221809387207,0.020156063,0.003466381513135275,1904,0.2,-2.2847575416666666,1258.0
121,61952,40,1514,0.978522539138794,-0.02118378071463667,0.0004092704424510632,-0.029294507578015327,0.182861328125,-43.21829402446747,-0.11452305316925049,0.011933347,0.0027861608177772723,1920,0.2,-2.286539448979592,1258.0
122,62464,41,1514,0.9785071611404419,-0.01106952445115894,0.0004092704424510632,0.18269234895706177,0.0428466796875,-43.23703622817993,0.43502992391586304,0.009596233,0.48987303860485554,1936,0.2,-2.286539448979592,1258.0
123,62976,41,1514,0.9787541031837463,-0.028258490725420415,0.0004092704424510632,-0.029617000371217728,0.2657470703125,-43.236361026763916,0.5038354396820068,0.019366398,0.0074999436910729855,1952,0.2,-2.28847406,1258.0
124,63488,41,1513,0.9790151715278625,-0.017104289057897404,0.0004092704424510632,0.04170020669698715,0.08154296875,-43.247748136520386,0.8127866983413696,0.015327429,0.25378663558512926,1968,0.2,-2.28847406,1258.0
125,64000,42,1513,0.980498194694519,-0.026302148326067254,0.0004092704424510632,-0.042874034494161606,0.23095703125,-43.26612150669098,-0.17430460453033447,0.01679365,0.00358368538581999,1984,0.2,-2.28847406,1258.0
