time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
1314,7,18,9216,272,0.0004092704424510632,-0.008101209998130798,0.04428947519045323,0.019281821,0.016973376274108887,0.21826171875,-44.0128390789032,0.2,-0.022301810662611388,1.0021377801895142,1223.0,-2.198928714285714
1311,7,19,9728,288,0.0004092704424510632,-0.03885888680815697,0.002401003377599409,0.018965576,0.13096320629119873,0.22314453125,-44.0277259349823,0.2,-0.024749605305260047,1.0015782117843628,1223.0,-2.198928714285714
1308,7,20,10240,304,0.0004092704424510632,-0.040305666625499725,0.0022212439544091467,0.021286165,0.005779445171356201,0.2392578125,-44.0271338224411,0.2,-0.030197724263416603,1.0028430223464966,1223.0,-2.1894947499999997
1305,8,21,10752,320,0.0004092704424510632,-0.009658290073275566,0.057537473272532225,0.030960277,0.004173755645751953,0.2974853515625,-44.061259508132935,0.2,-0.029398309969110414,1.0027430057525635,1223.0,-2.1894947499999997
1303,8,22,11264,336,0.0004092704424510632,-0.026799991726875305,0.0018329400809307117,0.013232904,-0.7575584650039673,0.180419921875,-44.04057240486145,0.2,-0.020269133849069476,1.0020880699157715,1223.0,-2.186949111111111
1300,9,23,11776,352,0.0004092704424510632,0.006151553243398666,0.06935279979370534,0.019961298,0.0033845901489257812,0.205810546875,-44.015560269355774,0.2,-0.024068894592346624,1.0012383460998535,1223.0,-2.186949111111111
1298,9,24,12288,368,0.0004092704424510632,-0.046851009130477905,0.003135439197649248,0.022017043,-0.3291633129119873,0.2093505859375,-44.001267433166504,0.2,-0.026007035048678517,1.0015891790390015,1223.0,-2.1806881999999996
1297,9,25,12800,384,0.0004092704424510632,-0.016102947294712067,0.059923559543676674,0.017004203,0.0022892355918884277,0.2445068359375,-43.99655306339264,0.2,-0.030794050340773538,1.0007200241088867,1223.0,-2.1806881999999996
1295,10,26,13312,400,0.0004092704424510632,-0.020883509889245033,0.0023811063983885106,0.014923795,0.07945084571838379,0.1953125,-43.95636963844299,0.2,-0.01916286583582405,0.9996641278266907,1223.0,-2.1806881999999996
1293,10,27,13824,416,0.0004092704424510632,-0.04123401641845703,0.002390229816228384,0.024090063,0.006020665168762207,0.266357421875,-43.93057727813721,0.2,-0.03275508846854791,0.9988555908203125,1223.0,-2.1748849090909093
1292,11,28,14336,432,0.0004092704424510632,-0.006960209459066391,0.06057925755158067,0.015964292,0.011499762535095215,0.2222900390625,-43.896660923957825,0.2,-0.02397507447312819,0.9973647594451904,1223.0,-2.1748849090909093
1290,11,29,14848,448,0.0004092704424510632,-0.05719706416130066,0.0029988300848344807,0.020225506,-1.4862914085388184,0.257568359375,-43.86636447906494,0.2,-0.034009120310656726,0.9970163106918335,1223.0,-2.1761346666666666
1288,11,30,15360,464,0.0004092704424510632,-0.011036518961191177,0.053968923981301486,0.023602908,0.02108299732208252,0.2520751953125,-43.86664617061615,0.2,-0.025214628461981192,0.9974501132965088,1223.0,-2.1761346666666666
1287,12,31,15872,480,0.0004092704424510632,-0.05435088276863098,0.004948633941239677,0.020207487,-0.02239251136779785,0.2220458984375,-43.86775004863739,0.2,-0.02824078855337575,0.9964488744735718,1223.0,-2.1761346666666666
1286,12,32,16384,496,0.0004092704424510632,-0.025381766259670258,0.0041317132345284335,0.012768945,0.26867491006851196,0.2027587890625,-43.84023034572601,0.2,-0.022325917147099972,0.996257483959198,1223.0,-2.169985153846154
1284,13,33,16896,512,0.0004092704424510632,-0.013710370287299156,0.040010476659517735,0.027074441,0.19153755903244019,0.2762451171875,-43.83314514160156,0.2,-0.02153737231856212,0.9955379962921143,1223.0,-2.169985153846154
1283,13,34,17408,528,0.0004092704424510632,-0.03683478385210037,0.004595614089339506,0.016482484,-2.8277132511138916,0.2012939453125,-43.82559382915497,0.2,-0.025253637140849605,0.9961544275283813,1223.0,-2.182175285714286
1282,13,35,17920,544,0.0004092704424510632,-0.0049130916595458984,0.058647763915359974,0.018464768,0.021507620811462402,0.2197265625,-43.829132199287415,0.2,-0.021873735517146997,0.9956952929496765,1223.0,-2.182175285714286
1282,14,36,18432,560,0.0004092704424510632,-0.03845115005970001,0.004819856018002611,0.016031178,-1.1446669101715088,0.181640625,-43.817336320877075,0.2,-0.023269693832844496,0.9956184029579163,1223.0,-2.1817143333333333
1281,14,37,18944,576,0.0004092704424510632,-0.012644050642848015,0.05666442052461207,0.01753318,0.19094061851501465,0.15380859375,-43.8091299533844,0.2,-0.019600178173277527,0.9949811100959778,1223.0,-2.1817143333333333
1280,15,38,19456,592,0.0004092704424510632,-0.038761600852012634,0.004319469153415412,0.021174703,-1.0598742961883545,0.2291259765625,-43.78358340263367,0.2,-0.027492416149470955,0.9940379858016968,1223.0,-2.1817143333333333
1280,15,39,19968,608,0.0004092704424510632,-0.0345449224114418,0.00207022437825799,0.018753398,-0.040683627128601074,0.21240234375,-43.76742601394653,0.2,-0.02255610460997559,0.994417130947113,1223.0,-2.1800195625
1279,16,40,20480,624,0.0004092704424510632,-0.006466178223490715,0.06924427079502493,0.020575564,0.08195704221725464,0.2293701171875,-43.7830992937088,0.2,-0.021195049834204838,0.9945507645606995,1223.0,-2.1800195625
1278,16,41,20992,640,0.0004092704424510632,-0.04430276155471802,0.01643623609561473,0.023617756,-5.558790683746338,0.1614990234375,-43.783007740974426,0.2,-0.021027528127888218,0.9948660135269165,1223.0,-2.173125588235294
1277,16,42,21504,656,0.0004092704424510632,-0.014737913385033607,0.06836067198310047,0.026204262,0.0604778528213501,0.272216796875,-43.77081573009491,0.2,-0.026167193151195534,0.9936628937721252,1223.0,-2.173125588235294
1276,17,43,22016,672,0.0004092704424510632,-0.031948529183864594,0.010685044777346775,0.018862508,-0.7367533445358276,0.2100830078125,-43.766050577163696,0.2,-0.025569375866325572,0.9952410459518433,1223.0,-2.172623111111111
1276,17,44,22528,688,0.0004092704424510632,0.013505108654499054,0.08673486835323274,0.021437185,0.12151813507080078,0.2418212890625,-43.793957114219666,0.2,-0.023811968218069524,0.994574785232544,1223.0,-2.172623111111111
1275,18,45,23040,704,0.0004092704424510632,-0.029887212440371513,0.009359940653666854,0.018451892,-0.40084874629974365,0.22412109375,-43.75330066680908,0.2,-0.027545625816856045,0.9927939176559448,1223.0,-2.172623111111111
1275,18,46,23552,720,0.0004092704424510632,-0.03693164885044098,0.0033606193028390408,0.0248123,-0.290327787399292,0.2767333984375,-43.71109437942505,0.2,-0.031589409525622614,0.9923829436302185,1223.0,-2.1626437894736843
1274,18,47,24064,736,0.0004092704424510632,-0.007357342168688774,0.07805238128639758,0.0153471725,0.10945677757263184,0.2305908203125,-43.70505428314209,0.2,-0.02128934250504244,0.9921187162399292,1223.0,-2.1626437894736843
1274,19,48,24576,752,0.0004092704424510632,-0.02609868347644806,0.009576074924552813,0.016615853,-1.4891283512115479,0.2203369140625,-43.70726716518402,0.2,-0.027866828269907273,0.9930070638656616,1223.0,-2.16015675
1273,19,49,25088,768,0.0004092704424510632,0.016692638397216797,0.08409453614149243,0.01690974,0.17820113897323608,0.17138671875,-43.72193253040314,0.2,-0.018127053990610875,0.992673933506012,1223.0,-2.16015675
1273,20,50,25600,784,0.0004092704424510632,-0.0410362184047699,0.007900142096332274,0.020730695,-0.6813268661499023,0.2364501953125,-43.70422613620758,0.2,-0.027801157208159566,0.992181658744812,1223.0,-2.16015675
1272,20,51,26112,800,0.0004092704424510632,-0.03297165408730507,0.003374861385964323,0.019718532,-0.07390332221984863,0.2510986328125,-43.69150900840759,0.2,-0.025496337650110945,0.991967499256134,1223.0,-2.158430190476191
1271,20,52,26624,816,0.0004092704424510632,-0.024282246828079224,0.07322051981464028,0.023556352,0.11726945638656616,0.271728515625,-43.694586992263794,0.2,-0.03043994796462357,0.9922818541526794,1223.0,-2.158430190476191
1271,21,53,27136,832,0.0004092704424510632,-0.03870107978582382,0.008420762846071739,0.022038534,-5.816102027893066,0.2633056640625,-43.70101761817932,0.2,-0.028162423841422424,0.9922693967819214,1223.0,-2.1608675
1271,21,54,27648,848,0.0004092704424510632,-0.010701645165681839,0.1008910711389035,0.032933727,0.043254733085632324,0.30615234375,-43.70911204814911,0.2,-0.028464176211855374,0.9928783178329468,1223.0,-2.1608675
1271,22,55,28160,864,0.0004092704424510632,-0.024184390902519226,0.016012698906706646,0.014074743,-1.2463979721069336,0.1605224609375,-43.73015582561493,0.2,-0.019527166587067768,0.9940718412399292,1223.0,-2.1585880000000004
1271,22,56,28672,880,0.0004092704424510632,0.013719677925109863,0.11315504764206707,0.021437697,0.11799800395965576,0.2208251953125,-43.755122780799866,0.2,-0.021802470510010608,0.9940281510353088,1223.0,-2.1585880000000004
1271,22,57,29184,896,0.0004092704424510632,-0.03519440069794655,0.006981241138419136,0.016283933,-0.4943251609802246,0.260498046875,-43.74808931350708,0.2,-0.03053616962279193,0.9944211840629578,1223.0,-2.1585880000000004
1271,23,58,29696,912,0.0004092704424510632,-0.03716655448079109,0.0030395635112654418,0.019145546,-0.4130723476409912,0.2720947265625,-43.742732644081116,0.2,-0.029126395951607265,0.9930847883224487,1223.0,-2.1587669166666665
1271,23,59,30208,928,0.0004092704424510632,0.01166689395904541,0.12136072991415858,0.02466783,0.10013431310653687,0.2257080078125,-43.70470201969147,0.2,-0.025944409047951922,0.9924387335777283,1223.0,-2.1587669166666665
1271,24,60,30720,944,0.0004092704424510632,-0.03132998198270798,0.030494248785544187,0.016016997,-3.7345046997070312,0.2259521484375,-43.706403613090515,0.2,-0.027373615826945752,0.9932444095611572,1223.0,-2.15977636
1270,24,61,31232,960,0.0004092704424510632,0.00480811670422554,0.08813949977047741,0.019167162,0.321408212184906,0.19677734375,-43.73119115829468,0.2,-0.018731482443399727,0.99347323179245,1223.0,-2.15977636
1270,24,62,31744,976,0.0004092704424510632,-0.04107462987303734,0.010434963856823742,0.018098276,-0.26070892810821533,0.24365234375,-43.739885091781616,0.2,-0.025694664276670665,0.9944935441017151,1223.0,-2.15977636
1270,25,63,32256,992,0.0004092704424510632,-0.017463110387325287,0.01065472056507133,0.014629311,0.044902682304382324,0.21923828125,-43.79969799518585,0.2,-0.024383022318943404,0.9968787431716919,1223.0,-2.1663875
1269,25,64,32768,1008,0.0004092704424510632,-0.021018367260694504,0.062010725610889494,0.023821797,0.3299216032028198,0.203369140625,-43.84993255138397,0.2,-0.02690875274129212,0.9975172281265259,1223.0,-2.1663875
1269,26,65,33280,1024,0.0004092704424510632,-0.024448083713650703,0.010539078706642613,0.017016634,-3.314119815826416,0.1962890625,-43.86630916595459,0.2,-0.018141310021746904,0.9984267950057983,1223.0,-2.171714814814815
1269,26,66,33792,1040,0.0004092704424510632,-0.00023384205996990204,0.09749569231644273,0.019647405,0.04300236701965332,0.2325439453125,-43.882816195487976,0.2,-0.02139033227285836,0.9979863166809082,1223.0,-2.171714814814815
1269,27,67,34304,1056,0.0004092704424510632,-0.030887220054864883,0.012667371513089165,0.0196091,-1.7210407257080078,0.1943359375,-43.87172770500183,0.2,-0.023796208188286982,0.9982380270957947,1223.0,-2.1781125714285716
1269,27,68,34816,1072,0.0004092704424510632,0.013833018019795418,0.09803343727253377,0.020285267,0.20383822917938232,0.205810546875,-43.895458340644836,0.2,-0.025792005966650322,0.9994922876358032,1223.0,-2.1781125714285716
1269,27,69,35328,1088,0.0004092704424510632,-0.023380164057016373,0.006260430811380502,0.012057595,-1.536344051361084,0.1846923828125,-43.92187738418579,0.2,-0.01901144700241275,0.999483585357666,1223.0,-2.1781125714285716
1269,28,70,35840,1104,0.0004092704424510632,-0.03841286525130272,0.0030202125053619966,0.0148633355,-0.07000792026519775,0.1949462890625,-43.905600905418396,0.2,-0.02312782732769847,0.9985296130180359,1223.0,-2.18342475862069
1269,28,71,36352,1120,0.0004092704424510632,-0.0010740794241428375,0.10126475826837122,0.016233347,0.10909497737884521,0.208251953125,-43.87784481048584,0.2,-0.018745553941698745,0.997919499874115,1223.0,-2.18342475862069
1269,29,72,36864,1136,0.0004092704424510632,-0.03090602159500122,0.013224841604824178,0.014943482,-4.771888256072998,0.158447265625,-43.886048555374146,0.2,-0.018882448304793797,0.9994755387306213,1223.0,-2.1877675333333335
1268,29,73,37376,1152,0.0004092704424510632,0.01513870432972908,0.12274533149320632,0.028418377,0.059926509857177734,0.25634765625,-43.929466009140015,0.2,-0.027946615300606936,1.0000455379486084,1223.0,-2.1877675333333335
1269,29,74,37888,1168,0.0004092704424510632,-0.025902876630425453,0.009925453370669857,0.016011797,-1.2836146354675293,0.1845703125,-43.9392876625061,0.2,-0.020895062989438884,1.0009185075759888,1223.0,-2.1877675333333335
1269,30,75,38400,1184,0.0004092704424510632,-0.025489117950201035,0.006531299484777264,0.012820918,0.5389223098754883,0.1822509765625,-43.968459606170654,0.2,-0.021557870612014085,1.0011731386184692,1223.0,-2.1877681935483873
1268,30,76,38912,1200,0.0004092704424510632,-0.006903555244207382,0.0735533699626103,0.02392314,0.33420509099960327,0.1746826171875,-43.960012316703796,0.2,-0.020229606045177206,1.0007578134536743,1223.0,-2.1877681935483873
1268,31,77,39424,1216,0.0004092704424510632,-0.029995467513799667,0.009131183323916048,0.015120687,-5.309346675872803,0.1781005859375,-43.95673418045044,0.2,-0.017304646666161716,1.001127004623413,1223.0,-2.1905711875
1268,31,78,39936,1232,0.0004092704424510632,0.03509815037250519,0.17746545048430562,0.024261836,0.0303347110748291,0.2730712890625,-43.980148911476135,0.2,-0.0239635380130494,1.001778483390808,1223.0,-2.1905711875
1268,31,79,40448,1248,0.0004092704424510632,-0.023460011929273605,0.016625855932943523,0.01395746,-2.4377646446228027,0.1513671875,-43.98127508163452,0.2,-0.017868714712676592,1.001333475112915,1223.0,-2.1917364848484846
1268,32,80,40960,1264,0.0004092704424510632,0.045906081795692444,0.20510646095499396,0.013287642,0.18773424625396729,0.1180419921875,-43.97090470790863,0.2,-0.018799089128151536,1.0012476444244385,1223.0,-2.1917364848484846
1268,32,81,41472,1280,0.0004092704424510632,-0.03509062901139259,0.007394226413452998,0.021634579,-1.9089975357055664,0.2386474609375,-43.97563087940216,0.2,-0.027105939050670713,1.0016523599624634,1223.0,-2.1917364848484846
1268,33,82,41984,1296,0.0004092704424510632,-0.035452213138341904,0.002472141419275431,0.01928015,-0.07674539089202881,0.2086181640625,-43.99274671077728,0.2,-0.022930398175958544,1.0024809837341309,1223.0,-2.1900475588235295
1268,33,83,42496,1312,0.0004092704424510632,0.007594592869281769,0.20892572635784745,0.014799863,0.08404725790023804,0.1885986328125,-44.008941292762756,0.2,-0.021735573711339384,1.0024110078811646,1223.0,-2.1900475588235295
1268,33,84,43008,1328,0.0004092704424510632,-0.028701208531856537,0.01486394704261329,0.01914971,-6.981011867523193,0.2152099609375,-43.98101818561554,0.2,-0.025158476651995443,1.0005377531051636,1223.0,-2.190508257142857
1268,34,85,43520,1344,0.0004092704424510632,0.018991034477949142,0.18891275534406304,0.015461512,0.029397904872894287,0.2593994140625,-43.9252895116806,0.2,-0.0204009714507265,0.9998503923416138,1223.0,-2.190508257142857
1268,34,86,44032,1360,0.0004092704424510632,-0.04093204438686371,0.008216629648813978,0.0154001545,-0.9760470390319824,0.209716796875,-43.931719064712524,0.2,-0.025313097052276134,1.0008140802383423,1223.0,-2.1946309166666667
1268,35,87,44544,1376,0.0004092704424510632,0.041993334889411926,0.180956149706617,0.015065878,0.3752007484436035,0.098388671875,-43.9569593667984,0.2,-0.016357675223844126,1.0011019706726074,1223.0,-2.1946309166666667
1268,35,88,45056,1392,0.0004092704424510632,-0.02611277438700199,0.010058312094770372,0.019151783,-0.7976605892181396,0.2210693359375,-43.94350981712341,0.2,-0.02155053347814828,1.0000314712524414,1223.0,-2.1946309166666667
1268,35,89,45568,1408,0.0004092704424510632,-0.046484071761369705,0.0028996395340072922,0.02398512,-0.291545033454895,0.2642822265625,-43.9067645072937,0.2,-0.02823256835108623,0.9986544251441956,1223.0,-2.1910794864864864
1268,36,90,46080,1424,0.0004092704424510632,0.015017673373222351,0.18412924627773464,0.014064953,0.13945865631103516,0.114990234375,-43.88268804550171,0.2,-0.018083551723975688,0.99843430519104,1223.0,-2.1910794864864864
1268,36,91,46592,1440,0.0004092704424510632,-0.02773522213101387,0.015930996712995693,0.020450372,-2.970384120941162,0.250732421875,-43.88733148574829,0.2,-0.023432617890648544,0.998938262462616,1223.0,-2.191624552631579
1268,37,92,47104,1456,0.0004092704424510632,0.06104812026023865,0.21718852617777884,0.016029626,0.09364491701126099,0.1614990234375,-43.89850151538849,0.2,-0.020766116693266667,0.9986327290534973,1223.0,-2.191624552631579
1268,37,93,47616,1472,0.0004092704424510632,-0.03298676013946533,0.023257513821590692,0.020659143,-0.4681406021118164,0.217529296875,-43.895840525627136,0.2,-0.02605402984772809,0.9990825057029724,1223.0,-2.191624552631579
1268,37,94,48128,1488,0.0004092704424510632,-0.0324721559882164,0.008777967770583928,0.020110745,-1.5819623470306396,0.25048828125,-43.92023229598999,0.2,-0.026083387216203846,1.0001484155654907,1223.0,-2.192306153846154
1268,38,95,48640,1504,0.0004092704424510632,0.005421599373221397,0.17198894266039133,0.015090216,0.09303414821624756,0.1512451171875,-43.93783116340637,0.2,-0.021095269737998024,1.00006902217865,1223.0,-2.192306153846154
1268,38,96,49152,1520,0.0004092704424510632,-0.025702867656946182,0.019202016410417855,0.018135108,-6.72987699508667,0.2117919921875,-43.92763268947601,0.2,-0.02497122369823046,0.9998542070388794,1223.0,-2.1891355999999997
1268,39,97,49664,1536,0.0004092704424510632,0.0027781017124652863,0.18884661456104368,0.025137037,0.0303117036819458,0.25048828125,-43.92376255989075,0.2,-0.02109459272469394,0.9996567964553833,1223.0,-2.1891355999999997
1268,39,98,50176,1552,0.0004092704424510632,-0.028766624629497528,0.03526180298649706,0.027666122,-2.3336269855499268,0.17626953125,-43.92177879810333,0.2,-0.019796767403022386,0.9997525215148926,1223.0,-2.1922239268292683
1268,39,99,50688,1568,0.0004092704424510632,0.01275709643959999,0.1757096357177943,0.015369709,0.16374808549880981,0.2047119140625,-43.91623079776764,0.2,-0.021149661159142852,0.9994683265686035,1223.0,-2.1922239268292683
1268,40,100,51200,1584,0.0004092704424510632,-0.0401667021214962,0.006276970932958648,0.015180558,-0.4426615238189697,0.2412109375,-43.94321835041046,0.2,-0.025569147721398622,1.002042531967163,1223.0,-2.1922239268292683
1268,40,101,51712,1600,0.0004092704424510632,-0.03777674585580826,0.0028268301066418644,0.023153998,0.03772705793380737,0.3009033203125,-43.97055518627167,0.2,-0.030373722322110552,0.9998072385787964,1223.0,-2.1969138809523807
1268,41,102,52224,1616,0.0004092704424510632,0.02461235411465168,0.2137540796538815,0.015946655,0.05097454786300659,0.188232421875,-43.89693534374237,0.2,-0.019102665843092836,0.9988719820976257,1223.0,-2.1969138809523807
1269,41,103,52736,1632,0.0004092704424510632,-0.0226577278226614,0.06009186460869387,0.016350605,-4.030619144439697,0.155517578125,-43.882596135139465,0.2,-0.018327659694477916,0.9982014894485474,1223.0,-2.195159395348837
1268,41,104,53248,1648,0.0004092704424510632,0.02808837592601776,0.1723748790100217,0.013620818,0.08119165897369385,0.119873046875,-43.85364031791687,0.2,-0.015107525803614408,0.9975630044937134,1223.0,-2.195159395348837
1268,42,105,53760,1664,0.0004092704424510632,-0.021076008677482605,0.0318793177139014,0.017099861,0.020837903022766113,0.2388916015625,-43.83326244354248,0.2,-0.02546712788171135,0.9966548681259155,1223.0,-2.195159395348837
1268,42,106,54272,1680,0.0004092704424510632,-0.026602182537317276,0.02686692727729678,0.016309965,-0.26267027854919434,0.223876953125,-43.80910384654999,0.2,-0.023246742857736535,0.9968308806419373,1223.0,-2.197970522727273
1268,43,107,54784,1696,0.0004092704424510632,-0.012034673243761063,0.07045517198275775,0.028349943,0.5908719301223755,0.2723388671875,-43.82291054725647,0.2,-0.030590850044973195,0.9969956874847412,1223.0,-2.197970522727273
1268,43,108,55296,1712,0.0004092704424510632,-0.03207474574446678,0.01770517334807664,0.016913278,-6.001937389373779,0.2081298828125,-43.8056640625,0.2,-0.02223730063997209,0.9963631629943848,1223.0,-2.1997762666666665
1268,43,109,55808,1728,0.0004092704424510632,0.04513714462518692,0.1971930869622156,0.034663543,0.023559629917144775,0.3013916015625,-43.77779948711395,0.2,-0.021671734895789996,0.9953302145004272,1223.0,-2.1997762666666665
1268,44,110,56320,1744,0.0004092704424510632,-0.02332148514688015,0.021478444075910375,0.0155447535,-1.482875108718872,0.198974609375,-43.765283703804016,0.2,-0.023273457947652787,0.9952623844146729,1223.0,-2.199799326086956
1268,44,111,56832,1760,0.0004092704424510632,0.005434039980173111,0.13949424773454666,0.016057126,0.2417401671409607,0.1451416015625,-43.75958704948425,0.2,-0.018828099768143147,0.9947702288627625,1223.0,-2.199799326086956
1268,45,112,57344,1776,0.0004092704424510632,-0.030217602849006653,0.0046819958806736395,0.01895829,-0.6503815650939941,0.23779296875,-43.75204288959503,0.2,-0.02397588330495637,0.9950525760650635,1223.0,-2.199799326086956
1268,45,113,57856,1792,0.0004092704424510632,-0.03009168431162834,0.0024953952633950394,0.015974807,-0.0173722505569458,0.226318359375,-43.74504840373993,0.2,-0.024916366368415765,0.9933425188064575,1223.0,-2.196561872340425
1268,46,114,58368,1808,0.0004092704424510632,-0.008729096502065659,0.141510539338924,0.019527063,0.12518846988677979,0.154296875,-43.68888449668884,0.2,-0.0227382484881673,0.9922725558280945,1223.0,-2.196561872340425
1268,46,115,58880,1824,0.0004092704424510632,-0.030045267194509506,0.01137299367110245,0.019058596,-4.912232398986816,0.2064208984375,-43.65586519241333,0.2,-0.02608331321971491,0.9906834959983826,1223.0,-2.1959043333333335
1268,46,116,59392,1840,0.0004092704424510632,-0.003943268209695816,0.1945473155938089,0.017334577,0.05857771635055542,0.1865234375,-43.605024933815,0.2,-0.02393273053894518,0.9896983504295349,1223.0,-2.1959043333333335
1268,47,117,59904,1856,0.0004092704424510632,-0.04281558841466904,0.013042817765381187,0.017592922,-1.24544095993042,0.254638671875,-43.59796464443207,0.2,-0.032438607478979975,0.990378201007843,1223.0,-2.1959043333333335
1268,47,118,60416,1872,0.0004092704424510632,-0.024231592193245888,0.027470168424770236,0.018988155,0.5680574178695679,0.26416015625,-43.63811409473419,0.2,-0.029744826460955665,0.9916809797286987,1223.0,-2.19813593877551
1268,48,119,60928,1888,0.0004092704424510632,-0.01447494700551033,0.0610807822085917,0.03288214,0.620389461517334,0.2705078125,-43.652642488479614,0.2,-0.028149542689789087,0.9914931058883667,1223.0,-2.19813593877551
1268,48,120,61440,1904,0.0004092704424510632,-0.04728219285607338,0.012967654183739796,0.02657423,-6.85153865814209,0.2857666015625,-43.65121626853943,0.2,-0.03035568428458646,0.991339921951294,1223.0,-2.1971952599999995
1268,48,121,61952,1920,0.0004092704424510632,0.01090611144900322,0.1809204382589087,0.014539322,0.05742299556732178,0.2491455078125,-43.653196573257446,0.2,-0.019222541741328314,0.9919484257698059,1223.0,-2.1971952599999995
1268,49,122,62464,1936,0.0004092704424510632,-0.020548339933156967,0.008074166151345707,0.017775336,-2.4157936573028564,0.2083740234375,-43.66309356689453,0.2,-0.022410270910768304,0.9919695258140564,1223.0,-2.1969553333333334
1268,49,123,62976,1952,0.0004092704424510632,0.02741542086005211,0.1868920240085572,0.014053447,0.19909238815307617,0.1593017578125,-43.659847021102905,0.2,-0.021374461633968167,0.9919050335884094,1223.0,-2.1969553333333334
1268,50,124,63488,1968,0.0004092704424510632,-0.032779593020677567,0.004873221492744051,0.017651925,-1.2305643558502197,0.274169921875,-43.63105380535126,0.2,-0.024330033804289997,0.9893405437469482,1223.0,-2.1969553333333334
1268,50,125,64000,1984,0.0004092704424510632,-0.03074212744832039,0.003910046863893513,0.017373174,-0.18913185596466064,0.2335205078125,-43.55875909328461,0.2,-0.021496492830920033,0.988990068435669,1223.0,-2.2010119999999995
