time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/std,train/learning_rate,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
3,11,5632,1677,-43.59881889820099,160,0.082841866184026,-0.0028267651796340942,-0.027031567122321576,0.001975715160369873,0.2613525390625,0.018559739,0.9864206910133362,0.0004092704424510632,0.2,-2.472053,1257.0
3,12,6144,1664,-43.525397062301636,176,0.0025198932125931606,-0.03142130374908447,-0.02686911789351143,-0.2859005928039551,0.29833984375,0.022836449,0.9850443601608276,0.0004092704424510632,0.2,-2.472053,1257.0
4,13,6656,1656,-43.503650069236755,192,0.0024435014165646862,-0.05067650228738785,-0.03678512290935032,0.0013561248779296875,0.3031005859375,0.020291317,0.9853153824806213,0.0004092704424510632,0.2,-2.4494333999999998,1257.0
4,14,7168,1648,-43.50142860412598,208,0.09512849268503487,0.0013210438191890717,-0.02840147085953504,0.00017207860946655273,0.2691650390625,0.018099211,0.9841957688331604,0.0004092704424510632,0.2,-2.4494333999999998,1257.0
4,15,7680,1640,-43.44014072418213,224,0.003364010208315449,-0.0369974747300148,-0.023067703572451137,-0.006917595863342285,0.22900390625,0.016140522,0.9815333485603333,0.0004092704424510632,0.2,-2.4354735,1257.0
5,16,8192,1635,-43.3895400762558,240,0.09623921243473887,0.014256076887249947,-0.02928226749645546,0.0013741254806518555,0.29638671875,0.025460385,0.9818321466445923,0.0004092704424510632,0.2,-2.4354735,1257.0
5,17,8704,1631,-43.414066314697266,256,0.0030798963562119752,-0.037790991365909576,-0.019309124239953235,-0.16383075714111328,0.18212890625,0.011082308,0.9825816750526428,0.0004092704424510632,0.2,-2.4354735,1257.0
5,18,9216,1625,-43.4160498380661,272,0.0024692217593837995,-0.03700022026896477,-0.02640453408821486,0.0005837082862854004,0.2362060546875,0.01678545,0.9815976619720459,0.0004092704424510632,0.2,-2.402611285714286,1257.0
5,19,9728,1623,-43.36633574962616,288,0.1124013545922935,0.01758364960551262,-0.022985351883107796,0.0021846890449523926,0.2423095703125,0.020007085,0.9801982641220093,0.0004092704424510632,0.2,-2.402611285714286,1257.0
6,20,10240,1621,-43.35847473144531,304,0.0031847393547650427,-0.03879590705037117,-0.02631027034658473,-0.11421036720275879,0.2352294921875,0.017844852,0.9812864661216736,0.0004092704424510632,0.2,-2.402091375,1257.0
6,21,10752,1620,-43.404526591300964,320,0.09526057844050229,-0.0017321668565273285,-0.03856409466243349,0.013511300086975098,0.31689453125,0.039064385,0.9829292297363281,0.0004092704424510632,0.2,-2.402091375,1257.0
6,22,11264,1620,-43.42623805999756,336,0.004094697531400016,-0.033421386033296585,-0.023952073257532902,-0.7014087438583374,0.2225341796875,0.015656792,0.9824784398078918,0.0004092704424510632,0.2,-2.402091375,1257.0
7,23,11776,1619,-43.44207561016083,352,0.0018581787917355541,-0.03666006773710251,-0.020888747734716162,0.033960163593292236,0.177734375,0.01391007,0.9847682118415833,0.0004092704424510632,0.2,-2.397375888888889,1257.0
7,24,12288,1618,-43.502705454826355,368,0.09248564194422215,-0.0038547590374946594,-0.026689556645578705,0.009350776672363281,0.246826171875,0.02325522,0.9853995442390442,0.0004092704424510632,0.2,-2.397375888888889,1257.0
7,25,12800,1617,-43.52849316596985,384,0.004217756093567004,-0.03735896572470665,-0.022701535694068298,-2.5770390033721924,0.1986083984375,0.015247892,0.9871381521224976,0.0004092704424510632,0.2,-2.3902408,1257.0
8,26,13312,1616,-43.56697988510132,400,0.06302247324492782,-0.0190637968480587,-0.028060973098035902,0.021655499935150146,0.2840576171875,0.02135098,0.9874365925788879,0.0004092704424510632,0.2,-2.3902408,1257.0
8,27,13824,1616,-43.562589168548584,416,0.006034057048964314,-0.033982694149017334,-0.023979610996320844,-0.2932925224304199,0.1868896484375,0.0136892395,0.9869768619537354,0.0004092704424510632,0.2,-2.3902408,1257.0
8,28,14336,1615,-43.55326855182648,432,0.0022001620091032237,-0.0349670872092247,-0.024182646680856124,0.2865378260612488,0.2275390625,0.019311113,0.9866450428962708,0.0004092704424510632,0.2,-2.394449181818182,1257.0
9,29,14848,1613,-43.529521465301514,448,0.01364857074804604,-0.012538246810436249,-0.021603135406621732,0.07919996976852417,0.2493896484375,0.025325686,0.9855843782424927,0.0004092704424510632,0.2,-2.394449181818182,1257.0
9,30,15360,1612,-43.494253277778625,464,0.004305275811930187,-0.04095993563532829,-0.031106032416573726,-0.3421444892883301,0.2657470703125,0.021792479,0.9847358465194702,0.0004092704424510632,0.2,-2.3896995000000003,1257.0
