algorithm,metric,n_runs,mean,median,p25,p75,iqr,sd,seed_sd,min,max,frac_above_zero
sac,critic_loss_start,540,6.581036882378437,1.9063138961791992,1.3947241306304932,2.721240222454071,1.3265160918235779,13.85867047203164,10.63003376713336,0.621250569820404,58.808475494384766,1.0
sac,critic_loss_end,540,10.323432481113855,4.778086423873901,2.0894405841827393,10.609010219573975,8.519569635391235,19.288153961330476,11.51209254482747,0.0063198530115187,197.6958923339844,1.0
sac,ent_coef_start,540,0.01765014173256022,0.017364521510899,0.01717797014862295,0.01763385208323595,0.00045588193461299983,0.000783561956055147,0.00021591520341388313,0.0167775563895702,0.0196761488914489,1.0
sac,ent_coef_end,540,0.0009308086246635845,0.00076764196273865,0.000497429689858075,0.001154104946181125,0.0006566752563230499,0.0006793404882697618,0.0004830264804846296,2.1196512534515932e-05,0.0058949519880115,1.0
sac,actor_loss_start,540,-122.24061362655074,-122.35565567016602,-123.14681625366211,-121.37458801269531,1.7722282409667969,1.3078594563222392,1.163824932266766,-125.46871185302734,-117.88152313232422,0.0
sac,actor_loss_end,540,-12.10733597293772,-4.546960353851318,-34.226162910461426,16.02272367477417,50.248886585235596,51.18553420090628,24.294505224218657,-181.56854248046875,285.9283447265625,0.45925925925925926
