algo,arm,cash_eta1,cash_eta3,cash_eta7,vol_eta1,vol_eta3,vol_eta7,mdd_eta1,mdd_eta3,mdd_eta7,cash_monotone_up,vol_monotone_down,mdd_monotone_down,cash_sd_eta1,cash_sd_eta3,cash_sd_eta7,cash_rise_eta1_eta7,cash_rise_band,cash_rise_exceeds_band,cash_rise_seed_mean,cash_rise_seed_sd,n_seeds,n_seeds_cash_monotone,n_seeds_cash_rising,comp_dist_eta1_eta3,comp_dist_eta3_eta7,comp_dist_eta1_eta7,seed_ref_eta1,seed_ref_eta3,seed_ref_eta7,bench_eta1_eta3,bench_eta3_eta7,bench_eta1_eta7,composition_stable,supported
PPO,M1,0.0241462947905103,0.08833795070124245,0.06701761210898315,0.14551275599058372,0.14320545897279544,0.1428799232868048,0.1962153000995953,0.20955064973699167,0.18974401178778358,False,True,False,0.056012225663530237,0.060018564573179334,0.04936900383873483,0.04287131731847285,0.07466369910345488,False,-0.0073732519586010795,0.011159073237988383,5,0,1,0.20715485728480468,0.17832130319939685,0.15077823508017738,0.2604699423418754,0.2581943485253897,0.2670760939126692,0.2593321454336326,0.26263522121902944,0.2637730181272723,True,False
PPO,M2,0.03319954410251587,0.04062331743936342,0.06384566640347909,0.15091043475564814,0.14674974177950173,0.14688210711642444,0.21185375715895374,0.20897727935470964,0.21815824222962324,True,False,False,0.014050312256433382,0.018677825506974794,0.022892127733789097,0.030646122300963224,0.02686002209015097,True,0.001962417561687119,0.011105864046623077,5,0,2,0.09644206892166549,0.14598598303931545,0.12130079624715945,0.25090028587183544,0.24267970640085967,0.25274042917638956,0.24678999613634756,0.24771006778862462,0.25182035752411247,True,True
PPO,M3,0.04312136482433214,0.03745147256752652,0.12513978358858194,0.14866536538253072,0.14518902604018225,0.13777648614601934,0.22842076014309845,0.2198739987720338,0.22827866617643677,False,True,False,0.039212847294432016,0.05106107972666268,0.049560313754778415,0.0820184187642498,0.06319708927164702,True,0.010551169802023563,0.011554008328583996,5,1,4,0.07525896931751752,0.15285578112088136,0.15863942013371804,0.23211164487508124,0.22295132267711737,0.2296866363542614,0.2275314837760993,0.22631897951568938,0.23089914061467132,True,False
PPO,M4,0.017274459046446342,0.02475830962714191,0.037058298938254366,0.15991509980837115,0.15118125917177458,0.14874937993568485,0.2323757668793518,0.21471439099580505,0.20424443786911425,True,True,True,0.00782507367982317,0.015788949908926864,0.01095978058918106,0.019783839891808024,0.013466572268311312,True,0.0038021930315769795,0.006567722303414504,5,1,4,0.114063379758429,0.13706621215417472,0.2051171542255165,0.23794522470889157,0.2335070390099839,0.24178188950499252,0.23572613185943775,0.2376444642574882,0.23986355710694204,True,True
PPO,M5,0.029519822424737795,0.036404420014040546,0.04181800394484658,0.15623511046230507,0.15094185981438246,0.15722885516163082,0.2618160643929295,0.22825403170222586,0.2371587153041145,True,False,False,0.023946442887923018,0.01769735480721563,0.026279613577567234,0.012298181520108788,0.035553483890763994,False,0.005568562392187516,0.00852676847754529,5,2,3,0.18032204446096414,0.19403715162255825,0.18332157774426314,0.21783401339506603,0.2176064265288081,0.23496706932553954,0.21772021996193708,0.22628674792717382,0.2264005413603028,True,True
PPO,M6,0.051314326981783766,0.033800966980007854,0.05079247411927709,0.16654901239159817,0.15537106197422942,0.15538324381678442,0.2884298363554917,0.26218335204165677,0.26498492173760385,False,False,False,0.013528724971149025,0.009624628021263163,0.017231855585611893,-0.0005218528625066735,0.021908063498821045,False,0.0003405463367942674,0.007228728692250487,5,0,2,0.14345432815400488,0.08522428387243068,0.10200806136865828,0.21443953914260566,0.1983220147154427,0.19778304619878487,0.20638077692902418,0.1980525304571138,0.20611129267069528,True,False
