strategy,period,n_days,avg_oneway_turnover,portfolio_entropy,risky_entropy,avg_largest_position,risky_largest_position,avg_cash_share,max_drawdown,cvar_5
M2_eta1.0,2021,252,0.006704051484451397,3.2207018213445533,3.1966628419717353,0.08309188302959411,0.08393144195105642,0.010002913115130477,0.05825987470524675,-0.017770062672682142
M2_eta1.0,2022,251,0.007655233489436214,3.014211217546667,2.9656413211598047,0.16075783307552166,0.17138056095932425,0.06198327175697499,0.21185375715895377,-0.03130796994356238
M2_eta1.0,2023,250,0.00572246847842459,3.1048905611306665,3.0591567610203962,0.13279790513619996,0.1385595067881993,0.04158214607960167,0.09731708920414309,-0.013869431380155912
M2_eta1.0,2024,252,0.00682677676151518,3.0981854202910197,3.0601304987463736,0.12835813726258274,0.13118324319477542,0.021535570118510473,0.06686225699347827,-0.014446216152791737
M2_eta1.0,2025,250,0.006956777379702325,3.2170906233779974,3.180360678999499,0.10240584651461483,0.10489089154819985,0.023691714284317905,0.16318304562367061,-0.022697782430558953
M2_eta1.0,2026,113,0.009978580282773151,3.095873816860138,3.0497980263238955,0.15102250062543565,0.15888670680580205,0.0494956836759608,0.08563554327896845,-0.016331568848969816
M2_eta1.0,2021-2026,1368,0.007038467368652896,3.1281108464391374,3.0888848175816146,0.12390504510158072,0.12868583253705806,0.03319954410251587,0.21185375715895374,-0.02142555301846109
M2_eta3.0,2021,252,0.005993245247657008,3.0708666549708563,3.025655784599724,0.21332667643290906,0.22063074309047545,0.033105389372552765,0.04475409944080778,-0.01626527269658059
M2_eta3.0,2022,251,0.007736583128651299,3.0973904329453728,3.0523112591477832,0.15566525814365817,0.16474668193599853,0.05512356112829172,0.2089772793547097,-0.031183671588936427
M2_eta3.0,2023,250,0.00568923722452271,3.01417123436586,2.970741383107681,0.19559300952616882,0.20085198129778978,0.026183320361768295,0.09448234107083203,-0.01370527581862397
M2_eta3.0,2024,252,0.006644861238137022,3.077258236983174,3.035764440390037,0.14085598592170864,0.14458427364862458,0.02578626037833306,0.06043423089253897,-0.014396544547101622
M2_eta3.0,2025,250,0.006714376198522673,3.2521450747130487,3.2128232401905534,0.12292966833707011,0.1283008402984953,0.04186388763222288,0.15886662791329942,-0.0222622475731728
M2_eta3.0,2026,113,0.009717198602394825,3.1069682194483907,3.0797056574373163,0.13260860726490198,0.1453198315389234,0.08747067856749476,0.08688246046526697,-0.016291624540255584
M2_eta3.0,2021-2026,1368,0.0068169824543446896,3.102660056658698,3.0610423376158544,0.16296889824134905,0.16966004952277666,0.04062331743936342,0.20897727935470964,-0.021049413503260596
M2_eta7.0,2021,252,0.005315724963123136,2.9120557366583233,3.014887134885423,0.2001573858071435,0.14562050698483653,0.2001573858071435,0.04040820168226828,-0.013295375463562683
M2_eta7.0,2022,251,0.007744763242668266,3.0970650697430298,3.0527633094007363,0.12241390351466133,0.12998541515903272,0.05824893227531545,0.21815824222962335,-0.03181810782487932
M2_eta7.0,2023,250,0.005522039493678778,3.0141522864803636,2.9643193903131673,0.18993884120030113,0.19837920962168212,0.0425466380145267,0.08842267692303035,-0.01307724390433759
M2_eta7.0,2024,252,0.0068152887969632195,3.012804715530906,2.972258076949071,0.15833426869550643,0.1619390763267659,0.02226027042408946,0.07531678200912778,-0.014379860305145164
M2_eta7.0,2025,250,0.007040409006690941,3.272262915408245,3.2554052508739013,0.08564789229078756,0.08615152341672563,0.005845876030101801,0.16403229460948351,-0.023027683561710192
M2_eta7.0,2026,113,0.009865588270464042,3.104087662373097,3.058427342906881,0.14263723314458465,0.14865309464539256,0.040469130596702575,0.08500534800399394,-0.01590174340388827
M2_eta7.0,2021-2026,1368,0.006766355731802896,3.064907801737937,3.052293592168949,0.15064362385596347,0.14478204470319614,0.06384566640347909,0.21815824222962324,-0.020898100579791908
M3_eta1.0,2021,252,0.006086806315647445,3.114816287060804,3.07927068657373,0.15574032524105227,0.15874371038683563,0.018919711139835673,0.053973735885999644,-0.017241681166541907
M3_eta1.0,2022,251,0.007714704068481766,3.2262936837500504,3.1954051663197096,0.09359761247264463,0.10047458158357835,0.06844486438793142,0.22842076014309845,-0.03144440223792573
M3_eta1.0,2023,250,0.005551620502688873,2.9916639555265485,2.9403293770066066,0.18939365318406579,0.20024834931226973,0.05420617031538675,0.0797151913508923,-0.013419844175293683
M3_eta1.0,2024,252,0.006734841878210001,3.157981572879269,3.1168741802519353,0.1460224943445905,0.15048405949014274,0.029648091370395944,0.05210101670309668,-0.01422426450418514
M3_eta1.0,2025,250,0.0069042075852763255,3.247399980795898,3.2082921561062285,0.10582887153814365,0.11084541244427518,0.045257090893618845,0.164898061183667,-0.023462659497992637
M3_eta1.0,2026,113,0.009819024354436504,3.077271192661085,3.030332518686681,0.1576225276337536,0.16447132400641815,0.04164127949987446,0.08805742674240144,-0.01639323130915369
M3_eta1.0,2021-2026,1368,0.006864731608248263,3.1418438627028324,3.101650702541022,0.13973260823785258,0.14583568570053962,0.04312136482433214,0.22842076014309845,-0.021503189163164637
M3_eta3.0,2021,252,0.006006437870733271,3.072282388741504,3.0428019642861113,0.19737980087861884,0.19992725524262173,0.01274190635449258,0.050957473720268216,-0.01711516202032465
M3_eta3.0,2022,251,0.007520582323669484,3.2496267726579684,3.212927107972441,0.08317282822801604,0.08790208319187257,0.05380139801165835,0.21987399877203379,-0.030142357691474775
M3_eta3.0,2023,250,0.0056159378551472105,2.9954824079192846,2.9446902956917875,0.16045694833888582,0.16772348463781747,0.043324501125558246,0.08395380435936134,-0.013322477791338692
M3_eta3.0,2024,252,0.006676191524254146,3.184715084278864,3.149910145804481,0.11943134967615089,0.12182960960314525,0.019685361668673063,0.058983985692066275,-0.014298871469109305
M3_eta3.0,2025,250,0.006754816046576135,3.1619106063930054,3.119788232229707,0.10483819126416997,0.11059481175281405,0.05205145157709455,0.1626560397921827,-0.02306038255605584
M3_eta3.0,2026,113,0.010008505344886447,3.206371661374812,3.1663000344981462,0.09517689954084242,0.10024579148536823,0.05056463587565563,0.08846838015154981,-0.015136156684062436
M3_eta3.0,2021-2026,1368,0.006803609905102978,3.1389531684588516,3.100087493949251,0.1299645938405798,0.1345420331562849,0.03745147256752652,0.2198739987720338,-0.020868637153519776
M3_eta7.0,2021,252,0.003817437384570953,2.5125402883892245,3.124398687684101,0.41278848362428594,0.10696146618818392,0.41278848362428594,0.02972611301859849,-0.009636808647261776
M3_eta7.0,2022,251,0.007321901104453741,3.1631348414536147,3.1613346784566976,0.10712862620465989,0.09905106649825461,0.10712862620465989,0.22827866617643683,-0.029855821114247918
M3_eta7.0,2023,250,0.005901356188595721,3.1513712522136625,3.1116401490542978,0.08514464078259137,0.0874322534106334,0.02616440202348703,0.07504180321087461,-0.013911257373112166
M3_eta7.0,2024,252,0.006299670425626982,3.340420390887648,3.3130731759368146,0.06506535599624144,0.0693258029483809,0.061455428872697115,0.05147722398359836,-0.013881305180012661
M3_eta7.0,2025,250,0.006599412149717573,3.2385741942442667,3.2056585881406403,0.08262268546751693,0.0882279524090808,0.06353164488705258,0.1510993378031829,-0.02183067251538158
M3_eta7.0,2026,113,0.010613988431422383,3.265544362618823,3.2315251211721985,0.07918220528740312,0.08087738167643738,0.02095983269854725,0.07358638902080146,-0.014045354456820786
M3_eta7.0,2021-2026,1368,0.006368334154032765,3.0960422594832155,3.187298930494368,0.14488148649250449,0.08943012068555718,0.12513978358858194,0.22827866617643677,-0.019843656323796137
M4_eta1.0,2021,252,0.006984228492084136,3.0416765253186404,2.9963580816998836,0.18662400900507126,0.19259634378281507,0.031009595823260818,0.05574417478545165,-0.01843926284339973
M4_eta1.0,2022,251,0.007721733763946778,3.1108157806735437,3.0823292928392565,0.11739105433745607,0.11886013976975132,0.012359782136725462,0.2309976717598983,-0.03151220534333599
M4_eta1.0,2023,250,0.006187973534803912,3.0619363766798986,3.0427834978507367,0.18030362105989137,0.18145751983846573,0.006359057368362949,0.08146952485924705,-0.014636453474018651
M4_eta1.0,2024,252,0.0067380207764048145,3.15009584016967,3.1121036428661646,0.10614649001762473,0.1086585063258444,0.023118450553783733,0.060725128529958386,-0.015984433753616654
M4_eta1.0,2025,250,0.007290682648926103,3.1545645507142916,3.120766589192398,0.11277859619499625,0.11482226001011565,0.017798498435219797,0.17105758798714626,-0.023635720176265404
M4_eta1.0,2026,113,0.010677209988150771,3.0838289669559837,3.062598048221312,0.14598522566433336,0.14709100903712782,0.007517681604509672,0.1017975689673063,-0.017203859066302552
M4_eta1.0,2021-2026,1368,0.007289730091376753,3.1021486126949465,3.0701448160110307,0.14108933129109094,0.14359747536032935,0.017274459046446342,0.2323757668793518,-0.022654082699125187
M4_eta3.0,2021,252,0.007157821704007836,3.111067914032087,3.074448876443592,0.1653275224938594,0.16871610438147652,0.020084519495317896,0.062339831126253166,-0.018929656071081217
M4_eta3.0,2022,251,0.007559059293740402,3.250878371140318,3.220100380165719,0.1127383629637381,0.11460628658158704,0.016298613920530846,0.2075148520091837,-0.0296173913165309
M4_eta3.0,2023,250,0.005975638054433857,2.9318484920884846,2.9009492056745283,0.21971996949363393,0.22249575671491845,0.012475686108670864,0.0764533388958501,-0.014370486219545616
M4_eta3.0,2024,252,0.006313763221264687,3.2474975260141004,3.215146349324143,0.09205596957533464,0.09829352568421575,0.0634584634690992,0.05692309208427053,-0.014561353085947153
M4_eta3.0,2025,250,0.007402028246508118,3.188355965478214,3.154687246057884,0.09847858204151373,0.10032081021385972,0.01836337015651167,0.1543907411109241,-0.02296081406572846
M4_eta3.0,2026,113,0.01088208186303273,3.1609279044875738,3.137830564011797,0.11344395017202398,0.1144730115931408,0.00898955488980663,0.08969254158611183,-0.015454987845472492
M4_eta3.0,2021-2026,1368,0.007212174787760021,3.1473427848294073,3.1152830109513894,0.13561898637321693,0.13866388651370778,0.02475830962714191,0.21471439099580505,-0.021633010614755446
M4_eta7.0,2021,252,0.006955229517178229,3.1313740382200543,3.100520498092891,0.11765291244284516,0.11938717016378667,0.014526332423814138,0.05748275488477306,-0.017532663645216252
M4_eta7.0,2022,251,0.007607334672975047,3.285620655323962,3.2540807861207033,0.08928447256011267,0.0909165125173808,0.01795097405394127,0.19892020185169765,-0.02905635223597194
M4_eta7.0,2023,250,0.005811907225389208,3.1613682612160994,3.123010232132111,0.12026438255460092,0.12836205011382368,0.06308459199612033,0.09859798099542125,-0.014996261674209109
M4_eta7.0,2024,252,0.006149384681098132,3.001327475802891,2.9609951210506025,0.2216790880334548,0.24171595930096812,0.08289428354444582,0.05876863573101097,-0.014584080771137804
M4_eta7.0,2025,250,0.007036141943729673,3.289202806938365,3.256241567036206,0.07588076073023425,0.07743520291875604,0.020074102345319166,0.16173353898569262,-0.022987376329938455
M4_eta7.0,2026,113,0.01074630809959403,3.1759176693314344,3.1553705574335957,0.13007930539745688,0.13106564939568102,0.00752557212948083,0.09287972540919001,-0.016804682852421853
M4_eta7.0,2021-2026,1368,0.007045430473988468,3.1737229749219042,3.140092131668518,0.12548049273665007,0.13163579306055384,0.037058298938254366,0.20424443786911425,-0.021186870602490897
M5_eta1.0,2021,252,0.006617931822306657,3.221278816678388,3.186005329565979,0.11602677020101945,0.11856694227739915,0.021423948594695576,0.04904447193550523,-0.017568444026568136
M5_eta1.0,2022,251,0.008000731920819092,3.211616379000187,3.1858581036230285,0.11355767350131037,0.11484340675979884,0.01119553394293504,0.26181606439292965,-0.03249014016276726
M5_eta1.0,2023,250,0.005898039105824321,3.0457040020820485,2.9971986911387596,0.14548441032346637,0.1534695318877588,0.05203066345536137,0.08321447172522908,-0.014845159894346888
M5_eta1.0,2024,252,0.006688849608981151,3.1444287201900543,3.110657724543791,0.0908977537012892,0.092523417175399,0.017570291238757498,0.05528026857002118,-0.014920358192389648
M5_eta1.0,2025,250,0.0071173066354928965,3.197608199495104,3.1573169542194406,0.13438875337520267,0.13867152498463606,0.03088429012312626,0.16600053412018057,-0.023604922282308406
M5_eta1.0,2026,113,0.010091589274982224,3.1777228564787996,3.140012243942019,0.12427187386866989,0.13250069619615917,0.062103993139048984,0.07485098706343489,-0.013297171846964084
M5_eta1.0,2021-2026,1368,0.0071313440469389,3.1653397248510866,3.12855246239038,0.12036474323394564,0.12428969924494106,0.029519822424737795,0.2618160643929295,-0.022450443843987783
M5_eta3.0,2021,252,0.0061658726315883036,3.2456839317522617,3.206109386959841,0.13160641001753057,0.13648444081368144,0.03574056329841653,0.05687854492084312,-0.01604055022847734
M5_eta3.0,2022,251,0.006988838849310929,2.933618676113632,2.880771932509158,0.18563975654382409,0.19346707415752587,0.04045813814989018,0.22825403170222572,-0.031154902203734094
M5_eta3.0,2023,250,0.005807868592644818,3.163175547831802,3.12304732422798,0.10157884136707852,0.10788831001556559,0.05848148559902016,0.09031621465155093,-0.013401533721010004
M5_eta3.0,2024,252,0.006779383718751269,3.2825553026193783,3.2565740944770236,0.0643069401248457,0.06509132447017765,0.01205052058345057,0.055790727559224026,-0.015167992998490625
M5_eta3.0,2025,250,0.0071689945994400685,3.3329503198835604,3.296613086971868,0.08295511506969487,0.08606368761408215,0.03611944367328792,0.15521441048104812,-0.022745131734192403
M5_eta3.0,2026,113,0.010914079741611632,2.9290190995744503,2.8780452635719955,0.21422416809908626,0.22198921010270506,0.03497936679006633,0.08772574863174432,-0.01677053158474287
M5_eta3.0,2021-2026,1368,0.006939992661027743,3.1699307017155904,3.1299738376940693,0.1215691251701526,0.12641089810971423,0.036404420014040546,0.22825403170222586,-0.021375999489665592
M5_eta7.0,2021,252,0.005944566148546669,3.188603211618501,3.1498292527839613,0.11037861927428687,0.11716255736687048,0.05790192912315288,0.055186639690916785,-0.015862147497957488
M5_eta7.0,2022,251,0.007525982311981895,3.2718320600008313,3.233203548350034,0.09770234441548552,0.10174779216538206,0.03975956297233087,0.23715871530411445,-0.029635348394271153
M5_eta7.0,2023,250,0.0059548671762237075,3.179927814878417,3.1375067106752734,0.11443207294982458,0.11966025402333776,0.043691876773816744,0.08843432798349335,-0.013683933955696557
M5_eta7.0,2024,252,0.007657453452021889,3.0128861981579655,2.962697683151172,0.2055384445991168,0.21716076726644049,0.0535194400610369,0.06368704183580018,-0.01848309763104997
M5_eta7.0,2025,250,0.006821401195908364,2.832027638630974,2.7894017663486856,0.29803430921852353,0.30422301980062266,0.020342676849882876,0.18224195021965803,-0.023916034907274696
M5_eta7.0,2026,113,0.010843962739078266,2.9613695581967203,2.9154132800031913,0.15999430820935465,0.16456807090780212,0.027792527877472155,0.08243060367007167,-0.015559966423578634
M5_eta7.0,2021-2026,1368,0.007117079957748241,3.0859859662115907,3.043172294143174,0.16471516148693616,0.1713122690860212,0.04181800394484658,0.2371587153041145,-0.021642414113537633
M6_eta1.0,2021,252,0.0058984134539964575,3.3051560239609166,3.282368924690771,0.10075930105652398,0.10852248392960563,0.0715352486596044,0.04061500028766031,-0.01639120744032504
M6_eta1.0,2022,251,0.008739157773986381,2.958130984656581,2.9098024500938533,0.23627517698607975,0.24399377209527184,0.03163439395568566,0.2884298363554918,-0.03751958712410322
M6_eta1.0,2023,250,0.0064454683519811345,3.116359058997496,3.0801267239095886,0.16286592356641097,0.16614739108692228,0.01975034033964652,0.0928806134364838,-0.014528866647571005
M6_eta1.0,2024,252,0.0064389421846672975,3.1124377188581827,3.068297590856981,0.13364328036859596,0.1414777220274076,0.055375797309564,0.05377928656906322,-0.015724377297620398
M6_eta1.0,2025,250,0.006516476471873188,3.267495177696422,3.2671660682998747,0.09814764565850463,0.07679065601379534,0.09814764565850463,0.15254732588510958,-0.021925775467578935
M6_eta1.0,2026,113,0.010891611069769642,3.210253918210553,3.1907143702241036,0.12883506420527868,0.12975562449083364,0.007094569419777625,0.09447041282229338,-0.01786820664404152
M6_eta1.0,2021-2026,1368,0.007144576373582894,3.1567593218351515,3.127267762265556,0.1448730076784076,0.14593522371324866,0.051314326981783766,0.2884298363554917,-0.02435473990040433
M6_eta3.0,2021,252,0.006316925684521836,3.1571431129748104,3.1266015068738495,0.10210636057818348,0.10361792048347604,0.014587823208938996,0.05486500910490717,-0.01656721487194975
M6_eta3.0,2022,251,0.008216870031487033,3.14170705730983,3.0983814744796985,0.1560557239383524,0.16175830126185972,0.0352536919529615,0.26218335204165677,-0.03430076050212522
M6_eta3.0,2023,250,0.006204110120869512,3.280197292029762,3.2453665013442317,0.09935915038197879,0.10169382902219971,0.02295791851546849,0.08950798610440074,-0.014349317978788263
M6_eta3.0,2024,252,0.006530325882022222,3.153141216826268,3.128214227103867,0.0849856399735299,0.09082396298285852,0.0849856399735299,0.053522108388795855,-0.015515154669264203
M6_eta3.0,2025,250,0.00698941185698157,3.3312094732704205,3.2980788261228406,0.06825568628627658,0.06978600322445508,0.02192870873056134,0.14242896750588405,-0.02103162086133782
M6_eta3.0,2026,113,0.010456466302194038,3.0475883436909363,3.022563067501235,0.14079687990145173,0.14215156750165994,0.009529881548387516,0.07699728047803268,-0.012215111185677691
M6_eta3.0,2021-2026,1368,0.00714905187082094,3.1988225852754097,3.1661683286192956,0.10535886509026762,0.10857731976578536,0.033800966980007854,0.26218335204165677,-0.022600244326230878
M6_eta7.0,2021,252,0.005800816100452924,3.2632179904316314,3.239370313725133,0.11044158485875186,0.11932207854686137,0.07442456413983532,0.0413457975154634,-0.0161878062148933
M6_eta7.0,2022,251,0.00808954770760537,3.1175366083116387,3.073636631247811,0.14784858532536538,0.1564766023581769,0.05513934289708335,0.2649849217376039,-0.034511706343039225
M6_eta7.0,2023,250,0.006166136872233613,3.2953307976823094,3.268066316563382,0.0725917005999221,0.07357469727578553,0.013360526271411209,0.07837364113202419,-0.013573720637689624
M6_eta7.0,2024,252,0.006803484343232999,3.1416817557595103,3.1038571356270164,0.11018564232830108,0.11272985834578116,0.022569140552591387,0.05678848152246695,-0.017028075286112564
M6_eta7.0,2025,250,0.006636884750812747,3.292886197906545,3.3063331783732357,0.10688691341439333,0.10257898462211462,0.10688691341439333,0.15175219954919436,-0.021587055023757237
M6_eta7.0,2026,113,0.010267485651018815,3.068965501792481,3.0432616113426953,0.14887332643988652,0.15039034717607386,0.01008722145186248,0.07300826856549235,-0.011964984518743768
M6_eta7.0,2021-2026,1368,0.006993963063409735,3.209344865004497,3.18528110197063,0.11286578622740502,0.11607108552209043,0.05079247411927709,0.26498492173760385,-0.02286780054529544
UCRP,2021,252,,,,,,,0.056962335645088985,-0.017225995764110564
DIA,2021,252,,,,,,,0.06366507752564507,-0.01808533077982191
UCRP,2022,251,,,,,,,0.22449811077691517,-0.029469841790596786
DIA,2022,251,,,,,,,0.20757197187607085,-0.02771042945346481
UCRP,2023,250,,,,,,,0.08557736333935541,-0.014360425957178014
DIA,2023,250,,,,,,,0.0855961606866913,-0.014152177346448077
UCRP,2024,252,,,,,,,0.05079549670919387,-0.014180077798834088
DIA,2024,252,,,,,,,0.06053316245535672,-0.015320316408658207
UCRP,2025,250,,,,,,,0.15502281092534007,-0.022656846539348963
DIA,2025,250,,,,,,,0.15832221629282553,-0.023464686009660545
UCRP,2026,113,,,,,,,0.08497217059779344,-0.014212579591169247
DIA,2026,113,,,,,,,0.09757536594617316,-0.016962266251454177
UCRP,2021-2026,1368,,,,,,,0.22449811077691512,-0.020913658728231154
DIA,2021-2026,1368,,,,,,,0.20757197187607074,-0.020705569729912797
