rollout/ep_rew_mean,time/episodes,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,time/fps,train/critic_loss,time/time_elapsed,train/ent_coef,time/total_timesteps,train/learning_rate,train/n_updates
-5.25684225,4,-120.88836669921875,-165.3192138671875,1258.0,25,2.172272205352783,196,0.017399705946445465,5032,0.0008459126528049375,4931
-4.190434375000001,8,-123.78050994873047,-13.838830947875977,1258.0,25,4.545034408569336,399,0.0009285269188694656,10064,0.0008459126528049375,9963
-3.4928995833333345,12,-124.56112670898438,31.732040405273438,1258.0,25,4.010782718658447,600,0.0007408942910842597,15096,0.0008459126528049375,14995
-3.2010183125,16,-113.86651611328125,81.65991973876953,1258.0,25,2.6669576168060303,801,0.0008083234424702823,20128,0.0008459126528049375,20027
-2.99048555,20,-85.54383850097656,-66.06103515625,1258.0,25,5.4904985427856445,6,0.0015162903582677245,25160,0.0008459126528049375,25059
-2.899830708333333,24,-82.6199722290039,-23.73788833618164,1258.0,25,5.776404857635498,207,0.0008440123056061566,30192,0.0008459126528049375,30091
-2.8114368214285714,28,-81.27774047851562,37.75006103515625,1258.0,25,2.0889570713043213,408,0.0005320769269019365,35224,0.0008459126528049375,35123
-2.7312822499999996,32,-73.0169906616211,-63.7805061340332,1258.0,24,3.7490200996398926,611,0.0008292373968288302,40256,0.0008459126528049375,40155
-2.677630638888888,36,-54.09762954711914,-78.36738586425781,1258.0,24,5.291556358337402,829,0.0012033336097374558,45288,0.0008459126528049375,45187
-2.6485409750000004,40,-50.824676513671875,12.611377716064453,1258.0,23,1.5735809803009033,13,0.0006807369645684958,50320,0.0008459126528049375,50219
-2.6400265681818182,44,-46.60792541503906,36.14579772949219,1258.0,23,2.2505040168762207,224,0.0004852691199630499,55352,0.0008459126528049375,55251
-2.5968861041666664,48,-42.660560607910156,2.218722105026245,1258.0,23,0.9195854067802429,435,0.00028492696583271027,60384,0.0008459126528049375,60283
-2.5711834615384612,52,-27.404186248779297,-16.208297729492188,1258.0,23,5.385446548461914,646,0.0007799401064403355,65416,0.0008459126528049375,65315
-2.542939071428571,56,-11.84937858581543,-10.849388122558594,1258.0,23,5.187206745147705,860,0.0011966188903898,70448,0.0008459126528049375,70347
-2.5204112333333333,60,-6.820575714111328,-50.11142349243164,1258.0,22,2.0097756385803223,21,0.0003576174785848707,75480,0.0008459126528049375,75379
-2.5002318124999996,64,-6.158040523529053,5.107574462890625,1258.0,21,0.6196975111961365,259,0.0004918769700452685,80512,0.0008459126528049375,80411
-2.499322617647058,68,-0.6880931854248047,-82.46034240722656,1258.0,19,0.36348938941955566,533,0.00020532954658847302,85544,0.0008459126528049375,85443
-2.4906591805555554,72,1.1431753635406494,52.783912658691406,1258.0,18,2.7805299758911133,839,0.00047081467346288264,90576,0.0008459126528049375,90475
