time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/n_updates,train/std,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,train/value_loss,train/explained_variance,train/clip_range,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
7,13824,27,1836,0.2271728515625,416,0.9966248273849487,-0.02644110133405775,0.018318284,-43.845194578170776,-0.044688671827316284,0.005311556946253404,-0.6608694791793823,0.2,0.0004092704424510632,-2.6773689999999997,1257.0
7,14336,28,1834,0.236083984375,432,0.9963822364807129,-0.026945561432512477,0.016993498,-43.84043097496033,-0.033217430114746094,0.0018577956143417396,0.009979963302612305,0.2,0.0004092704424510632,-2.671670727272727,1257.0
8,14848,29,1833,0.275390625,448,0.9963091015815735,-0.020256326999515295,0.026970562,-43.829805970191956,-0.014163989573717117,0.020795919735974167,0.0016723275184631348,0.2,0.0004092704424510632,-2.671670727272727,1257.0
8,15360,30,1833,0.271240234375,464,0.9966710805892944,-0.03147154764155857,0.022295944,-43.83358073234558,-0.050341539084911346,0.0043043405312346295,-0.0001461505889892578,0.2,0.0004092704424510632,-2.667846583333333,1257.0
8,15872,31,1832,0.2086181640625,480,0.9961990118026733,-0.018786423868732527,0.01699401,-43.82936680316925,0.013716600835323334,0.12867817864753306,0.004499375820159912,0.2,0.0004092704424510632,-2.667846583333333,1257.0
8,16384,32,1831,0.2037353515625,496,0.9970241785049438,-0.020361479168059304,0.016567476,-43.82528638839722,-0.025854000821709633,0.010577167908195406,-1.176771640777588,0.2,0.0004092704424510632,-2.659046846153846,1257.0
9,16896,33,1830,0.1890869140625,512,0.9968607425689697,-0.018736225640168414,0.01431031,-43.842270374298096,0.01896311715245247,0.0911967137362808,0.0801655650138855,0.2,0.0004092704424510632,-2.659046846153846,1257.0
9,17408,34,1830,0.2567138671875,528,0.9947072863578796,-0.025147215274046175,0.022245526,-43.805392146110535,-0.015635792165994644,0.002695325656532077,-3.4156875610351562,0.2,0.0004092704424510632,-2.659046846153846,1257.0
9,17920,35,1830,0.193115234375,544,0.9926676750183105,-0.018975761020556092,0.014501596,-43.73400545120239,-0.018661189824342728,0.004444024663825985,-0.007265448570251465,0.2,0.0004092704424510632,-2.6417861428571427,1257.0
10,18432,36,1829,0.227783203125,560,0.9933221340179443,-0.019160654024744872,0.016618188,-43.71067011356354,0.000418931245803833,0.10036314534954727,0.025410592555999756,0.2,0.0004092704424510632,-2.6417861428571427,1257.0
10,18944,37,1828,0.21142578125,576,0.9962214231491089,-0.023183620229247026,0.017300542,-43.76707684993744,-0.03199579939246178,0.0041669794445624575,-3.420888900756836,0.2,0.0004092704424510632,-2.636242333333333,1257.0
10,19456,38,1828,0.2855224609375,592,0.9972364902496338,-0.026299746125005186,0.034889713,-43.84191012382507,-0.005211979150772095,0.12685588817112148,0.013716340065002441,0.2,0.0004092704424510632,-2.636242333333333,1257.0
10,19968,39,1827,0.2659912109375,608,0.9969074130058289,-0.031618817840353586,0.018456649,-43.84571826457977,-0.03983917832374573,0.0037601858857669868,-6.991992473602295,0.2,0.0004092704424510632,-2.636242333333333,1257.0
11,20480,40,1827,0.2298583984375,624,0.9990862011909485,-0.02296411627321504,0.017123304,-43.8600378036499,-0.030433673411607742,0.002610676339827478,-0.002212047576904297,0.2,0.0004092704424510632,-2.63631975,1257.0
11,20992,41,1827,0.254150390625,640,0.9991932511329651,-0.026561296996078454,0.026040986,-43.91046452522278,0.019364289939403534,0.1669836409855634,0.006628632545471191,0.2,0.0004092704424510632,-2.63631975,1257.0
11,21504,42,1826,0.149169921875,656,1.0003925561904907,-0.019244445575168356,0.012091241,-43.91726732254028,-0.02951730228960514,0.01493901117646601,-2.980471611022949,0.2,0.0004092704424510632,-2.625598705882353,1257.0
12,22016,43,1825,0.2554931640625,672,1.0001065731048584,-0.02286859482410364,0.023777235,-43.946030259132385,0.005296941846609116,0.11679048044607043,0.03623509407043457,0.2,0.0004092704424510632,-2.625598705882353,1257.0
12,22528,44,1825,0.220458984375,688,0.9978500604629517,-0.026674228865886107,0.015339876,-43.90222752094269,-0.02913273125886917,0.006315440536127426,-1.0540859699249268,0.2,0.0004092704424510632,-2.625598705882353,1257.0
12,23040,45,1824,0.2220458984375,704,0.997130811214447,-0.02439116727327928,0.01471394,-43.848607540130615,-0.03614640608429909,0.0026046914063044824,-0.053208351135253906,0.2,0.0004092704424510632,-2.630284,1257.0
12,23552,46,1823,0.268310546875,720,0.9963449239730835,-0.028711209597531706,0.024105221,-43.8258261680603,3.42540442943573e-05,0.10402758570853621,0.07312941551208496,0.2,0.0004092704424510632,-2.630284,1257.0
13,24064,47,1823,0.25439453125,736,0.9960684180259705,-0.027274235850200057,0.021905903,-43.8069144487381,-0.037316612899303436,0.006939543403859716,-4.211149215698242,0.2,0.0004092704424510632,-2.6348587368421055,1257.0
13,24576,48,1822,0.146484375,752,0.9948765635490417,-0.015618898294633254,0.015752599,-43.79002344608307,0.013309592381119728,0.11370872601401061,0.04280567169189453,0.2,0.0004092704424510632,-2.6348587368421055,1257.0
13,25088,49,1822,0.22900390625,768,0.9943590760231018,-0.023141046316595748,0.018694628,-43.755131483078,-0.0315583236515522,0.004052741285704542,-5.057474613189697,0.2,0.0004092704424510632,-2.6348587368421055,1257.0
14,25600,50,1822,0.228759765625,784,0.9936492443084717,-0.030605253850808367,0.014886314,-43.74565851688385,-0.037555139511823654,0.00257598814641824,0.019540786743164062,0.2,0.0004092704424510632,-2.6406229,1257.0
14,26112,51,1822,0.3248291015625,800,0.9929159879684448,-0.027647964074276388,0.035520658,-43.717795968055725,-0.015108095481991768,0.14285790431313217,0.02184772491455078,0.2,0.0004092704424510632,-2.6406229,1257.0
14,26624,52,1821,0.230712890625,816,0.9903430342674255,-0.025514490029308945,0.019725537,-43.67240655422211,-0.041263166815042496,0.004947371075104456,-2.5957746505737305,0.2,0.0004092704424510632,-2.6436230000000003,1257.0
14,27136,53,1821,0.2174072265625,832,0.9888287782669067,-0.02442713415439357,0.018216453,-43.594610929489136,0.1232418343424797,0.2569190398789942,0.004043698310852051,0.2,0.0004092704424510632,-2.6436230000000003,1257.0
15,27648,54,1820,0.1844482421875,848,0.9902008175849915,-0.02408487799402792,0.015708575,-43.58446717262268,-0.03297155722975731,0.01301572377269622,-5.4283671379089355,0.2,0.0004092704424510632,-2.6436230000000003,1257.0
15,28160,55,1819,0.216552734375,864,0.9910524487495422,-0.024899197625927627,0.013915049,-43.63369619846344,-0.03695859760046005,0.0023822197144909296,0.25391000509262085,0.2,0.0004092704424510632,-2.643012090909091,1257.0
15,28672,56,1819,0.269287109375,880,0.9909444451332092,-0.01949026170768775,0.025884751,-43.64086139202118,-0.014890242367982864,0.04406960099004209,0.07126647233963013,0.2,0.0004092704424510632,-2.643012090909091,1257.0
16,29184,57,1819,0.2620849609375,896,0.9912149310112,-0.027203193531022407,0.020263355,-43.6445437669754,-0.039150506258010864,0.007819568490958773,-2.507298707962036,0.2,0.0004092704424510632,-2.6455425652173914,1257.0
16,29696,58,1819,0.1995849609375,912,0.9906432628631592,-0.021104905681568198,0.019089418,-43.640697717666626,0.002987585961818695,0.14034655317664146,0.07182097434997559,0.2,0.0004092704424510632,-2.6455425652173914,1257.0
16,30208,59,1818,0.220458984375,928,0.9922687411308289,-0.02435442156274803,0.015969038,-43.6494904756546,-0.037254054099321365,0.014507198284263723,-4.594414234161377,0.2,0.0004092704424510632,-2.641781208333333,1257.0
16,30720,60,1818,0.2406005859375,944,0.9929561614990234,-0.024315953618497588,0.019149631,-43.70889496803284,-0.0032913219183683395,0.1108796006301418,0.06800609827041626,0.2,0.0004092704424510632,-2.641781208333333,1257.0
17,31232,61,1818,0.2928466796875,960,0.9930692911148071,-0.02585540057043545,0.019568903,-43.713894844055176,-0.0237388014793396,0.003034684959857259,-3.103404998779297,0.2,0.0004092704424510632,-2.641781208333333,1257.0
17,31744,62,1818,0.2108154296875,976,0.9933364391326904,-0.023435154020262416,0.016904809,-43.72285056114197,-0.028743818402290344,0.004317240163800307,-0.00026404857635498047,0.2,0.0004092704424510632,-2.64331316,1257.0
17,32256,63,1817,0.2564697265625,992,0.9922642111778259,-0.023697850003372878,0.028678128,-43.71007978916168,0.006577720865607262,0.17873497144319117,0.02356201410293579,0.2,0.0004092704424510632,-2.64331316,1257.0
18,32768,64,1817,0.2042236328125,1008,0.9936104416847229,-0.022114749561296776,0.017642424,-43.702972292900085,-0.023813191801309586,0.017177643749164417,-5.280925273895264,0.2,0.0004092704424510632,-2.6364760384615384,1257.0
18,33280,65,1817,0.2760009765625,1024,0.9945991039276123,-0.027607607073150575,0.028896809,-43.751328468322754,-0.00507042370736599,0.14153325196821243,0.03182464838027954,0.2,0.0004092704424510632,-2.6364760384615384,1257.0
18,33792,66,1816,0.2596435546875,1040,0.9928306341171265,-0.026232167496345937,0.019327916,-43.739306569099426,-0.04264354333281517,0.0035340580143383704,-5.329264163970947,0.2,0.0004092704424510632,-2.6364760384615384,1257.0
18,34304,67,1816,0.2464599609375,1056,0.993106484413147,-0.02666576424962841,0.016977837,-43.69910538196564,-0.033074088394641876,0.0034033809351967648,-0.007794618606567383,0.2,0.0004092704424510632,-2.631653962962963,1257.0
19,34816,68,1815,0.2742919921875,1072,0.9933822154998779,-0.02555376558302669,0.031761035,-43.71884334087372,-0.00531608983874321,0.1938831266015768,0.016773462295532227,0.2,0.0004092704424510632,-2.631653962962963,1257.0
19,35328,69,1815,0.2169189453125,1088,0.9930310249328613,-0.025636461985413916,0.021268833,-43.715694308280945,-0.035676177591085434,0.014400133775779977,-4.736536502838135,0.2,0.0004092704424510632,-2.634444678571429,1257.0
19,35840,70,1814,0.222900390625,1104,0.992154598236084,-0.025525148259475827,0.020477057,-43.699228405952454,-0.0057152025401592255,0.16076960135251284,0.06393283605575562,0.2,0.0004092704424510632,-2.634444678571429,1257.0
20,36352,71,1815,0.183349609375,1120,0.9928851127624512,-0.019474595930660143,0.015709402,-43.68710947036743,-0.029337694868445396,0.01022480902611278,-2.0436713695526123,0.2,0.0004092704424510632,-2.634444678571429,1257.0
20,36864,72,1814,0.2919921875,1136,0.994904100894928,-0.03411411547858734,0.024883945,-43.72987616062164,-0.0440792478621006,0.002924631702626357,-0.11405825614929199,0.2,0.0004092704424510632,-2.637908310344828,1257.0
20,37376,73,1814,0.1134033203125,1152,0.9948471188545227,-0.012703761109150946,0.010320153,-43.774672865867615,0.01423223689198494,0.18051974335685372,0.12621402740478516,0.2,0.0004092704424510632,-2.637908310344828,1257.0
20,37888,74,1814,0.1954345703125,1168,0.9949966073036194,-0.024952780921012163,0.014235629,-43.765289425849915,-0.039089273661375046,0.017210504156537354,-3.641834259033203,0.2,0.0004092704424510632,-2.6415466333333337,1257.0
21,38400,75,1814,0.24609375,1184,0.9955036044120789,-0.025586129107978195,0.018913722,-43.784786105155945,0.030687708407640457,0.1825068425387144,0.08263319730758667,0.2,0.0004092704424510632,-2.6415466333333337,1257.0
21,38912,76,1814,0.2176513671875,1200,0.9956473708152771,-0.020397035172209144,0.017680196,-43.79390060901642,-0.020890865474939346,0.015056274132803082,-2.0780396461486816,0.2,0.0004092704424510632,-2.6415466333333337,1257.0
21,39424,77,1814,0.2481689453125,1216,0.9946526885032654,-0.028017950971843675,0.02064456,-43.77997839450836,-0.04033207520842552,0.003155093036184553,0.16856831312179565,0.2,0.0004092704424510632,-2.6447572580645167,1257.0
22,39936,78,1813,0.1412353515625,1232,0.9946203827857971,-0.01947335369186476,0.018738836,-43.75576031208038,0.013943726196885109,0.13146365678403527,0.27536410093307495,0.2,0.0004092704424510632,-2.6447572580645167,1257.0
22,40448,79,1813,0.2374267578125,1248,0.993405818939209,-0.025761436903849244,0.02033154,-43.74674963951111,-0.030366064980626106,0.008173493057256564,-3.940755844116211,0.2,0.0004092704424510632,-2.644487875,1257.0
22,40960,80,1812,0.1414794921875,1264,0.9928067326545715,-0.019089776265900582,0.01805332,-43.70721352100372,0.010499194264411926,0.18909908598288894,0.09171640872955322,0.2,0.0004092704424510632,-2.644487875,1257.0
22,41472,81,1811,0.2210693359375,1280,0.9913071393966675,-0.025286888936534524,0.015541526,-43.67653489112854,-0.03254561126232147,0.007772026656311937,-2.0829861164093018,0.2,0.0004092704424510632,-2.644487875,1257.0
23,41984,82,1811,0.146240234375,1296,0.9915979504585266,-0.017458278365666047,0.011295906,-43.64773333072662,-0.0329996719956398,0.0020675652704085223,0.11872494220733643,0.2,0.0004092704424510632,-2.6431652727272725,1257.0
23,42496,83,1811,0.3575439453125,1312,0.990698516368866,-0.020992248289985582,0.045442067,-43.64117610454559,-0.008188825100660324,0.10727597482036799,0.02186483144760132,0.2,0.0004092704424510632,-2.6431652727272725,1257.0
23,43008,84,1810,0.1903076171875,1328,0.9909746050834656,-0.023892161072581075,0.012549659,-43.63180184364319,-0.043493542820215225,0.006150949571747333,-2.8717846870422363,0.2,0.0004092704424510632,-2.6419225588235293,1257.0
24,43520,85,1810,0.23486328125,1344,0.9905735850334167,-0.02462549554184079,0.02518747,-43.634679317474365,0.03644298389554024,0.22884607734158635,0.07346504926681519,0.2,0.0004092704424510632,-2.6419225588235293,1257.0
24,44032,86,1810,0.2322998046875,1360,0.9906734228134155,-0.022182210042956285,0.013943523,-43.623321294784546,-0.017499446868896484,0.040389842237345874,-1.103423833847046,0.2,0.0004092704424510632,-2.6426135428571427,1257.0
24,44544,87,1810,0.1827392578125,1376,0.9905193448066711,-0.018860267387935892,0.021618724,-43.62923514842987,0.012720013037323952,0.16729139117524028,0.26803332567214966,0.2,0.0004092704424510632,-2.6426135428571427,1257.0
24,45056,88,1810,0.2127685546875,1392,0.993162214756012,-0.021951273054582998,0.014232007,-43.65055060386658,-0.03424027934670448,0.0063566723838448524,-4.140479564666748,0.2,0.0004092704424510632,-2.6426135428571427,1257.0
25,45568,89,1810,0.295166015625,1408,0.9925978779792786,-0.031089522584807128,0.017634192,-43.70703041553497,-0.03503749892115593,0.003694138940772973,-0.009914040565490723,0.2,0.0004092704424510632,-2.643803111111111,1257.0
25,46080,90,1810,0.138916015625,1424,0.9915002584457397,-0.016506720916368067,0.012763804,-43.66151463985443,0.005465194582939148,0.18522091768682003,0.13609135150909424,0.2,0.0004092704424510632,-2.643803111111111,1257.0
25,46592,91,1808,0.2305908203125,1440,0.9929730296134949,-0.020651891914894804,0.018381353,-43.661200404167175,-0.027178995311260223,0.013312737661181018,-1.8700754642486572,0.2,0.0004092704424510632,-2.6414904864864863,1257.0
26,47104,92,1808,0.152099609375,1456,0.9934439063072205,-0.01982599931943696,0.017275222,-43.70356345176697,-0.007125779986381531,0.2002040788065642,0.11669021844863892,0.2,0.0004092704424510632,-2.6414904864864863,1257.0
26,47616,93,1807,0.1851806640625,1472,0.9942600727081299,-0.01747394210542552,0.014730044,-43.70924663543701,-0.031761474907398224,0.003291367018391611,-5.0217180252075195,0.2,0.0004092704424510632,-2.6414904864864863,1257.0
26,48128,94,1807,0.26123046875,1488,0.9945666193962097,-0.028822850028518587,0.01802753,-43.73035967350006,-0.03762107715010643,0.003154756017465843,-0.005510568618774414,0.2,0.0004092704424510632,-2.643015894736842,1257.0
26,48640,95,1807,0.3375244140625,1504,0.994377613067627,-0.023999036755412817,0.019748162,-43.73566138744354,0.012065917253494263,0.256956887897104,0.02734273672103882,0.2,0.0004092704424510632,-2.643015894736842,1257.0
27,49152,96,1806,0.2333984375,1520,0.9945415258407593,-0.022694350744131953,0.014348706,-43.731836438179016,-0.022871263325214386,0.014264801240642555,-5.9449143409729,0.2,0.0004092704424510632,-2.6444565128205126,1257.0
27,49664,97,1806,0.25341796875,1536,0.994583785533905,-0.024681794922798872,0.022396542,-43.73920953273773,0.04014690965414047,0.2403481330256909,0.10136139392852783,0.2,0.0004092704424510632,-2.6444565128205126,1257.0
27,50176,98,1806,0.3031005859375,1552,0.9950796961784363,-0.030811497315880843,0.02425121,-43.745590567588806,-0.034103263169527054,0.01947141412529163,-1.5937855243682861,0.2,0.0004092704424510632,-2.6444565128205126,1257.0
28,50688,99,1805,0.2716064453125,1568,0.9947428107261658,-0.02755491098650964,0.018904038,-43.74727022647858,-0.027670634910464287,0.0027502903358254116,-0.614511251449585,0.2,0.0004092704424510632,-2.64615055,1257.0
28,51200,100,1805,0.152099609375,1584,0.9949046969413757,-0.020467643975280225,0.017050644,-43.7358900308609,0.033190011978149414,0.2035496182506904,0.18492305278778076,0.2,0.0004092704424510632,-2.64615055,1257.0
28,51712,101,1805,0.1756591796875,1600,0.9953353404998779,-0.021223096366156824,0.016078895,-43.74651086330414,-0.009322427213191986,0.04445057368138805,-3.666140556335449,0.2,0.0004092704424510632,-2.6428791219512195,1257.0
28,52224,102,1805,0.1507568359375,1616,0.9958187341690063,-0.019820155765046366,0.016499741,-43.7601432800293,0.004169974476099014,0.20530633942689747,0.13344711065292358,0.2,0.0004092704424510632,-2.6428791219512195,1257.0
29,52736,103,1805,0.1959228515625,1632,0.9978211522102356,-0.022159594082040712,0.01348696,-43.792352080345154,-0.03376408666372299,0.010012128230300732,-2.1624250411987305,0.2,0.0004092704424510632,-2.6428791219512195,1257.0
29,53248,104,1805,0.23486328125,1648,0.9963842630386353,-0.024173845871700905,0.017330132,-43.816869378089905,-0.028962185606360435,0.0024125120471580885,0.12595736980438232,0.2,0.0004092704424510632,-2.6434268333333333,1257.0
29,53760,105,1805,0.171630859375,1664,0.9956411719322205,-0.021887397801037878,0.026855683,-43.763450145721436,-0.005532398819923401,0.13924435863737017,0.2621943950653076,0.2,0.0004092704424510632,-2.6434268333333333,1257.0
30,54272,106,1805,0.22509765625,1680,0.9940953254699707,-0.02641355266678147,0.015771152,-43.73734188079834,-0.03392992913722992,0.01196368908858858,-3.9470949172973633,0.2,0.0004092704424510632,-2.6418419302325584,1257.0
30,54784,107,1804,0.1639404296875,1696,0.9931868314743042,-0.02379684688639827,0.020789063,-43.69229173660278,-0.007659677416086197,0.20313559635542333,0.13730621337890625,0.2,0.0004092704424510632,-2.6418419302325584,1257.0
30,55296,108,1804,0.2423095703125,1712,0.9937694072723389,-0.02206559630576521,0.018304933,-43.685593008995056,-0.02415304258465767,0.014015269000083208,-1.3474984169006348,0.2,0.0004092704424510632,-2.6418419302325584,1257.0
30,55808,109,1804,0.2391357421875,1728,0.9943130016326904,-0.024309576489031315,0.01702227,-43.70663285255432,-0.0355587862432003,0.021187090867897496,0.3387395143508911,0.2,0.0004092704424510632,-2.636916909090909,1257.0
31,56320,110,1803,0.2945556640625,1744,0.9946876764297485,-0.02541496674530208,0.032453507,-43.70983266830444,-0.0159396193921566,0.03883681818842888,0.6951769590377808,0.2,0.0004092704424510632,-2.636916909090909,1257.0
31,56832,111,1803,0.1881103515625,1760,0.996376097202301,-0.016359061264665797,0.012538072,-43.740010261535645,-0.024692974984645844,0.006710067886160687,-3.4406137466430664,0.2,0.0004092704424510632,-2.6412391333333334,1257.0
31,57344,112,1803,0.206298828125,1776,0.9963850975036621,-0.02373293168784585,0.02078988,-43.7733039855957,0.003228742629289627,0.2342357614543289,0.08589476346969604,0.2,0.0004092704424510632,-2.6412391333333334,1257.0
32,57856,113,1803,0.2669677734375,1792,0.9962973594665527,-0.023735950264381245,0.022943666,-43.76487672328949,-0.02629951760172844,0.027049143332988024,-0.8530486822128296,0.2,0.0004092704424510632,-2.6403951086956523,1257.0
32,58368,114,1803,0.13134765625,1808,0.9958008527755737,-0.018716939550358802,0.022427663,-43.75837218761444,0.0458858348429203,0.21318437694571912,0.3196389675140381,0.2,0.0004092704424510632,-2.6403951086956523,1257.0
32,58880,115,1803,0.2283935546875,1824,0.9979469776153564,-0.023754753907269333,0.018047985,-43.77054286003113,-0.026021035388112068,0.005102307433844544,-5.0445733070373535,0.2,0.0004092704424510632,-2.6403951086956523,1257.0
32,59392,116,1803,0.247802734375,1840,0.9978553056716919,-0.031527057246421464,0.018036371,-43.82036828994751,-0.022098971530795097,0.003290394881332759,-0.010479211807250977,0.2,0.0004092704424510632,-2.6360824255319146,1257.0
33,59904,117,1803,0.1451416015625,1856,0.9975718259811401,-0.021122697042301297,0.01969032,-43.79202353954315,-0.00963546708226204,0.2628068986814469,0.10741525888442993,0.2,0.0004092704424510632,-2.6360824255319146,1257.0
33,60416,118,1803,0.2091064453125,1872,0.9978845715522766,-0.02077309344895184,0.01834258,-43.79202449321747,-0.03309636563062668,0.020421609369805083,-4.579636573791504,0.2,0.0004092704424510632,-2.6419222916666665,1257.0
33,60928,119,1802,0.1156005859375,1888,0.9977044463157654,-0.015283285873010755,0.013199456,-43.80134344100952,0.03903220221400261,0.22350802225992084,0.18774694204330444,0.2,0.0004092704424510632,-2.6419222916666665,1257.0
34,61440,120,1802,0.210205078125,1904,0.9976792335510254,-0.021321555803297088,0.014658859,-43.79387986660004,-0.02857174538075924,0.004588244068145286,-9.91287612915039,0.2,0.0004092704424510632,-2.6419222916666665,1257.0
34,61952,121,1802,0.2794189453125,1920,0.9979682564735413,-0.03157569083850831,0.020340903,-43.80230116844177,-0.04187197983264923,0.0031868628866504878,-0.019063949584960938,0.2,0.0004092704424510632,-2.646351469387755,1257.0
34,62464,122,1802,0.13134765625,1936,0.9982421398162842,-0.018364405739703216,0.014949109,-43.80344104766846,0.014251422137022018,0.2495651685167104,0.1090288758277893,0.2,0.0004092704424510632,-2.646351469387755,1257.0
34,62976,123,1801,0.2802734375,1952,0.9985992908477783,-0.027481676937895827,0.022246277,-43.813124895095825,-0.02501765638589859,0.02046387389418669,-5.626294136047363,0.2,0.0004092704424510632,-2.65060714,1257.0
35,63488,124,1801,0.1658935546875,1968,0.9986348152160645,-0.02073816403571982,0.023300856,-43.82364022731781,0.033996570855379105,0.229096065973863,0.2192893624305725,0.2,0.0004092704424510632,-2.65060714,1257.0
35,64000,125,1801,0.308837890625,1984,1.0002210140228271,-0.02664429397555068,0.028453412,-43.836392641067505,-0.03874623775482178,0.002691538553335704,-5.01632833480835,0.2,0.0004092704424510632,-2.65060714,1257.0
