time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/n_updates,train/std,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,train/value_loss,train/explained_variance,train/clip_range,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
2,5632,11,1905,0.2257080078125,160,0.9970117807388306,-0.019549121177988127,0.015869534,-43.90572690963745,-0.01587127335369587,0.026972908875904977,0.0005248785018920898,0.2,0.0004092704424510632,-2.66061425,1257.0
3,6144,12,1898,0.2884521484375,176,0.9968628883361816,-0.031998100072087254,0.020539891,-43.873002886772156,-0.051223039627075195,0.0024846926316968165,0.006957888603210449,0.2,0.0004092704424510632,-2.66061425,1257.0
3,6656,13,1889,0.2178955078125,192,0.9975951910018921,-0.02829519906663336,0.013184162,-43.88575029373169,-0.03298003599047661,0.002866273825929966,0.0013892650604248047,0.2,0.0004092704424510632,-2.6804226,1257.0
3,7168,14,1883,0.2926025390625,208,0.9977593421936035,-0.025379934668308124,0.025041915,-43.90779793262482,-0.015271810814738274,0.04202027292922139,0.0013799667358398438,0.2,0.0004092704424510632,-2.6804226,1257.0
4,7680,15,1873,0.24462890625,224,0.997621476650238,-0.02431661222362891,0.015146394,-43.9017618894577,-0.024820683524012566,0.003255273935792502,0.009368181228637695,0.2,0.0004092704424510632,-2.6792200000000004,1257.0
4,8192,16,1865,0.2659912109375,240,0.9968547821044922,-0.02283909628749825,0.020065872,-43.889959931373596,0.00034974701702594757,0.044678061618469656,0.0016595721244812012,0.2,0.0004092704424510632,-2.6792200000000004,1257.0
4,8704,17,1860,0.248046875,256,0.9929688572883606,-0.028671768930507824,0.017914746,-43.82440948486328,-0.030552636831998825,0.003924889795598574,-0.00205075740814209,0.2,0.0004092704424510632,-2.6792200000000004,1257.0
4,9216,18,1854,0.146484375,272,0.9947639107704163,-0.017361917009111494,0.010133404,-43.76358103752136,-0.030740562826395035,0.0020246609092282597,0.003113865852355957,0.2,0.0004092704424510632,-2.616691,1257.0
5,9728,19,1851,0.2572021484375,288,0.9963276386260986,-0.023661556973820552,0.017883427,-43.83831810951233,-0.006254442036151886,0.05863988900091499,0.0024927258491516113,0.2,0.0004092704424510632,-2.616691,1257.0
5,10240,20,1848,0.2196044921875,304,0.997748851776123,-0.02158110131858848,0.014630588,-43.87463116645813,-0.03315490111708641,0.004384378335089423,-0.058895230293273926,0.2,0.0004092704424510632,-2.6141520000000003,1257.0
5,10752,21,1844,0.31298828125,320,0.9992949962615967,-0.03110605441906955,0.023735955,-43.92557716369629,-0.003656134009361267,0.06650497147347778,0.0009657740592956543,0.2,0.0004092704424510632,-2.6141520000000003,1257.0
6,11264,22,1843,0.2244873046875,336,0.9999050498008728,-0.021633798838593066,0.015156358,-43.955310702323914,-0.028144944459199905,0.0033716580001055263,-0.04864323139190674,0.2,0.0004092704424510632,-2.6141520000000003,1257.0
6,11776,23,1842,0.2574462890625,352,1.0004847049713135,-0.026833529176656157,0.018257588,-43.975587248802185,-0.03504710644483566,0.0016313095875375438,0.0025436878204345703,0.2,0.0004092704424510632,-2.618661888888889,1257.0
6,12288,24,1841,0.2740478515625,368,0.9996210336685181,-0.025041157205123454,0.020327296,-43.97447943687439,-0.0006532184779644012,0.07257202710025012,0.0015614032745361328,0.2,0.0004092704424510632,-2.618661888888889,1257.0
6,12800,25,1841,0.2615966796875,384,0.9995476007461548,-0.0249899749760516,0.019321067,-43.95271956920624,-0.03806230425834656,0.004679334670072421,-0.03070652484893799,0.2,0.0004092704424510632,-2.6246221000000003,1257.0
7,13312,26,1841,0.25439453125,400,0.9994572997093201,-0.02430224948329851,0.020599764,-43.955119371414185,-0.002102583646774292,0.08560515218414366,0.004609644412994385,0.2,0.0004092704424510632,-2.6246221000000003,1257.0
7,13824,27,1841,0.2266845703125,416,0.998482882976532,-0.027139492929563858,0.015067307,-43.933473944664,-0.028516221791505814,0.00347713079827372,-0.297595739364624,0.2,0.0004092704424510632,-2.6246221000000003,1257.0
7,14336,28,1840,0.2564697265625,432,0.9994236826896667,-0.029725697946560103,0.017257005,-43.9239958524704,-0.02633979357779026,0.0019494029256748036,0.0060707926750183105,0.2,0.0004092704424510632,-2.6351094545454545,1257.0
8,14848,29,1838,0.28857421875,448,0.9993106126785278,-0.0192068901960738,0.028257668,-43.94141697883606,-0.017140723764896393,0.017998683324549347,0.0015357136726379395,0.2,0.0004092704424510632,-2.6351094545454545,1257.0
8,15360,30,1837,0.216064453125,464,0.9997042417526245,-0.020881100092083216,0.014481656,-43.94276523590088,-0.017362184822559357,0.003490274633804802,0.0018208622932434082,0.2,0.0004092704424510632,-2.619057833333333,1257.0
8,15872,31,1835,0.275390625,480,0.9984334111213684,-0.026833003794308752,0.019128349,-43.938759446144104,0.016375556588172913,0.1259338955860585,0.0026767849922180176,0.2,0.0004092704424510632,-2.619057833333333,1257.0
8,16384,32,1833,0.1639404296875,496,0.9989849328994751,-0.01767272883444093,0.010293903,-43.9173618555069,-0.030953139066696167,0.003190375049598515,-0.1065133810043335,0.2,0.0004092704424510632,-2.6201526153846157,1257.0
9,16896,33,1831,0.2642822265625,512,0.9995526075363159,-0.027027470263419673,0.015597514,-43.94007360935211,0.016004839912056923,0.11901658400893211,0.002406179904937744,0.2,0.0004092704424510632,-2.6201526153846157,1257.0
9,17408,34,1829,0.241943359375,528,0.998755156993866,-0.02513280534185469,0.013193876,-43.93540978431702,-0.031658098101615906,0.004155586222623242,-2.182813882827759,0.2,0.0004092704424510632,-2.6201526153846157,1257.0
9,17920,35,1828,0.25048828125,544,0.9981476068496704,-0.02808785147499293,0.014950389,-43.911715388298035,-0.03852081298828125,0.0037988795884302817,0.0016908645629882812,0.2,0.0004092704424510632,-2.6258160714285714,1257.0
10,18432,36,1827,0.3009033203125,560,0.9988785982131958,-0.031473951385123655,0.020500688,-43.90389811992645,0.0072300247848033905,0.13954925700090826,0.002393662929534912,0.2,0.0004092704424510632,-2.6258160714285714,1257.0
10,18944,37,1826,0.23681640625,576,0.9988176822662354,-0.026109572499990463,0.018798623,-43.927717328071594,-0.0373113714158535,0.0035265155238448642,-0.34207093715667725,0.2,0.0004092704424510632,-2.6167562,1257.0
10,19456,38,1826,0.23876953125,592,0.9992173314094543,-0.025178472278639674,0.017165834,-43.92364180088043,0.028447430580854416,0.15104569983668625,0.0014045238494873047,0.2,0.0004092704424510632,-2.6167562,1257.0
10,19968,39,1826,0.2747802734375,608,0.9998418092727661,-0.02829018991906196,0.021719538,-43.94408094882965,-0.04548846185207367,0.0031879881062195636,-1.867523431777954,0.2,0.0004092704424510632,-2.6167562,1257.0
11,20480,40,1825,0.2027587890625,624,0.998484194278717,-0.022173424731590785,0.018188495,-43.93272054195404,-0.037119362503290176,0.0030643620229966473,-0.00648045539855957,0.2,0.0004092704424510632,-2.616757625,1257.0
11,20992,41,1826,0.2852783203125,640,0.9966645836830139,-0.02935769103351049,0.026242306,-43.88303756713867,0.030878223478794098,0.1446724352426827,0.0026314854621887207,0.2,0.0004092704424510632,-2.616757625,1257.0
11,21504,42,1825,0.2275390625,656,0.9978238940238953,-0.02697757571877446,0.017856237,-43.861451148986816,-0.040718335658311844,0.005556370866543148,-1.003352403640747,0.2,0.0004092704424510632,-2.616675058823529,1257.0
12,22016,43,1824,0.24951171875,672,0.9975919127464294,-0.026652230124454945,0.021345539,-43.89382350444794,0.029178805649280548,0.14437175099737942,0.0032234787940979004,0.2,0.0004092704424510632,-2.616675058823529,1257.0
12,22528,44,1823,0.238037109375,688,0.9966278076171875,-0.02610513282706961,0.01759572,-43.86406171321869,-0.03131953626871109,0.003976676453021355,-1.0235841274261475,0.2,0.0004092704424510632,-2.616675058823529,1257.0
12,23040,45,1823,0.214111328125,704,0.9962744116783142,-0.023323765344684944,0.016330628,-43.84615695476532,-0.0334324948489666,0.002701086410525022,-0.0014139413833618164,0.2,0.0004092704424510632,-2.6149385555555553,1257.0
12,23552,46,1822,0.2491455078125,720,0.9944452047348022,-0.020852747169556096,0.019857263,-43.81520199775696,0.022210337221622467,0.14010672108270228,0.004727482795715332,0.2,0.0004092704424510632,-2.6149385555555553,1257.0
13,24064,47,1822,0.2568359375,736,0.9933234453201294,-0.03048166808730457,0.018358923,-43.758755803108215,-0.03778146579861641,0.007825098451576196,-1.217627763748169,0.2,0.0004092704424510632,-2.6255348947368415,1257.0
13,24576,48,1822,0.2237548828125,752,0.9945198893547058,-0.02360323249013163,0.022303693,-43.76196801662445,0.040335819125175476,0.14840467274188995,0.003239929676055908,0.2,0.0004092704424510632,-2.6255348947368415,1257.0
13,25088,49,1822,0.220947265625,768,0.9965804219245911,-0.025198480376275256,0.016992092,-43.80488181114197,-0.03845284879207611,0.004284860006009694,-1.2811188697814941,0.2,0.0004092704424510632,-2.6255348947368415,1257.0
14,25600,50,1822,0.19580078125,784,0.9950541257858276,-0.02026375512650702,0.015646778,-43.82528376579285,-0.028845425695180893,0.002309774554305477,0.013012290000915527,0.2,0.0004092704424510632,-2.6271063999999997,1257.0
14,26112,51,1822,0.274169921875,800,0.995144784450531,-0.021950471244053915,0.032277834,-43.790353655815125,0.04154874011874199,0.1730662698391825,0.005505621433258057,0.2,0.0004092704424510632,-2.6271063999999997,1257.0
14,26624,52,1822,0.1776123046875,816,0.9913802742958069,-0.019380026904400438,0.016110279,-43.74964261054993,-0.03756553679704666,0.004544715171505231,-2.4483728408813477,0.2,0.0004092704424510632,-2.61919619047619,1257.0
14,27136,53,1822,0.2799072265625,832,0.9891243577003479,-0.03374294259992894,0.027898755,-43.63365912437439,0.061898279935121536,0.21332884207367897,0.0015006065368652344,0.2,0.0004092704424510632,-2.61919619047619,1257.0
15,27648,54,1822,0.2486572265625,848,0.9869030117988586,-0.028182099951663986,0.019746795,-43.56974804401398,-0.035465553402900696,0.0041767873262870125,-0.0035506486892700195,0.2,0.0004092704424510632,-2.61919619047619,1257.0
15,28160,55,1822,0.2418212890625,864,0.9868824481964111,-0.028195457882247865,0.017836541,-43.52564311027527,-0.04397530108690262,0.002423624631774146,0.14034676551818848,0.2,0.0004092704424510632,-2.6193672727272723,1257.0
15,28672,56,1821,0.3089599609375,880,0.9870704412460327,-0.021505259501282126,0.037353814,-43.53262734413147,0.009745132178068161,0.052663638911326416,0.04415714740753174,0.2,0.0004092704424510632,-2.6193672727272723,1257.0
16,29184,57,1821,0.2623291015625,896,0.9870651960372925,-0.024913034169003367,0.018229755,-43.53275167942047,-0.04658205434679985,0.006755265363608487,-0.21595227718353271,0.2,0.0004092704424510632,-2.6209979130434777,1257.0
16,29696,58,1820,0.231201171875,912,0.986678957939148,-0.020894000655971467,0.022241142,-43.52908372879028,0.03960399329662323,0.1798233836889267,0.06574743986129761,0.2,0.0004092704424510632,-2.6209979130434777,1257.0
16,30208,59,1820,0.2493896484375,928,0.9859532713890076,-0.026521585896261968,0.017800007,-43.509783029556274,-0.03975579887628555,0.00580825271026697,-2.4127607345581055,0.2,0.0004092704424510632,-2.6147835416666667,1257.0
16,30720,60,1820,0.27490234375,944,0.9855204224586487,-0.02356185400276445,0.027398027,-43.48286283016205,0.022159863263368607,0.1953480988740921,0.009112238883972168,0.2,0.0004092704424510632,-2.6147835416666667,1257.0
17,31232,61,1820,0.19384765625,960,0.9845665693283081,-0.021348316222429276,0.014667094,-43.46372389793396,-0.02808959409594536,0.008127804161631502,-1.7676362991333008,0.2,0.0004092704424510632,-2.6147835416666667,1257.0
17,31744,62,1819,0.2291259765625,976,0.9836217164993286,-0.02473225607536733,0.016860962,-43.42672324180603,-0.04667934030294418,0.004735462382086553,-0.011079072952270508,0.2,0.0004092704424510632,-2.60475368,1257.0
17,32256,63,1819,0.1990966796875,992,0.9832038283348083,-0.02525968392728828,0.019549534,-43.4004567861557,0.020425982773303986,0.16405836725607514,0.10109639167785645,0.2,0.0004092704424510632,-2.60475368,1257.0
18,32768,64,1819,0.2012939453125,1008,0.98428875207901,-0.020250234694685787,0.016198816,-43.407819390296936,-0.0371425487101078,0.007503648193960544,-4.144224166870117,0.2,0.0004092704424510632,-2.6015084230769228,1257.0
18,33280,65,1819,0.2760009765625,1024,0.985141396522522,-0.0248300429811934,0.028498136,-43.44593942165375,0.023784462362527847,0.15749313263222575,0.03454858064651489,0.2,0.0004092704424510632,-2.6015084230769228,1257.0
18,33792,66,1820,0.2705078125,1040,0.9849129915237427,-0.025146279120235704,0.018975724,-43.45328104496002,-0.035638030618429184,0.002343863048736239,-3.8541646003723145,0.2,0.0004092704424510632,-2.6015084230769228,1257.0
18,34304,67,1822,0.2452392578125,1056,0.9834599494934082,-0.024714126950129867,0.020078143,-43.431233525276184,-0.03111949935555458,0.002453226115903817,-0.015201091766357422,0.2,0.0004092704424510632,-2.596845666666667,1257.0
19,34816,68,1823,0.2415771484375,1072,0.9823187589645386,-0.01884773281926755,0.019105226,-43.38696360588074,0.024632684886455536,0.1878265959676355,0.01779019832611084,0.2,0.0004092704424510632,-2.596845666666667,1257.0
19,35328,69,1823,0.238037109375,1088,0.9821268916130066,-0.024276601325254887,0.02191353,-43.36828660964966,-0.0380866676568985,0.010392007723567076,-5.747547626495361,0.2,0.0004092704424510632,-2.5919229285714285,1257.0
19,35840,70,1823,0.259033203125,1104,0.981041669845581,-0.022858443873701617,0.024846593,-43.357461810112,0.013114117085933685,0.1504027689807117,0.027120530605316162,0.2,0.0004092704424510632,-2.5919229285714285,1257.0
19,36352,71,1824,0.255126953125,1120,0.9788689017295837,-0.028418611269444227,0.023819637,-43.30659508705139,-0.03702697902917862,0.006722141260979697,-1.73112154006958,0.2,0.0004092704424510632,-2.5919229285714285,1257.0
20,36864,72,1824,0.212890625,1136,0.979284942150116,-0.019642720159026794,0.015057261,-43.266037821769714,-0.02463427558541298,0.00201220574308536,-0.045917510986328125,0.2,0.0004092704424510632,-2.5818769310344827,1257.0
20,37376,73,1825,0.1982421875,1152,0.9791320562362671,-0.02166929087252356,0.0172708,-43.281893253326416,-0.0007127895951271057,0.12528846645727754,0.06122899055480957,0.2,0.0004092704424510632,-2.5818769310344827,1257.0
20,37888,74,1826,0.20947265625,1168,0.9780368804931641,-0.024059090806986205,0.013330401,-43.26191771030426,-0.0303090438246727,0.008380633640626911,-4.720357894897461,0.2,0.0004092704424510632,-2.5764299,1257.0
21,38400,75,1827,0.188232421875,1184,0.9763808250427246,-0.021476999332662672,0.019159198,-43.218698143959045,0.01064390316605568,0.12496037990786135,0.08571398258209229,0.2,0.0004092704424510632,-2.5764299,1257.0
21,38912,76,1827,0.272705078125,1200,0.9744943976402283,-0.03022034393507056,0.019060023,-43.166141629219055,-0.03144408017396927,0.006841985712526366,-2.1079816818237305,0.2,0.0004092704424510632,-2.5764299,1257.0
21,39424,77,1827,0.2127685546875,1216,0.9746601581573486,-0.024490477168001235,0.01500677,-43.133885979652405,-0.03742493689060211,0.0025804616161622107,0.1069028377532959,0.2,0.0004092704424510632,-2.5762488064516127,1257.0
21,39936,78,1827,0.228759765625,1232,0.9734477996826172,-0.026139460736885667,0.022276323,-43.12825882434845,-0.0131691824644804,0.09058251860551536,0.15615224838256836,0.2,0.0004092704424510632,-2.5762488064516127,1257.0
22,40448,79,1826,0.2030029296875,1248,0.9728764891624451,-0.021702251156966668,0.016377587,-43.08893287181854,-0.021578438580036163,0.011426520271925256,-4.924093723297119,0.2,0.0004092704424510632,-2.56542471875,1257.0
22,40960,80,1826,0.21923828125,1264,0.9720829725265503,-0.02424561502994038,0.020747934,-43.074822187423706,-0.01264803297817707,0.11430564371403307,0.0504569411277771,0.2,0.0004092704424510632,-2.56542471875,1257.0
22,41472,81,1826,0.2303466796875,1280,0.9715678095817566,-0.024971825725515373,0.015973326,-43.0512033700943,-0.03442175313830376,0.005696349187928718,-2.014010190963745,0.2,0.0004092704424510632,-2.56542471875,1257.0
22,41984,82,1826,0.2392578125,1296,0.9692606329917908,-0.02618132217321545,0.015676111,-43.0090526342392,-0.047777168452739716,0.0018479327663953882,0.3579140901565552,0.2,0.0004092704424510632,-2.562634484848485,1257.0
23,42496,83,1828,0.2900390625,1312,0.9681474566459656,-0.022499756974866614,0.033144742,-42.94726824760437,-0.01565849781036377,0.042797026253538206,0.10353797674179077,0.2,0.0004092704424510632,-2.562634484848485,1257.0
23,43008,84,1829,0.224365234375,1328,0.9666411876678467,-0.024168971591279842,0.018137988,-42.913066267967224,-0.034657903015613556,0.007391951454337686,-1.4891939163208008,0.2,0.0004092704424510632,-2.555767117647059,1257.0
23,43520,85,1829,0.259521484375,1344,0.9657606482505798,-0.030353301553986967,0.023504607,-42.87264025211334,0.0010767728090286255,0.1271400173427537,0.07933199405670166,0.2,0.0004092704424510632,-2.555767117647059,1257.0
24,44032,86,1830,0.3209228515625,1360,0.9647801518440247,-0.03321731960750185,0.027697634,-42.844695806503296,-0.034849464893341064,0.00956994728767313,-0.5486013889312744,0.2,0.0004092704424510632,-2.5554146857142856,1257.0
24,44544,87,1831,0.1783447265625,1376,0.9639660120010376,-0.021734979512984864,0.020281622,-42.81827521324158,0.010740460827946663,0.1167594906874001,0.24181759357452393,0.2,0.0004092704424510632,-2.5554146857142856,1257.0
24,45056,88,1832,0.2525634765625,1392,0.9631316065788269,-0.027593833074206486,0.018931452,-42.794177651405334,-0.04268278181552887,0.0037582542427117005,-5.329723834991455,0.2,0.0004092704424510632,-2.5554146857142856,1257.0
24,45568,89,1834,0.2222900390625,1408,0.9609836935997009,-0.025764403253560886,0.015117535,-42.74502682685852,-0.04247690737247467,0.004835128384002019,-0.007091879844665527,0.2,0.0004092704424510632,-2.550745138888889,1257.0
25,46080,90,1834,0.2392578125,1424,0.9605433940887451,-0.021416105650132522,0.018528605,-42.69869565963745,-0.004874765872955322,0.14779754367191344,0.07174903154373169,0.2,0.0004092704424510632,-2.550745138888889,1257.0
25,46592,91,1836,0.2711181640625,1440,0.9594666957855225,-0.023606432980159298,0.022841541,-42.683857798576355,-0.03152099996805191,0.009108477141126059,-1.5350136756896973,0.2,0.0004092704424510632,-2.5452645945945944,1257.0
25,47104,92,1837,0.3070068359375,1456,0.959379255771637,-0.027561463735764846,0.03714341,-42.65436840057373,0.03871636465191841,0.23302783840335906,0.016735076904296875,0.2,0.0004092704424510632,-2.5452645945945944,1257.0
25,47616,93,1837,0.2540283203125,1472,0.9590640068054199,-0.02600096476089675,0.02258738,-42.650898814201355,-0.026366645470261574,0.007878075062762946,-6.07880973815918,0.2,0.0004092704424510632,-2.5452645945945944,1257.0
26,48128,94,1838,0.216064453125,1488,0.9585801362991333,-0.021908103488385677,0.013588816,-42.63576936721802,-0.017757583409547806,0.0026291884096281137,-0.014199972152709961,0.2,0.0004092704424510632,-2.5445294210526317,1257.0
26,48640,95,1839,0.3125,1504,0.9585594534873962,-0.03294515502057038,0.03313823,-42.62387990951538,-0.011334538459777832,0.17756998306140304,0.03976315259933472,0.2,0.0004092704424510632,-2.5445294210526317,1257.0
26,49152,96,1840,0.22705078125,1520,0.9582115411758423,-0.02173338204738684,0.015757395,-42.62050378322601,-0.04020024463534355,0.011296807380858809,-9.298519134521484,0.2,0.0004092704424510632,-2.538387666666667,1257.0
26,49664,97,1841,0.204833984375,1536,0.9578439593315125,-0.02326421285397373,0.02281278,-42.60446619987488,0.008620014414191246,0.15601986926048994,0.08707505464553833,0.2,0.0004092704424510632,-2.538387666666667,1257.0
27,50176,98,1842,0.2845458984375,1552,0.9584535956382751,-0.027256897461484186,0.02164255,-42.607232451438904,-0.037353966385126114,0.0037333060827222653,-1.4137864112854004,0.2,0.0004092704424510632,-2.538387666666667,1257.0
27,50688,99,1843,0.262939453125,1568,0.9582304358482361,-0.03166123804112431,0.019263346,-42.611053705215454,-0.04804545268416405,0.0024808723865135107,-0.010331034660339355,0.2,0.0004092704424510632,-2.5339210000000003,1257.0
27,51200,100,1844,0.266845703125,1584,0.9586353302001953,-0.03106952816597186,0.031482756,-42.61054837703705,-0.0025081634521484375,0.18226657528430223,0.054278671741485596,0.2,0.0004092704424510632,-2.5339210000000003,1257.0
28,51712,101,1845,0.22900390625,1600,0.9571802616119385,-0.026089298582519405,0.019389456,-42.602829694747925,-0.040001776069402695,0.022742112167179585,-4.896291732788086,0.2,0.0004092704424510632,-2.5328138780487808,1257.0
28,52224,102,1846,0.2108154296875,1616,0.9555285573005676,-0.022861982113681734,0.0225573,-42.53875732421875,-0.0018108300864696503,0.16383212234359235,0.07655662298202515,0.2,0.0004092704424510632,-2.5328138780487808,1257.0
28,52736,103,1847,0.26904296875,1632,0.9556306004524231,-0.023585316259413958,0.019260246,-42.510828137397766,-0.02713485062122345,0.004320059495512396,-2.3132359981536865,0.2,0.0004092704424510632,-2.5328138780487808,1257.0
28,53248,104,1848,0.24169921875,1648,0.953790009021759,-0.026057210969156586,0.01696922,-42.495458126068115,-0.03617468848824501,0.0016632165825285483,0.04889947175979614,0.2,0.0004092704424510632,-2.5279237142857145,1257.0
29,53760,105,1849,0.2265625,1664,0.9527624845504761,-0.025251438288250938,0.026945535,-42.43459212779999,0.00109892338514328,0.14284808468073606,0.09321075677871704,0.2,0.0004092704424510632,-2.5279237142857145,1257.0
29,54272,106,1849,0.2371826171875,1680,0.9538444876670837,-0.02477444856776856,0.01547208,-42.432213306427,-0.037828996777534485,0.012688700662693009,-5.416534423828125,0.2,0.0004092704424510632,-2.5299557906976746,1257.0
29,54784,107,1850,0.2171630859375,1696,0.9543541669845581,-0.02573106810450554,0.023867287,-42.466590881347656,0.0035283267498016357,0.17360063968226314,0.09608042240142822,0.2,0.0004092704424510632,-2.5299557906976746,1257.0
29,55296,108,1851,0.261962890625,1712,0.9528529047966003,-0.02840750038740225,0.017514184,-42.452184200286865,-0.02889767289161682,0.016504665021784604,-1.6993789672851562,0.2,0.0004092704424510632,-2.5299557906976746,1257.0
30,55808,109,1851,0.2723388671875,1728,0.9513728618621826,-0.026650760497432202,0.020431977,-42.39462339878082,-0.03109639510512352,0.024884558108169585,0.39104557037353516,0.2,0.0004092704424510632,-2.5278747954545455,1257.0
30,56320,110,1852,0.322021484375,1744,0.9510369896888733,-0.024677969944605138,0.04247605,-42.35700082778931,-0.02333640120923519,0.030443828261923045,0.7705800533294678,0.2,0.0004092704424510632,-2.5278747954545455,1257.0
30,56832,111,1853,0.2447509765625,1760,0.9522587060928345,-0.020339465001598,0.018069781,-42.37435686588287,-0.023099252954125404,0.0052526349245454185,-4.571545124053955,0.2,0.0004092704424510632,-2.522205733333333,1257.0
30,57344,112,1852,0.14306640625,1776,0.9522687792778015,-0.019128512096358463,0.021332271,-42.39746415615082,-0.004345986992120743,0.17535995482467115,0.09115660190582275,0.2,0.0004092704424510632,-2.522205733333333,1257.0
31,57856,113,1852,0.1949462890625,1792,0.9513372778892517,-0.017953250178834423,0.011262871,-42.38352298736572,-0.022363850846886635,0.017990425956668332,-0.829383373260498,0.2,0.0004092704424510632,-2.5224339782608696,1257.0
31,58368,114,1852,0.1898193359375,1808,0.9510816335678101,-0.023078025871654972,0.017121933,-42.35463464260101,0.006567038595676422,0.17331189301330596,0.1871558427810669,0.2,0.0004092704424510632,-2.5224339782608696,1257.0
31,58880,115,1852,0.2432861328125,1824,0.9511735439300537,-0.025633868397562765,0.015822068,-42.35332214832306,-0.03692912310361862,0.0033675278136797715,-3.6270079612731934,0.2,0.0004092704424510632,-2.5224339782608696,1257.0
32,59392,116,1852,0.2445068359375,1840,0.9503743052482605,-0.026459728891495615,0.017451793,-42.33950662612915,-0.02792288362979889,0.003962474758736789,-0.019986867904663086,0.2,0.0004092704424510632,-2.521936574468085,1257.0
32,59904,117,1851,0.1229248046875,1856,0.9492809176445007,-0.014924690491170622,0.014758548,-42.308985352516174,0.010134110227227211,0.17451183940283954,0.15495741367340088,0.2,0.0004092704424510632,-2.521936574468085,1257.0
32,60416,118,1851,0.2293701171875,1872,0.9492136240005493,-0.023741443146718666,0.023068968,-42.2802631855011,-0.04105065017938614,0.005934339453233406,-4.477139949798584,0.2,0.0004092704424510632,-2.5210985833333335,1257.0
32,60928,119,1851,0.1597900390625,1888,0.9495548605918884,-0.020549783235765062,0.017230112,-42.295135259628296,0.00048277899622917175,0.2117428588680923,0.09467697143554688,0.2,0.0004092704424510632,-2.5210985833333335,1257.0
33,61440,120,1850,0.27880859375,1904,0.9495060443878174,-0.026965246273903176,0.023294792,-42.29414093494415,-0.03203243762254715,0.0028005995409330353,-7.606825828552246,0.2,0.0004092704424510632,-2.5210985833333335,1257.0
33,61952,121,1850,0.2545166015625,1920,0.9509644508361816,-0.02932009236246813,0.01898975,-42.31598746776581,-0.047912344336509705,0.0026168553995375987,-0.024797916412353516,0.2,0.0004092704424510632,-2.5194148775510206,1257.0
33,62464,122,1850,0.156982421875,1936,0.9505574107170105,-0.022599936739425175,0.01812007,-42.34398055076599,0.0011059492826461792,0.21296252217143774,0.09609740972518921,0.2,0.0004092704424510632,-2.5194148775510206,1257.0
34,62976,123,1849,0.25927734375,1952,0.9506866931915283,-0.027094897406641394,0.018921293,-42.32875847816467,-0.0334557369351387,0.01619010794092901,-5.672251224517822,0.2,0.0004092704424510632,-2.51794596,1257.0
34,63488,124,1849,0.117431640625,1968,0.9499430656433105,-0.017280964326346293,0.017249547,-42.325260043144226,0.02945597469806671,0.20221866806969047,0.17237180471420288,0.2,0.0004092704424510632,-2.51794596,1257.0
34,64000,125,1849,0.256591796875,1984,0.9503169655799866,-0.024465893977321684,0.018989695,-42.307241797447205,-0.02777542732656002,0.010952248063404113,-7.126640319824219,0.2,0.0004092704424510632,-2.51794596,1257.0
