time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/approx_kl,train/entropy_loss,train/explained_variance,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
31,15872,13,1137,0.2935791015625,0.025480907,-43.73376822471619,0.05879247188568115,0.992296576499939,0.2,-0.030191046855179593,480,0.07918937620706856,0.0004092704424510632,-0.005271999165415764,1258.0,-2.114983
32,16384,14,1135,0.2364501953125,0.017085444,-43.69460487365723,-0.5321363210678101,0.9902240633964539,0.2,-0.024758054307312705,496,0.004997534517315216,0.0004092704424510632,-0.035912856459617615,1258.0,-2.113211
33,16896,14,1137,0.1805419921875,0.021970004,-43.62747871875763,0.29271817207336426,0.98823481798172,0.2,-0.025023009337019175,512,0.08275296131614596,0.0004092704424510632,-0.0020582228899002075,1258.0,-2.113211
34,17408,15,1137,0.2080078125,0.015092633,-43.592734932899475,-0.8625468015670776,0.9884858131408691,0.2,-0.02276768111914862,528,0.01022095671214629,0.0004092704424510632,-0.033999186009168625,1258.0,-2.113211
35,17920,15,1137,0.2320556640625,0.017732915,-43.57090640068054,-0.8361947536468506,0.9860051870346069,0.2,-0.029949620220577344,544,0.003057783302210737,0.0004092704424510632,-0.04343084618449211,1258.0,-2.1080425000000003
36,18432,16,1137,0.23046875,0.021393243,-43.50398814678192,0.23994797468185425,0.9851405620574951,0.2,-0.023077875361195765,560,0.08576875075232238,0.0004092704424510632,-0.011808786541223526,1258.0,-2.1080425000000003
37,18944,16,1136,0.20166015625,0.017357942,-43.487831711769104,-0.5596295595169067,0.9846444725990295,0.2,-0.020211593378917314,576,0.02030491243931465,0.0004092704424510632,-0.022914687171578407,1258.0,-2.098769
38,19456,17,1138,0.2459716796875,0.01782284,-43.46374452114105,0.38477301597595215,0.9833235144615173,0.2,-0.024202068365411833,592,0.07838522584643215,0.0004092704424510632,0.009562620893120766,1258.0,-2.098769
39,19968,17,1137,0.24365234375,0.016998328,-43.41084170341492,-4.853569984436035,0.9813603758811951,0.2,-0.029877638604375534,608,0.005634313249174738,0.0004092704424510632,-0.04009167477488518,1258.0,-2.098769
40,20480,17,1137,0.2078857421875,0.015952602,-43.34516251087189,0.19737285375595093,0.9796155691146851,0.2,-0.021670309215551242,624,0.004342588108556811,0.0004092704424510632,-0.03657466918230057,1258.0,-2.1009498124999997
41,20992,18,1137,0.2066650390625,0.01953489,-43.3002325296402,0.1389179825782776,0.9786969423294067,0.2,-0.017562569148140028,640,0.08827932528220117,0.0004092704424510632,0.005139816552400589,1258.0,-2.1009498124999997
42,21504,18,1137,0.1781005859375,0.016530674,-43.29437780380249,-2.3094642162323,0.9792191982269287,0.2,-0.021397170130512677,656,0.020592573811882176,0.0004092704424510632,-0.04125644639134407,1258.0,-2.102754176470588
43,22016,19,1136,0.216796875,0.018708985,-43.31557297706604,0.1893773078918457,0.9796347618103027,0.2,-0.01974260638235137,672,0.12093666568398476,0.0004092704424510632,0.016054699197411537,1258.0,-2.102754176470588
44,22528,19,1135,0.2308349609375,0.018698286,-43.295398354530334,-6.073818206787109,0.9776657223701477,0.2,-0.025679889353341423,688,0.002828112787028658,0.0004092704424510632,-0.02501791901886463,1258.0,-2.102754176470588
45,23040,20,1136,0.2840576171875,0.018718615,-43.24611759185791,0.23082596063613892,0.9775720834732056,0.2,-0.03156501677585766,704,0.004389084111608099,0.0004092704424510632,-0.047165945172309875,1258.0,-2.097461611111111
46,23552,20,1139,0.213623046875,0.02199838,-43.26023352146149,0.20666873455047607,0.9780351519584656,0.2,-0.025634818943217397,720,0.11141490540467203,0.0004092704424510632,0.010847825556993484,1258.0,-2.097461611111111
47,24064,21,1138,0.18212890625,0.015273869,-43.276349902153015,-2.1688578128814697,0.9788191914558411,0.2,-0.018294338136911392,736,0.008760652402997948,0.0004092704424510632,-0.028980370610952377,1258.0,-2.098852789473684
48,24576,21,1137,0.186279296875,0.017134279,-43.29658341407776,0.2076384425163269,0.9792234897613525,0.2,-0.023035155230900273,752,0.16212599794380367,0.0004092704424510632,0.03150042146444321,1258.0,-2.098852789473684
49,25088,22,1136,0.1756591796875,0.014236676,-43.306318163871765,-9.936683654785156,0.9793864488601685,0.2,-0.019709794578375295,768,0.006522685849631671,0.0004092704424510632,-0.0337572880089283,1258.0,-2.098852789473684
50,25600,22,1135,0.251708984375,0.015482797,-43.27409648895264,0.24881798028945923,0.9764062166213989,0.2,-0.028824507986428216,784,0.004847774980589747,0.0004092704424510632,-0.029148882254958153,1258.0,-2.09613525
51,26112,22,1136,0.1929931640625,0.023082312,-43.19319999217987,0.18553155660629272,0.9756717085838318,0.2,-0.019623932952526957,800,0.1374285058118403,0.0004092704424510632,0.022950222715735435,1258.0,-2.09613525
52,26624,23,1137,0.2161865234375,0.020267647,-43.196139335632324,-2.707768678665161,0.9758380651473999,0.2,-0.022793286145315506,816,0.02394847953110002,0.0004092704424510632,-0.03076202981173992,1258.0,-2.0948515714285714
53,27136,23,1138,0.1959228515625,0.023110252,-43.20013606548309,0.4537220001220703,0.9761486053466797,0.2,-0.023150738190452103,832,0.1816269876435399,0.0004092704424510632,0.03471226245164871,1258.0,-2.0948515714285714
54,27648,24,1138,0.203369140625,0.013714155,-43.19964551925659,-2.5317795276641846,0.9754560589790344,0.2,-0.025061144478968345,848,0.009631333407014608,0.0004092704424510632,-0.03361924737691879,1258.0,-2.0948515714285714
55,28160,24,1138,0.2554931640625,0.018600728,-43.184059381484985,0.44446271657943726,0.9760026335716248,0.2,-0.026445907758898102,864,0.006133218586910516,0.0004092704424510632,-0.031175192445516586,1258.0,-2.090963818181818
56,28672,25,1137,0.20654296875,0.025816247,-43.19796550273895,0.24054819345474243,0.9757134318351746,0.2,-0.020995606435462832,880,0.0747705353423953,0.0004092704424510632,-0.005080370232462883,1258.0,-2.090963818181818
57,29184,25,1137,0.2308349609375,0.018612668,-43.18894553184509,-2.217458963394165,0.9758570194244385,0.2,-0.025591142912162468,896,0.013050450550508685,0.0004092704424510632,-0.033490389585494995,1258.0,-2.094905043478261
58,29696,26,1137,0.18408203125,0.018599465,-43.19304549694061,0.1994096040725708,0.9757040739059448,0.2,-0.023801192408427596,912,0.16347066825255752,0.0004092704424510632,0.055164240300655365,1258.0,-2.094905043478261
59,30208,26,1138,0.2413330078125,0.023338422,-43.210227370262146,-1.0017523765563965,0.9774050116539001,0.2,-0.024152615907951258,928,0.010965803128783591,0.0004092704424510632,-0.03068099170923233,1258.0,-2.0952258333333336
60,30720,26,1137,0.1385498046875,0.01733497,-43.241204261779785,0.4692692160606384,0.976915180683136,0.2,-0.017925093550729798,944,0.143231684807688,0.0004092704424510632,0.013667870312929153,1258.0,-2.0952258333333336
61,31232,27,1137,0.23583984375,0.015086997,-43.216938614845276,-4.081177711486816,0.9766160249710083,0.2,-0.02201292671088595,960,0.00897089223144576,0.0004092704424510632,-0.01786278747022152,1258.0,-2.0952258333333336
62,31744,27,1138,0.2510986328125,0.018264025,-43.21643018722534,-0.05949723720550537,0.976520299911499,0.2,-0.028789967123884708,976,0.002291074470122112,0.0004092704424510632,-0.04215146601200104,1258.0,-2.09270152
63,32256,28,1138,0.212158203125,0.025144096,-43.21774077415466,0.08510440587997437,0.9769701957702637,0.2,-0.021078191988635808,992,0.1745779816992581,0.0004092704424510632,0.025172581896185875,1258.0,-2.09270152
64,32768,28,1140,0.2579345703125,0.018862354,-43.25438332557678,-2.8659145832061768,0.9791956543922424,0.2,-0.027980198297882453,1008,0.020010621432447806,0.0004092704424510632,-0.03471913933753967,1258.0,-2.091629307692308
65,33280,29,1141,0.1890869140625,0.023056472,-43.30480635166168,0.2200719118118286,0.9794710278511047,0.2,-0.022655651016975753,1024,0.1658481538761407,0.0004092704424510632,0.04202595725655556,1258.0,-2.091629307692308
66,33792,29,1141,0.2586669921875,0.021633765,-43.31327450275421,-8.140032768249512,0.9805875420570374,0.2,-0.02790637635916937,1040,0.008415035583311692,0.0004092704424510632,-0.034245237708091736,1258.0,-2.091629307692308
67,34304,30,1142,0.2867431640625,0.025251912,-43.35102820396423,0.13255608081817627,0.981077253818512,0.2,-0.024318004172528163,1056,0.003790871222008718,0.0004092704424510632,-0.028361810371279716,1258.0,-2.0935824074074074
68,34816,30,1142,0.24072265625,0.022817109,-43.348015904426575,0.12426590919494629,0.9807838201522827,0.2,-0.023336488389759324,1072,0.1550024109892547,0.0004092704424510632,0.01980084553360939,1258.0,-2.0935824074074074
69,35328,30,1142,0.24951171875,0.018965267,-43.329460978507996,-1.757512092590332,0.9796594381332397,0.2,-0.028685742989182472,1088,0.011457589149358682,0.0004092704424510632,-0.027483440935611725,1258.0,-2.0879009285714285
70,35840,31,1141,0.1600341796875,0.017013703,-43.296215772628784,0.14109957218170166,0.979089081287384,0.2,-0.020474514923989773,1104,0.20207853871397674,0.0004092704424510632,0.060970015823841095,1258.0,-2.0879009285714285
71,36352,31,1142,0.2296142578125,0.020143844,-43.28698205947876,-13.501245498657227,0.9788804054260254,0.2,-0.026760063046822324,1120,0.009442675320315175,0.0004092704424510632,-0.02511354349553585,1258.0,-2.0879009285714285
72,36864,32,1142,0.280517578125,0.019364342,-43.26455628871918,0.11751288175582886,0.977298378944397,0.2,-0.03111724232439883,1136,0.004075515615113545,0.0004092704424510632,-0.04475272819399834,1258.0,-2.0885693103448273
73,37376,32,1142,0.1834716796875,0.024416137,-43.21706485748291,0.09390181303024292,0.9767657518386841,0.2,-0.022135680585051887,1152,0.2606469211168587,0.0004092704424510632,0.02169569581747055,1258.0,-2.0885693103448273
74,37888,33,1142,0.236572265625,0.02001844,-43.204697251319885,-3.220201015472412,0.9759966731071472,0.2,-0.022604658515774645,1168,0.017872378550237045,0.0004092704424510632,-0.023684455081820488,1258.0,-2.0878384333333333
75,38400,33,1142,0.2662353515625,0.027404007,-43.187748670578,0.28722554445266724,0.976016104221344,0.2,-0.025662122294306755,1184,0.25064640026539564,0.0004092704424510632,0.04716522619128227,1258.0,-2.0878384333333333
76,38912,34,1143,0.2108154296875,0.017600695,-43.19917178153992,-13.54248332977295,0.976219892501831,0.2,-0.019910037430236116,1200,0.013497412553988397,0.0004092704424510632,-0.018484866246581078,1258.0,-2.0878384333333333
77,39424,34,1144,0.2479248046875,0.018770304,-43.18219006061554,0.2937607765197754,0.9750435948371887,0.2,-0.029516059410525486,1216,0.008019824352231808,0.0004092704424510632,-0.045715443789958954,1258.0,-2.0906288064516128
78,39936,34,1145,0.23291015625,0.020072168,-43.153260827064514,0.28329741954803467,0.9748436808586121,0.2,-0.02274266115273349,1232,0.23377410229295492,0.0004092704424510632,0.03821632266044617,1258.0,-2.0906288064516128
79,40448,35,1146,0.256591796875,0.0178127,-43.1513729095459,-2.465982437133789,0.974582314491272,0.2,-0.02645228651817888,1248,0.02132228823029436,0.0004092704424510632,-0.025807255879044533,1258.0,-2.0889345624999995
80,40960,35,1147,0.203369140625,0.019704472,-43.14377474784851,0.27301663160324097,0.9744107127189636,0.2,-0.018935423977382015,1264,0.2318382423836738,0.0004092704424510632,0.03499847650527954,1258.0,-2.0889345624999995
81,41472,36,1148,0.223876953125,0.016422935,-43.13646161556244,-3.8424525260925293,0.9743008017539978,0.2,-0.02312241174513474,1280,0.008210005697037559,0.0004092704424510632,-0.04043709486722946,1258.0,-2.0889345624999995
82,41984,36,1149,0.306640625,0.025057394,-43.14212882518768,0.25975072383880615,0.9750562906265259,0.2,-0.030773543898249045,1296,0.005071031737315934,0.0004092704424510632,-0.04816519841551781,1258.0,-2.090310727272727
83,42496,36,1150,0.1728515625,0.022385087,-43.16837704181671,0.2059793472290039,0.9758781790733337,0.2,-0.02477361411729362,1312,0.14919638668652624,0.0004092704424510632,0.015077091753482819,1258.0,-2.090310727272727
84,43008,37,1151,0.2265625,0.020425797,-43.185545921325684,-2.403006076812744,0.9761640429496765,0.2,-0.02295512224372942,1328,0.029243603232316673,0.0004092704424510632,-0.020454902201890945,1258.0,-2.0887587058823525
85,43520,37,1152,0.1434326171875,0.018580576,-43.18002092838287,0.23469775915145874,0.9756144881248474,0.2,-0.017733988439431414,1344,0.18775394838303328,0.0004092704424510632,0.01334453746676445,1258.0,-2.0887587058823525
86,44032,38,1153,0.2548828125,0.020836595,-43.146037340164185,0.1759864091873169,0.9743607044219971,0.2,-0.027263168449280784,1360,0.027264134027063847,0.0004092704424510632,-0.027624469250440598,1258.0,-2.089674571428571
87,44544,38,1153,0.15087890625,0.01640213,-43.10891628265381,0.6673845052719116,0.9735338687896729,0.2,-0.017576575934072025,1376,0.23118783347308636,0.0004092704424510632,0.08874044567346573,1258.0,-2.089674571428571
88,45056,39,1154,0.2322998046875,0.01685682,-43.08727312088013,-12.655962944030762,0.9729429483413696,0.2,-0.021824974130140617,1392,0.006413963084924035,0.0004092704424510632,-0.026756925508379936,1258.0,-2.089674571428571
89,45568,39,1155,0.246826171875,0.016797429,-43.08294594287872,-0.053838372230529785,0.9737801551818848,0.2,-0.027498755203851033,1408,0.002901470936194528,0.0004092704424510632,-0.034687213599681854,1258.0,-2.095174416666666
90,46080,39,1156,0.13037109375,0.018835746,-43.10957324504852,0.09402543306350708,0.9738907814025879,0.2,-0.021986988998833112,1424,0.30590652697719634,0.0004092704424510632,0.03008480742573738,1258.0,-2.095174416666666
91,46592,40,1157,0.277099609375,0.021039635,-43.09167265892029,-0.5634050369262695,0.9731175899505615,0.2,-0.029157187876990065,1440,0.01545939123025164,0.0004092704424510632,-0.030274800956249237,1258.0,-2.0939582972972968
92,47104,40,1158,0.1007080078125,0.01690498,-43.07860088348389,0.3054484724998474,0.9731515049934387,0.2,-0.01758931500808103,1456,0.3047513086348772,0.0004092704424510632,0.06572940200567245,1258.0,-2.0939582972972968
93,47616,41,1158,0.3096923828125,0.027558431,-43.08108329772949,-15.695398330688477,0.9731215834617615,0.2,-0.03371330130903516,1472,0.01423405772948172,0.0004092704424510632,-0.03516899049282074,1258.0,-2.0939582972972968
94,48128,41,1159,0.2315673828125,0.01627571,-43.07084286212921,0.03606736660003662,0.972562313079834,0.2,-0.023851255304180086,1488,0.0045352458546403795,0.0004092704424510632,-0.038184743374586105,1258.0,-2.0952012368421045
95,48640,41,1160,0.215087890625,0.022070684,-43.038835525512695,0.04276537895202637,0.9712496399879456,0.2,-0.021660782091203146,1504,0.36497076018713415,0.0004092704424510632,0.03195817396044731,1258.0,-2.0952012368421045
96,49152,42,1161,0.248291015625,0.019696824,-43.0288542509079,-0.6717215776443481,0.9721215963363647,0.2,-0.022892134584253654,1520,0.015789210912771523,0.0004092704424510632,-0.035729650408029556,1258.0,-2.095049743589743
97,49664,42,1161,0.19287109375,0.022374427,-43.054771184921265,0.344796359539032,0.9723469018936157,0.2,-0.023194541223347187,1536,0.40576940681785345,0.0004092704424510632,0.0826047733426094,1258.0,-2.095049743589743
98,50176,43,1162,0.2626953125,0.015133183,-43.04346144199371,-7.164168357849121,0.9714179635047913,0.2,-0.030455354073637864,1552,0.004616791014996124,0.0004092704424510632,-0.048096101731061935,1258.0,-2.095049743589743
99,50688,43,1163,0.270263671875,0.018497625,-43.00245380401611,0.169467031955719,0.9700406789779663,0.2,-0.025457839044975117,1568,0.005939132868661545,0.0004092704424510632,-0.02525549754500389,1258.0,-2.092229275
100,51200,43,1164,0.1199951171875,0.019133719,-42.96343672275543,0.16036760807037354,0.9696536064147949,0.2,-0.016425573456217535,1584,0.33987607271410525,0.0004092704424510632,0.03970325365662575,1258.0,-2.092229275
101,51712,44,1164,0.2310791015625,0.023311157,-42.97301387786865,-1.2070984840393066,0.9703250527381897,0.2,-0.0279827441991074,1600,0.04329527827212587,0.0004092704424510632,-0.02182333543896675,1258.0,-2.0940836585365856
102,52224,44,1165,0.1309814453125,0.017540976,-42.98198699951172,0.48345625400543213,0.9700860381126404,0.2,-0.016336824948666617,1616,0.334218617528677,0.0004092704424510632,0.06036372482776642,1258.0,-2.0940836585365856
103,52736,45,1165,0.2335205078125,0.019339416,-42.95696485042572,-7.6682329177856445,0.9684897661209106,0.2,-0.02427799135330133,1632,0.007897855364717543,0.0004092704424510632,-0.02583666890859604,1258.0,-2.0940836585365856
104,53248,45,1166,0.2265625,0.015560887,-42.894341707229614,0.11527866125106812,0.9665126204490662,0.2,-0.022676445601973683,1648,0.005972036698949523,0.0004092704424510632,-0.018939711153507233,1258.0,-2.0901724523809526
105,53760,46,1166,0.0577392578125,0.010634894,-42.854103803634644,0.09818661212921143,0.9660512208938599,0.2,-0.011034442970412783,1664,0.4126708647236228,0.0004092704424510632,0.027077261358499527,1258.0,-2.0901724523809526
106,54272,46,1167,0.2283935546875,0.015988432,-42.8521853685379,-1.4806005954742432,0.9662445783615112,0.2,-0.02670123107964173,1680,0.030453163024503738,0.0004092704424510632,-0.029863346368074417,1258.0,-2.093612906976744
107,54784,46,1167,0.0885009765625,0.013362279,-42.85880482196808,0.19652992486953735,0.9666357636451721,0.2,-0.011194136015546974,1696,0.37708151526749134,0.0004092704424510632,0.05718669295310974,1258.0,-2.093612906976744
108,55296,47,1167,0.2408447265625,0.01773838,-42.8391649723053,-2.622142791748047,0.9645803570747375,0.2,-0.02568147015699651,1712,0.009195126869599335,0.0004092704424510632,-0.04186876863241196,1258.0,-2.093612906976744
109,55808,47,1168,0.260009765625,0.01617343,-42.771530508995056,0.2557674050331116,0.9635860323905945,0.2,-0.0271585391019471,1728,0.006133227361715399,0.0004092704424510632,-0.029180068522691727,1258.0,-2.091955772727273
110,56320,48,1168,0.1158447265625,0.018197,-42.750102400779724,0.2612518072128296,0.9630582928657532,0.2,-0.014662339264759794,1744,0.27409877977333963,0.0004092704424510632,0.02102331444621086,1258.0,-2.091955772727273
111,56832,48,1169,0.225830078125,0.01777418,-42.76162588596344,-2.2154834270477295,0.9647957682609558,0.2,-0.02245131011295598,1760,0.02523268904769793,0.0004092704424510632,-0.014121846295893192,1258.0,-2.0910425333333333
112,57344,49,1169,0.0552978515625,0.010045165,-42.80914235115051,0.24005943536758423,0.9653952717781067,0.2,-0.013994629174703732,1776,0.45022818678990006,0.0004092704424510632,0.08115746080875397,1258.0,-2.0910425333333333
113,57856,49,1170,0.2003173828125,0.014581662,-42.81222105026245,-2.137251377105713,0.9653800129890442,0.2,-0.021227083634585142,1792,0.006077786754758563,0.0004092704424510632,-0.03520379215478897,1258.0,-2.0910425333333333
114,58368,49,1170,0.2584228515625,0.015481705,-42.80813908576965,0.5180938839912415,0.9649855494499207,0.2,-0.029310175421414897,1808,0.024333875451702625,0.0004092704424510632,-0.03449730947613716,1258.0,-2.0896269999999997
115,58880,50,1171,0.322509765625,0.035220433,-42.79205393791199,0.3175005316734314,0.9647734761238098,0.2,-0.021633333759382367,1824,0.20979324611835182,0.0004092704424510632,0.013279937207698822,1258.0,-2.0896269999999997
116,59392,50,1171,0.22216796875,0.018546738,-42.79411458969116,-3.6284937858581543,0.965385913848877,0.2,-0.02657267944596242,1840,0.01916725092451088,0.0004092704424510632,-0.023703161627054214,1258.0,-2.088560085106383
117,59904,51,1172,0.1361083984375,0.013729763,-42.80864429473877,0.14595431089401245,0.9654729962348938,0.2,-0.012583908304804936,1856,0.6160046337172389,0.0004092704424510632,0.07755603641271591,1258.0,-2.088560085106383
118,60416,51,1172,0.24169921875,0.018414803,-42.80741357803345,-3.6251864433288574,0.9655895829200745,0.2,-0.02549607289256528,1872,0.020479441911447793,0.0004092704424510632,-0.023459438234567642,1258.0,-2.08774425
119,60928,51,1173,0.113037109375,0.013890318,-42.80770444869995,0.1372770071029663,0.9652859568595886,0.2,-0.016396309874835424,1888,0.598311172798276,0.0004092704424510632,0.11124461889266968,1258.0,-2.08774425
120,61440,52,1173,0.243896484375,0.018658513,-42.79131579399109,-7.330327987670898,0.9647396802902222,0.2,-0.023110124733648263,1904,0.004922356198221678,0.0004092704424510632,-0.04087911546230316,1258.0,-2.08774425
121,61952,52,1174,0.2750244140625,0.02300802,-42.78943061828613,0.03884482383728027,0.9654748439788818,0.2,-0.028896422329125926,1920,0.003365711516380543,0.0004092704424510632,-0.04529139772057533,1258.0,-2.0867112653061226
122,62464,53,1174,0.0711669921875,0.012559361,-42.809377789497375,0.10214930772781372,0.9653425812721252,0.2,-0.015688121231505647,1936,0.5979182794690132,0.0004092704424510632,0.09359157085418701,1258.0,-2.0867112653061226
123,62976,53,1174,0.235107421875,0.017565692,-42.811914563179016,-1.5047581195831299,0.9664102792739868,0.2,-0.023220281931571662,1952,0.017289695795625448,0.0004092704424510632,-0.039829205721616745,1258.0,-2.08240464
124,63488,53,1175,0.118408203125,0.019064635,-42.84544837474823,0.322811484336853,0.9668161869049072,0.2,-0.020255826035281643,1968,0.6361572691239417,0.0004092704424510632,0.12108054757118225,1258.0,-2.08240464
125,64000,54,1176,0.2452392578125,0.016304564,-42.83634638786316,-17.170822143554688,0.9660502076148987,0.2,-0.026414384388772305,1984,0.007931756947073154,0.0004092704424510632,-0.03011389449238777,1258.0,-2.08240464
126,64512,54,1176,0.2620849609375,0.019610753,-42.81886351108551,0.06933039426803589,0.9658564329147339,0.2,-0.025177090661600232,2000,0.0046465267150779255,0.0004092704424510632,-0.032884616404771805,1258.0,-2.0835336470588235
