time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/approx_kl,train/entropy_loss,train/explained_variance,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
32,16384,13,1213,0.2703857421875,0.019362995,-43.23127484321594,0.16851592063903809,0.9771209359169006,0.2,-0.03128390488564037,496,0.0020469438350119162,0.0004092704424510632,-0.041406307369470596,1258.0,-2.1010406923076923
33,16896,13,1213,0.2044677734375,0.019159175,-43.23947525024414,0.060710370540618896,0.9760053157806396,0.2,-0.024099456662952434,512,0.10857796715572476,0.0004092704424510632,0.006397660821676254,1258.0,-2.1010406923076923
34,17408,14,1212,0.220947265625,0.017696576,-43.19386374950409,-0.3068580627441406,0.9749284386634827,0.2,-0.025094525859458372,528,0.0035279697622172534,0.0004092704424510632,-0.028305578976869583,1258.0,-2.1010406923076923
35,17920,14,1212,0.2109375,0.015063941,-43.15732967853546,0.18577039241790771,0.9735203981399536,0.2,-0.023433922935510054,544,0.0023217236375785433,0.0004092704424510632,-0.03502481430768967,1258.0,-2.093821785714286
36,18432,15,1212,0.1959228515625,0.01776046,-43.117162108421326,0.11092287302017212,0.9729952812194824,0.2,-0.021735012502176687,560,0.0905403986107558,0.0004092704424510632,0.0031570494174957275,1258.0,-2.093821785714286
37,18944,15,1211,0.1673583984375,0.01878092,-43.09918212890625,-0.5090595483779907,0.972057580947876,0.2,-0.02170574714546092,576,0.008954107179306448,0.0004092704424510632,-0.029554082080721855,1258.0,-2.0853570666666665
38,19456,16,1211,0.185546875,0.023628261,-43.07029914855957,0.2535744309425354,0.9713528156280518,0.2,-0.024391568440478295,592,0.11239794245921075,0.0004092704424510632,0.01992473378777504,1258.0,-2.0853570666666665
39,19968,16,1210,0.2720947265625,0.02316007,-43.038021206855774,-2.732933521270752,0.9698703289031982,0.2,-0.02705497019633185,608,0.0028684407625405584,0.0004092704424510632,-0.04224608838558197,1258.0,-2.0853570666666665
40,20480,16,1210,0.2025146484375,0.012790816,-42.97676765918732,0.1863681674003601,0.9675718545913696,0.2,-0.019834286445984617,624,0.003656776163552422,0.0004092704424510632,-0.02596878632903099,1258.0,-2.0813501875
41,20992,17,1209,0.21630859375,0.017101169,-42.930479884147644,0.1328362226486206,0.9675915241241455,0.2,-0.02307384993764572,640,0.12532423436641693,0.0004092704424510632,0.01599779725074768,1258.0,-2.0813501875
42,21504,17,1209,0.1865234375,0.011884162,-42.927728056907654,-3.286370277404785,0.9667527675628662,0.2,-0.01869214157341048,656,0.008638493985927198,0.0004092704424510632,-0.019770964980125427,1258.0,-2.091147705882353
43,22016,18,1208,0.2088623046875,0.01938498,-42.87913250923157,0.20740050077438354,0.9646797180175781,0.2,-0.021305809874320403,672,0.1537990034557879,0.0004092704424510632,0.03478313237428665,1258.0,-2.091147705882353
44,22528,18,1208,0.26904296875,0.019504951,-42.80941903591156,-9.351442337036133,0.9625691771507263,0.2,-0.030192071790224873,688,0.00743615436294931,0.0004092704424510632,-0.042809344828128815,1258.0,-2.091147705882353
45,23040,19,1207,0.306396484375,0.027070705,-42.73951721191406,0.35223937034606934,0.9600700736045837,0.2,-0.032252384175080806,704,0.004272151454642881,0.0004092704424510632,-0.0379057452082634,1258.0,-2.079067888888889
46,23552,19,1206,0.215087890625,0.02351786,-42.67141377925873,0.2661297917366028,0.9591138958930969,0.2,-0.02688669147028122,720,0.1283440834376961,0.0004092704424510632,-0.003914594650268555,1258.0,-2.079067888888889
47,24064,19,1205,0.1641845703125,0.014629375,-42.66667079925537,-3.257951259613037,0.9597070813179016,0.2,-0.017455306529882364,736,0.01617457895190455,0.0004092704424510632,-0.02444859780371189,1258.0,-2.0729646315789476
48,24576,20,1205,0.2574462890625,0.0245037,-42.691781759262085,0.0863456130027771,0.9600817561149597,0.2,-0.024188226379919797,752,0.18748227111063898,0.0004092704424510632,0.012255046516656876,1258.0,-2.0729646315789476
49,25088,20,1205,0.23046875,0.015861738,-42.690982937812805,-5.061285018920898,0.9597468376159668,0.2,-0.023550108104245737,768,0.009894636190438177,0.0004092704424510632,-0.04037552699446678,1258.0,-2.0729646315789476
50,25600,21,1205,0.2786865234375,0.021320432,-42.67416715621948,0.453346312046051,0.9594453573226929,0.2,-0.029747862397925928,784,0.005418262764578685,0.0004092704424510632,-0.02864023670554161,1258.0,-2.0733205000000003
51,26112,21,1205,0.1424560546875,0.016312366,-42.65529227256775,0.33171916007995605,0.9584915637969971,0.2,-0.01695114951871801,800,0.115658322814852,0.0004092704424510632,0.004993688315153122,1258.0,-2.0733205000000003
52,26624,22,1205,0.14697265625,0.015401564,-42.62732744216919,-2.5457029342651367,0.9579509496688843,0.2,-0.01820263935951516,816,0.023184145145933144,0.0004092704424510632,-0.02092721126973629,1258.0,-2.064906904761905
53,27136,22,1205,0.1419677734375,0.01814397,-42.614617466926575,0.18666476011276245,0.9576552510261536,0.2,-0.017546504284837283,832,0.16730283829383552,0.0004092704424510632,0.04247730225324631,1258.0,-2.064906904761905
54,27648,22,1204,0.2613525390625,0.019473594,-42.621049642562866,-2.352159023284912,0.9587277770042419,0.2,-0.02839742750802543,848,0.007504428998799995,0.0004092704424510632,-0.0414409264922142,1258.0,-2.064906904761905
55,28160,23,1204,0.2445068359375,0.018534116,-42.63747036457062,0.3611064553260803,0.9581421613693237,0.2,-0.023361671395832673,864,0.0060204654291737825,0.0004092704424510632,-0.03168113902211189,1258.0,-2.0696545909090913
56,28672,23,1204,0.2718505859375,0.03879243,-42.60997939109802,0.18383872509002686,0.9576398730278015,0.2,-0.0238777058548294,880,0.11780347430612892,0.0004092704424510632,-0.010020781308412552,1258.0,-2.0696545909090913
57,29184,24,1204,0.1859130859375,0.016007748,-42.61095428466797,-2.419360399246216,0.9584740400314331,0.2,-0.019550604731193744,896,0.015091371795278974,0.0004092704424510632,-0.02618199586868286,1258.0,-2.0647860434782612
58,29696,24,1203,0.1776123046875,0.017152352,-42.63646328449249,0.11649131774902344,0.9584668278694153,0.2,-0.0178928054519929,912,0.2266746060922742,0.0004092704424510632,0.043438248336315155,1258.0,-2.0647860434782612
59,30208,25,1203,0.22509765625,0.01872632,-42.62903833389282,-0.5049445629119873,0.9583954811096191,0.2,-0.024141278277966194,928,0.014766980748390779,0.0004092704424510632,-0.03724270313978195,1258.0,-2.0630599583333336
60,30720,25,1203,0.1690673828125,0.01890844,-42.6188588142395,0.42657190561294556,0.9579993486404419,0.2,-0.018736888028797694,944,0.18606681050732732,0.0004092704424510632,0.03517649695277214,1258.0,-2.0630599583333336
61,31232,25,1202,0.2158203125,0.016602743,-42.60172879695892,-4.075369358062744,0.9571686387062073,0.2,-0.025341578249935992,960,0.012535390196717344,0.0004092704424510632,-0.03947098180651665,1258.0,-2.0630599583333336
62,31744,26,1202,0.2015380859375,0.013094157,-42.59629952907562,-0.1266319751739502,0.9582390189170837,0.2,-0.021590964330243878,976,0.0025899629035848193,0.0004092704424510632,-0.030816495418548584,1258.0,-2.0720124400000004
63,32256,26,1202,0.18115234375,0.020578451,-42.616302847862244,0.07152605056762695,0.9577317237854004,0.2,-0.01968399467295967,992,0.23885468812659383,0.0004092704424510632,0.04464917629957199,1258.0,-2.0720124400000004
64,32768,27,1202,0.1419677734375,0.013207478,-42.61098313331604,-3.4981822967529297,0.9587323665618896,0.2,-0.018167640999308787,1008,0.028829583709011786,0.0004092704424510632,-0.026175379753112793,1258.0,-2.0701409615384616
65,33280,27,1202,0.130859375,0.016635895,-42.6608829498291,0.2399688959121704,0.959911584854126,0.2,-0.01633341854903847,1024,0.2389793680049479,0.0004092704424510632,0.061487339437007904,1258.0,-2.0701409615384616
66,33792,28,1202,0.2684326171875,0.017566944,-42.6811797618866,-10.284005165100098,0.9600319862365723,0.2,-0.026737322346889414,1040,0.00572218331581098,0.0004092704424510632,-0.0329531766474247,1258.0,-2.0701409615384616
67,34304,28,1202,0.2469482421875,0.018624786,-42.688310980796814,0.16641634702682495,0.9607377648353577,0.2,-0.024947182631876785,1056,0.00391283119097352,0.0004092704424510632,-0.038791559636592865,1258.0,-2.069729888888889
68,34816,28,1202,0.20458984375,0.028808378,-42.71032726764679,0.11967086791992188,0.96116042137146,0.2,-0.02858551431563683,1072,0.258995491778478,0.0004092704424510632,0.020639576017856598,1258.0,-2.069729888888889
69,35328,29,1201,0.213134765625,0.01556533,-42.69435679912567,-2.1301076412200928,0.9595869779586792,0.2,-0.020516702090390027,1088,0.013453647057758644,0.0004092704424510632,-0.016613047569990158,1258.0,-2.0644167857142857
70,35840,29,1201,0.1669921875,0.025612738,-42.65339720249176,0.20666611194610596,0.9593439698219299,0.2,-0.0236869651125744,1104,0.3236050717532635,0.0004092704424510632,0.042154088616371155,1258.0,-2.0644167857142857
71,36352,30,1201,0.2354736328125,0.018807838,-42.652942299842834,-10.184712409973145,0.9594115018844604,0.2,-0.025820128474151716,1120,0.005006285136914812,0.0004092704424510632,-0.03814427927136421,1258.0,-2.0644167857142857
72,36864,30,1200,0.296875,0.021822099,-42.66211378574371,0.20946836471557617,0.9599219560623169,0.2,-0.02947261865483597,1136,0.003652327577583492,0.0004092704424510632,-0.046302907168865204,1258.0,-2.06456275862069
73,37376,31,1200,0.129638671875,0.016337574,-42.67025125026703,0.12353181838989258,0.9594941735267639,0.2,-0.016620938782580197,1152,0.3056021765805781,0.0004092704424510632,0.06445539742708206,1258.0,-2.06456275862069
74,37888,31,1200,0.2469482421875,0.02083022,-42.643479108810425,-2.6242623329162598,0.9586746692657471,0.2,-0.03013331236434169,1168,0.033591442566830665,0.0004092704424510632,-0.030183780938386917,1258.0,-2.058041033333333
75,38400,31,1200,0.2025146484375,0.021663655,-42.62745988368988,0.12189596891403198,0.9583721160888672,0.2,-0.01936855753592681,1184,0.29754339484497905,0.0004092704424510632,0.08906356990337372,1258.0,-2.058041033333333
76,38912,32,1200,0.211181640625,0.019939227,-42.641151905059814,-11.672808647155762,0.9603210687637329,0.2,-0.022610131331020966,1200,0.008379435465030838,0.0004092704424510632,-0.026651090011000633,1258.0,-2.058041033333333
77,39424,32,1199,0.2269287109375,0.013274281,-42.69483196735382,0.050699055194854736,0.9608368277549744,0.2,-0.025166598890791647,1216,0.004165010490396526,0.0004092704424510632,-0.03571541607379913,1258.0,-2.058070129032258
78,39936,33,1199,0.1927490234375,0.016786655,-42.692288398742676,0.03579288721084595,0.960521936416626,0.2,-0.018953579288790934,1232,0.3229114005807787,0.0004092704424510632,0.0023035891354084015,1258.0,-2.058070129032258
79,40448,33,1199,0.1776123046875,0.014996014,-42.67306077480316,-2.693509101867676,0.9596827030181885,0.2,-0.01888404128840193,1248,0.01677698944695294,0.0004092704424510632,-0.021680891513824463,1258.0,-2.0522984687499997
80,40960,34,1199,0.17236328125,0.022405662,-42.64841151237488,0.20541167259216309,0.9592228531837463,0.2,-0.023105201100406703,1264,0.3333139205351472,0.0004092704424510632,0.11996938288211823,1258.0,-2.0522984687499997
81,41472,34,1199,0.2786865234375,0.022843767,-42.65754044055939,-2.9027442932128906,0.9606447815895081,0.2,-0.028409326361725107,1280,0.0031854651861067396,0.0004092704424510632,-0.03898923099040985,1258.0,-2.0522984687499997
82,41984,35,1199,0.200927734375,0.013962986,-42.69622480869293,0.3298081159591675,0.9609979391098022,0.2,-0.020851451583439484,1296,0.0045685608783969656,0.0004092704424510632,-0.026195699349045753,1258.0,-2.054519242424242
83,42496,35,1198,0.168701171875,0.024609204,-42.68730163574219,0.19230777025222778,0.9606112837791443,0.2,-0.019662165665067732,1312,0.27397489501163363,0.0004092704424510632,0.09276032447814941,1258.0,-2.054519242424242
84,43008,35,1198,0.2320556640625,0.019123897,-42.69165813922882,-3.056185245513916,0.9617202877998352,0.2,-0.022400907619157806,1328,0.0057405399638810195,0.0004092704424510632,-0.03481162339448929,1258.0,-2.0548965
85,43520,36,1197,0.22119140625,0.0153727885,-42.718923449516296,0.12857449054718018,0.9619940519332886,0.2,-0.016685411072103307,1344,0.3770491420291364,0.0004092704424510632,0.0817713737487793,1258.0,-2.0548965
86,44032,36,1197,0.261962890625,0.02710659,-42.6922721862793,0.19978690147399902,0.9599063396453857,0.2,-0.026010004497948103,1360,0.029310164449270815,0.0004092704424510632,-0.024675406515598297,1258.0,-2.055102514285714
87,44544,37,1197,0.1324462890625,0.016666388,-42.63822615146637,0.6270313262939453,0.9595558643341064,0.2,-0.016155463381437585,1376,0.29782351152971387,0.0004092704424510632,0.0840374082326889,1258.0,-2.055102514285714
88,45056,37,1197,0.2354736328125,0.019404788,-42.6409592628479,-16.596391677856445,0.9597429037094116,0.2,-0.023377382021863014,1392,0.007848840727092465,0.0004092704424510632,-0.028010115027427673,1258.0,-2.055102514285714
89,45568,38,1196,0.2464599609375,0.017746992,-42.6471803188324,0.0197598934173584,0.9599066376686096,0.2,-0.024414014900685288,1408,0.002085354248265503,0.0004092704424510632,-0.026758963242173195,1258.0,-2.059475722222222
90,46080,38,1196,0.111328125,0.014158042,-42.654929995536804,0.06635338068008423,0.9602668881416321,0.2,-0.017848369243438356,1424,0.4288336932659149,0.0004092704424510632,0.17359250783920288,1258.0,-2.059475722222222
91,46592,38,1196,0.1788330078125,0.019110683,-42.6604380607605,-0.8085906505584717,0.9599875211715698,0.2,-0.022511483170092106,1440,0.04819375852821395,0.0004092704424510632,-0.01789660006761551,1258.0,-2.0562562702702696
92,47104,39,1196,0.134521484375,0.015790138,-42.65041494369507,0.5020294189453125,0.9602492451667786,0.2,-0.021340833613066934,1456,0.31920626340433955,0.0004092704424510632,0.09991972893476486,1258.0,-2.0562562702702696
93,47616,39,1195,0.240966796875,0.019172039,-42.702428460121155,-18.557777404785156,0.9638515710830688,0.2,-0.0281644801289076,1472,0.008408094181504566,0.0004092704424510632,-0.034970998764038086,1258.0,-2.0562562702702696
94,48128,40,1195,0.265869140625,0.027572704,-42.78005313873291,0.057889461517333984,0.9631478786468506,0.2,-0.026934529974823818,1488,0.004315317492000759,0.0004092704424510632,-0.044834204018116,1258.0,-2.056134131578947
95,48640,40,1195,0.1146240234375,0.01590683,-42.74118900299072,0.06837677955627441,0.9628255367279053,0.2,-0.01837657205760479,1504,0.3868488296866417,0.0004092704424510632,0.05651311203837395,1258.0,-2.056134131578947
96,49152,41,1195,0.295654296875,0.021219445,-42.73151659965515,-0.8833528757095337,0.9616939425468445,0.2,-0.03227862037601881,1520,0.014902131602866575,0.0004092704424510632,-0.045178573578596115,1258.0,-2.0551326410256405
97,49664,41,1195,0.1136474609375,0.020528112,-42.68660569190979,0.4787653088569641,0.9605737328529358,0.2,-0.014238912321161479,1536,0.2809273707680404,0.0004092704424510632,0.08542713522911072,1258.0,-2.0551326410256405
98,50176,41,1195,0.268798828125,0.022138339,-42.69468426704407,-13.921009063720703,0.9626962542533875,0.2,-0.02938729703600984,1552,0.006865520215797005,0.0004092704424510632,-0.03665533289313316,1258.0,-2.0551326410256405
99,50688,42,1195,0.2774658203125,0.026900513,-42.747182846069336,0.12409067153930664,0.9628042578697205,0.2,-0.025093398289754987,1568,0.005206587091379333,0.0004092704424510632,-0.03351956233382225,1258.0,-2.0505430500000004
100,51200,42,1195,0.0924072265625,0.011909869,-42.7420711517334,0.1280260682106018,0.9630347490310669,0.2,-0.015911575872451067,1584,0.38646082393825054,0.0004092704424510632,0.04611578583717346,1258.0,-2.0505430500000004
101,51712,43,1194,0.2196044921875,0.01710106,-42.77451980113983,-1.375598430633545,0.965026319026947,0.2,-0.023541062320873607,1600,0.03824617434293032,0.0004092704424510632,-0.024407457560300827,1258.0,-2.054584731707317
102,52224,43,1194,0.0982666015625,0.01460075,-42.827537178993225,0.529643177986145,0.965692937374115,0.2,-0.015545764210401103,1616,0.3073065555654466,0.0004092704424510632,0.07454612851142883,1258.0,-2.054584731707317
103,52736,44,1194,0.236572265625,0.018597791,-42.835734486579895,-6.475639820098877,0.965944230556488,0.2,-0.025341124477563426,1632,0.004646448840503581,0.0004092704424510632,-0.04300546273589134,1258.0,-2.054584731707317
104,53248,44,1194,0.23779296875,0.020227782,-42.83072364330292,0.1578657627105713,0.9655078053474426,0.2,-0.026218430430162698,1648,0.006913669392815791,0.0004092704424510632,-0.0405256524682045,1258.0,-2.0558629523809526
105,53760,45,1194,0.0859375,0.014758768,-42.82348132133484,0.2082868218421936,0.9657461047172546,0.2,-0.017751834500813857,1664,0.3289809029083699,0.0004092704424510632,0.05623803287744522,1258.0,-2.0558629523809526
106,54272,45,1194,0.2178955078125,0.019549593,-42.8295134305954,-1.3782365322113037,0.9655076861381531,0.2,-0.02260578438290395,1680,0.03138364164624363,0.0004092704424510632,-0.0239910576492548,1258.0,-2.055087767441861
107,54784,45,1193,0.11279296875,0.016424112,-42.819467067718506,0.3149654269218445,0.9655472040176392,0.2,-0.022743503912352026,1696,0.32688441732898355,0.0004092704424510632,0.06210324540734291,1258.0,-2.055087767441861
108,55296,46,1193,0.2747802734375,0.018689517,-42.81425130367279,-2.3458809852600098,0.9649409651756287,0.2,-0.027966100111370906,1712,0.018134286045096815,0.0004092704424510632,-0.029499350115656853,1258.0,-2.055087767441861
109,55808,46,1193,0.2392578125,0.016145892,-42.77931499481201,0.2141469120979309,0.9635053873062134,0.2,-0.024111094971885905,1728,0.006768764942535199,0.0004092704424510632,-0.026888923719525337,1258.0,-2.057956454545455
110,56320,47,1192,0.08740234375,0.013398469,-42.748993039131165,0.25596070289611816,0.9633802175521851,0.2,-0.013479366200044751,1744,0.2827606974169612,0.0004092704424510632,0.02121446281671524,1258.0,-2.057956454545455
111,56832,47,1192,0.23876953125,0.022574564,-42.72884929180145,-2.267185926437378,0.9614284038543701,0.2,-0.022210905837710015,1760,0.03893909999169409,0.0004092704424510632,-0.01641712337732315,1258.0,-2.057127755555556
112,57344,48,1192,0.0556640625,0.009689797,-42.6762535572052,0.26470065116882324,0.9606472849845886,0.2,-0.011370499152690172,1776,0.44906366243958473,0.0004092704424510632,0.05985857546329498,1258.0,-2.057127755555556
113,57856,48,1192,0.2357177734375,0.017897582,-42.64709663391113,-3.3893165588378906,0.9592476487159729,0.2,-0.024735168903134763,1792,0.0076322285167407244,0.0004092704424510632,-0.037702739238739014,1258.0,-2.057127755555556
114,58368,48,1192,0.2410888671875,0.017274534,-42.592010140419006,0.5002100467681885,0.9569945931434631,0.2,-0.027213837442104705,1808,0.01728095201542601,0.0004092704424510632,-0.03394684940576553,1258.0,-2.0530343478260873
115,58880,49,1192,0.1766357421875,0.027863204,-42.54560196399689,0.26320862770080566,0.9567750692367554,0.2,-0.021145504026208073,1824,0.16992783988825977,0.0004092704424510632,0.010959478095173836,1258.0,-2.0530343478260873
116,59392,49,1192,0.1834716796875,0.014714748,-42.54713475704193,-2.432626724243164,0.9569694995880127,0.2,-0.021627765698212897,1840,0.03955857869004831,0.0004092704424510632,-0.013247594237327576,1258.0,-2.050577617021277
117,59904,50,1192,0.0345458984375,0.009582359,-42.54548001289368,0.3293421268463135,0.9567193388938904,0.2,-0.010444562576594763,1856,0.4943218566477299,0.0004092704424510632,0.16629838943481445,1258.0,-2.050577617021277
118,60416,50,1191,0.2259521484375,0.017715238,-42.546109676361084,-4.4508280754089355,0.9574555158615112,0.2,-0.023314209611271508,1872,0.009659583505708724,0.0004092704424510632,-0.03545737639069557,1258.0,-2.0507517708333336
119,60928,51,1191,0.1107177734375,0.0135498345,-42.56706953048706,0.13873130083084106,0.9577454924583435,0.2,-0.020162166343652643,1888,0.5298570143058896,0.0004092704424510632,0.08786790817975998,1258.0,-2.0507517708333336
120,61440,51,1191,0.21142578125,0.015712991,-42.558873653411865,-10.474786758422852,0.9571093320846558,0.2,-0.022023551107849926,1904,0.005224656626523938,0.0004092704424510632,-0.04210096597671509,1258.0,-2.0507517708333336
121,61952,52,1191,0.2633056640625,0.02019532,-42.55166435241699,0.10094022750854492,0.9575930833816528,0.2,-0.024836756085278466,1920,0.0029716162716795225,0.0004092704424510632,-0.042934853583574295,1258.0,-2.0505802448979593
122,62464,52,1191,0.069580078125,0.012174638,-42.55901217460632,0.12790530920028687,0.9576355814933777,0.2,-0.014770593930734321,1936,0.5748260319232941,0.0004092704424510632,0.08632604777812958,1258.0,-2.0505802448979593
123,62976,52,1191,0.211181640625,0.018553281,-42.55086612701416,-1.5421993732452393,0.9570766091346741,0.2,-0.021234584972262383,1952,0.023530326696345583,0.0004092704424510632,-0.03697805851697922,1258.0,-2.0488345600000004
124,63488,53,1191,0.0853271484375,0.016201299,-42.53414475917816,0.21613818407058716,0.9569342136383057,0.2,-0.015721193427452818,1968,0.4594474146142602,0.0004092704424510632,0.09826816618442535,1258.0,-2.0488345600000004
125,64000,53,1191,0.219970703125,0.014771266,-42.51888835430145,-10.923428535461426,0.955773115158081,0.2,-0.024555208859965205,1984,0.006551462607603753,0.0004092704424510632,-0.022069362923502922,1258.0,-2.0488345600000004
