time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/approx_kl,train/entropy_loss,train/explained_variance,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1,512,0,3901,,,,,,,,,,,,,
2,1024,0,1866,0.2703857421875,0.01764655,-43.9941565990448,-0.12787580490112305,1.0008642673492432,0.2,-0.033552439883351326,16,0.06865552674571518,0.0004092704424510632,-0.04243982583284378,,
3,1536,0,1598,0.284912109375,0.01840356,-44.05061495304108,-0.016666769981384277,1.0033543109893799,0.2,-0.03263938197051175,32,0.002520179041312076,0.0004092704424510632,-0.04242957383394241,1258.0,-2.028002
4,2048,1,1486,0.28955078125,0.021561632,-44.06292700767517,0.04230391979217529,1.000783085823059,0.2,-0.0299201951129362,48,0.0050452389841666445,0.0004092704424510632,-0.038874540477991104,1258.0,-2.028002
5,2560,1,1417,0.3052978515625,0.0231102,-43.98033845424652,0.058148980140686035,0.9993018507957458,0.2,-0.03105700551532209,64,0.001970169203559635,0.0004092704424510632,-0.03936668485403061,1258.0,-2.035071
6,3072,2,1381,0.2952880859375,0.01813493,-43.947739124298096,0.05624961853027344,0.9982547163963318,0.2,-0.02629214889020659,80,0.008456234601908363,0.0004092704424510632,-0.031468696892261505,1258.0,-2.035071
7,3584,2,1355,0.2171630859375,0.013499792,-43.9254447221756,0.057933807373046875,0.9981495141983032,0.2,-0.02600781776709482,96,0.001004455460133613,0.0004092704424510632,-0.03320183604955673,1258.0,-2.035071
8,4096,3,1338,0.300537109375,0.022754397,-43.93945550918579,0.0941767692565918,0.9990923404693604,0.2,-0.03139625472249463,112,0.0036242474961909465,0.0004092704424510632,-0.03955383226275444,1258.0,-2.035252
9,4608,3,1321,0.2540283203125,0.015202232,-43.92346978187561,0.029027044773101807,0.9962957501411438,0.2,-0.027803404489532113,128,0.014377842628164217,0.0004092704424510632,-0.04137479141354561,1258.0,-2.035252
10,5120,3,1309,0.2271728515625,0.0150294,-43.835907220840454,0.037661075592041016,0.9950849413871765,0.2,-0.024026706523727626,144,0.0017454914013796952,0.0004092704424510632,-0.028461256995797157,1258.0,-2.09191775
11,5632,4,1301,0.251953125,0.022754485,-43.821043610572815,0.0680164098739624,0.9944924116134644,0.2,-0.027941325257415883,160,0.02257238223683089,0.0004092704424510632,-0.026136599481105804,1258.0,-2.09191775
12,6144,4,1292,0.259033203125,0.016755313,-43.8172641992569,-0.02985358238220215,0.9955860376358032,0.2,-0.031012460676720366,176,0.0013896413111069705,0.0004092704424510632,-0.047649383544921875,1258.0,-2.09191775
13,6656,5,1273,0.2359619140625,0.01694295,-43.848995208740234,0.1807512640953064,0.9959675073623657,0.2,-0.023943790729390457,192,0.00458798764157109,0.0004092704424510632,-0.04070644825696945,1258.0,-2.086051
14,7168,5,1269,0.237060546875,0.020317128,-43.848729610443115,0.18629789352416992,0.9956525564193726,0.2,-0.025893193669617176,208,0.02533499273704365,0.0004092704424510632,-0.026550384238362312,1258.0,-2.086051
15,7680,6,1264,0.2464599609375,0.022401277,-43.82610738277435,-0.17461144924163818,0.9949154853820801,0.2,-0.02568489512486849,224,0.003786477605899563,0.0004092704424510632,-0.030094409361481667,1258.0,-2.1058586666666663
16,8192,6,1262,0.2449951171875,0.023082761,-43.81839144229889,0.03958463668823242,0.9951393008232117,0.2,-0.025241411989554763,240,0.03541321959346533,0.0004092704424510632,-0.018279047682881355,1258.0,-2.1058586666666663
17,8704,6,1261,0.228759765625,0.017120618,-43.81154799461365,-0.4833383560180664,0.9943875074386597,0.2,-0.02631215647852514,256,0.0016397361432609614,0.0004092704424510632,-0.03272576257586479,1258.0,-2.1058586666666663
18,9216,7,1259,0.208984375,0.017262667,-43.794936299324036,0.1979808211326599,0.9940668940544128,0.2,-0.023570888937683776,272,0.004976427400833927,0.0004092704424510632,-0.036087434738874435,1258.0,-2.123161285714285
19,9728,7,1256,0.26416015625,0.019116927,-43.77294075489044,0.2526059150695801,0.9930713176727295,0.2,-0.028312487935181707,288,0.03544939332641661,0.0004092704424510632,-0.02339368313550949,1258.0,-2.123161285714285
20,10240,8,1254,0.2635498046875,0.01961588,-43.767680525779724,-0.29697299003601074,0.9942933917045593,0.2,-0.028542118074255995,304,0.005004508973797783,0.0004092704424510632,-0.04240323230624199,1258.0,-2.14897075
21,10752,8,1253,0.2623291015625,0.02228608,-43.78214144706726,0.11876803636550903,0.9929332733154297,0.2,-0.02602091946755536,320,0.048661937355063856,0.0004092704424510632,-0.02169833332300186,1258.0,-2.14897075
