train/ent_coef,train/critic_loss,time/fps,train/actor_loss,rollout/ep_rew_mean,time/episodes,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/n_updates,time/time_elapsed,train/learning_rate
0.019353266805410385,52.11518096923828,32,-120.68669128417969,-4.185953499999999,4,-181.56578063964844,1223.0,4892,4791,151,0.0008459126528049375
0.0012580370530486107,1.7775309085845947,32,-128.1969451904297,-3.2594875,8,-44.78701400756836,1223.0,9784,9683,297,0.0008459126528049375
0.0007288831402547657,3.6233205795288086,33,-131.3731231689453,-2.650226,12,39.88475799560547,1223.0,14676,14575,444,0.0008459126528049375
0.0009683904936537147,3.7427895069122314,33,-136.06735229492188,-2.2928761250000003,16,-19.047714233398438,1223.0,19568,19467,591,0.0008459126528049375
0.0021509057842195034,11.8230619430542,33,-136.10162353515625,-2.03265575,20,-7.945700168609619,1223.0,24460,24359,738,0.0008459126528049375
0.0014352984726428986,28.564359664916992,33,-133.2688751220703,-1.9052028749999999,24,-6.822530269622803,1223.0,29352,29251,131,0.0008459126528049375
0.0019536688923835754,47.35942459106445,33,-117.51981353759766,-1.7957414285714284,28,133.17408752441406,1223.0,34244,34143,278,0.0008459126528049375
0.000809064251370728,14.296135902404785,33,-95.50527954101562,-1.73479646875,32,8.188026428222656,1223.0,39136,39035,425,0.0008459126528049375
0.001009509083814919,1.1677206754684448,33,-91.19989776611328,-1.6696407777777778,36,-37.86394500732422,1223.0,44028,43927,571,0.0008459126528049375
0.0005590126966126263,1.8148162364959717,33,-86.7984619140625,-1.622960475,40,-30.87858009338379,1223.0,48920,48819,716,0.0008459126528049375
0.000779859081376344,1.3079979419708252,33,-82.35318756103516,-1.5654195,44,12.271141052246094,1223.0,53812,53711,113,0.0008459126528049375
0.0008662927430123091,11.93457317352295,33,-79.56143188476562,-1.5334542916666667,48,60.8951416015625,1223.0,58704,58603,260,0.0008459126528049375
0.0012935636332258582,10.823249816894531,33,-73.51727294921875,-1.4898888076923076,52,9.52045726776123,1223.0,63596,63495,407,0.0008459126528049375
0.0014584087766706944,3.3745052814483643,32,-68.69183349609375,-1.4559604464285714,56,-17.395301818847656,1223.0,68488,68387,562,0.0008459126528049375
0.0021588311064988375,7.742551326751709,32,-64.35295867919922,-1.4331768166666665,60,-5.648278713226318,1223.0,73380,73279,720,0.0008459126528049375
0.0006913145771250129,11.401590347290039,30,-61.249794006347656,-1.4091767499999999,64,102.20620727539062,1223.0,78272,78171,105,0.0008459126528049375
0.0022437910083681345,62.75090789794922,30,-54.451541900634766,-1.39627725,68,-28.928531646728516,1223.0,83164,83063,266,0.0008459126528049375
0.0019983057864010334,44.09956359863281,29,-44.43013000488281,-1.3777024861111111,72,30.840600967407227,1223.0,88056,87955,443,0.0008459126528049375
0.003345817793160677,25.50374412536621,28,-34.388526916503906,-1.3660622631578947,76,4.998432636260986,1223.0,92948,92847,634,0.0008459126528049375
0.003833651077002287,94.43997192382812,27,-20.637575149536133,-1.362188375,80,-16.58697509765625,1223.0,97840,97739,822,0.0008459126528049375
