time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/std,train/learning_rate,train/n_updates,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
4076,0,1,512,,,,,,,,,,,,,
2485,0,2,1024,0.9985966682434082,0.0004092704424510632,16,0.09816552828488057,-43.967994689941406,0.279296875,-0.1181873083114624,-0.028567661909619346,0.2,0.01836894,-0.032420650124549866,,
2210,0,3,1536,0.9992560744285583,0.0004092704424510632,32,0.00589272120851092,-43.94747591018677,0.261962890625,-0.021281123161315918,-0.02660420619940851,0.2,0.018084902,-0.0371306948363781,-2.346087,1258.0
2076,0,4,2048,1.000264048576355,0.0004092704424510632,48,0.024598694522865117,-43.97777795791626,0.3223876953125,-0.005545377731323242,-0.03345026425085962,0.2,0.026130361,-0.029457230120897293,-2.346087,1258.0
1979,1,5,2560,1.0008467435836792,0.0004092704424510632,64,0.0023020694297883892,-44.00297439098358,0.2469482421875,0.015845656394958496,-0.02207249397179112,0.2,0.014935139,-0.029561521485447884,-2.2870675,1258.0
1937,1,6,3072,0.9992315769195557,0.0004092704424510632,80,0.012071312841726467,-43.99239730834961,0.283447265625,0.004326879978179932,-0.027880691166501492,0.2,0.019028738,-0.030127914622426033,-2.2870675,1258.0
1910,1,7,3584,0.9977697134017944,0.0004092704424510632,96,0.0019621515857579652,-43.93419420719147,0.2576904296875,0.014389872550964355,-0.024338457587873563,0.2,0.01688614,-0.02680315263569355,-2.2870675,1258.0
1889,2,8,4096,0.9971148371696472,0.0004092704424510632,112,0.006873538295621984,-43.90097975730896,0.3115234375,0.012451171875,-0.03216416106442921,0.2,0.023277573,-0.026474514976143837,-2.3163173333333336,1258.0
1874,2,9,4608,0.9963851571083069,0.0004092704424510632,128,0.00305426662453101,-43.88110268115997,0.1920166015625,-0.014948487281799316,-0.021881304288399406,0.2,0.011712927,-0.03428327292203903,-2.3163173333333336,1258.0
1864,2,10,5120,0.9965570569038391,0.0004092704424510632,144,0.005951890831056517,-43.86619579792023,0.258544921875,0.013894140720367432,-0.024584399536252022,0.2,0.019871982,-0.023842893540859222,-2.2747355000000002,1258.0
1886,2,11,5632,0.9945425391197205,0.0004092704424510632,160,0.0012022346836602082,-43.849716544151306,0.216796875,0.0823432207107544,-0.02507807081565261,0.2,0.015290612,-0.04125063121318817,-2.2747355000000002,1258.0
1875,3,12,6144,0.9962944388389587,0.0004092704424510632,176,0.002719128293392714,-43.81783974170685,0.26171875,0.006383001804351807,-0.025641099375206977,0.2,0.017370379,-0.028606068342924118,-2.2747355000000002,1258.0
1865,3,13,6656,0.9987471699714661,0.0004092704424510632,192,0.006685242318781093,-43.89840042591095,0.3009033203125,0.012409329414367676,-0.031061872752616182,0.2,0.027184322,-0.03708507493138313,-2.2824310000000003,1258.0
1858,3,14,7168,0.9989504218101501,0.0004092704424510632,208,0.0038388048415072262,-43.94610941410065,0.3106689453125,0.014264702796936035,-0.03566803439025534,0.2,0.024027847,-0.039750438183546066,-2.2824310000000003,1258.0
1853,4,15,7680,0.9996169805526733,0.0004092704424510632,224,0.005724043519876432,-43.944947838783264,0.2945556640625,0.07430076599121094,-0.025823036005022004,0.2,0.022152364,-0.036521755158901215,-2.283670166666667,1258.0
1855,4,16,8192,0.9987410306930542,0.0004092704424510632,240,0.006636445294134319,-43.95155203342438,0.2342529296875,0.00756525993347168,-0.022330230021907482,0.2,0.015943669,-0.017361093312501907,-2.283670166666667,1258.0
1855,4,17,8704,0.9976359605789185,0.0004092704424510632,256,0.002374663879891159,-43.91386520862579,0.253662109375,0.02798318862915039,-0.02816864915075712,0.2,0.016118607,-0.04268282651901245,-2.283670166666667,1258.0
1854,4,18,9216,0.9969030022621155,0.0004092704424510632,272,0.00474429530731868,-43.878522515296936,0.268798828125,0.03891545534133911,-0.026112726365681738,0.2,0.019944845,-0.029768023639917374,-2.2646361428571433,1258.0
1853,5,19,9728,0.9974707365036011,0.0004092704424510632,288,0.013151395251043141,-43.87914252281189,0.267333984375,0.021112799644470215,-0.026140062691411003,0.2,0.024795186,-0.03867456316947937,-2.2646361428571433,1258.0
