time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/std,train/learning_rate,train/n_updates,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
1877,7,28,14336,0.9910388588905334,0.0004092704424510632,432,0.002500459766451968,-43.68179214000702,0.2230224609375,0.022084534168243408,-0.022173034987645224,0.2,0.021661904,-0.03683893382549286,-2.3497464545454547,1258.0
1892,7,29,14848,0.9913937449455261,0.0004092704424510632,448,0.03805061525781639,-43.69918072223663,0.2833251953125,0.00771254301071167,-0.02610791742336005,0.2,0.03471765,-0.0153714120388031,-2.3497464545454547,1258.0
1906,8,30,15360,0.9917386770248413,0.0004092704424510632,464,0.00301700744239497,-43.707244515419006,0.2208251953125,0.7178460955619812,-0.022234665564610623,0.2,0.016638413,-0.02156290039420128,-2.3430874166666666,1258.0
1919,8,31,15872,0.9898933172225952,0.0004092704424510632,480,0.07371841045096517,-43.689396023750305,0.229248046875,0.1467108130455017,-0.022792207077145576,0.2,0.020638447,-0.013126403093338013,-2.3430874166666666,1258.0
1930,8,32,16384,0.9894501566886902,0.0004092704424510632,496,0.0027520090097823413,-43.64208269119263,0.16552734375,-1.3180809020996094,-0.018969448370626196,0.2,0.012144256,-0.028695590794086456,-2.345834153846154,1258.0
1938,8,33,16896,0.9898874163627625,0.0004092704424510632,512,0.07655286195222288,-43.648258566856384,0.2117919921875,-0.10837006568908691,-0.022751295007765293,0.2,0.015829157,0.016233518719673157,-2.345834153846154,1258.0
1944,8,34,17408,0.9907504320144653,0.0004092704424510632,528,0.0029432359951897524,-43.66972100734711,0.2425537109375,0.00035560131072998047,-0.025661039515398443,0.2,0.020953117,-0.036844685673713684,-2.345834153846154,1258.0
1956,9,35,17920,0.9888049364089966,0.0004092704424510632,544,0.005346262565581128,-43.66055476665497,0.2581787109375,0.01484006643295288,-0.02895312874170486,0.2,0.02054369,-0.03988955169916153,-2.3389835000000003,1258.0
1967,9,36,18432,0.9882639050483704,0.0004092704424510632,560,0.08960920735262334,-43.6096670627594,0.268310546875,0.0013775229454040527,-0.0269544399343431,0.2,0.023812199,0.011155154556035995,-2.3389835000000003,1258.0
1975,9,37,18944,0.9872187972068787,0.0004092704424510632,576,0.0035755456483457237,-43.592424273490906,0.2010498046875,0.18831652402877808,-0.020824463426833972,0.2,0.015638988,-0.02542833238840103,-2.3393970666666672,1258.0
1977,9,38,19456,0.9865784049034119,0.0004092704424510632,592,0.0908084746915847,-43.55815410614014,0.252685546875,0.00834190845489502,-0.025923091074218974,0.2,0.021672696,0.008704625070095062,-2.3393970666666672,1258.0
1983,10,39,19968,0.9869377017021179,0.0004092704424510632,608,0.0016660801993566565,-43.55063998699188,0.2384033203125,-0.016835927963256836,-0.026272175600752234,0.2,0.01824179,-0.023654304444789886,-2.3393970666666672,1258.0
1989,10,40,20480,0.9865065217018127,0.0004092704424510632,624,0.005048051956691779,-43.55680274963379,0.1654052734375,0.07420825958251953,-0.017005340952891856,0.2,0.012571299,-0.02464221976697445,-2.3284845,1258.0
1995,10,41,20992,0.9847534894943237,0.0004092704424510632,640,0.10555062047205865,-43.51955235004425,0.21484375,0.02829355001449585,-0.023483479468268342,0.2,0.018419586,0.024767916649580002,-2.3284845,1258.0
2003,10,42,21504,0.9840692281723022,0.0004092704424510632,656,0.0027126341810799204,-43.47132647037506,0.2425537109375,0.4894866347312927,-0.029462177619279828,0.2,0.021103732,-0.04321933165192604,-2.3328322941176474,1258.0
2012,10,43,22016,0.9845288395881653,0.0004092704424510632,672,0.09804663993418217,-43.46782684326172,0.2215576171875,0.04162704944610596,-0.02372969216958154,0.2,0.020570057,0.015795767307281494,-2.3328322941176474,1258.0
2020,11,44,22528,0.9837708473205566,0.0004092704424510632,688,0.0021629945877066348,-43.465943336486816,0.23388671875,-0.054817914962768555,-0.02678596111945808,0.2,0.018682692,-0.0431491993367672,-2.3328322941176474,1258.0
2029,11,45,23040,0.9852017164230347,0.0004092704424510632,704,0.004948997957399115,-43.47032165527344,0.278076171875,-0.005692481994628906,-0.02721567012486048,0.2,0.025071856,-0.03133746609091759,-2.333782777777778,1258.0
2036,11,46,23552,0.9834659099578857,0.0004092704424510632,720,0.12902523903176188,-43.48285913467407,0.215576171875,0.002711772918701172,-0.024502964573912323,0.2,0.020983713,0.030811700969934464,-2.333782777777778,1258.0
2033,11,47,24064,0.9814717173576355,0.0004092704424510632,736,0.0033054298837669194,-43.40705668926239,0.2208251953125,-0.10431408882141113,-0.02261177747277543,0.2,0.015881862,-0.03393081575632095,-2.3384334736842107,1258.0
2039,12,48,24576,0.980317234992981,0.0004092704424510632,752,0.11029865848831832,-43.36131477355957,0.24755859375,0.05883312225341797,-0.024885839666239917,0.2,0.019903436,0.031724199652671814,-2.3384334736842107,1258.0
2046,12,49,25088,0.9790958166122437,0.0004092704424510632,768,0.0028053222504240694,-43.319371461868286,0.2286376953125,-0.24051213264465332,-0.026182658999459818,0.2,0.0165758,-0.03389313817024231,-2.3384334736842107,1258.0
2052,12,50,25600,0.979275107383728,0.0004092704424510632,784,0.0038923510801396333,-43.2956565618515,0.281494140625,0.10770100355148315,-0.025416778167709708,0.2,0.02242813,-0.03138144314289093,-2.3282503,1258.0
2059,12,51,26112,0.9782383441925049,0.0004092704424510632,800,0.12649982562288642,-43.28782653808594,0.2454833984375,0.007844269275665283,-0.024259931422420777,0.2,0.02076105,0.03062092885375023,-2.3282503,1258.0
2065,12,52,26624,0.9767256379127502,0.0004092704424510632,816,0.0034140933421440423,-43.24709916114807,0.2161865234375,0.3801031708717346,-0.026118000314454548,0.2,0.015796475,-0.03571240231394768,-2.3132649523809525,1258.0
2072,13,53,27136,0.9756527543067932,0.0004092704424510632,832,0.09713205602020025,-43.20356094837189,0.2501220703125,0.12743353843688965,-0.02367204565962311,0.2,0.021797493,0.021728673949837685,-2.3132649523809525,1258.0
2077,13,54,27648,0.9753928780555725,0.0004092704424510632,848,0.004333948912972119,-43.1819189786911,0.2181396484375,-2.9450058937072754,-0.022904051853402052,0.2,0.018256817,-0.02676793746650219,-2.3132649523809525,1258.0
2083,13,55,28160,0.9762280583381653,0.0004092704424510632,864,0.004866010494879447,-43.18632411956787,0.226318359375,-0.17377793788909912,-0.025586211078916676,0.2,0.019174248,-0.030468326061964035,-2.311224363636364,1258.0
2089,13,56,28672,0.9765211343765259,0.0004092704424510632,880,0.0645943091949448,-43.204675793647766,0.3087158203125,0.049845874309539795,-0.0312640969932545,0.2,0.035126902,-0.02092473953962326,-2.311224363636364,1258.0
2094,13,57,29184,0.9757657051086426,0.0004092704424510632,896,0.008510016632499173,-43.19701874256134,0.1805419921875,0.19304370880126953,-0.020109758392209187,0.2,0.016006604,-0.03794565051794052,-2.314015826086957,1258.0
2091,14,58,29696,0.9752023816108704,0.0004092704424510632,912,0.09363578609190881,-43.17107343673706,0.2454833984375,0.00913858413696289,-0.031006210308987647,0.2,0.024365576,-0.0008520334959030151,-2.314015826086957,1258.0
2089,14,59,30208,0.9759989976882935,0.0004092704424510632,928,0.004253548378983396,-43.171751618385315,0.257080078125,-2.7742252349853516,-0.028427811717847362,0.2,0.02522363,-0.03702818602323532,-2.311034333333333,1258.0
2086,14,60,30720,0.9763182401657104,0.0004092704424510632,944,0.10977126471698284,-43.195969462394714,0.2601318359375,-0.0302048921585083,-0.024957722605904564,0.2,0.025678433,0.00410287082195282,-2.311034333333333,1258.0
2081,15,61,31232,0.9772836565971375,0.0004092704424510632,960,0.0020386424112075474,-43.20524847507477,0.2578125,0.0018534660339355469,-0.025880559071083553,0.2,0.021605521,-0.04036249220371246,-2.311034333333333,1258.0
2075,15,62,31744,0.9797376990318298,0.0004092704424510632,976,0.006686364737106487,-43.265313148498535,0.2073974609375,0.01477271318435669,-0.02423812921915669,0.2,0.020442547,-0.030629616230726242,-2.3078890000000003,1258.0
2071,15,63,32256,0.9792613983154297,0.0004092704424510632,992,0.1229563842061907,-43.30515909194946,0.2918701171875,0.0008338093757629395,-0.03213875263463706,0.2,0.02592462,0.01991824433207512,-2.3078890000000003,1258.0
2069,15,64,32768,0.9788652062416077,0.0004092704424510632,1008,0.005557356125791557,-43.28136765956879,0.254638671875,0.008635938167572021,-0.02666557257180102,0.2,0.028499505,-0.04362022504210472,-2.302252423076923,1258.0
2067,16,65,33280,0.9794886112213135,0.0004092704424510632,1024,0.1215695037972182,-43.28873133659363,0.168701171875,3.6776065826416016e-05,-0.018463992993929423,0.2,0.01378499,0.02758653461933136,-2.302252423076923,1258.0
2066,16,66,33792,0.9804205298423767,0.0004092704424510632,1040,0.002655088512256043,-43.31417644023895,0.2176513671875,0.0014494061470031738,-0.02387520189222414,0.2,0.015908886,-0.029816823080182076,-2.302252423076923,1258.0
2062,16,67,34304,0.9815654754638672,0.0004092704424510632,1056,0.0065843379707075655,-43.34761381149292,0.19873046875,0.03158891201019287,-0.022926805133465677,0.2,0.01692501,-0.027187811210751534,-2.3074283333333336,1258.0
2058,16,68,34816,0.9813500046730042,0.0004092704424510632,1072,0.13550759735517204,-43.36147058010101,0.23876953125,0.002638697624206543,-0.0260524274490308,0.2,0.019914914,0.02396262437105179,-2.3074283333333336,1258.0
2054,17,69,35328,0.9794058799743652,0.0004092704424510632,1088,0.004304076446715044,-43.32842838764191,0.22216796875,0.5741660594940186,-0.025961423671105877,0.2,0.018682256,-0.04551522433757782,-2.308195535714286,1258.0
2049,17,70,35840,0.9771513342857361,0.0004092704424510632,1104,0.13645645999349654,-43.264100790023804,0.239990234375,0.09929126501083374,-0.024148727534338832,0.2,0.02186171,0.03349515050649643,-2.308195535714286,1258.0
2046,17,71,36352,0.9787092804908752,0.0004092704424510632,1120,0.0021084781510580797,-43.235291957855225,0.2098388671875,-0.30428338050842285,-0.022194288023456465,0.2,0.0173955,-0.03118870221078396,-2.308195535714286,1258.0
2042,18,72,36864,0.9800967574119568,0.0004092704424510632,1136,0.0038159957257448696,-43.29647994041443,0.2501220703125,-0.0811159610748291,-0.026129649922950193,0.2,0.018605642,-0.03738897293806076,-2.308347793103448,1258.0
2037,18,73,37376,0.9806338548660278,0.0004092704424510632,1152,0.148849654244259,-43.32355046272278,0.25390625,0.008544862270355225,-0.024383127660257742,0.2,0.01975375,0.032648853957653046,-2.308347793103448,1258.0
2034,18,74,37888,0.9780925512313843,0.0004092704424510632,1168,0.006534971864311956,-43.303242921829224,0.17431640625,0.5823072791099548,-0.019868089220835827,0.2,0.016945824,-0.025193199515342712,-2.3123041666666664,1258.0
2029,18,75,38400,0.9791788458824158,0.0004092704424510632,1184,0.13684467528946698,-43.2539598941803,0.2003173828125,0.10236406326293945,-0.019086298358161002,0.2,0.019618187,0.04054080322384834,-2.3123041666666664,1258.0
2027,19,76,38912,0.9789356589317322,0.0004092704424510632,1200,0.0030293105155578814,-43.2917355298996,0.2139892578125,-0.5374628305435181,-0.024635614739963785,0.2,0.014056231,-0.044729091227054596,-2.3123041666666664,1258.0
2024,19,77,39424,0.9783994555473328,0.0004092704424510632,1216,0.00394328503170982,-43.26765584945679,0.2515869140625,-0.3739471435546875,-0.022966129410633584,0.2,0.025385743,-0.021242480725049973,-2.314800709677419,1258.0
2021,19,78,39936,0.978435218334198,0.0004092704424510632,1232,0.12864651158452034,-43.263304352760315,0.242919921875,0.01735907793045044,-0.021992326132021844,0.2,0.014749336,0.03787776082754135,-2.314800709677419,1258.0
2020,20,79,40448,0.9787682294845581,0.0004092704424510632,1248,0.008052548560954165,-43.26338040828705,0.240966796875,0.3267902135848999,-0.02459782724326942,0.2,0.022185054,-0.032215666025877,-2.312507625,1258.0
2020,20,80,40960,0.9770424962043762,0.0004092704424510632,1264,0.10846125218085945,-43.24833643436432,0.2447509765625,0.1393725872039795,-0.02531380608706968,0.2,0.022164159,0.019815411418676376,-2.312507625,1258.0
2019,20,81,41472,0.9775648713111877,0.0004092704424510632,1280,0.0031245657701219898,-43.21522319316864,0.2081298828125,-0.5656195878982544,-0.026751416531624272,0.2,0.015826866,-0.03552497178316116,-2.312507625,1258.0
2019,20,82,41984,0.9777801632881165,0.0004092704424510632,1296,0.004670603389968164,-43.23945450782776,0.2774658203125,-1.5036230087280273,-0.027471725377836265,0.2,0.023675468,-0.027541732415556908,-2.3209401515151518,1258.0
2018,21,83,42496,0.9751477241516113,0.0004092704424510632,1312,0.1299702024552971,-43.204843521118164,0.27099609375,0.0031198859214782715,-0.025502153890556656,0.2,0.024601255,0.014752443879842758,-2.3209401515151518,1258.0
2016,21,84,43008,0.9756069779396057,0.0004092704424510632,1328,0.008680750237544999,-43.14865326881409,0.2010498046875,-0.07462358474731445,-0.02106353992712684,0.2,0.01578972,-0.022615088149905205,-2.320506941176471,1258.0
2016,21,85,43520,0.9758411049842834,0.0004092704424510632,1344,0.1157764873933047,-43.17611372470856,0.27490234375,0.1212584376335144,-0.02685545975691639,0.2,0.02235967,0.011772945523262024,-2.320506941176471,1258.0
2015,21,86,44032,0.9753831624984741,0.0004092704424510632,1360,0.003806188364251284,-43.16213870048523,0.2069091796875,-2.1777396202087402,-0.020188631388009526,0.2,0.016214706,-0.024550989270210266,-2.316449742857143,1258.0
2013,22,87,44544,0.9743326902389526,0.0004092704424510632,1376,0.13392548984847963,-43.14058840274811,0.215576171875,-0.06323671340942383,-0.023238860856508836,0.2,0.017670149,0.009440317749977112,-2.316449742857143,1258.0
2012,22,88,45056,0.9738180637359619,0.0004092704424510632,1392,0.002419371605355991,-43.11176383495331,0.2882080078125,0.0015192031860351562,-0.029087150891427882,0.2,0.03158296,-0.038334354758262634,-2.316449742857143,1258.0
2011,22,89,45568,0.9735169410705566,0.0004092704424510632,1408,0.006257691406062804,-43.09741735458374,0.3115234375,0.017764031887054443,-0.030195812578313053,0.2,0.02982622,-0.045808423310518265,-2.3123577500000003,1258.0
2010,22,90,46080,0.9735457897186279,0.0004092704424510632,1424,0.1411295949947089,-43.09537088871002,0.2066650390625,0.001153111457824707,-0.025142444123048335,0.2,0.015087434,0.046184320002794266,-2.3123577500000003,1258.0
2008,23,91,46592,0.9727645516395569,0.0004092704424510632,1440,0.0026300399094907334,-43.087592363357544,0.2484130859375,0.09120643138885498,-0.028049786895280704,0.2,0.021929631,-0.03432547673583031,-2.310317108108108,1258.0
2006,23,92,47104,0.9717642068862915,0.0004092704424510632,1456,0.139920360641554,-43.059826135635376,0.27880859375,-0.0007854700088500977,-0.029136681187083013,0.2,0.020694572,0.03336206078529358,-2.310317108108108,1258.0
2004,23,93,47616,0.9719120264053345,0.0004092704424510632,1472,0.001941878319485113,-43.04102897644043,0.2376708984375,0.003920018672943115,-0.022818892612122,0.2,0.017517157,-0.031789641827344894,-2.310317108108108,1258.0
2002,24,94,48128,0.9720603227615356,0.0004092704424510632,1488,0.007213523640530184,-43.05410599708557,0.2208251953125,0.015414535999298096,-0.021223627991275862,0.2,0.017927941,-0.03126214072108269,-2.311443552631579,1258.0
2001,24,95,48640,0.9713008999824524,0.0004092704424510632,1504,0.15145647805184126,-43.048813700675964,0.2069091796875,0.002104043960571289,-0.023130342975491658,0.2,0.016293243,0.038945745676755905,-2.311443552631579,1258.0
2000,24,96,49152,0.9701319336891174,0.0004092704424510632,1520,0.003705769566295203,-43.012980937957764,0.2276611328125,0.48569411039352417,-0.025968067791836802,0.2,0.016524868,-0.03554937615990639,-2.310585461538462,1258.0
1998,24,97,49664,0.9689783453941345,0.0004092704424510632,1536,0.14326824503950775,-42.97401511669159,0.2733154296875,0.01000511646270752,-0.026939813105855137,0.2,0.022540666,0.027726374566555023,-2.310585461538462,1258.0
1997,25,98,50176,0.9669056534767151,0.0004092704424510632,1552,0.002357623551688448,-42.93014442920685,0.1986083984375,-3.0130743980407715,-0.023357305268291384,0.2,0.015532109,-0.03790074214339256,-2.310585461538462,1258.0
1996,25,99,50688,0.9650957584381104,0.0004092704424510632,1568,0.0026836018332687672,-42.8653529882431,0.25537109375,-0.26637518405914307,-0.023780861491104588,0.2,0.029730745,-0.0387752465903759,-2.311131375,1258.0
1995,25,100,51200,0.9649088978767395,0.0004092704424510632,1584,0.14568367530591786,-42.82848250865936,0.2413330078125,0.022583961486816406,-0.025037546118255705,0.2,0.020142816,0.02582605928182602,-2.311131375,1258.0
1993,25,101,51712,0.9639131426811218,0.0004092704424510632,1600,0.013021838007261977,-42.81717669963837,0.145751953125,0.3384939432144165,-0.017294961609877646,0.2,0.014116413,-0.032253555953502655,-2.3139146585365853,1258.0
1995,26,102,52224,0.963239312171936,0.0004092704424510632,1616,0.15503788623027503,-42.77676451206207,0.26513671875,0.05302363634109497,-0.02927315163833555,0.2,0.024866994,0.04127715528011322,-2.3139146585365853,1258.0
1997,26,103,52736,0.9649673700332642,0.0004092704424510632,1632,0.004324686342442874,-42.78845834732056,0.25146484375,-0.694939136505127,-0.030422271345742047,0.2,0.01788317,-0.044184476137161255,-2.3139146585365853,1258.0
1994,26,104,53248,0.9654467105865479,0.0004092704424510632,1648,0.0033446572961111087,-42.8293536901474,0.260498046875,-0.8193786144256592,-0.02543504213099368,0.2,0.024306837,-0.0337936170399189,-2.3120935,1258.0
1992,26,105,53760,0.9646700620651245,0.0004092704424510632,1664,0.14330605161376297,-42.823602080345154,0.1939697265625,0.045590102672576904,-0.020073658088222146,0.2,0.015632538,0.03473060950636864,-2.3120935,1258.0
1990,27,106,54272,0.9633671045303345,0.0004092704424510632,1680,0.008490777858241927,-42.78745448589325,0.185302734375,0.011460542678833008,-0.022496816323837265,0.2,0.014063093,-0.03379938378930092,-2.3149389302325583,1258.0
1988,27,107,54784,0.9630254507064819,0.0004092704424510632,1696,0.11732365214265883,-42.747538805007935,0.2352294921875,0.10684740543365479,-0.02616247913101688,0.2,0.019922448,0.01714400202035904,-2.3149389302325583,1258.0
1987,27,108,55296,0.9633679986000061,0.0004092704424510632,1712,0.0033503758459119126,-42.75095558166504,0.1795654296875,-0.8106625080108643,-0.02034319618542213,0.2,0.014356393,-0.023680856451392174,-2.3149389302325583,1258.0
1985,28,109,55808,0.9640560746192932,0.0004092704424510632,1728,0.002914353426604066,-42.76818382740021,0.2384033203125,-1.0347812175750732,-0.026552731345873326,0.2,0.02112101,-0.035687658935785294,-2.3162793181818184,1258.0
1984,28,110,56320,0.9643967151641846,0.0004092704424510632,1744,0.10838621878065169,-42.78001284599304,0.27880859375,0.03807246685028076,-0.029044615337625146,0.2,0.027474802,0.012675795704126358,-2.3162793181818184,1258.0
1982,28,111,56832,0.9643187522888184,0.0004092704424510632,1760,0.014655885664978996,-42.783697843551636,0.2093505859375,-0.12895286083221436,-0.018443793298501987,0.2,0.017095005,-0.029116105288267136,-2.318772088888889,1258.0
1980,28,112,57344,0.9624155163764954,0.0004092704424510632,1776,0.100267652887851,-42.75501835346222,0.300048828125,0.1807728409767151,-0.031009349127998576,0.2,0.030116636,0.0011185631155967712,-2.318772088888889,1258.0
1977,29,113,57856,0.9628499150276184,0.0004092704424510632,1792,0.0036172787549730856,-42.718751549720764,0.2244873046875,-3.615170955657959,-0.024227284258813597,0.2,0.01799633,-0.034334298223257065,-2.318772088888889,1258.0
1975,29,114,58368,0.9615638256072998,0.0004092704424510632,1808,0.003998218635388184,-42.71402072906494,0.2314453125,-0.8519748449325562,-0.019805755804554792,0.2,0.024702374,-0.02395332045853138,-2.320078586956522,1258.0
1973,29,115,58880,0.9603898525238037,0.0004092704424510632,1824,0.054828989901579916,-42.662113904953,0.3218994140625,0.020141184329986572,-0.021229110134299845,0.2,0.042055544,-0.005188308656215668,-2.320078586956522,1258.0
1972,30,116,59392,0.9589215517044067,0.0004092704424510632,1840,0.0179169503680896,-42.627609968185425,0.23779296875,-0.03871190547943115,-0.02638763125287369,0.2,0.013691256,-0.03598110377788544,-2.316787936170213,1258.0
1971,30,117,59904,0.9579212665557861,0.0004092704424510632,1856,0.10284354910254478,-42.585245013237,0.21435546875,0.34752482175827026,-0.021678341887309216,0.2,0.016079545,0.02656659483909607,-2.316787936170213,1258.0
1970,30,118,60416,0.9587098360061646,0.0004092704424510632,1872,0.0054983067529974505,-42.57695734500885,0.2642822265625,-2.8400464057922363,-0.028021895355777815,0.2,0.021690715,-0.052975524216890335,-2.3128603333333335,1258.0
1973,30,119,60928,0.9581868052482605,0.0004092704424510632,1888,0.12540952768176794,-42.594205141067505,0.317138671875,-0.042293548583984375,-0.03139674384146929,0.2,0.025595563,0.020341750234365463,-2.3128603333333335,1258.0
1977,31,120,61440,0.9574787616729736,0.0004092704424510632,1904,0.0026499708255869336,-42.569066762924194,0.2135009765625,0.005386650562286377,-0.021672608228982426,0.2,0.015737144,-0.026509108021855354,-2.3128603333333335,1258.0
1979,31,121,61952,0.9563437104225159,0.0004092704424510632,1920,0.005752423239755444,-42.541723132133484,0.2581787109375,0.09242421388626099,-0.02287601286661811,0.2,0.021005524,-0.03404230251908302,-2.3114326734693877,1258.0
1981,31,122,62464,0.9558981657028198,0.0004092704424510632,1936,0.1173700278159231,-42.51476860046387,0.2760009765625,0.01911550760269165,-0.02631012161145918,0.2,0.026543513,0.014759372919797897,-2.3114326734693877,1258.0
1984,31,123,62976,0.955753743648529,0.0004092704424510632,1952,0.01981356187025085,-42.50707304477692,0.16064453125,0.49300843477249146,-0.014920406800229102,0.2,0.01601241,-0.009105809032917023,-2.31281312,1258.0
1986,31,124,63488,0.9571452140808105,0.0004092704424510632,1968,0.10174200031906366,-42.523486256599426,0.187744140625,0.1759238839149475,-0.019800535126705654,0.2,0.013485142,0.018320322036743164,-2.31281312,1258.0
1989,32,125,64000,0.9571050405502319,0.0004092704424510632,1984,0.0023048492330417503,-42.55133819580078,0.2574462890625,-2.6032874584198,-0.029052291210973635,0.2,0.023196429,-0.04093984141945839,-2.31281312,1258.0
