time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/learning_rate,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/clip_range,train/std,train/n_updates,train/policy_gradient_loss,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
22016,11,1957,43,0.5300641059875488,0.0004092704424510632,0.007758796215057373,0.1431884765625,0.018229447,-43.57864832878113,0.2,0.988007128238678,672,-0.017765499418601394,0.09326458699069917,1258.0,-2.353297941176471
22528,11,1957,44,-3.1350903511047363,0.0004092704424510632,-0.04184883460402489,0.24560546875,0.017561462,-43.56749868392944,0.2,0.986239492893219,688,-0.02958922492689453,0.006595877741347067,1258.0,-2.353297941176471
23040,11,1956,45,0.076873779296875,0.0004092704424510632,-0.039141107350587845,0.2318115234375,0.015663348,-43.498157024383545,0.2,0.9840878248214722,704,-0.026385274701169692,0.005302103905705735,1258.0,-2.352410166666667
23552,12,1957,46,0.16983431577682495,0.0004092704424510632,0.01305781863629818,0.1741943359375,0.020794954,-43.44878566265106,0.2,0.9833740592002869,720,-0.023436592775397003,0.10640259680803865,1258.0,-2.352410166666667
24064,12,1956,47,-1.1768198013305664,0.0004092704424510632,-0.03742473945021629,0.2559814453125,0.018651312,-43.43338871002197,0.2,0.9831410646438599,736,-0.031144274747930467,0.007540539882029407,1258.0,-2.3532905789473686
24576,12,1956,48,0.3517109751701355,0.0004092704424510632,0.024545691907405853,0.1690673828125,0.020733794,-43.43531322479248,0.2,0.983605146408081,752,-0.015260740998201072,0.11328181228600442,1258.0,-2.3532905789473686
25088,12,1957,49,-5.1977410316467285,0.0004092704424510632,-0.03853894770145416,0.26123046875,0.015111508,-43.42377328872681,0.2,0.9819966554641724,768,-0.025901847518980503,0.005777962724096142,1258.0,-2.3532905789473686
25600,13,1958,50,0.1149325966835022,0.0004092704424510632,-0.024142075330018997,0.262451171875,0.022978062,-43.368595600128174,0.2,0.9809672832489014,784,-0.02877479899325408,0.005178324485314079,1258.0,-2.34690765
26112,13,1958,51,0.2215285301208496,0.0004092704424510632,0.00016253814101219177,0.1246337890625,0.016446803,-43.35980010032654,0.2,0.9810352325439453,800,-0.014212737092748284,0.10217698360793293,1258.0,-2.34690765
26624,13,1957,52,-2.4532723426818848,0.0004092704424510632,-0.028323741629719734,0.2159423828125,0.019401874,-43.351861119270325,0.2,0.980073094367981,816,-0.023613996294443496,0.015186706237727776,1258.0,-2.349290761904762
27136,13,1957,53,0.17517614364624023,0.0004092704424510632,0.004826834425330162,0.2811279296875,0.022786098,-43.33284020423889,0.2,0.9803457856178284,832,-0.023491388667025603,0.13169635483063757,1258.0,-2.349290761904762
27648,14,1956,54,-2.854774236679077,0.0004092704424510632,-0.03843002766370773,0.289306640625,0.020942496,-43.34179198741913,0.2,0.9805456399917603,848,-0.028837535464845132,0.0050866595265688375,1258.0,-2.349290761904762
28160,14,1956,55,0.13757604360580444,0.0004092704424510632,-0.04303969442844391,0.3031005859375,0.026913619,-43.342177510261536,0.2,0.9803260564804077,864,-0.02555873074743431,0.00553865430993028,1258.0,-2.352712136363636
28672,14,1956,56,0.19782507419586182,0.0004092704424510632,-0.0036675594747066498,0.16943359375,0.0194914,-43.332457542419434,0.2,0.9799997210502625,880,-0.01770042821590323,0.11561178986448795,1258.0,-2.352712136363636
29184,14,1955,57,-1.2082507610321045,0.0004092704424510632,-0.021495679393410683,0.248779296875,0.017276948,-43.32602369785309,0.2,0.979972779750824,896,-0.022569845954421908,0.012455188669264317,1258.0,-2.3476494782608692
29696,15,1955,58,0.29940325021743774,0.0004092704424510632,0.016338206827640533,0.2098388671875,0.018326934,-43.32419753074646,0.2,0.979816198348999,912,-0.022451094446296338,0.16221032897010446,1258.0,-2.3476494782608692
30208,15,1955,59,-6.123983383178711,0.0004092704424510632,-0.03747215494513512,0.2113037109375,0.015850449,-43.32625675201416,0.2,0.9804648160934448,928,-0.02476941599161364,0.008178486343240365,1258.0,-2.3400312499999996
30720,15,1955,60,0.17409396171569824,0.0004092704424510632,0.016094982624053955,0.1719970703125,0.017311208,-43.3464777469635,0.2,0.9805740714073181,944,-0.02073615268454887,0.1630757641978562,1258.0,-2.3400312499999996
31232,15,1954,61,-3.3800578117370605,0.0004092704424510632,-0.03186656907200813,0.2587890625,0.019934712,-43.34422016143799,0.2,0.9811017513275146,960,-0.026376764057204127,0.005518555990420282,1258.0,-2.3400312499999996
31744,16,1955,62,0.07684129476547241,0.0004092704424510632,-0.035619284957647324,0.2318115234375,0.016729943,-43.37199091911316,0.2,0.9818711280822754,976,-0.021749932653619908,0.006108392553869635,1258.0,-2.3374904799999996
32256,16,1956,63,0.2860572934150696,0.0004092704424510632,0.005964597687125206,0.10888671875,0.01388539,-43.37787401676178,0.2,0.9812859892845154,992,-0.015207711141556501,0.17202144232578576,1258.0,-2.3374904799999996
32768,16,1957,64,-0.8320083618164062,0.0004092704424510632,-0.0212126262485981,0.220458984375,0.016273592,-43.339141488075256,0.2,0.9796481728553772,1008,-0.022044122941224487,0.02892437094124034,1258.0,-2.337207461538461
33280,17,1956,65,0.2673051953315735,0.0004092704424510632,0.022425737231969833,0.1651611328125,0.017839216,-43.30339169502258,0.2,0.9793648719787598,1024,-0.025173318383167498,0.20483753085136414,1258.0,-2.337207461538461
33792,17,1956,66,-3.345669746398926,0.0004092704424510632,-0.028990743681788445,0.23046875,0.017333739,-43.29054880142212,0.2,0.9783565402030945,1040,-0.02354019184713252,0.004928339629259426,1258.0,-2.337207461538461
34304,17,1957,67,0.05884897708892822,0.0004092704424510632,-0.0485256053507328,0.291259765625,0.024661442,-43.25222444534302,0.2,0.9778094291687012,1056,-0.026481747074285522,0.005551682617806364,1258.0,-2.336918037037037
34816,17,1957,68,0.17678207159042358,0.0004092704424510632,0.003201887011528015,0.16650390625,0.024120819,-43.228957295417786,0.2,0.9763619899749756,1072,-0.018985720511409454,0.1610148197505623,1258.0,-2.336918037037037
35328,18,1957,69,-3.5974225997924805,0.0004092704424510632,-0.033521462231874466,0.181640625,0.013821375,-43.18599474430084,0.2,0.9759582281112671,1088,-0.020159962616162375,0.014434559489018284,1258.0,-2.3465658928571425
35840,18,1956,70,0.2561172842979431,0.0004092704424510632,0.029442325234413147,0.162353515625,0.021273548,-43.17950248718262,0.2,0.9754565358161926,1104,-0.019254170358181,0.20698944805189967,1258.0,-2.3465658928571425
36352,18,1957,71,-0.8576302528381348,0.0004092704424510632,-0.031539201736450195,0.2476806640625,0.019746805,-43.16902410984039,0.2,0.975951075553894,1120,-0.023746907769236714,0.012772373491316102,1258.0,-2.3465658928571425
36864,18,1957,72,0.07799988985061646,0.0004092704424510632,-0.017107876017689705,0.23291015625,0.016958069,-43.203259229660034,0.2,0.9766673445701599,1136,-0.023003645153949037,0.006107833221904002,1258.0,-2.3486374827586203
37376,19,1957,73,0.35389894247055054,0.0004092704424510632,0.0023629888892173767,0.10205078125,0.0139468275,-43.204363107681274,0.2,0.9764166474342346,1152,-0.013896874661440961,0.1799926571547985,1258.0,-2.3486374827586203
37888,19,1957,74,-4.441585063934326,0.0004092704424510632,-0.02203492633998394,0.2578125,0.024423815,-43.19822978973389,0.2,0.976590096950531,1168,-0.023171679975348525,0.015889071277342737,1258.0,-2.3481998999999996
38400,19,1958,75,0.2800248861312866,0.0004092704424510632,0.02158099040389061,0.1285400390625,0.020829696,-43.20122790336609,0.2,0.9761396050453186,1184,-0.0179974970233161,0.20287932152859867,1258.0,-2.3481998999999996
38912,19,1957,76,-0.8848981857299805,0.0004092704424510632,-0.023732125759124756,0.249755859375,0.017250255,-43.17877423763275,0.2,0.9754317402839661,1200,-0.02253376299631782,0.007696367101743817,1258.0,-2.3481998999999996
39424,20,1957,77,0.17794138193130493,0.0004092704424510632,-0.025004612281918526,0.2962646484375,0.025611127,-43.17110013961792,0.2,0.9760929942131042,1216,-0.029369037045398727,0.006236544519197196,1258.0,-2.348744741935483
39936,20,1956,78,0.4120146632194519,0.0004092704424510632,-0.009230030700564384,0.232177734375,0.028358549,-43.191864132881165,0.2,0.9765883684158325,1232,-0.02634192947880365,0.11985577328596264,1258.0,-2.348744741935483
40448,20,1957,79,-5.662647724151611,0.0004092704424510632,-0.03613242879509926,0.26953125,0.022523163,-43.19518721103668,0.2,0.9767491221427917,1248,-0.028112324860558147,0.01086959803069476,1258.0,-2.34566653125
40960,20,1956,80,0.14707982540130615,0.0004092704424510632,0.0038870833814144135,0.1405029296875,0.019189306,-43.178712487220764,0.2,0.9752922058105469,1264,-0.01626748217677232,0.20649453182704747,1258.0,-2.34566653125
41472,21,1957,81,-1.0339791774749756,0.0004092704424510632,-0.018422573804855347,0.22998046875,0.017343663,-43.15103781223297,0.2,0.975624680519104,1280,-0.022679858753690496,0.004224265583616216,1258.0,-2.34566653125
41984,21,1956,82,0.1776224970817566,0.0004092704424510632,-0.037316471338272095,0.286865234375,0.021629328,-43.16107726097107,0.2,0.9751497507095337,1296,-0.03277579821588006,0.007854819894419052,1258.0,-2.343564424242424
42496,21,1956,83,0.3069235682487488,0.0004092704424510632,0.0012721884995698929,0.1806640625,0.025604397,-43.15174853801727,0.2,0.9750500321388245,1312,-0.02048264950281009,0.14891593111678958,1258.0,-2.343564424242424
43008,21,1956,84,-6.299563884735107,0.0004092704424510632,-0.033859461545944214,0.29345703125,0.0183823,-43.1857328414917,0.2,0.9784919619560242,1328,-0.030707789963344112,0.017371170892147347,1258.0,-2.340811264705882
43520,22,1957,85,0.23940593004226685,0.0004092704424510632,0.008772671222686768,0.1982421875,0.016323976,-43.29564595222473,0.2,0.9802432656288147,1344,-0.01883339066262124,0.2828796780668199,1258.0,-2.340811264705882
44032,22,1957,86,-2.0520358085632324,0.0004092704424510632,-0.03253820165991783,0.2275390625,0.017860506,-43.32032227516174,0.2,0.9808647632598877,1360,-0.019040753482840955,0.006202084761753213,1258.0,-2.3402167428571428
44544,22,1957,87,0.18572920560836792,0.0004092704424510632,0.019440991804003716,0.138916015625,0.014996821,-43.336586594581604,0.2,0.9810399413108826,1376,-0.016112653029267676,0.27588146226480603,1258.0,-2.3402167428571428
45056,23,1957,88,-0.7983962297439575,0.0004092704424510632,-0.03794655203819275,0.200927734375,0.014268072,-43.31402289867401,0.2,0.9794725179672241,1392,-0.01989428116939962,0.009567348315613344,1258.0,-2.3402167428571428
45568,23,1956,89,0.10390985012054443,0.0004092704424510632,-0.04474744200706482,0.279541015625,0.022689886,-43.27648150920868,0.2,0.9797421097755432,1408,-0.028773494792403653,0.006116483986261301,1258.0,-2.345642972222222
46080,23,1957,90,0.4206721782684326,0.0004092704424510632,0.011423006653785706,0.10888671875,0.01732144,-43.29758298397064,0.2,0.9799206852912903,1424,-0.01911648615350714,0.19420523941516876,1258.0,-2.345642972222222
46592,23,1956,91,-7.950590133666992,0.0004092704424510632,-0.04690364748239517,0.23583984375,0.023034848,-43.29870414733887,0.2,0.9800541996955872,1440,-0.022430918412283063,0.0058667046287155244,1258.0,-2.3427568918918915
47104,24,1956,92,0.294796347618103,0.0004092704424510632,0.025521494448184967,0.14111328125,0.017271329,-43.29502618312836,0.2,0.9795016646385193,1456,-0.01937913673464209,0.22928778128698468,1258.0,-2.3427568918918915
47616,24,1956,93,-3.0607385635375977,0.0004092704424510632,-0.027418535202741623,0.2535400390625,0.0201088,-43.27494442462921,0.2,0.9786417484283447,1472,-0.02193982424796559,0.005631664855172858,1258.0,-2.3427568918918915
48128,24,1956,94,0.07342749834060669,0.0004092704424510632,-0.038266900926828384,0.264404296875,0.023902241,-43.259084820747375,0.2,0.9791571497917175,1488,-0.024706886732019484,0.004824023082619533,1258.0,-2.3412847631578946
48640,24,1956,95,0.29466187953948975,0.0004092704424510632,0.0014069043099880219,0.1209716796875,0.01803951,-43.27984058856964,0.2,0.9793899655342102,1504,-0.016622106966678984,0.19989329879172146,1258.0,-2.3412847631578946
49152,25,1956,96,-3.0478954315185547,0.0004092704424510632,-0.03202035650610924,0.2198486328125,0.01654739,-43.288158893585205,0.2,0.9804640412330627,1520,-0.023211671446915716,0.008217382710427046,1258.0,-2.3413501538461534
49664,25,1956,97,0.18141794204711914,0.0004092704424510632,0.05095495283603668,0.1085205078125,0.014099143,-43.31550741195679,0.2,0.980820894241333,1536,-0.01762562333897222,0.29563968582078815,1258.0,-2.3413501538461534
50176,25,1956,98,-1.2748568058013916,0.0004092704424510632,-0.012000780552625656,0.2406005859375,0.022016004,-43.31622397899628,0.2,0.9807621240615845,1552,-0.01909525305381976,0.008698941601323895,1258.0,-2.3413501538461534
50688,25,1956,99,0.031103968620300293,0.0004092704424510632,-0.02284378372132778,0.2216796875,0.01700876,-43.320883989334106,0.2,0.9812338948249817,1568,-0.0237478596100118,0.005117549088026863,1258.0,-2.34056415
51200,26,1955,100,0.14196127653121948,0.0004092704424510632,0.008800104260444641,0.204345703125,0.023393657,-43.33279001712799,0.2,0.9816300272941589,1584,-0.02433503717475105,0.2768909800797701,1258.0,-2.34056415
51712,26,1955,101,-0.30302703380584717,0.0004092704424510632,-0.025398507714271545,0.2957763671875,0.02835,-43.31710374355316,0.2,0.9804612994194031,1600,-0.028006672640913166,0.03588844562182203,1258.0,-2.339257487804878
52224,26,1956,102,0.5049610137939453,0.0004092704424510632,0.03688859939575195,0.131103515625,0.016645765,-43.288310289382935,0.2,0.9798228740692139,1616,-0.017454823057050817,0.20001050946302712,1258.0,-2.339257487804878
52736,26,1956,103,-1.974524974822998,0.0004092704424510632,-0.02930327132344246,0.2877197265625,0.021160156,-43.26688849925995,0.2,0.9793606400489807,1632,-0.027805196470580995,0.014184119034325704,1258.0,-2.339257487804878
53248,27,1956,104,0.05268055200576782,0.0004092704424510632,-0.03330862522125244,0.2974853515625,0.02006426,-43.265392780303955,0.2,0.9798726439476013,1648,-0.026955622422974557,0.006499348193756305,1258.0,-2.3363824523809527
53760,27,1957,105,0.4162902235984802,0.0004092704424510632,0.023635173216462135,0.10009765625,0.0158406,-43.277188420295715,0.2,0.9801729917526245,1664,-0.01161731751926709,0.20409689657390118,1258.0,-2.3363824523809527
54272,27,1957,106,-4.430342197418213,0.0004092704424510632,-0.03262422978878021,0.27392578125,0.031982098,-43.29352033138275,0.2,0.9809907078742981,1680,-0.025515887653455138,0.015188054050668143,1258.0,-2.338554534883721
54784,27,1957,107,0.24126678705215454,0.0004092704424510632,0.06363821029663086,0.112548828125,0.013735452,-43.306196093559265,0.2,0.980971097946167,1696,-0.017561702814418823,0.31317549804225564,1258.0,-2.338554534883721
55296,28,1957,108,-4.1151509284973145,0.0004092704424510632,-0.021369224414229393,0.2608642578125,0.021772336,-43.3033744096756,0.2,0.9811893701553345,1712,-0.026017410738859326,0.009893682770780288,1258.0,-2.338554534883721
55808,28,1957,109,0.13552165031433105,0.0004092704424510632,-0.04664955660700798,0.2587890625,0.022216048,-43.2891411781311,0.2,0.9791133403778076,1728,-0.02390746053424664,0.007611681416165084,1258.0,-2.3395681363636367
56320,28,1957,110,0.4274219870567322,0.0004092704424510632,-0.022427557036280632,0.181640625,0.027523834,-43.236027002334595,0.2,0.9784254431724548,1744,-0.02369144361000508,0.13073708396404982,1258.0,-2.3395681363636367
56832,29,1957,111,-0.7255589962005615,0.0004092704424510632,-0.017473703250288963,0.2518310546875,0.023192558,-43.22925579547882,0.2,0.9782174825668335,1760,-0.025934534161933698,0.025644953886512667,1258.0,-2.3403543555555557
57344,29,1957,112,0.5317718982696533,0.0004092704424510632,0.0028299205005168915,0.104736328125,0.016424606,-43.22723174095154,0.2,0.9785122871398926,1776,-0.01608629684051266,0.2027582887094468,1258.0,-2.3403543555555557
57856,29,1957,113,-7.769365310668945,0.0004092704424510632,-0.026644686236977577,0.206298828125,0.014264519,-43.24698877334595,0.2,0.9792020320892334,1792,-0.01984583969169762,0.010167945925786626,1258.0,-2.3403543555555557
58368,29,1957,114,0.2947547435760498,0.0004092704424510632,-0.031607747077941895,0.296142578125,0.019634593,-43.254698395729065,0.2,0.9785597324371338,1808,-0.029216881885076873,0.018340106413234025,1258.0,-2.3405406086956524
58880,30,1956,115,0.376234769821167,0.0004092704424510632,0.00997166708111763,0.2938232421875,0.028945573,-43.22226870059967,0.2,0.977527379989624,1824,-0.018549008789705113,0.18230814833077602,1258.0,-2.3405406086956524
59392,30,1957,116,-2.4173102378845215,0.0004092704424510632,-0.019105391576886177,0.24755859375,0.021381477,-43.233925223350525,0.2,0.9798332452774048,1840,-0.024252135335700586,0.03539933654246852,1258.0,-2.3410203829787237
59904,30,1956,117,0.13034266233444214,0.0004092704424510632,0.019955351948738098,0.086669921875,0.017676791,-43.29471790790558,0.2,0.9802042841911316,1856,-0.016087072377558798,0.3216117983683944,1258.0,-2.3410203829787237
60416,30,1957,118,-8.382781982421875,0.0004092704424510632,-0.03053290769457817,0.268798828125,0.019849066,-43.2743364572525,0.2,0.9789416790008545,1872,-0.02867465518647805,0.003798052635829663,1258.0,-2.3375564791666665
60928,31,1957,119,0.08895432949066162,0.0004092704424510632,0.04305916652083397,0.0989990234375,0.017020531,-43.2390753030777,0.2,0.978140652179718,1888,-0.01571003235585522,0.35735721071250737,1258.0,-2.3375564791666665
61440,31,1957,120,-3.845217704772949,0.0004092704424510632,-0.03501538187265396,0.2574462890625,0.018970441,-43.209710121154785,0.2,0.9772599339485168,1904,-0.027319699758663774,0.004394837298605125,1258.0,-2.3375564791666665
61952,31,1957,121,0.01194000244140625,0.0004092704424510632,-0.030545204877853394,0.248779296875,0.01886166,-43.1964008808136,0.2,0.9775524139404297,1920,-0.027573619081522338,0.005562962804106064,1258.0,-2.3371119591836735
62464,31,1957,122,0.11951380968093872,0.0004092704424510632,0.0409795381128788,0.1591796875,0.013721645,-43.21194553375244,0.2,0.9777814149856567,1936,-0.01875850561191328,0.3678886932320893,1258.0,-2.3371119591836735
62976,32,1957,123,-3.168667793273926,0.0004092704424510632,-0.03358687832951546,0.2508544921875,0.017047532,-43.216248631477356,0.2,0.9778226017951965,1952,-0.022833834547782317,0.006991067428316455,1258.0,-2.3377956999999996
63488,32,1957,124,0.27049797773361206,0.0004092704424510632,0.03603999689221382,0.12158203125,0.018131793,-43.22206366062164,0.2,0.9778028130531311,1968,-0.020680513232946396,0.3741151306312531,1258.0,-2.3377956999999996
64000,32,1956,125,-4.966378211975098,0.0004092704424510632,-0.03185352683067322,0.295166015625,0.02010207,-43.23880445957184,0.2,0.9790355563163757,1984,-0.02659229106211569,0.005405711250205059,1258.0,-2.3377956999999996
