time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/learning_rate,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/clip_range,train/std,train/n_updates,train/policy_gradient_loss,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
11776,5,1966,23,0.3399089574813843,0.0004092704424510632,-0.04359915480017662,0.2781982421875,0.021290071,-43.837881326675415,0.2,0.9944672584533691,352,-0.031238434472470544,0.004894582758424804,1258.0,-2.350148
12288,6,1965,24,0.4270269274711609,0.0004092704424510632,-0.032573848962783813,0.2303466796875,0.01870702,-43.78097224235535,0.2,0.9946218729019165,368,-0.024865550512913615,0.024616628827061504,1258.0,-2.350148
12800,6,1966,25,-0.3473166227340698,0.0004092704424510632,-0.02332630753517151,0.1552734375,0.018792551,-43.807681918144226,0.2,0.9959063529968262,384,-0.020484751177718863,0.01574813379556872,1258.0,-2.3432008
13312,6,1964,26,0.4245864152908325,0.0004092704424510632,-0.02460285648703575,0.1778564453125,0.013412776,-43.82567012310028,0.2,0.995036244392395,400,-0.02316582087223651,0.03884137712884694,1258.0,-2.3432008
13824,7,1963,27,-1.5138862133026123,0.0004092704424510632,-0.035165444016456604,0.24853515625,0.015876133,-43.80830097198486,0.2,0.9959681034088135,416,-0.025979583471780643,0.004217509966110811,1258.0,-2.3432008
14336,7,1962,28,0.4818134307861328,0.0004092704424510632,-0.03968798369169235,0.2701416015625,0.023532517,-43.83073663711548,0.2,0.9954971671104431,432,-0.030364913924131542,0.006552339822519571,1258.0,-2.3448613636363635
14848,7,1961,29,0.38464266061782837,0.0004092704424510632,-0.031049851328134537,0.2845458984375,0.033899143,-43.80158293247223,0.2,0.9949262738227844,448,-0.025046177732292563,0.023719210672425106,1258.0,-2.3448613636363635
15360,7,1959,30,-0.3400183916091919,0.0004092704424510632,-0.025190236046910286,0.2396240234375,0.025325594,-43.8073787689209,0.2,0.9958001375198364,464,-0.024056279828073457,0.010801279146107845,1258.0,-2.3473625
15872,8,1958,31,0.31571781635284424,0.0004092704424510632,-0.0049433279782533646,0.1622314453125,0.013187049,-43.82908511161804,0.2,0.9958176016807556,480,-0.018813842674717307,0.048836970527190715,1258.0,-2.3473625
16384,8,1957,32,-2.8121726512908936,0.0004092704424510632,-0.03840110823512077,0.2471923828125,0.021246776,-43.8484320640564,0.2,0.9980047941207886,496,-0.026078207418322563,0.003410816516407067,1258.0,-2.344602769230769
16896,8,1955,33,0.19264763593673706,0.0004092704424510632,-0.014070296660065651,0.19091796875,0.018152203,-43.908406138420105,0.2,0.9988957643508911,512,-0.022255329735344276,0.0614867681870237,1258.0,-2.344602769230769
17408,8,1954,34,-3.11749267578125,0.0004092704424510632,-0.036930717527866364,0.1904296875,0.017525544,-43.91643273830414,0.2,0.9987658262252808,528,-0.02033314721484203,0.005576688086875947,1258.0,-2.344602769230769
17920,9,1953,35,0.1682376265525818,0.0004092704424510632,-0.029527584090828896,0.2120361328125,0.017150454,-43.91213619709015,0.2,0.9986371397972107,544,-0.02191958067123778,0.0054667934600729495,1258.0,-2.347506214285714
18432,9,1954,36,0.2898697257041931,0.0004092704424510632,-0.02578403800725937,0.2054443359375,0.030477121,-43.92853903770447,0.2,1.000191569328308,560,-0.02638940917677246,0.053182949661277235,1258.0,-2.347506214285714
18944,9,1955,37,-3.1463518142700195,0.0004092704424510632,-0.011355435475707054,0.1627197265625,0.013651192,-43.95428001880646,0.2,0.9993131756782532,576,-0.01797343215002911,0.005390356258430984,1258.0,-2.347312
19456,9,1955,38,0.19574189186096191,0.0004092704424510632,-0.00545082800090313,0.18017578125,0.018825248,-43.932385325431824,0.2,0.9995254874229431,592,-0.020277050367440097,0.07777623960282654,1258.0,-2.347312
19968,10,1956,39,-3.5573487281799316,0.0004092704424510632,-0.04109577462077141,0.27490234375,0.025177848,-43.94483423233032,0.2,0.9998371005058289,608,-0.029321679612621665,0.003535757728968747,1258.0,-2.347312
20480,10,1954,40,0.09553653001785278,0.0004092704424510632,-0.017529964447021484,0.20751953125,0.016387016,-43.926204204559326,0.2,0.9979892373085022,624,-0.02330107003217563,0.008017196392756887,1258.0,-2.3495929375
20992,10,1953,41,0.2844828963279724,0.0004092704424510632,0.0010712500661611557,0.1800537109375,0.017575212,-43.86502957344055,0.2,0.9963020086288452,640,-0.020709668504423462,0.07654157205251977,1258.0,-2.3495929375
21504,11,1953,42,-0.5094200372695923,0.0004092704424510632,-0.02411298081278801,0.1923828125,0.019611213,-43.83760440349579,0.2,0.9967668652534485,656,-0.02276960780727677,0.021514975669560954,1258.0,-2.3453654705882356
22016,11,1953,43,0.5439730882644653,0.0004092704424510632,0.007869444787502289,0.1854248046875,0.02015241,-43.841797828674316,0.2,0.9956581592559814,672,-0.018622846066136844,0.08082970418035984,1258.0,-2.3453654705882356
22528,11,1952,44,-2.005685567855835,0.0004092704424510632,-0.03277348354458809,0.1982421875,0.015370712,-43.80575752258301,0.2,0.9953945279121399,688,-0.021761386771686375,0.006382193991157692,1258.0,-2.3453654705882356
23040,11,1952,45,0.06075960397720337,0.0004092704424510632,-0.03098278120160103,0.2406005859375,0.017768677,-43.78858149051666,0.2,0.9939945936203003,704,-0.022380550362868235,0.005828845067298971,1258.0,-2.347984666666667
23552,12,1952,46,0.127613365650177,0.0004092704424510632,-0.020120568573474884,0.26513671875,0.024684701,-43.74190676212311,0.2,0.9929319620132446,720,-0.03037119140208233,0.1044350074371323,1258.0,-2.347984666666667
24064,12,1951,47,-3.359220504760742,0.0004092704424510632,-0.022489815950393677,0.2236328125,0.016766358,-43.71135222911835,0.2,0.9920781254768372,736,-0.02183347992831841,0.01122666294395458,1258.0,-2.3509048947368423
24576,12,1952,48,0.32418543100357056,0.0004092704424510632,-0.006370415911078453,0.2020263671875,0.017256647,-43.67647659778595,0.2,0.9904231429100037,752,-0.020733223704155535,0.0892441924661398,1258.0,-2.3509048947368423
25088,12,1952,49,-2.1672704219818115,0.0004092704424510632,-0.02940400131046772,0.2237548828125,0.016372856,-43.62782275676727,0.2,0.9893106818199158,768,-0.0187596705800388,0.004687273423769511,1258.0,-2.3509048947368423
25600,13,1952,50,0.20280545949935913,0.0004092704424510632,-0.023296626284718513,0.241455078125,0.016938228,-43.58485221862793,0.2,0.9872187376022339,784,-0.023156562790973112,0.005628437211271375,1258.0,-2.3437819
26112,13,1952,51,0.2912246584892273,0.0004092704424510632,-0.011741934344172478,0.24267578125,0.020286892,-43.534828186035156,0.2,0.9865820407867432,800,-0.02510512179287616,0.08158177824225277,1258.0,-2.3437819
26624,13,1952,52,-2.249936103820801,0.0004092704424510632,-0.03719928860664368,0.2420654296875,0.017714478,-43.534528374671936,0.2,0.9871974587440491,816,-0.026173621910857037,0.011998517322354019,1258.0,-2.337142857142857
27136,13,1952,53,0.35710465908050537,0.0004092704424510632,-0.00034578144550323486,0.1920166015625,0.016478976,-43.54498279094696,0.2,0.9873584508895874,832,-0.021328413276933134,0.08779834827873856,1258.0,-2.337142857142857
27648,14,1951,54,-3.1783957481384277,0.0004092704424510632,-0.024431388825178146,0.2093505859375,0.014975635,-43.57378160953522,0.2,0.989532470703125,848,-0.0208752672187984,0.006054962446796708,1258.0,-2.337142857142857
28160,14,1951,55,0.2991638779640198,0.0004092704424510632,-0.03413410857319832,0.2406005859375,0.020806927,-43.63502514362335,0.2,0.9912450909614563,864,-0.022476973812445067,0.005419742563390173,1258.0,-2.3282912272727274
28672,14,1950,56,0.3435930013656616,0.0004092704424510632,-0.01203855313360691,0.2353515625,0.030097589,-43.66366672515869,0.2,0.9911105036735535,880,-0.026345803315052763,0.059326546208467335,1258.0,-2.3282912272727274
29184,14,1949,57,-2.935368299484253,0.0004092704424510632,-0.0355927050113678,0.2344970703125,0.018270805,-43.6444331407547,0.2,0.9909492135047913,896,-0.02527707611443475,0.013423712676740251,1258.0,-2.3314407391304353
29696,15,1949,58,0.20112287998199463,0.0004092704424510632,-0.018772823736071587,0.17041015625,0.02440121,-43.63939309120178,0.2,0.9901293516159058,912,-0.022900182579178363,0.13920511887408793,1258.0,-2.3314407391304353
30208,15,1948,59,-4.370413303375244,0.0004092704424510632,-0.03796993941068649,0.23388671875,0.018743545,-43.6288423538208,0.2,0.9911946654319763,928,-0.024553493334678933,0.009149494573648553,1258.0,-2.3357018333333333
30720,15,1947,60,0.3579005002975464,0.0004092704424510632,0.00045203231275081635,0.162353515625,0.017639311,-43.669878125190735,0.2,0.9918689131736755,944,-0.02074356281082146,0.12164107710123062,1258.0,-2.3357018333333333
31232,16,1948,61,-2.364847421646118,0.0004092704424510632,-0.022562313824892044,0.1998291015625,0.014479414,-43.6631783246994,0.2,0.9908722043037415,960,-0.019807934848358855,0.005585999897448346,1258.0,-2.3357018333333333
31744,16,1948,62,0.05499833822250366,0.0004092704424510632,-0.03975992649793625,0.2567138671875,0.01819708,-43.653684854507446,0.2,0.9916860461235046,976,-0.029782669080304913,0.00564064912032336,1258.0,-2.33740048
32256,16,1948,63,0.23686188459396362,0.0004092704424510632,-0.0064946748316287994,0.1256103515625,0.012867745,-43.671568393707275,0.2,0.9915072321891785,992,-0.01497997998376377,0.14311418146826327,1258.0,-2.33740048
32768,16,1948,64,-2.055833578109741,0.0004092704424510632,-0.024794580414891243,0.19140625,0.017956667,-43.64644908905029,0.2,0.9901142716407776,1008,-0.02187418018002063,0.021613467193674296,1258.0,-2.3417096153846155
33280,17,1947,65,0.24229079484939575,0.0004092704424510632,-0.0017683543264865875,0.1953125,0.02353039,-43.60505723953247,0.2,0.9891262054443359,1024,-0.022935644548851997,0.13584683963563293,1258.0,-2.3417096153846155
33792,17,1947,66,-2.7151856422424316,0.0004092704424510632,-0.029473597183823586,0.2410888671875,0.021155251,-43.596776366233826,0.2,0.9899404048919678,1040,-0.025519083923427388,0.005392503480834421,1258.0,-2.3417096153846155
34304,17,1947,67,0.03916233777999878,0.0004092704424510632,-0.03486468642950058,0.2889404296875,0.022875108,-43.61785650253296,0.2,0.9893855452537537,1056,-0.033048388693714514,0.006894328311318532,1258.0,-2.341595962962963
34816,17,1947,68,0.2529544234275818,0.0004092704424510632,-0.00836055725812912,0.156982421875,0.018567093,-43.60078942775726,0.2,0.9892740845680237,1072,-0.021258539884001948,0.1307317033642903,1258.0,-2.341595962962963
35328,18,1946,69,-2.1781046390533447,0.0004092704424510632,-0.03776327893137932,0.2415771484375,0.019882223,-43.61135256290436,0.2,0.9899299144744873,1088,-0.02678212002501823,0.014830914806225337,1258.0,-2.3362761071428575
35840,18,1946,70,0.3822423815727234,0.0004092704424510632,-0.009112600237131119,0.2166748046875,0.032379128,-43.61279261112213,0.2,0.989391028881073,1104,-0.027959381870459765,0.10983756487257779,1258.0,-2.3362761071428575
36352,18,1946,71,-0.7379735708236694,0.0004092704424510632,-0.019165994599461555,0.2625732421875,0.020236079,-43.605074405670166,0.2,0.9899790287017822,1120,-0.02720649490947835,0.01303972935420461,1258.0,-2.3362761071428575
36864,18,1945,72,0.07016956806182861,0.0004092704424510632,-0.02605060301721096,0.23486328125,0.015636794,-43.60571241378784,0.2,0.9886264204978943,1136,-0.02332522922370117,0.006183714926009998,1258.0,-2.3386004482758627
37376,19,1946,73,0.3667289614677429,0.0004092704424510632,-0.009549733251333237,0.1304931640625,0.01835952,-43.56494903564453,0.2,0.9879613518714905,1152,-0.018417854167637415,0.11508410866372287,1258.0,-2.3386004482758627
37888,19,1945,74,-2.3879709243774414,0.0004092704424510632,-0.03374035656452179,0.1990966796875,0.01620078,-43.54536283016205,0.2,0.987221360206604,1168,-0.025128051158390008,0.009203180539770983,1258.0,-2.341098666666667
38400,19,1944,75,0.271087110042572,0.0004092704424510632,0.017216622829437256,0.12109375,0.015342316,-43.52410888671875,0.2,0.9870018362998962,1184,-0.018997929466422647,0.17637013574130833,1258.0,-2.341098666666667
38912,20,1944,76,-0.35998988151550293,0.0004092704424510632,-0.022715920582413673,0.2325439453125,0.0152152525,-43.53056502342224,0.2,0.9875407218933105,1200,-0.022951835664571263,0.007603052887134254,1258.0,-2.341098666666667
39424,20,1944,77,0.19613391160964966,0.0004092704424510632,-0.03405475243926048,0.301513671875,0.024676222,-43.54939591884613,0.2,0.988104522228241,1216,-0.030318229721160606,0.010392770855105482,1258.0,-2.3471468064516134
39936,20,1944,78,0.5464322566986084,0.0004092704424510632,-0.024792928248643875,0.2203369140625,0.02334236,-43.56165564060211,0.2,0.9880516529083252,1232,-0.02972341503482312,0.13129134639166296,1258.0,-2.3471468064516134
40448,20,1943,79,-6.306804180145264,0.0004092704424510632,-0.025534270331263542,0.199951171875,0.016756251,-43.581987380981445,0.2,0.9898890852928162,1248,-0.023567874159198254,0.009945011101081036,1258.0,-2.34128153125
40960,21,1943,80,0.24722832441329956,0.0004092704424510632,0.02602762170135975,0.0703125,0.011744179,-43.63550114631653,0.2,0.9901705384254456,1264,-0.010734252995462157,0.1986171742901206,1258.0,-2.34128153125
41472,21,1942,81,-1.8618628978729248,0.0004092704424510632,-0.042130108922719955,0.2620849609375,0.019357638,-43.62657618522644,0.2,0.989827573299408,1280,-0.029233477616799064,0.0035848236984747928,1258.0,-2.34128153125
41984,21,1942,82,0.26694655418395996,0.0004092704424510632,-0.027999773621559143,0.248291015625,0.020859793,-43.620330691337585,0.2,0.9896872043609619,1296,-0.025127350294496864,0.007017655647359788,1258.0,-2.3378695757575754
42496,21,1942,83,0.35053688287734985,0.0004092704424510632,-0.0037549883127212524,0.1484375,0.024407815,-43.612422823905945,0.2,0.9894370436668396,1312,-0.020356267821625806,0.12119164422620088,1258.0,-2.3378695757575754
43008,22,1942,84,-6.731752395629883,0.0004092704424510632,-0.04113401100039482,0.2266845703125,0.021245882,-43.595945835113525,0.2,0.9885481595993042,1328,-0.022759196697734296,0.0110497547138948,1258.0,-2.3399229411764706
43520,22,1941,85,0.22522825002670288,0.0004092704424510632,-0.010621543973684311,0.1925048828125,0.018869393,-43.58058965206146,0.2,0.9886908531188965,1344,-0.022396480955649167,0.16961912775877863,1258.0,-2.3399229411764706
44032,22,1941,86,-1.959488868713379,0.0004092704424510632,-0.041894715279340744,0.3409423828125,0.026756926,-43.57429826259613,0.2,0.9875539541244507,1360,-0.0366731523827184,0.005418180640845094,1258.0,-2.3386625714285714
44544,22,1941,87,0.18177711963653564,0.0004092704424510632,0.025333324447274208,0.1121826171875,0.013453995,-43.54185342788696,0.2,0.9876477718353271,1376,-0.017461857045418583,0.24362123874016106,1258.0,-2.3386625714285714
45056,23,1941,88,-0.6339101791381836,0.0004092704424510632,-0.028303785249590874,0.2421875,0.020096086,-43.54866051673889,0.2,0.9871971607208252,1392,-0.020277960953535512,0.013484133669408038,1258.0,-2.3386625714285714
45568,23,1941,89,0.011136293411254883,0.0004092704424510632,-0.04412374645471573,0.295654296875,0.021960787,-43.54597210884094,0.2,0.9885534644126892,1408,-0.03119689499726519,0.006504905773908831,1258.0,-2.3399718888888885
46080,23,1941,90,0.3901044726371765,0.0004092704424510632,0.0023716725409030914,0.0966796875,0.019802926,-43.58587861061096,0.2,0.98834228515625,1424,-0.020296616188716143,0.23853382118977606,1258.0,-2.3399718888888885
46592,23,1941,91,-7.63496208190918,0.0004092704424510632,-0.04580371081829071,0.258056640625,0.017656859,-43.58340287208557,0.2,0.990038275718689,1440,-0.02773226583667565,0.005800684331916273,1258.0,-2.335972054054054
47104,24,1941,92,0.28686290979385376,0.0004092704424510632,0.02095704898238182,0.11669921875,0.018333249,-43.64435350894928,0.2,0.9912223815917969,1456,-0.019308628419821616,0.2534081866033375,1258.0,-2.335972054054054
47616,24,1940,93,-2.5879719257354736,0.0004092704424510632,-0.047505658119916916,0.2933349609375,0.023873474,-43.658151745796204,0.2,0.9910423159599304,1472,-0.028465709707234055,0.005495115110534243,1258.0,-2.335972054054054
48128,24,1940,94,0.01942044496536255,0.0004092704424510632,-0.03955770283937454,0.2205810546875,0.015952822,-43.632771492004395,0.2,0.9897168874740601,1488,-0.02056187085690908,0.005390578880906105,1258.0,-2.334194815789474
48640,25,1940,95,0.31843996047973633,0.0004092704424510632,0.00828123651444912,0.09765625,0.01401042,-43.59535729885101,0.2,0.9889740943908691,1504,-0.017201356167788617,0.25327758421190083,1258.0,-2.334194815789474
49152,25,1940,96,-3.780928611755371,0.0004092704424510632,-0.04297380521893501,0.227294921875,0.01806604,-43.60861146450043,0.2,0.9910749793052673,1520,-0.023524395743152127,0.00974435787065886,1258.0,-2.334608102564103
49664,25,1940,97,0.2768574357032776,0.0004092704424510632,0.028359711170196533,0.10791015625,0.019997006,-43.67288541793823,0.2,0.9919156432151794,1536,-0.02147053080261685,0.2657313924282789,1258.0,-2.334608102564103
50176,25,1940,98,-0.8816344738006592,0.0004092704424510632,-0.020613951608538628,0.265869140625,0.020053938,-43.67905020713806,0.2,0.9918385148048401,1552,-0.024213170254370198,0.007363327968050726,1258.0,-2.334608102564103
50688,26,1941,99,0.018582165241241455,0.0004092704424510632,-0.04805667698383331,0.3214111328125,0.023758272,-43.686094760894775,0.2,0.9926512241363525,1568,-0.03834683116292581,0.004842938789806794,1258.0,-2.3321160999999995
51200,26,1941,100,0.33992326259613037,0.0004092704424510632,0.006589505821466446,0.1053466796875,0.019842166,-43.71773087978363,0.2,0.99331134557724,1584,-0.017386025239829905,0.26523400377482176,1258.0,-2.3321160999999995
51712,26,1941,101,-0.5664609670639038,0.0004092704424510632,-0.030818205326795578,0.2633056640625,0.022544993,-43.73495101928711,0.2,0.9941257834434509,1600,-0.027813579014036804,0.038886950234882534,1258.0,-2.336333414634146
52224,26,1941,102,0.20984989404678345,0.0004092704424510632,0.06767196208238602,0.097900390625,0.012351919,-43.764662981033325,0.2,0.9948946237564087,1616,-0.017402824087184854,0.3752932648640126,1258.0,-2.336333414634146
52736,27,1941,103,-1.4803390502929688,0.0004092704424510632,-0.029028061777353287,0.2762451171875,0.033341676,-43.750306844711304,0.2,0.9927379488945007,1632,-0.0262742390477797,0.01870773537666537,1258.0,-2.336333414634146
53248,27,1941,104,0.0626872181892395,0.0004092704424510632,-0.026996374130249023,0.208251953125,0.020312868,-43.67825436592102,0.2,0.9911128878593445,1648,-0.01947494881460443,0.006310675948043354,1258.0,-2.336410714285714
53760,27,1941,105,0.34295594692230225,0.0004092704424510632,0.011215414851903915,0.081787109375,0.016887756,-43.64344894886017,0.2,0.9904468655586243,1664,-0.013452682265779004,0.2346613120753318,1258.0,-2.336410714285714
54272,27,1941,106,-7.005910873413086,0.0004092704424510632,-0.027114715427160263,0.2388916015625,0.021548307,-43.664621353149414,0.2,0.9935151934623718,1680,-0.02105744853906799,0.011762408335926011,1258.0,-2.334199325581395
54784,28,1942,107,0.16654592752456665,0.0004092704424510632,0.025939878076314926,0.1060791015625,0.015232555,-43.74329233169556,0.2,0.9937889575958252,1696,-0.013385488928179257,0.3042017421685159,1258.0,-2.334199325581395
55296,28,1942,108,-1.291844129562378,0.0004092704424510632,-0.038645245134830475,0.2913818359375,0.020112285,-43.709712982177734,0.2,0.9921208620071411,1712,-0.02869525815185625,0.004994053779228125,1258.0,-2.334199325581395
55808,28,1942,109,0.36138880252838135,0.0004092704424510632,-0.0331636518239975,0.3084716796875,0.02932576,-43.67399716377258,0.2,0.992176353931427,1728,-0.02808069773891475,0.006884587521199137,1258.0,-2.3341073409090907
56320,28,1942,110,0.35816365480422974,0.0004092704424510632,0.008211024105548859,0.1005859375,0.014654633,-43.68727946281433,0.2,0.9919509887695312,1744,-0.016401111846789718,0.1984364140080288,1258.0,-2.3341073409090907
56832,29,1942,111,-1.1346426010131836,0.0004092704424510632,-0.039427500218153,0.283447265625,0.022326792,-43.67694866657257,0.2,0.9921204447746277,1760,-0.031102794891921803,0.030713885091245174,1258.0,-2.3380315777777776
57344,29,1942,112,0.4375430941581726,0.0004092704424510632,0.008769184350967407,0.1328125,0.016647257,-43.69255220890045,0.2,0.9920973777770996,1776,-0.019857137085637078,0.28743662033230066,1258.0,-2.3380315777777776
57856,29,1943,113,-5.721988677978516,0.0004092704424510632,-0.03513561189174652,0.22705078125,0.018160127,-43.69883358478546,0.2,0.9931751489639282,1792,-0.02555851050419733,0.013112839820678346,1258.0,-2.3380315777777776
58368,30,1943,114,0.3328152298927307,0.0004092704424510632,-0.02352115325629711,0.30126953125,0.033026107,-43.72212219238281,0.2,0.9931764006614685,1808,-0.02834351602359675,0.027650319796521217,1258.0,-2.337076413043478
58880,30,1943,115,0.31240516901016235,0.0004092704424510632,-0.01811959594488144,0.3966064453125,0.040464558,-43.70587396621704,0.2,0.9928924441337585,1824,-0.02461330176447518,0.11363185525988229,1258.0,-2.337076413043478
59392,30,1943,116,-1.1528129577636719,0.0004092704424510632,-0.011811293661594391,0.225341796875,0.01808495,-43.712735652923584,0.2,0.9934750199317932,1840,-0.02159806073177606,0.021619831182761118,1258.0,-2.337587085106383
59904,30,1944,117,0.40387076139450073,0.0004092704424510632,0.03542247787117958,0.112060546875,0.018288784,-43.72036361694336,0.2,0.9933072924613953,1856,-0.0132210009614937,0.2651345026679337,1258.0,-2.337587085106383
60416,31,1944,118,-9.569537162780762,0.0004092704424510632,-0.02300237864255905,0.2244873046875,0.016734801,-43.70497119426727,0.2,0.99275141954422,1872,-0.022545381405507214,0.005783482498372905,1258.0,-2.3367760833333335
60928,31,1943,119,0.35540151596069336,0.0004092704424510632,0.04785507544875145,0.0955810546875,0.016119905,-43.6897919178009,0.2,0.992032527923584,1888,-0.014221395074855536,0.37457063840702176,1258.0,-2.3367760833333335
61440,31,1943,120,-2.189629554748535,0.0004092704424510632,-0.021470237523317337,0.2821044921875,0.025631268,-43.67459273338318,0.2,0.9917632937431335,1904,-0.0252679135883227,0.0026251659655827098,1258.0,-2.3367760833333335
61952,31,1943,121,0.008807361125946045,0.0004092704424510632,-0.03198946639895439,0.278076171875,0.021889066,-43.68424618244171,0.2,0.992651104927063,1920,-0.02776780939893797,0.006820370865170844,1258.0,-2.3350620816326533
62464,32,1943,122,0.07140511274337769,0.0004092704424510632,0.037057943642139435,0.146484375,0.015002519,-43.70637488365173,0.2,0.9928494095802307,1936,-0.02167444058432011,0.4360768629703671,1258.0,-2.3350620816326533
62976,32,1943,123,-4.0597920417785645,0.0004092704424510632,-0.046542130410671234,0.23876953125,0.018761639,-43.67790079116821,0.2,0.9906980991363525,1952,-0.028285918277106248,0.012706363631878048,1258.0,-2.3379144800000002
63488,32,1944,124,0.21905744075775146,0.0004092704424510632,0.06473296135663986,0.0460205078125,0.009212755,-43.61137342453003,0.2,0.9897116422653198,1968,-0.008958473059465177,0.40508498903363943,1258.0,-2.3379144800000002
64000,32,1943,125,-4.445780277252197,0.0004092704424510632,-0.018615219742059708,0.24169921875,0.01591139,-43.608498096466064,0.2,0.9904075264930725,1984,-0.024939744354924187,0.005104789692268241,1258.0,-2.3379144800000002
