time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance,train/n_updates,train/std,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
2,11,1947,5632,-0.02561173154390417,0.024958406,-0.01575029268860817,0.0034682154655456543,160,0.9966186881065369,0.2,0.324951171875,-43.88992750644684,0.041103127296082675,0.0004092704424510632,1257.0,-3.1400699999999997
3,12,1933,6144,-0.028858551988378167,0.015379859,-0.04210483282804489,-0.07033193111419678,176,0.994988203048706,0.2,0.2899169921875,-43.85088551044464,0.002357928256969899,0.0004092704424510632,1257.0,-3.1400699999999997
3,13,1926,6656,-0.029138173907995224,0.015655737,-0.03845234215259552,-0.014969825744628906,192,0.9947362542152405,0.2,0.2747802734375,-43.8173930644989,0.0037308780883904546,0.0004092704424510632,1257.0,-3.0916091999999997
3,14,1921,7168,-0.02845642615284305,0.023743246,-0.017125176265835762,0.0021791458129882812,208,0.993770956993103,0.2,0.2877197265625,-43.8010858297348,0.054344343370758,0.0004092704424510632,1257.0,-3.0916091999999997
3,15,1922,7680,-0.030396032088901848,0.01908307,-0.02118097059428692,0.006861984729766846,224,0.9926559329032898,0.2,0.264404296875,-43.7618772983551,0.00500370603549527,0.0004092704424510632,1257.0,-3.040767666666667
4,16,1919,8192,-0.026031270856037736,0.022724373,-0.009630084037780762,0.006885051727294922,240,0.9944305419921875,0.2,0.251953125,-43.76770305633545,0.054767048568464816,0.0004092704424510632,1257.0,-3.040767666666667
4,17,1915,8704,-0.023971432994585484,0.019441355,-0.03901539370417595,-1.4029252529144287,256,0.993575394153595,0.2,0.219482421875,-43.79841685295105,0.010287002492987085,0.0004092704424510632,1257.0,-3.040767666666667
4,18,1910,9216,-0.028043052705470473,0.021312967,-0.03572847694158554,-0.021886587142944336,272,0.9939907193183899,0.2,0.247314453125,-43.77073693275452,0.002847771902452223,0.0004092704424510632,1257.0,-3.030254285714286
5,19,1906,9728,-0.02486433833837509,0.021756496,0.004122108221054077,0.0059503912925720215,288,0.9914594888687134,0.2,0.2310791015625,-43.755008816719055,0.0659722147975117,0.0004092704424510632,1257.0,-3.030254285714286
5,20,1900,10240,-0.023148719003074802,0.014854563,-0.03531976044178009,-0.19947302341461182,304,0.9911082983016968,0.2,0.2066650390625,-43.68861484527588,0.00514660216140328,0.0004092704424510632,1257.0,-3.0084425
5,21,1896,10752,-0.025224659009836614,0.023941904,-0.006736911833286285,0.020557940006256104,320,0.9897347688674927,0.2,0.255859375,-43.67987310886383,0.07230513356626034,0.0004092704424510632,1257.0,-3.0084425
5,22,1893,11264,-0.025966370827518404,0.013776943,-0.04258762300014496,-1.3340270519256592,336,0.9907221794128418,0.2,0.1949462890625,-43.65455460548401,0.0037922104238532484,0.0004092704424510632,1257.0,-3.0084425
6,23,1888,11776,-0.020959387999027967,0.013598457,-0.0313655287027359,0.060202717781066895,352,0.9912579655647278,0.2,0.1982421875,-43.687941908836365,0.0019822495414700825,0.0004092704424510632,1257.0,-2.9864162222222226
6,24,1890,12288,-0.015090759570739465,0.015320631,0.009358538314700127,0.02688652276992798,368,0.990307092666626,0.2,0.1513671875,-43.68539083003998,0.06988164701033384,0.0004092704424510632,1257.0,-2.9864162222222226
6,25,1888,12800,-0.024655053566675633,0.015891705,-0.028918137773871422,-1.2782046794891357,384,0.9899297952651978,0.2,0.223388671875,-43.65171575546265,0.005219225706241559,0.0004092704424510632,1257.0,-2.9941720000000003
7,26,1887,13312,-0.02459984176675789,0.02716126,0.019842080771923065,0.022010982036590576,400,0.9898526668548584,0.2,0.27685546875,-43.64649999141693,0.09125033463351429,0.0004092704424510632,1257.0,-2.9941720000000003
7,27,1884,13824,-0.02674414243665524,0.024465635,-0.027239706367254257,-0.43348026275634766,416,0.990342378616333,0.2,0.2398681640625,-43.64867949485779,0.006749488282366656,0.0004092704424510632,1257.0,-2.9941720000000003
7,28,1882,14336,-0.026317824464058504,0.014844972,-0.04647637903690338,0.569559633731842,432,0.9917086362838745,0.2,0.197998046875,-43.67835223674774,0.004237175133312121,0.0004092704424510632,1257.0,-2.9938046363636364
7,29,1881,14848,-0.021286583418259397,0.03148933,-0.013044480234384537,0.2072468400001526,448,0.9897770285606384,0.2,0.223876953125,-43.67686057090759,0.02660150217707269,0.0004092704424510632,1257.0,-2.9938046363636364
8,30,1880,15360,-0.026966762176016346,0.01902157,-0.042351942509412766,-1.1333503723144531,464,0.9904813170433044,0.2,0.2562255859375,-43.6381698846817,0.004308873300033156,0.0004092704424510632,1257.0,-3.006651833333333
8,31,1879,15872,-0.026946635742206126,0.020404859,0.00022121146321296692,0.02765601873397827,480,0.9879653453826904,0.2,0.25439453125,-43.63516283035278,0.11860409285873175,0.0004092704424510632,1257.0,-3.006651833333333
8,32,1879,16384,-0.023546603333670646,0.014817231,-0.037103697657585144,-0.8730289936065674,496,0.9895609021186829,0.2,0.194091796875,-43.587337613105774,0.005716666128137149,0.0004092704424510632,1257.0,-2.997815692307692
8,33,1880,16896,-0.027188473322894424,0.026496775,0.001791045069694519,0.016333937644958496,512,0.9910272359848022,0.2,0.2557373046875,-43.65791416168213,0.1261739449109882,0.0004092704424510632,1257.0,-2.997815692307692
9,34,1881,17408,-0.024619622447062284,0.017332256,-0.030834220349788666,-0.10893106460571289,528,0.992460310459137,0.2,0.203857421875,-43.690358996391296,0.010055731487227604,0.0004092704424510632,1257.0,-2.997815692307692
9,35,1879,17920,-0.02048699172155466,0.018319868,-0.040527187287807465,-1.0813064575195312,544,0.9934729933738708,0.2,0.21044921875,-43.732513070106506,0.005322628770954907,0.0004092704424510632,1257.0,-3.0093169285714287
9,36,1877,18432,-0.022517674009577604,0.021411397,0.005856398493051529,0.04530280828475952,560,0.9932379126548767,0.2,0.1832275390625,-43.74190628528595,0.12433450040407479,0.0004092704424510632,1257.0,-3.0093169285714287
10,37,1879,18944,-0.02791338844690472,0.021431655,-0.036034487187862396,-4.260422706604004,576,0.9943255186080933,0.2,0.2425537109375,-43.74580502510071,0.006132985778094735,0.0004092704424510632,1257.0,-3.0285959333333334
10,38,1879,19456,-0.02322658122284338,0.026506383,0.004922829568386078,0.017954349517822266,592,0.9937519431114197,0.2,0.2420654296875,-43.76224684715271,0.14252895466051996,0.0004092704424510632,1257.0,-3.0285959333333334
10,39,1878,19968,-0.030359521275386214,0.019996924,-0.04711122810840607,-0.6731268167495728,608,0.9936010241508484,0.2,0.2567138671875,-43.740206599235535,0.009074164161575027,0.0004092704424510632,1257.0,-3.0285959333333334
10,40,1878,20480,-0.028661608244874515,0.019893453,-0.029603146016597748,-0.16287219524383545,624,0.993726909160614,0.2,0.2625732421875,-43.74267899990082,0.0041135788123938255,0.0004092704424510632,1257.0,-3.0268858749999996
11,41,1878,20992,-0.02343764220131561,0.018195136,-0.0009210370481014252,0.05424702167510986,640,0.9941742420196533,0.2,0.1986083984375,-43.74889361858368,0.15020185289904475,0.0004092704424510632,1257.0,-3.0268858749999996
11,42,1877,21504,-0.02285994798876345,0.01836578,-0.036245398223400116,-2.07224702835083,656,0.9949833154678345,0.2,0.198974609375,-43.768614411354065,0.014819553776760586,0.0004092704424510632,1257.0,-3.031612529411764
11,43,1878,22016,-0.0197165356221376,0.023337943,0.013979669660329819,0.2194698452949524,672,0.9959810972213745,0.2,0.150634765625,-43.7966423034668,0.11438368179369718,0.0004092704424510632,1257.0,-3.031612529411764
11,44,1878,22528,-0.023862721194745973,0.017177299,-0.019102945923805237,0.24116593599319458,688,0.9961302280426025,0.2,0.2012939453125,-43.817742466926575,0.026008473068941385,0.0004092704424510632,1257.0,-3.031612529411764
12,45,1878,23040,-0.019901615618437063,0.020470534,-0.02672397345304489,-1.2082555294036865,704,0.9978255033493042,0.2,0.2265625,-43.833258271217346,0.007195412254077382,0.0004092704424510632,1257.0,-3.0322495
12,46,1878,23552,-0.020656185879488476,0.01948156,-0.006623776629567146,0.1942228078842163,720,0.9984403252601624,0.2,0.1494140625,-43.880590200424194,0.08990131551399827,0.0004092704424510632,1257.0,-3.0322495
12,47,1876,24064,-0.024337254311831202,0.019208059,-0.036497846245765686,-2.8488149642944336,736,0.9996169209480286,0.2,0.241943359375,-43.89421486854553,0.010257321948301978,0.0004092704424510632,1257.0,-3.026663842105263
13,48,1876,24576,-0.02106600860133767,0.019730058,-0.020108535885810852,0.09088730812072754,752,1.000069499015808,0.2,0.262451171875,-43.93168640136719,0.0875437194481492,0.0004092704424510632,1257.0,-3.026663842105263
13,49,1876,25088,-0.020830765934078954,0.013412798,-0.02491866797208786,-1.001176357269287,768,1.0003530979156494,0.2,0.1793212890625,-43.93458127975464,0.0061979754973435774,0.0004092704424510632,1257.0,-3.026663842105263
13,50,1876,25600,-0.02479541493812576,0.017547553,-0.023907767608761787,0.3049432039260864,784,1.0003892183303833,0.2,0.2327880859375,-43.938798666000366,0.004484962104470469,0.0004092704424510632,1257.0,-3.0238433499999995
13,51,1877,26112,-0.03224420274636941,0.032686494,-0.02360239066183567,0.4260329008102417,800,0.9995509386062622,0.2,0.2596435546875,-43.92720282077789,0.06514613272156566,0.0004092704424510632,1257.0,-3.0238433499999995
14,52,1875,26624,-0.01978777107433416,0.0151743125,-0.026195352897047997,-1.5722169876098633,816,0.9989796280860901,0.2,0.1976318359375,-43.89707899093628,0.01051872005336918,0.0004092704424510632,1257.0,-3.022628857142857
14,53,1874,27136,-0.018667129494133405,0.018206602,-0.0009155776351690292,0.20528274774551392,832,0.9990101456642151,0.2,0.1602783203125,-43.88861811161041,0.08478401997126639,0.0004092704424510632,1257.0,-3.022628857142857
14,54,1872,27648,-0.02565190520545002,0.019371066,-0.02134200930595398,-1.2869148254394531,848,0.9997161626815796,0.2,0.26171875,-43.899094462394714,0.007966556018800475,0.0004092704424510632,1257.0,-3.022628857142857
15,55,1870,28160,-0.025009359320392832,0.01601914,-0.029218202456831932,0.658509373664856,864,0.9970618486404419,0.2,0.2249755859375,-43.878246784210205,0.017919623554917052,0.0004092704424510632,1257.0,-3.0187381818181818
15,56,1871,28672,-0.029938854364445433,0.035393402,-0.03336907923221588,0.6302884817123413,880,0.99592125415802,0.2,0.29541015625,-43.79974853992462,0.029322187940124422,0.0004092704424510632,1257.0,-3.0187381818181818
15,57,1870,29184,-0.030254516255808994,0.018880244,-0.05149955302476883,-2.293956995010376,896,0.9940789937973022,0.2,0.247802734375,-43.760541796684265,0.00617599632096244,0.0004092704424510632,1257.0,-3.024540304347826
15,58,1870,29696,-0.021686656997189857,0.016057491,-0.0010774023830890656,0.13494110107421875,912,0.9931042790412903,0.2,0.18896484375,-43.70531368255615,0.11198084277566522,0.0004092704424510632,1257.0,-3.024540304347826
16,59,1870,30208,-0.0194363557966426,0.013884632,-0.021941514685750008,-2.318068027496338,928,0.9923551082611084,0.2,0.2032470703125,-43.68446624279022,0.006203038617968559,0.0004092704424510632,1257.0,-3.0359266666666667
16,60,1871,30720,-0.02270176523597911,0.016125511,-0.007233571261167526,0.13794070482254028,944,0.9928998351097107,0.2,0.2542724609375,-43.677640318870544,0.11243172909598798,0.0004092704424510632,1257.0,-3.0359266666666667
16,61,1870,31232,-0.027825498589663766,0.022254024,-0.02568979002535343,-0.1293649673461914,960,0.9948011040687561,0.2,0.306396484375,-43.71305537223816,0.009775976781384088,0.0004092704424510632,1257.0,-3.0359266666666667
16,62,1870,31744,-0.026627910454408266,0.016048998,-0.03946308791637421,-1.9732630252838135,976,0.9956835508346558,0.2,0.24169921875,-43.7674480676651,0.005738064013712574,0.0004092704424510632,1257.0,-3.03788636
17,63,1869,32256,-0.017585605106432922,0.020635251,0.017743803560733795,0.12349188327789307,992,0.9951171875,0.2,0.1888427734375,-43.769126772880554,0.13334797008428723,0.0004092704424510632,1257.0,-3.03788636
17,64,1868,32768,-0.033328450823319145,0.020177769,-0.042689256370067596,-2.801302194595337,1008,0.9940825700759888,0.2,0.306396484375,-43.74424767494202,0.005944139353232458,0.0004092704424510632,1257.0,-3.0456045
17,65,1868,33280,-0.019844982161885127,0.016931131,0.04587434232234955,0.08173245191574097,1024,0.9938527941703796,0.2,0.178466796875,-43.722373843193054,0.15160269232001156,0.0004092704424510632,1257.0,-3.0456045
18,66,1867,33792,-0.019191556246369146,0.0132803675,-0.021306237205863,-0.3509012460708618,1040,0.994965136051178,0.2,0.1842041015625,-43.73563814163208,0.01710829243529588,0.0004092704424510632,1257.0,-3.0456045
18,67,1868,34304,-0.023491756182920653,0.015092107,-0.023446939885616302,-2.359147787094116,1056,0.9951078295707703,0.2,0.212890625,-43.76244068145752,0.005675484389939811,0.0004092704424510632,1257.0,-3.0394520740740743
18,68,1867,34816,-0.021167874612729065,0.017390482,-0.0028966106474399567,0.2727333903312683,1072,0.9953497648239136,0.2,0.1495361328125,-43.7619594335556,0.10170469235163182,0.0004092704424510632,1257.0,-3.0394520740740743
18,69,1867,35328,-0.02122576865076553,0.013951027,-0.03594092279672623,-2.976954936981201,1088,0.9955523014068604,0.2,0.2017822265625,-43.76516366004944,0.008039215870667249,0.0004092704424510632,1257.0,-3.045845142857143
19,70,1866,35840,-0.020713869715109468,0.02198327,-0.0005833543837070465,0.21461516618728638,1104,0.995023787021637,0.2,0.1502685546875,-43.764861702919006,0.11524535121861845,0.0004092704424510632,1257.0,-3.045845142857143
19,71,1866,36352,-0.02814952981134411,0.023600563,-0.025092054158449173,0.2509591579437256,1120,0.9947811365127563,0.2,0.2716064453125,-43.745035886764526,0.017339949612505734,0.0004092704424510632,1257.0,-3.045845142857143
19,72,1866,36864,-0.0264424405322643,0.018928468,-0.029975172132253647,-1.1682367324829102,1136,0.9957982301712036,0.2,0.242919921875,-43.74766659736633,0.007378156689810567,0.0004092704424510632,1257.0,-3.0484532413793106
20,73,1865,37376,-0.02069053471495863,0.016301835,-0.013169396668672562,0.21527105569839478,1152,0.9967511296272278,0.2,0.1278076171875,-43.789498925209045,0.08916508901165798,0.0004092704424510632,1257.0,-3.0484532413793106
20,74,1864,37888,-0.02125546043680515,0.017145578,-0.034770723432302475,-1.1094725131988525,1168,0.9980825185775757,0.2,0.191162109375,-43.81044375896454,0.015488469187403098,0.0004092704424510632,1257.0,-3.0485973333333334
20,75,1865,38400,-0.02307625627145171,0.022004003,-0.004737876355648041,0.5749861001968384,1184,0.9987565875053406,0.2,0.1739501953125,-43.84954249858856,0.08889371855184436,0.0004092704424510632,1257.0,-3.0485973333333334
20,76,1865,38912,-0.027837374509545043,0.017815135,-0.020042933523654938,0.3793386220932007,1200,0.9988968372344971,0.2,0.25146484375,-43.85859203338623,0.03577332169516012,0.0004092704424510632,1257.0,-3.0485973333333334
21,77,1865,39424,-0.025118147721514106,0.02442918,-0.008421370759606361,0.48761630058288574,1216,1.0015733242034912,0.2,0.242919921875,-43.89660465717316,0.05126700934488326,0.0004092704424510632,1257.0,-3.0476787096774194
21,78,1865,39936,-0.028972683037864044,0.030941544,-0.038978997617959976,0.8645274639129639,1232,1.00228750705719,0.2,0.2801513671875,-43.9590961933136,0.046970236813649535,0.0004092704424510632,1257.0,-3.0476787096774194
21,79,1864,40448,-0.0221491375923506,0.017480474,-0.024393055588006973,-0.7939298152923584,1248,1.001710057258606,0.2,0.1885986328125,-43.96349322795868,0.02061846636934206,0.0004092704424510632,1257.0,-3.04717084375
21,80,1865,40960,-0.019154342444380745,0.018369205,-0.013525085523724556,0.7666276693344116,1264,1.0012257099151611,0.2,0.1165771484375,-43.94048738479614,0.06292427552398294,0.0004092704424510632,1257.0,-3.04717084375
22,81,1865,41472,-0.020675386826042086,0.014669843,-0.03163572773337364,-0.4301173686981201,1280,1.0006071329116821,0.2,0.1666259765625,-43.92616808414459,0.025872504629660398,0.0004092704424510632,1257.0,-3.04717084375
22,82,1864,41984,-0.02131176738475915,0.014111055,0.011533357203006744,0.7549694776535034,1296,0.9999390840530396,0.2,0.144775390625,-43.9054936170578,0.0709166550077498,0.0004092704424510632,1257.0,-3.041493484848485
22,83,1863,42496,-0.03507196594728157,0.027788393,-0.03516799211502075,0.8479319214820862,1312,1.00075364112854,0.2,0.3345947265625,-43.90360724925995,0.02051085018320009,0.0004092704424510632,1257.0,-3.041493484848485
23,84,1863,43008,-0.022316388720355462,0.017666994,-0.034189630299806595,-1.327289342880249,1328,1.0033454895019531,0.2,0.2244873046875,-43.95511794090271,0.01146403000166174,0.0004092704424510632,1257.0,-3.041360470588235
23,85,1863,43520,-0.0258857352018822,0.029571194,-0.02716619148850441,0.6535844802856445,1344,1.0052319765090942,0.2,0.1837158203125,-44.03404438495636,0.06352177623193711,0.0004092704424510632,1257.0,-3.041360470588235
23,86,1863,44032,-0.02356786935706623,0.020107266,-0.027522332966327667,-0.779363751411438,1360,1.0062878131866455,0.2,0.21533203125,-44.069862484931946,0.022892743727425113,0.0004092704424510632,1257.0,-3.042768342857143
23,87,1863,44544,-0.022623004857450724,0.020631324,-0.02117169089615345,0.7542188167572021,1376,1.0054842233657837,0.2,0.17431640625,-44.08298695087433,0.06212580588180572,0.0004092704424510632,1257.0,-3.042768342857143
24,88,1863,45056,-0.02130420197499916,0.019226195,-0.021701501682400703,0.1919580101966858,1392,1.0058366060256958,0.2,0.2430419921875,-44.059706926345825,0.016482534643728286,0.0004092704424510632,1257.0,-3.042768342857143
24,89,1863,45568,-0.030948407016694546,0.019574981,-0.036078982055187225,-1.2558417320251465,1408,1.004962682723999,0.2,0.283203125,-44.06288981437683,0.012390130723360926,0.0004092704424510632,1257.0,-3.042673722222222
24,90,1863,46080,-0.01715415739454329,0.018542754,-0.008145858533680439,0.4471151828765869,1424,1.0049042701721191,0.2,0.15576171875,-44.03263521194458,0.0695854116929695,0.0004092704424510632,1257.0,-3.042673722222222
25,91,1863,46592,-0.021298576815752313,0.016474757,-0.025266824290156364,-3.9380383491516113,1440,1.0063592195510864,0.2,0.200927734375,-44.058773040771484,0.010826628189533949,0.0004092704424510632,1257.0,-3.043426027027027
25,92,1862,47104,-0.020371377569972537,0.016752545,-0.01397086400538683,0.19115376472473145,1456,1.0064606666564941,0.2,0.17041015625,-44.0914112329483,0.09016253688605502,0.0004092704424510632,1257.0,-3.043426027027027
25,93,1863,47616,-0.025441246034461074,0.014176702,-0.02671707235276699,-0.5544935464859009,1472,1.0058627128601074,0.2,0.2469482421875,-44.07596778869629,0.004412031506944913,0.0004092704424510632,1257.0,-3.043426027027027
25,94,1862,48128,-0.030977842485299334,0.017216908,-0.039493829011917114,-1.3466827869415283,1488,1.0057071447372437,0.2,0.279052734375,-44.06030607223511,0.003451383949141018,0.0004092704424510632,1257.0,-3.044015131578947
26,95,1862,48640,-0.026730858196970075,0.021762826,-0.027176890522241592,0.20824819803237915,1504,1.0059771537780762,0.2,0.181884765625,-44.06558895111084,0.08930216735461727,0.0004092704424510632,1257.0,-3.044015131578947
26,96,1862,49152,-0.020426379574928433,0.013548598,-0.03400470316410065,-1.889984369277954,1520,1.0065205097198486,0.2,0.169189453125,-44.0713826417923,0.011782175104599446,0.0004092704424510632,1257.0,-3.046387948717949
26,97,1862,49664,-0.021308385315933265,0.016738089,-0.020972298458218575,0.3968522548675537,1536,1.0067325830459595,0.2,0.15478515625,-44.087913274765015,0.0715539773227647,0.0004092704424510632,1257.0,-3.046387948717949
26,98,1862,50176,-0.024351390966330655,0.016075395,-0.03649294748902321,0.4949701428413391,1552,1.0064995288848877,0.2,0.21923828125,-44.07981872558594,0.012617720669368282,0.0004092704424510632,1257.0,-3.046387948717949
27,99,1861,50688,-0.018426600538077764,0.012888219,-0.01677773706614971,-0.7246958017349243,1568,1.0064949989318848,0.2,0.1650390625,-44.070472717285156,0.007885877625085413,0.0004092704424510632,1257.0,-3.0489420750000003
27,100,1862,51200,-0.018843010591808707,0.014902017,-0.01316978968679905,0.4502919316291809,1584,1.0064865350723267,0.2,0.1378173828125,-44.071942925453186,0.05890709039522335,0.0004092704424510632,1257.0,-3.0489420750000003
27,101,1862,51712,-0.02072336376295425,0.01668485,-0.027819979935884476,-0.9339944124221802,1600,1.0065587759017944,0.2,0.2054443359375,-44.07177150249481,0.015061690763104707,0.0004092704424510632,1257.0,-3.048336048780488
28,102,1861,52224,-0.014076639257837087,0.013896838,0.005688415840268135,0.6996643543243408,1616,1.006860613822937,0.2,0.1209716796875,-44.0774462223053,0.07036765164230019,0.0004092704424510632,1257.0,-3.048336048780488
28,103,1861,52736,-0.021341180516174063,0.013317016,-0.014353854581713676,0.4285171627998352,1632,1.0069600343704224,0.2,0.1810302734375,-44.08735549449921,0.028159114706795663,0.0004092704424510632,1257.0,-3.048336048780488
28,104,1861,53248,-0.027815818422823213,0.017874623,-0.02710695192217827,0.5824181437492371,1648,1.0045033693313599,0.2,0.2568359375,-44.06225669384003,0.02505943493451923,0.0004092704424510632,1257.0,-3.0503629047619047
28,105,1861,53760,-0.020241918216925114,0.02508476,-0.008079266175627708,0.833984375,1664,1.0036962032318115,0.2,0.221923828125,-44.00205326080322,0.04431517858756706,0.0004092704424510632,1257.0,-3.0503629047619047
29,106,1861,54272,-0.025060218758881092,0.020874893,-0.031096195802092552,-0.7066004276275635,1680,1.0027121305465698,0.2,0.239013671875,-43.979291796684265,0.019987617037259042,0.0004092704424510632,1257.0,-3.0520219069767442
29,107,1861,54784,-0.01421327976277098,0.015736017,-0.005053982138633728,0.7763829827308655,1696,1.001766562461853,0.2,0.0821533203125,-43.9459513425827,0.08014697465114295,0.0004092704424510632,1257.0,-3.0520219069767442
29,108,1860,55296,-0.01987367590481881,0.014966277,-0.018662137910723686,0.09359723329544067,1712,1.0021684169769287,0.2,0.1787109375,-43.930654525756836,0.02964795264415443,0.0004092704424510632,1257.0,-3.0520219069767442
30,109,1859,55808,-0.020278391319152433,0.018063657,-0.0011458192020654678,0.7776819467544556,1728,1.002213716506958,0.2,0.148193359375,-43.94637417793274,0.07707799959462136,0.0004092704424510632,1257.0,-3.055630590909091
30,110,1860,56320,-0.02680137925199233,0.01591163,-0.03125292807817459,0.8664572238922119,1744,1.0014290809631348,0.2,0.2330322265625,-43.93114733695984,0.029816123889759183,0.0004092704424510632,1257.0,-3.055630590909091
30,111,1859,56832,-0.02341531818092335,0.01842342,-0.026401041075587273,-0.17130005359649658,1760,1.0013426542282104,0.2,0.2137451171875,-43.91229009628296,0.028642504010349512,0.0004092704424510632,1257.0,-3.0529607777777774
30,112,1859,57344,-0.01688557026500348,0.017513642,-0.01629580929875374,0.8068552613258362,1776,1.0022361278533936,0.2,0.1243896484375,-43.92371690273285,0.056138254003599286,0.0004092704424510632,1257.0,-3.0529607777777774
31,113,1859,57856,-0.020530902402242646,0.016112424,-0.02465919405221939,-0.7947400808334351,1792,1.002977967262268,0.2,0.1951904296875,-43.94982361793518,0.029447451350279152,0.0004092704424510632,1257.0,-3.0517382826086954
31,114,1859,58368,-0.01844371976039838,0.017834209,0.0035217739641666412,0.8142701387405396,1808,1.0029131174087524,0.2,0.1318359375,-43.96292853355408,0.08081087551545352,0.0004092704424510632,1257.0,-3.0517382826086954
31,115,1858,58880,-0.019546886440366507,0.015031673,-0.0186985544860363,0.3278195261955261,1824,1.0035659074783325,0.2,0.200439453125,-43.96715271472931,0.022168282768689096,0.0004092704424510632,1257.0,-3.0517382826086954
31,116,1858,59392,-0.018519438861403614,0.01311602,-0.02215205505490303,-0.4927196502685547,1840,1.0027992725372314,0.2,0.1827392578125,-43.97500729560852,0.018904346536146477,0.0004092704424510632,1257.0,-3.0533117234042546
32,117,1858,59904,-0.014195302355801687,0.013791602,-0.014880876988172531,0.7577365636825562,1856,1.0027387142181396,0.2,0.1221923828125,-43.94553983211517,0.05409920739475638,0.0004092704424510632,1257.0,-3.0533117234042546
32,118,1858,60416,-0.02548601949820295,0.018090952,-0.032186731696128845,-1.8407392501831055,1872,1.002091646194458,0.2,0.1888427734375,-43.939916014671326,0.017944371385965496,0.0004092704424510632,1257.0,-3.0506886666666664
32,119,1858,60928,-0.02414616398164071,0.019672241,-0.020995425060391426,0.7032063007354736,1888,1.0000054836273193,0.2,0.1614990234375,-43.89969849586487,0.04618507029954344,0.0004092704424510632,1257.0,-3.0506886666666664
33,120,1858,61440,-0.027504391793627292,0.028032111,-0.024852067232131958,0.5143605470657349,1904,1.0000494718551636,0.2,0.302978515625,-43.84628772735596,0.01575503227650188,0.0004092704424510632,1257.0,-3.0506886666666664
33,121,1858,61952,-0.02319776886724867,0.017454073,-0.03310089930891991,-0.6810023784637451,1920,1.0013327598571777,0.2,0.22265625,-43.87315630912781,0.009404292271938175,0.0004092704424510632,1257.0,-3.050150489795918
33,122,1857,62464,-0.02031988452654332,0.020956147,-0.019944000989198685,0.6539270877838135,1936,1.0021411180496216,0.2,0.173583984375,-43.90699768066406,0.047996565233916044,0.0004092704424510632,1257.0,-3.050150489795918
33,123,1857,62976,-0.028603434504475445,0.029988442,-0.030620653182268143,-1.0062036514282227,1952,1.000925064086914,0.2,0.248046875,-43.91093361377716,0.023263819864951074,0.0004092704424510632,1257.0,-3.0547034199999996
34,124,1857,63488,-0.020252170506864786,0.018123122,-0.020563170313835144,0.7306033968925476,1968,0.9991330504417419,0.2,0.1424560546875,-43.86154770851135,0.05170705926138908,0.0004092704424510632,1257.0,-3.0547034199999996
34,125,1857,64000,-0.02555811413913034,0.027584352,-0.02425730973482132,0.5653588771820068,1984,0.9982601404190063,0.2,0.287841796875,-43.8103883266449,0.019708576437551528,0.0004092704424510632,1257.0,-3.0547034199999996
