time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance,train/n_updates,train/std,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
2,11,1905,5632,-0.026828499336261302,0.026133122,-0.03253163397312164,0.00013118982315063477,160,0.9958083629608154,0.2,0.310791015625,-43.89064407348633,0.01516594665008597,0.0004092704424510632,1257.0,-2.9858912500000003
3,12,1898,6144,-0.027289649471640587,0.015526004,-0.03127477318048477,-0.005755305290222168,176,0.9950917959213257,0.2,0.2451171875,-43.83634126186371,0.0036986307641200256,0.0004092704424510632,1257.0,-2.9858912500000003
3,13,1892,6656,-0.0283359014429152,0.018070277,-0.03746121749281883,0.01327580213546753,192,0.9949915409088135,0.2,0.260009765625,-43.824962735176086,0.002936827491794247,0.0004092704424510632,1257.0,-3.0191858000000003
3,14,1886,7168,-0.022814695810666308,0.019185476,-0.024831080809235573,0.0014590024948120117,208,0.9943631291389465,0.2,0.2685546875,-43.813642501831055,0.023852891055867076,0.0004092704424510632,1257.0,-3.0191858000000003
4,15,1881,7680,-0.02869341673067538,0.018880032,-0.0365813784301281,0.002088487148284912,224,0.9940950274467468,0.2,0.2672119140625,-43.79956912994385,0.004946478031342849,0.0004092704424510632,1257.0,-3.001987833333333
4,16,1876,8192,-0.033011049090418965,0.025059808,-0.023282397538423538,0.0009990334510803223,240,0.992036759853363,0.2,0.305419921875,-43.76508104801178,0.03678049537120387,0.0004092704424510632,1257.0,-3.001987833333333
4,17,1871,8704,-0.02252428964129649,0.011613812,-0.031284917145967484,-0.010025978088378906,256,0.9906926155090332,0.2,0.19580078125,-43.70517432689667,0.0039324503086390905,0.0004092704424510632,1257.0,-3.001987833333333
4,18,1867,9216,-0.030093050758296158,0.01939639,-0.0404384545981884,0.009500622749328613,272,0.9909694194793701,0.2,0.2802734375,-43.682464241981506,0.00260663164590369,0.0004092704424510632,1257.0,-2.962306857142857
5,19,1863,9728,-0.022932216626941226,0.019751525,-0.012304134666919708,0.0029627084732055664,288,0.9898455739021301,0.2,0.259033203125,-43.67978310585022,0.0495306639932096,0.0004092704424510632,1257.0,-2.962306857142857
5,20,1859,10240,-0.025145089442958124,0.01917867,-0.027783337980508804,-0.04981541633605957,304,0.9906932711601257,0.2,0.237548828125,-43.659706711769104,0.004442584315256681,0.0004092704424510632,1257.0,-2.95662
5,21,1858,10752,-0.028742141148541123,0.03938705,-0.015087611973285675,0.007404983043670654,320,0.9904345870018005,0.2,0.313720703125,-43.67607259750366,0.05736252886708826,0.0004092704424510632,1257.0,-2.95662
6,22,1857,11264,-0.023030870012007654,0.014571549,-0.038281526416540146,-0.176055908203125,336,0.990570068359375,0.2,0.1986083984375,-43.6702938079834,0.004371735212771455,0.0004092704424510632,1257.0,-2.95662
6,23,1857,11776,-0.02651796565623954,0.018554945,-0.037177328020334244,0.0005008578300476074,352,0.9928496479988098,0.2,0.2349853515625,-43.70492708683014,0.0022620654599450063,0.0004092704424510632,1257.0,-2.9461227777777776
