train/critic_loss,rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/n_updates,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/actor_loss,train/ent_coef
1.4030300378799438,1258.0,149,-174.5911102294922,0.0008459126528049375,4931,5032,4,33,-4.24266975,-122.38478088378906,0.017167506739497185
8.590909957885742,1258.0,301,-20.16666603088379,0.0008459126528049375,9963,10064,8,33,-3.168825875,-120.22126770019531,0.0013402806362137198
25.99728012084961,1258.0,455,-65.42976379394531,0.0008459126528049375,14995,15096,12,33,-2.5857125,-118.05376434326172,0.0006668853457085788
3.5193653106689453,1258.0,613,28.782894134521484,0.0008459126528049375,20027,20128,16,32,-2.2657273125,-113.41195678710938,0.000379254313884303
1.624632716178894,1258.0,5,17.65110969543457,0.0008459126528049375,25059,25160,20,27,-2.0508237000000005,-111.79650115966797,0.0005721183842979372
