rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/total_timesteps,time/fps,train/ent_coef,train/actor_loss,train/critic_loss,train/learning_rate
1257.0,4,-4.3535585,4927,-183.24383544921875,179,5028,27,0.017104214057326317,-120.23346710205078,3.2749712467193604,0.0008459126528049375
1257.0,8,-3.318402125,9955,-10.693315505981445,365,10056,27,0.0012429887428879738,-122.98273468017578,17.615192413330078,0.0008459126528049375
1257.0,12,-2.715706416666667,14983,-42.55388641357422,567,15084,26,0.0011578274425119162,-117.27525329589844,6.554169654846191,0.0008459126528049375
1257.0,16,-2.3751884999999997,20011,21.52338409423828,778,20112,25,0.0011572445509955287,-90.55183410644531,2.1160361766815186,0.0008459126528049375
1257.0,20,-2.2045006999999996,25039,60.389469146728516,4,25140,29,0.0006287552532739937,-89.4476318359375,16.126205444335938,0.0008459126528049375
1257.0,24,-2.0493037083333334,30067,11.754341125488281,200,30168,25,0.0002591208613011986,-86.77193450927734,1.5198869705200195,0.0008459126528049375
1257.0,28,-1.9357971785714285,35095,25.71599578857422,404,35196,25,0.0010213440982624888,-66.98881530761719,4.078934669494629,0.0008459126528049375
1257.0,32,-1.84915453125,40123,-42.34345245361328,578,40224,26,0.0006651659496128559,-58.36284637451172,2.2631096839904785,0.0008459126528049375
1257.0,36,-1.7935383888888892,45151,35.17481231689453,761,45252,26,0.0005242965999059379,-45.96657943725586,2.021397590637207,0.0008459126528049375
1257.0,40,-1.7290868,50179,-58.89591979980469,8,50280,31,0.0009992567356675863,-32.46208190917969,5.756741523742676,0.0008459126528049375
1257.0,44,-1.6960697954545454,55207,15.965770721435547,167,55308,31,0.0007194566424004734,-24.557512283325195,3.2793920040130615,0.0008459126528049375
1257.0,48,-1.6635997291666669,60235,-27.92650604248047,329,60336,31,0.0005874820635654032,-15.287638664245605,2.0252223014831543,0.0008459126528049375
1257.0,52,-1.6155325192307695,65263,-8.889702796936035,505,65364,30,0.0005832997849211097,-13.998207092285156,2.127899169921875,0.0008459126528049375
1257.0,56,-1.5930311071428573,70291,-41.06081771850586,671,70392,30,0.0005907752783969045,0.6706278920173645,2.05906081199646,0.0008459126528049375
1257.0,60,-1.5759973833333336,75319,42.251625061035156,17,75420,24,0.0003667607088573277,2.097407102584839,1.982043981552124,0.0008459126528049375
1257.0,64,-1.562797234375,80347,-31.233671188354492,221,80448,24,0.0003570509434211999,6.54545783996582,1.0167479515075684,0.0008459126528049375
1257.0,68,-1.5397897794117648,85375,-23.243770599365234,423,85476,24,0.0005101584829390049,11.464174270629883,1.501969337463379,0.0008459126528049375
1257.0,72,-1.529988611111111,90403,-44.0730094909668,624,90504,24,0.00046164466766640544,14.75184154510498,1.1482832431793213,0.0008459126528049375
1257.0,76,-1.5144361052631576,95431,-32.95137023925781,824,95532,24,0.0009495949489064515,21.322843551635742,3.201535940170288,0.0008459126528049375
