time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/std,train/n_updates,train/approx_kl,train/loss,train/learning_rate,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
7168,1324,14,5,-43.736512184143066,0.991983950138092,208,0.023946093,0.0005667097866535187,0.0004092704424510632,0.08782844943925738,0.2,0.0018967986106872559,-0.02870973717654124,0.2894287109375,-2.9521913999999994,1257.0
7680,1321,15,5,-43.69076478481293,0.9901915788650513,224,0.018157493,-0.03712715581059456,0.0004092704424510632,0.0037506304724956863,0.2,-0.056026577949523926,-0.02761274053773377,0.27001953125,-2.9442723333333327,1257.0
8192,1319,16,6,-43.671382546424866,0.9913403391838074,240,0.017624186,-0.000306934118270874,0.0004092704424510632,0.07720417133532465,0.2,0.005281329154968262,-0.024926011392381042,0.2330322265625,-2.9442723333333327,1257.0
8704,1319,17,6,-43.71494424343109,0.9928032159805298,256,0.02635609,-0.04875261336565018,0.0004092704424510632,0.010017933964263648,0.2,-0.08872902393341064,-0.029053615959128365,0.2664794921875,-2.9442723333333327,1257.0
9216,1318,18,6,-43.72687113285065,0.9914250373840332,272,0.014988806,-0.034384503960609436,0.0004092704424510632,0.006436862458940595,0.2,-0.017223477363586426,-0.023298913904000074,0.2176513671875,-2.9632341428571425,1257.0
9728,1317,19,7,-43.66782999038696,0.9898712038993835,288,0.01653195,0.0275132954120636,0.0004092704424510632,0.12231743289157748,0.2,0.003855466842651367,-0.02847537602065131,0.2943115234375,-2.9632341428571425,1257.0
10240,1317,20,7,-43.64318585395813,0.9899463653564453,304,0.025379956,-0.0412696897983551,0.0004092704424510632,0.0036804906849283725,0.2,-0.24719607830047607,-0.02932743463316001,0.27978515625,-2.964338625,1257.0
10752,1316,21,8,-43.650084376335144,0.9902303814888,320,0.024400234,0.013670884072780609,0.0004092704424510632,0.10076201055198908,0.2,-0.00024008750915527344,-0.030946856568334624,0.272216796875,-2.964338625,1257.0
11264,1315,22,8,-43.63213658332825,0.9890753030776978,336,0.020860083,-0.024841345846652985,0.0004092704424510632,0.016854633518960327,0.2,-0.03506898880004883,-0.020041707481141202,0.22119140625,-2.964338625,1257.0
11776,1314,23,8,-43.582287430763245,0.9874256253242493,352,0.015552035,-0.04096396267414093,0.0004092704424510632,0.004556040752504487,0.2,0.0011135339736938477,-0.027566375632886775,0.2288818359375,-2.950598888888889,1257.0
12288,1312,24,9,-43.53258407115936,0.9859237670898438,368,0.022791322,0.021236471831798553,0.0004092704424510632,0.12421601708047092,0.2,0.0035219788551330566,-0.023346443485934287,0.2562255859375,-2.950598888888889,1257.0
12800,1311,25,9,-43.521687269210815,0.9876314401626587,384,0.029191818,-0.026959123089909554,0.0004092704424510632,0.004517274981481023,0.2,-0.10009479522705078,-0.027898537737200968,0.2745361328125,-2.9449997,1257.0
13312,1311,26,10,-43.5803279876709,0.9890409708023071,400,0.022470664,0.020694348961114883,0.0004092704424510632,0.1148771105799824,0.2,0.02327752113342285,-0.029479337070370093,0.2779541015625,-2.9449997,1257.0
13824,1310,27,10,-43.628865003585815,0.9910047054290771,416,0.0197654,-0.027102191001176834,0.0004092704424510632,0.017538083193358034,0.2,0.0382918119430542,-0.026047877967357635,0.2645263671875,-2.9449997,1257.0
14336,1310,28,10,-43.66845774650574,0.9906936883926392,432,0.019732699,-0.034971583634614944,0.0004092704424510632,0.005603680285275914,0.2,0.014851927757263184,-0.028124223463237286,0.25439453125,-2.9438099999999996,1257.0
14848,1310,29,11,-43.65294301509857,0.9906585216522217,448,0.02864831,-0.023434719070792198,0.0004092704424510632,0.026633674977347255,0.2,0.012111961841583252,-0.021580515924142674,0.240478515625,-2.9438099999999996,1257.0
15360,1310,30,11,-43.6388543844223,0.9894561171531677,464,0.023565724,-0.0441499687731266,0.0004092704424510632,0.007190962220192887,0.2,0.04061049222946167,-0.028281989085371606,0.2696533203125,-2.9723605833333333,1257.0
15872,1310,31,12,-43.59476399421692,0.9885104298591614,480,0.024447925,0.020219922065734863,0.0004092704424510632,0.14019662397913635,0.2,0.0073722004890441895,-0.028332682282780297,0.3074951171875,-2.9723605833333333,1257.0
16384,1310,32,12,-43.58392143249512,0.9889233112335205,496,0.023057994,-0.033629365265369415,0.0004092704424510632,0.009217509417794645,0.2,-0.013303995132446289,-0.02756410681467969,0.277587890625,-2.9685557692307687,1257.0
16896,1310,33,12,-43.606419801712036,0.9899024367332458,512,0.019603824,0.02041635662317276,0.0004092704424510632,0.1355018822941929,0.2,0.0233880877494812,-0.023393157243845053,0.2579345703125,-2.9685557692307687,1257.0
17408,1309,34,13,-43.62669110298157,0.9901077747344971,528,0.028882338,-0.04728682339191437,0.0004092704424510632,0.017955123883439228,0.2,-0.08654391765594482,-0.03223492362303659,0.2939453125,-2.9685557692307687,1257.0
17920,1309,35,13,-43.62403619289398,0.9895727634429932,544,0.012641383,-0.03392091020941734,0.0004092704424510632,0.00436650629126234,0.2,-0.2642866373062134,-0.02203291142359376,0.2144775390625,-2.967711428571428,1257.0
18432,1306,36,14,-43.59591019153595,0.9887194633483887,560,0.025965104,0.034655533730983734,0.0004092704424510632,0.15122603252530098,0.2,0.016855955123901367,-0.029054420941974968,0.282958984375,-2.967711428571428,1257.0
18944,1306,37,14,-43.5937374830246,0.98963463306427,576,0.018794462,-0.030266981571912766,0.0004092704424510632,0.007741205889033154,0.2,-3.3254170417785645,-0.026244214401231147,0.2431640625,-2.953707,1257.0
19456,1306,38,14,-43.60551345348358,0.9889266490936279,592,0.01863083,0.011847328394651413,0.0004092704424510632,0.11834490182809532,0.2,0.09640645980834961,-0.02894457074580714,0.2662353515625,-2.953707,1257.0
19968,1306,39,15,-43.57906770706177,0.9883403182029724,608,0.016764307,-0.029815535992383957,0.0004092704424510632,0.024137614062055945,0.2,-0.11159276962280273,-0.02302185772714438,0.245849609375,-2.953707,1257.0
20480,1307,40,15,-43.57430386543274,0.9883459806442261,624,0.020533904,-0.0278303325176239,0.0004092704424510632,0.004751843509438913,0.2,0.0021083950996398926,-0.024356957379495725,0.27197265625,-2.9577185000000004,1257.0
20992,1307,41,16,-43.57044470310211,0.988136887550354,640,0.028773228,0.04199127480387688,0.0004092704424510632,0.1970853661186993,0.2,0.00996553897857666,-0.034083168939105235,0.3382568359375,-2.9577185000000004,1257.0
21504,1306,42,16,-43.57013642787933,0.988598644733429,656,0.01343878,-0.02491798810660839,0.0004092704424510632,0.006080113169446122,0.2,-2.3386118412017822,-0.024678008980117738,0.216796875,-2.9523832352941177,1257.0
22016,1306,43,16,-43.571937084198,0.988013744354248,672,0.0284503,0.01626647636294365,0.0004092704424510632,0.14483227906748652,0.2,0.03831791877746582,-0.028322988844593056,0.345458984375,-2.9523832352941177,1257.0
22528,1305,44,17,-43.5603643655777,0.9882768392562866,688,0.012826396,-0.025660142302513123,0.0004092704424510632,0.03016964957350865,0.2,-0.45332789421081543,-0.023297906678635627,0.2071533203125,-2.9523832352941177,1257.0
23040,1306,45,17,-43.57668733596802,0.988889753818512,704,0.016809013,-0.044283632189035416,0.0004092704424510632,0.0056377726286882535,0.2,-0.16610336303710938,-0.024643571756314486,0.224609375,-2.9511763333333336,1257.0
23552,1305,46,18,-43.59718310832977,0.9896700978279114,720,0.02210357,0.036023445427417755,0.0004092704424510632,0.17161656613461673,0.2,0.022609472274780273,-0.03142631315859035,0.3094482421875,-2.9511763333333336,1257.0
24064,1306,47,18,-43.59761393070221,0.9886845350265503,736,0.019637007,-0.03849354386329651,0.0004092704424510632,0.006027055984304752,0.2,-2.7062177658081055,-0.02869235660182312,0.26806640625,-2.970160842105263,1257.0
24576,1306,48,18,-43.55703353881836,0.9874008893966675,752,0.026368812,-0.0016513392329216003,0.0004092704424510632,0.11281077610328794,0.2,0.05416685342788696,-0.02632030260429019,0.3017578125,-2.970160842105263,1257.0
25088,1306,49,19,-43.523630142211914,0.9863041043281555,768,0.0163812,-0.022130832076072693,0.0004092704424510632,0.021602659893687814,0.2,-0.2953510284423828,-0.02245873496576678,0.20654296875,-2.970160842105263,1257.0
25600,1306,50,19,-43.50531208515167,0.9869967103004456,784,0.015015656,-0.032860059291124344,0.0004092704424510632,0.0055988764215726405,0.2,-0.009281754493713379,-0.02443914726609364,0.22607421875,-2.9673048,1257.0
26112,1306,51,19,-43.52957582473755,0.987309992313385,800,0.017513279,0.011534959077835083,0.0004092704424510632,0.1502062340732664,0.2,0.09568250179290771,-0.021357026736950502,0.205322265625,-2.9673048,1257.0
26624,1306,52,20,-43.54963541030884,0.9890051484107971,816,0.01961856,-0.027944399043917656,0.0004092704424510632,0.010128709895070642,0.2,-3.081425189971924,-0.022630575869698077,0.2291259765625,-2.962598428571429,1257.0
27136,1306,53,20,-43.58801794052124,0.9886952042579651,832,0.030061528,0.02112574130296707,0.0004092704424510632,0.18242219113744795,0.2,0.02818983793258667,-0.02836298057809472,0.2921142578125,-2.962598428571429,1257.0
27648,1305,54,21,-43.56209194660187,0.9879571199417114,848,0.020378783,-0.019644765183329582,0.0004092704424510632,0.03772835049312562,0.2,-0.3375762701034546,-0.02862059764447622,0.2552490234375,-2.962598428571429,1257.0
28160,1305,55,21,-43.561068534851074,0.9890789985656738,864,0.019377355,-0.02982114627957344,0.0004092704424510632,0.012086496339179575,0.2,0.19936084747314453,-0.02660672744968906,0.26318359375,-2.9504519545454544,1257.0
28672,1305,56,21,-43.579537749290466,0.9887277483940125,880,0.021702608,0.00593551155179739,0.0004092704424510632,0.06769682560116053,0.2,0.08776134252548218,-0.01992566543049179,0.2327880859375,-2.9504519545454544,1257.0
29184,1305,57,22,-43.58475732803345,0.989768922328949,896,0.027957626,-0.04690604656934738,0.0004092704424510632,0.009890657442156225,0.2,-0.5083262920379639,-0.03271022002445534,0.2926025390625,-2.9463751739130433,1257.0
29696,1305,58,22,-43.580939054489136,0.9884200692176819,912,0.017228216,0.028738968074321747,0.0004092704424510632,0.2236583223566413,0.2,0.04925030469894409,-0.019152582884998992,0.1988525390625,-2.9463751739130433,1257.0
30208,1305,59,23,-43.57511782646179,0.9904064536094666,928,0.019684993,-0.026040103286504745,0.0004092704424510632,0.016456070967251435,0.2,-0.40443873405456543,-0.02698435410275124,0.2674560546875,-2.9372657083333333,1257.0
30720,1305,60,23,-43.63278663158417,0.990769624710083,944,0.012810273,0.04803849756717682,0.0004092704424510632,0.2624145234003663,0.2,0.1817030906677246,-0.019100450008409098,0.1446533203125,-2.9372657083333333,1257.0
31232,1305,61,23,-43.625298857688904,0.9901705384254456,960,0.018046848,-0.025875816121697426,0.0004092704424510632,0.030683288525324315,0.2,-0.49300527572631836,-0.023876071150880307,0.2410888671875,-2.9372657083333333,1257.0
31744,1305,62,24,-43.60051918029785,0.989323079586029,976,0.014316209,-0.0403108224272728,0.0004092704424510632,0.0062573295217589475,0.2,-0.11905217170715332,-0.025986820372054353,0.2315673828125,-2.94008676,1257.0
32256,1305,63,24,-43.58024203777313,0.9884479641914368,992,0.015283333,0.06446807086467743,0.0004092704424510632,0.29697187477722764,0.2,0.07423186302185059,-0.020007330604130402,0.1915283203125,-2.94008676,1257.0
32768,1305,64,25,-43.55264210700989,0.9878564476966858,1008,0.018201377,-0.02238428220152855,0.0004092704424510632,0.03490888315718621,0.2,-1.250525951385498,-0.026486486254725605,0.23974609375,-2.948368692307692,1257.0
33280,1305,65,25,-43.52966570854187,0.9873063564300537,1024,0.022268802,0.03855980187654495,0.0004092704424510632,0.280319815967232,0.2,0.19060194492340088,-0.024448736512567848,0.2127685546875,-2.948368692307692,1257.0
33792,1305,66,25,-43.532461762428284,0.9883167743682861,1040,0.017765626,-0.025862347334623337,0.0004092704424510632,0.028359621937852353,0.2,-0.8013194799423218,-0.026712426566518843,0.218505859375,-2.948368692307692,1257.0
34304,1305,67,26,-43.54017388820648,0.9871963858604431,1056,0.014185309,-0.03644249588251114,0.0004092704424510632,0.005781142128398642,0.2,-0.26333189010620117,-0.021755208625108935,0.1881103515625,-2.953506259259259,1257.0
34816,1304,68,26,-43.49435520172119,0.9860302209854126,1072,0.020488456,0.12867023050785065,0.0004092704424510632,0.41431745421141386,0.2,0.03710263967514038,-0.025479610558249988,0.2119140625,-2.953506259259259,1257.0
35328,1304,69,27,-43.46659076213837,0.9853299260139465,1088,0.0140445065,-0.028574325144290924,0.0004092704424510632,0.006629582057939842,0.2,-3.6290321350097656,-0.018098936227033846,0.1812744140625,-2.955082107142857,1257.0
35840,1303,70,27,-43.454140424728394,0.9856937527656555,1104,0.01961068,0.04129575192928314,0.0004092704424510632,0.27465873025357723,0.2,0.21144533157348633,-0.018804682345944457,0.1246337890625,-2.955082107142857,1257.0
36352,1303,71,27,-43.473453998565674,0.9864070415496826,1120,0.02136289,-0.04363970458507538,0.0004092704424510632,0.03183323465054855,0.2,-0.673650860786438,-0.031055077794007957,0.2802734375,-2.955082107142857,1257.0
36864,1303,72,28,-43.49048626422882,0.9867956042289734,1136,0.017143764,-0.025499854236841202,0.0004092704424510632,0.008152257389156148,0.2,-0.0431520938873291,-0.027538172143977135,0.2327880859375,-2.953170034482758,1257.0
37376,1304,73,28,-43.48565757274628,0.9862205386161804,1152,0.01722462,0.04752757400274277,0.0004092704424510632,0.25620931503362954,0.2,0.13603127002716064,-0.018601830248371698,0.1416015625,-2.953170034482758,1257.0
37888,1303,74,29,-43.4766663312912,0.9870627522468567,1168,0.015712332,-0.01930863969027996,0.0004092704424510632,0.013896488017053343,0.2,-5.792806625366211,-0.02307369805930648,0.216064453125,-2.947339633333333,1257.0
38400,1304,75,29,-43.498637557029724,0.9868215322494507,1184,0.014840578,0.08021195977926254,0.0004092704424510632,0.30127318343147635,0.2,0.10540324449539185,-0.0157173228362808,0.1407470703125,-2.947339633333333,1257.0
38912,1303,76,29,-43.49489903450012,0.9877055287361145,1200,0.0163067,-0.01590340957045555,0.0004092704424510632,0.03409795876359567,0.2,-0.22585177421569824,-0.023439875803887844,0.2281494140625,-2.947339633333333,1257.0
39424,1303,77,30,-43.53163945674896,0.9887751340866089,1216,0.017123882,-0.03445575758814812,0.0004092704424510632,0.015571977623039857,0.2,0.0005161166191101074,-0.026623884652508423,0.2532958984375,-2.9489571290322574,1257.0
39936,1303,78,30,-43.54498100280762,0.9884749054908752,1232,0.02175273,0.04533512517809868,0.0004092704424510632,0.31005609314888716,0.2,0.26308077573776245,-0.017350375375826843,0.1185302734375,-2.9489571290322574,1257.0
40448,1303,79,31,-43.52413558959961,0.987882137298584,1248,0.018796112,-0.024189135059714317,0.0004092704424510632,0.03782130323816091,0.2,-3.3673229217529297,-0.025642980792326853,0.2158203125,-2.949090375,1257.0
40960,1303,80,31,-43.50546717643738,0.9872225522994995,1264,0.02033681,0.05436796694993973,0.0004092704424510632,0.36332897655665874,0.2,0.03120511770248413,-0.02087639544333797,0.2181396484375,-2.949090375,1257.0
41472,1303,81,31,-43.49357736110687,0.9873750805854797,1280,0.015137331,-0.031365517526865005,0.0004092704424510632,0.027046125731430948,0.2,-0.3557312488555908,-0.023247267032274976,0.2171630859375,-2.949090375,1257.0
41984,1303,82,32,-43.50252950191498,0.9880239367485046,1296,0.018000584,-0.017654387280344963,0.0004092704424510632,0.04861421708483249,0.2,0.4452742338180542,-0.02443383086938411,0.2362060546875,-2.94050296969697,1257.0
42496,1304,83,32,-43.49542415142059,0.9869077205657959,1312,0.032399423,0.03997088223695755,0.0004092704424510632,0.12991367536596954,0.2,0.4764888286590576,-0.022578741773031652,0.289306640625,-2.94050296969697,1257.0
43008,1304,84,32,-43.465866565704346,0.986650824546814,1328,0.014115805,-0.017142431810498238,0.0004092704424510632,0.017611097311601043,0.2,-1.6551117897033691,-0.016759716483647935,0.158935546875,-2.9373608235294117,1257.0
43520,1303,85,33,-43.458948612213135,0.98668372631073,1344,0.015461951,0.1201554536819458,0.0004092704424510632,0.4378428468480706,0.2,0.10990124940872192,-0.019561353961762507,0.118896484375,-2.9373608235294117,1257.0
44032,1303,86,33,-43.465781450271606,0.9866164326667786,1360,0.016805144,-0.021494030952453613,0.0004092704424510632,0.024130724894348532,0.2,-0.4161796569824219,-0.021786707220599055,0.2171630859375,-2.9368063428571425,1257.0
44544,1303,87,34,-43.45782279968262,0.9861948490142822,1376,0.015709613,0.0849551409482956,0.0004092704424510632,0.3580903550609946,0.2,0.5383937358856201,-0.017752259329427034,0.10302734375,-2.9368063428571425,1257.0
45056,1302,88,34,-43.414584040641785,0.9837888479232788,1392,0.027978592,-0.033545300364494324,0.0004092704424510632,0.01494699137401767,0.2,-1.3590002059936523,-0.029071121098240837,0.26123046875,-2.9368063428571425,1257.0
45568,1302,89,34,-43.37640655040741,0.9852652549743652,1408,0.016445372,-0.03352385386824608,0.0004092704424510632,0.00481414303794736,0.2,-0.05425393581390381,-0.02433426506468095,0.235107421875,-2.9347926388888883,1257.0
46080,1302,90,35,-43.428956031799316,0.9857750535011292,1424,0.012146683,0.08657249063253403,0.0004092704424510632,0.48339089611545205,0.2,0.0548398494720459,-0.015342096303356811,0.1116943359375,-2.9347926388888883,1257.0
46592,1302,91,35,-43.420175552368164,0.9850752949714661,1440,0.019075936,-0.025887615978717804,0.0004092704424510632,0.021241110691335052,0.2,-3.5338330268859863,-0.024364304132177494,0.2001953125,-2.9317236486486484,1257.0
47104,1302,92,36,-43.39807426929474,0.9848587512969971,1456,0.012693042,0.09257853031158447,0.0004092704424510632,0.40240706875920296,0.2,0.17708611488342285,-0.013337702810531482,0.0703125,-2.9317236486486484,1257.0
47616,1302,93,36,-43.41782546043396,0.986481785774231,1472,0.019495642,-0.020675215870141983,0.0004092704424510632,0.025139361678157,0.2,-0.5265356302261353,-0.025004039809573442,0.236328125,-2.9317236486486484,1257.0
48128,1302,94,36,-43.43700444698334,0.9856169819831848,1488,0.015547421,-0.024841638281941414,0.0004092704424510632,0.0071807311760494485,0.2,-0.13244688510894775,-0.023434305359842256,0.24365234375,-2.927670868421052,1257.0
48640,1302,95,37,-43.401609659194946,0.9848910570144653,1504,0.01161798,0.06799651682376862,0.0004092704424510632,0.5385300652123988,0.2,0.18206506967544556,-0.01161532528931275,0.0665283203125,-2.927670868421052,1257.0
49152,1302,96,37,-43.433345079422,0.9882343411445618,1520,0.023015685,-0.0379287488758564,0.0004092704424510632,0.01568449882324785,0.2,-3.0703368186950684,-0.025944981927750632,0.237060546875,-2.929959461538461,1257.0
49664,1302,97,38,-43.516950368881226,0.9887138605117798,1536,0.018666739,0.11320782452821732,0.0004092704424510632,0.6075289649888873,0.2,0.05455392599105835,-0.02366196282673627,0.15283203125,-2.929959461538461,1257.0
50176,1302,98,38,-43.5194571018219,0.9892513751983643,1552,0.017806396,-0.028004445135593414,0.0004092704424510632,0.02427269157487899,0.2,-0.8641680479049683,-0.026310300818295218,0.2432861328125,-2.929959461538461,1257.0
50688,1302,99,38,-43.53979671001434,0.9898131489753723,1568,0.014334189,-0.034620340913534164,0.0004092704424510632,0.005292596033541486,0.2,0.04112279415130615,-0.024000207777135074,0.1893310546875,-2.926866825,1257.0
51200,1302,100,39,-43.547855496406555,0.9898487329483032,1584,0.012393676,0.127775639295578,0.0004092704424510632,0.5653792722150683,0.2,0.1420907974243164,-0.009488952571700793,0.0626220703125,-2.926866825,1257.0
51712,1302,101,39,-43.55454695224762,0.9903450608253479,1600,0.024887465,-0.03150511533021927,0.0004092704424510632,0.019041378516703844,0.2,-5.523615837097168,-0.02887421241030097,0.2491455078125,-2.9308071219512195,1257.0
52224,1302,102,40,-43.56249213218689,0.9901127219200134,1616,0.013437289,0.14520777761936188,0.0004092704424510632,0.6997293373569846,0.2,0.07183700799942017,-0.015267970273271203,0.1043701171875,-2.9308071219512195,1257.0
52736,1302,103,40,-43.532254576683044,0.9882290363311768,1632,0.018754609,-0.014217808842658997,0.0004092704424510632,0.03856631263624877,0.2,-0.840522050857544,-0.026364006829680875,0.2427978515625,-2.9308071219512195,1257.0
53248,1302,104,40,-43.47817063331604,0.9874358177185059,1648,0.017297639,-0.03723859414458275,0.0004092704424510632,0.0131929773488082,0.2,-0.04816019535064697,-0.025083221182285342,0.2252197265625,-2.931753238095238,1257.0
53760,1302,105,41,-43.46815586090088,0.9870537519454956,1664,0.01442595,0.14649179577827454,0.0004092704424510632,0.605114636477083,0.2,0.2043256163597107,-0.02114622195949778,0.1385498046875,-2.931753238095238,1257.0
54272,1302,106,41,-43.44364929199219,0.9856904149055481,1680,0.02379629,-0.04100571200251579,0.0004092704424510632,0.011768915937864222,0.2,-4.048542022705078,-0.02864867527387105,0.2408447265625,-2.935913418604651,1257.0
54784,1302,107,42,-43.420931458473206,0.9852911829948425,1696,0.032083396,0.219206765294075,0.0004092704424510632,0.7834533788263798,0.2,0.10904806852340698,-0.013074515023618005,0.257568359375,-2.935913418604651,1257.0
55296,1302,108,42,-43.41820418834686,0.9856137633323669,1712,0.017645497,-0.010230405256152153,0.0004092704424510632,0.05556667922064662,0.2,-0.31674396991729736,-0.026957949477946386,0.2286376953125,-2.935913418604651,1257.0
55808,1302,109,42,-43.43541896343231,0.9862988591194153,1728,0.018212423,0.002208225429058075,0.0004092704424510632,0.0775923968758434,0.2,0.5483853816986084,-0.022704523624270223,0.2606201171875,-2.9296987272727275,1257.0
56320,1302,110,43,-43.45596694946289,0.986975908279419,1744,0.018549789,0.011850660666823387,0.0004092704424510632,0.17348314309492707,0.2,0.4187474250793457,-0.01992746772884857,0.25146484375,-2.9296987272727275,1257.0
56832,1302,111,43,-43.49277627468109,0.9887341260910034,1760,0.020581353,-0.0231307540088892,0.0004092704424510632,0.03645978245185688,0.2,-0.5738135576248169,-0.02939944354147883,0.3199462890625,-2.9255492666666667,1257.0
57344,1302,112,44,-43.532925486564636,0.9891247749328613,1776,0.022608768,0.16138842701911926,0.0004092704424510632,0.5983788855373859,0.2,0.15632563829421997,-0.015328548215620685,0.2569580078125,-2.9255492666666667,1257.0
57856,1302,113,44,-43.5408296585083,0.9897438883781433,1792,0.016882304,-0.012796012684702873,0.0004092704424510632,0.04526979988440871,0.2,-0.44116735458374023,-0.020368469617096707,0.203125,-2.921086826086957,1257.0
58368,1302,114,44,-43.55519187450409,0.9898718595504761,1808,0.015258648,0.2167181819677353,0.0004092704424510632,0.6032315138727427,0.2,0.45203065872192383,-0.013105298035952728,0.12548828125,-2.921086826086957,1257.0
58880,1302,115,45,-43.53626501560211,0.9880501627922058,1824,0.026407253,-0.03179137408733368,0.0004092704424510632,0.03311719693010673,0.2,-2.2501659393310547,-0.02829737076535821,0.2801513671875,-2.921086826086957,1257.0
59392,1302,116,45,-43.47201108932495,0.9861253499984741,1840,0.017545536,-0.04517688602209091,0.0004092704424510632,0.004613915654772427,0.2,-0.05952179431915283,-0.03437942994059995,0.2957763671875,-2.9193322127659576,1257.0
59904,1301,117,46,-43.43759727478027,0.985751748085022,1856,0.016492752,0.10506273806095123,0.0004092704424510632,0.6006700154393911,0.2,0.13332372903823853,-0.01922132956678979,0.1104736328125,-2.9193322127659576,1257.0
60416,1301,118,46,-43.42283582687378,0.9845682978630066,1872,0.019573648,-0.027824541553854942,0.0004092704424510632,0.011128784317406826,0.2,-5.628232479095459,-0.024289960565511137,0.257568359375,-2.9186766874999996,1257.0
60928,1301,119,46,-43.38147950172424,0.9841304421424866,1888,0.018893326,0.14271342754364014,0.0004092704424510632,0.5839864667505026,0.2,0.15807920694351196,-0.013266015732369851,0.1475830078125,-2.9186766874999996,1257.0
61440,1301,120,47,-43.36159145832062,0.9824095368385315,1904,0.015911184,-0.01670878380537033,0.0004092704424510632,0.05011520080734044,0.2,-0.5953570604324341,-0.02618169337802101,0.2205810546875,-2.9186766874999996,1257.0
61952,1301,121,47,-43.28766345977783,0.9802135825157166,1920,0.01935435,-0.013807117938995361,0.0004092704424510632,0.02664322283817455,0.2,-0.10085451602935791,-0.024002458492759615,0.2618408203125,-2.9176318571428568,1257.0
62464,1301,122,47,-43.23578751087189,0.9793232083320618,1936,0.016582899,0.09916779398918152,0.0004092704424510632,0.6942498725838959,0.2,0.2721506953239441,-0.0129105059459107,0.196533203125,-2.9176318571428568,1257.0
62976,1301,123,48,-43.224419832229614,0.9800078868865967,1952,0.024138145,-0.034134119749069214,0.0004092704424510632,0.03672053286572918,0.2,-2.807462692260742,-0.029838772417861037,0.27880859375,-2.9174708799999998,1257.0
63488,1301,124,48,-43.24801552295685,0.9806897640228271,1968,0.013703508,0.15970900654792786,0.0004092704424510632,0.6029398110695183,0.2,0.21795868873596191,-0.010552853658737149,0.078125,-2.9174708799999998,1257.0
64000,1301,125,49,-43.28234624862671,0.9826133847236633,1984,0.020925187,-0.024206819012761116,0.0004092704424510632,0.05360734404530376,0.2,-1.274937391281128,-0.027131736278533936,0.25634765625,-2.9174708799999998,1257.0
