time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
35,14,1198,17920,0.2542724609375,0.0004092704424510632,0.003855127219139831,-0.06557953357696533,544,0.9935699701309204,-0.04032716527581215,-43.75824701786041,-0.028002805389405694,0.01904741,0.2,1257.0,-2.5047937857142855
36,15,1196,18432,0.216552734375,0.0004092704424510632,0.10386060120072216,0.02136939764022827,560,0.9946631193161011,0.009778037667274475,-43.7595636844635,-0.021728420586441644,0.0173872,0.2,1257.0,-2.5047937857142855
37,15,1196,18944,0.160400390625,0.0004092704424510632,0.0045907068633823656,-0.8554037809371948,576,0.9957653880119324,-0.030309351161122322,-43.80010914802551,-0.017971875611692667,0.012591081,0.2,1257.0,-2.5051694666666666
38,16,1195,19456,0.251220703125,0.0004092704424510632,0.0900962904561311,0.12781614065170288,592,0.9954432845115662,0.003583937883377075,-43.81341624259949,-0.02786823030328378,0.018765075,0.2,1257.0,-2.5051694666666666
39,16,1195,19968,0.2265625,0.0004092704424510632,0.009491925142356195,-0.4331437349319458,608,0.996429443359375,-0.024133283644914627,-43.81364691257477,-0.02718190486484673,0.016287986,0.2,1257.0,-2.5051694666666666
40,17,1194,20480,0.240966796875,0.0004092704424510632,0.005557787160796579,-0.03466212749481201,624,0.9950597882270813,-0.046700213104486465,-43.821107149124146,-0.031131634750636294,0.021499291,0.2,1257.0,-2.5053410625
41,17,1194,20992,0.2247314453125,0.0004092704424510632,0.11054556956514716,0.052826762199401855,640,0.9940941333770752,0.006179019808769226,-43.774160504341125,-0.0214147622755263,0.015289355,0.2,1257.0,-2.5053410625
42,18,1194,21504,0.1612548828125,0.0004092704424510632,0.008887581381713971,-2.4542224407196045,656,0.993476152420044,-0.024413790553808212,-43.75314211845398,-0.019416641094721854,0.0141478395,0.2,1257.0,-2.5045305294117646
43,18,1194,22016,0.203857421875,0.0004092704424510632,0.08306928584352136,0.313274621963501,672,0.9941819906234741,0.006736241281032562,-43.74742341041565,-0.02231729253253434,0.022135325,0.2,1257.0,-2.5045305294117646
44,18,1193,22528,0.2008056640625,0.0004092704424510632,0.007678470836253837,-0.09056985378265381,688,0.9935055375099182,-0.028761480003595352,-43.754358410835266,-0.023421690828399733,0.011980087,0.2,1257.0,-2.5045305294117646
45,19,1193,23040,0.2230224609375,0.0004092704424510632,0.004633675212971866,-0.09091472625732422,704,0.9956797361373901,-0.0353848971426487,-43.76251411437988,-0.026404412696138024,0.017111804,0.2,1257.0,-2.4940904444444443
46,19,1193,23552,0.23291015625,0.0004092704424510632,0.09068814804777503,0.1399884819984436,720,0.9964612126350403,0.001629456877708435,-43.8267343044281,-0.02456571103539318,0.021954445,0.2,1257.0,-2.4940904444444443
47,20,1193,24064,0.1884765625,0.0004092704424510632,0.005656920329784043,-2.600292205810547,736,0.9972155690193176,-0.040820714086294174,-43.83907878398895,-0.022254046896705404,0.014207495,0.2,1257.0,-2.494953736842105
48,20,1193,24576,0.220703125,0.0004092704424510632,0.11363266629632562,0.10485517978668213,752,0.9967917203903198,0.02037602663040161,-43.849780201911926,-0.021961397913401015,0.02004166,0.2,1257.0,-2.494953736842105
49,21,1193,25088,0.193115234375,0.0004092704424510632,0.013304845168022439,0.22218585014343262,768,0.9978592395782471,-0.02726949378848076,-43.84534788131714,-0.023497768750530668,0.01491761,0.2,1257.0,-2.494953736842105
50,21,1192,25600,0.2275390625,0.0004092704424510632,0.012023020739434287,-0.25635504722595215,784,0.9980549812316895,-0.03374509885907173,-43.8729282617569,-0.026488129784411285,0.0165493,0.2,1257.0,-2.49554205
51,21,1192,26112,0.17919921875,0.0004092704424510632,0.06053344043903053,0.483120322227478,800,0.997837245464325,-0.0228792205452919,-43.86770975589752,-0.022761560714570805,0.018877266,0.2,1257.0,-2.49554205
52,22,1192,26624,0.2861328125,0.0004092704424510632,0.010766663719550706,-3.309255599975586,816,0.9971961379051208,-0.034450408071279526,-43.85438942909241,-0.03437319857766852,0.02402253,0.2,1257.0,-2.496400857142857
53,22,1192,27136,0.2578125,0.0004092704424510632,0.08948854019399732,0.17099207639694214,832,0.9968663454055786,-0.014738008379936218,-43.836962938308716,-0.02504699173005065,0.020900272,0.2,1257.0,-2.496400857142857
54,23,1192,27648,0.2774658203125,0.0004092704424510632,0.010047726158518344,0.3204498887062073,848,0.9966996908187866,-0.03593018651008606,-43.826695919036865,-0.025642049498856068,0.02155415,0.2,1257.0,-2.496400857142857
55,23,1191,28160,0.285400390625,0.0004092704424510632,0.04283502430189401,0.5219645500183105,864,0.997559130191803,-0.015599315986037254,-43.83555507659912,-0.03108914868789725,0.021395538,0.2,1257.0,-2.502341409090909
56,24,1191,28672,0.200927734375,0.0004092704424510632,0.025756631192052737,0.5993403196334839,880,0.9964792132377625,-0.012239307165145874,-43.836363554000854,-0.01676723537093494,0.016853426,0.2,1257.0,-2.502341409090909
57,24,1191,29184,0.1785888671875,0.0004092704424510632,0.013002576917642727,-0.6876704692840576,896,0.9953404068946838,-0.015449533239006996,-43.79313147068024,-0.020432879828149453,0.014460014,0.2,1257.0,-2.5014453913043475
58,24,1190,29696,0.12109375,0.0004092704424510632,0.10224390449002385,0.21501082181930542,912,0.9957438111305237,0.003309529274702072,-43.77501904964447,-0.015340279045631178,0.017226016,0.2,1257.0,-2.5014453913043475
59,25,1190,30208,0.27099609375,0.0004092704424510632,0.009985261131078005,0.07386761903762817,928,0.995927095413208,-0.04333037883043289,-43.78974676132202,-0.031778063072124496,0.020577664,0.2,1257.0,-2.507700208333333
60,25,1189,30720,0.2188720703125,0.0004092704424510632,0.12153763556852937,0.6158891320228577,944,0.9955726861953735,0.01795440912246704,-43.78176486492157,-0.022575331197003834,0.025208578,0.2,1257.0,-2.507700208333333
61,26,1189,31232,0.1893310546875,0.0004092704424510632,0.0071253842615988106,-0.7817741632461548,960,0.9989540576934814,-0.0317574217915535,-43.81532311439514,-0.019888692404492758,0.012669949,0.2,1257.0,-2.507700208333333
62,26,1188,31744,0.267578125,0.0004092704424510632,0.004668641216994729,-0.19140756130218506,976,1.0002790689468384,-0.030085772275924683,-43.90330362319946,-0.02755750397045631,0.02234827,0.2,1257.0,-2.5111247999999997
63,27,1188,32256,0.197509765625,0.0004092704424510632,0.13772628537844867,0.15522897243499756,992,1.0003619194030762,-0.0015442036092281342,-43.92032074928284,-0.02132061659358442,0.020626139,0.2,1257.0,-2.5111247999999997
64,27,1188,32768,0.3004150390625,0.0004092704424510632,0.010982274077832699,0.004169166088104248,1008,0.9982805848121643,-0.0372978039085865,-43.895336627960205,-0.02806744258850813,0.027618144,0.2,1257.0,-2.518499346153846
65,28,1188,33280,0.1748046875,0.0004092704424510632,0.13920625508762896,0.6105978488922119,1024,0.9971047639846802,0.04125197231769562,-43.83256149291992,-0.017790143865568098,0.017920487,0.2,1257.0,-2.518499346153846
66,28,1187,33792,0.2547607421875,0.0004092704424510632,0.010762593505205587,-0.217254638671875,1040,0.9974256157875061,-0.02089187502861023,-43.81944477558136,-0.023630854178918526,0.019112982,0.2,1257.0,-2.518499346153846
67,28,1187,34304,0.2265625,0.0004092704424510632,0.0052136271697236225,-0.760983943939209,1056,0.9987371563911438,-0.03337494283914566,-43.843772530555725,-0.023476579968701117,0.01341353,0.2,1257.0,-2.5185697407407406
68,29,1187,34816,0.1168212890625,0.0004092704424510632,0.13591144257225096,0.18655043840408325,1072,0.9987770915031433,0.01206430047750473,-43.86678075790405,-0.016408440427767346,0.01355719,0.2,1257.0,-2.5185697407407406
69,29,1186,35328,0.23583984375,0.0004092704424510632,0.005877792893443257,-2.2453572750091553,1088,0.9994009733200073,-0.02893858775496483,-43.86431694030762,-0.024476917744323146,0.019130567,0.2,1257.0,-2.5179758214285712
70,30,1186,35840,0.1146240234375,0.0004092704424510632,0.17492347327060997,0.1363290548324585,1104,0.9987291097640991,0.023753713816404343,-43.868560671806335,-0.013542777305701748,0.010639094,0.2,1257.0,-2.5179758214285712
71,30,1186,36352,0.2069091796875,0.0004092704424510632,0.011026831256458536,-0.13927912712097168,1120,0.9983077645301819,-0.03545759618282318,-43.84127390384674,-0.023082057159626856,0.01602758,0.2,1257.0,-2.5179758214285712
72,31,1186,36864,0.224365234375,0.0004092704424510632,0.00575143976311665,-0.08134448528289795,1136,0.9971715807914734,-0.03644033148884773,-43.8257395029068,-0.023358800128335133,0.017891195,0.2,1257.0,-2.514738344827586
73,31,1186,37376,0.0947265625,0.0004092704424510632,0.1353017018409446,0.3065173625946045,1152,0.9965259432792664,-0.01351931318640709,-43.79535925388336,-0.01506730757682817,0.016153757,0.2,1257.0,-2.514738344827586
74,31,1185,37888,0.261962890625,0.0004092704424510632,0.010661039690603502,-3.1810522079467773,1168,0.9970230460166931,-0.02971733920276165,-43.784727692604065,-0.02665956277633086,0.01818006,0.2,1257.0,-2.513554333333333
75,32,1185,38400,0.1014404296875,0.0004092704424510632,0.17296630260534585,0.2595319151878357,1184,0.9970736503601074,0.0010815039277076721,-43.803563594818115,-0.014163065934553742,0.018298823,0.2,1257.0,-2.513554333333333
76,32,1185,38912,0.2293701171875,0.0004092704424510632,0.013215822400525212,0.05158025026321411,1200,0.9964425563812256,-0.045011840760707855,-43.782941460609436,-0.024441269066301174,0.021033175,0.2,1257.0,-2.513554333333333
77,33,1184,39424,0.2547607421875,0.0004092704424510632,0.02925875858636573,0.3020896315574646,1216,0.9957740902900696,-0.021386170759797096,-43.75823903083801,-0.025852073944406584,0.021769047,0.2,1257.0,-2.5154234838709675
78,33,1184,39936,0.1781005859375,0.0004092704424510632,0.1031024024123326,0.6750724911689758,1232,0.9953678846359253,-0.018780644983053207,-43.74745488166809,-0.026822497369721532,0.027749125,0.2,1257.0,-2.5154234838709675
79,34,1184,40448,0.2308349609375,0.0004092704424510632,0.039459039631765336,-1.789316177368164,1248,0.9939513206481934,-0.013152729719877243,-43.723350048065186,-0.023785847413819283,0.017229311,0.2,1257.0,-2.51963053125
80,34,1184,40960,0.111572265625,0.0004092704424510632,0.17564214312005788,0.2776608467102051,1264,0.9933945536613464,-0.0009192470461130142,-43.68368899822235,-0.01702221916639246,0.018052276,0.2,1257.0,-2.51963053125
81,35,1184,41472,0.26904296875,0.0004092704424510632,0.01362420478835702,0.21228480339050293,1280,0.9924601316452026,-0.040854696184396744,-43.66571879386902,-0.02616728935390711,0.022299256,0.2,1257.0,-2.51963053125
82,35,1183,41984,0.20068359375,0.0004092704424510632,0.12387238373048604,0.6752942800521851,1296,0.9919342398643494,0.03200307860970497,-43.64484512805939,-0.021731982811616035,0.02364568,0.2,1257.0,-2.521353363636363
83,35,1183,42496,0.22998046875,0.0004092704424510632,0.027561774535570294,0.8613607883453369,1312,0.9907593727111816,-0.021590912714600563,-43.620524883270264,-0.02299102295364719,0.021379143,0.2,1257.0,-2.521353363636363
84,36,1183,43008,0.26904296875,0.0004092704424510632,0.016677528677973896,-2.168443202972412,1328,0.990854024887085,-0.02492555044591427,-43.5965313911438,-0.026968565412971657,0.016824907,0.2,1257.0,-2.5197637058823523
85,36,1183,43520,0.109130859375,0.0004092704424510632,0.15506561298388988,0.232016921043396,1344,0.9913685917854309,0.007038377225399017,-43.61072826385498,-0.014972166274674237,0.01578287,0.2,1257.0,-2.5197637058823523
86,37,1182,44032,0.2261962890625,0.0004092704424510632,0.013399328308878466,0.3241459131240845,1360,0.9907318949699402,-0.02535759098827839,-43.60909187793732,-0.022950608035898767,0.020211237,0.2,1257.0,-2.517220885714285
87,37,1182,44544,0.1011962890625,0.0004092704424510632,0.20506876846775413,0.7209741473197937,1376,0.9907457828521729,0.047367826104164124,-43.59638488292694,-0.015245603251969442,0.020183627,0.2,1257.0,-2.517220885714285
88,38,1182,45056,0.19970703125,0.0004092704424510632,0.007349614854319952,-1.6246974468231201,1392,0.9909147620201111,-0.022546319290995598,-43.6022162437439,-0.020435763202840462,0.014678923,0.2,1257.0,-2.517220885714285
89,38,1182,45568,0.2183837890625,0.0004092704424510632,0.00417225975979818,-0.2586243152618408,1408,0.9908169507980347,-0.030520305037498474,-43.59998869895935,-0.022853594593470916,0.017273743,0.2,1257.0,-2.514017555555555
90,38,1182,46080,0.0947265625,0.0004092704424510632,0.22641103144269437,0.186140239238739,1424,0.9910187721252441,0.0028636157512664795,-43.60301625728607,-0.014643978312960826,0.01181831,0.2,1257.0,-2.514017555555555
91,39,1182,46592,0.282470703125,0.0004092704424510632,0.006276325060753152,-0.3865687847137451,1440,0.9892574548721313,-0.03087889961898327,-43.584041476249695,-0.027628391893813387,0.020785429,0.2,1257.0,-2.5154545135135127
92,39,1182,47104,0.1083984375,0.0004092704424510632,0.22729796241037548,0.5752079486846924,1456,0.9886988997459412,0.02797802910208702,-43.5346485376358,-0.017759709029633086,0.012618038,0.2,1257.0,-2.5154545135135127
93,40,1181,47616,0.256591796875,0.0004092704424510632,0.018770648253848776,-0.1798917055130005,1472,0.9896851181983948,-0.029865557327866554,-43.539730072021484,-0.027995524636935443,0.017727874,0.2,1257.0,-2.5154545135135127
94,40,1181,48128,0.281982421875,0.0004092704424510632,0.013918034208472818,-1.3999571800231934,1488,0.9918636679649353,-0.03129424527287483,-43.585594177246094,-0.03134712378960103,0.020081725,0.2,1257.0,-2.5107176315789466
95,41,1181,48640,0.1121826171875,0.0004092704424510632,0.23198642034549266,0.2015821933746338,1504,0.9926535487174988,0.0009815134108066559,-43.63652288913727,-0.018556832990725525,0.019739386,0.2,1257.0,-2.5107176315789466
96,41,1180,49152,0.205078125,0.0004092704424510632,0.007190647389506921,-1.7760391235351562,1520,0.9964686632156372,-0.03672749921679497,-43.6871041059494,-0.02242380521056475,0.020279808,0.2,1257.0,-2.516616846153845
97,42,1180,49664,0.1329345703125,0.0004092704424510632,0.33943086373619735,0.054788947105407715,1536,0.9976160526275635,0.03263240307569504,-43.78488552570343,-0.020095874584512785,0.016470179,0.2,1257.0,-2.516616846153845
98,42,1179,50176,0.282958984375,0.0004092704424510632,0.013921021862188354,-0.2658194303512573,1552,0.9980199337005615,-0.03448089584708214,-43.79871654510498,-0.029181794787291437,0.022661109,0.2,1257.0,-2.516616846153845
99,42,1179,50688,0.2384033203125,0.0004092704424510632,0.01885074927122332,-0.12452328205108643,1568,1.000017523765564,-0.02258993498980999,-43.82873511314392,-0.024725673982175067,0.01928224,0.2,1257.0,-2.5125307250000004
100,43,1179,51200,0.064697265625,0.0004092704424510632,0.17173658264800906,0.5856636762619019,1584,1.0001006126403809,0.017865819856524467,-43.87198257446289,-0.010508105042390525,0.012492696,0.2,1257.0,-2.5125307250000004
101,43,1179,51712,0.178955078125,0.0004092704424510632,0.04477917397161946,-1.6040282249450684,1600,1.0002168416976929,-0.024333931505680084,-43.862104654312134,-0.019232923805247992,0.017431129,0.2,1257.0,-2.513545780487805
102,44,1179,52224,0.0858154296875,0.0004092704424510632,0.20179959619417787,0.6850343942642212,1616,1.0001310110092163,0.04972176253795624,-43.863468170166016,-0.010037843319878448,0.013824215,0.2,1257.0,-2.513545780487805
103,44,1179,52736,0.2198486328125,0.0004092704424510632,0.020163786131888628,0.17689108848571777,1632,1.0012333393096924,-0.027360422536730766,-43.86977660655975,-0.024296359159052372,0.01670509,0.2,1257.0,-2.513545780487805
104,45,1178,53248,0.232421875,0.0004092704424510632,0.06472433090675622,0.49649858474731445,1648,1.0006723403930664,-0.007871832698583603,-43.88668394088745,-0.02390663964615669,0.021411242,0.2,1257.0,-2.5151121904761906
105,45,1178,53760,0.1788330078125,0.0004092704424510632,0.0821579226758331,0.8559515476226807,1664,1.0005487203598022,-0.019221454858779907,-43.86852848529816,-0.019570266260416247,0.020803856,0.2,1257.0,-2.5151121904761906
106,46,1178,54272,0.1959228515625,0.0004092704424510632,0.036704116384498775,-3.170966148376465,1680,0.9998026490211487,-0.024349704384803772,-43.85219419002533,-0.02097484891419299,0.014412593,0.2,1257.0,-2.515867093023256
107,46,1178,54784,0.0794677734375,0.0004092704424510632,0.23691274551674724,0.21593886613845825,1696,1.0000215768814087,0.042633913457393646,-43.8426913022995,-0.010193458088906482,0.0095150955,0.2,1257.0,-2.515867093023256
108,46,1178,55296,0.2891845703125,0.0004092704424510632,0.01332808259758167,0.42636650800704956,1712,1.001941204071045,-0.04436426982283592,-43.87376391887665,-0.026545013548457064,0.022291176,0.2,1257.0,-2.515867093023256
109,47,1178,55808,0.12109375,0.0004092704424510632,0.19455468468368053,0.7101196050643921,1728,1.0022058486938477,0.034751176834106445,-43.9247909784317,-0.013928884640336037,0.020129748,0.2,1257.0,-2.5155483636363636
110,47,1177,56320,0.271728515625,0.0004092704424510632,0.022588486288441345,0.9415738582611084,1744,1.0010350942611694,-0.02806377038359642,-43.901901841163635,-0.03228575398679823,0.018305311,0.2,1257.0,-2.5155483636363636
111,48,1177,56832,0.3077392578125,0.0004092704424510632,0.032374657690525055,-1.359618902206421,1760,1.0002658367156982,-0.03624579310417175,-43.86603128910065,-0.03431701639783569,0.02408117,0.2,1257.0,-2.5170900888888887
112,48,1177,57344,0.161376953125,0.0004092704424510632,0.21633731038309634,0.26142895221710205,1776,0.9993866682052612,-0.008040722459554672,-43.83905553817749,-0.023510061524575576,0.01557207,0.2,1257.0,-2.5170900888888887
113,49,1177,57856,0.20068359375,0.0004092704424510632,0.0067258142662467435,0.03154641389846802,1792,0.9980636835098267,-0.02016078121960163,-43.80323565006256,-0.020169708353932947,0.015141445,0.2,1257.0,-2.5152953260869566
114,49,1177,58368,0.145263671875,0.0004092704424510632,0.18375863530673087,0.6945533752441406,1808,0.9977618455886841,0.036696650087833405,-43.77283692359924,-0.019573615049012005,0.014474971,0.2,1257.0,-2.5152953260869566
115,49,1177,58880,0.2581787109375,0.0004092704424510632,0.007201608532341197,-1.0617783069610596,1824,0.9995925426483154,-0.03747440502047539,-43.79199993610382,-0.028315812640357763,0.020183826,0.2,1257.0,-2.5152953260869566
116,50,1177,59392,0.3021240234375,0.0004092704424510632,0.00429948767850874,-0.7164872884750366,1840,0.9993775486946106,-0.04396383836865425,-43.83072018623352,-0.03107081381313037,0.024553176,0.2,1257.0,-2.5177987021276595
117,50,1177,59904,0.0679931640625,0.0004092704424510632,0.29529191949404776,0.2260398268699646,1856,0.9993013739585876,0.012465478852391243,-43.81166982650757,-0.010540601710090414,0.014710169,0.2,1257.0,-2.5177987021276595
118,51,1177,60416,0.27294921875,0.0004092704424510632,0.0035008142149308696,-1.0547616481781006,1872,0.99852454662323,-0.039820920675992966,-43.80354952812195,-0.025648971437476575,0.021568842,0.2,1257.0,-2.517953
119,51,1177,60928,0.0716552734375,0.0004092704424510632,0.28901089960709214,0.3025935888290405,1888,0.9981262683868408,0.024252500385046005,-43.77770245075226,-0.01459995503682876,0.012122333,0.2,1257.0,-2.517953
120,52,1177,61440,0.2515869140625,0.0004092704424510632,0.009960299226804636,-0.060694217681884766,1904,0.9972880482673645,-0.025933917611837387,-43.75968539714813,-0.02406665480521042,0.018983096,0.2,1257.0,-2.517953
121,52,1177,61952,0.287109375,0.0004092704424510632,0.012628937547560781,-0.13454663753509521,1920,0.9964563846588135,-0.0415632501244545,-43.73928773403168,-0.030234417907195166,0.024681449,0.2,1257.0,-2.5204197142857145
122,53,1177,62464,0.073486328125,0.0004092704424510632,0.3917188292834908,0.30297815799713135,1936,0.9962638020515442,0.027244355529546738,-43.72347331047058,-0.013352365102036856,0.012749018,0.2,1257.0,-2.5204197142857145
123,53,1177,62976,0.259033203125,0.0004092704424510632,0.022781049250625074,-1.1290950775146484,1952,0.9977370500564575,-0.03266708180308342,-43.73626363277435,-0.02763957454590127,0.025205292,0.2,1257.0,-2.52176428
124,53,1177,63488,0.1922607421875,0.0004092704424510632,0.23871537437662482,0.7183467745780945,1968,0.9978310465812683,0.06754965335130692,-43.77593553066254,-0.019380634257686324,0.020586409,0.2,1257.0,-2.52176428
125,54,1177,64000,0.23486328125,0.0004092704424510632,0.0163382850587368,0.04734992980957031,1984,0.9949445128440857,-0.013828027993440628,-43.73959958553314,-0.025606917479308322,0.019311808,0.2,1257.0,-2.52176428
