time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
45,18,1256,23040,0.2340087890625,0.0004092704424510632,0.004984572071407456,0.017097771167755127,704,0.9879902005195618,-0.034304067492485046,-43.628840923309326,-0.02749342416791478,0.016603947,0.2,1257.0,-2.521066722222222
46,18,1256,23552,0.2005615234375,0.0004092704424510632,0.1428266956936568,0.05196809768676758,720,0.9878137111663818,0.015638718381524086,-43.56499648094177,-0.023345434456132352,0.023135334,0.2,1257.0,-2.521066722222222
47,19,1256,24064,0.2474365234375,0.0004092704424510632,0.0043816266261273995,-2.32285475730896,736,0.9872616529464722,-0.031125228852033615,-43.56653809547424,-0.02869694892433472,0.018447928,0.2,1257.0,-2.520902421052631
48,19,1256,24576,0.2503662109375,0.0004092704424510632,0.13192995358258486,0.06734579801559448,752,0.9870358109474182,0.014041505753993988,-43.54983031749725,-0.026803895161719993,0.02560389,0.2,1257.0,-2.520902421052631
49,19,1255,25088,0.2060546875,0.0004092704424510632,0.010126139968633652,0.06927287578582764,768,0.9857603907585144,-0.03139705955982208,-43.530062437057495,-0.0215016326692421,0.014278569,0.2,1257.0,-2.520902421052631
50,20,1255,25600,0.2940673828125,0.0004092704424510632,0.007305447521503083,-0.04620790481567383,784,0.9866907596588135,-0.04734913259744644,-43.510284662246704,-0.034073856368195266,0.023165487,0.2,1257.0,-2.51202225
51,20,1255,26112,0.2315673828125,0.0004092704424510632,0.08599433081690222,0.29684823751449585,800,0.9861224293708801,-0.019618576392531395,-43.530752301216125,-0.02494687048601918,0.027591255,0.2,1257.0,-2.51202225
52,21,1255,26624,0.222900390625,0.0004092704424510632,0.012504245329182595,-2.0954432487487793,816,0.985009491443634,-0.036173272877931595,-43.497448801994324,-0.02697825997893233,0.01586258,0.2,1257.0,-2.5111149999999998
53,21,1255,27136,0.253662109375,0.0004092704424510632,0.09131351870018989,0.14663290977478027,832,0.9839524030685425,-0.019523262977600098,-43.46326041221619,-0.028783975405531237,0.023509946,0.2,1257.0,-2.5111149999999998
54,22,1255,27648,0.2091064453125,0.0004092704424510632,0.008812394822598435,0.14423304796218872,848,0.9833406805992126,-0.034295134246349335,-43.4392831325531,-0.023454412032151595,0.013861982,0.2,1257.0,-2.5111149999999998
55,22,1254,28160,0.2139892578125,0.0004092704424510632,0.04821556608658284,0.5280141830444336,864,0.9814829230308533,-0.0058072879910469055,-43.406946778297424,-0.023553173363325186,0.016487336,0.2,1257.0,-2.500218272727272
56,22,1254,28672,0.261474609375,0.0004092704424510632,0.02991887179086916,0.590180516242981,880,0.9803749918937683,-0.01933293603360653,-43.35471773147583,-0.02490721587673761,0.027032036,0.2,1257.0,-2.500218272727272
57,23,1254,29184,0.21044921875,0.0004092704424510632,0.012751445319736376,-0.6815320253372192,896,0.9813315868377686,-0.02955055981874466,-43.34636199474335,-0.020729768119053915,0.015715443,0.2,1257.0,-2.495874913043478
58,23,1253,29696,0.181396484375,0.0004092704424510632,0.10551773570477962,0.22881543636322021,912,0.9806309342384338,-0.016444075852632523,-43.36330735683441,-0.021943196305073798,0.021589678,0.2,1257.0,-2.495874913043478
59,24,1253,30208,0.2330322265625,0.0004092704424510632,0.008134868287015706,0.04633057117462158,928,0.9793540239334106,-0.02741393633186817,-43.321356415748596,-0.023693819501204416,0.018998783,0.2,1257.0,-2.492916666666667
60,24,1253,30720,0.17431640625,0.0004092704424510632,0.11603831849060953,0.6251113414764404,944,0.97873455286026,0.019149668514728546,-43.2944598197937,-0.01617344850092195,0.015915442,0.2,1257.0,-2.492916666666667
61,24,1253,31232,0.201904296875,0.0004092704424510632,0.007963705866131932,-0.9132100343704224,960,0.9771947264671326,-0.017212748527526855,-43.260191202163696,-0.02417797181988135,0.013139323,0.2,1257.0,-2.492916666666667
62,25,1252,31744,0.23193359375,0.0004092704424510632,0.005933956257649697,-0.049164533615112305,976,0.9760734438896179,-0.02987723797559738,-43.21485960483551,-0.025577182153938338,0.018143296,0.2,1257.0,-2.49672152
63,25,1252,32256,0.1563720703125,0.0004092704424510632,0.13806889078114182,0.11901605129241943,992,0.9758312106132507,0.0028189532458782196,-43.19307601451874,-0.021026209753472358,0.021026589,0.2,1257.0,-2.49672152
64,26,1252,32768,0.185546875,0.0004092704424510632,0.015374375885585323,0.08179408311843872,1008,0.9753578305244446,-0.025105953216552734,-43.18340277671814,-0.019227908895118162,0.013973877,0.2,1257.0,-2.4934329615384616
65,26,1252,33280,0.1912841796875,0.0004092704424510632,0.12372292694635689,0.6791555881500244,1024,0.9749839305877686,0.023252112790942192,-43.16890501976013,-0.022144737631606404,0.02211489,0.2,1257.0,-2.4934329615384616
66,26,1252,33792,0.2410888671875,0.0004092704424510632,0.005983419643598609,-0.8942011594772339,1040,0.973873496055603,-0.03530850633978844,-43.142618894577026,-0.029060614077025093,0.0188237,0.2,1257.0,-2.4934329615384616
67,27,1252,34304,0.3128662109375,0.0004092704424510632,0.004681877515395172,-0.09569048881530762,1056,0.973569929599762,-0.04478924348950386,-43.11695730686188,-0.035206670640036464,0.03118368,0.2,1257.0,-2.491464777777778
68,27,1253,34816,0.12939453125,0.0004092704424510632,0.15332759532611817,0.19515752792358398,1072,0.9727503657341003,0.017271853983402252,-43.102372884750366,-0.01834080062690191,0.01922488,0.2,1257.0,-2.491464777777778
69,28,1254,35328,0.178955078125,0.0004092704424510632,0.0071663544222246855,-1.9756364822387695,1088,0.9708947539329529,-0.0284140445291996,-43.05955386161804,-0.019248015945777297,0.015084423,0.2,1257.0,-2.4865608928571428
70,28,1254,35840,0.1602783203125,0.0004092704424510632,0.13218609080649912,0.30741333961486816,1104,0.97012859582901,0.008427361026406288,-43.01009154319763,-0.021413497888715938,0.02001064,0.2,1257.0,-2.4865608928571428
71,28,1253,36352,0.1910400390625,0.0004092704424510632,0.008373449556529522,-0.27128732204437256,1120,0.9710473418235779,-0.022856924682855606,-43.008355379104614,-0.021890811607590877,0.014171814,0.2,1257.0,-2.4865608928571428
72,29,1253,36864,0.1947021484375,0.0004092704424510632,0.005224199529038742,-0.06400597095489502,1136,0.9686388969421387,-0.025929255411028862,-42.998101115226746,-0.018213966526673175,0.014692518,0.2,1257.0,-2.48471575862069
73,29,1253,37376,0.1363525390625,0.0004092704424510632,0.1668156092055142,0.30112892389297485,1152,0.9675832390785217,0.00043600983917713165,-42.92412841320038,-0.01462039933539927,0.016720114,0.2,1257.0,-2.48471575862069
74,30,1253,37888,0.2288818359375,0.0004092704424510632,0.015243695495883003,-2.720088243484497,1168,0.9679179787635803,-0.03038700856268406,-42.915459752082825,-0.023261025547981262,0.015856301,0.2,1257.0,-2.487683
75,30,1252,38400,0.155029296875,0.0004092704424510632,0.17512332135811448,0.2783225178718567,1184,0.9689878225326538,0.0015365108847618103,-42.93723285198212,-0.023802337876986712,0.018974077,0.2,1257.0,-2.487683
76,31,1252,38912,0.2496337890625,0.0004092704424510632,0.009641590804676525,-0.06798017024993896,1200,0.9677044153213501,-0.040218204259872437,-42.942545890808105,-0.02710602765728254,0.01660804,0.2,1257.0,-2.487683
77,31,1252,39424,0.2283935546875,0.0004092704424510632,0.003258930973970564,0.052075862884521484,1216,0.9667758941650391,-0.03220571577548981,-42.9003050327301,-0.022166523413034156,0.016260821,0.2,1257.0,-2.485943870967742
78,31,1251,39936,0.2374267578125,0.0004092704424510632,0.15804412943543866,0.14315032958984375,1232,0.96644526720047,-0.018995776772499084,-42.87573289871216,-0.026543746222159825,0.02684597,0.2,1257.0,-2.485943870967742
79,32,1251,40448,0.2398681640625,0.0004092704424510632,0.014240645425161347,-1.7193489074707031,1248,0.9680638313293457,-0.03541678935289383,-42.890952587127686,-0.0236082078772597,0.018718954,0.2,1257.0,-2.48956253125
80,32,1251,40960,0.125732421875,0.0004092704424510632,0.20584418601356447,0.12655001878738403,1264,0.9685369729995728,-0.004419591277837753,-42.931493401527405,-0.02178956870920956,0.018440865,0.2,1257.0,-2.48956253125
81,33,1251,41472,0.226806640625,0.0004092704424510632,0.011625104758422822,0.137667715549469,1280,0.9682276248931885,-0.033667586743831635,-42.92868232727051,-0.02267891840892844,0.0157428,0.2,1257.0,-2.48956253125
82,33,1251,41984,0.207763671875,0.0004092704424510632,0.10349721601232886,0.6845490336418152,1296,0.9680916666984558,0.007461961358785629,-42.919398188591,-0.025708135282911826,0.025028959,0.2,1257.0,-2.485490515151515
83,33,1251,42496,0.28564453125,0.0004092704424510632,0.04313292447477579,0.8012930750846863,1312,0.9694496393203735,-0.019164806231856346,-42.93649935722351,-0.02615134118241258,0.026715863,0.2,1257.0,-2.485490515151515
84,34,1251,43008,0.23583984375,0.0004092704424510632,0.015344410057878122,-1.9635205268859863,1328,0.9714934825897217,-0.03739207610487938,-42.99348020553589,-0.023428895452525467,0.019757934,0.2,1257.0,-2.483932617647059
85,34,1251,43520,0.1351318359375,0.0004092704424510632,0.21352872578427196,0.22440361976623535,1344,0.972251296043396,0.014328114688396454,-43.0467187166214,-0.020594090776285157,0.018156901,0.2,1257.0,-2.483932617647059
86,35,1250,44032,0.2266845703125,0.0004092704424510632,0.006814200372900814,0.2303186058998108,1360,0.9720180630683899,-0.028651034459471703,-43.053295373916626,-0.021122825528436806,0.015504009,0.2,1257.0,-2.4765392285714287
87,35,1250,44544,0.0968017578125,0.0004092704424510632,0.21800805418752134,0.4594106078147888,1376,0.9722400903701782,0.025527700781822205,-43.052287220954895,-0.018279499607160687,0.016738608,0.2,1257.0,-2.4765392285714287
88,36,1250,45056,0.2384033203125,0.0004092704424510632,0.007023571713943966,-1.1137254238128662,1392,0.9742944240570068,-0.03325291723012924,-43.08199322223663,-0.024692170292837545,0.01630897,0.2,1257.0,-2.4765392285714287
89,36,1250,45568,0.283203125,0.0004092704424510632,0.004687932159868069,-0.34754490852355957,1408,0.9761145114898682,-0.044462572783231735,-43.14658486843109,-0.03211431586169056,0.019970283,0.2,1257.0,-2.4749413333333337
90,36,1250,46080,0.130126953125,0.0004092704424510632,0.24302986194379628,0.1930825114250183,1424,0.9770427346229553,-0.006404422223567963,-43.1889009475708,-0.018661761132534593,0.020957606,0.2,1257.0,-2.4749413333333337
91,37,1249,46592,0.259765625,0.0004092704424510632,0.017065210005966946,0.11627781391143799,1440,0.9774619936943054,-0.022357650101184845,-43.21173286437988,-0.02110503793664975,0.016922275,0.2,1257.0,-2.477437648648649
92,37,1249,47104,0.0977783203125,0.0004092704424510632,0.32171896658837795,0.711607038974762,1456,0.9773892760276794,0.08715532720088959,-43.21092176437378,-0.008795049696345814,0.01284938,0.2,1257.0,-2.477437648648649
93,38,1249,47616,0.234375,0.0004092704424510632,0.029104083660058677,-0.23875606060028076,1472,0.9775060415267944,-0.017216313630342484,-43.21086573600769,-0.024215435201767832,0.01633959,0.2,1257.0,-2.477437648648649
94,38,1249,48128,0.2547607421875,0.0004092704424510632,0.008750295091886073,-0.651291012763977,1488,0.9794184565544128,-0.033566638827323914,-43.236928820610046,-0.02562989917350933,0.013396406,0.2,1257.0,-2.4793277894736847
95,38,1249,48640,0.095458984375,0.0004092704424510632,0.28997403802350163,0.25819677114486694,1504,0.9803867936134338,0.0031516067683696747,-43.29183113574982,-0.01873536817947752,0.01574699,0.2,1257.0,-2.4793277894736847
96,39,1249,49152,0.23583984375,0.0004092704424510632,0.007706306627369486,-2.1602792739868164,1520,0.9799320101737976,-0.027850955724716187,-43.29691123962402,-0.023291004210477695,0.019158415,0.2,1257.0,-2.4756435641025645
97,39,1249,49664,0.1046142578125,0.0004092704424510632,0.34133367822505534,0.16186654567718506,1536,0.9798107743263245,0.05291248485445976,-43.27600944042206,-0.018246984647703357,0.016510587,0.2,1257.0,-2.4756435641025645
98,40,1249,50176,0.26171875,0.0004092704424510632,0.014575016626622528,-0.4831669330596924,1552,0.9793510437011719,-0.023483356460928917,-43.26658618450165,-0.024838346434989944,0.017888628,0.2,1257.0,-2.4756435641025645
99,40,1249,50688,0.2490234375,0.0004092704424510632,0.005248805246083066,0.05041861534118652,1568,0.9801777601242065,-0.043479930609464645,-43.26655685901642,-0.026587247266434133,0.01544944,0.2,1257.0,-2.4747054250000002
100,40,1249,51200,0.132080078125,0.0004092704424510632,0.26211306545883417,0.33617621660232544,1584,0.9798616170883179,0.014752112329006195,-43.28279972076416,-0.017176163964904845,0.019557279,0.2,1257.0,-2.4747054250000002
101,41,1249,51712,0.3271484375,0.0004092704424510632,0.01408886062563397,-2.079655647277832,1600,0.981423020362854,-0.038918279111385345,-43.28617191314697,-0.02884971586172469,0.028433777,0.2,1257.0,-2.475180463414634
102,41,1248,52224,0.147216796875,0.0004092704424510632,0.2670223810710013,0.5291408896446228,1616,0.9826577305793762,0.04299949109554291,-43.34101128578186,-0.017020718980347738,0.017579764,0.2,1257.0,-2.475180463414634
103,42,1248,52736,0.283203125,0.0004092704424510632,0.022453987214248627,0.02828317880630493,1632,0.9823168516159058,-0.02859160304069519,-43.3560870885849,-0.025666629866464064,0.020533375,0.2,1257.0,-2.475180463414634
104,42,1248,53248,0.2421875,0.0004092704424510632,0.06366615323349833,0.44429516792297363,1648,0.9819515347480774,-0.004143306985497475,-43.34308683872223,-0.026408250123495236,0.015963787,0.2,1257.0,-2.476691785714286
105,43,1248,53760,0.1837158203125,0.0004092704424510632,0.12637672922573984,0.7835331559181213,1664,0.9815483093261719,0.013432938605546951,-43.33573925495148,-0.020992125144402962,0.025199074,0.2,1257.0,-2.476691785714286
106,43,1248,54272,0.240478515625,0.0004092704424510632,0.05587377771735191,-2.4448578357696533,1680,0.9817559123039246,-0.012976333498954773,-43.32282841205597,-0.022470353142125532,0.018712156,0.2,1257.0,-2.472329069767442
107,43,1248,54784,0.1466064453125,0.0004092704424510632,0.2791639300994575,0.2252209186553955,1696,0.982100248336792,0.0340452678501606,-43.33849775791168,-0.01394017954589799,0.01445435,0.2,1257.0,-2.472329069767442
108,44,1248,55296,0.240966796875,0.0004092704424510632,0.015987514925654978,0.46915358304977417,1712,0.9836700558662415,-0.022945700213313103,-43.36225175857544,-0.023158523719757795,0.016616289,0.2,1257.0,-2.472329069767442
109,44,1248,55808,0.06103515625,0.0004092704424510632,0.3677928145043552,0.729616641998291,1728,0.9841776490211487,0.1511378139257431,-43.40386378765106,-0.012138661404605955,0.01102013,0.2,1257.0,-2.470209181818182
110,45,1247,56320,0.245361328125,0.0004092704424510632,0.022814916563220322,0.9460920691490173,1744,0.9821370244026184,-0.021496187895536423,-43.38537156581879,-0.02657915673626121,0.017904636,0.2,1257.0,-2.470209181818182
111,45,1247,56832,0.2584228515625,0.0004092704424510632,0.03279375022975728,-0.7283757925033569,1760,0.9802402257919312,-0.03143107146024704,-43.31439471244812,-0.027968766953563318,0.017527126,0.2,1257.0,-2.4675291333333336
112,45,1247,57344,0.13330078125,0.0004092704424510632,0.211404723348096,0.3577139377593994,1776,0.9793441891670227,0.018468622118234634,-43.27301800251007,-0.019836304854834452,0.024021544,0.2,1257.0,-2.4675291333333336
113,46,1247,57856,0.2864990234375,0.0004092704424510632,0.00854167717625387,0.12666797637939453,1792,0.9793890714645386,-0.037980858236551285,-43.255486726760864,-0.03206556482473388,0.021996105,0.2,1257.0,-2.468229652173913
114,46,1247,58368,0.1435546875,0.0004092704424510632,0.2373014697805047,0.7109054327011108,1808,0.9796975255012512,0.07906819880008698,-43.26407563686371,-0.015717189307906665,0.01997679,0.2,1257.0,-2.468229652173913
115,47,1247,58880,0.21826171875,0.0004092704424510632,0.014885081967804581,-0.8424662351608276,1824,0.9804698824882507,-0.03320981562137604,-43.27821123600006,-0.02306474742363207,0.015008217,0.2,1257.0,-2.468229652173913
116,47,1247,59392,0.2752685546875,0.0004092704424510632,0.005209928545809817,-0.6478497982025146,1840,0.9798159003257751,-0.03234756737947464,-43.283236503601074,-0.027930156189540867,0.019938169,0.2,1257.0,-2.472806297872341
117,48,1247,59904,0.095458984375,0.0004092704424510632,0.32697119598742574,0.2596341371536255,1856,0.9800145626068115,0.023092765361070633,-43.268927574157715,-0.012290548926102929,0.010866582,0.2,1257.0,-2.472806297872341
118,48,1247,60416,0.32080078125,0.0004092704424510632,0.006797999347327277,-1.0407991409301758,1872,0.9809489250183105,-0.04397879168391228,-43.28424859046936,-0.03166733180114534,0.025630625,0.2,1257.0,-2.4707785
119,48,1247,60928,0.0970458984375,0.0004092704424510632,0.2889063076581806,0.25342822074890137,1888,0.9815909266471863,0.03427504003047943,-43.313297510147095,-0.015595860393659677,0.017531883,0.2,1257.0,-2.4707785
120,49,1247,61440,0.27294921875,0.0004092704424510632,0.009516089572571218,-0.19094014167785645,1904,0.9818195104598999,-0.04478948935866356,-43.323590993881226,-0.02904030714125838,0.016277667,0.2,1257.0,-2.4707785
121,49,1247,61952,0.2852783203125,0.0004092704424510632,0.005848424363648519,-0.12700629234313965,1920,0.9826943874359131,-0.021193670108914375,-43.339765667915344,-0.028237779493792914,0.019217702,0.2,1257.0,-2.4717921020408165
122,50,1247,62464,0.0802001953125,0.0004092704424510632,0.3420331927482039,0.24469667673110962,1936,0.983143150806427,0.015999387949705124,-43.37062346935272,-0.014524186146445572,0.016944783,0.2,1257.0,-2.4717921020408165
123,50,1247,62976,0.3240966796875,0.0004092704424510632,0.007500582985812798,-2.1260592937469482,1952,0.9823972582817078,-0.04205464571714401,-43.36884844303131,-0.0350265905726701,0.027462322,0.2,1257.0,-2.47265566
124,50,1247,63488,0.1173095703125,0.0004092704424510632,0.5355825533624738,0.1254429817199707,1968,0.9821656346321106,0.08361165970563889,-43.34373414516449,-0.018188759975600988,0.01820718,0.2,1257.0,-2.47265566
125,51,1247,64000,0.252197265625,0.0004092704424510632,0.008131644150125794,0.026810288429260254,1984,0.982196569442749,-0.0367349237203598,-43.34164226055145,-0.028904161736136302,0.016922995,0.2,1257.0,-2.47265566
