time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
29,12,1198,14848,0.31689453125,0.0004092704424510632,0.024262257298687473,0.1519361138343811,448,0.985184907913208,-0.024459760636091232,-43.500170826911926,-0.02278260669845622,0.032545142,0.2,1257.0,-2.5319516363636363
30,12,1196,15360,0.2164306640625,0.0004092704424510632,0.005906401522224769,-0.24746692180633545,464,0.9843488335609436,-0.034455474466085434,-43.47876286506653,-0.02248535555554554,0.014647279,0.2,1257.0,-2.5166446666666666
31,13,1196,15872,0.2921142578125,0.0004092704424510632,0.13525413745082915,0.020660221576690674,480,0.9830609560012817,-7.368996739387512e-05,-43.44315528869629,-0.02895044554315973,0.024305206,0.2,1257.0,-2.5166446666666666
32,13,1195,16384,0.20458984375,0.0004092704424510632,0.008025839590118267,0.2714141011238098,496,0.982650101184845,-0.03975902870297432,-43.40970313549042,-0.020702526962850243,0.014564934,0.2,1257.0,-2.5124154615384615
33,14,1194,16896,0.25732421875,0.0004092704424510632,0.12273908988572657,0.256836473941803,512,0.9810746908187866,-0.008358292281627655,-43.38895559310913,-0.02698323706863448,0.02480467,0.2,1257.0,-2.5124154615384615
34,14,1193,17408,0.177978515625,0.0004092704424510632,0.010859298694413155,-0.8029412031173706,528,0.981757640838623,-0.02693244442343712,-43.363906264305115,-0.02191177665372379,0.013502076,0.2,1257.0,-2.5124154615384615
35,15,1192,17920,0.258544921875,0.0004092704424510632,0.003960549147450365,-0.08362889289855957,544,0.9827964305877686,-0.03385205566883087,-43.394376039505005,-0.02722310683748219,0.02433508,0.2,1257.0,-2.504647
36,15,1191,18432,0.18896484375,0.0004092704424510632,0.15046361577697098,0.03434920310974121,560,0.9827740788459778,0.010297879576683044,-43.41146993637085,-0.02223113465879578,0.014021318,0.2,1257.0,-2.504647
37,15,1190,18944,0.2001953125,0.0004092704424510632,0.008673785137943923,-0.19829785823822021,576,0.9844262003898621,-0.024317946285009384,-43.428675532341,-0.019153860994265415,0.015734944,0.2,1257.0,-2.4951193333333332
38,16,1190,19456,0.2115478515625,0.0004092704424510632,0.12383709847927094,0.40678828954696655,592,0.9842074513435364,0.03197307139635086,-43.461955428123474,-0.019312976000946946,0.02050548,0.2,1257.0,-2.4951193333333332
39,16,1190,19968,0.2562255859375,0.0004092704424510632,0.012060287524946034,-0.5574595928192139,608,0.9854956269264221,-0.024734290316700935,-43.466214299201965,-0.026385324526927434,0.021611989,0.2,1257.0,-2.4951193333333332
40,17,1189,20480,0.199462890625,0.0004092704424510632,0.006227454825420864,-0.04888880252838135,624,0.9860634803771973,-0.03212041035294533,-43.501758456230164,-0.019358158853719942,0.019589137,0.2,1257.0,-2.484366375
41,17,1189,20992,0.171875,0.0004092704424510632,0.19104882865212858,0.05608612298965454,640,0.985825777053833,0.033474214375019073,-43.506856203079224,-0.0215222012338927,0.021105781,0.2,1257.0,-2.484366375
42,18,1188,21504,0.1591796875,0.0004092704424510632,0.013867429282981902,-1.220254898071289,656,0.9868199825286865,-0.02879895269870758,-43.51196324825287,-0.01866182906087488,0.014518093,0.2,1257.0,-2.468478176470588
43,18,1187,22016,0.1546630859375,0.0004092704424510632,0.13924204953946173,0.3262121081352234,672,0.9872909188270569,0.00397360697388649,-43.54467236995697,-0.02433428872609511,0.0226686,0.2,1257.0,-2.468478176470588
44,18,1187,22528,0.2303466796875,0.0004092704424510632,0.01320123003097251,-0.4058302640914917,688,0.9881327748298645,-0.024059858173131943,-43.55690145492554,-0.02181077402201481,0.017438712,0.2,1257.0,-2.468478176470588
45,19,1187,23040,0.1632080078125,0.0004092704424510632,0.006088391950470395,-0.2928125858306885,704,0.985400915145874,-0.019770456477999687,-43.54016649723053,-0.01938580410205759,0.014479885,0.2,1257.0,-2.464294222222222
46,19,1186,23552,0.1812744140625,0.0004092704424510632,0.14713839592877775,0.15679287910461426,720,0.9843059778213501,0.007459089159965515,-43.46301007270813,-0.025689573150884826,0.023584878,0.2,1257.0,-2.464294222222222
47,20,1186,24064,0.2333984375,0.0004092704424510632,0.020979615190299228,-1.3691351413726807,736,0.984492838382721,-0.03583357110619545,-43.45384240150452,-0.02827958215493709,0.021739736,0.2,1257.0,-2.463240578947368
48,20,1186,24576,0.25146484375,0.0004092704424510632,0.10840108199045062,0.48527562618255615,752,0.9825897812843323,-0.010131137445569038,-43.43556463718414,-0.026004050625488162,0.019684069,0.2,1257.0,-2.463240578947368
49,21,1185,25088,0.2579345703125,0.0004092704424510632,0.02048586669843644,0.17909836769104004,768,0.9797167181968689,-0.027727920562028885,-43.35177779197693,-0.029836886300472543,0.017126579,0.2,1257.0,-2.463240578947368
50,21,1185,25600,0.2222900390625,0.0004092704424510632,0.028298475954215974,-0.1954059600830078,784,0.9797779321670532,-0.014283961616456509,-43.30118429660797,-0.025210381114447955,0.018034643,0.2,1257.0,-2.456724
51,22,1184,26112,0.220703125,0.0004092704424510632,0.05946170457173139,0.5617563724517822,800,0.9810401201248169,-0.03305543214082718,-43.32756054401398,-0.025109754205914214,0.025961526,0.2,1257.0,-2.456724
52,22,1184,26624,0.18505859375,0.0004092704424510632,0.01939887835760601,-3.149203300476074,816,0.9816952347755432,-0.017538020387291908,-43.359347224235535,-0.02329920897318516,0.014902007,0.2,1257.0,-2.446015142857143
53,22,1184,27136,0.099365234375,0.0004092704424510632,0.10027860291302204,0.23086416721343994,832,0.981075644493103,-0.0033859889954328537,-43.362380504608154,-0.014550152423908003,0.014664634,0.2,1257.0,-2.446015142857143
54,23,1184,27648,0.2352294921875,0.0004092704424510632,0.01301257623708807,0.4224550127983093,848,0.9818401336669922,-0.028766479343175888,-43.35659921169281,-0.02688374466379173,0.018206056,0.2,1257.0,-2.446015142857143
55,23,1183,28160,0.23486328125,0.0004092704424510632,0.050446631852537394,0.5648843050003052,864,0.9834977388381958,-0.015655770897865295,-43.399059534072876,-0.023570915742311627,0.01674529,0.2,1257.0,-2.4492796818181817
56,24,1183,28672,0.208984375,0.0004092704424510632,0.02329097464098595,0.5314854383468628,880,0.9811357259750366,-0.017655685544013977,-43.39092540740967,-0.02093391442031134,0.017843165,0.2,1257.0,-2.4492796818181817
57,24,1183,29184,0.19580078125,0.0004092704424510632,0.01496933659655042,-1.7366149425506592,896,0.9807839393615723,-0.02380547486245632,-43.336557388305664,-0.020938435627613217,0.01658604,0.2,1257.0,-2.435880913043478
58,25,1183,29696,0.15869140625,0.0004092704424510632,0.08714987302664667,0.15288925170898438,912,0.9817630648612976,-0.016241226345300674,-43.345160603523254,-0.021255916864902247,0.0145177115,0.2,1257.0,-2.435880913043478
59,25,1183,30208,0.1700439453125,0.0004092704424510632,0.008873392376699485,-0.005828261375427246,928,0.9833053946495056,-0.025922175496816635,-43.38470947742462,-0.02340558024297934,0.013187948,0.2,1257.0,-2.433923958333333
60,25,1183,30720,0.15869140625,0.0004092704424510632,0.10111139388754964,0.6412084102630615,944,0.9847972393035889,0.011054418981075287,-43.426862359046936,-0.021779276459710672,0.020653328,0.2,1257.0,-2.433923958333333
61,26,1182,31232,0.2530517578125,0.0004092704424510632,0.00986318317882251,-0.9939689636230469,960,0.9858564734458923,-0.03030184656381607,-43.467750668525696,-0.028966307581868023,0.021250544,0.2,1257.0,-2.433923958333333
62,26,1182,31744,0.210693359375,0.0004092704424510632,0.0059426977022667415,-0.27729904651641846,976,0.9846314191818237,-0.03397673740983009,-43.4715895652771,-0.022852097143186256,0.017682616,0.2,1257.0,-2.44282472
63,27,1182,32256,0.1038818359375,0.0004092704424510632,0.1592006435384974,0.13101589679718018,992,0.982825756072998,0.013275355100631714,-43.41720223426819,-0.016155676268681418,0.014956061,0.2,1257.0,-2.44282472
64,27,1182,32768,0.2032470703125,0.0004092704424510632,0.010263292904710397,0.13924551010131836,1008,0.9813067317008972,-0.025183800607919693,-43.36719071865082,-0.022824172890977934,0.01654209,0.2,1257.0,-2.437766538461539
65,28,1181,33280,0.138671875,0.0004092704424510632,0.13349376898258924,0.6529440879821777,1024,0.9815819263458252,0.02007683366537094,-43.341076731681824,-0.02017611021437915,0.023792794,0.2,1257.0,-2.437766538461539
66,28,1181,33792,0.1656494140625,0.0004092704424510632,0.0119013202493079,-0.7121151685714722,1040,0.9832472205162048,-0.01483073364943266,-43.37592434883118,-0.02006668283138424,0.012936102,0.2,1257.0,-2.437766538461539
67,29,1180,34304,0.2252197265625,0.0004092704424510632,0.004226081640808843,-0.10228931903839111,1056,0.9838587045669556,-0.03683992475271225,-43.417829513549805,-0.025064967660000548,0.019076437,0.2,1257.0,-2.4324394814814814
68,29,1180,34816,0.0999755859375,0.0004092704424510632,0.21696586662437767,0.13449466228485107,1072,0.9837835431098938,-0.00034255534410476685,-43.425129890441895,-0.018589379280456342,0.013778083,0.2,1257.0,-2.4324394814814814
69,29,1180,35328,0.236083984375,0.0004092704424510632,0.01114385343680624,-1.7449448108673096,1088,0.9837130904197693,-0.04322649538516998,-43.42008566856384,-0.02784297667676583,0.018906396,0.2,1257.0,-2.430361357142857
70,30,1180,35840,0.1304931640625,0.0004092704424510632,0.15214318572543561,0.47605693340301514,1104,0.9842514395713806,0.011794311925768852,-43.42068958282471,-0.017532196492538787,0.022610452,0.2,1257.0,-2.430361357142857
71,30,1180,36352,0.200927734375,0.0004092704424510632,0.026089616701938212,-0.04626655578613281,1120,0.9831957817077637,-0.03418714553117752,-43.41656041145325,-0.0246304739266634,0.015062371,0.2,1257.0,-2.430361357142857
72,31,1180,36864,0.2392578125,0.0004092704424510632,0.02339884650427848,-0.13348889350891113,1136,0.9813023209571838,-0.03824669122695923,-43.36725676059723,-0.02532826171227498,0.01860145,0.2,1257.0,-2.427974068965517
73,31,1179,37376,0.162841796875,0.0004092704424510632,0.1244765076553449,0.5660947561264038,1152,0.9806583523750305,-0.0003144405782222748,-43.330909729003906,-0.01915296568768099,0.01758454,0.2,1257.0,-2.427974068965517
74,32,1179,37888,0.2567138671875,0.0004092704424510632,0.025940784311387688,-1.4516716003417969,1168,0.9806659817695618,-0.019184015691280365,-43.31796312332153,-0.027890686884347815,0.02307757,0.2,1257.0,-2.4290781999999997
75,32,1179,38400,0.1473388671875,0.0004092704424510632,0.131348242983222,0.6483421325683594,1184,0.9805610775947571,0.012415781617164612,-43.3237110376358,-0.018999457082827576,0.018197622,0.2,1257.0,-2.4290781999999997
76,32,1179,38912,0.28173828125,0.0004092704424510632,0.02742066909559071,0.30041515827178955,1200,0.9821800589561462,-0.026540733873844147,-43.33582377433777,-0.029906485928222537,0.02020102,0.2,1257.0,-2.4290781999999997
77,33,1179,39424,0.20947265625,0.0004092704424510632,0.0574529143050313,0.5020420551300049,1216,0.9815742373466492,0.002582557499408722,-43.36837685108185,-0.021179332012252416,0.017967638,0.2,1257.0,-2.434317870967742
78,33,1179,39936,0.1668701171875,0.0004092704424510632,0.10015905473846942,0.6695171594619751,1232,0.9816926121711731,-0.01851741224527359,-43.346044301986694,-0.023252436600159854,0.017898312,0.2,1257.0,-2.434317870967742
79,34,1179,40448,0.2371826171875,0.0004092704424510632,0.028510198870208114,-2.547499895095825,1248,0.9778375029563904,-0.03625372424721718,-43.30851948261261,-0.027895739345694892,0.01929294,0.2,1257.0,-2.432872875
80,34,1179,40960,0.13232421875,0.0004092704424510632,0.2438374802004546,0.13213449716567993,1264,0.9758549928665161,0.0008060485124588013,-43.19016647338867,-0.02154651508317329,0.015204956,0.2,1257.0,-2.432872875
81,35,1179,41472,0.2855224609375,0.0004092704424510632,0.0146936722449027,0.3523431420326233,1280,0.9750050902366638,-0.03600165247917175,-43.15140211582184,-0.03260422578023281,0.021339264,0.2,1257.0,-2.432872875
82,35,1179,41984,0.1624755859375,0.0004092704424510632,0.0641270651249215,0.7426087856292725,1296,0.9754607081413269,-0.012467309832572937,-43.14283347129822,-0.020168076207482954,0.021509383,0.2,1257.0,-2.428337121212121
83,36,1179,42496,0.200927734375,0.0004092704424510632,0.032472524675540626,0.6786227822303772,1312,0.9757205247879028,-0.02515750378370285,-43.153080105781555,-0.02118270515347831,0.015154198,0.2,1257.0,-2.428337121212121
84,36,1179,43008,0.19775390625,0.0004092704424510632,0.01658109069103375,-3.089362621307373,1328,0.9749094843864441,-0.012575846165418625,-43.151578068733215,-0.024840652964485344,0.014076246,0.2,1257.0,-2.4224756176470588
85,36,1179,43520,0.0916748046875,0.0004092704424510632,0.2613635463640094,0.08519983291625977,1344,0.9730190634727478,0.014363445341587067,-43.10317003726959,-0.014596362074371427,0.012731468,0.2,1257.0,-2.4224756176470588
86,37,1179,44032,0.31494140625,0.0004092704424510632,0.008226831661886536,0.3046227693557739,1360,0.973599374294281,-0.03452135622501373,-43.07217347621918,-0.033994627679931,0.025329981,0.2,1257.0,-2.417083171428571
87,37,1179,44544,0.089599609375,0.0004092704424510632,0.1889128084294498,0.6791082620620728,1376,0.9739441275596619,0.024237416684627533,-43.100274443626404,-0.013501982102752663,0.020234736,0.2,1257.0,-2.417083171428571
88,38,1179,45056,0.2578125,0.0004092704424510632,0.012990230723517016,-0.8724353313446045,1392,0.9752690196037292,-0.04193154722452164,-43.11738884449005,-0.02921744300692808,0.022626918,0.2,1257.0,-2.417083171428571
89,38,1179,45568,0.201416015625,0.0004092704424510632,0.005482480308273807,-0.5529332160949707,1408,0.9747768640518188,-0.029394138604402542,-43.142282485961914,-0.02231649440363981,0.014425657,0.2,1257.0,-2.4138000277777776
90,39,1179,46080,0.0595703125,0.0004092704424510632,0.3519755674060434,0.13994401693344116,1424,0.9749512076377869,0.0878877192735672,-43.130667209625244,-0.011330241453833878,0.013663064,0.2,1257.0,-2.4138000277777776
91,39,1179,46592,0.21142578125,0.0004092704424510632,0.02622879558475688,0.10145801305770874,1440,0.9769881963729858,-0.01928241364657879,-43.163140177726746,-0.019642923201899976,0.016179763,0.2,1257.0,-2.4154323783783784
92,39,1179,47104,0.1171875,0.0004092704424510632,0.20269990479573607,0.6774757504463196,1456,0.9776121377944946,0.039034999907016754,-43.21807110309601,-0.0177105501643382,0.015275579,0.2,1257.0,-2.4154323783783784
93,40,1179,47616,0.246826171875,0.0004092704424510632,0.024210082949139178,-0.051537394523620605,1472,0.977473795413971,-0.020033208653330803,-43.22217905521393,-0.024632001892314292,0.017349862,0.2,1257.0,-2.4154323783783784
94,40,1179,48128,0.1768798828125,0.0004092704424510632,0.006969627007492818,-0.2619677782058716,1488,0.9775151014328003,-0.03074384480714798,-43.223228335380554,-0.017113279056502506,0.013785787,0.2,1257.0,-2.4175684736842107
95,41,1178,48640,0.0904541015625,0.0004092704424510632,0.2701868284493685,0.2241067886352539,1504,0.9774352312088013,0.012626029551029205,-43.22394073009491,-0.01785529738481273,0.016655358,0.2,1257.0,-2.4175684736842107
96,41,1179,49152,0.2769775390625,0.0004092704424510632,0.01530392887070775,-1.2005460262298584,1520,0.9773117899894714,-0.024197962135076523,-43.22230565547943,-0.02648842686903663,0.02231377,0.2,1257.0,-2.415099666666667
97,42,1178,49664,0.1195068359375,0.0004092704424510632,0.23689846484921873,0.6242448091506958,1536,0.9768673181533813,0.09200070053339005,-43.21439731121063,-0.01754003405221738,0.020171378,0.2,1257.0,-2.415099666666667
98,42,1178,50176,0.23779296875,0.0004092704424510632,0.015224007132928818,-0.11475443840026855,1552,0.9773951768875122,-0.022738611325621605,-43.21551203727722,-0.023461721430066973,0.018239284,0.2,1257.0,-2.415099666666667
99,42,1178,50688,0.1922607421875,0.0004092704424510632,0.015323867468396202,0.08588868379592896,1568,0.976494550704956,-0.012520501390099525,-43.20914161205292,-0.019799619389232248,0.014717012,0.2,1257.0,-2.413713275
100,43,1178,51200,0.1070556640625,0.0004092704424510632,0.23282484500668943,0.5062316656112671,1584,0.9754871129989624,0.026408754289150238,-43.18005549907684,-0.011840350402053446,0.02182849,0.2,1257.0,-2.413713275
101,43,1178,51712,0.256103515625,0.0004092704424510632,0.01622263973695226,-2.0246567726135254,1600,0.9754823446273804,-0.042959410697221756,-43.155253648757935,-0.02892193093430251,0.017409839,0.2,1257.0,-2.4119249024390244
102,44,1178,52224,0.1297607421875,0.0004092704424510632,0.25756827811710536,0.566521942615509,1616,0.9759673476219177,0.041355520486831665,-43.16284489631653,-0.02140651221270673,0.018275924,0.2,1257.0,-2.4119249024390244
103,44,1178,52736,0.3056640625,0.0004092704424510632,0.026996341824997216,0.30925965309143066,1632,0.9753575325012207,-0.031799472868442535,-43.16382825374603,-0.030916994845028967,0.020765752,0.2,1257.0,-2.4119249024390244
104,45,1178,53248,0.22216796875,0.0004092704424510632,0.0744258756749332,0.5562253594398499,1648,0.9754125475883484,-0.019770082086324692,-43.14332318305969,-0.024378457019338384,0.019103944,0.2,1257.0,-2.4119618333333332
105,45,1178,53760,0.15283203125,0.0004092704424510632,0.2235407291445881,0.6696640253067017,1664,0.9746976494789124,0.017759814858436584,-43.13911235332489,-0.014993891352787614,0.018528255,0.2,1257.0,-2.4119618333333332
106,46,1178,54272,0.25634765625,0.0004092704424510632,0.016769692563684657,-2.284435987472534,1680,0.9738808274269104,-0.025437628850340843,-43.113065004348755,-0.029974165139719844,0.017629175,0.2,1257.0,-2.4126717441860466
107,46,1178,54784,0.0789794921875,0.0004092704424510632,0.2704005464911461,0.33540457487106323,1696,0.9739667773246765,0.05010374262928963,-43.093608021736145,-0.011658088595140725,0.012878599,0.2,1257.0,-2.4126717441860466
108,46,1178,55296,0.2626953125,0.0004092704424510632,0.01707562161027454,0.48726916313171387,1712,0.9739758372306824,-0.02052396722137928,-43.10155749320984,-0.026889975284575485,0.017118,0.2,1257.0,-2.4126717441860466
109,47,1177,55808,0.1036376953125,0.0004092704424510632,0.3260236820206046,0.7423354387283325,1728,0.9736458659172058,0.13465136289596558,-43.09288442134857,-0.014516853203531355,0.014947577,0.2,1257.0,-2.411209386363636
110,47,1177,56320,0.2158203125,0.0004092704424510632,0.03159416373819113,0.9359570145606995,1744,0.9736316204071045,-0.02827519364655018,-43.08660399913788,-0.026363130134996027,0.01577805,0.2,1257.0,-2.411209386363636
111,48,1177,56832,0.226318359375,0.0004092704424510632,0.046070247306488454,-1.4015412330627441,1760,0.9726018309593201,-0.0062946416437625885,-43.07517385482788,-0.02184963754552882,0.019959912,0.2,1257.0,-2.413301311111111
112,48,1177,57344,0.069580078125,0.0004092704424510632,0.417694172821939,0.1645042896270752,1776,0.9722692966461182,0.043266668915748596,-43.041971921920776,-0.010216339709586464,0.012600109,0.2,1257.0,-2.413301311111111
113,49,1177,57856,0.2591552734375,0.0004092704424510632,0.009328273765277117,-0.07430756092071533,1792,0.9720367193222046,-0.04076431319117546,-43.036715149879456,-0.0271061959938379,0.022407347,0.2,1257.0,-2.4097053695652173
114,49,1177,58368,0.0361328125,0.0004092704424510632,0.3101474014110863,0.6044399738311768,1808,0.9721082448959351,0.05066477879881859,-43.028053522109985,-0.011735734136891551,0.010620771,0.2,1257.0,-2.4097053695652173
115,50,1177,58880,0.2769775390625,0.0004092704424510632,0.009438932145712897,-0.4002985954284668,1824,0.9746567010879517,-0.02972300536930561,-43.06670045852661,-0.025691239367006347,0.01960294,0.2,1257.0,-2.4097053695652173
116,50,1177,59392,0.2161865234375,0.0004092704424510632,0.0040176328002416994,-0.0502774715423584,1840,0.9764735102653503,-0.03151920810341835,-43.15018975734711,-0.022167994757182896,0.013829535,0.2,1257.0,-2.4101829787234044
117,50,1177,59904,0.03466796875,0.0004092704424510632,0.8126446572132409,0.056308209896087646,1856,0.9771304130554199,0.09842119365930557,-43.18493378162384,-0.009028702042996883,0.009199455,0.2,1257.0,-2.4101829787234044
118,51,1177,60416,0.261962890625,0.0004092704424510632,0.010288074277923442,-0.9228625297546387,1872,0.9774426817893982,-0.02724125050008297,-43.199634313583374,-0.024372258048970252,0.018510131,0.2,1257.0,-2.4125801875
119,51,1177,60928,0.064453125,0.0004092704424510632,0.4879506337456405,0.43596577644348145,1888,0.9775014519691467,0.08917742222547531,-43.20685064792633,-0.012727237917715684,0.010742396,0.2,1257.0,-2.4125801875
120,52,1177,61440,0.2406005859375,0.0004092704424510632,0.012659479602007195,-0.13152647018432617,1904,0.9757900834083557,-0.033200737088918686,-43.186943888664246,-0.02374382432026323,0.018250138,0.2,1257.0,-2.4125801875
121,52,1177,61952,0.262451171875,0.0004092704424510632,0.01144657816621475,-0.1771935224533081,1920,0.9737597703933716,-0.030330490320920944,-43.11732375621796,-0.029586538817966357,0.02166622,0.2,1257.0,-2.411953081632653
122,53,1177,62464,0.0892333984375,0.0004092704424510632,0.5653779704589397,0.26742422580718994,1936,0.9735611081123352,0.05698055401444435,-43.07685208320618,-0.010680811974452808,0.011298078,0.2,1257.0,-2.411953081632653
123,53,1177,62976,0.3033447265625,0.0004092704424510632,0.01675163276377134,-1.5837602615356445,1952,0.9757283329963684,-0.03343912586569786,-43.107791900634766,-0.02854912779002916,0.022941492,0.2,1257.0,-2.4126836000000003
124,53,1177,63488,0.0570068359375,0.0004092704424510632,0.43074757140129805,0.5025503635406494,1968,0.9763018488883972,0.0489613376557827,-43.15850484371185,-0.011450089223217219,0.01311218,0.2,1257.0,-2.4126836000000003
125,54,1177,64000,0.27587890625,0.0004092704424510632,0.02271610766183585,0.06306779384613037,1984,0.9769626259803772,-0.031950779259204865,-43.17181742191315,-0.029848590056644753,0.016573716,0.2,1257.0,-2.4126836000000003
126,54,1177,64512,0.2496337890625,0.0004092704424510632,0.043972484301775694,0.32242053747177124,2000,0.9793200492858887,-0.006893370300531387,-43.220168590545654,-0.022026449849363416,0.02120325,0.2,1257.0,-2.4096701568627457
