time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/std,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
11,4,1267,5632,0.29248046875,0.0004092704424510632,0.02894431765889749,-0.0003107786178588867,160,1.0011651515960693,-0.018011461943387985,-44.023873925209045,-0.028419835754903033,0.019380454,0.2,1257.0,-2.5748137499999997
12,4,1262,6144,0.2799072265625,0.0004092704424510632,0.00478849886712851,0.07437926530838013,176,1.0008636713027954,-0.04573211446404457,-44.0049604177475,-0.028047974803484976,0.017301725,0.2,1257.0,-2.5748137499999997
13,5,1260,6656,0.2847900390625,0.0004092704424510632,0.004198605551209766,0.005537927150726318,192,1.0014022588729858,-0.04253549128770828,-44.009111285209656,-0.02804582956014201,0.020275485,0.2,1257.0,-2.5751897999999995
14,5,1256,7168,0.2890625,0.0004092704424510632,0.04958071350120008,0.0037298202514648438,208,1.0003936290740967,-0.001983802765607834,-44.01312482357025,-0.025150439960270887,0.019513521,0.2,1257.0,-2.5751897999999995
15,6,1253,7680,0.283447265625,0.0004092704424510632,0.0034151676372857764,0.026991724967956543,224,1.000742793083191,-0.033231306821107864,-43.987701416015625,-0.030661281052744016,0.017771784,0.2,1257.0,-2.5638823333333334
16,6,1251,8192,0.244873046875,0.0004092704424510632,0.04954397398978472,0.005707859992980957,240,0.9996088147163391,-0.01595933921635151,-43.98992848396301,-0.02542409091256559,0.015331682,0.2,1257.0,-2.5638823333333334
17,6,1248,8704,0.245361328125,0.0004092704424510632,0.005583675141679123,0.12317603826522827,256,0.9977737665176392,-0.03755445033311844,-43.93512284755707,-0.023024308145977557,0.023584351,0.2,1257.0,-2.5638823333333334
18,7,1244,9216,0.26220703125,0.0004092704424510632,0.005148272117367014,0.04653424024581909,272,0.9969133138656616,-0.024598034098744392,-43.888139724731445,-0.02578389082918875,0.016774796,0.2,1257.0,-2.5828911428571426
19,7,1242,9728,0.2725830078125,0.0004092704424510632,0.07272497157100588,0.00644153356552124,288,0.9977510571479797,0.005752246826887131,-43.887731313705444,-0.02745984646026045,0.020673132,0.2,1257.0,-2.5828911428571426
20,8,1239,10240,0.19775390625,0.0004092704424510632,0.0035764259882853366,-0.36629796028137207,304,0.9985201358795166,-0.041358139365911484,-43.9146990776062,-0.0211947607822367,0.0169626,0.2,1257.0,-2.5817478749999996
21,8,1237,10752,0.327880859375,0.0004092704424510632,0.05955204030033201,0.01581937074661255,320,0.9980142712593079,-0.021977899596095085,-43.923165917396545,-0.033033354935469106,0.026547534,0.2,1257.0,-2.5817478749999996
22,9,1236,11264,0.2169189453125,0.0004092704424510632,0.007136573287425563,0.19212234020233154,336,0.9971280097961426,-0.0340297631919384,-43.896767377853394,-0.02494473895058036,0.016964123,0.2,1257.0,-2.5817478749999996
23,9,1234,11776,0.198486328125,0.0004092704424510632,0.004308692819904536,-0.2072850465774536,352,0.9959256052970886,-0.022608403116464615,-43.86427068710327,-0.021233506471617147,0.015806668,0.2,1257.0,-2.5681388888888885
24,9,1233,12288,0.2479248046875,0.0004092704424510632,0.07522141328081489,0.013459384441375732,368,0.9963873028755188,-0.01635921001434326,-43.846996665000916,-0.025774875946808606,0.027445927,0.2,1257.0,-2.5681388888888885
25,10,1231,12800,0.3165283203125,0.0004092704424510632,0.006979347395827062,-1.008826494216919,384,0.9945856928825378,-0.05246303603053093,-43.84195053577423,-0.0393409846292343,0.027685072,0.2,1257.0,-2.5708273
26,10,1230,13312,0.2589111328125,0.0004092704424510632,0.06706239655613899,0.041892826557159424,400,0.9939453601837158,-0.005021346732974052,-43.78726828098297,-0.02661621751030907,0.023070939,0.2,1257.0,-2.5708273
27,11,1229,13824,0.1973876953125,0.0004092704424510632,0.013817365892464295,0.41969555616378784,416,0.9945287108421326,-0.016126247122883797,-43.791346311569214,-0.021547501397435553,0.0143687315,0.2,1257.0,-2.5708273
28,11,1228,14336,0.2244873046875,0.0004092704424510632,0.015476098225917667,0.34661805629730225,432,0.9941167235374451,-0.036206476390361786,-43.79306411743164,-0.028466612231568433,0.017681967,0.2,1257.0,-2.5585691818181817
29,12,1228,14848,0.20751953125,0.0004092704424510632,0.012983548134798184,0.3205110430717468,448,0.9949395060539246,-0.026855826377868652,-43.7941951751709,-0.020573416724801064,0.01875166,0.2,1257.0,-2.5585691818181817
30,12,1228,15360,0.2242431640625,0.0004092704424510632,0.006297402607742697,-0.48910975456237793,464,0.9964926838874817,-0.031787026673555374,-43.8314106464386,-0.024197775434004143,0.020144103,0.2,1257.0,-2.5534693333333336
31,12,1227,15872,0.2781982421875,0.0004092704424510632,0.06393100239802152,0.07723277807235718,480,0.9971815943717957,-0.01344626396894455,-43.87119197845459,-0.02816742757568136,0.0279582,0.2,1257.0,-2.5534693333333336
32,13,1227,16384,0.197021484375,0.0004092704424510632,0.011600380224990658,0.08777117729187012,496,0.9993096590042114,-0.0291951522231102,-43.90607559680939,-0.02196466492023319,0.015205323,0.2,1257.0,-2.552438384615385
33,13,1226,16896,0.1978759765625,0.0004092704424510632,0.08017974416725338,0.4291173815727234,512,0.9993979930877686,0.01028449833393097,-43.9525488615036,-0.01945594314020127,0.014374835,0.2,1257.0,-2.552438384615385
34,14,1226,17408,0.19873046875,0.0004092704424510632,0.011920212855329737,-0.624437689781189,528,1.0002386569976807,-0.02802007645368576,-43.95163333415985,-0.021567671195953153,0.018214563,0.2,1257.0,-2.552438384615385
35,14,1225,17920,0.238037109375,0.0004092704424510632,0.003341171599458903,-0.19083046913146973,544,1.0018925666809082,-0.03732286021113396,-43.995869159698486,-0.0252577224309789,0.017424872,0.2,1257.0,-2.5525445
36,15,1226,18432,0.213134765625,0.0004092704424510632,0.096597830648534,0.0378456711769104,560,1.0034304857254028,0.002209782600402832,-44.04939866065979,-0.020226793742040172,0.018878998,0.2,1257.0,-2.5525445
37,15,1225,18944,0.2230224609375,0.0004092704424510632,0.0055476942216046154,-0.7510055303573608,576,1.0040204524993896,-0.0358290858566761,-44.08052158355713,-0.023275382482097484,0.016001081,0.2,1257.0,-2.5536066
38,15,1225,19456,0.149169921875,0.0004092704424510632,0.10574908927083015,0.40974634885787964,592,1.0037320852279663,0.026886023581027985,-44.08390164375305,-0.017717452545184642,0.021316204,0.2,1257.0,-2.5536066
39,16,1224,19968,0.258544921875,0.0004092704424510632,0.010544589255005121,-0.10649406909942627,608,1.0037012100219727,-0.04000789672136307,-44.076451659202576,-0.029204312391811982,0.024063118,0.2,1257.0,-2.5536066
40,16,1224,20480,0.26904296875,0.0004092704424510632,0.005813913921883795,-0.4547325372695923,624,1.00277841091156,-0.04858337715268135,-44.06168293952942,-0.03188436229538638,0.020467456,0.2,1257.0,-2.5528904375
41,17,1223,20992,0.1785888671875,0.0004092704424510632,0.11880287004169077,0.11125528812408447,640,1.0036619901657104,0.016182877123355865,-44.05090939998627,-0.023665612301556394,0.019473525,0.2,1257.0,-2.5528904375
42,17,1222,21504,0.178466796875,0.0004092704424510632,0.006881957400764804,-3.0293760299682617,656,1.0043368339538574,-0.03046521730720997,-44.082241892814636,-0.024097087007248774,0.012617679,0.2,1257.0,-2.5465102352941176
43,18,1221,22016,0.1944580078125,0.0004092704424510632,0.1420522672124207,0.15342140197753906,672,1.0044249296188354,0.016445674002170563,-44.09287965297699,-0.024935616442235187,0.021072337,0.2,1257.0,-2.5465102352941176
44,18,1221,22528,0.24072265625,0.0004092704424510632,0.00937059689022135,-0.00820779800415039,688,1.001605749130249,-0.03860705345869064,-44.053762555122375,-0.02454104184289463,0.01732832,0.2,1257.0,-2.5465102352941176
45,18,1221,23040,0.25732421875,0.0004092704424510632,0.007973982807016,-0.3419334888458252,704,1.0003488063812256,-0.03817993402481079,-43.97273802757263,-0.02921221821452491,0.01698073,0.2,1257.0,-2.5388588333333333
46,19,1220,23552,0.1727294921875,0.0004092704424510632,0.13918686262331903,0.1434241533279419,720,1.0001676082611084,-0.00569504126906395,-43.955076694488525,-0.02457956349826418,0.019227324,0.2,1257.0,-2.5388588333333333
47,19,1220,24064,0.1890869140625,0.0004092704424510632,0.009904435035423376,-2.2621943950653076,736,1.0000711679458618,-0.018780630081892014,-43.951120257377625,-0.02178194362204522,0.015462212,0.2,1257.0,-2.529224684210526
48,20,1220,24576,0.2452392578125,0.0004092704424510632,0.12902032060083002,0.1433064341545105,752,0.9992929697036743,0.014389432966709137,-43.94225871562958,-0.02439599367789924,0.027403526,0.2,1257.0,-2.529224684210526
49,20,1220,25088,0.2281494140625,0.0004092704424510632,0.011522720014909282,0.2272830605506897,768,0.9995720386505127,-0.030145736411213875,-43.92705237865448,-0.024325852282345295,0.016777284,0.2,1257.0,-2.529224684210526
50,20,1220,25600,0.2021484375,0.0004092704424510632,0.017179785965709016,0.15013962984085083,784,1.0003546476364136,-0.018179554492235184,-43.953129172325134,-0.021508732461370528,0.015052607,0.2,1257.0,-2.52098085
51,21,1219,26112,0.22216796875,0.0004092704424510632,0.08550750964786857,0.6001026034355164,800,0.9998185038566589,0.0005448181182146072,-43.959511041641235,-0.02468910365132615,0.026509453,0.2,1257.0,-2.52098085
52,21,1219,26624,0.1907958984375,0.0004092704424510632,0.018754385062493384,-2.7739622592926025,816,1.000522494316101,-0.033988840878009796,-43.94922339916229,-0.021731847809860483,0.012897832,0.2,1257.0,-2.5236939047619047
53,22,1219,27136,0.140625,0.0004092704424510632,0.13860675878822803,0.1733992099761963,832,1.0005892515182495,0.004649920389056206,-43.96778404712677,-0.02199873472272884,0.017466139,0.2,1257.0,-2.5236939047619047
54,22,1219,27648,0.2657470703125,0.0004092704424510632,0.013117773487465456,0.4013805389404297,848,0.9994485974311829,-0.03823048621416092,-43.944833755493164,-0.02605366873467574,0.016286941,0.2,1257.0,-2.5236939047619047
55,23,1219,28160,0.2734375,0.0004092704424510632,0.07247823639772832,0.5932518839836121,864,1.0002061128616333,0.0015416257083415985,-43.933305978775024,-0.026684982163715176,0.014786828,0.2,1257.0,-2.528443909090909
56,23,1218,28672,0.2432861328125,0.0004092704424510632,0.032983205863274634,0.6957873702049255,880,0.999976634979248,-0.023485999554395676,-43.949665546417236,-0.02300198884040583,0.023165055,0.2,1257.0,-2.528443909090909
57,23,1218,29184,0.2340087890625,0.0004092704424510632,0.015572615782730281,-1.2812154293060303,896,1.000580072402954,-0.02477192133665085,-43.94489538669586,-0.02512500593729783,0.017386384,0.2,1257.0,-2.5313292608695654
58,24,1218,29696,0.10791015625,0.0004092704424510632,0.14177619002293795,0.16601186990737915,912,1.000771164894104,-0.010448887944221497,-43.964489459991455,-0.016651818237733096,0.014161613,0.2,1257.0,-2.5313292608695654
59,24,1217,30208,0.2733154296875,0.0004092704424510632,0.008902117348043248,-0.009792089462280273,928,1.0007390975952148,-0.04141943156719208,-43.9609934091568,-0.03377904524677433,0.018774912,0.2,1257.0,-2.528494625
60,25,1217,30720,0.1453857421875,0.0004092704424510632,0.16715490561909974,0.616863489151001,944,0.9996584057807922,0.022847753018140793,-43.947067737579346,-0.020878736206213944,0.019868052,0.2,1257.0,-2.528494625
61,25,1217,31232,0.19140625,0.0004092704424510632,0.007093394378898665,-0.7028143405914307,960,1.0006301403045654,-0.032090652734041214,-43.93323314189911,-0.020116458792472258,0.015451495,0.2,1257.0,-2.528494625
62,26,1217,31744,0.273681640625,0.0004092704424510632,0.004304948975914158,-0.47130286693573,976,0.9985167980194092,-0.04660351574420929,-43.93114161491394,-0.028793811939976877,0.021247236,0.2,1257.0,-2.52505756
63,26,1217,32256,0.096435546875,0.0004092704424510632,0.2159817023202777,0.14473283290863037,992,0.9970698356628418,0.009138032793998718,-43.8617068529129,-0.016169322334462777,0.011897608,0.2,1257.0,-2.52505756
64,26,1217,32768,0.2568359375,0.0004092704424510632,0.01400086292414926,0.11296361684799194,1008,0.9954429268836975,-0.019298594444990158,-43.82029438018799,-0.029844803997548297,0.019389056,0.2,1257.0,-2.525471192307692
65,27,1217,33280,0.1680908203125,0.0004092704424510632,0.17275599390268326,0.6286393404006958,1024,0.9954048991203308,0.044231168925762177,-43.786563873291016,-0.019450889521976933,0.023390613,0.2,1257.0,-2.525471192307692
66,27,1217,33792,0.22314453125,0.0004092704424510632,0.013229630043497309,-0.31752657890319824,1040,0.9926961660385132,-0.027309412136673927,-43.75878584384918,-0.023691285081440583,0.014686858,0.2,1257.0,-2.525471192307692
67,28,1217,34304,0.266845703125,0.0004092704424510632,0.0071710205666022375,-0.25867152214050293,1056,0.9928913116455078,-0.03714624047279358,-43.694172501564026,-0.029880077578127384,0.018398065,0.2,1257.0,-2.5273324444444447
68,28,1217,34816,0.110595703125,0.0004092704424510632,0.21777925011701882,0.2272738814353943,1072,0.9932520985603333,0.021253526210784912,-43.71801316738129,-0.017938901990419254,0.012662643,0.2,1257.0,-2.5273324444444447
69,29,1217,35328,0.2869873046875,0.0004092704424510632,0.005213016440393403,-2.912097692489624,1088,0.9937490820884705,-0.038119588047266006,-43.723923563957214,-0.030956791510106996,0.023498014,0.2,1257.0,-2.531160035714286
70,29,1216,35840,0.163818359375,0.0004092704424510632,0.3144229338504374,0.05063784122467041,1104,0.9940714836120605,0.03189496695995331,-43.73902702331543,-0.023167704523075372,0.019702274,0.2,1257.0,-2.531160035714286
71,29,1217,36352,0.2147216796875,0.0004092704424510632,0.01274513261159882,-0.16753125190734863,1120,0.99476158618927,-0.02738209068775177,-43.75168824195862,-0.023311734315939248,0.015062418,0.2,1257.0,-2.531160035714286
72,30,1217,36864,0.2327880859375,0.0004092704424510632,0.005522215644305106,0.01232290267944336,1136,0.9945362210273743,-0.04781866446137428,-43.75999712944031,-0.025760576216271147,0.015758637,0.2,1257.0,-2.526350413793104
73,30,1217,37376,0.1895751953125,0.0004092704424510632,0.3414810784161091,0.07516920566558838,1152,0.9939854145050049,0.09354090690612793,-43.74828505516052,-0.01718566767522134,0.010201285,0.2,1257.0,-2.526350413793104
74,31,1216,37888,0.2257080078125,0.0004092704424510632,0.04913648765068501,-1.427598476409912,1168,0.9942749738693237,-0.02336660400032997,-43.739309549331665,-0.025551303318934515,0.026233334,0.2,1257.0,-2.515185466666667
75,31,1216,38400,0.06982421875,0.0004092704424510632,0.2833128231577575,0.7291862964630127,1184,0.9942418336868286,0.06511381268501282,-43.74792957305908,-0.011700303221005015,0.011185407,0.2,1257.0,-2.515185466666667
76,31,1216,38912,0.206787109375,0.0004092704424510632,0.026595186907798052,0.026352524757385254,1200,0.9923818707466125,-0.015001898631453514,-43.72108781337738,-0.022380154725397006,0.016367648,0.2,1257.0,-2.515185466666667
77,32,1216,39424,0.1497802734375,0.0004092704424510632,0.05611133645288646,0.4329507350921631,1216,0.9927674531936646,0.011945698410272598,-43.68429458141327,-0.015711956380982883,0.012431359,0.2,1257.0,-2.5112351290322583
78,32,1217,39936,0.2095947265625,0.0004092704424510632,0.11865237622987479,0.792481541633606,1232,0.9922006726264954,-0.0009970981627702713,-43.695406556129456,-0.0228325322677847,0.02314216,0.2,1257.0,-2.5112351290322583
79,33,1217,40448,0.2225341796875,0.0004092704424510632,0.03500155685469508,-2.681307554244995,1248,0.9924744963645935,-0.0295112282037735,-43.67989671230316,-0.026230216928524897,0.016842455,0.2,1257.0,-2.5094587500000003
80,33,1216,40960,0.0965576171875,0.0004092704424510632,0.2996195668820292,0.0914003849029541,1264,0.9925493597984314,0.038690585643053055,-43.69222974777222,-0.010615713923471048,0.012640625,0.2,1257.0,-2.5094587500000003
81,34,1216,41472,0.2352294921875,0.0004092704424510632,0.02030521590495482,0.24411964416503906,1280,0.9921400547027588,-0.03145665302872658,-43.684621691703796,-0.02687937198788859,0.017564893,0.2,1257.0,-2.5094587500000003
82,34,1216,41984,0.097900390625,0.0004092704424510632,0.2361836824566126,0.712039589881897,1296,0.9917125701904297,0.06049947813153267,-43.67073202133179,-0.017231235571671277,0.015692096,0.2,1257.0,-2.508461575757576
83,34,1216,42496,0.2340087890625,0.0004092704424510632,0.03229846979957074,0.8887335062026978,1312,0.9915168285369873,-0.014789139851927757,-43.66013944149017,-0.023346400033915415,0.018325802,0.2,1257.0,-2.508461575757576
84,35,1216,43008,0.2174072265625,0.0004092704424510632,0.019719674572115764,-2.323164939880371,1328,0.9923802614212036,-0.011799987405538559,-43.6694438457489,-0.022630405976087786,0.017012883,0.2,1257.0,-2.5095085882352945
85,35,1216,43520,0.1002197265625,0.0004092704424510632,0.277774915099144,0.1543586254119873,1344,0.9930674433708191,-0.0019306987524032593,-43.694297313690186,-0.02021204419725109,0.015712012,0.2,1257.0,-2.5095085882352945
86,36,1216,44032,0.22509765625,0.0004092704424510632,0.010419044832815416,0.21815693378448486,1360,0.9961903691291809,-0.01932939887046814,-43.74537765979767,-0.024479755840729922,0.017973075,0.2,1257.0,-2.5112306571428578
87,36,1215,44544,0.0399169921875,0.0004092704424510632,0.2197023774497211,0.412520170211792,1376,0.9970353841781616,0.048176247626543045,-43.82574784755707,-0.009076374175492674,0.011396036,0.2,1257.0,-2.5112306571428578
88,37,1215,45056,0.2567138671875,0.0004092704424510632,0.006630781972489785,-0.4735807180404663,1392,0.9983382821083069,-0.03513709455728531,-43.84151232242584,-0.024401940987445414,0.018820785,0.2,1257.0,-2.5112306571428578
89,37,1215,45568,0.223388671875,0.0004092704424510632,0.004692815760790836,-0.24175524711608887,1408,0.9995859861373901,-0.037766002118587494,-43.88800227642059,-0.02250701846787706,0.014241997,0.2,1257.0,-2.5130319722222225
90,37,1215,46080,0.0445556640625,0.0004092704424510632,0.316743548726663,0.1678745150566101,1424,0.9995416402816772,0.03710649907588959,-43.90054750442505,-0.005818245364935137,0.011202827,0.2,1257.0,-2.5130319722222225
91,38,1215,46592,0.3179931640625,0.0004092704424510632,0.012105524336220697,-0.15816199779510498,1440,1.0005888938903809,-0.03225461021065712,-43.90800440311432,-0.03466616105288267,0.02542346,0.2,1257.0,-2.5073442972972977
92,38,1215,47104,0.0780029296875,0.0004092704424510632,0.34883901942521334,0.6701133251190186,1456,1.000464916229248,0.0792476236820221,-43.92566215991974,-0.01580657047452405,0.015973216,0.2,1257.0,-2.5073442972972977
93,39,1215,47616,0.2138671875,0.0004092704424510632,0.0384544677217491,0.032142817974090576,1472,0.9996796250343323,-0.008318774402141571,-43.90870237350464,-0.02088703154004179,0.01357352,0.2,1257.0,-2.5073442972972977
94,39,1215,48128,0.2003173828125,0.0004092704424510632,0.0309799361275509,-1.342665433883667,1488,0.9983696937561035,-0.02689991146326065,-43.878482818603516,-0.022403198876418173,0.0152116325,0.2,1257.0,-2.5061626315789476
95,40,1215,48640,0.1077880859375,0.0004092704424510632,0.3358052452094853,0.15203016996383667,1504,0.997654378414154,0.028991051018238068,-43.842761516571045,-0.021215750253759325,0.018315818,0.2,1257.0,-2.5061626315789476
96,40,1215,49152,0.2991943359375,0.0004092704424510632,0.02262839861214161,-1.3875069618225098,1520,0.9970757961273193,-0.038629017770290375,-43.82506465911865,-0.031714216427644715,0.022063699,0.2,1257.0,-2.5065776666666673
97,40,1214,49664,0.0902099609375,0.0004092704424510632,0.22705306159332395,0.6956397294998169,1536,0.9968388676643372,0.07090160250663757,-43.804121136665344,-0.011154022708069533,0.011577587,0.2,1257.0,-2.5065776666666673
98,41,1214,50176,0.21484375,0.0004092704424510632,0.0272949303034693,-0.49761247634887695,1552,0.9956867098808289,-0.03359343484044075,-43.785248160362244,-0.02829867928812746,0.015047332,0.2,1257.0,-2.5065776666666673
99,41,1215,50688,0.2406005859375,0.0004092704424510632,0.023681889928411692,-0.1173790693283081,1568,0.9960679411888123,-0.023313499987125397,-43.75599193572998,-0.024929032486397773,0.014880612,0.2,1257.0,-2.5079326
100,42,1215,51200,0.1075439453125,0.0004092704424510632,0.17775716609321535,0.6682766675949097,1584,0.9971717596054077,0.02771018072962761,-43.78577518463135,-0.011923729398404248,0.009027348,0.2,1257.0,-2.5079326
101,42,1215,51712,0.192138671875,0.0004092704424510632,0.06741220748517662,-1.5622777938842773,1600,0.9961622953414917,-0.02042767032980919,-43.79495286941528,-0.024008042615605518,0.019221488,0.2,1257.0,-2.507323463414634
102,42,1215,52224,0.1375732421875,0.0004092704424510632,0.20201823487877846,0.7907113432884216,1616,0.995772659778595,0.05607827752828598,-43.75614333152771,-0.02080417179968208,0.018057682,0.2,1257.0,-2.507323463414634
103,43,1215,52736,0.1976318359375,0.0004092704424510632,0.06417191692162305,0.276231050491333,1632,0.994445264339447,0.0010656677186489105,-43.73584032058716,-0.01912769241607748,0.01476788,0.2,1257.0,-2.507323463414634
104,43,1215,53248,0.0780029296875,0.0004092704424510632,0.24957435578107834,0.562954306602478,1648,0.9937244057655334,0.0909116119146347,-43.696317076683044,-0.014077219551836606,0.013950172,0.2,1257.0,-2.5081095714285717
105,44,1214,53760,0.1929931640625,0.0004092704424510632,0.07099550869315863,0.9179394245147705,1664,0.9920139312744141,-0.014132769778370857,-43.669530510902405,-0.02021381724625826,0.021942373,0.2,1257.0,-2.5081095714285717
106,44,1214,54272,0.1767578125,0.0004092704424510632,0.05527236743364483,-2.4168407917022705,1680,0.9909793734550476,-0.01247391663491726,-43.60627317428589,-0.019029181770747527,0.0150436545,0.2,1257.0,-2.5103818372093025
107,45,1214,54784,0.11083984375,0.0004092704424510632,0.17308006423991174,0.33005189895629883,1696,0.9910522103309631,0.005633845925331116,-43.59812343120575,-0.02000677706382703,0.015641961,0.2,1257.0,-2.5103818372093025
108,45,1214,55296,0.203369140625,0.0004092704424510632,0.012209386040922254,0.4898275136947632,1712,0.9916767477989197,-0.02154824137687683,-43.60747420787811,-0.021318284649169073,0.013629926,0.2,1257.0,-2.5103818372093025
109,45,1214,55808,0.0933837890625,0.0004092704424510632,0.1882677562534809,0.7109519243240356,1728,0.9921087622642517,0.08308973163366318,-43.62066972255707,-0.016675735598255415,0.014893194,0.2,1257.0,-2.5037000681818182
110,46,1214,56320,0.2174072265625,0.0004092704424510632,0.017837638966739178,0.9533226490020752,1744,0.9911731481552124,-0.013530240394175053,-43.62065577507019,-0.02296912090969272,0.015162982,0.2,1257.0,-2.5037000681818182
111,46,1214,56832,0.21826171875,0.0004092704424510632,0.027741532830987126,-1.8643252849578857,1760,0.9933698177337646,-0.020557826384902,-43.6268275976181,-0.021173563844058663,0.014882238,0.2,1257.0,-2.501218066666667
112,47,1214,57344,0.124267578125,0.0004092704424510632,0.2328721386147663,0.15094584226608276,1776,0.9940211772918701,-0.008670846000313759,-43.68993532657623,-0.021132589579792693,0.015972259,0.2,1257.0,-2.501218066666667
113,47,1214,57856,0.2691650390625,0.0004092704424510632,0.004921628635202069,-0.3114769458770752,1792,0.9952322244644165,-0.042943619191646576,-43.70931363105774,-0.030840033548884094,0.020731889,0.2,1257.0,-2.4953598260869567
114,48,1214,58368,0.1693115234375,0.0004092704424510632,0.28711817297153175,0.09577357769012451,1808,0.9954761266708374,0.022727662697434425,-43.736308455467224,-0.014609306512284093,0.013215482,0.2,1257.0,-2.4953598260869567
115,48,1214,58880,0.298095703125,0.0004092704424510632,0.006159665092127398,-0.3156012296676636,1824,0.9961900115013123,-0.045729249715805054,-43.742823243141174,-0.02903807020629756,0.016930245,0.2,1257.0,-2.4953598260869567
116,48,1214,59392,0.260009765625,0.0004092704424510632,0.005285184823151212,-0.06241869926452637,1840,0.9970592856407166,-0.036230769008398056,-43.764074087142944,-0.02609397453488782,0.016033933,0.2,1257.0,-2.493955872340426
117,49,1214,59904,0.1361083984375,0.0004092704424510632,0.2407623149920255,0.15500831604003906,1856,0.9970520734786987,-0.009131152182817459,-43.779242634773254,-0.017312578827841207,0.021835431,0.2,1257.0,-2.493955872340426
118,49,1212,60416,0.2830810546875,0.0004092704424510632,0.006378415739163756,-1.0081567764282227,1872,0.9954230189323425,-0.03812149167060852,-43.75391948223114,-0.028434218285838142,0.021235034,0.2,1257.0,-2.4960215624999997
119,50,1213,60928,0.105712890625,0.0004092704424510632,0.20523332827724516,0.5796009302139282,1888,0.994780421257019,0.02751852199435234,-43.71433508396149,-0.01883803281816654,0.014072988,0.2,1257.0,-2.4960215624999997
120,50,1213,61440,0.2586669921875,0.0004092704424510632,0.011754566512536258,0.004973471164703369,1904,0.9924574494361877,-0.02883828431367874,-43.67436325550079,-0.02535452347365208,0.018483514,0.2,1257.0,-2.4960215624999997
121,51,1213,61952,0.2674560546875,0.0004092704424510632,0.007917260067188181,-0.11421370506286621,1920,0.9924933910369873,-0.030018283054232597,-43.623448967933655,-0.026537719648331404,0.019617772,0.2,1257.0,-2.493791836734694
122,51,1213,62464,0.136962890625,0.0004092704424510632,0.3135428228415549,0.24385768175125122,1936,0.9925957322120667,0.015228599309921265,-43.63764178752899,-0.015410341540700756,0.0138914725,0.2,1257.0,-2.493791836734694
123,51,1212,62976,0.27880859375,0.0004092704424510632,0.01310400225338526,-1.4648382663726807,1952,0.9916834831237793,-0.03479912132024765,-43.617783069610596,-0.025027631520060822,0.018985737,0.2,1257.0,-2.494123
124,52,1212,63488,0.1038818359375,0.0004092704424510632,0.28478932986035943,0.290729820728302,1968,0.99152672290802,0.045035675168037415,-43.5989134311676,-0.015806818824785296,0.018405365,0.2,1257.0,-2.494123
125,52,1212,64000,0.3026123046875,0.0004092704424510632,0.014453357260208577,0.18031847476959229,1984,0.9912432432174683,-0.04762839898467064,-43.59635329246521,-0.03112224390497431,0.019189196,0.2,1257.0,-2.494123
