time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/n_updates,train/std,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
14,35,17920,1246,0.13866686820983887,0.0004092704424510632,0.006531034261570312,0.021391004,-0.032658644020557404,544,0.9998634457588196,0.228759765625,-0.023801041301339865,-43.96829438209534,0.2,1258.0,-2.692637857142857
14,36,18432,1245,0.1926620602607727,0.0004092704424510632,0.07489364268258214,0.01338549,-0.013410709798336029,560,1.0001386404037476,0.16259765625,-0.016718593367841095,-43.95796525478363,0.2,1258.0,-2.692637857142857
15,37,18944,1245,-1.5603909492492676,0.0004092704424510632,0.010469814515090548,0.019997437,-0.03355415165424347,576,1.0007259845733643,0.2342529296875,-0.02672387848724611,-43.971041440963745,0.2,1258.0,-2.695293066666667
15,38,19456,1245,0.07889163494110107,0.0004092704424510632,0.11015069636050612,0.017509159,0.00696713849902153,592,1.0012009143829346,0.14404296875,-0.01740634097950533,-43.99315857887268,0.2,1258.0,-2.695293066666667
16,39,19968,1245,-2.160071849822998,0.0004092704424510632,0.0031332580001617316,0.023672335,-0.034515004605054855,608,1.000565528869629,0.2476806640625,-0.02341723599965917,-43.98795127868652,0.2,1258.0,-2.695293066666667
16,40,20480,1245,0.04105859994888306,0.0004092704424510632,0.012605102558154613,0.01844021,-0.030975453555583954,624,1.002894401550293,0.26171875,-0.024615495960460976,-44.003175377845764,0.2,1258.0,-2.6905286874999996
16,41,20992,1244,0.2627521753311157,0.0004092704424510632,0.09549795021302998,0.015486295,-0.00841398537158966,640,1.0046435594558716,0.1624755859375,-0.017459629860240966,-44.07731604576111,0.2,1258.0,-2.6905286874999996
17,42,21504,1244,-0.3445795774459839,0.0004092704424510632,0.02232428072602488,0.015202505,-0.012817727401852608,656,1.0044004917144775,0.24462890625,-0.02189337622257881,-44.10218918323517,0.2,1258.0,-2.694779058823529
17,43,22016,1244,0.35597437620162964,0.0004092704424510632,0.1055187270976603,0.02580643,-0.0006013140082359314,672,1.0043771266937256,0.212158203125,-0.02398680502665229,-44.089856028556824,0.2,1258.0,-2.694779058823529
18,44,22528,1244,-1.9435532093048096,0.0004092704424510632,0.00447238174820086,0.01827535,-0.042899005115032196,688,1.0032309293746948,0.277099609375,-0.029879769048420712,-44.07682716846466,0.2,1258.0,-2.694779058823529
18,45,23040,1244,0.0978766679763794,0.0004092704424510632,0.00972452737914864,0.017757278,-0.03394045680761337,704,1.0020549297332764,0.2840576171875,-0.02792063854576554,-44.035693407058716,0.2,1258.0,-2.6986987777777776
18,46,23552,1243,0.2798768877983093,0.0004092704424510632,0.08270481508225203,0.018575255,-0.024174531921744347,720,1.0023834705352783,0.197265625,-0.021968543020193465,-44.019657015800476,0.2,1258.0,-2.6986987777777776
19,47,24064,1243,-2.6027164459228516,0.0004092704424510632,0.013418205591733567,0.014730118,-0.03061027266085148,736,1.0000364780426025,0.232666015625,-0.024004440288990736,-44.00202548503876,0.2,1258.0,-2.6979446315789475
19,48,24576,1243,0.18267840147018433,0.0004092704424510632,0.10059508867561817,0.020459527,0.005521805956959724,752,1.0001965761184692,0.2242431640625,-0.02185276562522631,-43.9458349943161,0.2,1258.0,-2.6979446315789475
20,49,25088,1242,-3.226925849914551,0.0004092704424510632,0.006161289427836891,0.019631635,-0.021670691668987274,768,1.0010945796966553,0.275390625,-0.027191438581212424,-43.971426129341125,0.2,1258.0,-2.6979446315789475
20,50,25600,1242,0.05491161346435547,0.0004092704424510632,0.015018494508694857,0.021066615,-0.026913732290267944,784,1.0017720460891724,0.267578125,-0.027875831467099488,-43.98792588710785,0.2,1258.0,-2.7083260499999997
21,51,26112,1242,0.46210336685180664,0.0004092704424510632,0.10050957591738552,0.016732853,-0.009519318118691444,800,1.002076268196106,0.1597900390625,-0.019942059254390188,-44.01298749446869,0.2,1258.0,-2.7083260499999997
21,52,26624,1242,-1.187288522720337,0.0004092704424510632,0.015711901971371844,0.019143723,-0.017746644094586372,816,1.0005091428756714,0.2384033203125,-0.0244776108302176,-43.999127984046936,0.2,1258.0,-2.7124623333333333
21,53,27136,1242,0.45736372470855713,0.0004092704424510632,0.12178494827821851,0.018547848,0.01801232248544693,832,0.9995596408843994,0.1668701171875,-0.02079599075659644,-43.95066821575165,0.2,1258.0,-2.7124623333333333
22,54,27648,1242,-3.177764892578125,0.0004092704424510632,0.0037500792495848145,0.01839235,-0.04562200978398323,848,1.000220775604248,0.271484375,-0.0304355276748538,-43.94690382480621,0.2,1258.0,-2.7124623333333333
22,55,28160,1243,0.1211286187171936,0.0004092704424510632,0.010391288058599457,0.026688825,-0.0284652728587389,864,1.0021635293960571,0.2508544921875,-0.02150402330153156,-43.98526585102081,0.2,1258.0,-2.7079862727272728
23,56,28672,1244,0.2927945852279663,0.0004092704424510632,0.0838664819020778,0.0316562,-0.021711483597755432,880,1.0027960538864136,0.2313232421875,-0.02718175543122925,-44.02840745449066,0.2,1258.0,-2.7079862727272728
23,57,29184,1245,-1.5574676990509033,0.0004092704424510632,0.018982550216605887,0.026415939,-0.03353222459554672,896,1.0024701356887817,0.2877197265625,-0.03014779058867134,-44.02855038642883,0.2,1258.0,-2.7040667826086957
23,58,29696,1246,0.3379761576652527,0.0004092704424510632,0.12294898799154907,0.021568436,-0.005493275821208954,912,1.0013494491577148,0.152587890625,-0.02152580613619648,-44.00859463214874,0.2,1258.0,-2.7040667826086957
24,59,30208,1247,-6.34369421005249,0.0004092704424510632,0.004331223972258158,0.022525042,-0.022998541593551636,928,1.0006455183029175,0.2635498046875,-0.02473260893020779,-43.968568444252014,0.2,1258.0,-2.7055187916666665
24,60,30720,1246,0.20430642366409302,0.0004092704424510632,0.18794801109470427,0.0152464565,0.018818482756614685,944,1.0004189014434814,0.126220703125,-0.019320238614454865,-43.95954358577728,0.2,1258.0,-2.7055187916666665
25,61,31232,1246,-2.6953797340393066,0.0004092704424510632,0.005102246519527398,0.014921979,-0.021885963156819344,960,0.9997451305389404,0.1787109375,-0.01945592048286926,-43.94115173816681,0.2,1258.0,-2.7055187916666665
25,62,31744,1246,0.043054163455963135,0.0004092704424510632,0.008006617441424169,0.019695334,-0.036637082695961,976,1.0003396272659302,0.2239990234375,-0.022965000272961333,-43.93368577957153,0.2,1258.0,-2.70692408
25,63,32256,1246,0.1946321725845337,0.0004092704424510632,0.1773398491786793,0.019112214,0.009331535547971725,992,1.0007987022399902,0.1534423828125,-0.019625790911959484,-43.95463573932648,0.2,1258.0,-2.70692408
26,64,32768,1246,-2.008439779281616,0.0004092704424510632,0.008188841573428363,0.016943831,-0.03227854520082474,1008,1.0017977952957153,0.228271484375,-0.026904624333838,-43.972397208213806,0.2,1258.0,-2.703904846153846
26,65,33280,1246,0.2458726167678833,0.0004092704424510632,0.1952837212011218,0.018396407,0.017242660745978355,1024,1.0023084878921509,0.1212158203125,-0.015102276418474503,-44.00140631198883,0.2,1258.0,-2.703904846153846
27,66,33792,1246,-4.538752555847168,0.0004092704424510632,0.004038370541820768,0.021292146,-0.038688287138938904,1040,1.0023622512817383,0.2991943359375,-0.02779251323954668,-44.00587844848633,0.2,1258.0,-2.703904846153846
27,67,34304,1246,0.015422523021697998,0.0004092704424510632,0.0155310366244521,0.024188878,-0.026535971090197563,1056,1.0036556720733643,0.295654296875,-0.02793013550399337,-44.024654269218445,0.2,1258.0,-2.703589111111111
27,68,34816,1246,0.13928872346878052,0.0004092704424510632,0.2304885380435735,0.018005611,0.029877640306949615,1072,1.0037392377853394,0.1494140625,-0.022465692047262564,-44.051236629486084,0.2,1258.0,-2.703589111111111
28,69,35328,1246,-3.0015149116516113,0.0004092704424510632,0.014925999421393499,0.022021536,-0.036704130470752716,1088,1.0033061504364014,0.2584228515625,-0.028957561269635335,-44.043651700019836,0.2,1258.0,-2.697931321428571
28,70,35840,1246,0.14556604623794556,0.0004092704424510632,0.23846960556693375,0.015842667,0.015337102115154266,1104,1.003099799156189,0.139892578125,-0.020139540029049385,-44.03179931640625,0.2,1258.0,-2.697931321428571
29,71,36352,1246,-1.3358714580535889,0.0004092704424510632,0.005643345444696024,0.021850865,-0.040451452136039734,1120,1.003509521484375,0.289794921875,-0.030071355067775585,-44.03361356258392,0.2,1258.0,-2.697931321428571
29,72,36864,1245,0.008533775806427002,0.0004092704424510632,0.010852486419025809,0.018936418,-0.03174822777509689,1136,1.0043894052505493,0.262939453125,-0.023383406864013523,-44.049384355545044,0.2,1258.0,-2.6976157586206893
30,73,37376,1245,0.05183285474777222,0.0004092704424510632,0.286532572703436,0.012293896,0.031119564548134804,1152,1.004109501838684,0.0814208984375,-0.016026443568989635,-44.06544387340546,0.2,1258.0,-2.6976157586206893
30,74,37888,1245,-2.770970106124878,0.0004092704424510632,0.016417186212493107,0.01816234,-0.02547682821750641,1168,1.002632737159729,0.203369140625,-0.02174843443208374,-44.038575291633606,0.2,1258.0,-2.6986111666666663
30,75,38400,1245,0.12835294008255005,0.0004092704424510632,0.22265054564923048,0.020844378,0.014874979853630066,1184,1.0016447305679321,0.1549072265625,-0.023696261050645262,-43.993221163749695,0.2,1258.0,-2.6986111666666663
31,76,38912,1245,-0.8729714155197144,0.0004092704424510632,0.009032566274981946,0.02052157,-0.03365771472454071,1200,1.0021659135818481,0.2630615234375,-0.0246384911442874,-43.982189297676086,0.2,1258.0,-2.6986111666666663
31,77,39424,1245,0.06658852100372314,0.0004092704424510632,0.01402231483370997,0.025172483,-0.03781788423657417,1216,1.000351071357727,0.28759765625,-0.02944096431019716,-43.96802604198456,0.2,1258.0,-2.7007024838709675
32,78,39936,1245,0.5359165668487549,0.0004092704424510632,0.16400486836209893,0.024454728,0.02072710171341896,1232,0.9995705485343933,0.1475830078125,-0.02331287509878166,-43.9136358499527,0.2,1258.0,-2.7007024838709675
32,79,40448,1245,-7.868517875671387,0.0004092704424510632,0.022165891190525144,0.022253765,-0.024628816172480583,1248,0.9980248212814331,0.234619140625,-0.02658458381483797,-43.88587176799774,0.2,1258.0,-2.7061441562499997
32,80,40960,1245,0.13483977317810059,0.0004092704424510632,0.23390316078439355,0.016498301,0.016478121280670166,1264,0.9978805184364319,0.088623046875,-0.015301599261874799,-43.84523332118988,0.2,1258.0,-2.7061441562499997
33,81,41472,1245,-1.3753318786621094,0.0004092704424510632,0.003947005774534773,0.02234703,-0.037039317190647125,1280,0.9981313347816467,0.2845458984375,-0.02587553273770027,-43.858983635902405,0.2,1258.0,-2.7061441562499997
33,82,41984,1245,0.11450576782226562,0.0004092704424510632,0.014012580912094563,0.014537291,-0.028716513887047768,1296,1.0015232563018799,0.220703125,-0.02168792656448204,-43.90108335018158,0.2,1258.0,-2.707462303030303
34,83,42496,1244,0.30519992113113403,0.0004092704424510632,0.16114645171910524,0.027102314,-0.009518880397081375,1312,1.0025607347488403,0.1669921875,-0.023109105473849922,-43.984732151031494,0.2,1258.0,-2.707462303030303
34,84,43008,1244,-5.030603408813477,0.0004092704424510632,0.01743564472417347,0.025345005,-0.042268238961696625,1328,1.003822684288025,0.2510986328125,-0.022748399671399966,-44.007898807525635,0.2,1258.0,-2.7131625294117647
34,85,43520,1245,0.13747268915176392,0.0004092704424510632,0.24131140112876892,0.01635097,0.029612461104989052,1344,1.0038543939590454,0.1412353515625,-0.020686932519311085,-44.038830041885376,0.2,1258.0,-2.7131625294117647
35,86,44032,1244,-2.066255569458008,0.0004092704424510632,0.005396521068178117,0.020394938,-0.03758206591010094,1360,1.0034681558609009,0.2578125,-0.02609583447338082,-44.02480483055115,0.2,1258.0,-2.709000914285714
35,87,44544,1244,0.14666539430618286,0.0004092704424510632,0.33741152426227927,0.0148083735,0.04194348677992821,1376,1.0034136772155762,0.0908203125,-0.015891822084086016,-44.01113545894623,0.2,1258.0,-2.709000914285714
36,88,45056,1244,-1.0319366455078125,0.0004092704424510632,0.02212153049185872,0.03886334,-0.03702119365334511,1392,1.0052775144577026,0.2943115234375,-0.026633307134034112,-44.03381705284119,0.2,1258.0,-2.709000914285714
36,89,45568,1243,0.04445767402648926,0.0004092704424510632,0.01334210520144552,0.016423784,-0.037858638912439346,1408,1.0072518587112427,0.22021484375,-0.024203454158850946,-44.097856640815735,0.2,1258.0,-2.706048333333333
37,90,46080,1243,0.46259719133377075,0.0004092704424510632,0.22989674611017108,0.015106557,0.02602606639266014,1424,1.007789134979248,0.065673828125,-0.013783975358819589,-44.13954830169678,0.2,1258.0,-2.706048333333333
37,91,46592,1243,-13.629068374633789,0.0004092704424510632,0.005847188309417106,0.024522226,-0.0336809940636158,1440,1.0100971460342407,0.2672119140625,-0.023973623290657997,-44.168304204940796,0.2,1258.0,-2.7051673243243237
37,92,47104,1243,0.0600321888923645,0.0004092704424510632,0.403194003039971,0.013604477,0.10359799116849899,1456,1.0100005865097046,0.0726318359375,-0.010858659908990376,-44.22101104259491,0.2,1258.0,-2.7051673243243237
38,93,47616,1243,-1.5320072174072266,0.0004092704424510632,0.0037836547890037764,0.022352107,-0.03360295295715332,1472,1.0085045099258423,0.2537841796875,-0.024882599245756865,-44.19060730934143,0.2,1258.0,-2.7051673243243237
38,94,48128,1242,0.036545753479003906,0.0004092704424510632,0.01024854788556695,0.03323118,-0.037108831107616425,1488,1.007928490638733,0.34716796875,-0.033766045700758696,-44.153969168663025,0.2,1258.0,-2.7045208157894733
39,95,48640,1242,0.3492826819419861,0.0004092704424510632,0.3545409645885229,0.013071605,0.04927356541156769,1504,1.0080958604812622,0.091552734375,-0.017648829089011997,-44.15585148334503,0.2,1258.0,-2.7045208157894733
39,96,49152,1242,-4.728742599487305,0.0004092704424510632,0.02022474561817944,0.01691747,-0.030182616785168648,1520,1.0085008144378662,0.2095947265625,-0.02250799466855824,-44.16292726993561,0.2,1258.0,-2.701671846153846
39,97,49664,1242,0.14685803651809692,0.0004092704424510632,0.4247756293043494,0.011791614,0.046669673174619675,1536,1.0089294910430908,0.0625,-0.01313588578341296,-44.17885398864746,0.2,1258.0,-2.701671846153846
40,98,50176,1242,-1.6938486099243164,0.0004092704424510632,0.014478943427093327,0.028639812,-0.029280025511980057,1552,1.0080302953720093,0.2867431640625,-0.025349620493216207,-44.178062319755554,0.2,1258.0,-2.701671846153846
40,99,50688,1242,0.018484950065612793,0.0004092704424510632,0.013663181860465556,0.02429791,-0.042044349014759064,1568,1.0078891515731812,0.2989501953125,-0.030005203378095757,-44.146695494651794,0.2,1258.0,-2.701639275
41,100,51200,1242,0.23703533411026,0.0004092704424510632,0.31708964006975293,0.012463609,0.03380781412124634,1584,1.008065938949585,0.068359375,-0.0116159510507714,-44.157081961631775,0.2,1258.0,-2.701639275
41,101,51712,1242,-0.4421250820159912,0.0004092704424510632,0.06101154605858028,0.016365493,-0.010661540552973747,1600,1.0084038972854614,0.21923828125,-0.022841598583909217,-44.162803053855896,0.2,1258.0,-2.7007687560975606
42,102,52224,1242,0.6889492273330688,0.0004092704424510632,0.3872128389775753,0.013069107,0.08951901644468307,1616,1.0082720518112183,0.1470947265625,-0.01794617687119171,-44.16831624507904,0.2,1258.0,-2.7007687560975606
42,103,52736,1242,-1.8253653049468994,0.0004092704424510632,0.01866277400404215,0.023258623,-0.03196154162287712,1632,1.0087422132492065,0.2857666015625,-0.02520596246176865,-44.16518235206604,0.2,1258.0,-2.7007687560975606
42,104,53248,1242,0.05782979726791382,0.0004092704424510632,0.009169537806883454,0.018094596,-0.030268799513578415,1648,1.0064780712127686,0.236083984375,-0.024742485082242638,-44.14848220348358,0.2,1258.0,-2.701949571428571
43,105,53760,1242,0.4704928994178772,0.0004092704424510632,0.22029933682642877,0.021474697,0.00871814414858818,1664,1.0060726404190063,0.1510009765625,-0.020605178055120632,-44.09213042259216,0.2,1258.0,-2.701949571428571
43,106,54272,1242,-5.003212928771973,0.0004092704424510632,0.01621284577413462,0.024229607,-0.025451358407735825,1680,1.0061050653457642,0.2410888671875,-0.020474716613534838,-44.09442853927612,0.2,1258.0,-2.702200976744186
44,107,54784,1242,0.24264419078826904,0.0004092704424510632,0.25324282702058554,0.026640225,0.011208903044462204,1696,1.005576729774475,0.1866455078125,-0.020258967197150923,-44.08449184894562,0.2,1258.0,-2.702200976744186
44,108,55296,1241,-3.8090434074401855,0.0004092704424510632,0.005340664669347461,0.013405541,-0.030724570155143738,1712,1.0039782524108887,0.2130126953125,-0.0231502324459143,-44.047961354255676,0.2,1258.0,-2.702200976744186
44,109,55808,1241,0.07560062408447266,0.0004092704424510632,0.010737674834672362,0.02559559,-0.030049338936805725,1728,1.003389835357666,0.307861328125,-0.02975249636801891,-44.00150954723358,0.2,1258.0,-2.6999217272727267
45,110,56320,1241,0.3868509531021118,0.0004092704424510632,0.20282478211447597,0.013384647,0.014096975326538086,1744,1.0032849311828613,0.0941162109375,-0.01582940385560505,-43.99504065513611,0.2,1258.0,-2.6999217272727267
45,111,56832,1241,-0.707640528678894,0.0004092704424510632,0.03560277516953647,0.026340345,-0.04717200994491577,1760,1.0033988952636719,0.30029296875,-0.03389160369988531,-43.98561930656433,0.2,1258.0,-2.6981802
46,112,57344,1241,0.6190297603607178,0.0004092704424510632,0.3518532058224082,0.010930689,0.07034989446401596,1776,1.0031116008758545,0.0556640625,-0.010324501447030343,-43.98814308643341,0.2,1258.0,-2.6981802
46,113,57856,1241,-6.8661041259765625,0.0004092704424510632,0.005125508338096552,0.017511392,-0.026906196027994156,1792,1.0046281814575195,0.2266845703125,-0.023344700632151216,-43.992194294929504,0.2,1258.0,-2.6981802
47,114,58368,1240,0.19528239965438843,0.0004092704424510632,0.025394816824700683,0.024151856,-0.021862391382455826,1808,1.0058557987213135,0.24072265625,-0.021387111963122152,-44.04260075092316,0.2,1258.0,-2.7000206956521735
47,115,58880,1240,0.13108402490615845,0.0004092704424510632,0.1582507499260828,0.02613156,0.0008422024548053741,1824,1.0055532455444336,0.1710205078125,-0.016811268680612557,-44.05433118343353,0.2,1258.0,-2.7000206956521735
47,116,59392,1241,-1.8372278213500977,0.0004092704424510632,0.038575726037379354,0.01446635,-0.025856036692857742,1840,1.0043283700942993,0.1851806640625,-0.02230148074158933,-44.02940535545349,0.2,1258.0,-2.697505553191489
48,117,59904,1240,0.45681244134902954,0.0004092704424510632,0.1926680477336049,0.024167428,0.028737112879753113,1856,1.0044695138931274,0.1754150390625,-0.01962337491568178,-44.00564515590668,0.2,1258.0,-2.697505553191489
48,118,60416,1240,-13.077665328979492,0.0004092704424510632,0.012964756358996965,0.015776921,-0.04218674823641777,1872,1.004336953163147,0.2344970703125,-0.025380212638992816,-44.01323640346527,0.2,1258.0,-2.6972335208333327
49,119,60928,1240,0.2314525842666626,0.0004092704424510632,0.31309316493570805,0.010076379,0.03697001188993454,1888,1.0041824579238892,0.0406494140625,-0.00993705504515674,-44.0075181722641,0.2,1258.0,-2.6972335208333327
49,120,61440,1240,-3.028371810913086,0.0004092704424510632,0.002676835843885783,0.01873246,-0.04024706035852432,1904,1.0061002969741821,0.2733154296875,-0.02767428212973755,-44.027137756347656,0.2,1258.0,-2.6972335208333327
49,121,61952,1240,0.023283958435058594,0.0004092704424510632,0.013949027081253007,0.019327402,-0.03246638551354408,1920,1.0061691999435425,0.261474609375,-0.028441702568670735,-44.07962656021118,0.2,1258.0,-2.696207204081632
50,122,62464,1240,0.35250627994537354,0.0004092704424510632,0.3619107650592923,0.0109603815,0.02761189267039299,1936,1.0062097311019897,0.0753173828125,-0.012661761880735867,-44.07575333118439,0.2,1258.0,-2.696207204081632
50,123,62976,1240,-4.803195476531982,0.0004092704424510632,0.01277154880517628,0.016684929,-0.03094857558608055,1952,1.0040560960769653,0.2412109375,-0.023870179473306052,-44.051554560661316,0.2,1258.0,-2.694498979999999
51,124,63488,1240,0.1373753547668457,0.0004092704424510632,0.46173066459596157,0.009987043,0.04748183488845825,1968,1.0036259889602661,0.0516357421875,-0.014901334012392908,-43.99734139442444,0.2,1258.0,-2.694498979999999
51,125,64000,1240,-4.855156898498535,0.0004092704424510632,0.007711354774073698,0.020924004,-0.023110752925276756,1984,1.004172921180725,0.2540283203125,-0.02161274157697335,-43.99816870689392,0.2,1258.0,-2.694498979999999
