time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/n_updates,train/std,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
9,24,12288,1263,0.23034393787384033,0.0004092704424510632,0.051108311279676855,0.020899069,-0.011785224080085754,368,0.9923949241638184,0.250244140625,-0.023958357836818323,-43.75051558017731,0.2,1258.0,-2.729755333333333
10,25,12800,1260,-0.4391970634460449,0.0004092704424510632,0.017012479598633945,0.018846206,-0.03180602192878723,384,0.9922249913215637,0.2236328125,-0.02412677783286199,-43.731390953063965,0.2,1258.0,-2.7452544999999997
10,26,13312,1259,0.3264591097831726,0.0004092704424510632,0.057043058855924755,0.021436758,-0.01451217569410801,400,0.9909329414367676,0.2314453125,-0.02164681543945335,-43.715630769729614,0.2,1258.0,-2.7452544999999997
10,27,13824,1257,-2.409050464630127,0.0004092704424510632,0.003322995315102162,0.025279194,-0.04206088185310364,416,0.9904452562332153,0.303466796875,-0.034385625294817146,-43.676738262176514,0.2,1258.0,-2.7452544999999997
11,28,14336,1256,0.22324585914611816,0.0004092704424510632,0.01176617486635223,0.019114845,-0.03256368637084961,432,0.9916936755180359,0.32763671875,-0.0322138323172112,-43.69032537937164,0.2,1258.0,-2.7447224545454545
11,29,14848,1254,0.22134852409362793,0.0004092704424510632,0.03191045470885001,0.058454603,-0.023538636043667793,448,0.9909565448760986,0.3702392578125,-0.02492800954496488,-43.701451420784,0.2,1258.0,-2.7447224545454545
12,30,15360,1252,-1.242250919342041,0.0004092704424510632,0.015215331281069666,0.02889204,-0.026276720687747,464,0.9908612370491028,0.2711181640625,-0.024000250472454354,-43.689228534698486,0.2,1258.0,-2.7590774166666665
12,31,15872,1251,0.4388238787651062,0.0004092704424510632,0.06373157247435302,0.019713975,-0.012586068361997604,480,0.9892007112503052,0.24951171875,-0.025100278347963467,-43.663593888282776,0.2,1258.0,-2.7590774166666665
13,32,16384,1249,-5.344561576843262,0.0004092704424510632,0.004289670949219726,0.017270006,-0.03402324020862579,496,0.9891299605369568,0.262939453125,-0.027638174797175452,-43.62475287914276,0.2,1258.0,-2.7569306923076917
13,33,16896,1248,0.12840896844863892,0.0004092704424510632,0.09055911318864673,0.02056026,0.0033973529934883118,512,0.989308774471283,0.2642822265625,-0.026801077619893476,-43.636099457740784,0.2,1258.0,-2.7569306923076917
13,34,17408,1248,-1.86273193359375,0.0004092704424510632,0.0029018320274190046,0.029852135,-0.03810235485434532,528,0.9908902645111084,0.3006591796875,-0.02895667047414463,-43.657294154167175,0.2,1258.0,-2.7569306923076917
14,35,17920,1247,0.07662928104400635,0.0004092704424510632,0.015565019304631278,0.030496504,-0.043938081711530685,544,0.9914084076881409,0.342529296875,-0.03688976904959418,-43.69662821292877,0.2,1258.0,-2.7616867857142853
14,36,18432,1245,0.35221320390701294,0.0004092704424510632,0.08447376801632345,0.03297358,-0.014510517939925194,560,0.9913963079452515,0.241943359375,-0.027618432941380888,-43.69692361354828,0.2,1258.0,-2.7616867857142853
15,37,18944,1244,-2.0209004878997803,0.0004092704424510632,0.007817523219273426,0.015218811,-0.032932911068201065,576,0.9904670715332031,0.219970703125,-0.0251214573654579,-43.68826901912689,0.2,1258.0,-2.7553829999999997
15,38,19456,1244,0.2525588870048523,0.0004092704424510632,0.12381796003319323,0.027917832,-0.002944622188806534,592,0.9898926615715027,0.227783203125,-0.026374312830739655,-43.6618949174881,0.2,1258.0,-2.7553829999999997
16,39,19968,1243,-3.339219570159912,0.0004092704424510632,0.005071666368166916,0.020376213,-0.037130337208509445,608,0.990256130695343,0.2625732421875,-0.022956735163461417,-43.65629184246063,0.2,1258.0,-2.7553829999999997
16,40,20480,1242,0.054565370082855225,0.0004092704424510632,0.014080178108997643,0.019535502,-0.02335182949900627,624,0.9907600283622742,0.26220703125,-0.02477059344528243,-43.67257261276245,0.2,1258.0,-2.7661415
16,41,20992,1242,0.18892383575439453,0.0004092704424510632,0.11562577949371189,0.01765313,0.009002884849905968,640,0.9900917410850525,0.2076416015625,-0.023259346577106044,-43.67592406272888,0.2,1258.0,-2.7661415
17,42,21504,1241,-0.404323935508728,0.0004092704424510632,0.027453809161670506,0.020124767,-0.03258644416928291,656,0.9871730804443359,0.257568359375,-0.025515435117995366,-43.61824142932892,0.2,1258.0,-2.7612249411764704
17,43,22016,1240,0.32830917835235596,0.0004092704424510632,0.12130735511891544,0.020522656,0.012933652848005295,672,0.9873123168945312,0.17822265625,-0.018986967457749415,-43.55688917636871,0.2,1258.0,-2.7612249411764704
18,44,22528,1240,-2.9922561645507812,0.0004092704424510632,0.0070087214262457564,0.018709116,-0.043226055800914764,688,0.9855986833572388,0.242431640625,-0.029358602972934023,-43.547757625579834,0.2,1258.0,-2.7612249411764704
18,45,23040,1240,0.07181495428085327,0.0004092704424510632,0.010275311607983895,0.017909214,-0.04049558937549591,704,0.9835601449012756,0.251708984375,-0.027884949347935617,-43.48189127445221,0.2,1258.0,-2.758611333333333
18,46,23552,1239,0.18471789360046387,0.0004092704424510632,0.13269628770649433,0.0199139,0.019030138850212097,720,0.9829014539718628,0.1920166015625,-0.024204500223277137,-43.43435752391815,0.2,1258.0,-2.758611333333333
19,47,24064,1238,-1.243182897567749,0.0004092704424510632,0.012553603082778864,0.022655508,-0.03926430642604828,736,0.9827373027801514,0.27490234375,-0.031008626450784504,-43.42102491855621,0.2,1258.0,-2.7592385789473686
19,48,24576,1237,0.36670517921447754,0.0004092704424510632,0.1449135870207101,0.016795956,0.024761240929365158,752,0.9834702014923096,0.1666259765625,-0.01733414363116026,-43.42810499668121,0.2,1258.0,-2.7592385789473686
20,49,25088,1237,-5.013957977294922,0.0004092704424510632,0.006779428687877953,0.018450577,-0.036173854023218155,768,0.9819380640983582,0.2470703125,-0.024323792938957922,-43.422173500061035,0.2,1258.0,-2.7592385789473686
20,50,25600,1237,0.0669858455657959,0.0004092704424510632,0.010888639226322994,0.021039065,-0.02621651254594326,784,0.9807555675506592,0.257080078125,-0.028596028307219967,-43.3678662776947,0.2,1258.0,-2.75224695
21,51,26112,1237,0.2549569606781006,0.0004092704424510632,0.13604946492705494,0.017878298,0.003125343471765518,800,0.980812132358551,0.1495361328125,-0.014539995565428399,-43.35320866107941,0.2,1258.0,-2.75224695
21,52,26624,1236,-0.8058208227157593,0.0004092704424510632,0.0190588113036938,0.019185787,-0.027921434491872787,816,0.9805219173431396,0.237060546875,-0.024667937759659253,-43.3545857667923,0.2,1258.0,-2.7549998095238095
21,53,27136,1236,0.369634747505188,0.0004092704424510632,0.2215767353773117,0.027022302,0.024118687957525253,832,0.981052041053772,0.2310791015625,-0.023051457857945934,-43.35364508628845,0.2,1258.0,-2.7549998095238095
22,54,27648,1236,-3.6154260635375977,0.0004092704424510632,0.0066085704529541545,0.021817893,-0.03505545109510422,848,0.9812213182449341,0.2628173828125,-0.027734587143640965,-43.36384665966034,0.2,1258.0,-2.7549998095238095
22,55,28160,1235,0.04879724979400635,0.0004092704424510632,0.01202968877623789,0.027708828,-0.03926735743880272,864,0.981433629989624,0.2896728515625,-0.025529466394800693,-43.37015974521637,0.2,1258.0,-2.7592948181818184
23,56,28672,1235,0.13911491632461548,0.0004092704424510632,0.19482277520000935,0.017330352,0.011661933735013008,880,0.981373131275177,0.1265869140625,-0.016395465660025366,-43.3740451335907,0.2,1258.0,-2.7592948181818184
23,57,29184,1235,-1.0513243675231934,0.0004092704424510632,0.023058523307554424,0.017103631,-0.01674795150756836,896,0.981148362159729,0.232177734375,-0.021674203861039132,-43.36910700798035,0.2,1258.0,-2.753944782608696
24,58,29696,1234,0.4368872046470642,0.0004092704424510632,0.23888396308757365,0.018062748,0.026732396334409714,912,0.9810680150985718,0.1595458984375,-0.020931524952175096,-43.365458607673645,0.2,1258.0,-2.753944782608696
24,59,30208,1234,-5.576476573944092,0.0004092704424510632,0.007689060577831697,0.015438337,-0.03739483281970024,928,0.9820370078086853,0.2144775390625,-0.023674157942878082,-43.374467253685,0.2,1258.0,-2.746693
24,60,30720,1234,0.19354909658432007,0.0004092704424510632,0.2876168934162706,0.016635716,0.1156110092997551,944,0.9822919368743896,0.15283203125,-0.017201094451593235,-43.40095126628876,0.2,1258.0,-2.746693
25,61,31232,1233,-2.620128631591797,0.0004092704424510632,0.012113922770367935,0.022763807,-0.02967735007405281,960,0.9829025864601135,0.259765625,-0.025946058507543057,-43.405412912368774,0.2,1258.0,-2.746693
25,62,31744,1233,0.1437608003616333,0.0004092704424510632,0.011589817266212776,0.022515796,-0.032945167273283005,976,0.9839590787887573,0.236083984375,-0.023220930903335102,-43.436190485954285,0.2,1258.0,-2.7440995599999995
26,63,32256,1232,0.3047623038291931,0.0004092704424510632,0.20080630434677005,0.015802927,0.025486208498477936,992,0.9834485054016113,0.13916015625,-0.015798874032043386,-43.44918239116669,0.2,1258.0,-2.7440995599999995
26,64,32768,1232,-0.5049713850021362,0.0004092704424510632,0.016046041186200455,0.017062541,-0.025186436250805855,1008,0.9817057847976685,0.234375,-0.02375318059057463,-43.40958654880524,0.2,1258.0,-2.744809115384615
27,65,33280,1232,0.3967067003250122,0.0004092704424510632,0.27371028857305646,0.019462287,0.02680257335305214,1024,0.9816176891326904,0.1944580078125,-0.025529983395244926,-43.37406897544861,0.2,1258.0,-2.744809115384615
27,66,33792,1232,-4.927504539489746,0.0004092704424510632,0.008364985660591628,0.018365849,-0.03119986318051815,1040,0.9810802936553955,0.2452392578125,-0.02410016483918298,-43.369476079940796,0.2,1258.0,-2.744809115384615
27,67,34304,1231,0.05144798755645752,0.0004092704424510632,0.010764831531560048,0.030116864,-0.043566666543483734,1056,0.9811882376670837,0.303955078125,-0.027186385821551085,-43.35302805900574,0.2,1258.0,-2.7442538148148143
28,68,34816,1231,0.2020968198776245,0.0004092704424510632,0.23178472905419767,0.02241924,0.00861964002251625,1072,0.9797416925430298,0.171875,-0.018705359630985186,-43.34110200405121,0.2,1258.0,-2.7442538148148143
28,69,35328,1231,-1.9086060523986816,0.0004092704424510632,0.013751221413258463,0.014723324,-0.03818715736269951,1088,0.9789531826972961,0.200927734375,-0.02212756240624003,-43.29052782058716,0.2,1258.0,-2.754631857142857
29,70,35840,1230,0.11083483695983887,0.0004092704424510632,0.30426201107911766,0.022242647,0.05342070758342743,1104,0.9781585335731506,0.1746826171875,-0.0208176092710346,-43.272653102874756,0.2,1258.0,-2.754631857142857
29,71,36352,1230,-0.8781865835189819,0.0004092704424510632,0.014132758195046335,0.017768193,-0.028853902593255043,1120,0.9790457487106323,0.2623291015625,-0.02309275216248352,-43.260464906692505,0.2,1258.0,-2.754631857142857
29,72,36864,1230,0.06421196460723877,0.0004092704424510632,0.012715193966869265,0.016617533,-0.013206062838435173,1136,0.9796577095985413,0.2386474609375,-0.02175439929123968,-43.300039291381836,0.2,1258.0,-2.7573199310344827
30,73,37376,1229,0.36098647117614746,0.0004092704424510632,0.2272548065520823,0.014368342,0.01770167425274849,1152,0.9794161319732666,0.0811767578125,-0.012675956226303242,-43.30050873756409,0.2,1258.0,-2.7573199310344827
30,74,37888,1229,-2.6004464626312256,0.0004092704424510632,0.014940473774913698,0.022139782,-0.021553412079811096,1168,0.9795411825180054,0.282958984375,-0.024376307366765104,-43.2967529296875,0.2,1258.0,-2.7579104333333335
31,75,38400,1229,0.43247562646865845,0.0004092704424510632,0.3023835872299969,0.016855322,0.04111982136964798,1184,0.979053795337677,0.1060791015625,-0.016007759200874716,-43.29465365409851,0.2,1258.0,-2.7579104333333335
31,76,38912,1229,-0.9294683933258057,0.0004092704424510632,0.021547033567912877,0.01702242,-0.02052696794271469,1200,0.9786933064460754,0.2489013671875,-0.02333602195722051,-43.27668213844299,0.2,1258.0,-2.7579104333333335
32,77,39424,1228,0.16710692644119263,0.0004092704424510632,0.013788363459752873,0.018094765,-0.023090559989213943,1216,0.9796256422996521,0.2381591796875,-0.02607387042371556,-43.286160826683044,0.2,1258.0,-2.7586188709677417
32,78,39936,1223,0.39302271604537964,0.0004092704424510632,0.20571324974298477,0.02409386,0.02164997160434723,1232,0.9801322221755981,0.22119140625,-0.02475322059035534,-43.30485129356384,0.2,1258.0,-2.7586188709677417
33,79,40448,1223,-3.815281867980957,0.0004092704424510632,0.015131128136999905,0.022878177,-0.03585011884570122,1248,0.980157732963562,0.3192138671875,-0.031185191295662662,-43.31142568588257,0.2,1258.0,-2.7546434062499996
33,80,40960,1223,0.28929489850997925,0.0004092704424510632,0.30682913679629564,0.015968097,0.044031862169504166,1264,0.9791969656944275,0.14453125,-0.01713903910422232,-43.29300081729889,0.2,1258.0,-2.7546434062499996
33,81,41472,1223,-3.5071797370910645,0.0004092704424510632,0.022611916239839047,0.014820642,-0.014897048473358154,1280,0.9795542359352112,0.211669921875,-0.020263553073164076,-43.27927911281586,0.2,1258.0,-2.7546434062499996
34,82,41984,1223,0.26535719633102417,0.0004092704424510632,0.01742372478474863,0.02333831,-0.035344112664461136,1296,0.979225754737854,0.321044921875,-0.03472464642254636,-43.284446358680725,0.2,1258.0,-2.753489969696969
34,83,42496,1222,0.3828800320625305,0.0004092704424510632,0.18410907709039748,0.025545677,0.013866189867258072,1312,0.9793428778648376,0.212890625,-0.022139379405416548,-43.28500247001648,0.2,1258.0,-2.753489969696969
35,84,43008,1222,-2.2623450756073,0.0004092704424510632,0.012818033021176234,0.022565212,-0.036946989595890045,1328,0.9824575185775757,0.3311767578125,-0.032542015018407255,-43.32150053977966,0.2,1258.0,-2.75051794117647
35,85,43520,1222,0.3019370436668396,0.0004092704424510632,0.2640484166331589,0.017332222,0.06666352599859238,1344,0.9837422966957092,0.1331787109375,-0.014636924322985578,-43.409862995147705,0.2,1258.0,-2.75051794117647
36,86,44032,1221,-4.180777072906494,0.0004092704424510632,0.021744588331785053,0.016562738,-0.03010261431336403,1360,0.9845244884490967,0.2318115234375,-0.020788807072676718,-43.43097710609436,0.2,1258.0,-2.749941571428571
36,87,44544,1221,0.22601056098937988,0.0004092704424510632,0.2974231441039592,0.013844337,0.03126265108585358,1376,0.9847151041030884,0.1485595703125,-0.015526884337305091,-43.45201516151428,0.2,1258.0,-2.749941571428571
36,88,45056,1221,-0.6547709703445435,0.0004092704424510632,0.014294417225755751,0.014128709,-0.03242990002036095,1392,0.9830753803253174,0.2291259765625,-0.02190836297813803,-43.42728114128113,0.2,1258.0,-2.749941571428571
37,89,45568,1221,-0.08966696262359619,0.0004092704424510632,0.01393396855564788,0.023562707,-0.03247794508934021,1408,0.9822373986244202,0.3072509765625,-0.02898330317111686,-43.3787397146225,0.2,1258.0,-2.7560508333333327
37,90,46080,1221,0.4463791847229004,0.0004092704424510632,0.22365640196949244,0.019760799,0.01019318401813507,1424,0.9819877743721008,0.166015625,-0.021032269527495373,-43.36424148082733,0.2,1258.0,-2.7560508333333327
38,91,46592,1221,-8.686543464660645,0.0004092704424510632,0.010289576137438416,0.024876736,-0.04578952491283417,1440,0.9822044372558594,0.2740478515625,-0.023626898691873066,-43.36410939693451,0.2,1258.0,-2.753558324324324
38,92,47104,1220,0.22034984827041626,0.0004092704424510632,0.3555426765233278,0.017607588,0.04547467082738876,1456,0.9818515181541443,0.1209716796875,-0.018447445952915587,-43.36400389671326,0.2,1258.0,-2.753558324324324
39,93,47616,1220,-1.6816480159759521,0.0004092704424510632,0.0059181631077080965,0.018074553,-0.03024599887430668,1472,0.9812825322151184,0.254638671875,-0.023008712363662198,-43.35137939453125,0.2,1258.0,-2.753558324324324
39,94,48128,1220,0.07842838764190674,0.0004092704424510632,0.00890190593781881,0.026159396,-0.03434968367218971,1488,0.9822540879249573,0.2935791015625,-0.024103241448756307,-43.345285534858704,0.2,1258.0,-2.751838921052631
39,95,48640,1220,0.3234153389930725,0.0004092704424510632,0.31039266963489354,0.014402825,0.025195129215717316,1504,0.982676088809967,0.1141357421875,-0.014785395862418227,-43.37594497203827,0.2,1258.0,-2.751838921052631
40,96,49152,1220,-2.357424020767212,0.0004092704424510632,0.011954330155276693,0.015776575,-0.030248818919062614,1520,0.9841942191123962,0.228759765625,-0.02396902110922383,-43.39392006397247,0.2,1258.0,-2.752079589743589
40,97,49664,1219,0.2988740801811218,0.0004092704424510632,0.4209406371228397,0.012475092,0.07067124545574188,1536,0.98488849401474,0.093994140625,-0.015701962911407463,-43.436633706092834,0.2,1258.0,-2.752079589743589
41,98,50176,1219,-1.0894989967346191,0.0004092704424510632,0.010896649895585142,0.02058725,-0.012971112504601479,1552,0.9848715662956238,0.2548828125,-0.020037316862726584,-43.442429304122925,0.2,1258.0,-2.752079589743589
41,99,50688,1219,0.01586306095123291,0.0004092704424510632,0.008867830561939627,0.018130772,-0.021449603140354156,1568,0.9850647449493408,0.2503662109375,-0.023983458435395733,-43.44658446311951,0.2,1258.0,-2.7505096250000003
41,100,51200,1219,0.08516138792037964,0.0004092704424510632,0.5620141085237265,0.01731565,0.03467560186982155,1584,0.9853693842887878,0.1971435546875,-0.023839024535845965,-43.45109403133392,0.2,1258.0,-2.7505096250000003
42,101,51712,1219,-0.5705857276916504,0.0004092704424510632,0.07668138889130205,0.02354123,-0.009625352919101715,1600,0.9842801094055176,0.2569580078125,-0.026081257514306344,-43.43921995162964,0.2,1258.0,-2.748817707317073
42,102,52224,1219,0.5054993033409119,0.0004092704424510632,0.4014702085405588,0.020072954,0.06584207713603973,1616,0.9838215112686157,0.134765625,-0.01704395198612474,-43.4092081785202,0.2,1258.0,-2.748817707317073
43,103,52736,1219,-1.2435345649719238,0.0004092704424510632,0.024643014185130596,0.019237347,-0.024190230295062065,1632,0.9836342930793762,0.2861328125,-0.02852113707922399,-43.397682905197144,0.2,1258.0,-2.748817707317073
43,104,53248,1219,0.06822472810745239,0.0004092704424510632,0.011893067741766572,0.030806633,-0.034186579287052155,1648,0.9843310713768005,0.3255615234375,-0.028504344896646217,-43.401968240737915,0.2,1258.0,-2.746093761904762
44,105,53760,1219,0.36392736434936523,0.0004092704424510632,0.3212240438442677,0.014821259,0.04788840189576149,1664,0.9846479892730713,0.122314453125,-0.01399621983000543,-43.416733503341675,0.2,1258.0,-2.746093761904762
44,106,54272,1219,-3.135775089263916,0.0004092704424510632,0.020575691509293392,0.030391015,-0.034395597875118256,1680,0.9851030707359314,0.310302734375,-0.030071492947172374,-43.42872405052185,0.2,1258.0,-2.747993372093023
44,107,54784,1218,0.23445004224777222,0.0004092704424510632,0.45440129516646266,0.014265137,0.03182661533355713,1696,0.9849106073379517,0.11279296875,-0.017859837986179627,-43.4338104724884,0.2,1258.0,-2.747993372093023
45,108,55296,1218,-2.354332447052002,0.0004092704424510632,0.021401005855295807,0.02211818,-0.021651675924658775,1712,0.9851405024528503,0.259521484375,-0.0251082611939637,-43.42663657665253,0.2,1258.0,-2.747993372093023
45,109,55808,1218,0.25867515802383423,0.0004092704424510632,0.018557798641268164,0.025044527,-0.0400439016520977,1728,0.9835414290428162,0.28515625,-0.0259359460324049,-43.42025017738342,0.2,1258.0,-2.7488806818181817
46,110,56320,1218,0.5025859475135803,0.0004092704424510632,0.2973009853158146,0.019900054,0.0518592894077301,1744,0.9828788042068481,0.14208984375,-0.020931917999405414,-43.372905015945435,0.2,1258.0,-2.7488806818181817
46,111,56832,1218,-1.0338284969329834,0.0004092704424510632,0.10612919740378857,0.022771373,0.010327229276299477,1760,0.9831439852714539,0.225341796875,-0.0223498540581204,-43.369362235069275,0.2,1258.0,-2.7492326666666664
47,112,57344,1218,0.5085550546646118,0.0004092704424510632,0.3880168809555471,0.020329908,0.03099028393626213,1776,0.9835942387580872,0.1434326171875,-0.019092232061666436,-43.38327431678772,0.2,1258.0,-2.7492326666666664
47,113,57856,1218,-6.015205383300781,0.0004092704424510632,0.008368404043721966,0.014531348,-0.030572429299354553,1792,0.9841654300689697,0.2318115234375,-0.02177600365394028,-43.40238666534424,0.2,1258.0,-2.7492326666666664
47,114,58368,1217,0.45282894372940063,0.0004092704424510632,0.02678940648911521,0.021398176,-0.029036913067102432,1808,0.983373761177063,0.3138427734375,-0.03171609761193395,-43.40862810611725,0.2,1258.0,-2.7493755217391302
48,115,58880,1217,0.37287241220474243,0.0004092704424510632,0.2977675795555115,0.028168306,0.07885681837797165,1824,0.9823323488235474,0.2584228515625,-0.01773867753217928,-43.37444448471069,0.2,1258.0,-2.7493755217391302
48,116,59392,1217,-1.0538032054901123,0.0004092704424510632,0.027419703314080834,0.018338874,-0.009561537764966488,1840,0.9845812320709229,0.269287109375,-0.02334716103359824,-43.385345339775085,0.2,1258.0,-2.749035
49,117,59904,1217,0.3579355478286743,0.0004092704424510632,0.39162870799191296,0.012837397,0.03027469664812088,1856,0.9850706458091736,0.0750732421875,-0.013741053800913505,-43.445733428001404,0.2,1258.0,-2.749035
49,118,60416,1217,-5.069117069244385,0.0004092704424510632,0.003694359904329758,0.021321695,-0.028886020183563232,1872,0.983418345451355,0.28955078125,-0.028915656555909663,-43.42243230342865,0.2,1258.0,-2.7459651875
50,119,60928,1217,0.05066347122192383,0.0004092704424510632,0.71638268744573,0.0145003535,0.10774794220924377,1888,0.9825489521026611,0.089599609375,-0.01565945503534749,-43.37534737586975,0.2,1258.0,-2.7459651875
50,120,61440,1217,-2.5809578895568848,0.0004092704424510632,0.014335425628814846,0.022723963,-0.03523704782128334,1904,0.9815511107444763,0.252197265625,-0.02768682743771933,-43.349257588386536,0.2,1258.0,-2.7459651875
50,121,61952,1217,0.040946245193481445,0.0004092704424510632,0.010527281483518891,0.01715228,-0.026533709838986397,1920,0.9823712110519409,0.2369384765625,-0.025452667083300184,-43.33827352523804,0.2,1258.0,-2.745723469387755
51,122,62464,1217,0.323652982711792,0.0004092704424510632,0.4529675133526325,0.01374407,0.04091081768274307,1936,0.9827080368995667,0.1083984375,-0.017631591377721634,-43.36703073978424,0.2,1258.0,-2.745723469387755
51,123,62976,1217,-5.778366565704346,0.0004092704424510632,0.013890629765228368,0.016143847,-0.034221258014440536,1952,0.9825546145439148,0.241943359375,-0.02191689192841295,-43.36877882480621,0.2,1258.0,-2.74618466
52,124,63488,1217,0.2131824493408203,0.0004092704424510632,0.6659853043965995,0.018079491,0.06356935203075409,1968,0.9825164675712585,0.0908203125,-0.020891995285637677,-43.37044966220856,0.2,1258.0,-2.74618466
52,125,64000,1217,-5.134212017059326,0.0004092704424510632,0.010144550455152057,0.02028912,-0.03290741518139839,1984,0.9837651252746582,0.2987060546875,-0.027097333048004657,-43.38714361190796,0.2,1258.0,-2.74618466
53,126,64512,1217,0.07035434246063232,0.0004092704424510632,0.013208123156800866,0.02066825,-0.03230895474553108,2000,0.9851904511451721,0.294921875,-0.028550117232953198,-43.42757475376129,0.2,1258.0,-2.7484996666666666
