time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/n_updates,train/std,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
5,13,6656,1276,0.005333662033081055,0.0004092704424510632,0.01186293046339415,0.015849568,-0.03092808835208416,192,1.005529761314392,0.2122802734375,-0.020791123330127448,-44.13835060596466,0.2,1258.0,-2.7660054
5,14,7168,1273,0.030316412448883057,0.0004092704424510632,0.052362234448082745,0.01742982,-0.002665441483259201,208,1.0065985918045044,0.2364501953125,-0.019973084185039625,-44.166447162628174,0.2,1258.0,-2.7660054
6,15,7680,1269,-0.26124560832977295,0.0004092704424510632,0.010025483526987955,0.019839555,-0.038123004138469696,224,1.0078349113464355,0.2459716796875,-0.02816100389463827,-44.19455873966217,0.2,1258.0,-2.7545998333333332
6,16,8192,1265,0.05114459991455078,0.0004092704424510632,0.06233134004287422,0.015699582,-0.014039736241102219,240,1.007398247718811,0.2264404296875,-0.02364614171528956,-44.21517765522003,0.2,1258.0,-2.7545998333333332
6,17,8704,1263,-0.9658397436141968,0.0004092704424510632,0.0032836413811310194,0.020074654,-0.040254540741443634,256,1.0066617727279663,0.2520751953125,-0.025771783344680443,-44.189685583114624,0.2,1258.0,-2.7545998333333332
7,18,9216,1260,0.018420875072479248,0.0004092704424510632,0.011587906425120309,0.026104987,-0.03909917175769806,272,1.0051199197769165,0.29248046875,-0.032111750693729846,-44.15715718269348,0.2,1258.0,-2.737806571428571
7,19,9728,1257,0.08567899465560913,0.0004092704424510632,0.06963117071427405,0.021040715,0.002287285402417183,288,1.003711223602295,0.232177734375,-0.01958002446917817,-44.10771822929382,0.2,1258.0,-2.737806571428571
8,20,10240,1254,-1.2258775234222412,0.0004092704424510632,0.01214365370105952,0.015875768,-0.03900957852602005,304,1.003670573234558,0.2149658203125,-0.023037362057948485,-44.08384084701538,0.2,1258.0,-2.76315225
8,21,10752,1251,0.025142550468444824,0.0004092704424510632,0.08909990941174328,0.036096863,-0.006423484534025192,320,1.0032976865768433,0.3131103515625,-0.03074411625857465,-44.07990109920502,0.2,1258.0,-2.76315225
9,22,11264,1249,-0.555423378944397,0.0004092704424510632,0.005535190568480175,0.02145072,-0.046844519674777985,336,1.0055758953094482,0.27294921875,-0.026833410636754707,-44.09666323661804,0.2,1258.0,-2.76315225
9,23,11776,1247,0.11288213729858398,0.0004092704424510632,0.011433843959821388,0.017197415,-0.015541816130280495,352,1.0065103769302368,0.2052001953125,-0.02098873754584929,-44.160306215286255,0.2,1258.0,-2.7645663333333332
9,24,12288,1244,0.28452903032302856,0.0004092704424510632,0.08838612807448953,0.019799884,-0.007218882441520691,368,1.0055537223815918,0.2276611328125,-0.02339780358306598,-44.15664064884186,0.2,1258.0,-2.7645663333333332
