time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
11,31,1324,91136,0.3153769923374057,0.2,0.174560546875,0.1364593207836151,2.205371856689453e-06,-0.021966054337099195,0.9685611724853516,0.0004092704424510632,-42.86242961883545,0.015414849,2832,-2.932401111111111,1257.0
12,32,1323,91648,0.00439685836317949,0.2,0.1925048828125,-0.029507523402571678,-9.09566879272461e-05,-0.021049048489658162,0.968970000743866,0.0004092704424510632,-42.87294864654541,0.015858553,2848,-2.932401111111111,1257.0
12,33,1322,92160,0.002277743213198846,0.2,0.1846923828125,-0.026715828105807304,-4.3511390686035156e-05,-0.020166227419395,0.9708475470542908,0.0004092704424510632,-42.90792107582092,0.013672119,2864,-2.9314092739726028,1257.0
13,34,1322,92672,0.326375893317163,0.2,0.23388671875,0.13550858199596405,5.900859832763672e-06,-0.02685656452376861,0.9719107747077942,0.0004092704424510632,-42.958863854408264,0.021458656,2880,-2.9314092739726028,1257.0
13,35,1321,93184,0.005343207711121067,0.2,0.224365234375,-0.03158353641629219,5.370378494262695e-05,-0.02188726312306244,0.9735607504844666,0.0004092704424510632,-42.995198249816895,0.015548329,2896,-2.9311620675675676,1257.0
13,36,1320,93696,0.3082912629470229,0.2,0.2406005859375,0.09831194579601288,4.947185516357422e-06,-0.025015595456352457,0.973461389541626,0.0004092704424510632,-43.03353130817413,0.021923676,2912,-2.9311620675675676,1257.0
14,37,1318,94208,0.00480967197654536,0.2,0.212890625,-0.042539890855550766,-2.372264862060547e-05,-0.02822308280155994,0.9720968008041382,0.0004092704424510632,-43.00354850292206,0.014903344,2928,-2.9311620675675676,1257.0
14,38,1318,94720,0.0019515648782544304,0.2,0.2303466796875,-0.04445665702223778,-0.00025284290313720703,-0.029052234371192753,0.9713004231452942,0.0004092704424510632,-42.96513473987579,0.01801024,2944,-2.9284411866666664,1257.0
15,39,1317,95232,0.31697755167260766,0.2,0.231201171875,0.1170128658413887,6.794929504394531e-06,-0.025609420845285058,0.9708424210548401,0.0004092704424510632,-42.94512748718262,0.021496326,2960,-2.9284411866666664,1257.0
15,40,1317,95744,0.007097142392012756,0.2,0.2271728515625,-0.037692826241254807,2.2172927856445312e-05,-0.026810449300683104,0.971157968044281,0.0004092704424510632,-42.93344831466675,0.01839011,2976,-2.9274625526315785,1257.0
15,41,1316,96256,0.3168739378452301,0.2,0.2110595703125,0.11810728907585144,8.165836334228516e-06,-0.02322467886551749,0.9713358879089355,0.0004092704424510632,-42.952606320381165,0.016662067,2992,-2.9274625526315785,1257.0
16,42,1316,96768,0.005990347439364996,0.2,0.2261962890625,-0.035291995853185654,-2.300739288330078e-05,-0.024965454678749666,0.9712985754013062,0.0004092704424510632,-42.95005810260773,0.019211072,3008,-2.9274625526315785,1257.0
16,43,1316,97280,0.002223786392278271,0.2,0.1995849609375,-0.030070288106799126,-6.628036499023438e-05,-0.025157890398986638,0.970557689666748,0.0004092704424510632,-42.939781069755554,0.014255392,3024,-2.9264570779220778,1257.0
