time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
8,22,1325,11264,0.004489104052481707,0.2,0.2423095703125,-0.021258706226944923,0.012096941471099854,-0.02223450061865151,1.001203179359436,0.0004092704424510632,-44.00572228431702,0.018191874,336,-3.03097425,1257.0
8,23,1322,11776,0.0018337996771151666,0.2,0.1993408203125,-0.027346011251211166,0.00122833251953125,-0.02381452516419813,1.0001263618469238,0.0004092704424510632,-43.985233306884766,0.01248513,352,-3.014941,1257.0
9,24,1319,12288,0.0729615882737562,0.2,0.2322998046875,0.01631670445203781,0.0001849532127380371,-0.02050561917712912,0.9996427893638611,0.0004092704424510632,-43.963430643081665,0.01946013,368,-3.014941,1257.0
9,25,1316,12800,0.005626021193165798,0.2,0.2305908203125,-0.04748412221670151,0.000779271125793457,-0.024881745513994247,0.9985485672950745,0.0004092704424510632,-43.934884667396545,0.017836515,384,-3.0081464999999996,1257.0
10,26,1314,13312,0.09135503810830414,0.2,0.234130859375,0.010721191763877869,0.0001817941665649414,-0.026868340246437583,0.996686577796936,0.0004092704424510632,-43.87882447242737,0.018740129,400,-3.0081464999999996,1257.0
10,27,1313,13824,0.005059406757936813,0.2,0.27783203125,-0.028176233172416687,0.0006979703903198242,-0.03159928761306219,0.9964675903320312,0.0004092704424510632,-43.840054392814636,0.018977664,416,-3.0081464999999996,1257.0
10,28,1311,14336,0.0017568145885888953,0.2,0.2464599609375,-0.039881594479084015,0.0022086501121520996,-0.026862937840633094,0.9947293996810913,0.0004092704424510632,-43.819212317466736,0.018846868,432,-3.007184181818182,1257.0
11,29,1309,14848,0.02559026487870142,0.2,0.335693359375,-0.019276194274425507,0.00023156404495239258,-0.028167767901322804,0.9938708543777466,0.0004092704424510632,-43.76560950279236,0.05531279,448,-3.007184181818182,1257.0
11,30,1307,15360,0.006210473584360443,0.2,0.1968994140625,-0.0321982316672802,-0.0011173486709594727,-0.021655444346833974,0.9934946298599243,0.0004092704424510632,-43.7512012720108,0.012728929,464,-3.0168057499999996,1257.0
12,31,1306,15872,0.1339275494683534,0.2,0.228515625,0.016989991068840027,0.00020945072174072266,-0.030573722688131966,0.9916438460350037,0.0004092704424510632,-43.722397446632385,0.016310953,480,-3.0168057499999996,1257.0
12,32,1305,16384,0.005534648378670681,0.2,0.24365234375,-0.038364969193935394,0.0022286176681518555,-0.027249811522779055,0.9882753491401672,0.0004092704424510632,-43.64026200771332,0.017425064,496,-3.013591692307692,1257.0
12,33,1305,16896,0.13508573872968554,0.2,0.2384033203125,0.023194171488285065,0.00041496753692626953,-0.02545137537526898,0.9872305393218994,0.0004092704424510632,-43.56086528301239,0.019238705,512,-3.013591692307692,1257.0
13,34,1305,17408,0.002714777427172521,0.2,0.2464599609375,-0.030080538243055344,0.0015891194343566895,-0.02632729901233688,0.9856358766555786,0.0004092704424510632,-43.5302791595459,0.016278878,528,-3.013591692307692,1257.0
13,35,1304,17920,0.004911107673251536,0.2,0.3216552734375,-0.03878749534487724,-0.001147150993347168,-0.03584767156280577,0.9861419796943665,0.0004092704424510632,-43.502506613731384,0.03225125,544,-3.005209357142857,1257.0
14,36,1304,18432,0.14917713752947748,0.2,0.2471923828125,0.026738353073596954,0.00036078691482543945,-0.030053556507482426,0.9871825575828552,0.0004092704424510632,-43.52934980392456,0.02430972,560,-3.005209357142857,1257.0
14,37,1303,18944,0.005452380413771607,0.2,0.2041015625,-0.029700279235839844,0.0011023879051208496,-0.02341302040440496,0.9868384003639221,0.0004092704424510632,-43.54839468002319,0.01565164,576,-2.9889993999999995,1257.0
14,38,1303,19456,0.16073800809681416,0.2,0.240234375,0.04977040737867355,0.00040400028228759766,-0.022009579857694916,0.9854864478111267,0.0004092704424510632,-43.51484656333923,0.023031719,592,-2.9889993999999995,1257.0
15,39,1302,19968,0.002666510241397191,0.2,0.25341796875,-0.03131429851055145,0.0010672211647033691,-0.029561274772277102,0.9855126142501831,0.0004092704424510632,-43.49090313911438,0.018027201,608,-2.9889993999999995,1257.0
15,40,1302,20480,0.0035173681026208214,0.2,0.278564453125,-0.04842996224761009,-0.0010551214218139648,-0.026696581298892852,0.9855349659919739,0.0004092704424510632,-43.494778871536255,0.022677884,624,-2.987078875,1257.0
16,41,1302,20992,0.17064376920461655,0.2,0.249755859375,0.04608342796564102,0.00044530630111694336,-0.02488125084346393,0.9864874482154846,0.0004092704424510632,-43.50840675830841,0.015559779,640,-2.987078875,1257.0
16,42,1302,21504,0.004427591222338378,0.2,0.229736328125,-0.037035200744867325,0.002818465232849121,-0.029143525316612795,0.987277090549469,0.0004092704424510632,-43.53561210632324,0.014940329,656,-2.9757443529411765,1257.0
16,43,1300,22016,0.17281876085326076,0.2,0.259521484375,0.04641043394804001,0.0005018711090087891,-0.02886447249329649,0.9868072867393494,0.0004092704424510632,-43.5400265455246,0.018929046,672,-2.9757443529411765,1257.0
17,44,1300,22528,0.004265692143235356,0.2,0.215576171875,-0.026463422924280167,-0.001093745231628418,-0.023124786486732773,0.9882502555847168,0.0004092704424510632,-43.545230984687805,0.017138768,688,-2.9757443529411765,1257.0
17,45,1296,23040,0.0024532674433430657,0.2,0.229248046875,-0.0440177358686924,-0.0032243728637695312,-0.025531827530357987,0.9880051016807556,0.0004092704424510632,-43.573490858078,0.01646024,704,-2.9726848333333336,1257.0
18,46,1295,23552,0.18404338089749217,0.2,0.2789306640625,0.0338229276239872,0.000379025936126709,-0.028177563472127076,0.9890236854553223,0.0004092704424510632,-43.57085704803467,0.026332768,720,-2.9726848333333336,1257.0
18,47,1295,24064,0.005165516442502849,0.2,0.2615966796875,-0.04418657347559929,0.003990113735198975,-0.029887570955906995,0.9913690686225891,0.0004092704424510632,-43.62246799468994,0.016765622,736,-2.9581198421052632,1257.0
18,48,1295,24576,0.18767680134624243,0.2,0.275146484375,0.0443258173763752,0.001150667667388916,-0.02811733484850265,0.9922676682472229,0.0004092704424510632,-43.68369913101196,0.025617061,752,-2.9581198421052632,1257.0
19,49,1295,25088,0.003772374151594704,0.2,0.2095947265625,-0.031656213104724884,-0.01548314094543457,-0.022877751325722784,0.9921697378158569,0.0004092704424510632,-43.691949009895325,0.016750336,768,-2.9581198421052632,1257.0
19,50,1295,25600,0.00223719281348167,0.2,0.201904296875,-0.022434426471590996,-0.0008783340454101562,-0.0211057243286632,0.9906945824623108,0.0004092704424510632,-43.668946623802185,0.012513961,784,-2.9595748000000004,1257.0
20,51,1294,26112,0.19387536821886897,0.2,0.2945556640625,0.08738687634468079,0.00021201372146606445,-0.025025854352861643,0.9887375235557556,0.0004092704424510632,-43.610479950904846,0.023042515,800,-2.9595748000000004,1257.0
20,52,1294,26624,0.005176549486350268,0.2,0.276611328125,-0.052784599363803864,0.0011284947395324707,-0.02922190232493449,0.9881792664527893,0.0004092704424510632,-43.563692808151245,0.018474218,816,-2.9560688571428577,1257.0
20,53,1293,27136,0.21421868493780494,0.2,0.2373046875,0.07689515501260757,0.0004221796989440918,-0.02366861629707273,0.9861305356025696,0.0004092704424510632,-43.536723613739014,0.020062085,832,-2.9560688571428577,1257.0
21,54,1293,27648,0.00549756019609049,0.2,0.2073974609375,-0.03655826672911644,-0.004572391510009766,-0.022014612070051953,0.9860023856163025,0.0004092704424510632,-43.484238386154175,0.016561298,848,-2.9560688571428577,1257.0
21,55,1293,28160,0.001652133743846207,0.2,0.2110595703125,-0.033262498676776886,0.0015888214111328125,-0.022245216416195035,0.9859188795089722,0.0004092704424510632,-43.48904192447662,0.015366225,864,-2.9625035909090913,1257.0
22,56,1292,28672,0.06786412166547962,0.2,0.2884521484375,-0.0010137390345335007,2.4974346160888672e-05,-0.02198725732159801,0.9857487678527832,0.0004092704424510632,-43.48386812210083,0.045270495,880,-2.9625035909090913,1257.0
22,57,1292,29184,0.004675977907027118,0.2,0.1790771484375,-0.02852250263094902,8.296966552734375e-05,-0.018512852991989348,0.9871891736984253,0.0004092704424510632,-43.508068919181824,0.013442606,896,-2.958704086956522,1257.0
22,58,1291,29696,0.264633915387094,0.2,0.267822265625,0.09427234530448914,0.00014972686767578125,-0.031874452761258,0.9866889715194702,0.0004092704424510632,-43.5301251411438,0.024906226,912,-2.958704086956522,1257.0
23,59,1291,30208,0.005677017223206349,0.2,0.21533203125,-0.03811206668615341,0.00033527612686157227,-0.02569249960652087,0.9862279295921326,0.0004092704424510632,-43.506922364234924,0.017411666,928,-2.957098083333333,1257.0
23,60,1290,30720,0.2438851441256702,0.2,0.2801513671875,0.10138482600450516,9.244680404663086e-05,-0.02620688933529891,0.9850742220878601,0.0004092704424510632,-43.48677849769592,0.021282988,944,-2.957098083333333,1257.0
24,61,1289,31232,0.003091000355198048,0.2,0.263916015625,-0.039009951055049896,-0.0003064870834350586,-0.026807109104993287,0.9854738712310791,0.0004092704424510632,-43.46349060535431,0.023769379,960,-2.957098083333333,1257.0
24,62,1289,31744,0.0047208975738612935,0.2,0.2098388671875,-0.02910584770143032,0.0005022287368774414,-0.022926321282284334,0.9853932857513428,0.0004092704424510632,-43.4792503118515,0.017928224,976,-2.952770879999999,1257.0
25,63,1289,32256,0.2534842607565224,0.2,0.2137451171875,0.08949209749698639,0.00012320280075073242,-0.023376817582175136,0.9837626814842224,0.0004092704424510632,-43.453553199768066,0.024414722,992,-2.952770879999999,1257.0
25,64,1289,32768,0.007010082073975354,0.2,0.158935546875,-0.026290014386177063,0.00017982721328735352,-0.017880082014016807,0.9825802445411682,0.0004092704424510632,-43.40383815765381,0.013395734,1008,-2.9485444999999992,1257.0
25,65,1289,33280,0.2528973906300962,0.2,0.2091064453125,0.09367753565311432,0.00010001659393310547,-0.021958236073260196,0.9809117317199707,0.0004092704424510632,-43.36182689666748,0.018980257,1024,-2.9485444999999992,1257.0
26,66,1288,33792,0.003655213971796911,0.2,0.2332763671875,-0.04390295594930649,-0.0017586946487426758,-0.02933392269187607,0.9794412851333618,0.0004092704424510632,-43.30535161495209,0.024253601,1040,-2.9485444999999992,1257.0
26,67,1288,34304,0.002823291019012686,0.2,0.2489013671875,-0.03449374809861183,7.68899917602539e-05,-0.028696310910163447,0.9767950773239136,0.0004092704424510632,-43.2472825050354,0.022378922,1056,-2.9420521481481474,1257.0
27,68,1288,34816,0.2512280447408557,0.2,0.2642822265625,0.0895192101597786,0.00014448165893554688,-0.02508362512162421,0.9763998985290527,0.0004092704424510632,-43.18339252471924,0.020436762,1072,-2.9420521481481474,1257.0
27,69,1288,35328,0.0054689453390892595,0.2,0.162841796875,-0.020438317209482193,0.00041180849075317383,-0.016446636524051428,0.9779550433158875,0.0004092704424510632,-43.205055952072144,0.014988682,1088,-2.9399486071428567,1257.0
27,70,1288,35840,0.25044656405225396,0.2,0.2783203125,0.03808169439435005,0.00014895200729370117,-0.02940053099882789,0.9774383902549744,0.0004092704424510632,-43.23147976398468,0.024347797,1104,-2.9399486071428567,1257.0
28,71,1288,36352,0.0036167160869808868,0.2,0.2216796875,-0.030834058299660683,-0.001932382583618164,-0.023634558365301928,0.9792457222938538,0.0004092704424510632,-43.23096036911011,0.015527117,1120,-2.9399486071428567,1257.0
28,72,1288,36864,0.0026529225724516436,0.2,0.23876953125,-0.03867707774043083,-0.0008363723754882812,-0.02584359272441361,0.9808712601661682,0.0004092704424510632,-43.29545998573303,0.018180994,1136,-2.9332547586206896,1257.0
29,73,1288,37376,0.262589224614203,0.2,0.2332763671875,0.08849512040615082,0.0001932382583618164,-0.02368353007477708,0.9790652990341187,0.0004092704424510632,-43.296027064323425,0.018933907,1152,-2.9332547586206896,1257.0
29,74,1287,37888,0.005823393024911638,0.2,0.2308349609375,-0.04053998738527298,0.0010152459144592285,-0.026118353838683106,0.9777523279190063,0.0004092704424510632,-43.23414480686188,0.019112479,1168,-2.929363833333333,1257.0
29,75,1287,38400,0.2525526098906994,0.2,0.2628173828125,0.06253233551979065,0.0003057122230529785,-0.030082892772043124,0.9751985669136047,0.0004092704424510632,-43.182401180267334,0.028958369,1184,-2.929363833333333,1257.0
30,76,1287,38912,0.004579973545332905,0.2,0.24462890625,-0.04382454231381416,-0.0004780292510986328,-0.028182810259750113,0.9743619561195374,0.0004092704424510632,-43.11366271972656,0.018916778,1200,-2.929363833333333,1257.0
30,77,1287,39424,0.0021856178536836524,0.2,0.267822265625,-0.0395079143345356,-0.00028955936431884766,-0.02896004576177802,0.9747055768966675,0.0004092704424510632,-43.10930001735687,0.018082092,1216,-2.9274203548387097,1257.0
31,78,1287,39936,0.2542058676481247,0.2,0.2724609375,0.10780881345272064,0.0002586841583251953,-0.027895929582882673,0.9755521416664124,0.0004092704424510632,-43.13082671165466,0.02374551,1232,-2.9274203548387097,1257.0
31,79,1287,40448,0.004964073224982712,0.2,0.1719970703125,-0.02430555410683155,0.00348055362701416,-0.019864054236677475,0.9769273400306702,0.0004092704424510632,-43.15879821777344,0.015413222,1248,-2.9263041875,1257.0
31,80,1287,40960,0.27435666276142,0.2,0.249755859375,0.09615650027990341,0.00016391277313232422,-0.02854771152487956,0.9773820042610168,0.0004092704424510632,-43.19824254512787,0.018050076,1264,-2.9263041875,1257.0
32,81,1286,41472,0.005256126867607236,0.2,0.2158203125,-0.03597378730773926,-0.0010017156600952148,-0.022989393793977797,0.9777277112007141,0.0004092704424510632,-43.19923913478851,0.015656479,1280,-2.9263041875,1257.0
32,82,1286,41984,0.0014418936571019003,0.2,0.2449951171875,-0.043950360268354416,0.0008953213691711426,-0.02825663953262847,0.9779326319694519,0.0004092704424510632,-43.21144640445709,0.021732751,1296,-2.920292909090909,1257.0
33,83,1286,42496,0.10606265428941697,0.2,0.28076171875,0.024633187800645828,8.744001388549805e-05,-0.024891582172131166,0.9781479239463806,0.0004092704424510632,-43.21756076812744,0.045195058,1312,-2.920292909090909,1257.0
33,84,1285,43008,0.005795698656584136,0.2,0.204833984375,-0.03760746866464615,0.0009022951126098633,-0.023510516301030293,0.9774910807609558,0.0004092704424510632,-43.21254336833954,0.015446385,1328,-2.9225700294117645,1257.0
33,85,1285,43520,0.3124813283793628,0.2,0.2449951171875,0.1322256326675415,0.0001633167266845703,-0.02383870421908796,0.9778349995613098,0.0004092704424510632,-43.203680753707886,0.023209097,1344,-2.9225700294117645,1257.0
34,86,1285,44032,0.005393031162384432,0.2,0.2286376953125,-0.033499907702207565,-0.00010287761688232422,-0.023300358749111183,0.9785389304161072,0.0004092704424510632,-43.22386944293976,0.018440291,1360,-2.925993257142857,1257.0
34,87,1284,44544,0.2940906439907849,0.2,0.23779296875,0.1039373055100441,4.547834396362305e-05,-0.0278074446687242,0.9789849519729614,0.0004092704424510632,-43.239137291908264,0.023265332,1376,-2.925993257142857,1257.0
35,88,1285,45056,0.004476204296224751,0.2,0.264892578125,-0.033267792314291,-0.0014636516571044922,-0.02559606086288113,0.9794166684150696,0.0004092704424510632,-43.25917136669159,0.020495325,1392,-2.925993257142857,1257.0
35,89,1285,45568,0.004855127328482922,0.2,0.25146484375,-0.050889380276203156,0.0007557272911071777,-0.029733720264630392,0.9796454310417175,0.0004092704424510632,-43.269874691963196,0.020308925,1408,-2.9240021666666665,1257.0
35,90,1285,46080,0.3059234688989818,0.2,0.287841796875,0.10104814171791077,0.00014573335647583008,-0.029031545665930025,0.9784979224205017,0.0004092704424510632,-43.260048031806946,0.0313097,1424,-2.9240021666666665,1257.0
36,91,1285,46592,0.006679469719529152,0.2,0.2305908203125,-0.024035265669226646,0.0035475492477416992,-0.024430222882074304,0.9780547618865967,0.0004092704424510632,-43.225754380226135,0.017688178,1440,-2.926139135135135,1257.0
36,92,1285,47104,0.292469659820199,0.2,0.2203369140625,0.12598362565040588,6.532669067382812e-05,-0.02352325189713156,0.9788291454315186,0.0004092704424510632,-43.232745885849,0.020836595,1456,-2.926139135135135,1257.0
37,93,1285,47616,0.0035625661366793793,0.2,0.2835693359375,-0.04495289921760559,-0.0009174346923828125,-0.030655843147542328,0.9784268140792847,0.0004092704424510632,-43.24255836009979,0.019337147,1472,-2.926139135135135,1257.0
37,94,1285,48128,0.0030742410563107114,0.2,0.213623046875,-0.021411938592791557,0.0005116462707519531,-0.023240484588313848,0.979224443435669,0.0004092704424510632,-43.23246121406555,0.017588194,1488,-2.9223224210526313,1257.0
37,95,1285,48640,0.3001040043309331,0.2,0.21630859375,0.12395276129245758,0.00015246868133544922,-0.02314132849278394,0.9775515198707581,0.0004092704424510632,-43.23411285877228,0.0149969775,1504,-2.9223224210526313,1257.0
38,96,1285,49152,0.0066911880421685055,0.2,0.2525634765625,-0.03476565331220627,0.00033414363861083984,-0.02742540523468051,0.9746594429016113,0.0004092704424510632,-43.151209235191345,0.01954143,1520,-2.9208333076923076,1257.0
38,97,1285,49664,0.28530195401981473,0.2,0.19287109375,0.11803138256072998,2.5153160095214844e-05,-0.02172502427129075,0.9738578796386719,0.0004092704424510632,-43.08940064907074,0.019814853,1536,-2.9208333076923076,1257.0
39,98,1285,50176,0.004580907188937999,0.2,0.2261962890625,-0.03780582547187805,-0.0001310110092163086,-0.022956203851208556,0.974266529083252,0.0004092704424510632,-43.0852689743042,0.015532216,1552,-2.9208333076923076,1257.0
39,99,1284,50688,0.0024764732443145476,0.2,0.1915283203125,-0.0310716200619936,0.00026679039001464844,-0.020864697740762495,0.9736056327819824,0.0004092704424510632,-43.08407270908356,0.015409374,1568,-2.919902525,1257.0
39,100,1284,51200,0.3031623335555196,0.2,0.2042236328125,0.11261847615242004,8.815526962280273e-05,-0.020965234900359064,0.9718006253242493,0.0004092704424510632,-43.046302914619446,0.016493488,1584,-2.919902525,1257.0
40,101,1284,51712,0.006961075378058013,0.2,0.1904296875,-0.036692116409540176,0.0008574724197387695,-0.02197208943834994,0.9726703763008118,0.0004092704424510632,-43.01699161529541,0.014191281,1600,-2.921174170731707,1257.0
40,102,1285,52224,0.2984904986806214,0.2,0.2545166015625,0.09782516956329346,9.292364120483398e-05,-0.027734339106245898,0.9723856449127197,0.0004092704424510632,-43.04269194602966,0.022483416,1616,-2.921174170731707,1257.0
41,103,1285,52736,0.0037938124914944638,0.2,0.20849609375,-0.026147231459617615,-0.0025824308395385742,-0.02297030301997438,0.9729424715042114,0.0004092704424510632,-43.03254199028015,0.015179635,1632,-2.921174170731707,1257.0
41,104,1285,53248,0.0019248693279223517,0.2,0.275146484375,-0.041033707559108734,-0.0003249645233154297,-0.029085944377584383,0.9734012484550476,0.0004092704424510632,-43.054951786994934,0.02089591,1648,-2.921145238095238,1257.0
41,105,1285,53760,0.29258785024285316,0.2,0.2301025390625,0.12266205251216888,9.590387344360352e-05,-0.020999554893933237,0.9729084968566895,0.0004092704424510632,-43.052456855773926,0.025905129,1664,-2.921145238095238,1257.0
42,106,1284,54272,0.004630912670108955,0.2,0.2069091796875,-0.0241568461060524,0.0008656978607177734,-0.022833239258034155,0.9738873839378357,0.0004092704424510632,-43.04760503768921,0.018318007,1680,-2.919658953488372,1257.0
42,107,1284,54784,0.3039423259906471,0.2,0.21728515625,0.1444493979215622,8.481740951538086e-05,-0.023277791042346507,0.9757121205329895,0.0004092704424510632,-43.10264229774475,0.019686107,1696,-2.919658953488372,1257.0
43,108,1284,55296,0.005662157782353461,0.2,0.18798828125,-0.03689184412360191,0.002473890781402588,-0.022165211528772488,0.9751065373420715,0.0004092704424510632,-43.128734707832336,0.017093016,1712,-2.919658953488372,1257.0
43,109,1284,55808,0.0020161282300250605,0.2,0.1903076171875,-0.014019477181136608,-7.05718994140625e-05,-0.021156171307666227,0.9733700156211853,0.0004092704424510632,-43.08330762386322,0.013739867,1728,-2.9169681136363637,1257.0
43,110,1284,56320,0.14641643431968987,0.2,0.264404296875,0.0338052362203598,2.294778823852539e-05,-0.023483290220610797,0.9719482660293579,0.0004092704424510632,-43.03296899795532,0.03300897,1744,-2.9169681136363637,1257.0
44,111,1284,56832,0.005833679329953156,0.2,0.198974609375,-0.04388027265667915,0.0003350377082824707,-0.023741487879306078,0.9739378094673157,0.0004092704424510632,-43.025264501571655,0.012756895,1760,-2.921253088888889,1257.0
44,112,1285,57344,0.34845182159915566,0.2,0.195556640625,0.16077107191085815,6.014108657836914e-05,-0.01932157078408636,0.9738417863845825,0.0004092704424510632,-43.07182848453522,0.017077144,1776,-2.921253088888889,1257.0
45,113,1285,57856,0.005171988632355351,0.2,0.2242431640625,-0.02786828950047493,0.0037161707878112793,-0.026890518245636486,0.9730676412582397,0.0004092704424510632,-43.040066719055176,0.01599474,1792,-2.9186443260869566,1257.0
45,114,1285,58368,0.31498674070462584,0.2,0.2025146484375,0.14058610796928406,1.4126300811767578e-05,-0.02370789006818086,0.9734720587730408,0.0004092704424510632,-43.039161682128906,0.0200281,1808,-2.9186443260869566,1257.0
45,115,1285,58880,0.00553468113503186,0.2,0.2391357421875,-0.036592163145542145,-0.00011777877807617188,-0.020752692507812753,0.9728307127952576,0.0004092704424510632,-43.03779625892639,0.023999434,1824,-2.9186443260869566,1257.0
46,116,1285,59392,0.005058009206550196,0.2,0.25830078125,-0.041647519916296005,0.0002281665802001953,-0.028722444927552715,0.9722518920898438,0.0004092704424510632,-43.009894609451294,0.018531665,1840,-2.9211182340425537,1257.0
46,117,1285,59904,0.33550357539206743,0.2,0.1756591796875,0.12694500386714935,5.227327346801758e-05,-0.019616197852883488,0.9721824526786804,0.0004092704424510632,-43.00099050998688,0.016467111,1856,-2.9211182340425537,1257.0
47,118,1285,60416,0.007705099320446607,0.2,0.2177734375,-0.03759932518005371,4.5239925384521484e-05,-0.023710062669124454,0.9714590311050415,0.0004092704424510632,-42.99023520946503,0.016013985,1872,-2.9225092499999996,1257.0
47,119,1285,60928,0.3275879491120577,0.2,0.181396484375,0.13477037847042084,3.3855438232421875e-05,-0.02082357397011947,0.9710868000984192,0.0004092704424510632,-42.97799265384674,0.01648324,1888,-2.9225092499999996,1257.0
47,120,1285,61440,0.0033817958283179905,0.2,0.226806640625,-0.03266552835702896,-0.0009216070175170898,-0.024621417716844007,0.9704105257987976,0.0004092704424510632,-42.96045792102814,0.018824887,1904,-2.9225092499999996,1257.0
48,121,1285,61952,0.0028449365454434883,0.2,0.2115478515625,-0.02723817341029644,0.00043892860412597656,-0.022130355384433642,0.9693650007247925,0.0004092704424510632,-42.93323564529419,0.021866195,1920,-2.921623244897959,1257.0
48,122,1285,62464,0.33319647144526243,0.2,0.170654296875,0.14491961896419525,8.58306884765625e-05,-0.01766496071650181,0.967995285987854,0.0004092704424510632,-42.897903084754944,0.014945976,1936,-2.921623244897959,1257.0
48,123,1285,62976,0.007346228390815668,0.2,0.2181396484375,-0.024802669882774353,-0.00018155574798583984,-0.02342792332638055,0.9668228626251221,0.0004092704424510632,-42.8595609664917,0.020290978,1952,-2.92137766,1257.0
49,124,1284,63488,0.3240396501496434,0.2,0.2144775390625,0.13431140780448914,5.936622619628906e-05,-0.021815507527207956,0.9648816585540771,0.0004092704424510632,-42.815736174583435,0.018769247,1968,-2.92137766,1257.0
