train/learning_rate,train/ent_coef,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/fps,rollout/ep_rew_mean,train/n_updates,time/episodes,time/total_timesteps,time/time_elapsed
0.0008459126528049375,0.017548711970448494,-123.28378295898438,-161.5142822265625,1258.0,2.5132896900177,32,-4.34195375,4931,4,5032,152
0.0008459126528049375,0.0012030007783323526,-129.52276611328125,-32.21424865722656,1258.0,3.777709484100342,32,-3.35087475,9963,8,10064,308
0.0008459126528049375,0.0007797928992658854,-134.72076416015625,3.741489887237549,1258.0,4.967902660369873,30,-2.6932658333333332,14995,12,15096,495
0.0008459126528049375,0.0010078882332891226,-138.7760467529297,-70.10417938232422,1258.0,5.835277557373047,29,-2.365366625,20027,16,20128,687
0.0008459126528049375,0.0007531712763011456,-140.25704956054688,-8.525968551635742,1258.0,7.767663955688477,32,-2.1497284,25059,20,25160,4
0.0008459126528049375,0.0010762038873508573,-125.89552307128906,-46.83659362792969,1258.0,11.498758316040039,32,-2.03037825,30091,24,30192,161
0.0008459126528049375,0.0011343149235472083,-121.1015625,58.30437469482422,1258.0,4.066632270812988,28,-1.9417969999999998,35123,28,35224,354
0.0008459126528049375,0.0015298932557925582,-95.68638610839844,-1.4632236957550049,1258.0,11.515225410461426,27,-1.8639393125,40155,32,40256,549
0.0008459126528049375,0.001019280287437141,-90.5028076171875,-51.56693649291992,1258.0,5.130534648895264,27,-1.8231532499999998,45187,36,45288,745
0.0008459126528049375,0.000386771687772125,-88.9864730834961,26.59101104736328,1258.0,2.858522653579712,25,-1.809754725,50219,40,50320,12
0.0008459126528049375,0.0003648707061074674,-86.65237426757812,-61.401893615722656,1258.0,1.256930947303772,25,-1.7638153181818177,55251,44,55352,208
0.0008459126528049375,0.001270333188585937,-57.65138244628906,-23.131450653076172,1258.0,10.88026237487793,25,-1.7137052291666663,60283,48,60384,405
0.0008459126528049375,0.0016378528671339154,-51.416038513183594,-37.765682220458984,1258.0,12.164201736450195,25,-1.6985280384615382,65315,52,65416,600
0.0008459126528049375,0.0013501826906576753,-44.734046936035156,-27.537124633789062,1258.0,13.046001434326172,25,-1.6651357678571428,70347,56,70448,795
0.0008459126528049375,0.0007610057946294546,-37.37909698486328,-33.116024017333984,1258.0,13.048404693603516,25,-1.6552202666666664,75379,60,75480,18
0.0008459126528049375,0.000735263922251761,-30.884782791137695,29.685823440551758,1258.0,6.131560325622559,24,-1.635410109375,80411,64,80512,221
0.0008459126528049375,0.0007141638780012727,-25.652679443359375,1.4272053241729736,1258.0,4.264465808868408,24,-1.6290216764705883,85443,68,85544,425
0.0008459126528049375,0.0009629087871871889,-16.992265701293945,-6.145671844482422,1258.0,4.046288967132568,24,-1.6193552638888888,90475,72,90576,630
0.0008459126528049375,0.0006731947651132941,-8.58525562286377,-49.72924041748047,1258.0,5.617887020111084,24,-1.618504342105263,95507,76,95608,835
