train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,time/total_timesteps,time/episodes,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates,rollout/ep_rew_mean
-159.04493713378906,1223.0,443,0.0008459126528049375,4892,4,11,-123.1119613647461,2.3141067028045654,0.01933417282998562,4791,-4.33155575
-60.54496383666992,1223.0,901,0.0008459126528049375,9784,8,10,-129.5376739501953,50.2489013671875,0.001533192815259099,9683,-3.262734
1.956644892692566,1223.0,1358,0.0008459126528049375,14676,12,10,-134.28286743164062,50.17472839355469,0.0007634311332367361,14575,-2.565553916666667
1.6403239965438843,1223.0,1813,0.0008459126528049375,19568,16,10,-138.94068908691406,3.4679317474365234,0.0011149061610922217,19467,-2.2219815
-24.187328338623047,1223.0,2271,0.0008459126528049375,24460,20,10,-140.1197052001953,5.942508697509766,0.0005003620171919465,24359,-2.05780535
4.828437805175781,1223.0,402,0.0008459126528049375,29352,24,10,-137.7656707763672,7.998959541320801,0.0004471598076634109,29251,-1.958734
17.807720184326172,1223.0,855,0.0008459126528049375,34244,28,10,-136.4533233642578,11.546951293945312,0.0010226067388430238,34143,-1.8492622142857145
19.681846618652344,1223.0,1303,0.0008459126528049375,39136,32,10,-138.3484649658203,6.209287643432617,0.0006946537178009748,39035,-1.790518375
79.97998046875,1223.0,1748,0.0008459126528049375,44028,36,10,-135.24737548828125,6.710659027099609,0.0005366475670598447,43927,-1.743179111111111
-77.2367172241211,1223.0,2194,0.0008459126528049375,48920,40,10,-133.3657989501953,2.887058734893799,0.00044601308763958514,48819,-1.7059255
-60.81751251220703,1223.0,345,0.0008459126528049375,53812,44,11,-106.34626770019531,7.434162139892578,0.0015040845610201359,53711,-1.651763022727273
156.27503967285156,1223.0,786,0.0008459126528049375,58704,48,11,-86.60096740722656,30.932273864746094,0.0013103598030284047,58603,-1.6299131458333334
-10.12520980834961,1223.0,1225,0.0008459126528049375,63596,52,11,-86.84963989257812,1.7058508396148682,0.00103859999217093,63495,-1.6052337500000002
