time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
35,1708,10,17920,-0.02539324201643467,0.0004092704424510632,-0.023106540145818144,0.0026425968135299627,0.2,0.2464599609375,-43.406092405319214,0.11156105995178223,544,0.022950932,0.9822515845298767,1258.0,-2.6559046428571427
36,1707,10,18432,-0.00840771570801735,0.0004092704424510632,-0.026063924393383786,0.09216201002709568,0.2,0.2197265625,-43.417720556259155,0.11357218027114868,560,0.02647339,0.983539342880249,1258.0,-2.6559046428571427
37,1706,11,18944,-0.0232783742249012,0.0004092704424510632,-0.022538213510415517,0.014859290968161076,0.2,0.200439453125,-43.46343660354614,-0.7453949451446533,576,0.015150403,0.9846912026405334,1258.0,-2.6707718666666667
38,1705,11,19456,0.018150996416807175,0.0004092704424510632,-0.017907171102706343,0.09891981445252895,0.2,0.1241455078125,-43.49756217002869,0.32055068016052246,592,0.016114682,0.9855858087539673,1258.0,-2.6707718666666667
39,1705,11,19968,-0.03328726068139076,0.0004092704424510632,-0.02079755581507925,0.005841954443894792,0.2,0.191650390625,-43.52248537540436,-3.150843620300293,608,0.014340826,0.9868666529655457,1258.0,-2.6707718666666667
40,1704,12,20480,-0.04269738867878914,0.0004092704424510632,-0.02565465128282085,0.0018872829350584652,0.2,0.224365234375,-43.54549527168274,-0.5114015340805054,624,0.018901989,0.9862615466117859,1258.0,-2.6606880000000004
41,1703,12,20992,0.017718538641929626,0.0004092704424510632,-0.02003647449600976,0.10292997490614653,0.2,0.159912109375,-43.511558532714844,0.10822570323944092,640,0.017610824,0.9850791692733765,1258.0,-2.6606880000000004
42,1703,12,21504,-0.03258485719561577,0.0004092704424510632,-0.02303221932379529,0.010541818279307336,0.2,0.220703125,-43.4882926940918,-0.8351582288742065,656,0.016450912,0.9851624369621277,1258.0,-2.6639145882352944
43,1702,12,22016,0.023382361978292465,0.0004092704424510632,-0.01809798469184898,0.13834897801280022,0.2,0.1387939453125,-43.490224957466125,0.34944993257522583,672,0.020876314,0.9846721291542053,1258.0,-2.6639145882352944
44,1702,13,22528,-0.028550179675221443,0.0004092704424510632,-0.02784398285439238,0.007870227942476049,0.2,0.243896484375,-43.44503104686737,-0.6244746446609497,688,0.022269296,0.9822497963905334,1258.0,-2.6639145882352944
45,1701,13,23040,-0.036882832646369934,0.0004092704424510632,-0.026580147532513365,0.002697234296647366,0.2,0.2440185546875,-43.3938992023468,0.019855260848999023,704,0.017378699,0.9823105931282043,1258.0,-2.6606275555555556
46,1701,13,23552,-0.009380627423524857,0.0004092704424510632,-0.030905419815098867,0.1761061113793403,0.2,0.3067626953125,-43.39893066883087,0.04464888572692871,720,0.031392876,0.9820283055305481,1258.0,-2.6606275555555556
47,1700,14,24064,-0.034109219908714294,0.0004092704424510632,-0.028460790912504308,0.014277284557465464,0.2,0.258056640625,-43.38597822189331,-0.9235657453536987,736,0.020570092,0.9817890524864197,1258.0,-2.6677533684210526
48,1700,14,24576,0.011276457458734512,0.0004092704424510632,-0.018647300807060674,0.1226901721674949,0.2,0.180419921875,-43.366904735565186,0.2815321087837219,752,0.016311778,0.9808592200279236,1258.0,-2.6677533684210526
49,1699,14,25088,-0.04481469839811325,0.0004092704424510632,-0.026582329475786537,0.009283325052820146,0.2,0.283203125,-43.3568776845932,-1.9858417510986328,768,0.015406972,0.9817522764205933,1258.0,-2.6677533684210526
50,1699,15,25600,-0.03559824451804161,0.0004092704424510632,-0.025419081503059715,0.0026865422187256627,0.2,0.272216796875,-43.40510940551758,0.2454596757888794,784,0.016688038,0.9836331009864807,1258.0,-2.65986605
51,1699,15,26112,0.05460388585925102,0.0004092704424510632,-0.023150796958361752,0.1690312963910401,0.2,0.1790771484375,-43.44623506069183,0.17998510599136353,800,0.02344862,0.9841300845146179,1258.0,-2.65986605
52,1698,15,26624,-0.0272415429353714,0.0004092704424510632,-0.022774617093091365,0.006928867602255195,0.2,0.2745361328125,-43.460105299949646,-0.9060739278793335,816,0.021194989,0.985008180141449,1258.0,-2.663960904761905
53,1698,15,27136,0.021039528772234917,0.0004092704424510632,-0.017502814720501192,0.1793381937313825,0.2,0.1517333984375,-43.479694962501526,0.31833893060684204,832,0.019980505,0.9851632118225098,1258.0,-2.663960904761905
54,1697,16,27648,-0.027170389890670776,0.0004092704424510632,-0.023712340247584507,0.015132127242395654,0.2,0.2672119140625,-43.46264886856079,-0.9861149787902832,848,0.022599895,0.983887791633606,1258.0,-2.663960904761905
55,1697,16,28160,-0.03252390772104263,0.0004092704424510632,-0.02789034039597027,0.006060494531993754,0.2,0.2803955078125,-43.45011878013611,0.5046684145927429,864,0.022095634,0.985238254070282,1258.0,-2.667176590909091
56,1697,16,28672,0.010728433728218079,0.0004092704424510632,-0.025687413988634944,0.11045615305192769,0.2,0.23974609375,-43.48488807678223,0.35380929708480835,880,0.03038883,0.9854041934013367,1258.0,-2.667176590909091
57,1697,17,29184,-0.019754992797970772,0.0004092704424510632,-0.01950941572431475,0.022080272261518985,0.2,0.21826171875,-43.48587226867676,-5.9904608726501465,896,0.018114949,0.9860867857933044,1258.0,-2.6671459565217392
58,1696,17,29696,0.00260055810213089,0.0004092704424510632,-0.025699368576169945,0.3095354081597179,0.2,0.2919921875,-43.489043831825256,0.011538505554199219,912,0.042830337,0.9851332306861877,1258.0,-2.6671459565217392
59,1696,17,30208,-0.03646193817257881,0.0004092704424510632,-0.029172221868066117,0.010321914800442755,0.2,0.271484375,-43.46305334568024,-1.10892653465271,928,0.026655663,0.9847308397293091,1258.0,-2.665482125
60,1696,18,30720,0.03324422240257263,0.0004092704424510632,-0.017860182444564998,0.18442234443500638,0.2,0.1246337890625,-43.469826221466064,0.25593137741088867,944,0.015128807,0.9852359294891357,1258.0,-2.665482125
61,1696,18,31232,-0.02895471267402172,0.0004092704424510632,-0.023656171542825177,0.0033481855898571666,0.2,0.208984375,-43.471479058265686,-3.237473964691162,960,0.016018527,0.984825849533081,1258.0,-2.665482125
62,1696,18,31744,-0.030605176463723183,0.0004092704424510632,-0.026408849575091153,0.0031360395878436975,0.2,0.25830078125,-43.47049522399902,0.025810956954956055,976,0.021476854,0.9855818152427673,1258.0,-2.6634376
63,1696,19,32256,0.0319598987698555,0.0004092704424510632,-0.012816561851650476,0.21790677588433027,0.2,0.0787353515625,-43.48574686050415,0.13280439376831055,992,0.011767175,0.9856308102607727,1258.0,-2.6634376
64,1695,19,32768,-0.0369047112762928,0.0004092704424510632,-0.02456669241655618,0.01667996306787245,0.2,0.255859375,-43.46999478340149,-2.1909804344177246,1008,0.021344619,0.9847651124000549,1258.0,-2.662135692307692
65,1695,19,33280,0.050288744270801544,0.0004092704424510632,-0.0157226065202849,0.2676936136558652,0.2,0.0892333984375,-43.45033073425293,0.28806138038635254,1024,0.013778295,0.9844337105751038,1258.0,-2.662135692307692
66,1695,19,33792,-0.037018489092588425,0.0004092704424510632,-0.028596338917850517,0.00548091036034748,0.2,0.281494140625,-43.418362617492676,-0.8794996738433838,1040,0.024377177,0.9820340275764465,1258.0,-2.662135692307692
67,1695,20,34304,-0.04086582735180855,0.0004092704424510632,-0.025459211159613915,0.002030288385867607,0.2,0.234130859375,-43.33420145511627,-0.05744516849517822,1056,0.017096654,0.9802278280258179,1258.0,-2.6612129259259256
68,1694,20,34816,0.03887825086712837,0.0004092704424510632,-0.01858386861567851,0.3283920290414244,0.2,0.1363525390625,-43.318175196647644,0.08382874727249146,1072,0.014173636,0.9804478883743286,1258.0,-2.6612129259259256
69,1694,20,35328,-0.03461083024740219,0.0004092704424510632,-0.025206500286003575,0.01738454305450432,0.2,0.2701416015625,-43.3625705242157,-3.129544734954834,1088,0.025700554,0.9833105206489563,1258.0,-2.663851107142857
70,1694,21,35840,0.0985824316740036,0.0004092704424510632,-0.021449660824146122,0.5705274315550923,0.2,0.17626953125,-43.43214952945709,0.06388646364212036,1104,0.018622492,0.9838812947273254,1258.0,-2.663851107142857
71,1693,21,36352,-0.027915671467781067,0.0004092704424510632,-0.02427532381261699,0.009220104715495836,0.2,0.244873046875,-43.435975074768066,-1.8643600940704346,1120,0.021508634,0.9838190674781799,1258.0,-2.663851107142857
72,1693,21,36864,-0.02927817404270172,0.0004092704424510632,-0.0239040869200835,0.0025784259087231476,0.2,0.2418212890625,-43.43596708774567,-0.16145551204681396,1136,0.016163107,0.9838065505027771,1258.0,-2.6620516551724136
73,1693,22,37376,0.06229201704263687,0.0004092704424510632,-0.012663213798077777,0.46960808616131544,0.2,0.079833984375,-43.428163051605225,0.16670405864715576,1152,0.010884056,0.9836229681968689,1258.0,-2.6620516551724136
74,1693,22,37888,-0.034053631126880646,0.0004092704424510632,-0.02545154509425629,0.04337547399336472,0.2,0.2418212890625,-43.44307625293732,-3.6203269958496094,1168,0.020054273,0.9853285551071167,1258.0,-2.6596142666666664
75,1693,22,38400,0.07569475471973419,0.0004092704424510632,-0.012719438280328177,0.38448804942891,0.2,0.0618896484375,-43.50333034992218,0.19020217657089233,1184,0.013699902,0.9864739179611206,1258.0,-2.6596142666666664
76,1692,22,38912,-0.030810270458459854,0.0004092704424510632,-0.024329626277904026,0.00637539463059511,0.2,0.258544921875,-43.50930988788605,-2.7256555557250977,1200,0.023721032,0.9859737753868103,1258.0,-2.6596142666666664
77,1692,23,39424,-0.023002786561846733,0.0004092704424510632,-0.01992120817885734,0.0037007876744610257,0.2,0.203125,-43.477192521095276,0.11532992124557495,1216,0.012530414,0.9842386841773987,1258.0,-2.658253935483871
78,1691,23,39936,0.049167975783348083,0.0004092704424510632,-0.019774026673985645,0.3485042774118483,0.2,0.0770263671875,-43.438371777534485,0.19445109367370605,1232,0.01674574,0.983863353729248,1258.0,-2.658253935483871
79,1691,23,40448,-0.021329622715711594,0.0004092704424510632,-0.02515022446459625,0.055153501336462796,0.2,0.2396240234375,-43.43861174583435,-2.0533008575439453,1248,0.020314325,0.9841622710227966,1258.0,-2.65584325
80,1691,24,40960,0.0853198990225792,0.0004092704424510632,-0.011394877947168425,0.5403942330740392,0.2,0.056396484375,-43.44465494155884,0.07956212759017944,1264,0.008171355,0.9840764403343201,1258.0,-2.65584325
81,1691,24,41472,-0.013967253267765045,0.0004092704424510632,-0.020131923818553332,0.05160882615018636,0.2,0.212890625,-43.44544160366058,0.07194781303405762,1280,0.017196499,0.9841544032096863,1258.0,-2.65584325
82,1690,24,41984,-0.004199102520942688,0.0004092704424510632,-0.02344525839725975,0.06590200052596629,0.2,0.2188720703125,-43.45373463630676,0.5694425106048584,1296,0.018825538,0.984795093536377,1258.0,-2.655697181818182
83,1690,25,42496,0.006153170019388199,0.0004092704424510632,-0.02085138502297923,0.1497727930545807,0.2,0.15478515625,-43.46397912502289,0.7954889535903931,1312,0.020449234,0.9846093654632568,1258.0,-2.655697181818182
84,1690,25,43008,-0.014812923967838287,0.0004092704424510632,-0.025112962735875044,0.05853541451506317,0.2,0.1986083984375,-43.45067071914673,-3.414059638977051,1328,0.016106622,0.9842137694358826,1258.0,-2.6553094705882354
85,1690,25,43520,0.0023982450366020203,0.0004092704424510632,-0.019194755819626153,0.3230025649536401,0.2,0.135009765625,-43.449764132499695,0.06233853101730347,1344,0.013439171,0.984414279460907,1258.0,-2.6553094705882354
86,1690,26,44032,-0.03713834285736084,0.0004092704424510632,-0.03034177320660092,0.008123502062517218,0.2,0.271728515625,-43.43893897533417,-0.5121300220489502,1360,0.020252068,0.9830938577651978,1258.0,-2.651310371428572
87,1690,26,44544,0.06709085404872894,0.0004092704424510632,-0.014177684221067466,0.33087931061163545,0.2,0.10400390625,-43.40288174152374,0.27690935134887695,1376,0.011954403,0.9828318953514099,1258.0,-2.651310371428572
88,1690,26,45056,-0.040449608117341995,0.0004092704424510632,-0.028328102896921337,0.0030429686194111127,0.2,0.2440185546875,-43.41068875789642,-1.5389044284820557,1392,0.013754865,0.9832529425621033,1258.0,-2.651310371428572
89,1690,26,45568,-0.029869351536035538,0.0004092704424510632,-0.024779489991487935,0.0037971440178807825,0.2,0.236572265625,-43.4058598279953,0.00842583179473877,1408,0.01817641,0.9822883605957031,1258.0,-2.6492323333333334
90,1689,27,46080,0.02366039901971817,0.0004092704424510632,-0.015998663642676547,0.3954465580172837,0.2,0.0576171875,-43.37293195724487,0.22772789001464844,1424,0.013183505,0.9815062880516052,1258.0,-2.6492323333333334
91,1689,27,46592,-0.02304762601852417,0.0004092704424510632,-0.026115700937225483,0.021236422297079116,0.2,0.2320556640625,-43.346439719200134,-2.8629989624023438,1440,0.021313298,0.9805392026901245,1258.0,-2.6465004054054058
92,1689,27,47104,0.06495703011751175,0.0004092704424510632,-0.008296566622448154,0.3838435159996152,0.2,0.0582275390625,-43.32495629787445,0.23458623886108398,1456,0.0067037046,0.9805370569229126,1258.0,-2.6465004054054058
93,1689,28,47616,-0.038848619908094406,0.0004092704424510632,-0.029173967894166708,0.008342193148564547,0.2,0.276123046875,-43.33289408683777,-2.267773151397705,1472,0.022175968,0.9805743098258972,1258.0,-2.6465004054054058
94,1689,28,48128,-0.03741930425167084,0.0004092704424510632,-0.02628812112379819,0.0020002699093311094,0.2,0.2210693359375,-43.341039299964905,0.005951941013336182,1488,0.015148931,0.9813615679740906,1258.0,-2.6486269473684216
95,1689,28,48640,0.11015571653842926,0.0004092704424510632,-0.014229708191123791,0.7544464196544141,0.2,0.0941162109375,-43.360955476760864,0.02911585569381714,1504,0.009709299,0.981400728225708,1258.0,-2.6486269473684216
96,1689,29,49152,-0.026167267933487892,0.0004092704424510632,-0.017930647009052336,0.008297506195958704,0.2,0.2215576171875,-43.35774517059326,-1.3373420238494873,1520,0.015664613,0.9814178943634033,1258.0,-2.6475495384615386
97,1689,29,49664,0.10438595712184906,0.0004092704424510632,-0.014819339427049272,0.7031209180131555,0.2,0.130126953125,-43.35912322998047,0.252105712890625,1536,0.021182891,0.9814308881759644,1258.0,-2.6475495384615386
98,1689,29,50176,-0.03089507482945919,0.0004092704424510632,-0.028723907191306353,0.007933493994642049,0.2,0.2994384765625,-43.3454692363739,-5.307623863220215,1552,0.019624628,0.9803861379623413,1258.0,-2.6475495384615386
99,1689,30,50688,-0.03783497214317322,0.0004092704424510632,-0.026644274112186395,0.0018652998423931422,0.2,0.25390625,-43.28205335140228,0.04764622449874878,1568,0.01657078,0.9771009683609009,1258.0,-2.645455425
100,1688,30,51200,0.10073494166135788,0.0004092704424510632,-0.014959177700802684,0.7325695399194956,0.2,0.0382080078125,-43.20538115501404,0.12037289142608643,1584,0.011225911,0.9762768149375916,1258.0,-2.645455425
101,1688,30,51712,-0.027355467900633812,0.0004092704424510632,-0.024044973717536777,0.013894576171878725,0.2,0.236572265625,-43.215269923210144,-1.1344952583312988,1600,0.018592235,0.9776234030723572,1258.0,-2.6431450487804877
102,1688,30,52224,0.12924985587596893,0.0004092704424510632,-0.015180122616584413,0.5506617873907089,0.2,0.0643310546875,-43.25885486602783,0.31533491611480713,1616,0.011756348,0.9783204793930054,1258.0,-2.6431450487804877
103,1688,31,52736,-0.034195661544799805,0.0004092704424510632,-0.02881512291787658,0.01667751686181873,0.2,0.2764892578125,-43.252347111701965,-0.942650556564331,1632,0.01791398,0.9770717620849609,1258.0,-2.6431450487804877
104,1688,31,53248,-0.03268091008067131,0.0004092704424510632,-0.023838931403588504,0.003606491540267598,0.2,0.230712890625,-43.21431088447571,0.03701519966125488,1648,0.016549919,0.9763495922088623,1258.0,-2.641997714285714
105,1688,31,53760,0.09751223027706146,0.0004092704424510632,-0.010967901209369302,0.6591312957461923,0.2,0.06201171875,-43.205129861831665,0.07164746522903442,1664,0.011137612,0.9762076735496521,1258.0,-2.641997714285714
106,1688,32,54272,-0.030687425285577774,0.0004092704424510632,-0.028835820572567172,0.01322310243267566,0.2,0.32275390625,-43.19706833362579,-2.9624874591827393,1680,0.030605793,0.9760474562644958,1258.0,-2.6381551627906976
107,1688,32,54784,0.09076963365077972,0.0004092704424510632,-0.010103061445988715,0.777783318888396,0.2,0.0570068359375,-43.19572424888611,0.2974984049797058,1696,0.012198797,0.9757150411605835,1258.0,-2.6381551627906976
108,1688,32,55296,-0.035063114017248154,0.0004092704424510632,-0.022720340683008544,0.00891226863313932,0.2,0.22314453125,-43.190587759017944,-2.968655824661255,1712,0.021953078,0.9762502312660217,1258.0,-2.6381551627906976
109,1687,33,55808,-0.02870820090174675,0.0004092704424510632,-0.030632805224740878,0.0030338840806507505,0.2,0.321044921875,-43.24305248260498,0.22951966524124146,1728,0.023148706,0.9791641235351562,1258.0,-2.6329084772727276
110,1687,33,56320,0.0222586989402771,0.0004092704424510632,-0.00746488940785639,0.37490710290148854,0.2,0.0313720703125,-43.322275042533875,0.2510996460914612,1744,0.009178519,0.9800187349319458,1258.0,-2.6329084772727276
111,1687,33,56832,-0.025756247341632843,0.0004092704424510632,-0.030230070755351335,0.01825419403030537,0.2,0.2666015625,-43.328609466552734,-4.557980537414551,1760,0.020755835,0.9803634285926819,1258.0,-2.634606066666667
112,1687,33,57344,0.048867400735616684,0.0004092704424510632,-0.011878174685989507,0.7650692583993077,0.2,0.045166015625,-43.3416553735733,0.14605331420898438,1776,0.009587697,0.9806755781173706,1258.0,-2.634606066666667
113,1687,34,57856,-0.024503812193870544,0.0004092704424510632,-0.020513421652140096,0.023810819373466074,0.2,0.2088623046875,-43.355042576789856,-1.945739984512329,1792,0.021695133,0.9817057251930237,1258.0,-2.634606066666667
114,1687,34,58368,0.030538346618413925,0.0004092704424510632,-0.0151866774976952,0.1593055312987417,0.2,0.2147216796875,-43.372708678245544,0.559694230556488,1808,0.022028882,0.981139063835144,1258.0,-2.6302011739130435
115,1687,34,58880,-0.010850670747458935,0.0004092704424510632,-0.024670887389220297,0.07922142575262114,0.2,0.3385009765625,-43.34708511829376,0.846535325050354,1824,0.040378384,0.9810754656791687,1258.0,-2.6302011739130435
116,1687,35,59392,-0.027783552184700966,0.0004092704424510632,-0.029034195962594822,0.06540596671402454,0.2,0.29443359375,-43.367345333099365,-3.0175228118896484,1840,0.022263419,0.9822775721549988,1258.0,-2.6279081063829786
117,1687,35,59904,0.05537209287285805,0.0004092704424510632,-0.009645669415476732,0.5241905932780355,0.2,0.1192626953125,-43.40379250049591,0.15999048948287964,1856,0.0134510305,0.9824506640434265,1258.0,-2.6279081063829786
118,1687,35,60416,-0.041898105293512344,0.0004092704424510632,-0.0317560448020231,0.011225789348827675,0.2,0.3387451171875,-43.42225158214569,-1.938448190689087,1872,0.02945222,0.9845370054244995,1258.0,-2.6288035416666666
119,1687,36,60928,0.09873837232589722,0.0004092704424510632,-0.005272013619105564,0.7755385707132518,0.2,0.0643310546875,-43.48860776424408,0.3120952248573303,1888,0.013363427,0.9852901101112366,1258.0,-2.6288035416666666
120,1687,36,61440,-0.038064248859882355,0.0004092704424510632,-0.031486046995269135,0.024807139008771628,0.2,0.3516845703125,-43.47768199443817,-0.32752537727355957,1904,0.027008776,0.9840603470802307,1258.0,-2.6288035416666666
121,1686,36,61952,-0.03536910191178322,0.0004092704424510632,-0.03214715808280744,0.002369587640714599,0.2,0.298828125,-43.44764161109924,-0.3485710620880127,1920,0.023423316,0.9838230013847351,1258.0,-2.6258422448979593
122,1686,37,62464,0.06745687127113342,0.0004092704424510632,-0.009028140266309492,0.5877577057108283,0.2,0.101318359375,-43.446993589401245,0.24549108743667603,1936,0.013827529,0.983810544013977,1258.0,-2.6258422448979593
123,1686,37,62976,-0.020920155569911003,0.0004092704424510632,-0.021110728361236397,0.01975262744235806,0.2,0.2347412109375,-43.43422067165375,-3.6710171699523926,1952,0.01993488,0.9829332232475281,1258.0,-2.6225264599999996
124,1686,37,63488,0.10223610699176788,0.0004092704424510632,-0.00526963006996084,0.8340051071718335,0.2,0.0357666015625,-43.40921127796173,0.08165609836578369,1968,0.0062530763,0.9826049208641052,1258.0,-2.6225264599999996
125,1686,37,64000,-0.03490077331662178,0.0004092704424510632,-0.02610916638514027,0.008581573536503129,0.2,0.2698974609375,-43.41655933856964,-10.234843254089355,1984,0.022500876,0.9837076663970947,1258.0,-2.6225264599999996
