time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
29,1856,7,14848,-0.01596788316965103,0.0004092704424510632,-0.024327896971954033,0.03709214477567002,0.2,0.2998046875,-43.621325731277466,0.29450350999832153,448,0.043356538,0.988222062587738,1258.0,-2.745027
30,1854,8,15360,-0.034109752625226974,0.0004092704424510632,-0.018317060370463878,0.005743259644077625,0.2,0.1781005859375,-43.57690453529358,-1.4806368350982666,464,0.014515637,0.9863836169242859,1258.0,-2.7271959999999997
31,1852,8,15872,-0.00676485151052475,0.0004092704424510632,-0.025324831629404798,0.06881088519003242,0.2,0.2489013671875,-43.50582146644592,0.09698235988616943,480,0.021975249,0.9839417338371277,1258.0,-2.7271959999999997
32,1851,8,16384,-0.02286025509238243,0.0004092704424510632,-0.018114539867383428,0.0046034525003051385,0.2,0.205078125,-43.494393825531006,-0.31109440326690674,496,0.017869629,0.9866427779197693,1258.0,-2.7104413846153843
33,1851,9,16896,-0.0023524202406406403,0.0004092704424510632,-0.0263000899576582,0.08530797774437815,0.2,0.2457275390625,-43.57479739189148,0.27503830194473267,512,0.017796954,0.9873336553573608,1258.0,-2.7104413846153843
34,1850,9,17408,-0.03437170758843422,0.0004092704424510632,-0.02967972753685899,0.015618932520737872,0.2,0.28076171875,-43.55804371833801,-0.4461026191711426,528,0.025658185,0.986326277256012,1258.0,-2.7104413846153843
35,1849,9,17920,-0.03746120631694794,0.0004092704424510632,-0.03050266690843273,0.0029163174112909473,0.2,0.28369140625,-43.53655278682709,0.10415685176849365,544,0.025872521,0.9862918853759766,1258.0,-2.7042100714285717
36,1848,9,18432,0.002446277067065239,0.0004092704424510632,-0.026314852002542466,0.09858053526841104,0.2,0.2432861328125,-43.53964388370514,0.12440460920333862,560,0.027844576,0.9864398241043091,1258.0,-2.7042100714285717
37,1847,10,18944,-0.02966761589050293,0.0004092704424510632,-0.026270187692716718,0.011859949372592382,0.2,0.2904052734375,-43.531155705451965,-1.0593793392181396,576,0.020786013,0.9853586554527283,1258.0,-2.693033733333334
38,1847,10,19456,-0.014628104865550995,0.0004092704424510632,-0.029637244409968844,0.10491687606554478,0.2,0.29833984375,-43.49965798854828,0.33873802423477173,592,0.022883862,0.9851980805397034,1258.0,-2.693033733333334
39,1846,10,19968,-0.038887251168489456,0.0004092704424510632,-0.026239844693918712,0.015577310841763392,0.2,0.253173828125,-43.51302182674408,-0.4749724864959717,608,0.017487336,0.9861639738082886,1258.0,-2.693033733333334
40,1846,11,20480,-0.03856966644525528,0.0004092704424510632,-0.027523406737600453,0.004042224674776662,0.2,0.27587890625,-43.52699887752533,-0.36143600940704346,624,0.023057157,0.9856200814247131,1258.0,-2.68354725
41,1846,11,20992,0.010609228163957596,0.0004092704424510632,-0.020982993046345655,0.11295765137765557,0.2,0.1854248046875,-43.49739992618561,0.19414746761322021,640,0.01899185,0.9845801591873169,1258.0,-2.68354725
42,1845,11,21504,-0.014009867794811726,0.0004092704424510632,-0.020577247662004083,0.02088587442995049,0.2,0.208251953125,-43.490500926971436,-1.662045955657959,656,0.015217857,0.9856208562850952,1258.0,-2.6930746470588236
43,1845,11,22016,0.020536795258522034,0.0004092704424510632,-0.018879950846894644,0.11651313421316445,0.2,0.1700439453125,-43.52884137630463,0.3318457007408142,672,0.02287101,0.9864984154701233,1258.0,-2.6930746470588236
44,1844,12,22528,-0.040324866771698,0.0004092704424510632,-0.02231392114845221,0.013335430106963031,0.2,0.244873046875,-43.533522605895996,-0.5250668525695801,688,0.023309393,0.9857718348503113,1258.0,-2.6930746470588236
45,1844,12,23040,-0.042564861476421356,0.0004092704424510632,-0.026689937949413434,0.0034756722670863383,0.2,0.2525634765625,-43.508232951164246,0.10934978723526001,704,0.019326229,0.9857929348945618,1258.0,-2.6815685555555557
46,1844,12,23552,0.025556251406669617,0.0004092704424510632,-0.021468847116921097,0.1315058609470725,0.2,0.14892578125,-43.51916468143463,0.200489342212677,720,0.016599802,0.9858243465423584,1258.0,-2.6815685555555557
47,1844,13,24064,-0.02225654199719429,0.0004092704424510632,-0.027349952899385244,0.02461020680493675,0.2,0.2158203125,-43.51895844936371,-1.8917210102081299,736,0.0147420615,0.9862174987792969,1258.0,-2.684332
48,1844,13,24576,0.0011763405054807663,0.0004092704424510632,-0.015454123786184937,0.0930945307482034,0.2,0.1806640625,-43.536322832107544,0.1462411880493164,752,0.011595909,0.987007200717926,1258.0,-2.684332
49,1843,13,25088,-0.03910231962800026,0.0004092704424510632,-0.0288877001075889,0.009425410171388648,0.2,0.29931640625,-43.54949176311493,-1.4759342670440674,768,0.019154243,0.9865685105323792,1258.0,-2.684332
50,1843,13,25600,-0.03086158074438572,0.0004092704424510632,-0.020667465025326237,0.0040333367651328444,0.2,0.2208251953125,-43.52739596366882,0.4399014711380005,784,0.016031355,0.9860548973083496,1258.0,-2.69052395
51,1843,14,26112,0.0033805035054683685,0.0004092704424510632,-0.01410733483498916,0.09363899799063802,0.2,0.112548828125,-43.518638134002686,0.39417755603790283,800,0.0128178885,0.9862472414970398,1258.0,-2.69052395
52,1843,14,26624,-0.026494141668081284,0.0004092704424510632,-0.024188288574805483,0.02885752430302091,0.2,0.23291015625,-43.54072177410126,-3.361124038696289,816,0.018581193,0.9875616431236267,1258.0,-2.6913754761904762
53,1842,14,27136,0.008405087515711784,0.0004092704424510632,-0.02436332563229371,0.11481818405445665,0.2,0.219970703125,-43.581366777420044,0.1220465898513794,832,0.021697262,0.9883934259414673,1258.0,-2.6913754761904762
54,1842,15,27648,-0.0346992090344429,0.0004092704424510632,-0.03268101694993675,0.00748168709105812,0.2,0.295166015625,-43.573254346847534,-0.6115764379501343,848,0.028373398,0.9868735074996948,1258.0,-2.6913754761904762
55,1842,15,28160,-0.027463342994451523,0.0004092704424510632,-0.025900494685629383,0.009285317690228112,0.2,0.272705078125,-43.52341616153717,0.6035754680633545,864,0.025103655,0.9858974814414978,1258.0,-2.6926972727272727
56,1842,15,28672,-0.019210197031497955,0.0004092704424510632,-0.02003144982154481,0.06915629003196955,0.2,0.222412109375,-43.50538718700409,0.5203714370727539,880,0.022005806,0.9855087995529175,1258.0,-2.6926972727272727
57,1842,15,29184,-0.027572881430387497,0.0004092704424510632,-0.022968210483668372,0.016519478434929624,0.2,0.2191162109375,-43.50176560878754,-6.84237003326416,896,0.016076198,0.9861390590667725,1258.0,-2.6933679130434784
58,1839,16,29696,-0.004568103700876236,0.0004092704424510632,-0.026661869378585834,0.15118826425168663,0.2,0.253662109375,-43.5100075006485,0.04200589656829834,912,0.018540788,0.985871434211731,1258.0,-2.6933679130434784
59,1837,16,30208,-0.037387531250715256,0.0004092704424510632,-0.02868834516266361,0.01117370868450962,0.2,0.2586669921875,-43.49752473831177,-1.1497869491577148,928,0.020585522,0.9854951500892639,1258.0,-2.702217166666667
60,1834,16,30720,0.0028666071593761444,0.0004092704424510632,-0.018583113385830075,0.1290379506535828,0.2,0.1396484375,-43.48815882205963,0.41243433952331543,944,0.018631488,0.9854183793067932,1258.0,-2.702217166666667
61,1832,17,31232,-0.04341340437531471,0.0004092704424510632,-0.03043536629411392,0.003244483974413015,0.2,0.2393798828125,-43.49714124202728,-4.175992012023926,960,0.017761711,0.9860321879386902,1258.0,-2.702217166666667
62,1829,17,31744,-0.031892649829387665,0.0004092704424510632,-0.02465417176426854,0.003753370860067662,0.2,0.2271728515625,-43.51454973220825,-0.027936577796936035,976,0.015939545,0.9873517155647278,1258.0,-2.7031260400000003
63,1826,17,32256,0.004035975784063339,0.0004092704424510632,-0.017130475767771713,0.1581982773495838,0.2,0.137451171875,-43.54695248603821,0.13024866580963135,992,0.015505269,0.9873487949371338,1258.0,-2.7031260400000003
64,1824,17,32768,-0.03260514885187149,0.0004092704424510632,-0.02249820312135853,0.014420947438338771,0.2,0.1983642578125,-43.53787934780121,-2.2249550819396973,1008,0.019318651,0.9871156811714172,1258.0,-2.7104696923076923
65,1821,18,33280,0.039655521512031555,0.0004092704424510632,-0.0210548336035572,0.31233905255794525,0.2,0.091064453125,-43.5331791639328,0.16222673654556274,1024,0.015927047,0.9872021675109863,1258.0,-2.7104696923076923
66,1819,18,33792,-0.025013862177729607,0.0004092704424510632,-0.020975689840270206,0.010792126908199862,0.2,0.2225341796875,-43.523772954940796,-0.37958502769470215,1040,0.016025513,0.986539363861084,1258.0,-2.7104696923076923
67,1816,18,34304,-0.03656850755214691,0.0004092704424510632,-0.02680697622417938,0.002973603332065977,0.2,0.2816162109375,-43.49685096740723,-0.844657301902771,1056,0.02449742,0.9857550859451294,1258.0,-2.704721925925926
68,1814,19,34816,0.03776217997074127,0.0004092704424510632,-0.012166883898316883,0.25162549200467765,0.2,0.0750732421875,-43.466127157211304,0.16700559854507446,1072,0.014570412,0.9846404194831848,1258.0,-2.704721925925926
69,1812,19,35328,-0.024029508233070374,0.0004092704424510632,-0.018932969745947048,0.01807600661413744,0.2,0.22802734375,-43.44166445732117,-3.4880638122558594,1088,0.020107266,0.9850183129310608,1258.0,-2.702535214285714
70,1810,19,35840,0.022989775985479355,0.0004092704424510632,-0.01953500011586584,0.2970628181938082,0.2,0.187744140625,-43.464460372924805,0.07258319854736328,1104,0.016274573,0.9851571321487427,1258.0,-2.702535214285714
71,1808,20,36352,-0.03103584796190262,0.0004092704424510632,-0.025482709097559564,0.010194332950050011,0.2,0.2562255859375,-43.45440196990967,-2.655888795852661,1120,0.019461405,0.9846203327178955,1258.0,-2.702535214285714
72,1806,20,36864,-0.03724248334765434,0.0004092704424510632,-0.02445599634665996,0.0020477182442846242,0.2,0.2164306640625,-43.430572152137756,0.07644206285476685,1136,0.016329488,0.9839469790458679,1258.0,-2.7007423103448276
73,1804,20,37376,0.020742807537317276,0.0004092704424510632,-0.0147983904753346,0.39848480513319373,0.2,0.134521484375,-43.408180952072144,0.09534955024719238,1152,0.018095344,0.9834688901901245,1258.0,-2.7007423103448276
74,1801,21,37888,-0.03314337506890297,0.0004092704424510632,-0.024015920498641208,0.03931095451116562,0.2,0.1981201171875,-43.411672949790955,-3.3902106285095215,1168,0.016089007,0.9849292635917664,1258.0,-2.6990779333333337
75,1799,21,38400,0.03865211457014084,0.0004092704424510632,-0.020164149173069745,0.36158799356780946,0.2,0.159423828125,-43.45122313499451,0.07479321956634521,1184,0.017620131,0.9852945804595947,1258.0,-2.6990779333333337
76,1797,21,38912,-0.030121443793177605,0.0004092704424510632,-0.021911613250267692,0.006357367841701489,0.2,0.2239990234375,-43.4638592004776,-2.59846568107605,1200,0.016023433,0.9865010380744934,1258.0,-2.6990779333333337
77,1796,21,39424,-0.02064465545117855,0.0004092704424510632,-0.024170798671548255,0.004088838351890445,0.2,0.230712890625,-43.48523569107056,0.00890040397644043,1216,0.014755245,0.9860346913337708,1258.0,-2.6965222258064516
78,1794,22,39936,0.07073253393173218,0.0004092704424510632,-0.02577170162112452,0.4586876668035984,0.2,0.3575439453125,-43.464577198028564,0.015731096267700195,1232,0.02974363,0.9858143329620361,1258.0,-2.6965222258064516
79,1792,22,40448,-0.029288198798894882,0.0004092704424510632,-0.03169669311319012,0.017900318605825305,0.2,0.2701416015625,-43.451632618904114,-3.113497734069824,1248,0.02048158,0.9848684668540955,1258.0,-2.7013817812500003
80,1791,22,40960,0.04616818577051163,0.0004092704424510632,-0.015919908066280186,0.34850213723257184,0.2,0.1029052734375,-43.41162467002869,0.19627708196640015,1264,0.0142280795,0.9836143851280212,1258.0,-2.7013817812500003
81,1789,23,41472,0.018175646662712097,0.0004092704424510632,-0.021898093167692423,0.0889219087548554,0.2,0.2142333984375,-43.4001681804657,-0.05562186241149902,1280,0.022931617,0.9845259785652161,1258.0,-2.7013817812500003
82,1788,23,41984,-0.014233797788619995,0.0004092704424510632,-0.031025765085360035,0.07526798732578754,0.2,0.3194580078125,-43.43738055229187,0.6107821464538574,1296,0.03305562,0.9850667715072632,1258.0,-2.7063450606060613
83,1788,23,42496,-0.007512042298913002,0.0004092704424510632,-0.023973477887921035,0.10376795782940462,0.2,0.220458984375,-43.44937598705292,0.7925360202789307,1312,0.030638903,0.985282301902771,1258.0,-2.7063450606060613
84,1786,24,43008,-0.02172101102769375,0.0004092704424510632,-0.023428607528330758,0.04411695123417303,0.2,0.22802734375,-43.44846022129059,-4.926948070526123,1328,0.01801265,0.984760046005249,1258.0,-2.705533970588236
85,1785,24,43520,0.007657282054424286,0.0004092704424510632,-0.01818247663322836,0.3760586844291538,0.2,0.1639404296875,-43.440378189086914,0.038066327571868896,1344,0.016647661,0.9850746989250183,1258.0,-2.705533970588236
86,1784,24,44032,-0.02921989932656288,0.0004092704424510632,-0.02411909113288857,0.016291852633003145,0.2,0.2576904296875,-43.44522523880005,-2.0368762016296387,1360,0.022331,0.9850543737411499,1258.0,-2.7047878571428576
87,1782,24,44544,0.03721827268600464,0.0004092704424510632,-0.01590450522780884,0.24000462843105197,0.2,0.1082763671875,-43.434762835502625,0.36746853590011597,1376,0.013236025,0.9849809408187866,1258.0,-2.7047878571428576
88,1781,25,45056,-0.04609737545251846,0.0004092704424510632,-0.02622145091299899,0.005858233977050986,0.2,0.259033203125,-43.42129743099213,-7.242918014526367,1392,0.021245487,0.9842241406440735,1258.0,-2.7047878571428576
89,1780,25,45568,-0.03872491419315338,0.0004092704424510632,-0.027964910870650783,0.0042797061541932635,0.2,0.315185546875,-43.39214587211609,-0.004773616790771484,1408,0.03367838,0.9837165474891663,1258.0,-2.705613805555556
90,1779,25,46080,0.027590028941631317,0.0004092704424510632,-0.017664107464952394,0.3264020944479853,0.2,0.1146240234375,-43.38967490196228,0.21360379457473755,1424,0.016117387,0.9838058948516846,1258.0,-2.705613805555556
91,1778,26,46592,-0.02882077358663082,0.0004092704424510632,-0.023414341019815765,0.013863341737305745,0.2,0.234130859375,-43.40691864490509,-1.7589945793151855,1440,0.021645624,0.9853706359863281,1258.0,-2.7055365675675676
92,1777,26,47104,0.029806314036250114,0.0004092704424510632,-0.016131753727677278,0.30579844024032354,0.2,0.137451171875,-43.45041024684906,0.4449252486228943,1456,0.017902207,0.985756516456604,1258.0,-2.7055365675675676
93,1776,26,47616,-0.0352790430188179,0.0004092704424510632,-0.028500601620180532,0.007071104962960817,0.2,0.3126220703125,-43.46029341220856,-8.60339069366455,1472,0.024235886,0.9866136908531189,1258.0,-2.7055365675675676
94,1775,27,48128,-0.030970215797424316,0.0004092704424510632,-0.0220585792849306,0.002277186267747311,0.2,0.2342529296875,-43.468698024749756,0.007539093494415283,1488,0.0172643,0.9856134057044983,1258.0,-2.700855710526316
95,1774,27,48640,0.07124146819114685,0.0004092704424510632,-0.019008611416211352,0.4947569025680423,0.2,0.1226806640625,-43.434003949165344,0.05161559581756592,1504,0.01984447,0.984841525554657,1258.0,-2.700855710526316
96,1773,27,49152,-0.040359217673540115,0.0004092704424510632,-0.027311821355397115,0.009450513738556765,0.2,0.27783203125,-43.44341278076172,-2.7705085277557373,1520,0.02478113,0.9869779944419861,1258.0,-2.703062358974359
97,1772,28,49664,0.1124526634812355,0.0004092704424510632,-0.01688774724607356,0.7095224852673709,0.2,0.2554931640625,-43.506348609924316,0.015181481838226318,1536,0.023191825,0.9879777431488037,1258.0,-2.703062358974359
98,1771,28,50176,-0.024400848895311356,0.0004092704424510632,-0.017400326432834845,0.007629355779499747,0.2,0.201171875,-43.52393186092377,-4.291707992553711,1552,0.016189167,0.9890267848968506,1258.0,-2.703062358974359
99,1770,28,50688,-0.037436388432979584,0.0004092704424510632,-0.0292727600899525,0.0027678762198775075,0.2,0.294189453125,-43.53747272491455,0.03755688667297363,1568,0.018807817,0.9881024956703186,1258.0,-2.7046046499999994
100,1769,28,51200,0.05325651168823242,0.0004092704424510632,-0.019996741277282126,0.48963536135852337,0.2,0.1331787109375,-43.51038718223572,0.17595821619033813,1584,0.016457405,0.9880355000495911,1258.0,-2.7046046499999994
101,1769,29,51712,-0.020442642271518707,0.0004092704424510632,-0.030955522059230134,0.03845679183723405,0.2,0.31201171875,-43.49270796775818,-1.8591508865356445,1600,0.029028673,0.9866710901260376,1258.0,-2.704976121951219
102,1768,29,52224,0.07814693450927734,0.0004092704424510632,-0.010088875744258985,0.5406566672027111,0.2,0.0391845703125,-43.45164465904236,0.40281355381011963,1616,0.009218128,0.9862026572227478,1258.0,-2.704976121951219
103,1767,29,52736,-0.02445588819682598,0.0004092704424510632,-0.03030692689208081,0.02903421683004126,0.2,0.307373046875,-43.456047773361206,-0.6172652244567871,1632,0.03322839,0.9873529672622681,1258.0,-2.704976121951219
104,1766,30,53248,-0.028848540037870407,0.0004092704424510632,-0.022212923082406633,0.0058944532356690615,0.2,0.240234375,-43.50783920288086,-0.5457445383071899,1648,0.017819073,0.9892212748527527,1258.0,-2.707484738095238
105,1765,30,53760,0.046070732176303864,0.0004092704424510632,-0.009864968145848252,0.30358730466105044,0.2,0.0738525390625,-43.554563879966736,0.3595312237739563,1664,0.012834849,0.9897962808609009,1258.0,-2.707484738095238
106,1764,30,54272,-0.025300204753875732,0.0004092704424510632,-0.02497027335630264,0.017377795913489535,0.2,0.259033203125,-43.56166625022888,-3.7707467079162598,1680,0.019911144,0.9898033142089844,1258.0,-2.707588860465116
107,1764,31,54784,0.06095151603221893,0.0004092704424510632,-0.01314364054996986,0.40452936850488186,0.2,0.069091796875,-43.5516711473465,0.2705255150794983,1696,0.013594038,0.9893606305122375,1258.0,-2.707588860465116
108,1763,31,55296,-0.02883753553032875,0.0004092704424510632,-0.020486515684751794,0.012800703087123111,0.2,0.1993408203125,-43.54951071739197,-2.0676302909851074,1712,0.015980944,0.9900256395339966,1258.0,-2.707588860465116
109,1762,31,55808,-0.024737803265452385,0.0004092704424510632,-0.021910794981522486,0.0047429096812265925,0.2,0.1868896484375,-43.54968822002411,0.21575063467025757,1728,0.01388086,0.9887780547142029,1258.0,-2.7060609318181816
110,1762,31,56320,0.020137421786785126,0.0004092704424510632,-0.021206166726187803,0.2910064033931121,0.2,0.092041015625,-43.50988483428955,0.3173452615737915,1744,0.018882263,0.9884570240974426,1258.0,-2.7060609318181816
111,1761,32,56832,-0.031426697969436646,0.0004092704424510632,-0.028633080844883807,0.039154957339633256,0.2,0.2774658203125,-43.49357748031616,-6.669198513031006,1760,0.021241609,0.9874335527420044,1258.0,-2.7031409999999996
112,1760,32,57344,0.0318882018327713,0.0004092704424510632,-0.01592053851345554,0.4357342505827546,0.2,0.0538330078125,-43.474929332733154,0.19079196453094482,1776,0.011642352,0.9875702261924744,1258.0,-2.7031409999999996
113,1760,32,57856,-0.040032364428043365,0.0004092704424510632,-0.029779847856843844,0.01646587677532807,0.2,0.2972412109375,-43.457759380340576,-2.0598304271698,1792,0.021097329,0.98566734790802,1258.0,-2.7031409999999996
114,1759,33,58368,-0.02453182078897953,0.0004092704424510632,-0.028554091579280794,0.02997693815268576,0.2,0.2530517578125,-43.397868633270264,0.4454841613769531,1808,0.014957068,0.9843646883964539,1258.0,-2.707872065217391
115,1759,33,58880,-0.01595550961792469,0.0004092704424510632,-0.015576109770336188,0.08902610471704975,0.2,0.223876953125,-43.3603036403656,0.3836960196495056,1824,0.023968183,0.9835906624794006,1258.0,-2.707872065217391
116,1758,33,59392,-0.013541113585233688,0.0004092704424510632,-0.024630658055684762,0.03225876553915441,0.2,0.27685546875,-43.36369562149048,-3.4441518783569336,1840,0.030987004,0.9851327538490295,1258.0,-2.7065930212765954
117,1757,34,59904,0.02621304616332054,0.0004092704424510632,-0.01398924169188831,0.6852080267854035,0.2,0.0859375,-43.401235580444336,0.054990530014038086,1856,0.011693536,0.9850984215736389,1258.0,-2.7065930212765954
118,1757,34,60416,-0.02920268103480339,0.0004092704424510632,-0.02479480899637565,0.027085931098554283,0.2,0.2681884765625,-43.38270580768585,-2.99128794670105,1872,0.027742594,0.9843472242355347,1258.0,-2.7030142500000003
119,1756,34,60928,0.1113722026348114,0.0004092704424510632,-0.008228774968301877,0.6821469776332378,0.2,0.0263671875,-43.36581611633301,0.1282668113708496,1888,0.0073784203,0.9840257167816162,1258.0,-2.7030142500000003
120,1756,34,61440,-0.03740840405225754,0.0004092704424510632,-0.029926090588560328,0.008337403749465011,0.2,0.284423828125,-43.36188852787018,-0.380834698677063,1904,0.023594316,0.9841510057449341,1258.0,-2.7030142500000003
121,1755,35,61952,-0.041830286383628845,0.0004092704424510632,-0.030076768758590333,0.0024986246389744338,0.2,0.311767578125,-43.364177227020264,-0.17630887031555176,1920,0.021944093,0.9847129583358765,1258.0,-2.703635571428572
122,1754,35,62464,0.052804507315158844,0.0004092704424510632,-0.012958149927726481,0.4863844313658774,0.2,0.055419921875,-43.3785434961319,0.250926673412323,1936,0.013734395,0.9847943782806396,1258.0,-2.703635571428572
123,1754,35,62976,-0.0203481987118721,0.0004092704424510632,-0.022240090976993088,0.04255857510725036,0.2,0.2464599609375,-43.36242151260376,-4.080863952636719,1952,0.020916618,0.9835649132728577,1258.0,-2.7010530600000004
124,1753,36,63488,0.1124143898487091,0.0004092704424510632,-0.017029542534146458,0.4916518866084516,0.2,0.09228515625,-43.32597017288208,0.42900651693344116,1968,0.01862632,0.9831017255783081,1258.0,-2.7010530600000004
125,1752,36,64000,-0.03413817659020424,0.0004092704424510632,-0.027394913107855245,0.008012265876459423,0.2,0.2684326171875,-43.31212532520294,-9.84971809387207,1984,0.019538565,0.9821144938468933,1258.0,-2.7010530600000004
