time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
1,4049,0,512,,,,,,,,,,,,,
2,3000,0,1024,-0.033228710293769836,0.0004092704424510632,-0.027620600390946493,0.19227356028568465,0.2,0.2325439453125,-43.98342823982239,-0.9299420118331909,16,0.015192931,0.999517023563385,,
3,2758,0,1536,-0.03902391344308853,0.0004092704424510632,-0.03158485682797618,0.005265567262540571,0.2,0.3145751953125,-43.972423911094666,-0.06695759296417236,32,0.023610279,0.9998997449874878,1258.0,-2.629954
4,2653,0,2048,-0.03344624862074852,0.0004092704424510632,-0.02277446773950942,0.00969839449680876,0.2,0.234619140625,-43.9911926984787,-0.009917736053466797,48,0.015409587,1.000396490097046,1258.0,-2.629954
5,2599,0,2560,-0.027419500052928925,0.0004092704424510632,-0.029666857633856125,0.006128229535534047,0.2,0.3162841796875,-44.004035234451294,0.002501368522644043,64,0.022123128,1.0009368658065796,1258.0,-2.7448555
6,2565,1,3072,-0.03206401318311691,0.0004092704424510632,-0.02792107904679142,0.004043192719109356,0.2,0.2576904296875,-44.03345215320587,0.0032860636711120605,80,0.017634306,1.0025153160095215,1258.0,-2.7448555
7,2540,1,3584,-0.03210856765508652,0.0004092704424510632,-0.027103685308247805,0.005241605314949993,0.2,0.3148193359375,-44.08186364173889,0.011081933975219727,96,0.018998597,1.0037730932235718,1258.0,-2.7448555
8,2516,1,4096,-0.02243703417479992,0.0004092704424510632,-0.0240135176863987,0.002840406850737054,0.2,0.241455078125,-44.09762263298035,-0.0211104154586792,112,0.013921736,1.00352942943573,1258.0,-2.737846
9,2498,1,4608,-0.02719765156507492,0.0004092704424510632,-0.023882740912085865,0.005224562082730699,0.2,0.23193359375,-44.09601891040802,0.01518315076828003,128,0.014196914,1.0038636922836304,1258.0,-2.737846
10,2486,2,5120,-0.04930039867758751,0.0004092704424510632,-0.02860819398483727,0.004529310121142771,0.2,0.274169921875,-44.092958211898804,0.03505057096481323,144,0.019785542,1.003125548362732,1258.0,-2.72206475
11,2480,2,5632,-0.022314555943012238,0.0004092704424510632,-0.024140554429322947,0.010527955571888015,0.2,0.268798828125,-44.04745125770569,0.022085607051849365,160,0.020935401,1.0009812116622925,1258.0,-2.72206475
12,2471,2,6144,-0.02730024978518486,0.0004092704424510632,-0.03091873665107414,0.005683970113750547,0.2,0.318359375,-43.9821115732193,0.09254717826843262,176,0.022061525,0.9993585348129272,1258.0,-2.72206475
13,2465,2,6656,-0.03085199184715748,0.0004092704424510632,-0.02100723517651204,0.002227534649136942,0.2,0.1964111328125,-43.947782039642334,0.09470391273498535,192,0.012371449,0.9986605644226074,1258.0,-2.7288813999999997
14,2460,2,7168,-0.03207321837544441,0.0004092704424510632,-0.026618430274538696,0.017992274137213826,0.2,0.2724609375,-43.907915115356445,0.02620464563369751,208,0.016303953,0.9969481825828552,1258.0,-2.7288813999999997
15,2456,3,7680,-0.03530818969011307,0.0004092704424510632,-0.025694473035400733,0.0035774344723904505,0.2,0.2589111328125,-43.859638929367065,0.2970161437988281,224,0.014547654,0.9959999918937683,1258.0,-2.690933
16,2454,3,8192,-0.025285091251134872,0.0004092704424510632,-0.02803724358091131,0.023315101861953735,0.2,0.283447265625,-43.853582978248596,0.1459331512451172,240,0.01799117,0.9963851571083069,1258.0,-2.690933
17,2450,3,8704,-0.02612275257706642,0.0004092704424510632,-0.021038692677393556,0.003293036097602453,0.2,0.234619140625,-43.87300229072571,0.6503341794013977,256,0.015634995,0.9972928762435913,1258.0,-2.690933
18,2447,3,9216,-0.03706156834959984,0.0004092704424510632,-0.02455004191142507,0.003224016516469419,0.2,0.207275390625,-43.89590322971344,0.14890599250793457,272,0.012678666,0.9973316788673401,1258.0,-2.684932857142857
19,2443,3,9728,-0.023045875132083893,0.0004092704424510632,-0.030112974636722356,0.028769049822585657,0.2,0.30078125,-43.89238214492798,0.13880419731140137,288,0.02306218,0.9975987672805786,1258.0,-2.684932857142857
20,2440,4,10240,-0.03446437045931816,0.0004092704424510632,-0.017803101160097867,0.004978147298970725,0.2,0.1746826171875,-43.89113008975983,0.35798901319503784,304,0.012294711,0.9974046349525452,1258.0,-2.695438375
