train/ent_coef_loss,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/learning_rate,time/time_elapsed,train/ent_coef,train/critic_loss,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/episodes
-174.2875518798828,1258.0,-122.46204376220703,4931,0.0008459126528049375,74,0.017139174044132233,1.7734637260437012,67,-4.395242,5032,4
8.760278701782227,1258.0,-126.9471664428711,9963,0.0008459126528049375,151,0.001136659411713481,5.817377090454102,66,-3.4661536249999996,10064,8
-15.76396656036377,1258.0,-125.61145782470703,14995,0.0008459126528049375,224,0.0006799775292165577,2.8913800716400146,67,-2.8249714166666666,15096,12
24.866596221923828,1258.0,-113.2671890258789,20027,0.0008459126528049375,298,0.00053234031656757,1.9079833030700684,67,-2.47216125,20128,16
36.788002014160156,1258.0,-107.82754516601562,25059,0.0008459126528049375,2,0.0007510689320042729,10.970638275146484,65,-2.2325459499999996,25160,20
-42.779205322265625,1258.0,-81.0632095336914,30091,0.0008459126528049375,80,0.0009057897259481251,2.045167922973633,64,-2.0706529166666665,30192,24
140.8779296875,1258.0,-79.00825500488281,35123,0.0008459126528049375,158,0.0003302960831206292,1.3975757360458374,64,-1.9687444642857146,35224,28
104.51417541503906,1258.0,-63.00928497314453,40155,0.0008459126528049375,237,0.0008716765441931784,6.286201477050781,64,-1.91622725,40256,32
-39.10410690307617,1258.0,-57.32593536376953,45187,0.0008459126528049375,315,0.0004960601800121367,1.3636460304260254,64,-1.9015070277777777,45288,36
79.44977569580078,1258.0,-53.264957427978516,50219,0.0008459126528049375,4,0.0001633996143937111,1.1051117181777954,66,-1.869409275,50320,40
-29.216541290283203,1258.0,-47.696990966796875,55251,0.0008459126528049375,80,0.00021148647647351027,0.6901304721832275,66,-1.8375564318181816,55352,44
27.173303604125977,1258.0,-42.91492462158203,60283,0.0008459126528049375,158,0.0003815678064711392,2.259810209274292,65,-1.7991258124999998,60384,48
8.5514497756958,1258.0,-39.64781188964844,65315,0.0008459126528049375,239,0.000326475128531456,1.1433279514312744,64,-1.7830236730769227,65416,52
-10.282262802124023,1258.0,-33.18738555908203,70347,0.0008459126528049375,321,0.0004987595602869987,2.1446073055267334,63,-1.7702721785714286,70448,56
12.353405952453613,1258.0,-29.785499572753906,75379,0.0008459126528049375,7,0.0004866035596933216,1.720189094543457,61,-1.7477652499999998,75480,60
51.703895568847656,1258.0,-21.42835235595703,80411,0.0008459126528049375,91,0.00047471755533479154,3.477755546569824,60,-1.734029171875,80512,64
101.80117797851562,1258.0,-15.226139068603516,85443,0.0008459126528049375,171,0.0008616058621555567,11.493511199951172,61,-1.7149980588235296,85544,68
-49.92959976196289,1258.0,0.7385603189468384,90475,0.0008459126528049375,254,0.0008241188479587436,5.75495719909668,61,-1.6978735833333334,90576,72
-58.63697052001953,1258.0,6.007784843444824,95507,0.0008459126528049375,339,0.0006232806481420994,3.426720380783081,60,-1.6893880526315788,95608,76
