time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
13,1998,3,6656,-0.04032152518630028,0.0004092704424510632,0.9892556071281433,0.2,0.11681216955184937,0.0028581203368958086,0.019683557,-0.02855060328147374,192,-43.62704932689667,0.2484130859375,-3.1572229999999997,1258.0
14,1987,3,7168,-0.022486552596092224,0.0004092704424510632,0.9883865118026733,0.2,0.024652838706970215,0.05915069242473692,0.02564403,-0.030568985486752354,208,-43.63434386253357,0.297119140625,-3.1572229999999997,1258.0
15,1983,3,7680,-0.034930068999528885,0.0004092704424510632,0.9882791638374329,0.2,0.15551340579986572,0.008977115372545086,0.019552004,-0.023317083578149322,224,-43.604363203048706,0.2105712890625,-3.1483635,1258.0
16,1983,4,8192,-0.004204206168651581,0.0004092704424510632,0.9901807904243469,0.2,0.06623005867004395,0.07860746013466269,0.018795107,-0.02340512825321639,240,-43.63603746891022,0.2191162109375,-3.1483635,1258.0
17,1981,4,8704,-0.03484251722693443,0.0004092704424510632,0.9888579249382019,0.2,0.11262845993041992,0.007272233327967115,0.016770111,-0.02275525638833642,256,-43.65542483329773,0.2049560546875,-3.1483635,1258.0
18,1977,4,9216,-0.04418240860104561,0.0004092704424510632,0.9870784282684326,0.2,0.3235982060432434,0.003987049843999557,0.02097977,-0.0254010316421045,272,-43.5940158367157,0.218994140625,-3.146458428571428,1258.0
19,1971,4,9728,-9.407475590705872e-05,0.0004092704424510632,0.9858250617980957,0.2,0.05089831352233887,0.08381664287298918,0.024979703,-0.02429204848886002,288,-43.54467785358429,0.25634765625,-3.146458428571428,1258.0
20,1967,5,10240,-0.027649912983179092,0.0004092704424510632,0.984869658946991,0.2,-0.5672043561935425,0.012074673781171441,0.01849021,-0.023838288063416258,304,-43.516555309295654,0.2161865234375,-3.123729625,1258.0
21,1966,5,10752,0.02599336951971054,0.0004092704424510632,0.9848257899284363,0.2,0.1864517331123352,0.10843862197361887,0.02622661,-0.03061814358807169,320,-43.492226004600525,0.27978515625,-3.123729625,1258.0
22,1964,5,11264,-0.044956423342227936,0.0004092704424510632,0.9831762909889221,0.2,-0.5428777933120728,0.0069996416350477375,0.018786877,-0.027199745425605215,336,-43.47552216053009,0.2249755859375,-3.123729625,1258.0
23,1965,5,11776,-0.041549235582351685,0.0004092704424510632,0.981548547744751,0.2,0.2048981785774231,0.0034408022947900463,0.01679403,-0.02559257805114612,352,-43.41337287425995,0.248046875,-3.123318666666667,1258.0
24,1955,6,12288,-0.012517217546701431,0.0004092704424510632,0.9797320365905762,0.2,0.0749160647392273,0.1164445539470762,0.022851149,-0.02138873045623768,368,-43.36182081699371,0.223388671875,-3.123318666666667,1258.0
25,1944,6,12800,-0.03266262263059616,0.0004092704424510632,0.9800902605056763,0.2,-3.3746185302734375,0.02998891894822009,0.018994343,-0.021638213976984844,384,-43.328815937042236,0.192138671875,-3.1192093000000005,1258.0
26,1936,6,13312,0.03872440755367279,0.0004092704424510632,0.9804884195327759,0.2,0.19844573736190796,0.17266939184628427,0.025715519,-0.026259038917487487,400,-43.349830865859985,0.2457275390625,-3.1192093000000005,1258.0
27,1929,7,13824,-0.0333668477833271,0.0004092704424510632,0.9802373051643372,0.2,-0.30296504497528076,0.023641802778001875,0.02330296,-0.024430100194877014,416,-43.35115849971771,0.2103271484375,-3.1192093000000005,1258.0
28,1921,7,14336,-0.02205798774957657,0.0004092704424510632,0.9802515506744385,0.2,0.5894386768341064,0.0143340551876463,0.015735477,-0.02414219020283781,432,-43.33938479423523,0.22412109375,-3.1431821818181827,1258.0
29,1911,7,14848,0.002138141542673111,0.0004092704424510632,0.9805139899253845,0.2,0.33774542808532715,0.08403698180336505,0.03669919,-0.025540752030792646,448,-43.349165558815,0.3125,-3.1431821818181827,1258.0
30,1904,8,15360,-0.030693888664245605,0.0004092704424510632,0.9785135388374329,0.2,-3.5946030616760254,0.01492675457848236,0.020649,-0.025148710061330348,464,-43.32588720321655,0.248779296875,-3.1546435000000006,1258.0
31,1903,8,15872,0.025809969753026962,0.0004092704424510632,0.9777023792266846,0.2,0.24075853824615479,0.17950156168080866,0.024270855,-0.024806114757666364,480,-43.273430585861206,0.254150390625,-3.1546435000000006,1258.0
32,1902,8,16384,-0.026989299803972244,0.0004092704424510632,0.9784204363822937,0.2,-0.9318234920501709,0.021725940139731392,0.021573924,-0.026627322542481124,496,-43.269683599472046,0.2349853515625,-3.1476060000000006,1258.0
33,1902,8,16896,0.045578137040138245,0.0004092704424510632,0.9797940850257874,0.2,0.3238763213157654,0.17734593013301492,0.021432584,-0.021311248900019564,512,-43.304444313049316,0.186279296875,-3.1476060000000006,1258.0
34,1904,9,17408,-0.03635968267917633,0.0004092704424510632,0.9794705510139465,0.2,-0.4274294376373291,0.011855222837766632,0.019755976,-0.026960029019392096,528,-43.323143005371094,0.23876953125,-3.1476060000000006,1258.0
35,1904,9,17920,-0.03184974566102028,0.0004092704424510632,0.9806625247001648,0.2,-0.020875096321105957,0.003729847820068244,0.019893996,-0.023568782053189352,544,-43.33200740814209,0.233154296875,-3.1527662142857147,1258.0
36,1904,9,18432,0.04377388581633568,0.0004092704424510632,0.9807888865470886,0.2,0.03783077001571655,0.2157017826102674,0.024005067,-0.029606996336951852,560,-43.3580983877182,0.2421875,-3.1527662142857147,1258.0
37,1904,9,18944,-0.035422541201114655,0.0004092704424510632,0.9814229011535645,0.2,-1.519690990447998,0.02538639138219878,0.02052915,-0.027535419998457655,576,-43.36514639854431,0.243408203125,-3.1439368,1258.0
38,1903,10,19456,0.06332027167081833,0.0004092704424510632,0.98042231798172,0.2,0.22841084003448486,0.2410737769678235,0.027167454,-0.026789549170644023,592,-43.36269569396973,0.233642578125,-3.1439368,1258.0
39,1900,10,19968,-0.029393188655376434,0.0004092704424510632,0.9818859100341797,0.2,-0.22749924659729004,0.012361272500129417,0.024528239,-0.027384996792534366,608,-43.36232256889343,0.2342529296875,-3.1439368,1258.0
40,1901,10,20480,-0.028041603043675423,0.0004092704424510632,0.9830105900764465,0.2,-0.7512938976287842,0.002864817317458801,0.014800607,-0.021509611440706067,624,-43.41223871707916,0.194091796875,-3.1351060625000002,1258.0
41,1902,11,20992,0.017636895179748535,0.0004092704424510632,0.9828194975852966,0.2,0.11293172836303711,0.16376620717346668,0.020493448,-0.02494244070840068,640,-43.42955124378204,0.1751708984375,-3.1351060625000002,1258.0
42,1903,11,21504,-0.04402763023972511,0.0004092704424510632,0.9836990833282471,0.2,-1.8223962783813477,0.014250207139411941,0.023403976,-0.02692987745103892,656,-43.43242108821869,0.2254638671875,-3.1291658235294117,1258.0
43,1904,11,22016,0.009587645530700684,0.0004092704424510632,0.9836723804473877,0.2,0.2835049629211426,0.17454947857186198,0.025398634,-0.020900594550766982,672,-43.454538345336914,0.14794921875,-3.1291658235294117,1258.0
44,1903,11,22528,-0.022578813135623932,0.0004092704424510632,0.9838899374008179,0.2,-1.7365317344665527,0.019367482484085485,0.019364413,-0.02121306917979382,688,-43.4535630941391,0.207275390625,-3.1291658235294117,1258.0
45,1902,12,23040,-0.0435611866414547,0.0004092704424510632,0.9817655682563782,0.2,-0.33863377571105957,0.005018444921006449,0.027661614,-0.029734848387306556,704,-43.43248224258423,0.278564453125,-3.1303696666666667,1258.0
46,1902,12,23552,0.026096880435943604,0.0004092704424510632,0.9808405637741089,0.2,0.14115667343139648,0.22130334586836398,0.019656325,-0.021522283437661827,720,-43.367368936538696,0.148193359375,-3.1303696666666667,1258.0
47,1903,12,24064,-0.033239398151636124,0.0004092704424510632,0.9789543151855469,0.2,-2.552422523498535,0.01709933311212808,0.028893426,-0.031168185349088162,736,-43.33353352546692,0.2889404296875,-3.130408,1258.0
48,1904,12,24576,0.06381386518478394,0.0004092704424510632,0.9786292314529419,0.2,0.28014498949050903,0.3049826822243631,0.020676853,-0.023070509982062504,752,-43.287585377693176,0.1583251953125,-3.130408,1258.0
49,1904,13,25088,-0.029154036194086075,0.0004092704424510632,0.9792941808700562,0.2,-1.969097375869751,0.008728384884307161,0.02221151,-0.022110347606940195,768,-43.29217839241028,0.224853515625,-3.130408,1258.0
50,1904,13,25600,-0.03658634051680565,0.0004092704424510632,0.9773300886154175,0.2,0.0027521252632141113,0.003932512772735208,0.016475858,-0.027058759675128385,784,-43.28657925128937,0.2783203125,-3.1389258,1258.0
51,1904,13,26112,0.09730798751115799,0.0004092704424510632,0.9762242436408997,0.2,0.010641157627105713,0.39563058549538255,0.030301277,-0.020443040237296373,800,-43.218456506729126,0.2945556640625,-3.1389258,1258.0
52,1903,13,26624,-0.026914585381746292,0.0004092704424510632,0.9775741696357727,0.2,-0.6038212776184082,0.03617851220769808,0.01958463,-0.029759790588286705,816,-43.22411358356476,0.284912109375,-3.1421166666666673,1258.0
53,1902,14,27136,0.036804355680942535,0.0004092704424510632,0.9768167734146118,0.2,0.17607569694519043,0.202623188495636,0.028060196,-0.03174745634896681,832,-43.249852657318115,0.29150390625,-3.1421166666666673,1258.0
54,1903,14,27648,-0.023938026279211044,0.0004092704424510632,0.9759653210639954,0.2,-0.9855060577392578,0.015030449954792857,0.020890772,-0.02586990548297763,848,-43.208473801612854,0.2462158203125,-3.1421166666666673,1258.0
55,1903,14,28160,-0.026625091210007668,0.0004092704424510632,0.9762217998504639,0.2,0.542412281036377,0.010289060432114638,0.017126163,-0.0204660767049063,864,-43.19636416435242,0.214599609375,-3.1400338181818186,1258.0
56,1904,15,28672,-0.008764825761318207,0.0004092704424510632,0.9758166670799255,0.2,0.4469567537307739,0.08869872300419956,0.03677745,-0.026087445134180598,880,-43.196614027023315,0.2830810546875,-3.1400338181818186,1258.0
57,1904,15,29184,-0.028362611308693886,0.0004092704424510632,0.9745350480079651,0.2,-5.088937759399414,0.0236545754596591,0.022897698,-0.022901839009136893,896,-43.1680965423584,0.2169189453125,-3.1458359130434785,1258.0
58,1903,15,29696,0.021632080897688866,0.0004092704424510632,0.9728108048439026,0.2,0.1668725609779358,0.21194824040867388,0.01518169,-0.017054330004611984,912,-43.11418652534485,0.1815185546875,-3.1458359130434785,1258.0
59,1903,15,30208,-0.024129923433065414,0.0004092704424510632,0.9733097553253174,0.2,-1.1351397037506104,0.012738387420540676,0.02451877,-0.023433500857208855,928,-43.088114976882935,0.2620849609375,-3.1462001666666666,1258.0
60,1903,16,30720,0.011603590101003647,0.0004092704424510632,0.9729723930358887,0.2,0.36226338148117065,0.20010552741587162,0.018450808,-0.02526731710531749,944,-43.09948909282684,0.167724609375,-3.1462001666666666,1258.0
61,1903,16,31232,-0.02391768805682659,0.0004092704424510632,0.9721032381057739,0.2,-6.682733058929443,0.0031727276036690455,0.015830612,-0.025083119166083634,960,-43.071953654289246,0.24169921875,-3.1462001666666666,1258.0
62,1905,16,31744,-0.026138123124837875,0.0004092704424510632,0.9730650186538696,0.2,0.009278833866119385,0.007181458393461071,0.027096804,-0.025726876272528898,976,-43.075115442276,0.2745361328125,-3.13903156,1258.0
63,1905,16,32256,0.019593320786952972,0.0004092704424510632,0.9727599024772644,0.2,0.06231719255447388,0.23578222282230854,0.016797148,-0.02004516831948422,992,-43.088263154029846,0.1494140625,-3.13903156,1258.0
64,1905,17,32768,-0.03151765465736389,0.0004092704424510632,0.9713305830955505,0.2,-2.622035026550293,0.026626928010955453,0.016132385,-0.02147424124996178,1008,-43.05939280986786,0.1988525390625,-3.1396780769230763,1258.0
65,1905,17,33280,0.07770439982414246,0.0004092704424510632,0.9701045751571655,0.2,0.246279776096344,0.23262407444417477,0.01230119,-0.010175292976782657,1024,-43.01253628730774,0.0538330078125,-3.1396780769230763,1258.0
66,1904,17,33792,-0.04112717881798744,0.0004092704424510632,0.969231903553009,0.2,-2.1926822662353516,0.007532717834692448,0.025215516,-0.027852740022353828,1040,-42.97903347015381,0.2830810546875,-3.1396780769230763,1258.0
67,1905,18,34304,-0.023758746683597565,0.0004092704424510632,0.9672523736953735,0.2,-0.2805978059768677,0.0026112553641723935,0.01664215,-0.024936691523180343,1056,-42.93941843509674,0.2139892578125,-3.1414356666666663,1258.0
68,1906,18,34816,0.005476921796798706,0.0004092704424510632,0.9666286706924438,0.2,0.10829496383666992,0.2926757838577032,0.017210413,-0.02242889834451489,1072,-42.889180183410645,0.1328125,-3.1414356666666663,1258.0
69,1905,18,35328,-0.02113320678472519,0.0004092704424510632,0.9677025675773621,0.2,-2.9753642082214355,0.03145984426373616,0.020844866,-0.025184399491990916,1088,-42.89684355258942,0.2440185546875,-3.135817785714285,1258.0
70,1906,18,35840,0.044556036591529846,0.0004092704424510632,0.9684012532234192,0.2,0.3309938907623291,0.3516988339833915,0.01109362,-0.01414950200705789,1104,-42.93307042121887,0.058837890625,-3.135817785714285,1258.0
71,1905,19,36352,-0.040742427110672,0.0004092704424510632,0.9691880941390991,0.2,-3.838526725769043,0.021736562208388932,0.020861914,-0.027460257551865652,1120,-42.9535346031189,0.2427978515625,-3.135817785714285,1258.0
72,1905,19,36864,-0.04674689844250679,0.0004092704424510632,0.966383159160614,0.2,-0.23949646949768066,0.003446547951170942,0.017997455,-0.03185161334113218,1136,-42.94037330150604,0.2366943359375,-3.1328817931034476,1258.0
73,1904,19,37376,0.027063637971878052,0.0004092704424510632,0.9648607969284058,0.2,0.0394212007522583,0.33483994798734784,0.013905643,-0.019461837538983673,1152,-42.84626376628876,0.1207275390625,-3.1328817931034476,1258.0
74,1904,19,37888,-0.021450992673635483,0.0004092704424510632,0.9636614322662354,0.2,-3.291137218475342,0.047208535426761955,0.02460466,-0.025616396145778708,1168,-42.813742876052856,0.20947265625,-3.1390408666666665,1258.0
75,1904,20,38400,0.09107846766710281,0.0004092704424510632,0.9630047082901001,0.2,0.36065536737442017,0.3882501167245209,0.01790749,-0.014937495754566044,1184,-42.77543294429779,0.1119384765625,-3.1390408666666665,1258.0
76,1905,20,38912,-0.022833693772554398,0.0004092704424510632,0.9634709358215332,0.2,-9.861653327941895,0.017898680685902946,0.01739896,-0.022522839775774628,1200,-42.76933002471924,0.199951171875,-3.1390408666666665,1258.0
77,1905,20,39424,-0.027891773730516434,0.0004092704424510632,0.9634631872177124,0.2,0.11821424961090088,0.004029679665109143,0.015282851,-0.020138176696491428,1216,-42.777337193489075,0.1734619140625,-3.1418025483870964,1258.0
78,1905,20,39936,0.09359057247638702,0.0004092704424510632,0.9634225964546204,0.2,0.15247833728790283,0.4081017137505114,0.0087994,-0.011089651408838108,1232,-42.77294647693634,0.0670166015625,-3.1418025483870964,1258.0
79,1905,21,40448,-0.015289366245269775,0.0004092704424510632,0.9618011116981506,0.2,-1.9516963958740234,0.04700630443403497,0.022140432,-0.0221803373133298,1248,-42.751357197761536,0.20263671875,-3.14114228125,1258.0
80,1905,21,40960,0.014020893722772598,0.0004092704424510632,0.9599115252494812,0.2,0.07761430740356445,0.25394905963912606,0.018870573,-0.01693454039923381,1264,-42.6928733587265,0.1265869140625,-3.14114228125,1258.0
81,1905,21,41472,-0.015567310154438019,0.0004092704424510632,0.9583072066307068,0.2,-0.021721482276916504,0.04798503080382943,0.017259369,-0.025626292379456572,1280,-42.625447154045105,0.2388916015625,-3.14114228125,1258.0
82,1903,22,41984,-0.02446150779724121,0.0004092704424510632,0.9592830538749695,0.2,0.4969273805618286,0.02750515000661835,0.020613834,-0.025447686231927946,1296,-42.613290190696716,0.258544921875,-3.143726606060606,1258.0
83,1902,22,42496,-0.0037834085524082184,0.0004092704424510632,0.9597880244255066,0.2,0.6096503734588623,0.11777811602223665,0.022700563,-0.022853846749057993,1312,-42.633994698524475,0.1796875,-3.143726606060606,1258.0
84,1902,22,43008,-0.025041308254003525,0.0004092704424510632,0.9621559381484985,0.2,-2.958108425140381,0.04127925302600488,0.017016904,-0.023752834036713466,1328,-42.67433226108551,0.1932373046875,-3.1407920000000003,1258.0
85,1903,22,43520,0.009942285716533661,0.0004092704424510632,0.96286541223526,0.2,0.06181401014328003,0.30915223550982773,0.015380575,-0.018541312194429338,1344,-42.74033808708191,0.174560546875,-3.1407920000000003,1258.0
86,1902,23,44032,-0.03368949890136719,0.0004092704424510632,0.9637696743011475,0.2,-1.0041790008544922,0.016037558758398518,0.020711862,-0.02063914194877725,1360,-42.753780484199524,0.2171630859375,-3.1470893142857146,1258.0
87,1901,23,44544,0.0376918651163578,0.0004092704424510632,0.9639710783958435,0.2,0.10961931943893433,0.4594109198078513,0.013162772,-0.012187784508569166,1376,-42.77668571472168,0.0745849609375,-3.1470893142857146,1258.0
88,1901,23,45056,-0.03657915070652962,0.0004092704424510632,0.9633032083511353,0.2,-4.225343227386475,0.006085876106226351,0.019973781,-0.028534951808978803,1392,-42.76565778255463,0.2779541015625,-3.1470893142857146,1258.0
89,1902,23,45568,-0.029616042971611023,0.0004092704424510632,0.9612717032432556,0.2,0.009066581726074219,0.0087581673724344,0.026118021,-0.018974102262291126,1408,-42.725271224975586,0.2464599609375,-3.145368638888889,1258.0
90,1903,24,46080,0.08749723434448242,0.0004092704424510632,0.9605193138122559,0.2,0.034774184226989746,0.5322291455231607,0.018160691,-0.023911558877443895,1424,-42.66878914833069,0.1749267578125,-3.145368638888889,1258.0
91,1903,24,46592,-0.019342217594385147,0.0004092704424510632,0.9604942202568054,0.2,-3.6833605766296387,0.045539407059550285,0.01925034,-0.021700318349758163,1440,-42.65829133987427,0.2025146484375,-3.1449922972972972,1258.0
92,1904,24,47104,0.057454340159893036,0.0004092704424510632,0.9608299732208252,0.2,0.11098462343215942,0.5321523020975292,0.0106585985,-0.015564230823656544,1456,-42.66265892982483,0.111083984375,-3.1449922972972972,1258.0
93,1904,25,47616,-0.03404029831290245,0.0004092704424510632,0.9604646563529968,0.2,-5.208341598510742,0.011683483331580646,0.029121809,-0.02681530060363002,1472,-42.66803956031799,0.2601318359375,-3.1449922972972972,1258.0
94,1904,25,48128,-0.028481166809797287,0.0004092704424510632,0.9602507948875427,0.2,0.013837635517120361,0.0021981858953949995,0.022355074,-0.02451856280094944,1488,-42.6509565114975,0.2452392578125,-3.144839105263158,1258.0
95,1904,25,48640,0.07392716407775879,0.0004092704424510632,0.960045576095581,0.2,0.03977721929550171,0.6342803672887385,0.0127152,-0.013403575307165738,1504,-42.64753472805023,0.1739501953125,-3.144839105263158,1258.0
96,1905,25,49152,-0.014214755967259407,0.0004092704424510632,0.9618761539459229,0.2,-3.11337947845459,0.07516975176986307,0.01868628,-0.019623854488600045,1520,-42.66071617603302,0.1795654296875,-3.1447196410256413,1258.0
97,1905,26,49664,0.049271274358034134,0.0004092704424510632,0.9620147347450256,0.2,0.09644722938537598,0.4918657052330673,0.012537241,-0.015556554280919954,1536,-42.713711977005005,0.0794677734375,-3.1447196410256413,1258.0
98,1904,26,50176,-0.029446382075548172,0.0004092704424510632,0.9625707268714905,0.2,-4.724219799041748,0.009991587052354589,0.019089922,-0.019141151402436662,1552,-42.70759975910187,0.229736328125,-3.1447196410256413,1258.0
99,1902,26,50688,-0.03417303040623665,0.0004092704424510632,0.9636199474334717,0.2,-0.005790233612060547,0.0031571990402881056,0.018197473,-0.023780425573932007,1568,-42.737902998924255,0.2208251953125,-3.143694,1258.0
100,1901,26,51200,0.04946095496416092,0.0004092704424510632,0.9637312293052673,0.2,0.04010504484176636,0.8156937942840159,0.017863527,-0.020743871384183876,1584,-42.75613605976105,0.2357177734375,-3.143694,1258.0
101,1899,27,51712,-0.0009881947189569473,0.0004092704424510632,0.9631227850914001,0.2,-0.8052996397018433,0.04781471786554903,0.01693067,-0.02292345481691882,1600,-42.74717140197754,0.25927734375,-3.1414805853658536,1258.0
102,1898,27,52224,0.0876820832490921,0.0004092704424510632,0.9627658128738403,0.2,0.3074374794960022,0.6309048188850284,0.02058772,-0.02027973107760772,1616,-42.73046350479126,0.1968994140625,-3.1414805853658536,1258.0
103,1897,27,52736,-0.02116401121020317,0.0004092704424510632,0.9623603224754333,0.2,-1.4246346950531006,0.032002139661926776,0.02251421,-0.024373665684834123,1632,-42.71659195423126,0.271240234375,-3.1414805853658536,1258.0
104,1898,28,53248,-0.02618398889899254,0.0004092704424510632,0.9608080387115479,0.2,0.08086127042770386,0.0033113111021521036,0.014589164,-0.021367682100390084,1648,-42.687649607658386,0.2554931640625,-3.139194666666666,1258.0
105,1898,28,53760,0.029886066913604736,0.0004092704424510632,0.9602050185203552,0.2,0.12430578470230103,0.4803849228192121,0.017382123,-0.01821987131552305,1664,-42.6453800201416,0.1239013671875,-3.139194666666666,1258.0
106,1899,28,54272,-0.024558283388614655,0.0004092704424510632,0.9595495462417603,0.2,-3.792191505432129,0.02315414432086982,0.0142262075,-0.022291654371656477,1680,-42.62873435020447,0.1990966796875,-3.1364739069767436,1258.0
107,1900,28,54784,0.14035876095294952,0.0004092704424510632,0.9592140913009644,0.2,0.3343769311904907,0.7145070182159543,0.013482643,-0.017024884931743145,1696,-42.61204791069031,0.1329345703125,-3.1364739069767436,1258.0
108,1900,29,55296,-0.024484509602189064,0.0004092704424510632,0.9602264761924744,0.2,-2.2693169116973877,0.013048560431343503,0.023179514,-0.023077607998857275,1712,-42.6196790933609,0.2843017578125,-3.1364739069767436,1258.0
109,1900,29,55808,-0.029100799933075905,0.0004092704424510632,0.9595907926559448,0.2,0.17983770370483398,0.004070123104611412,0.017422074,-0.02540939838218037,1728,-42.63093185424805,0.2557373046875,-3.1364171363636357,1258.0
110,1900,29,56320,0.022753480821847916,0.0004092704424510632,0.9592602849006653,0.2,0.24314016103744507,0.42459209356456995,0.0114399325,-0.012480794321163557,1744,-42.60894954204559,0.066162109375,-3.1364171363636357,1258.0
111,1900,29,56832,-0.01184119749814272,0.0004092704424510632,0.9596400856971741,0.2,-5.445697784423828,0.07199676445452496,0.021392819,-0.019647620436444413,1760,-42.60440719127655,0.2105712890625,-3.132220866666666,1258.0
112,1901,30,57344,0.08390757441520691,0.0004092704424510632,0.9599584341049194,0.2,0.1849725842475891,0.6231143227778375,0.010348503,-0.011842948690173216,1776,-42.62331974506378,0.0474853515625,-3.132220866666666,1258.0
113,1901,30,57856,-0.02714412845671177,0.0004092704424510632,0.9592335820198059,0.2,-2.1170051097869873,0.02990890241926536,0.017730583,-0.02276528850234172,1792,-42.614712834358215,0.2325439453125,-3.132220866666666,1258.0
114,1901,30,58368,-0.014591170474886894,0.0004092704424510632,0.9573614001274109,0.2,0.48562413454055786,0.03436597337713465,0.014940314,-0.02004348349873908,1808,-42.57180881500244,0.2080078125,-3.1339640434782607,1258.0
115,1901,30,58880,0.06349309533834457,0.0004092704424510632,0.9569767117500305,0.2,0.46165311336517334,0.33705131197348237,0.027283661,-0.020422983157914132,1824,-42.52303493022919,0.2808837890625,-3.1339640434782607,1258.0
116,1901,31,59392,-0.01376834511756897,0.0004092704424510632,0.9580153226852417,0.2,-1.83640456199646,0.03982060874113813,0.020780407,-0.022920206130947918,1840,-42.52841258049011,0.2186279296875,-3.1376552340425525,1258.0
117,1901,31,59904,0.09568727761507034,0.0004092704424510632,0.9582858085632324,0.2,0.0830681324005127,0.8307975018396974,0.015404358,-0.01672273105941713,1856,-42.551788687705994,0.1024169921875,-3.1376552340425525,1258.0
118,1902,31,60416,-0.022885117679834366,0.0004092704424510632,0.9573547840118408,0.2,-3.3795995712280273,0.04171441972721368,0.026145296,-0.022417238127673045,1872,-42.541181683540344,0.2374267578125,-3.1360875416666665,1258.0
119,1903,32,60928,0.2568216919898987,0.0004092704424510632,0.9571167826652527,0.2,0.41720032691955566,0.895037779584527,0.014305763,-0.015299421342206188,1888,-42.5119264125824,0.0860595703125,-3.1360875416666665,1258.0
120,1903,32,61440,-0.025158416479825974,0.0004092704424510632,0.9568197727203369,0.2,-0.9165096282958984,0.020596803980879486,0.017896382,-0.027428607034380548,1904,-42.50947713851929,0.2537841796875,-3.1360875416666665,1258.0
121,1903,32,61952,-0.027377352118492126,0.0004092704424510632,0.9571719765663147,0.2,-0.4254053831100464,0.00423226601924398,0.016646337,-0.017900871025631204,1920,-42.50620675086975,0.2117919921875,-3.1376959795918364,1258.0
122,1903,32,62464,0.022241875529289246,0.0004092704424510632,0.9568293690681458,0.2,0.18484264612197876,0.525477641262114,0.017689051,-0.02138408480095677,1936,-42.50710070133209,0.13232421875,-3.1376959795918364,1258.0
123,1903,33,62976,-0.029128041118383408,0.0004092704424510632,0.9582406282424927,0.2,-3.283112049102783,0.019690316228661686,0.020321144,-0.02363954453903716,1952,-42.51306200027466,0.2613525390625,-3.1381595399999997,1258.0
124,1903,33,63488,0.2599458694458008,0.0004092704424510632,0.9590874314308167,0.2,0.2791709303855896,1.1015561316162348,0.009868799,-0.013412564090685919,1968,-42.55862307548523,0.10888671875,-3.1381595399999997,1258.0
125,1904,33,64000,-0.045062825083732605,0.0004092704424510632,0.9581206440925598,0.2,-13.348812103271484,0.015586012465064414,0.02400596,-0.022384841431630775,1984,-42.55805039405823,0.25390625,-3.1381595399999997,1258.0
