time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
13,1729,3,6656,-0.044657204300165176,0.0004092704424510632,0.9950230121612549,0.2,0.024751603603363037,0.0031156633449427318,0.01851412,-0.02713767677778378,192,-43.85691320896149,0.264404296875,-3.2346326,1258.0
14,1717,4,7168,-0.007510147988796234,0.0004092704424510632,0.9936200380325317,0.2,0.005014955997467041,0.07633930118754506,0.018123334,-0.026512162425206043,208,-43.79902458190918,0.283203125,-3.2346326,1258.0
15,1707,4,7680,-0.03563600033521652,0.0004092704424510632,0.9924140572547913,0.2,0.14278310537338257,0.012312961189309135,0.031839155,-0.027298980130581185,224,-43.75972032546997,0.30859375,-3.2620635,1258.0
16,1698,4,8192,0.005940649658441544,0.0004092704424510632,0.9914547801017761,0.2,0.004180908203125,0.09127657813951373,0.018440342,-0.02363948077254463,240,-43.72588610649109,0.240234375,-3.2620635,1258.0
17,1690,5,8704,-0.03154752030968666,0.0004092704424510632,0.9929184913635254,0.2,0.12404727935791016,0.009819913248065859,0.022747379,-0.02616412250790745,256,-43.72838842868805,0.26171875,-3.2620635,1258.0
18,1682,5,9216,-0.030873604118824005,0.0004092704424510632,0.9928829073905945,0.2,0.053551435470581055,0.0038984787970548496,0.014105953,-0.02172321184480097,272,-43.75657415390015,0.2000732421875,-3.273720285714286,1258.0
19,1675,5,9728,0.00987447053194046,0.0004092704424510632,0.9912153482437134,0.2,0.013054430484771729,0.12066701427102089,0.023079483,-0.023185756246675737,288,-43.72836220264435,0.2613525390625,-3.273720285714286,1258.0
20,1669,6,10240,-0.029847312718629837,0.0004092704424510632,0.9904977679252625,0.2,0.24571079015731812,0.009430561462067999,0.020256594,-0.021117974043590948,304,-43.68546426296234,0.222412109375,-3.25896425,1258.0
21,1664,6,10752,0.010174784809350967,0.0004092704424510632,0.9893640279769897,0.2,0.15051084756851196,0.10669106803834438,0.016546551,-0.023296598898014054,320,-43.66241264343262,0.2235107421875,-3.25896425,1258.0
22,1659,6,11264,-0.02059585228562355,0.0004092704424510632,0.9903348684310913,0.2,-0.25183844566345215,0.008904596557840705,0.0170272,-0.021083290339447558,336,-43.646841049194336,0.1761474609375,-3.25896425,1258.0
23,1654,7,11776,-0.045265790075063705,0.0004092704424510632,0.9896215796470642,0.2,0.024264514446258545,0.003989546607044758,0.016863804,-0.026667914382414892,352,-43.667046666145325,0.23583984375,-3.2830353333333333,1258.0
24,1651,7,12288,-0.005533691495656967,0.0004092704424510632,0.9880497455596924,0.2,0.0202786922454834,0.1212611977243796,0.029802945,-0.02827966690529138,368,-43.62370765209198,0.3328857421875,-3.2830353333333333,1258.0
25,1647,7,12800,-0.035889144986867905,0.0004092704424510632,0.9881130456924438,0.2,-0.34968626499176025,0.006688666908303276,0.013876876,-0.027803920849692076,384,-43.59595322608948,0.25390625,-3.2362720000000005,1258.0
26,1643,8,13312,0.006329629570245743,0.0004092704424510632,0.9885615706443787,0.2,0.20227062702178955,0.11600181204266846,0.022725172,-0.0302354249288328,400,-43.605600237846375,0.2857666015625,-3.2362720000000005,1258.0
27,1640,8,13824,-0.039119478315114975,0.0004092704424510632,0.9880679249763489,0.2,0.06377780437469482,0.012934639933519065,0.024181604,-0.03493739009718411,416,-43.608819365501404,0.29248046875,-3.2362720000000005,1258.0
28,1636,8,14336,-0.03748070448637009,0.0004092704424510632,0.986740231513977,0.2,0.542259693145752,0.011768877389840782,0.019625625,-0.02851846272824332,432,-43.57908391952515,0.3009033203125,-3.237102636363637,1258.0
29,1633,9,14848,-0.010857027024030685,0.0004092704424510632,0.9855828285217285,0.2,0.3320862650871277,0.061036459752358496,0.05112368,-0.02696648333221674,448,-43.532555103302,0.365966796875,-3.237102636363637,1258.0
30,1631,9,15360,-0.0343068465590477,0.0004092704424510632,0.9857964515686035,0.2,-1.7545335292816162,0.018351207487285137,0.016720269,-0.0225894590257667,464,-43.518763303756714,0.2154541015625,-3.2232482500000006,1258.0
31,1629,9,15872,-0.003149367868900299,0.0004092704424510632,0.9858198761940002,0.2,0.058017611503601074,0.11609878693707287,0.022852719,-0.026077134345541708,480,-43.52345883846283,0.2606201171875,-3.2232482500000006,1258.0
32,1627,10,16384,-0.030829478055238724,0.0004092704424510632,0.985782265663147,0.2,-0.37744784355163574,0.013306071545230225,0.013957941,-0.022788946953369305,496,-43.520379304885864,0.21923828125,-3.218251538461539,1258.0
33,1625,10,16896,0.016937173902988434,0.0004092704424510632,0.9855949282646179,0.2,0.30451953411102295,0.12286959681659937,0.0218276,-0.02138766279676929,512,-43.51821315288544,0.199462890625,-3.218251538461539,1258.0
34,1622,10,17408,-0.02642393484711647,0.0004092704424510632,0.9841261506080627,0.2,-0.8707929849624634,0.005772816519311164,0.021675663,-0.027737606142181903,528,-43.490042090415955,0.284423828125,-3.218251538461539,1258.0
35,1621,11,17920,-0.023204542696475983,0.0004092704424510632,0.9841827750205994,0.2,-0.0495762825012207,0.0036670749796030577,0.024278276,-0.022198685765033588,544,-43.464659094810486,0.2664794921875,-3.215097,1258.0
36,1619,11,18432,0.043785642832517624,0.0004092704424510632,0.984132707118988,0.2,0.06084036827087402,0.15818742103874683,0.021724757,-0.019059853191720322,560,-43.46499216556549,0.2093505859375,-3.215097,1258.0
37,1618,11,18944,-0.027554720640182495,0.0004092704424510632,0.9834028482437134,0.2,-1.0802884101867676,0.02050474233692512,0.026364082,-0.02488023688783869,576,-43.452457904815674,0.254638671875,-3.2065934,1258.0
38,1617,12,19456,0.022302694618701935,0.0004092704424510632,0.9829182624816895,0.2,0.22302353382110596,0.13464980758726597,0.026213463,-0.026300788769731298,592,-43.42869412899017,0.2271728515625,-3.2065934,1258.0
39,1615,12,19968,-0.03283226117491722,0.0004092704424510632,0.981477677822113,0.2,-0.5941276550292969,0.007011699730355758,0.016226962,-0.023741059310850687,608,-43.40096080303192,0.235107421875,-3.2065934,1258.0
40,1614,12,20480,-0.031664058566093445,0.0004092704424510632,0.9810119271278381,0.2,-0.2521083354949951,0.002308086539414944,0.016826265,-0.028364273923216388,624,-43.35936260223389,0.2769775390625,-3.1900870625,1258.0
41,1613,13,20992,0.00830516591668129,0.0004092704424510632,0.9814038872718811,0.2,0.110221266746521,0.1537202971521765,0.018191531,-0.022080541326431558,640,-43.36090064048767,0.1763916015625,-3.1900870625,1258.0
42,1611,13,21504,-0.026940656825900078,0.0004092704424510632,0.9824241399765015,0.2,-1.4650757312774658,0.016446965775685385,0.016319305,-0.01971010785200633,656,-43.38110899925232,0.2188720703125,-3.1930408235294117,1258.0
43,1610,13,22016,0.046999674290418625,0.0004092704424510632,0.9812031984329224,0.2,0.18872147798538208,0.1908520010765642,0.015897248,-0.016897036141017452,672,-43.39151453971863,0.159912109375,-3.1930408235294117,1258.0
44,1609,13,22528,-0.035319019109010696,0.0004092704424510632,0.9812241196632385,0.2,-2.0489814281463623,0.013050201363512315,0.0208903,-0.021505315700778738,688,-43.35211753845215,0.2315673828125,-3.1930408235294117,1258.0
45,1608,14,23040,-0.03777959570288658,0.0004092704424510632,0.9823710322380066,0.2,0.2554055452346802,0.002832866673998069,0.016728349,-0.02266625067568384,704,-43.37874126434326,0.2327880859375,-3.182497166666667,1258.0
46,1608,14,23552,-0.01675286516547203,0.0004092704424510632,0.9825276732444763,0.2,0.12168514728546143,0.13549484114628285,0.03099779,-0.028566916807903908,720,-43.40187692642212,0.2740478515625,-3.182497166666667,1258.0
47,1607,14,24064,-0.02415947988629341,0.0004092704424510632,0.9827842712402344,0.2,-1.4117262363433838,0.024060606490820646,0.017524114,-0.026838605146622285,736,-43.401403069496155,0.26611328125,-3.1834664736842107,1258.0
48,1606,15,24576,0.013278715312480927,0.0004092704424510632,0.9829524755477905,0.2,0.17167061567306519,0.18256990937516093,0.021824114,-0.021132116671651602,752,-43.41141355037689,0.196533203125,-3.1834664736842107,1258.0
49,1605,15,25088,-0.029637964442372322,0.0004092704424510632,0.9838353991508484,0.2,-2.61672306060791,0.010376111371442676,0.018879717,-0.01951309984724503,768,-43.423391222953796,0.2301025390625,-3.1834664736842107,1258.0
50,1604,15,25600,-0.03941948339343071,0.0004092704424510632,0.9833322763442993,0.2,0.04224872589111328,0.004321822496422101,0.014967283,-0.023858479398768395,784,-43.43268156051636,0.2230224609375,-3.18514745,1258.0
51,1603,16,26112,0.004070654511451721,0.0004092704424510632,0.9823979735374451,0.2,0.11197388172149658,0.18356559542007744,0.01338342,-0.01798393415811006,800,-43.4054878950119,0.135009765625,-3.18514745,1258.0
52,1601,16,26624,-0.026589026674628258,0.0004092704424510632,0.981608510017395,0.2,-1.775329828262329,0.03655245853587985,0.016852003,-0.022647892124950886,816,-43.37602937221527,0.2178955078125,-3.183788285714286,1258.0
53,1597,16,27136,0.04621070250868797,0.0004092704424510632,0.98150235414505,0.2,0.15266013145446777,0.2089613799471408,0.017632026,-0.018056272365356563,832,-43.36545741558075,0.139404296875,-3.183788285714286,1258.0
54,1593,17,27648,-0.028982780873775482,0.0004092704424510632,0.9818634390830994,0.2,-1.0159022808074951,0.011066090111853555,0.016424451,-0.02569259994197637,848,-43.36507785320282,0.2513427734375,-3.183788285714286,1258.0
55,1590,17,28160,-0.03702547028660774,0.0004092704424510632,0.9802836775779724,0.2,0.3969230651855469,0.0076837662199977785,0.020649694,-0.029537917173001915,864,-43.35465335845947,0.301025390625,-3.1800271818181822,1258.0
56,1587,18,28672,-0.007711276412010193,0.0004092704424510632,0.9794079065322876,0.2,0.28574854135513306,0.11100638587959111,0.03399103,-0.020317706454079598,880,-43.30544722080231,0.1839599609375,-3.1800271818181822,1258.0
57,1583,18,29184,-0.030849305912852287,0.0004092704424510632,0.9791845083236694,0.2,-3.169516086578369,0.02009465583250858,0.021550251,-0.023556546089821495,896,-43.29139578342438,0.247802734375,-3.1770663478260874,1258.0
58,1579,18,29696,0.023132789880037308,0.0004092704424510632,0.978739857673645,0.2,0.08312106132507324,0.25565688661299646,0.014910812,-0.016046840115450323,912,-43.279396414756775,0.1375732421875,-3.1770663478260874,1258.0
59,1575,19,30208,-0.027958005666732788,0.0004092704424510632,0.9755117297172546,0.2,-0.9173965454101562,0.01864215239766054,0.020097753,-0.027799895615316927,928,-43.23055446147919,0.244384765625,-3.1767280000000007,1258.0
60,1573,19,30720,0.10523928701877594,0.0004092704424510632,0.9743180871009827,0.2,0.4460393786430359,0.2823630413040519,0.013784038,-0.015800850553205237,944,-43.14332139492035,0.165283203125,-3.1767280000000007,1258.0
61,1570,19,31232,-0.0377926230430603,0.0004092704424510632,0.97538161277771,0.2,-3.202054977416992,0.004097539025678998,0.01942335,-0.028077418683096766,960,-43.14061748981476,0.27197265625,-3.1767280000000007,1258.0
62,1567,20,31744,-0.04082689806818962,0.0004092704424510632,0.9764208197593689,0.2,-0.020849108695983887,0.006243406773137394,0.023168318,-0.027971358387731016,976,-43.18249201774597,0.2908935546875,-3.1764309600000007,1258.0
63,1564,20,32256,0.04401692748069763,0.0004092704424510632,0.9763852953910828,0.2,0.12122291326522827,0.3213117409031838,0.013865523,-0.01602099592855666,992,-43.20091104507446,0.1136474609375,-3.1764309600000007,1258.0
64,1561,20,32768,-0.03222955763339996,0.0004092704424510632,0.9747238755226135,0.2,-1.8781828880310059,0.02130046271486208,0.022917384,-0.026491482567507774,1008,-43.17091929912567,0.2861328125,-3.1747714615384623,1258.0
65,1558,21,33280,0.08983077108860016,0.0004092704424510632,0.9748066663742065,0.2,0.09804040193557739,0.3135907198302448,0.015972797,-0.01643402094487101,1024,-43.13298988342285,0.1298828125,-3.1747714615384623,1258.0
66,1556,21,33792,-0.0215846486389637,0.0004092704424510632,0.9739840626716614,0.2,-1.362922191619873,0.007652972577488981,0.018492494,-0.017423690893338062,1040,-43.13096523284912,0.2418212890625,-3.1747714615384623,1258.0
67,1555,22,34304,-0.03488411381840706,0.0004092704424510632,0.9751782417297363,0.2,-0.29647982120513916,0.0025114106938417535,0.012948388,-0.019748588500078768,1056,-43.12167513370514,0.2080078125,-3.169376740740742,1258.0
68,1554,22,34816,0.04361725598573685,0.0004092704424510632,0.9757799506187439,0.2,0.13907253742218018,0.3860808303579688,0.024837255,-0.024786206675344147,1072,-43.16015875339508,0.178466796875,-3.169376740740742,1258.0
69,1553,22,35328,-0.028336772695183754,0.0004092704424510632,0.9765369296073914,0.2,-2.196889638900757,0.02470380999147892,0.020477965,-0.025111966278927866,1088,-43.17214596271515,0.2901611328125,-3.1640134285714296,1258.0
70,1554,23,35840,0.06864964962005615,0.0004092704424510632,0.9770974516868591,0.2,0.20256131887435913,0.4113325094804168,0.02053622,-0.02199794886109885,1104,-43.19616687297821,0.1373291015625,-3.1640134285714296,1258.0
71,1555,23,36352,-0.02579377219080925,0.0004092704424510632,0.9779946208000183,0.2,-2.908597469329834,0.01144621467392426,0.036743123,-0.02398446541337762,1120,-43.217135310173035,0.3233642578125,-3.1640134285714296,1258.0
72,1557,23,36864,-0.03757839277386665,0.0004092704424510632,0.976804256439209,0.2,0.007646083831787109,0.0033114705765910912,0.021568468,-0.03410196700133383,1136,-43.216872215270996,0.3271484375,-3.16951627586207,1258.0
73,1558,23,37376,0.13899116218090057,0.0004092704424510632,0.9757529497146606,0.2,0.009868204593658447,0.6111423610709608,0.02775549,-0.017013618795317598,1152,-43.16981542110443,0.239990234375,-3.16951627586207,1258.0
74,1559,24,37888,-0.021891120821237564,0.0004092704424510632,0.9748872518539429,0.2,-2.698380708694458,0.06986167805735022,0.016862564,-0.025973037641961128,1168,-43.14314842224121,0.2261962890625,-3.172216066666668,1258.0
75,1561,24,38400,0.11407319456338882,0.0004092704424510632,0.9744755625724792,0.2,0.0379217267036438,0.6582887573167682,0.018879592,-0.018378305714577436,1184,-43.11359441280365,0.1837158203125,-3.172216066666668,1258.0
76,1562,24,38912,-0.03315361589193344,0.0004092704424510632,0.9737605452537537,0.2,-1.6706814765930176,0.007722841255599633,0.029933423,-0.029954645171528682,1200,-43.09518563747406,0.318115234375,-3.172216066666668,1258.0
77,1563,25,39424,-0.034047842025756836,0.0004092704424510632,0.9724127054214478,0.2,0.06575071811676025,0.004517899498750921,0.019263778,-0.02349001809488982,1216,-43.0615873336792,0.2457275390625,-3.1686849032258073,1258.0
78,1563,25,39936,0.062246501445770264,0.0004092704424510632,0.9719197154045105,0.2,0.11396539211273193,0.5504306307993829,0.013682477,-0.013396416201430839,1232,-43.02307689189911,0.098876953125,-3.1686849032258073,1258.0
79,1563,25,40448,-0.0225085262209177,0.0004092704424510632,0.9718440771102905,0.2,-1.2476856708526611,0.05020055384375155,0.024728788,-0.02519855291757267,1248,-43.01478612422943,0.250244140625,-3.16654053125,1258.0
80,1564,26,40960,0.13426342606544495,0.0004092704424510632,0.9718775153160095,0.2,0.29383665323257446,0.5063486872240901,0.01882612,-0.016698126593837515,1264,-43.0136935710907,0.1180419921875,-3.16654053125,1258.0
81,1565,26,41472,0.012682328000664711,0.0004092704424510632,0.970983624458313,0.2,-0.09116947650909424,0.07499241072218865,0.018537868,-0.021319436040357687,1280,-43.00629222393036,0.23291015625,-3.16654053125,1258.0
82,1565,26,41984,0.024472523480653763,0.0004092704424510632,0.9709950685501099,0.2,0.4757457971572876,0.10643995809368789,0.023776585,-0.023950926486577373,1296,-42.983644247055054,0.3023681640625,-3.163383666666667,1258.0
83,1566,27,42496,0.0181790292263031,0.0004092704424510632,0.9702737331390381,0.2,0.7852754592895508,0.1742962709395215,0.02839631,-0.024114993691910058,1312,-42.98310053348541,0.231689453125,-3.163383666666667,1258.0
84,1567,27,43008,-5.023367702960968e-05,0.0004092704424510632,0.9708966612815857,0.2,-3.6653099060058594,0.07013483089394867,0.01736429,-0.021704753424273804,1328,-42.97010803222656,0.214599609375,-3.1594239411764704,1258.0
85,1568,27,43520,0.057700201869010925,0.0004092704424510632,0.9713578820228577,0.2,0.3643592596054077,0.2327443251851946,0.019536257,-0.021045699671958573,1344,-42.99603092670441,0.151611328125,-3.1594239411764704,1258.0
86,1569,28,44032,-0.02709430828690529,0.0004092704424510632,0.971843957901001,0.2,-3.215707302093506,0.022052758984500542,0.019030228,-0.02376737355371006,1360,-43.0071302652359,0.2535400390625,-3.1587189428571425,1258.0
87,1569,28,44544,0.027737751603126526,0.0004092704424510632,0.9720721244812012,0.2,0.1800222396850586,0.3510268712416291,0.012556689,-0.0161194453103235,1376,-43.024133801460266,0.097900390625,-3.1587189428571425,1258.0
88,1570,28,45056,-0.038945361971855164,0.0004092704424510632,0.9730438590049744,0.2,-3.63407564163208,0.0031278762144211214,0.014887388,-0.02405901909514796,1392,-43.040589332580566,0.2413330078125,-3.1587189428571425,1258.0
89,1570,29,45568,-0.0376504622399807,0.0004092704424510632,0.9725883603096008,0.2,0.02420496940612793,0.005857437769009266,0.023619272,-0.026491020718822256,1408,-43.05065870285034,0.285400390625,-3.1550886944444443,1258.0
90,1570,29,46080,0.03422993794083595,0.0004092704424510632,0.9725444912910461,0.2,0.15968549251556396,0.4293990172445774,0.014209466,-0.013849643168214243,1424,-43.03610098361969,0.0899658203125,-3.1550886944444443,1258.0
91,1571,29,46592,-0.028767330572009087,0.0004092704424510632,0.971107006072998,0.2,-4.389309406280518,0.047766574134584516,0.021701533,-0.02190233118017204,1440,-43.02530550956726,0.220947265625,-3.1499250540540538,1258.0
92,1572,29,47104,0.07213424146175385,0.0004092704424510632,0.9710464477539062,0.2,0.04922384023666382,0.5286706662736833,0.016922649,-0.020712043551611714,1456,-42.98560702800751,0.1690673828125,-3.1499250540540538,1258.0
93,1573,30,47616,-0.03134565055370331,0.0004092704424510632,0.9706663489341736,0.2,-2.464735507965088,0.01669162159669213,0.023333253,-0.023063590546371415,1472,-42.98438286781311,0.2314453125,-3.1499250540540538,1258.0
94,1574,30,48128,-0.059478748589754105,0.0004092704424510632,0.9712204933166504,0.2,-0.007496833801269531,0.002780511924356688,0.019138161,-0.03162102375063114,1488,-42.975380659103394,0.2978515625,-3.1430456578947368,1258.0
95,1575,30,48640,0.0816972404718399,0.0004092704424510632,0.9716988205909729,0.2,0.0396764874458313,0.7607181575149298,0.0113339275,-0.012916583596961573,1504,-42.99559128284454,0.084228515625,-3.1430456578947368,1258.0
96,1576,31,49152,-0.03891318291425705,0.0004092704424510632,0.9723963737487793,0.2,-2.9451844692230225,0.015026447392301634,0.022102581,-0.026637482340447605,1520,-43.0143883228302,0.2484130859375,-3.142146,1258.0
97,1576,31,49664,0.14423304796218872,0.0004092704424510632,0.972124457359314,0.2,0.18450629711151123,0.6889316234737635,0.01037055,-0.01342744121211581,1536,-43.025200724601746,0.0941162109375,-3.142146,1258.0
98,1577,31,50176,-0.03700724244117737,0.0004092704424510632,0.9720245599746704,0.2,-5.6693291664123535,0.017681421493762173,0.021832118,-0.0230164413296734,1552,-43.01409709453583,0.226318359375,-3.142146,1258.0
99,1577,32,50688,-0.04491300880908966,0.0004092704424510632,0.9714435338973999,0.2,-0.015029430389404297,0.0036103485981584527,0.019825008,-0.02820738108130172,1568,-43.00238573551178,0.2725830078125,-3.140024825,1258.0
100,1577,32,51200,0.06822717934846878,0.0004092704424510632,0.9714009761810303,0.2,0.08730357885360718,0.5919106393121183,0.01093642,-0.012646048504393548,1584,-42.98707723617554,0.0390625,-3.140024825,1258.0
101,1577,32,51712,-0.01410803385078907,0.0004092704424510632,0.970901370048523,0.2,-0.9494743347167969,0.06101896031759679,0.028574249,-0.02740848202665802,1600,-42.98732542991638,0.275390625,-3.135023170731707,1258.0
102,1578,33,52224,0.12955057621002197,0.0004092704424510632,0.970658004283905,0.2,0.4392850399017334,0.5353816822171211,0.020196266,-0.017984317979426123,1616,-42.960453152656555,0.1326904296875,-3.135023170731707,1258.0
103,1578,33,52736,-0.029096033424139023,0.0004092704424510632,0.9714513421058655,0.2,-2.3964381217956543,0.01588237116811797,0.01522545,-0.020230079244356602,1632,-42.96835517883301,0.2001953125,-3.135023170731707,1258.0
104,1579,33,53248,-0.04346250742673874,0.0004092704424510632,0.9708691835403442,0.2,0.03787106275558472,0.00353373795223888,0.018681735,-0.02615616368711926,1648,-42.97854673862457,0.25537109375,-3.1331546190476187,1258.0
105,1580,34,53760,0.10340781509876251,0.0004092704424510632,0.9707964062690735,0.2,0.11439090967178345,0.6543894610367715,0.008468412,-0.012224888218042906,1664,-42.9538779258728,0.0255126953125,-3.1331546190476187,1258.0
106,1580,34,54272,-0.036206524819135666,0.0004092704424510632,0.9712651371955872,0.2,-2.728938341140747,0.026321422308683395,0.026323821,-0.028048868363839574,1680,-42.960163950920105,0.27197265625,-3.131989302325581,1258.0
107,1581,34,54784,0.09738500416278839,0.0004092704424510632,0.9715868830680847,0.2,0.10347217321395874,0.7990709482692182,0.011982604,-0.014785348939767573,1696,-42.972633600234985,0.06298828125,-3.131989302325581,1258.0
108,1582,34,55296,-0.024563800543546677,0.0004092704424510632,0.9716572761535645,0.2,-8.002070426940918,0.016654619888868183,0.023318276,-0.022431050332670566,1712,-42.97513830661774,0.2532958984375,-3.131989302325581,1258.0
109,1582,35,55808,-0.0436788871884346,0.0004092704424510632,0.970636248588562,0.2,0.027555465698242188,0.005440367232949939,0.020094384,-0.03160185515298508,1728,-42.96162188053131,0.262451171875,-3.1384049772727267,1258.0
110,1583,35,56320,0.08413834124803543,0.0004092704424510632,0.9704244136810303,0.2,0.08000093698501587,0.6418898340780288,0.013038065,-0.01581437031563837,1744,-42.93571090698242,0.0775146484375,-3.1384049772727267,1258.0
111,1583,35,56832,-0.012311309576034546,0.0004092704424510632,0.9705842137336731,0.2,-2.454054832458496,0.022103240888100117,0.019688621,-0.023614531732164323,1760,-42.935858368873596,0.25341796875,-3.135224022222222,1258.0
112,1584,36,57344,0.16335871815681458,0.0004092704424510632,0.9705446362495422,0.2,0.10182827711105347,0.7876637140288949,0.008556296,-0.007633199813426472,1776,-42.94248914718628,0.029052734375,-3.135224022222222,1258.0
113,1584,36,57856,-0.035782456398010254,0.0004092704424510632,0.9692099690437317,0.2,-1.9125440120697021,0.01600243491702713,0.018483546,-0.025272243103245273,1792,-42.92139530181885,0.20556640625,-3.135224022222222,1258.0
114,1585,36,58368,-0.006483990699052811,0.0004092704424510632,0.9683312177658081,0.2,0.47706711292266846,0.06700882350560278,0.0167517,-0.028265271728741936,1808,-42.87070679664612,0.28759765625,-3.13565202173913,1258.0
115,1586,37,58880,0.020733216777443886,0.0004092704424510632,0.9682511687278748,0.2,0.5309423208236694,0.18278415221720934,0.0288535,-0.020221648388542235,1824,-42.85631084442139,0.17919921875,-3.13565202173913,1258.0
116,1586,37,59392,-0.007911665365099907,0.0004092704424510632,0.9693008065223694,0.2,-1.0860168933868408,0.057706059073098004,0.018634204,-0.023072620693710633,1840,-42.870603919029236,0.2579345703125,-3.133999765957446,1258.0
117,1586,37,59904,0.15462924540042877,0.0004092704424510632,0.9697903394699097,0.2,0.2777065634727478,0.7067436999641359,0.009864444,-0.009394195090862922,1856,-42.907556653022766,0.039306640625,-3.133999765957446,1258.0
118,1586,38,60416,-0.025725990533828735,0.0004092704424510632,0.9692397713661194,0.2,-3.713897705078125,0.029222910321550444,0.032425664,-0.02670730980753433,1872,-42.90771126747131,0.2923583984375,-3.1345251666666663,1258.0
119,1586,38,60928,0.2846054434776306,0.0004092704424510632,0.9688376188278198,0.2,0.08884131908416748,0.8853997671976686,0.010202533,-0.015199911693343893,1888,-42.88622713088989,0.0787353515625,-3.1345251666666663,1258.0
120,1584,38,61440,-0.03133799135684967,0.0004092704424510632,0.9701043367385864,0.2,-0.9818116426467896,0.006582084846741054,0.018668212,-0.0248999137111241,1904,-42.89558005332947,0.256103515625,-3.1345251666666663,1258.0
121,1583,39,61952,-0.04079046845436096,0.0004092704424510632,0.9710631966590881,0.2,-0.21021008491516113,0.003180321462423308,0.021052223,-0.02915702760219574,1920,-42.93451178073883,0.2933349609375,-3.1346622244897957,1258.0
122,1583,39,62464,0.1666875183582306,0.0004092704424510632,0.9711242914199829,0.2,0.16904515027999878,0.9149224758148193,0.011830534,-0.009893031368847005,1936,-42.95366895198822,0.07666015625,-3.1346622244897957,1258.0
123,1583,39,62976,-0.030957262963056564,0.0004092704424510632,0.9717138409614563,0.2,-3.232481002807617,0.018521681398851797,0.024808459,-0.02516786867636256,1952,-42.9571830034256,0.2607421875,-3.13193378,1258.0
124,1583,40,63488,0.20716756582260132,0.0004092704424510632,0.9721039533615112,0.2,0.19032061100006104,1.1743273651227355,0.01316651,-0.015234666272590403,1968,-42.98566246032715,0.0673828125,-3.13193378,1258.0
125,1584,40,64000,-0.03622782975435257,0.0004092704424510632,0.9720146656036377,0.2,-2.0420045852661133,0.008886849027476273,0.02463888,-0.028377615060890093,1984,-42.988996744155884,0.303466796875,-3.13193378,1258.0
126,1584,40,64512,-0.03282325714826584,0.0004092704424510632,0.9738081693649292,0.2,-0.1995997428894043,0.0027809254570456687,0.013127835,-0.025872634971165098,2000,-43.00573456287384,0.24560546875,-3.1291130588235294,1258.0
