time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/std,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
24,1287,9,12288,0.0004092704424510632,0.10006588918622583,-0.02511540352134034,0.052264630794525146,0.2,0.23095703125,368,0.021455921,-43.714534878730774,0.9914147257804871,-0.013650918379426003,-3.2173785555555554,1258.0
25,1285,9,12800,0.0004092704424510632,0.024273698218166828,-0.024884672282496467,-1.0378642082214355,0.2,0.200439453125,384,0.019509636,-43.6832160949707,0.9900441765785217,-0.041646406054496765,-3.222347,1258.0
26,1284,10,13312,0.0004092704424510632,0.11040140758268535,-0.03278772975318134,0.22442209720611572,0.2,0.292236328125,400,0.026035791,-43.64318585395813,0.9894840717315674,-0.004842616617679596,-3.222347,1258.0
27,1283,10,13824,0.0004092704424510632,0.018610277853440493,-0.026492058037547395,0.26645219326019287,0.2,0.2401123046875,416,0.02459579,-43.607789516448975,0.9872434139251709,-0.035127222537994385,-3.222347,1258.0
28,1282,11,14336,0.0004092704424510632,0.01255671720718965,-0.019762534604524262,0.654293417930603,0.2,0.1773681640625,432,0.01666852,-43.550867676734924,0.9864883422851562,-0.029226433485746384,-3.2322936363636363,1258.0
29,1281,11,14848,0.0004092704424510632,0.04902980616316199,-0.024109201185638085,0.46394503116607666,0.2,0.2255859375,448,0.022082439,-43.54061317443848,0.9860441088676453,-0.01134108193218708,-3.2322936363636363,1258.0
30,1281,11,15360,0.0004092704424510632,0.018175360281020403,-0.022830438247183338,-1.1333036422729492,0.2,0.205322265625,464,0.017226689,-43.511861085891724,0.9847733974456787,-0.028848420828580856,-3.229013333333333,1258.0
31,1280,12,15872,0.0004092704424510632,0.10818303423002362,-0.020549325374304317,0.32245296239852905,0.2,0.1671142578125,480,0.015614174,-43.47235691547394,0.9837223887443542,0.016072984784841537,-3.229013333333333,1258.0
32,1279,12,16384,0.0004092704424510632,0.019110186025500298,-0.023093775031156838,-0.7414358854293823,0.2,0.1873779296875,496,0.01290881,-43.434189558029175,0.9822196960449219,-0.028586270287632942,-3.2197290769230764,1258.0
33,1278,13,16896,0.0004092704424510632,0.08933353936299682,-0.02856405188140343,0.4062064290046692,0.2,0.22705078125,512,0.03145913,-43.386794447898865,0.9811233878135681,-0.008423540741205215,-3.2197290769230764,1258.0
34,1274,13,17408,0.0004092704424510632,0.0039735847458359785,-0.03279415720317047,-1.333843469619751,0.2,0.2620849609375,528,0.020642145,-43.345858097076416,0.9793969392776489,-0.05360588803887367,-3.2197290769230764,1258.0
35,1271,14,17920,0.0004092704424510632,0.004683069015300134,-0.025403036255738698,-0.17398083209991455,0.2,0.2725830078125,544,0.029186951,-43.295955300331116,0.9786351323127747,-0.029262548312544823,-3.2223859285714282,1258.0
36,1271,14,18432,0.0004092704424510632,0.15015919716097414,-0.021749407227616757,0.06883901357650757,0.2,0.184814453125,560,0.01913393,-43.294379353523254,0.9787564873695374,0.013282496482133865,-3.2223859285714282,1258.0
37,1270,14,18944,0.0004092704424510632,0.016428580333013088,-0.030282268489827402,-0.4948723316192627,0.2,0.25634765625,576,0.022136517,-43.294899106025696,0.9792251586914062,-0.038978058844804764,-3.2136639333333332,1258.0
38,1270,15,19456,0.0004092704424510632,0.1276822965592146,-0.017291688272962347,0.4197882413864136,0.2,0.1500244140625,592,0.016336348,-43.30229997634888,0.978868305683136,0.027040738612413406,-3.2136639333333332,1258.0
39,1268,15,19968,0.0004092704424510632,0.011567785972147249,-0.019646978806122206,-2.623589038848877,0.2,0.190185546875,608,0.019872917,-43.2671012878418,0.9766414165496826,-0.020761344581842422,-3.2136639333333332,1258.0
40,1268,16,20480,0.0004092704424510632,0.0034336925855313893,-0.030092130065895617,-0.3649146556854248,0.2,0.229248046875,624,0.01739556,-43.21648645401001,0.9771274328231812,-0.04990359768271446,-3.2140802500000003,1258.0
41,1267,16,20992,0.0004092704424510632,0.21049561630934477,-0.022771580202970654,0.09627360105514526,0.2,0.1839599609375,640,0.01686939,-43.24520456790924,0.9774444699287415,0.03617733344435692,-3.2140802500000003,1258.0
42,1267,16,21504,0.0004092704424510632,0.04595525731565431,-0.0256740001423168,-1.273521900177002,0.2,0.2081298828125,656,0.021647915,-43.221198201179504,0.9754199981689453,-0.025922855362296104,-3.2160390000000003,1258.0
43,1266,17,22016,0.0004092704424510632,0.14496529893949628,-0.021675297437468544,0.6045079231262207,0.2,0.1312255859375,672,0.01930407,-43.16059875488281,0.974332869052887,0.02329225465655327,-3.2160390000000003,1258.0
44,1266,17,22528,0.0004092704424510632,0.010048191179521382,-0.027999378537060693,-0.8890795707702637,0.2,0.2694091796875,688,0.02043349,-43.14254939556122,0.9741535782814026,-0.041895944625139236,-3.2160390000000003,1258.0
45,1266,18,23040,0.0004092704424510632,0.0047462493312195875,-0.023745281796436757,-0.5207360982894897,0.2,0.2186279296875,704,0.018174969,-43.150546193122864,0.9748197197914124,-0.04078211635351181,-3.2199476111111114,1258.0
46,1265,18,23552,0.0004092704424510632,0.20368679729290307,-0.020089331796043552,0.12632054090499878,0.2,0.1400146484375,720,0.014619544,-43.168529629707336,0.9749206900596619,-0.010090621188282967,-3.2199476111111114,1258.0
47,1265,19,24064,0.0004092704424510632,0.023579710978083313,-0.02599634713260457,-1.0092697143554688,0.2,0.222900390625,736,0.025437813,-43.16644203662872,0.9748273491859436,-0.03476506099104881,-3.2148339473684215,1258.0
48,1264,19,24576,0.0004092704424510632,0.19593805260956287,-0.021212841325905174,0.21339428424835205,0.2,0.1971435546875,752,0.016423058,-43.145893692970276,0.9733989238739014,0.0032502785325050354,-3.2148339473684215,1258.0
49,1264,19,25088,0.0004092704424510632,0.011353148787748069,-0.021967696797219105,-1.9168415069580078,0.2,0.23046875,768,0.016827537,-43.10384500026703,0.9725479483604431,-0.02314009703695774,-3.2148339473684215,1258.0
50,1264,20,25600,0.0004092704424510632,0.005362920579500496,-0.024116459913784638,0.14303719997406006,0.2,0.24609375,784,0.017489627,-43.09661269187927,0.9728917479515076,-0.024211591109633446,-3.2054116500000007,1258.0
51,1264,20,26112,0.0004092704424510632,0.17698404740076512,-0.025701074235257693,0.21190834045410156,0.2,0.15771484375,800,0.023235176,-43.10888624191284,0.9731292128562927,-0.024839583784341812,-3.2054116500000007,1258.0
52,1257,21,26624,0.0004092704424510632,0.034552354365587234,-0.01982534019043669,-0.8240578174591064,0.2,0.1859130859375,816,0.01618664,-43.089563608169556,0.9714741110801697,-0.016967162489891052,-3.2044471904761913,1258.0
53,1255,21,27136,0.0004092704424510632,0.21762588107958436,-0.016459350459626876,0.4884476065635681,0.2,0.114990234375,832,0.012273956,-43.044366240501404,0.9708427786827087,0.02762298285961151,-3.2044471904761913,1258.0
54,1256,22,27648,0.0004092704424510632,0.029085493239108473,-0.01992962549411459,-0.4530907869338989,0.2,0.1959228515625,848,0.020567214,-43.024436593055725,0.9702432751655579,-0.012415914796292782,-3.2044471904761913,1258.0
55,1255,22,28160,0.0004092704424510632,0.042604929651133716,-0.028650972060859203,0.6925074458122253,0.2,0.26513671875,864,0.023044407,-43.02905356884003,0.9713276028633118,-0.013371814042329788,-3.1922977727272737,1258.0
56,1255,22,28672,0.0004092704424510632,0.05673678155289963,-0.024546149623347446,0.7656338214874268,0.2,0.247314453125,880,0.04086092,-43.03512501716614,0.9698383808135986,-0.020340457558631897,-3.1922977727272737,1258.0
57,1255,23,29184,0.0004092704424510632,0.0419686334207654,-0.026033282600110397,-2.3437137603759766,0.2,0.244140625,896,0.019966668,-42.96752214431763,0.9678657650947571,-0.02053871564567089,-3.1828455217391314,1258.0
58,1255,23,29696,0.0004092704424510632,0.21060191979631782,-0.019591502961702645,0.5992510318756104,0.2,0.16064453125,912,0.015090465,-42.92394840717316,0.9675155878067017,0.007765267044305801,-3.1828455217391314,1258.0
59,1255,24,30208,0.0004092704424510632,0.01878622462390922,-0.023508248050347902,-0.5663328170776367,0.2,0.24072265625,928,0.015597253,-42.92114222049713,0.9675118327140808,-0.02425662986934185,-3.1774422083333334,1258.0
60,1256,24,30720,0.0004092704424510632,0.2009338818024844,-0.016279647024930455,0.5234569311141968,0.2,0.13671875,944,0.013957877,-42.91734230518341,0.9675107002258301,0.026587333530187607,-3.1774422083333334,1258.0
61,1256,24,31232,0.0004092704424510632,0.005173445835680468,-0.028728626391966827,-6.010684967041016,0.2,0.23486328125,960,0.018670052,-42.89424729347229,0.9656485915184021,-0.02774057164788246,-3.1774422083333334,1258.0
62,1256,25,31744,0.0004092704424510632,0.007367030208115466,-0.027131731607369147,-0.014064192771911621,0.2,0.3099365234375,976,0.027507279,-42.86435115337372,0.9664605259895325,-0.03700616955757141,-3.17767716,1258.0
63,1256,25,32256,0.0004092704424510632,0.2917147830594331,-0.013856293458957225,0.1592661738395691,0.2,0.09033203125,992,0.011890896,-42.88428521156311,0.9661179780960083,0.018864016979932785,-3.17767716,1258.0
64,1256,26,32768,0.0004092704424510632,0.017956750467419624,-0.02493910805787891,-0.8733395338058472,0.2,0.228759765625,1008,0.017894626,-42.85479915142059,0.9647482633590698,-0.031155483797192574,-3.176172192307692,1258.0
65,1256,26,33280,0.0004092704424510632,0.43663735454902053,-0.016495193369337358,0.47012585401535034,0.2,0.083740234375,1024,0.013574058,-42.82059967517853,0.9644424915313721,0.0631105825304985,-3.176172192307692,1258.0
66,1256,26,33792,0.0004092704424510632,0.015976545997546054,-0.022459994652308524,-1.9375550746917725,0.2,0.184814453125,1040,0.015340501,-42.81773030757904,0.9643042087554932,-0.03114810213446617,-3.176172192307692,1258.0
67,1256,27,34304,0.0004092704424510632,0.0041920203730114736,-0.03027037718857173,-1.4054458141326904,0.2,0.2679443359375,1056,0.021332253,-42.82743179798126,0.9659241437911987,-0.04137561842799187,-3.165716222222222,1258.0
68,1256,27,34816,0.0004092704424510632,0.266886560479179,-0.013499034321284853,0.20114904642105103,0.2,0.1243896484375,1072,0.016520288,-42.87730073928833,0.9665424227714539,-0.005579562857747078,-3.165716222222222,1258.0
69,1255,28,35328,0.0004092704424510632,0.016079092863947153,-0.027122238869196735,-1.1555745601654053,0.2,0.2659912109375,1088,0.017455555,-42.867886900901794,0.9652490019798279,-0.020796537399291992,-3.1706453928571428,1258.0
70,1255,28,35840,0.0004092704424510632,0.2881419123150408,-0.0161890664458042,0.3785244822502136,0.2,0.10693359375,1104,0.016991898,-42.82835066318512,0.9647711515426636,0.02207168936729431,-3.1706453928571428,1258.0
71,1255,28,36352,0.0004092704424510632,0.00888907331682276,-0.02490076480899006,-1.5945580005645752,0.2,0.2938232421875,1120,0.023430442,-42.83956265449524,0.965919017791748,-0.03312971442937851,-3.1706453928571428,1258.0
72,1255,29,36864,0.0004092704424510632,0.003382793402124662,-0.026710232719779015,-0.7312668561935425,0.2,0.2362060546875,1136,0.018961083,-42.86349928379059,0.9657864570617676,-0.029598413035273552,-3.1693751379310346,1258.0
73,1255,29,37376,0.0004092704424510632,0.45027951861266047,-0.01371069552260451,0.14005672931671143,0.2,0.07373046875,1152,0.016076244,-42.85514843463898,0.9655681252479553,0.02845173142850399,-3.1693751379310346,1258.0
74,1255,30,37888,0.0004092704424510632,0.02966707554878667,-0.021865502319997177,-1.9592139720916748,0.2,0.1956787109375,1168,0.010452711,-42.85296833515167,0.9656275510787964,-0.025609396398067474,-3.1646662333333335,1258.0
75,1255,30,38400,0.0004092704424510632,0.3974956371821463,-0.01096348105056677,0.19914913177490234,0.2,0.048583984375,1184,0.010671657,-42.859118938446045,0.9657430052757263,0.1010131686925888,-3.1646662333333335,1258.0
76,1255,30,38912,0.0004092704424510632,0.011540258070454001,-0.025307956122560427,-5.630400657653809,0.2,0.2593994140625,1200,0.021445364,-42.85088014602661,0.964939534664154,-0.0325155146420002,-3.1646662333333335,1258.0
77,1254,31,39424,0.0004092704424510632,0.0049390712738386355,-0.024777880316833034,0.16680908203125,0.2,0.239501953125,1216,0.01797843,-42.82129609584808,0.9636448621749878,-0.032187312841415405,-3.1649911612903225,1258.0
78,1254,31,39936,0.0004092704424510632,0.33405970432795584,-0.014613045932492241,0.2205336093902588,0.2,0.0968017578125,1232,0.0129017625,-42.794819951057434,0.9638779759407043,0.0015212874859571457,-3.1649911612903225,1258.0
79,1254,32,40448,0.0004092704424510632,0.06036329653579742,-0.02643930794147309,-0.9757928848266602,0.2,0.203369140625,1248,0.015965577,-42.7941027879715,0.9626390337944031,-0.014051871374249458,-3.1625684375,1258.0
80,1254,32,40960,0.0004092704424510632,0.3519298881292343,-0.01592009164596675,0.5986568927764893,0.2,0.0977783203125,1264,0.014012854,-42.74469459056854,0.9615097045898438,0.05235154181718826,-3.1625684375,1258.0
81,1254,33,41472,0.0004092704424510632,0.18515720730647445,-0.028393194123054855,0.12840873003005981,0.2,0.2674560546875,1280,0.023020202,-42.70277273654938,0.9596169590950012,0.05234932899475098,-3.1625684375,1258.0
82,1254,33,41984,0.0004092704424510632,0.32054546056315303,-0.019949657522374764,0.6401573419570923,0.2,0.217529296875,1296,0.019849274,-42.657469749450684,0.9592169523239136,0.10136242210865021,-3.1598534545454546,1258.0
83,1254,33,42496,0.0004092704424510632,0.05259545106673613,-0.030270690651377663,0.9590510725975037,0.2,0.2969970703125,1312,0.039348796,-42.6475715637207,0.958367645740509,-0.03257102146744728,-3.1598534545454546,1258.0
84,1254,34,43008,0.0004092704424510632,0.11403831350617111,-0.026753099729830865,-0.8267534971237183,0.2,0.2620849609375,1328,0.02559186,-42.602771162986755,0.9568546414375305,0.014566224068403244,-3.1570068235294118,1258.0
85,1254,34,43520,0.0004092704424510632,0.319234240334481,-0.01978731801500544,0.7218725681304932,0.2,0.11279296875,1344,0.014790473,-42.56544554233551,0.9560462236404419,0.10435040295124054,-3.1570068235294118,1258.0
86,1254,35,44032,0.0004092704424510632,0.02176967990817502,-0.022724002024915535,-0.6115084886550903,0.2,0.2734375,1360,0.019353585,-42.531790256500244,0.9546723961830139,-0.02799885906279087,-3.159919,1258.0
87,1254,35,44544,0.0004092704424510632,0.42464483762159944,-0.006778530951123685,0.5633517503738403,0.2,0.0360107421875,1376,0.010931959,-42.50342905521393,0.9544486403465271,0.05132083594799042,-3.159919,1258.0
88,1254,35,45056,0.0004092704424510632,0.004277048399671912,-0.017355605152260978,-3.328568935394287,0.2,0.169677734375,1392,0.013977431,-42.4917049407959,0.9537302851676941,-0.011882544495165348,-3.159919,1258.0
89,1254,36,45568,0.0004092704424510632,0.01032481279980857,-0.026549530477495864,0.032005250453948975,0.2,0.277099609375,1408,0.023889143,-42.48259449005127,0.9542902112007141,-0.025717072188854218,-3.1604365555555556,1258.0
90,1253,36,46080,0.0004092704424510632,0.4267920018173754,-0.016830124048283324,0.2840116620063782,0.2,0.084228515625,1424,0.012027917,-42.50650703907013,0.9548391699790955,0.025488197803497314,-3.1604365555555556,1258.0
91,1253,37,46592,0.0004092704424510632,0.02086859362316318,-0.02309889554453548,-0.6325234174728394,0.2,0.2491455078125,1440,0.017911918,-42.50701701641083,0.9539858102798462,-0.03581933677196503,-3.1582461891891893,1258.0
92,1253,37,47104,0.0004092704424510632,0.38786838203668594,-0.014024628471815959,0.6536331176757812,0.2,0.058349609375,1456,0.014030357,-42.47162330150604,0.9533333778381348,0.07545936107635498,-3.1582461891891893,1258.0
93,1254,37,47616,0.0004092704424510632,0.014363628084538504,-0.02063424738298636,-1.8206450939178467,0.2,0.2113037109375,1472,0.01850851,-42.46649384498596,0.9538239240646362,-0.022079138085246086,-3.1582461891891893,1258.0
94,1254,38,48128,0.0004092704424510632,0.0024962150782812387,-0.02110037102829665,-0.3148263692855835,0.2,0.2095947265625,1488,0.012933025,-42.47789430618286,0.9544711709022522,-0.03302013501524925,-3.1585373157894736,1258.0
95,1254,38,48640,0.0004092704424510632,0.6735492220614105,-0.014653014026407618,0.1608847975730896,0.2,0.03125,1504,0.009954866,-42.50666391849518,0.9550527930259705,0.054736874997615814,-3.1585373157894736,1258.0
96,1254,39,49152,0.0004092704424510632,0.025146236177533865,-0.0283851575513836,-0.7004756927490234,0.2,0.2904052734375,1520,0.027094338,-42.499237060546875,0.9538339972496033,-0.026394974440336227,-3.158315846153846,1258.0
97,1254,39,49664,0.0004092704424510632,0.5138244386762381,-0.014535089489072561,0.5083041191101074,0.2,0.0887451171875,1536,0.015807405,-42.46904385089874,0.953569769859314,0.07798366993665695,-3.158315846153846,1258.0
98,1254,39,50176,0.0004092704424510632,0.007614217094669584,-0.025166202016407624,-4.757853031158447,0.2,0.265380859375,1552,0.01767181,-42.50519037246704,0.9562493562698364,-0.038490522652864456,-3.158315846153846,1258.0
99,1254,40,50688,0.0004092704424510632,0.003349781018187059,-0.02313382410648046,-0.017344236373901367,0.2,0.2593994140625,1568,0.017503917,-42.56555235385895,0.9566534757614136,-0.03505152091383934,-3.1537785749999996,1258.0
100,1254,40,51200,0.0004092704424510632,0.6832226058468223,-0.007300376106286421,0.16957944631576538,0.2,0.037353515625,1584,0.005317876,-42.5574312210083,0.9564011693000793,0.055119838565588,-3.1537785749999996,1258.0
101,1254,41,51712,0.0004092704424510632,0.03162316425004974,-0.02667042131361086,-0.4527575969696045,0.2,0.224365234375,1600,0.015313103,-42.56269872188568,0.9570900797843933,-0.019921112805604935,-3.151500170731707,1258.0
102,1254,41,52224,0.0004092704424510632,0.5468566273339093,-0.0037386466283351183,0.5970953702926636,0.2,0.046875,1616,0.0066590128,-42.58573031425476,0.9576001167297363,0.1529408097267151,-3.151500170731707,1258.0
103,1254,42,52736,0.0004092704424510632,0.04555497923865914,-0.020140063017606735,-0.8870630264282227,0.2,0.23583984375,1632,0.017977899,-42.58970808982849,0.9571264386177063,-0.010742466896772385,-3.151500170731707,1258.0
104,1254,42,53248,0.0004092704424510632,0.012646853283513337,-0.025676878925878555,0.17658430337905884,0.2,0.2603759765625,1648,0.0225068,-42.57140326499939,0.9568055868148804,-0.02809392288327217,-3.1492502857142854,1258.0
105,1254,42,53760,0.0004092704424510632,0.4416117429500446,-0.00827480484804255,0.5583005547523499,0.2,0.068359375,1664,0.008260574,-42.559972167015076,0.9566433429718018,0.055745288729667664,-3.1492502857142854,1258.0
106,1254,43,54272,0.0004092704424510632,0.05134447442833334,-0.02361550162459025,-1.3150312900543213,0.2,0.235107421875,1680,0.021409748,-42.549176812171936,0.955780029296875,-0.023851031437516212,-3.147313418604651,1258.0
107,1254,43,54784,0.0004092704424510632,0.5287663959898055,-0.0003500535967759788,0.6748517155647278,0.2,0.0267333984375,1696,0.006467261,-42.52566921710968,0.9555851221084595,0.09505423903465271,-3.147313418604651,1258.0
108,1254,44,55296,0.0004092704424510632,0.036889251437969506,-0.021065805995021947,-3.3668160438537598,0.2,0.222412109375,1712,0.02010387,-42.539915323257446,0.9568622708320618,-0.01263514719903469,-3.147313418604651,1258.0
109,1254,44,55808,0.0004092704424510632,0.013954946771264076,-0.02305612807685975,0.6801654696464539,0.2,0.2366943359375,1728,0.017771985,-42.58291935920715,0.9577850103378296,-0.03499256819486618,-3.144996318181818,1258.0
110,1254,44,56320,0.0004092704424510632,0.375929594039917,-0.014399721316294745,0.5548235177993774,0.2,0.120361328125,1744,0.02426506,-42.59054112434387,0.9578627347946167,0.0026998370885849,-3.144996318181818,1258.0
111,1254,45,56832,0.0004092704424510632,0.025906190159730613,-0.025688608264317736,-1.9147226810455322,0.2,0.28369140625,1760,0.021847283,-42.596378207206726,0.9582192897796631,-0.0304429829120636,-3.144831733333333,1258.0
112,1254,45,57344,0.0004092704424510632,0.788275571539998,-0.00991513180633774,0.5226863026618958,0.2,0.0220947265625,1776,0.007240637,-42.601609110832214,0.9582294821739197,0.10559365898370743,-3.144831733333333,1258.0
113,1254,46,57856,0.0004092704424510632,0.017058698053006083,-0.018331968953134492,-0.6428323984146118,0.2,0.20849609375,1792,0.016902748,-42.60594165325165,0.9584797620773315,-0.016835050657391548,-3.144831733333333,1258.0
114,1254,46,58368,0.0004092704424510632,0.24005690636113286,-0.01751167609472759,0.7468080520629883,0.2,0.1646728515625,1808,0.014747284,-42.61543619632721,0.9586719274520874,0.07413314282894135,-3.142002456521739,1258.0
115,1254,46,58880,0.0004092704424510632,0.05483771732542664,-0.01836609332531225,0.7829193472862244,0.2,0.1771240234375,1824,0.028880661,-42.626110672950745,0.9593697786331177,-0.02360198274254799,-3.142002456521739,1258.0
116,1254,47,59392,0.0004092704424510632,0.06472855608444661,-0.028994669031817466,-0.798271656036377,0.2,0.2718505859375,1840,0.02293026,-42.636815905570984,0.9589307904243469,-0.015507597476243973,-3.1410766595744675,1258.0
117,1254,47,59904,0.0004092704424510632,0.6097588911652565,-0.0068301649880595505,0.6202489137649536,0.2,0.0413818359375,1856,0.009194475,-42.62400782108307,0.9589470624923706,0.07652386277914047,-3.1410766595744675,1258.0
118,1254,48,60416,0.0004092704424510632,0.029579213703982532,-0.02665845092269592,-1.932192087173462,0.2,0.2928466796875,1872,0.027344137,-42.63196575641632,0.9596068859100342,-0.022910723462700844,-3.1374343541666665,1258.0
119,1254,48,60928,0.0004092704424510632,0.62314014416188,-0.005062375872512348,0.7140741348266602,0.2,0.035400390625,1888,0.008973136,-42.646034598350525,0.959708571434021,0.13405300676822662,-3.1374343541666665,1258.0
120,1254,48,61440,0.0004092704424510632,0.009894585818983614,-0.027507659717230126,-2.1213560104370117,0.2,0.288818359375,1904,0.019414619,-42.649704456329346,0.9597705602645874,-0.0364338718354702,-3.1374343541666665,1258.0
121,1254,49,61952,0.0004092704424510632,0.0034742596981232055,-0.023548224795376882,-0.18679821491241455,0.2,0.262939453125,1920,0.017092414,-42.63241529464722,0.9589039087295532,-0.028563274070620537,-3.1342097959183675,1258.0
122,1254,49,62464,0.0004092704424510632,0.9565502726472914,-0.006125403378973715,0.23301219940185547,0.2,0.06640625,1936,0.008581417,-42.61331558227539,0.9587506651878357,0.05517508089542389,-3.1342097959183675,1258.0
123,1254,50,62976,0.0004092704424510632,0.022580031771212816,-0.028801582287997007,-0.5745868682861328,0.2,0.30224609375,1952,0.026831165,-42.61300432682037,0.9587136507034302,-0.023937873542308807,-3.13436816,1258.0
124,1254,50,63488,0.0004092704424510632,0.647871317807585,-0.008444365004834253,0.6144062280654907,0.2,0.0660400390625,1968,0.010878322,-42.607586145401,0.958727240562439,0.10412800312042236,-3.13436816,1258.0
125,1254,51,64000,0.0004092704424510632,0.014205748149834108,-0.023724816885078326,-8.230340003967285,0.2,0.2484130859375,1984,0.025930285,-42.58867013454437,0.9569672346115112,-0.03255981579422951,-3.13436816,1258.0
