time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/std,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
15,1266,6,7680,0.0004092704424510632,0.01048124284716323,-0.02766060415888205,0.022584497928619385,0.2,0.3013916015625,224,0.022865415,-43.96025907993317,0.9983596801757812,-0.04152223467826843,-3.2657716666666663,1258.0
16,1262,6,8192,0.0004092704424510632,0.02883859456051141,-0.027712673992937198,0.005199551582336426,0.2,0.250732421875,240,0.016488042,-43.87405228614807,0.9953241944313049,-0.026612624526023865,-3.2657716666666663,1258.0
17,1259,6,8704,0.0004092704424510632,0.01016582822194323,-0.02240878631710075,0.03904986381530762,0.2,0.2718505859375,256,0.021482263,-43.82859516143799,0.9960453510284424,-0.023513738065958023,-3.2657716666666663,1258.0
18,1255,7,9216,0.0004092704424510632,0.003557026917405892,-0.027616796200163662,0.0040215253829956055,0.2,0.250732421875,272,0.016945604,-43.83455812931061,0.994896411895752,-0.04545691981911659,-3.2337382857142853,1258.0
19,1250,7,9728,0.0004092704424510632,0.04691549902781844,-0.027827061581774615,0.0008345246315002441,0.2,0.2943115234375,288,0.022105668,-43.7916396856308,0.994137704372406,-0.014053942635655403,-3.2337382857142853,1258.0
20,1247,8,10240,0.0004092704424510632,0.011324276914820075,-0.022327985963784158,0.031019866466522217,0.2,0.263671875,304,0.017811436,-43.76424956321716,0.992603600025177,-0.029098715633153915,-3.22017725,1258.0
21,1245,8,10752,0.0004092704424510632,0.06125593208707869,-0.026887571584666148,0.002811610698699951,0.2,0.2559814453125,320,0.020311724,-43.72199511528015,0.9920986294746399,-0.0066764019429683685,-3.22017725,1258.0
22,1243,9,11264,0.0004092704424510632,0.01058343006297946,-0.02855327122961171,0.0697256326675415,0.2,0.2733154296875,336,0.020071436,-43.734264850616455,0.993601381778717,-0.032793350517749786,-3.22017725,1258.0
23,1241,9,11776,0.0004092704424510632,0.003987488824350294,-0.025040047243237495,-0.0015194416046142578,0.2,0.240966796875,352,0.017665181,-43.78039753437042,0.9946473240852356,-0.02176458016037941,-3.2000005555555555,1258.0
24,1240,9,12288,0.0004092704424510632,0.08560331421904266,-0.02502970030764118,0.0007860064506530762,0.2,0.235595703125,368,0.019100241,-43.787193775177,0.9938816428184509,0.013220377266407013,-3.2000005555555555,1258.0
25,1239,10,12800,0.0004092704424510632,0.009510653413599357,-0.03016661189030856,0.13421255350112915,0.2,0.300048828125,384,0.021639321,-43.76512575149536,0.9942491054534912,-0.04170060157775879,-3.1989978,1258.0
26,1237,10,13312,0.0004092704424510632,0.07938265497796237,-0.024587496620370075,0.03852277994155884,0.2,0.244140625,400,0.022769187,-43.76999354362488,0.9935248494148254,0.005221087485551834,-3.1989978,1258.0
27,1236,11,13824,0.0004092704424510632,0.009528232971206307,-0.031144473803578876,0.4102434515953064,0.2,0.296875,416,0.030673523,-43.73807513713837,0.9925218224525452,-0.03634350374341011,-3.1989978,1258.0
28,1234,11,14336,0.0004092704424510632,0.004183930828730809,-0.02752782114839647,0.3650311827659607,0.2,0.2579345703125,432,0.01922462,-43.7043776512146,0.9915608763694763,-0.034889426082372665,-3.204324272727273,1258.0
29,1233,12,14848,0.0004092704424510632,0.04562852287199348,-0.02359278425865341,0.12544888257980347,0.2,0.24267578125,448,0.024571221,-43.692540407180786,0.9916945695877075,-0.009791722521185875,-3.204324272727273,1258.0
30,1232,12,15360,0.0004092704424510632,0.008224605116993189,-0.02442090248223394,0.15321391820907593,0.2,0.2589111328125,464,0.016310602,-43.699801206588745,0.9919822216033936,-0.03585093468427658,-3.1948131666666666,1258.0
31,1231,12,15872,0.0004092704424510632,0.07138004212174565,-0.030023473082110286,0.2442868947982788,0.2,0.2738037109375,480,0.016985785,-43.698641777038574,0.9915769100189209,-0.019895246252417564,-3.1948131666666666,1258.0
32,1230,13,16384,0.0004092704424510632,0.008770743166678585,-0.024389827172853984,0.015367627143859863,0.2,0.272705078125,496,0.020313054,-43.69623589515686,0.9921463131904602,-0.03803117200732231,-3.198533,1258.0
33,1229,13,16896,0.0004092704424510632,0.09490995586384088,-0.023699615645455196,0.3664062023162842,0.2,0.2625732421875,512,0.023170441,-43.72601556777954,0.9930378198623657,0.004365373402833939,-3.198533,1258.0
34,1228,14,17408,0.0004092704424510632,0.003973810944444267,-0.029461849553626962,-1.4021120071411133,0.2,0.26220703125,528,0.019803923,-43.755007147789,0.9944059252738953,-0.027742566540837288,-3.198533,1258.0
35,1228,14,17920,0.0004092704424510632,0.004065009001351427,-0.02243474157876335,0.06201273202896118,0.2,0.2401123046875,544,0.021883111,-43.82550895214081,0.9977572560310364,-0.04011968895792961,-3.2048337857142855,1258.0
36,1227,15,18432,0.0004092704424510632,0.13372420542873442,-0.026368419865320902,0.059304654598236084,0.2,0.2801513671875,560,0.02323081,-43.88615322113037,0.9971697926521301,0.015723124146461487,-3.2048337857142855,1258.0
37,1226,15,18944,0.0004092704424510632,0.013685316574992612,-0.02916759459185414,-0.19423198699951172,0.2,0.273681640625,576,0.020473953,-43.860034584999084,0.9973934888839722,-0.0328676663339138,-3.217536266666666,1258.0
38,1225,15,19456,0.0004092704424510632,0.1272082538343966,-0.022785433538956568,0.2763065695762634,0.2,0.207275390625,592,0.022890572,-43.86288070678711,0.9964523315429688,-0.004961695522069931,-3.217536266666666,1258.0
39,1224,16,19968,0.0004092704424510632,0.012759386925608851,-0.024009972301428206,-1.517624855041504,0.2,0.1976318359375,608,0.016026162,-43.82242238521576,0.9951503872871399,-0.019470563158392906,-3.217536266666666,1258.0
40,1223,16,20480,0.0004092704424510632,0.0035671829791681375,-0.027852902436279692,-0.5570353269577026,0.2,0.2255859375,624,0.017820494,-43.806570410728455,0.995811402797699,-0.030877510085701942,-3.2283736875000004,1258.0
41,1222,17,20992,0.0004092704424510632,0.12493624619673938,-0.021314462210284546,0.07842856645584106,0.2,0.2098388671875,640,0.019835033,-43.83090436458588,0.9960736036300659,-0.002431187778711319,-3.2283736875000004,1258.0
42,1222,17,21504,0.0004092704424510632,0.017509630299173295,-0.029719867801759392,-1.1644065380096436,0.2,0.297607421875,656,0.023897627,-43.827600955963135,0.9960311651229858,-0.03733900934457779,-3.2323391764705884,1258.0
43,1221,18,22016,0.0004092704424510632,0.1484305071644485,-0.019967977903434075,0.3347480893135071,0.2,0.1910400390625,672,0.018589098,-43.834065079689026,0.9961386322975159,0.0006390362977981567,-3.2323391764705884,1258.0
44,1220,18,22528,0.0004092704424510632,0.009268847308703698,-0.026919700030703098,-0.4986807107925415,0.2,0.2554931640625,688,0.026148008,-43.83907651901245,0.9963435530662537,-0.03662503883242607,-3.2323391764705884,1258.0
45,1220,18,23040,0.0004092704424510632,0.004355505465355236,-0.025566979631548747,-0.20946848392486572,0.2,0.2325439453125,704,0.015432634,-43.835665822029114,0.9955989718437195,-0.02755160816013813,-3.2243280000000003,1258.0
46,1220,19,23552,0.0004092704424510632,0.186349994270131,-0.02031084123882465,0.08197551965713501,0.2,0.2049560546875,720,0.023756074,-43.81736373901367,0.9956477284431458,0.02388579770922661,-3.2243280000000003,1258.0
47,1220,19,24064,0.0004092704424510632,0.012433293391950428,-0.0262153763032984,-1.2143759727478027,0.2,0.24267578125,736,0.025611036,-43.82491433620453,0.9955673217773438,-0.03525736182928085,-3.232405473684211,1258.0
48,1219,20,24576,0.0004092704424510632,0.2873933198861778,-0.01930760603863746,0.2793259620666504,0.2,0.2041015625,752,0.017494235,-43.805145025253296,0.9948617815971375,0.08784182369709015,-3.232405473684211,1258.0
49,1219,20,25088,0.0004092704424510632,0.008639162391773425,-0.02720969240181148,-0.22235465049743652,0.2,0.260986328125,768,0.019722685,-43.77918720245361,0.9937427043914795,-0.03918590396642685,-3.232405473684211,1258.0
50,1219,21,25600,0.0004092704424510632,0.004025288362754509,-0.02429333218606189,0.2554343342781067,0.2,0.23193359375,784,0.021130439,-43.75039267539978,0.9931455850601196,-0.03854233771562576,-3.2304869500000004,1258.0
51,1219,21,26112,0.0004092704424510632,0.14636211062315851,-0.01654584228526801,0.29851120710372925,0.2,0.1197509765625,800,0.01698386,-43.73533594608307,0.9925318360328674,-0.004706442356109619,-3.2304869500000004,1258.0
52,1218,21,26624,0.0004092704424510632,0.03932300326414406,-0.02689806980197318,-2.1170473098754883,0.2,0.26123046875,816,0.026923813,-43.728952527046204,0.9931498169898987,-0.021800823509693146,-3.2259867619047617,1258.0
53,1218,22,27136,0.0004092704424510632,0.15726042538881302,-0.02649601097800769,0.3542870879173279,0.2,0.2254638671875,832,0.017846521,-43.74324870109558,0.9927204251289368,0.001652054488658905,-3.2259867619047617,1258.0
54,1217,22,27648,0.0004092704424510632,0.01899931504158303,-0.027999740152154118,-0.45160067081451416,0.2,0.2923583984375,848,0.025853327,-43.73547649383545,0.9934087991714478,-0.028004150837659836,-3.2259867619047617,1258.0
55,1217,23,28160,0.0004092704424510632,0.02311958058271557,-0.026626901282725157,0.7026340365409851,0.2,0.2489013671875,864,0.018262826,-43.764675974845886,0.9936282634735107,-0.026741471141576767,-3.2258086363636367,1258.0
56,1217,23,28672,0.0004092704424510632,0.04684484069002792,-0.02235028317954857,0.7016170024871826,0.2,0.2420654296875,880,0.03239219,-43.73020839691162,0.9915829300880432,-0.014519649557769299,-3.2258086363636367,1258.0
57,1216,23,29184,0.0004092704424510632,0.03246294264681637,-0.024824567808536813,-4.0948805809021,0.2,0.2403564453125,896,0.02738993,-43.68082892894745,0.9909343719482422,-0.020625367760658264,-3.232668608695653,1258.0
58,1216,24,29696,0.0004092704424510632,0.16367430915124714,-0.027167691310751252,0.22069549560546875,0.2,0.2156982421875,912,0.024126472,-43.668806076049805,0.9902406334877014,-0.007123997434973717,-3.232668608695653,1258.0
59,1215,24,30208,0.0004092704424510632,0.01291859513730742,-0.02411917256540619,-0.9147326946258545,0.2,0.2271728515625,928,0.020429302,-43.66602122783661,0.9915944933891296,-0.04099205136299133,-3.227616916666667,1258.0
60,1215,25,30720,0.0004092704424510632,0.15866231522522867,-0.01826931192772463,0.4888741970062256,0.2,0.135498046875,944,0.016751831,-43.71276259422302,0.9922680854797363,0.004414640367031097,-3.227616916666667,1258.0
61,1215,25,31232,0.0004092704424510632,0.0034997031252714805,-0.026407874567667022,-4.192544460296631,0.2,0.247802734375,960,0.01966063,-43.732961654663086,0.9929653406143188,-0.031858205795288086,-3.227616916666667,1258.0
62,1214,26,31744,0.0004092704424510632,0.005206775495025795,-0.02578966846340336,0.02025967836380005,0.2,0.258056640625,976,0.026121581,-43.754085659980774,0.9936553239822388,-0.037902750074863434,-3.22841908,1258.0
63,1214,26,32256,0.0004092704424510632,0.23528592847287655,-0.014428609109017998,0.14774829149246216,0.2,0.083740234375,992,0.012378308,-43.76887357234955,0.9938209652900696,0.026988070458173752,-3.22841908,1258.0
64,1214,26,32768,0.0004092704424510632,0.01777779555413872,-0.02577842155005783,-1.0577900409698486,0.2,0.2510986328125,1008,0.026243787,-43.774097204208374,0.9942840933799744,-0.024845657870173454,-3.227962615384615,1258.0
65,1214,27,33280,0.0004092704424510632,0.23982768249697983,-0.01631125765561592,0.4566842317581177,0.2,0.123779296875,1024,0.017049707,-43.77921533584595,0.9937930703163147,0.01619609445333481,-3.227962615384615,1258.0
66,1214,27,33792,0.0004092704424510632,0.009895051683997735,-0.022417028580093756,-1.8790359497070312,0.2,0.254638671875,1040,0.024180226,-43.766934871673584,0.9941725134849548,-0.031493790447711945,-3.227962615384615,1258.0
67,1214,28,34304,0.0004092704424510632,0.0048436282013426535,-0.03286703780759126,-1.1922290325164795,0.2,0.2999267578125,1056,0.024079543,-43.77592611312866,0.9937298893928528,-0.03941875696182251,-3.227099185185185,1258.0
68,1214,28,34816,0.0004092704424510632,0.4079126799479127,-0.011374367750249803,0.14674371480941772,0.2,0.0589599609375,1072,0.008956165,-43.75456440448761,0.9931921362876892,0.06574481725692749,-3.227099185185185,1258.0
69,1213,29,35328,0.0004092704424510632,0.011319232580717653,-0.02170846308581531,-1.239649772644043,0.2,0.2218017578125,1088,0.016610775,-43.76129221916199,0.9946725368499756,-0.037281326949596405,-3.2321581428571426,1258.0
70,1213,29,35840,0.0004092704424510632,0.3582513565197587,-0.014384986494405894,0.2984679341316223,0.2,0.0926513671875,1104,0.015660765,-43.80340242385864,0.9951263070106506,0.0782834067940712,-3.2321581428571426,1258.0
71,1213,29,36352,0.0004092704424510632,0.010430674126837403,-0.02450061761192046,-0.6069456338882446,0.2,0.279052734375,1120,0.024797995,-43.774452567100525,0.9924357533454895,-0.030847569927573204,-3.2321581428571426,1258.0
72,1213,30,36864,0.0004092704424510632,0.0031546691025141627,-0.028008529567159712,0.0053427815437316895,0.2,0.2589111328125,1136,0.025393605,-43.71301221847534,0.9925429821014404,-0.04004031792283058,-3.2323516551724136,1258.0
73,1213,30,37376,0.0004092704424510632,0.6322978651151061,-0.021510997801669873,0.008351922035217285,0.2,0.26953125,1152,0.030695058,-43.72667336463928,0.9925767183303833,0.11867401003837585,-3.2323516551724136,1258.0
74,1213,31,37888,0.0004092704424510632,0.009310206762165762,-0.03358350053895265,-1.7279064655303955,0.2,0.314208984375,1168,0.030702297,-43.73531901836395,0.9934649467468262,-0.0421605184674263,-3.234441433333333,1258.0
75,1213,31,38400,0.0004092704424510632,0.499915256164968,-0.020332879226771183,0.10516411066055298,0.2,0.177978515625,1184,0.017347127,-43.7543830871582,0.9932894110679626,0.08235368132591248,-3.234441433333333,1258.0
76,1213,32,38912,0.0004092704424510632,0.009845648630289361,-0.027992705065116752,-1.1612486839294434,0.2,0.2757568359375,1200,0.02046138,-43.76046323776245,0.9947372674942017,-0.03959949314594269,-3.234441433333333,1258.0
77,1213,32,39424,0.0004092704424510632,0.004540419555269182,-0.02730204997351393,0.13504749536514282,0.2,0.26416015625,1216,0.01806312,-43.79409599304199,0.9947280883789062,-0.0476691797375679,-3.233297580645161,1258.0
78,1213,32,39936,0.0004092704424510632,0.3617942315759137,-0.01873645425075665,0.18297117948532104,0.2,0.1070556640625,1232,0.019795684,-43.778249859809875,0.9941686391830444,-0.014137150719761848,-3.233297580645161,1258.0
79,1213,33,40448,0.0004092704424510632,0.021060575847513974,-0.0218850516830571,-1.1490883827209473,0.2,0.2283935546875,1248,0.015686892,-43.77215051651001,0.9944756031036377,-0.028622593730688095,-3.2307198125000003,1258.0
80,1213,33,40960,0.0004092704424510632,0.5372764486819506,-0.01394407501356909,0.140109121799469,0.2,0.10009765625,1264,0.015313205,-43.780972838401794,0.9950865507125854,0.18868762254714966,-3.2307198125000003,1258.0
81,1213,34,41472,0.0004092704424510632,0.036379341094288975,-0.03308412860496901,0.13418668508529663,0.2,0.3148193359375,1280,0.024171986,-43.78861916065216,0.9945668578147888,-0.03349649906158447,-3.2307198125000003,1258.0
82,1212,34,41984,0.0004092704424510632,0.054753853124566376,-0.019527694181306288,0.6532622575759888,0.2,0.23974609375,1296,0.019821115,-43.78291928768158,0.9950663447380066,0.0016729384660720825,-3.2311834545454547,1258.0
83,1212,35,42496,0.0004092704424510632,0.09996705630328506,-0.017257095198147,0.7055882811546326,0.2,0.15087890625,1312,0.019397533,-43.79169261455536,0.9950522780418396,-0.008926364593207836,-3.2311834545454547,1258.0
84,1212,35,43008,0.0004092704424510632,0.057602693676017225,-0.021666974156687502,-1.911346673965454,0.2,0.2021484375,1328,0.023398606,-43.7865971326828,0.99476557970047,-0.012565378099679947,-3.2261270000000004,1258.0
85,1212,35,43520,0.0004092704424510632,0.46857522893697023,-0.016157414924236946,0.15383899211883545,0.2,0.134521484375,1344,0.010810696,-43.78191804885864,0.9946666359901428,0.014541609212756157,-3.2261270000000004,1258.0
86,1212,36,44032,0.0004092704424510632,0.01142726675607264,-0.025998334524047095,-0.6097172498703003,0.2,0.2584228515625,1360,0.021254405,-43.78247356414795,0.9950600862503052,-0.022987566888332367,-3.2264861714285717,1258.0
87,1212,36,44544,0.0004092704424510632,0.49951385986059904,-0.006607722032640595,0.26756566762924194,0.2,0.0509033203125,1376,0.008548908,-43.79454565048218,0.9952442646026611,0.0416228324174881,-3.2264861714285717,1258.0
88,1212,37,45056,0.0004092704424510632,0.0045850033093302045,-0.026052663233713247,-3.405791759490967,0.2,0.214111328125,1392,0.012660188,-43.770896196365356,0.9933044910430908,-0.041066378355026245,-3.2264861714285717,1258.0
89,1212,37,45568,0.0004092704424510632,0.006752565503120422,-0.029952104698168114,0.02284836769104004,0.2,0.3299560546875,1408,0.030872062,-43.71322989463806,0.9922522902488708,-0.03765580430626869,-3.225008694444445,1258.0
90,1212,38,46080,0.0004092704424510632,0.4041889254003763,-0.014039728353964165,0.25307029485702515,0.2,0.0543212890625,1424,0.01127205,-43.697108030319214,0.9919192790985107,0.03189815580844879,-3.225008694444445,1258.0
91,1212,38,46592,0.0004092704424510632,0.021929968846961856,-0.03028256668767426,-2.3842294216156006,0.2,0.30419921875,1440,0.0330265,-43.67466938495636,0.9908804893493652,-0.03539825603365898,-3.2230332162162165,1258.0
92,1212,38,47104,0.0004092704424510632,0.40707209100946784,-0.00723755378567148,0.4954410195350647,0.2,0.03857421875,1456,0.009110944,-43.64844870567322,0.9905229210853577,0.07794229686260223,-3.2230332162162165,1258.0
93,1212,39,47616,0.0004092704424510632,0.013774133738479577,-0.028077939685317688,-3.375685214996338,0.2,0.251953125,1472,0.022250157,-43.64087891578674,0.9901183247566223,-0.03897501528263092,-3.2230332162162165,1258.0
94,1212,39,48128,0.0004092704424510632,0.0032675087641109712,-0.032192949642194435,-0.10460901260375977,0.2,0.279052734375,1488,0.021499444,-43.59054470062256,0.9870357513427734,-0.03525875508785248,-3.2184216052631585,1258.0
95,1211,40,48640,0.0004092704424510632,0.7701138611882925,-0.010291267317370512,0.18387311697006226,0.2,0.0355224609375,1504,0.008068296,-43.50789153575897,0.9860817193984985,0.04937666282057762,-3.2184216052631585,1258.0
96,1211,40,49152,0.0004092704424510632,0.026190658390987664,-0.023383336112601683,-2.884974479675293,0.2,0.2655029296875,1520,0.0278087,-43.49745011329651,0.9861929416656494,-0.02237849310040474,-3.2138382820512823,1258.0
97,1211,40,49664,0.0004092704424510632,0.8460244373418391,-0.00842670625570463,0.35299772024154663,0.2,0.0418701171875,1536,0.008126956,-43.498334527015686,0.9862081408500671,0.10146131366491318,-3.2138382820512823,1258.0
98,1211,41,50176,0.0004092704424510632,0.013134228167473339,-0.026353481225669384,-6.564492225646973,0.2,0.24365234375,1552,0.023506366,-43.500327467918396,0.9861166477203369,-0.035891998559236526,-3.2138382820512823,1258.0
99,1211,41,50688,0.0004092704424510632,0.0030511010954796802,-0.020665317977545783,-0.09626519680023193,0.2,0.203125,1568,0.014863775,-43.471749663352966,0.9846840500831604,-0.02824968472123146,-3.2129921,1258.0
100,1211,42,51200,0.0004092704424510632,0.5863643563352525,-0.004004816641099751,0.23098188638687134,0.2,0.0157470703125,1584,0.0058061527,-43.43120539188385,0.9837958216667175,0.05262039601802826,-3.2129921,1258.0
101,1211,42,51712,0.0004092704424510632,0.039383906580042094,-0.025166272156639025,-0.9283156394958496,0.2,0.2222900390625,1600,0.01898668,-43.384299635887146,0.981059730052948,-0.009402602910995483,-3.2141596829268297,1258.0
102,1210,43,52224,0.0004092704424510632,0.5014475085772574,-0.014832040265901014,0.5841559171676636,0.2,0.08203125,1616,0.010945838,-43.30470156669617,0.9799896478652954,0.11756512522697449,-3.2141596829268297,1258.0
103,1210,43,52736,0.0004092704424510632,0.019889659277396277,-0.03198855936352629,-0.9827460050582886,0.2,0.309326171875,1632,0.025619542,-43.278878688812256,0.9785351753234863,-0.0396827831864357,-3.2141596829268297,1258.0
104,1210,43,53248,0.0004092704424510632,0.0034627010172698647,-0.022049305407563224,-0.031452178955078125,0.2,0.1962890625,1648,0.014517659,-43.24331295490265,0.9783895015716553,-0.026803001761436462,-3.2132326666666673,1258.0
105,1210,44,53760,0.0004092704424510632,0.5554087467025965,-0.007218411948997527,0.31933534145355225,0.2,0.037109375,1664,0.008702472,-43.24513554573059,0.9784215092658997,0.03580053150653839,-3.2132326666666673,1258.0
106,1210,44,54272,0.0004092704424510632,0.034753050771541893,-0.024873378046322614,-2.6281628608703613,0.2,0.2498779296875,1680,0.020705845,-43.268967628479004,0.9803404808044434,-0.026790261268615723,-3.20891123255814,1258.0
107,1210,45,54784,0.0004092704424510632,0.8338210172951221,-0.014133457108982839,0.5193513035774231,0.2,0.0560302734375,1696,0.009309686,-43.321324706077576,0.9809287190437317,0.10947618633508682,-3.20891123255814,1258.0
108,1210,45,55296,0.0004092704424510632,0.012364354013698176,-0.024527680026949383,-2.6892666816711426,0.2,0.2535400390625,1712,0.020970095,-43.32446074485779,0.9810428619384766,-0.037763241678476334,-3.20891123255814,1258.0
109,1210,46,55808,0.0004092704424510632,0.005236086930381134,-0.028224540248629637,0.07170450687408447,0.2,0.243408203125,1728,0.018402109,-43.323174476623535,0.9807288646697998,-0.04870179295539856,-3.208468181818182,1258.0
110,1210,46,56320,0.0004092704424510632,0.9853820353746414,-0.009403035066497978,0.08955007791519165,0.2,0.0299072265625,1744,0.008115582,-43.31153082847595,0.9808188676834106,0.04010360687971115,-3.208468181818182,1258.0
111,1210,46,56832,0.0004092704424510632,0.05869734747102484,-0.023399397781759035,-2.949759006500244,0.2,0.214599609375,1760,0.023417387,-43.32289719581604,0.9813598990440369,-0.02320578321814537,-3.2063695111111112,1258.0
112,1209,47,57344,0.0004092704424510632,0.7385067832656205,-0.009308235530625097,0.3270207643508911,0.2,0.044677734375,1776,0.012180202,-43.3279150724411,0.9809601902961731,0.07978977262973785,-3.2063695111111112,1258.0
113,1209,47,57856,0.0004092704424510632,0.027727033651899546,-0.024198692954087164,-1.4628932476043701,0.2,0.2469482421875,1792,0.022432094,-43.3314151763916,0.9824959635734558,-0.02518620900809765,-3.2063695111111112,1258.0
114,1209,48,58368,0.0004092704424510632,0.17261122236959636,-0.014889925820170902,0.674959659576416,0.2,0.10302734375,1808,0.014603317,-43.3904994726181,0.983313798904419,0.04594282805919647,-3.2074205652173915,1258.0
115,1209,48,58880,0.0004092704424510632,0.06610460043884814,-0.021474241861142218,0.7458118200302124,0.2,0.2467041015625,1824,0.026235402,-43.40574836730957,0.9839322566986084,-0.017855536192655563,-3.2074205652173915,1258.0
116,1209,49,59392,0.0004092704424510632,0.06552537227980793,-0.027845207980135456,-1.4807195663452148,0.2,0.2935791015625,1840,0.026955444,-43.4346022605896,0.9846928715705872,-0.02117518149316311,-3.2033848085106387,1258.0
117,1209,49,59904,0.0004092704424510632,0.45608803490176797,-0.007245770349982195,0.6714935898780823,0.2,0.0438232421875,1856,0.010266226,-43.43964684009552,0.9845043420791626,0.06801334023475647,-3.2033848085106387,1258.0
118,1209,49,60416,0.0004092704424510632,0.023500672716181725,-0.025332182907732204,-2.7294065952301025,0.2,0.241943359375,1872,0.018469617,-43.46259033679962,0.9864984154701233,-0.022027993574738503,-3.2003368958333334,1258.0
119,1209,50,60928,0.0004092704424510632,0.833817979786545,-0.009103260425035842,0.10506391525268555,0.2,0.0328369140625,1888,0.0085314065,-43.51893663406372,0.987328827381134,0.05953783541917801,-3.2003368958333334,1258.0
120,1209,50,61440,0.0004092704424510632,0.0037236937387206126,-0.024775107216555625,-0.9448724985122681,0.2,0.2410888671875,1904,0.015518666,-43.54542863368988,0.9888264536857605,-0.02932133898139,-3.2003368958333334,1258.0
121,1209,51,61952,0.0004092704424510632,0.003916320561984321,-0.032552634955209214,-0.4477587938308716,0.2,0.3060302734375,1920,0.025293993,-43.57332515716553,0.9890477061271667,-0.037084706127643585,-3.2005113061224493,1258.0
122,1209,51,62464,0.0004092704424510632,0.7797202414367348,-0.008996917007607408,0.23309630155563354,0.2,0.080078125,1936,0.010751672,-43.57217752933502,0.9889578223228455,0.029014401137828827,-3.2005113061224493,1258.0
123,1209,52,62976,0.0004092704424510632,0.03320304787484929,-0.028786212162231095,-2.6896231174468994,0.2,0.27294921875,1952,0.027050665,-43.58464825153351,0.9902507662773132,-0.024184832349419594,-3.1994015400000007,1258.0
124,1209,52,63488,0.0004092704424510632,0.709354299120605,-0.0039199288439704105,0.5731704235076904,0.2,0.0433349609375,1968,0.005692478,-43.61540365219116,0.9905762076377869,0.160854309797287,-3.1994015400000007,1258.0
125,1208,52,64000,0.0004092704424510632,0.008619232226919848,-0.025096855068113655,-4.685389041900635,0.2,0.28173828125,1984,0.02666916,-43.64449739456177,0.9927547574043274,-0.02937714383006096,-3.1994015400000007,1258.0
