time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/std,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
28,1265,11,14336,0.0004092704424510632,0.01059469420579262,-0.027607800147961825,0.6459450721740723,0.2,0.263671875,432,0.021005357,-44.2067848443985,1.0070276260375977,-0.020837843418121338,-3.255033363636364,1258.0
29,1265,11,14848,0.0004092704424510632,0.045012607995886356,-0.022963618248468265,0.440940260887146,0.2,0.2825927734375,448,0.03565698,-44.174232006073,1.0068902969360352,-0.005676116794347763,-3.255033363636364,1258.0
30,1264,12,15360,0.0004092704424510632,0.008888211523299105,-0.03189550606475677,-0.4472825527191162,0.2,0.280517578125,464,0.020203654,-44.16158986091614,1.0052963495254517,-0.0357072688639164,-3.2521179166666667,1258.0
31,1263,12,15872,0.0004092704424510632,0.10375193099025637,-0.01864372269483283,0.20518255233764648,0.2,0.161865234375,480,0.015465807,-44.124693155288696,1.005733609199524,-0.002010490745306015,-3.2521179166666667,1258.0
32,1262,12,16384,0.0004092704424510632,0.014557634189259261,-0.030237227969337255,-0.19021356105804443,0.2,0.243896484375,496,0.017828401,-44.156432032585144,1.0065712928771973,-0.029174964874982834,-3.2447810769230774,1258.0
33,1261,13,16896,0.0004092704424510632,0.14208367886021733,-0.021479721734067425,0.06801468133926392,0.2,0.2010498046875,512,0.019273208,-44.18533933162689,1.0077109336853027,0.017485082149505615,-3.2447810769230774,1258.0
34,1260,13,17408,0.0004092704424510632,0.006541898568684701,-0.029454830306349322,-1.3759207725524902,0.2,0.249755859375,528,0.020183582,-44.19128203392029,1.0061646699905396,-0.02040327899158001,-3.2447810769230774,1258.0
35,1259,14,17920,0.0004092704424510632,0.003956569020374445,-0.022628709470154718,-0.01019585132598877,0.2,0.24658203125,544,0.029113892,-44.14911472797394,1.0062164068222046,-0.03158942610025406,-3.246787428571429,1258.0
36,1258,14,18432,0.0004092704424510632,0.21637880546040833,-0.021618267375743017,0.045625150203704834,0.2,0.19677734375,560,0.017574996,-44.14994728565216,1.0060454607009888,0.03663255274295807,-3.246787428571429,1258.0
37,1258,15,18944,0.0004092704424510632,0.019903067382983863,-0.02701766722020693,-0.7660998106002808,0.2,0.224609375,576,0.020566285,-44.146910548210144,1.0058505535125732,-0.03568509221076965,-3.2519048,1258.0
38,1257,15,19456,0.0004092704424510632,0.19345365650951862,-0.0281698781036539,0.2029097080230713,0.2,0.239501953125,592,0.020482821,-44.13585555553436,1.005255103111267,0.025833740830421448,-3.2519048,1258.0
39,1257,15,19968,0.0004092704424510632,0.010886244985158555,-0.024125091280438937,-3.184103488922119,0.2,0.2354736328125,608,0.022773903,-44.1254266500473,1.0057445764541626,-0.03654714673757553,-3.2519048,1258.0
40,1256,16,20480,0.0004092704424510632,0.0029615480816573836,-0.024993307088152505,-0.43963050842285156,0.2,0.2410888671875,624,0.017100137,-44.16437041759491,1.0081654787063599,-0.034592777490615845,-3.2569435625,1258.0
41,1256,16,20992,0.0004092704424510632,0.22349632484838367,-0.019652137198136188,0.11351591348648071,0.2,0.1492919921875,640,0.015472807,-44.225353598594666,1.009098768234253,0.014035038650035858,-3.2569435625,1258.0
42,1256,17,21504,0.0004092704424510632,0.025026411400176585,-0.026232199059450068,-1.925976276397705,0.2,0.23193359375,656,0.025760345,-44.234705448150635,1.0089683532714844,-0.03021545708179474,-3.2506710588235297,1258.0
43,1256,17,22016,0.0004092704424510632,0.25178643222898245,-0.020244472580088768,0.3253752589225769,0.2,0.1361083984375,672,0.018213324,-44.22842860221863,1.0090149641036987,0.02928340807557106,-3.2506710588235297,1258.0
44,1255,17,22528,0.0004092704424510632,0.020666006836108863,-0.023365158696833532,-1.7158920764923096,0.2,0.2191162109375,688,0.017676264,-44.25058734416962,1.011146903038025,-0.031831368803977966,-3.2506710588235297,1258.0
45,1255,18,23040,0.0004092704424510632,0.00501252830872545,-0.024768247720203362,-0.469074010848999,0.2,0.217529296875,704,0.014591096,-44.268492460250854,1.0083225965499878,-0.0363759808242321,-3.2504150000000003,1258.0
46,1255,18,23552,0.0004092704424510632,0.337767829420045,-0.020897775699268095,0.08019387722015381,0.2,0.1309814453125,720,0.018517215,-44.18919825553894,1.007643461227417,0.05507664382457733,-3.2504150000000003,1258.0
47,1254,19,24064,0.0004092704424510632,0.034977346716914326,-0.01889071156620048,-1.7893791198730469,0.2,0.1654052734375,736,0.015143184,-44.19015693664551,1.0077065229415894,-0.017545968294143677,-3.254931105263158,1258.0
48,1254,19,24576,0.0004092704424510632,0.2397298940923065,-0.014799891971051693,0.41550213098526,0.2,0.1043701171875,752,0.013502546,-44.18467915058136,1.0073418617248535,0.022506583482027054,-3.254931105263158,1258.0
49,1254,20,25088,0.0004092704424510632,0.010788280967972241,-0.02363193509518169,-4.3614325523376465,0.2,0.2598876953125,768,0.02329003,-44.194841146469116,1.0085690021514893,-0.03384384512901306,-3.254931105263158,1258.0
50,1253,20,25600,0.0004092704424510632,0.004106932188733481,-0.021870838303584605,0.06436753273010254,0.2,0.2056884765625,784,0.014829486,-44.2485454082489,1.0106972455978394,-0.029205480590462685,-3.2565175,1258.0
51,1253,20,26112,0.0004092704424510632,0.3441826314665377,-0.015709594459622167,0.05556178092956543,0.2,0.100341796875,800,0.015673282,-44.28478240966797,1.0106438398361206,0.03452850878238678,-3.2565175,1258.0
52,1252,21,26624,0.0004092704424510632,0.03216785128461197,-0.026691119695897214,-1.0411131381988525,0.2,0.2437744140625,816,0.018871183,-44.2458952665329,1.008156418800354,-0.021478915587067604,-3.254631666666667,1258.0
53,1251,21,27136,0.0004092704424510632,0.40822074841707945,-0.020031413587275892,0.5568835735321045,0.2,0.208984375,832,0.019656245,-44.18486547470093,1.0076278448104858,0.1274397075176239,-3.254631666666667,1258.0
54,1251,22,27648,0.0004092704424510632,0.014425648405449465,-0.028942713717697188,-0.4156726598739624,0.2,0.2767333984375,848,0.02403918,-44.1899995803833,1.0082182884216309,-0.032520052045583725,-3.254631666666667,1258.0
55,1251,22,28160,0.0004092704424510632,0.014213917369488627,-0.026599445001920685,0.5825883150100708,0.2,0.245361328125,864,0.021098603,-44.209166288375854,1.0086332559585571,-0.025713592767715454,-3.2435165,1258.0
56,1251,22,28672,0.0004092704424510632,0.15503756620455533,-0.020908853941364214,0.5534741878509521,0.2,0.2198486328125,880,0.030314099,-44.21704685688019,1.0088742971420288,-0.005785578861832619,-3.2435165,1258.0
57,1250,23,29184,0.0004092704424510632,0.027688815025612712,-0.01977033591538202,-2.4729397296905518,0.2,0.2022705078125,896,0.017945027,-44.24174356460571,1.0106195211410522,-0.01777227781713009,-3.238908956521739,1258.0
58,1251,23,29696,0.0004092704424510632,0.3552534047048539,-0.018696154525969177,0.04495573043823242,0.2,0.131591796875,912,0.015852956,-44.282392382621765,1.011019229888916,0.010730147361755371,-3.238908956521739,1258.0
59,1251,24,30208,0.0004092704424510632,0.016682585497619584,-0.0263817893282976,-1.3525702953338623,0.2,0.2568359375,928,0.017341174,-44.285950779914856,1.0112290382385254,-0.04270937293767929,-3.2383224583333337,1258.0
60,1251,24,30720,0.0004092704424510632,0.251242948230356,-0.018412646488286555,0.500313401222229,0.2,0.1510009765625,944,0.02346434,-44.28986358642578,1.011271357536316,0.045098163187503815,-3.2383224583333337,1258.0
61,1250,24,31232,0.0004092704424510632,0.0033161125174956396,-0.02693874089163728,-4.801923751831055,0.2,0.2578125,960,0.018227087,-44.29938626289368,1.0121862888336182,-0.029315628111362457,-3.2383224583333337,1258.0
62,1250,25,31744,0.0004092704424510632,0.006620320469664875,-0.027307918411679566,0.012640714645385742,0.2,0.367919921875,976,0.03318911,-44.34602725505829,1.0140697956085205,-0.03456874191761017,-3.24239824,1258.0
63,1250,25,32256,0.0004092704424510632,0.5724903554655612,-0.02038284024456516,0.06208914518356323,0.2,0.140869140625,992,0.018466543,-44.38408017158508,1.014599084854126,0.06471268832683563,-3.24239824,1258.0
64,1250,26,32768,0.0004092704424510632,0.014950394543120638,-0.027287056684144773,-1.1415879726409912,0.2,0.256103515625,1008,0.018955685,-44.398233294487,1.0151269435882568,-0.02664688602089882,-3.2365835,1258.0
65,1250,26,33280,0.0004092704424510632,0.6724705984815955,-0.018481398597941734,0.22941184043884277,0.2,0.1561279296875,1024,0.024346597,-44.404489040374756,1.0148659944534302,0.08383481204509735,-3.2365835,1258.0
66,1249,27,33792,0.0004092704424510632,0.01978115069505293,-0.02339164419390727,-2.4087862968444824,0.2,0.2366943359375,1040,0.020002862,-44.38537418842316,1.01406991481781,-0.020854128524661064,-3.2365835,1258.0
67,1249,27,34304,0.0004092704424510632,0.0021871804383408744,-0.02658464602427557,-0.281366229057312,0.2,0.26171875,1056,0.020731695,-44.36707627773285,1.0137572288513184,-0.03780004382133484,-3.2357075185185185,1258.0
68,1249,27,34816,0.0004092704424510632,0.5805059801787138,-0.01356019318336621,0.12152886390686035,0.2,0.0704345703125,1072,0.010833531,-44.35158932209015,1.0131406784057617,0.11029614508152008,-3.2357075185185185,1258.0
69,1249,28,35328,0.0004092704424510632,0.018837740528397262,-0.033414396428270265,-0.750862717628479,0.2,0.311767578125,1088,0.022807127,-44.33653223514557,1.0125747919082642,-0.029537513852119446,-3.2326702500000004,1258.0
70,1249,28,35840,0.0004092704424510632,0.6865407496225089,-0.02528412319952622,0.029787659645080566,0.2,0.2491455078125,1104,0.024623618,-44.323256850242615,1.0124551057815552,0.05911260098218918,-3.2326702500000004,1258.0
71,1248,29,36352,0.0004092704424510632,0.016451357907499187,-0.02482171381416265,-3.8063621520996094,0.2,0.28955078125,1120,0.026756413,-44.34110224246979,1.0138455629348755,-0.027752017602324486,-3.2326702500000004,1258.0
72,1248,29,36864,0.0004092704424510632,0.004616251637344249,-0.029351513003348373,-0.25034964084625244,0.2,0.263671875,1136,0.01482902,-44.37678110599518,1.0147002935409546,-0.04125039279460907,-3.2403425172413796,1258.0
73,1248,29,37376,0.0004092704424510632,0.488490866497159,-0.019680814148159698,0.1644752025604248,0.2,0.122802734375,1152,0.016061597,-44.39387249946594,1.0148030519485474,0.02069556713104248,-3.2403425172413796,1258.0
74,1248,30,37888,0.0004092704424510632,0.06745780567871407,-0.020848936052061617,-3.132366180419922,0.2,0.1544189453125,1168,0.013606777,-44.390785932540894,1.014833927154541,-0.011682260781526566,-3.2402031000000004,1258.0
75,1248,30,38400,0.0004092704424510632,0.6058468194678426,-0.018374375125858933,0.09563297033309937,0.2,0.09033203125,1184,0.015265831,-44.39596486091614,1.0150927305221558,0.04394536465406418,-3.2402031000000004,1258.0
76,1248,31,38912,0.0004092704424510632,0.006227719633898232,-0.027879046574526,-3.129612445831299,0.2,0.3040771484375,1200,0.024961188,-44.39299488067627,1.0147435665130615,-0.0303968396037817,-3.2402031000000004,1258.0
77,1248,31,39424,0.0004092704424510632,0.003767368441913277,-0.02723345678532496,0.26030266284942627,0.2,0.278564453125,1216,0.017796349,-44.37651348114014,1.0142472982406616,-0.04025418683886528,-3.232486612903226,1258.0
78,1248,31,39936,0.0004092704424510632,0.4472003560513258,-0.01684507775644306,0.22833603620529175,0.2,0.1260986328125,1232,0.019793589,-44.36854100227356,1.0143887996673584,0.04801291972398758,-3.232486612903226,1258.0
79,1248,32,40448,0.0004092704424510632,0.05890102731063962,-0.022426306939451024,-2.4110753536224365,0.2,0.2137451171875,1248,0.018338855,-44.34663140773773,1.0118319988250732,-0.02126351185142994,-3.2290116875000003,1258.0
80,1247,32,40960,0.0004092704424510632,0.7644743430428207,-0.010854513297090307,0.2477615475654602,0.2,0.079345703125,1264,0.013128398,-44.264660358428955,1.0101590156555176,0.0930272713303566,-3.2290116875000003,1258.0
81,1247,33,41472,0.0004092704424510632,0.050325458170846105,-0.025330105432658456,-0.07708489894866943,0.2,0.25830078125,1280,0.017072063,-44.22311174869537,1.008595585823059,-0.011545654386281967,-3.2290116875000003,1258.0
82,1247,33,41984,0.0004092704424510632,0.10594314802438021,-0.02807956177275628,0.5797621011734009,0.2,0.276611328125,1296,0.021377828,-44.187297224998474,1.0081554651260376,0.009558115154504776,-3.2282722121212126,1258.0
83,1247,34,42496,0.0004092704424510632,0.0863182894536294,-0.020411717938259244,0.8426913022994995,0.2,0.206298828125,1312,0.02655724,-44.18985939025879,1.0088284015655518,-0.016052646562457085,-3.2282722121212126,1258.0
84,1247,34,43008,0.0004092704424510632,0.0506215458153747,-0.02105351325008087,-3.078639507293701,0.2,0.1964111328125,1328,0.016205285,-44.204304695129395,1.0085402727127075,-0.025704992935061455,-3.231779441176471,1258.0
85,1247,34,43520,0.0004092704424510632,0.44792040111497045,-0.012401479645632207,0.5968989133834839,0.2,0.070556640625,1344,0.01456598,-44.187897086143494,1.0081427097320557,0.05798722431063652,-3.231779441176471,1258.0
86,1247,35,44032,0.0004092704424510632,0.028431907936464995,-0.027266961813438684,-2.362114906311035,0.2,0.224609375,1360,0.016488198,-44.17333948612213,1.0077561140060425,-0.03005828708410263,-3.228501942857143,1258.0
87,1247,35,44544,0.0004092704424510632,0.46576355304569006,-0.016437801503343508,0.6212605834007263,0.2,0.1029052734375,1376,0.016780082,-44.16118502616882,1.0077677965164185,0.0893685445189476,-3.228501942857143,1258.0
88,1247,36,45056,0.0004092704424510632,0.012649291194975376,-0.022752219723770395,-8.701799392700195,0.2,0.2000732421875,1392,0.013850582,-44.157524943351746,1.0075085163116455,-0.03757454827427864,-3.228501942857143,1258.0
89,1247,36,45568,0.0004092704424510632,0.008025057497434318,-0.02821231324924156,0.05906832218170166,0.2,0.3304443359375,1408,0.038202614,-44.17334473133087,1.0091177225112915,-0.033313218504190445,-3.221833527777778,1258.0
90,1247,36,46080,0.0004092704424510632,0.40424597007222474,-0.014055800369533245,0.2628178596496582,0.2,0.135009765625,1424,0.019553754,-44.201167941093445,1.009372591972351,0.029532302170991898,-3.221833527777778,1258.0
91,1247,37,46592,0.0004092704424510632,0.01380535849602893,-0.029866357886930928,-2.477509021759033,0.2,0.2969970703125,1440,0.02878816,-44.19776749610901,1.0092253684997559,-0.03306156024336815,-3.2262961891891893,1258.0
92,1247,37,47104,0.0004092704424510632,0.4769040094688535,-0.014842589407635387,0.37352484464645386,0.2,0.108154296875,1456,0.013564886,-44.200735330581665,1.0092206001281738,0.07573052495718002,-3.2262961891891893,1258.0
93,1247,38,47616,0.0004092704424510632,0.004719371507235337,-0.0302297378948424,-4.479321479797363,0.2,0.3017578125,1472,0.022340182,-44.18675351142883,1.008338212966919,-0.043263595551252365,-3.2262961891891893,1258.0
94,1247,38,48128,0.0004092704424510632,0.0025971251998271327,-0.025619451567763463,-0.04096496105194092,0.2,0.251220703125,1488,0.015423493,-44.17552649974823,1.0090842247009277,-0.03169219568371773,-3.22422952631579,1258.0
95,1247,38,48640,0.0004092704424510632,0.6313303036149591,-0.010550518331001513,0.12801611423492432,0.2,0.0618896484375,1504,0.012364686,-44.19812285900116,1.009260654449463,0.08447067439556122,-3.22422952631579,1258.0
96,1247,39,49152,0.0004092704424510632,0.016120451153256,-0.029148814413929358,-1.751690149307251,0.2,0.3037109375,1520,0.02945672,-44.20857501029968,1.0103598833084106,-0.03277258574962616,-3.2267406923076924,1258.0
97,1247,39,49664,0.0004092704424510632,0.4799368097446859,-0.010560619630268775,0.4376397728919983,0.2,0.0660400390625,1536,0.012526726,-44.250540375709534,1.0109610557556152,0.09964200109243393,-3.2267406923076924,1258.0
98,1247,40,50176,0.0004092704424510632,0.00924072932684794,-0.032697117210773285,-5.226017951965332,0.2,0.3265380859375,1552,0.021663535,-44.23106265068054,1.0092004537582397,-0.03971588611602783,-3.2267406923076924,1258.0
99,1247,40,50688,0.0004092704424510632,0.00253729317773832,-0.023994025716092438,0.037872493267059326,0.2,0.2249755859375,1568,0.013593225,-44.20045566558838,1.0098553895950317,-0.036829207092523575,-3.2246475000000006,1258.0
100,1247,41,51200,0.0004092704424510632,0.7002956189680845,-0.010822343472682405,0.2415732741355896,0.2,0.042724609375,1584,0.009439994,-44.21854043006897,1.0101678371429443,0.017429517582058907,-3.2246475000000006,1258.0
101,1247,41,51712,0.0004092704424510632,0.019704435020685196,-0.03077021407079883,-1.842498540878296,0.2,0.2998046875,1600,0.023390774,-44.19268763065338,1.0078935623168945,-0.0316220298409462,-3.223048536585366,1258.0
102,1247,41,52224,0.0004092704424510632,0.6094427634961903,-0.016858411065186374,0.3151973485946655,0.2,0.104736328125,1616,0.014762254,-44.13322997093201,1.0070749521255493,0.09768605977296829,-3.223048536585366,1258.0
103,1247,42,52736,0.0004092704424510632,0.029888405988458544,-0.024621652497444302,-1.0201270580291748,0.2,0.27392578125,1632,0.0206821,-44.11691689491272,1.0061486959457397,-0.02423311397433281,-3.223048536585366,1258.0
104,1247,42,53248,0.0004092704424510632,0.006262460912694223,-0.02181903936434537,-0.08343708515167236,0.2,0.2333984375,1648,0.014756901,-44.101885199546814,1.0068795680999756,-0.03646482154726982,-3.2218512619047623,1258.0
105,1247,43,53760,0.0004092704424510632,0.5415592447388917,-0.01253216881013941,0.3850722908973694,0.2,0.0643310546875,1664,0.008933624,-44.12746071815491,1.0071395635604858,0.050457172095775604,-3.2218512619047623,1258.0
106,1247,43,54272,0.0004092704424510632,0.01395088541903533,-0.02828670179587789,-3.2603816986083984,0.2,0.30517578125,1680,0.02859524,-44.11523401737213,1.0062544345855713,-0.02356511726975441,-3.220244186046512,1258.0
107,1247,43,54784,0.0004092704424510632,0.7603613846004009,-0.010516473848838359,0.4219930171966553,0.2,0.05078125,1696,0.008862823,-44.09759819507599,1.0060803890228271,0.09644068777561188,-3.220244186046512,1258.0
108,1247,44,55296,0.0004092704424510632,0.013984632329083979,-0.023453594665625133,-3.6378836631774902,0.2,0.263671875,1712,0.028705696,-44.09818744659424,1.0063837766647339,-0.021344102919101715,-3.220244186046512,1258.0
109,1247,44,55808,0.0004092704424510632,0.004838635555643123,-0.02141406921145972,0.5038755536079407,0.2,0.226806640625,1728,0.015043197,-44.074734687805176,1.0042219161987305,-0.03993412107229233,-3.2188598409090914,1258.0
110,1247,45,56320,0.0004092704424510632,0.37043731624726206,-0.016566343387239613,0.401139497756958,0.2,0.1846923828125,1744,0.02928504,-44.01800835132599,1.0034734010696411,-0.010933943092823029,-3.2188598409090914,1258.0
111,1248,45,56832,0.0004092704424510632,0.039348141581285745,-0.019481296243611723,-5.879220008850098,0.2,0.230712890625,1760,0.012306839,-44.01998972892761,1.0045466423034668,-0.012310699559748173,-3.2213603333333336,1258.0
112,1248,45,57344,0.0004092704424510632,0.7483704071491957,-0.015946686966344714,0.44745802879333496,0.2,0.1285400390625,1776,0.021531772,-44.05748927593231,1.0049738883972168,0.1317833960056305,-3.2213603333333336,1258.0
113,1248,46,57856,0.0004092704424510632,0.026239935075864196,-0.02343675261363387,-2.3103225231170654,0.2,0.2630615234375,1792,0.023018613,-44.03657305240631,1.0030890703201294,-0.031842682510614395,-3.2213603333333336,1258.0
114,1248,46,58368,0.0004092704424510632,0.07820472458843142,-0.025599992281058803,0.5480022430419922,0.2,0.2255859375,1808,0.019105809,-43.983670592308044,1.0019625425338745,-0.01018252968788147,-3.2209893478260874,1258.0
115,1248,47,58880,0.0004092704424510632,0.2067544272285886,-0.025522709009237587,0.5580781698226929,0.2,0.302734375,1824,0.043373585,-43.94940268993378,1.0011473894119263,-0.010944024659693241,-3.2209893478260874,1258.0
116,1248,47,59392,0.0004092704424510632,0.05665724352002144,-0.030189026438165456,-2.2603211402893066,0.2,0.2861328125,1840,0.026940832,-43.960651874542236,1.003230094909668,-0.025098472833633423,-3.225392042553192,1258.0
117,1248,47,59904,0.0004092704424510632,0.8275640299543738,-0.004248666518833488,0.1748843789100647,0.2,0.0419921875,1856,0.0064100064,-44.02922785282135,1.004164457321167,0.07860890030860901,-3.225392042553192,1258.0
118,1248,48,60416,0.0004092704424510632,0.010118683756445535,-0.022504510125145316,-1.763336420059204,0.2,0.2777099609375,1872,0.020598002,-44.030924797058105,1.003476619720459,-0.03009440004825592,-3.2276203958333336,1258.0
119,1248,48,60928,0.0004092704424510632,1.1269835350103676,-0.0019594969307945576,0.30423253774642944,0.2,0.048583984375,1888,0.006692386,-44.01251924037933,1.0033230781555176,0.3758391737937927,-3.2276203958333336,1258.0
120,1248,49,61440,0.0004092704424510632,0.03257999871857464,-0.024762868619291112,-0.9942392110824585,0.2,0.2587890625,1904,0.021532305,-44.02445316314697,1.0042717456817627,-0.02254883572459221,-3.2276203958333336,1258.0
121,1248,49,61952,0.0004092704424510632,0.0035343692397873383,-0.028189655553433113,-0.26958513259887695,0.2,0.267333984375,1920,0.019510157,-44.0435004234314,1.004041314125061,-0.04089787229895592,-3.2246274489795916,1258.0
122,1248,50,62464,0.0004092704424510632,0.9099660268984735,-0.010429456109704915,0.21767693758010864,0.2,0.0367431640625,1936,0.01002093,-44.03346371650696,1.003987431526184,0.06079944968223572,-3.2246274489795916,1258.0
123,1248,50,62976,0.0004092704424510632,0.02371429791674018,-0.027091708543593995,-3.3523168563842773,0.2,0.26171875,1952,0.021234788,-44.040894508361816,1.004571557044983,-0.03194606304168701,-3.2252216799999998,1258.0
124,1248,50,63488,0.0004092704424510632,0.8411781149916351,-0.007395207168883644,0.4405330419540405,0.2,0.0284423828125,1968,0.00932877,-44.047526597976685,1.0043901205062866,0.2947719097137451,-3.2252216799999998,1258.0
125,1248,51,64000,0.0004092704424510632,0.010709317299188115,-0.021996095281792805,-12.635151863098145,0.2,0.26806640625,1984,0.022396103,-44.04227077960968,1.0044387578964233,-0.029897093772888184,-3.2252216799999998,1258.0
126,1248,51,64512,0.0004092704424510632,0.002748109840467805,-0.02721915557049215,-0.010355353355407715,0.2,0.2755126953125,2000,0.019385312,-44.01549315452576,1.0024436712265015,-0.0401882529258728,-3.2297916078431372,1258.0
