train/learning_rate,time/total_timesteps,train/critic_loss,time/fps,train/actor_loss,time/episodes,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,rollout/ep_len_mean,time/time_elapsed,train/n_updates
0.0008459126528049375,5032,1.2843906879425049,45,-122.79631042480469,4,-164.52880859375,-5.3284365000000005,0.017192836850881577,1258.0,111,4931
0.0008459126528049375,10064,2.188258647918701,37,-126.59368896484375,8,55.003299713134766,-4.349721124999999,0.0010445265797898173,1258.0,265,9963
0.0008459126528049375,15096,2.192366600036621,36,-133.8101348876953,12,266.44195556640625,-3.768143083333333,0.0008605313487350941,1258.0,418,14995
0.0008459126528049375,20128,1.956911325454712,35,-136.131591796875,16,-36.020931243896484,-3.4072180000000003,0.0008258855668827891,1258.0,572,20027
0.0008459126528049375,25160,39.90034484863281,32,-137.46768188476562,20,92.4512939453125,-3.273445400000001,0.0008561335853300989,1258.0,4,25059
0.0008459126528049375,30192,2.4120965003967285,32,-134.68739318847656,24,-44.41542053222656,-3.1414962916666673,0.0009345336584374309,1258.0,159,30091
0.0008459126528049375,35224,2.3294730186462402,32,-130.1686553955078,28,10.064818382263184,-3.0489401071428577,0.0016006689984351397,1258.0,313,35123
0.0008459126528049375,40256,4.668615818023682,32,-130.9119873046875,32,-35.99643325805664,-2.9534791875,0.0006610623095184565,1258.0,468,40155
0.0008459126528049375,45288,6.226721286773682,32,-126.3580551147461,36,-1.826964259147644,-2.8663399166666665,0.0008660280145704746,1258.0,627,45187
0.0008459126528049375,50320,8.279102325439453,32,-113.50773620605469,40,26.249305725097656,-2.8085037749999997,0.0009286850108765066,1258.0,9,50219
0.0008459126528049375,55352,3.1236019134521484,32,-108.79832458496094,44,65.460693359375,-2.772131227272727,0.0010570648591965437,1258.0,162,55251
0.0008459126528049375,60384,5.342833518981934,35,-106.44049072265625,48,-1.5141152143478394,-2.7407413958333335,0.0009187469258904457,1258.0,290,60283
0.0008459126528049375,65416,5.870316028594971,38,-103.92166900634766,52,104.59540557861328,-2.717838480769231,0.0010097036138176918,1258.0,400,65315
0.0008459126528049375,70448,10.614848136901855,39,-93.37875366210938,56,-63.45399856567383,-2.7182801964285708,0.0007089377613738179,1258.0,512,70347
0.0008459126528049375,75480,2.562981605529785,42,-95.56145477294922,60,2.6717424392700195,-2.6787888166666662,0.0010041891364380717,1258.0,11,75379
0.0008459126528049375,80512,11.485952377319336,40,-90.52313232421875,64,53.486114501953125,-2.642930140625,0.000960455450695008,1258.0,134,80411
0.0008459126528049375,85544,2.932284355163574,40,-81.21638488769531,68,-18.62836456298828,-2.6240105735294117,0.001195269636809826,1258.0,260,85443
0.0008459126528049375,90576,2.345935344696045,40,-76.43272399902344,72,29.727706909179688,-2.6034712916666667,0.0007263857405632734,1258.0,385,90475
0.0008459126528049375,95608,2.6410810947418213,40,-74.40362548828125,76,57.79136276245117,-2.588692947368421,0.0012645295355468988,1258.0,511,95507
