time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_range,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
1817,12288,24,6,368,-0.022796329867560416,0.0013143518081051297,0.0004092704424510632,0.01594221,0.988667905330658,0.2,0.1805419921875,-43.64394676685333,-0.029372835531830788,0.007446169853210449,1223.0,-2.2074901999999996
1814,12800,25,7,384,-0.0210648115753429,0.06558805739041418,0.0004092704424510632,0.016768482,0.9878923892974854,0.2,0.1990966796875,-43.60001742839813,0.006699148565530777,0.0013198256492614746,1223.0,-2.2074901999999996
1813,13312,26,7,400,-0.026502913853619248,0.0026359210824011825,0.0004092704424510632,0.016493259,0.9875702261924744,0.2,0.2119140625,-43.58230686187744,-0.038821231573820114,0.00950402021408081,1223.0,-2.2074901999999996
1812,13824,27,7,416,-0.027386381509131752,0.0025755702808964998,0.0004092704424510632,0.020313647,0.9877990484237671,0.2,0.2335205078125,-43.580660343170166,-0.040396276861429214,-0.0006560087203979492,1223.0,-2.2023722727272723
1810,14336,28,7,432,-0.020727423281641677,0.08003392443060875,0.0004092704424510632,0.016424667,0.9883785247802734,0.2,0.194091796875,-43.59425389766693,0.009994301944971085,0.0013800859451293945,1223.0,-2.2023722727272723
1806,14848,29,8,448,-0.03182386091793887,0.001501033915701555,0.0004092704424510632,0.022373341,0.9882717728614807,0.2,0.263427734375,-43.60125684738159,-0.04280184954404831,0.028109967708587646,1223.0,-2.197090833333333
1802,15360,30,8,464,-0.02775917566032149,0.08294009370729327,0.0004092704424510632,0.022281092,0.9879326224327087,0.2,0.2479248046875,-43.59841561317444,-0.004358578473329544,0.0008009076118469238,1223.0,-2.197090833333333
1798,15872,31,8,480,-0.020345396202174015,0.002123185135133099,0.0004092704424510632,0.012651254,0.9866322875022888,0.2,0.19580078125,-43.56732416152954,-0.040559038519859314,0.028228580951690674,1223.0,-2.197090833333333
1794,16384,32,9,496,-0.022505608474602923,0.002595721944089746,0.0004092704424510632,0.0132945925,0.985907256603241,0.2,0.193359375,-43.52999293804169,-0.02060038223862648,0.003794252872467041,1223.0,-2.198307769230769
1790,16896,33,9,512,-0.025126856024144217,0.07870033557992429,0.0004092704424510632,0.03084053,0.9867889881134033,0.2,0.23828125,-43.53234887123108,-0.0031217262148857117,0.0005005002021789551,1223.0,-2.198307769230769
1788,17408,34,9,528,-0.02297347251442261,0.0020788084730156697,0.0004092704424510632,0.017683642,0.9889448881149292,0.2,0.2113037109375,-43.57474207878113,-0.03880295157432556,-0.03313791751861572,1223.0,-2.2020967142857146
1786,17920,35,10,544,-0.024498365877661854,0.11361654778011143,0.0004092704424510632,0.017788906,0.9894516468048096,0.2,0.2117919921875,-43.62446570396423,0.018983639776706696,0.0006033778190612793,1223.0,-2.2020967142857146
1785,18432,36,10,560,-0.027123028878122568,0.0008946009984356351,0.0004092704424510632,0.019239198,0.9875617623329163,0.2,0.2508544921875,-43.59779250621796,-0.04035645350813866,-0.06029105186462402,1223.0,-2.1929155333333337
1779,18944,37,10,576,-0.022717434287187643,0.11648190068081021,0.0004092704424510632,0.019313268,0.9863420128822327,0.2,0.202880859375,-43.54072892665863,0.02711433731019497,0.0009055733680725098,1223.0,-2.1929155333333337
1775,19456,38,10,592,-0.022693861086736433,0.001638581126826466,0.0004092704424510632,0.017457888,0.9863063097000122,0.2,0.21484375,-43.51626706123352,-0.025924796238541603,-0.008573412895202637,1223.0,-2.1929155333333337
1771,19968,39,11,608,-0.021202677162364125,0.002518428063922329,0.0004092704424510632,0.01642533,0.9865073561668396,0.2,0.1856689453125,-43.51773929595947,-0.01774889975786209,0.001000821590423584,1223.0,-2.1889111875
1768,20480,40,11,624,-0.02138543263572501,0.13798948214389384,0.0004092704424510632,0.021022787,0.9868831634521484,0.2,0.2110595703125,-43.524516224861145,0.03284253180027008,0.00045937299728393555,1223.0,-2.1889111875
1764,20992,41,11,640,-0.02503400412388146,0.0014902832444931846,0.0004092704424510632,0.023239467,0.9866683483123779,0.2,0.2681884765625,-43.524017453193665,-0.03403347730636597,-0.01928842067718506,1223.0,-2.1893155294117648
1760,21504,42,12,656,-0.02970995777286589,0.1325768621172756,0.0004092704424510632,0.025883451,0.9860740303993225,0.2,0.2576904296875,-43.5108562707901,0.02370963990688324,0.0008602738380432129,1223.0,-2.1893155294117648
1755,22016,43,12,672,-0.028480055305408314,0.0016745434513723012,0.0004092704424510632,0.019310735,0.9852723479270935,0.2,0.242431640625,-43.48693251609802,-0.036747533828020096,0.11744767427444458,1223.0,-2.190910888888889
1751,22528,44,12,688,-0.025050325100892223,0.13482930487953126,0.0004092704424510632,0.022631371,0.9847887754440308,0.2,0.26025390625,-43.46954071521759,0.031206101179122925,0.0013887286186218262,1223.0,-2.190910888888889
1748,23040,45,13,704,-0.026430687787069473,0.002934663563792128,0.0004092704424510632,0.019572252,0.9821380376815796,0.2,0.2591552734375,-43.42157530784607,-0.03419802337884903,0.00917905569076538,1223.0,-2.190910888888889
1745,23552,46,13,720,-0.02590725688787643,0.002979552977194544,0.0004092704424510632,0.021796383,0.9843589663505554,0.2,0.239013671875,-43.397128105163574,-0.044373705983161926,-9.083747863769531e-05,1223.0,-2.186716157894737
1741,24064,47,13,736,-0.02532511204481125,0.14991335989907384,0.0004092704424510632,0.02193857,0.9839295744895935,0.2,0.2392578125,-43.456491231918335,0.04893283173441887,0.0006054043769836426,1223.0,-2.186716157894737
1739,24576,48,14,752,-0.029859024158213288,0.0012950284517501132,0.0004092704424510632,0.023470007,0.9824978113174438,0.2,0.2569580078125,-43.41387629508972,-0.03785773739218712,0.010814368724822998,1223.0,-2.18480335
1734,25088,49,14,768,-0.03125994339643512,0.14386015012860298,0.0004092704424510632,0.02887176,0.9828119874000549,0.2,0.269775390625,-43.396406173706055,0.023033149540424347,0.006722748279571533,1223.0,-2.18480335
1730,25600,50,14,784,-0.02431670499208849,0.002345765013160417,0.0004092704424510632,0.017282471,0.9827242493629456,0.2,0.227783203125,-43.40357065200806,-0.029383204877376556,0.030488133430480957,1223.0,-2.18480335
1728,26112,51,15,800,-0.026866432861424983,0.0024980466623674147,0.0004092704424510632,0.02158066,0.9825881123542786,0.2,0.2503662109375,-43.4011412858963,-0.03415533900260925,0.043611884117126465,1223.0,-2.178177476190476
1725,26624,52,15,816,-0.027736233329051174,0.138069202657789,0.0004092704424510632,0.022053536,0.9829067587852478,0.2,0.2620849609375,-43.40109932422638,0.019087672233581543,0.005658209323883057,1223.0,-2.178177476190476
1723,27136,53,15,832,-0.02461108163697645,0.004170908378000604,0.0004092704424510632,0.018202445,0.9826030731201172,0.2,0.2310791015625,-43.404665350914,-0.03297014534473419,-0.9489624500274658,1223.0,-2.180148772727273
1721,27648,54,16,848,-0.02683642327610869,0.11654036631807685,0.0004092704424510632,0.024839472,0.9825479984283447,0.2,0.21728515625,-43.39099395275116,0.0014209076762199402,0.17744415998458862,1223.0,-2.180148772727273
1718,28160,55,16,864,-0.022442601359216496,0.006155504066555295,0.0004092704424510632,0.018585455,0.982029378414154,0.2,0.20751953125,-43.38174283504486,-0.027903392910957336,-0.5978659391403198,1223.0,-2.1800089130434785
1716,28672,56,16,880,-0.028445352363632992,0.13510657288134098,0.0004092704424510632,0.020689113,0.9807060360908508,0.2,0.27294921875,-43.34817123413086,0.014923296868801117,0.004853308200836182,1223.0,-2.1800089130434785
1713,29184,57,17,896,-0.02481413507484831,0.0065873311177711,0.0004092704424510632,0.022602126,0.9804754853248596,0.2,0.2420654296875,-43.320398688316345,-0.014404657296836376,-0.33878064155578613,1223.0,-2.1800089130434785
1711,29696,58,17,912,-0.022594029913307168,0.003129339293082012,0.0004092704424510632,0.016801603,0.9802684187889099,0.2,0.209716796875,-43.317540526390076,-0.021368468180298805,0.045626938343048096,1223.0,-2.1829712916666666
1708,30208,59,17,928,-0.026099065114976838,0.11646995157934725,0.0004092704424510632,0.021278773,0.9797948002815247,0.2,0.228759765625,-43.303316831588745,0.011431559920310974,0.03311043977737427,1223.0,-2.1829712916666666
1706,30720,60,18,944,-0.019211469450965524,0.007470894997823052,0.0004092704424510632,0.015533961,0.9791100025177002,0.2,0.1666259765625,-43.28053140640259,-0.026865774765610695,-2.965665578842163,1223.0,-2.1838048399999996
1703,31232,61,18,960,-0.020079019959666766,0.1170637613395229,0.0004092704424510632,0.018498521,0.9789096713066101,0.2,0.230224609375,-43.26647388935089,0.02051517739892006,0.018699288368225098,1223.0,-2.1838048399999996
1701,31744,62,18,976,-0.025177097690175287,0.011047459993278608,0.0004092704424510632,0.017341524,0.9808925986289978,0.2,0.2232666015625,-43.2854665517807,-0.028148159384727478,0.12837690114974976,1223.0,-2.1838048399999996
1698,32256,63,18,992,-0.02850794755795505,0.012818344635888934,0.0004092704424510632,0.020077199,0.9827525019645691,0.2,0.2564697265625,-43.35491943359375,-0.04142165184020996,-0.10264158248901367,1223.0,-2.1898640769230764
1696,32768,64,19,1008,-0.024072750296909362,0.07990030734799802,0.0004092704424510632,0.017589532,0.9817116856575012,0.2,0.1949462890625,-43.37624800205231,-0.010510601103305817,0.21026474237442017,1223.0,-2.1898640769230764
1694,33280,65,19,1024,-0.018639346526470035,0.011494366743136197,0.0004092704424510632,0.01633465,0.9812270998954773,0.2,0.1767578125,-43.33405959606171,-0.016845589503645897,-3.916449546813965,1223.0,-2.190748407407407
1691,33792,66,19,1040,-0.02010265106218867,0.11817869450896978,0.0004092704424510632,0.016512819,0.9805738925933838,0.2,0.1959228515625,-43.323896408081055,0.016991280019283295,0.07776755094528198,1223.0,-2.190748407407407
1689,34304,67,20,1056,-0.02581317139265593,0.012464594808989204,0.0004092704424510632,0.019770846,0.9792080521583557,0.2,0.2320556640625,-43.29147982597351,-0.03149077296257019,-1.2885384559631348,1223.0,-2.184792214285714
1687,34816,68,20,1072,-0.02553183035342954,0.11104261269792914,0.0004092704424510632,0.024358153,0.9789385199546814,0.2,0.2010498046875,-43.26116406917572,0.014925278723239899,0.12827050685882568,1223.0,-2.184792214285714
1684,35328,69,20,1088,-0.020796819582756143,0.006998338474659249,0.0004092704424510632,0.012406868,0.9778211712837219,0.2,0.1776123046875,-43.23944675922394,-0.02925707958638668,-0.7827298641204834,1223.0,-2.184792214285714
1683,35840,70,21,1104,-0.024002502381335944,0.0034149354505643714,0.0004092704424510632,0.014657526,0.9769692420959473,0.2,0.2049560546875,-43.198259353637695,-0.03088746964931488,-0.009721875190734863,1223.0,-2.1880564482758618
1682,36352,71,21,1120,-0.020852384506724775,0.11338819772936404,0.0004092704424510632,0.021756113,0.9766402244567871,0.2,0.2130126953125,-43.183106780052185,0.006829060614109039,0.0721781849861145,1223.0,-2.1880564482758618
1683,36864,72,21,1136,-0.02483787549135741,0.009716631146147847,0.0004092704424510632,0.017707013,0.977289617061615,0.2,0.22021484375,-43.184067249298096,-0.03205813467502594,-3.885176181793213,1223.0,-2.181013299999999
1684,37376,73,22,1152,-0.0187567732136813,0.11396805197000504,0.0004092704424510632,0.015783608,0.9773596525192261,0.2,0.189453125,-43.19810366630554,0.013669721782207489,0.03419429063796997,1223.0,-2.181013299999999
1686,37888,74,22,1168,-0.023823967218049802,0.010096973710460588,0.0004092704424510632,0.020652607,0.9768579602241516,0.2,0.2132568359375,-43.18459725379944,-0.03297743573784828,-0.1951202154159546,1223.0,-2.181013299999999
1687,38400,75,22,1184,-0.027154818002600223,0.021506503457203507,0.0004092704424510632,0.017076518,0.9755500555038452,0.2,0.23876953125,-43.163578748703,-0.03195219114422798,0.41195493936538696,1223.0,-2.182475064516128
1688,38912,76,23,1200,-0.018608773563755676,0.06543233245611191,0.0004092704424510632,0.020219676,0.973776638507843,0.2,0.1964111328125,-43.10871469974518,0.0024561993777751923,0.4162907600402832,1223.0,-2.182475064516128
1689,39424,77,23,1216,-0.021828143231687136,0.013182825015974231,0.0004092704424510632,0.01820673,0.9731461405754089,0.2,0.2109375,-43.06779217720032,-0.023853864520788193,-2.528398036956787,1223.0,-2.18280159375
1689,39936,78,23,1232,-0.029028055170783773,0.1002075953874737,0.0004092704424510632,0.023966607,0.971187949180603,0.2,0.226806640625,-43.03370237350464,-0.0025635287165641785,0.053999364376068115,1223.0,-2.18280159375
1690,40448,79,23,1248,-0.0263728028658079,0.005562965670833364,0.0004092704424510632,0.0210974,0.9688499569892883,0.2,0.23876953125,-42.95852446556091,-0.039659515023231506,-1.5736925601959229,1223.0,-2.1803290303030303
1691,40960,80,24,1264,-0.018905325676314533,0.12350189639255404,0.0004092704424510632,0.017616415,0.9675219655036926,0.2,0.158447265625,-42.898096203804016,0.03333905339241028,0.1064956784248352,1223.0,-2.1803290303030303
1692,41472,81,24,1280,-0.02474741142941639,0.00628998717002105,0.0004092704424510632,0.017354392,0.9673774242401123,0.2,0.2298583984375,-42.87258195877075,-0.038765158504247665,-1.4948132038116455,1223.0,-2.1803290303030303
1693,41984,82,24,1296,-0.032258878854918294,0.003104022856859956,0.0004092704424510632,0.019844403,0.9658385515213013,0.2,0.268310546875,-42.855197072029114,-0.05402654409408569,-0.06607484817504883,1223.0,-2.1771360588235296
1694,42496,83,25,1312,-0.01968971650057938,0.09323195740580559,0.0004092704424510632,0.019168604,0.9638983607292175,0.2,0.160888671875,-42.79019796848297,-0.016826985403895378,0.11590784788131714,1223.0,-2.1771360588235296
1695,43008,84,25,1328,-0.01711378016625531,0.013870326321921311,0.0004092704424510632,0.011837676,0.9640719294548035,0.2,0.1595458984375,-42.75574040412903,-0.020802367478609085,-4.529984951019287,1223.0,-2.1789918
1696,43520,85,25,1344,-0.021087032539071515,0.10850326577201486,0.0004092704424510632,0.019292856,0.963886022567749,0.2,0.22021484375,-42.76007342338562,-0.0011234898120164871,0.03448218107223511,1223.0,-2.1789918
1697,44032,86,25,1360,-0.02159752495936118,0.008771812223130837,0.0004092704424510632,0.014420755,0.9648228883743286,0.2,0.192626953125,-42.7625287771225,-0.0255342535674572,-0.10480904579162598,1223.0,-2.179646111111111
1698,44544,87,26,1376,-0.015316385281039402,0.12251705187372863,0.0004092704424510632,0.015168117,0.9667981266975403,0.2,0.125,-42.80342996120453,0.023453058674931526,0.47595036029815674,1223.0,-2.179646111111111
1699,45056,88,26,1392,-0.022904700905201025,0.005486941183335148,0.0004092704424510632,0.016521249,0.9675033688545227,0.2,0.224609375,-42.8555269241333,-0.030264144763350487,-0.669198751449585,1223.0,-2.179646111111111
1700,45568,89,26,1408,-0.02791384004376596,0.003972219928982668,0.0004092704424510632,0.020011362,0.9680724740028381,0.2,0.274169921875,-42.863978147506714,-0.0327521450817585,-0.08687639236450195,1223.0,-2.1842528648648645
1700,46080,90,27,1424,-0.021560243891144637,0.12249954137951136,0.0004092704424510632,0.019238919,0.9679558873176575,0.2,0.1697998046875,-42.87806761264801,0.023445717990398407,0.10922443866729736,1223.0,-2.1842528648648645
1699,46592,91,27,1440,-0.023918080871226266,0.019225365191232413,0.0004092704424510632,0.0150450505,0.9697341322898865,0.2,0.1873779296875,-42.89125978946686,-0.03861002251505852,-2.8355557918548584,1223.0,-2.1808779210526312
1697,47104,92,27,1456,-0.024610445820144378,0.11856552073732018,0.0004092704424510632,0.026475,0.9706823825836182,0.2,0.2235107421875,-42.946741819381714,0.002234172075986862,0.10089564323425293,1223.0,-2.1808779210526312
1695,47616,93,28,1472,-0.025042652676347643,0.012675256526563317,0.0004092704424510632,0.022457898,0.9708117246627808,0.2,0.269287109375,-42.955862283706665,-0.029472559690475464,-0.03460848331451416,1223.0,-2.1808779210526312
1694,48128,94,28,1488,-0.028596932752407156,0.00547475169878453,0.0004092704424510632,0.020067861,0.9715387225151062,0.2,0.2772216796875,-42.968536019325256,-0.03650125488638878,-0.8059797286987305,1223.0,-2.179575179487179
1695,48640,95,28,1504,-0.021311897260602564,0.1294510381994769,0.0004092704424510632,0.019281942,0.9709175825119019,0.2,0.23388671875,-42.97990953922272,0.012865658849477768,0.10436350107192993,1223.0,-2.179575179487179
1695,49152,96,28,1520,-0.026519920691498555,0.01839643341372721,0.0004092704424510632,0.019358765,0.9700283408164978,0.2,0.2113037109375,-42.949485063552856,-0.03166753053665161,-4.580732345581055,1223.0,-2.17577845
1696,49664,97,29,1536,-0.02700917745823972,0.1359758615726605,0.0004092704424510632,0.027730018,0.9687248468399048,0.2,0.2547607421875,-42.92114806175232,-0.003275284543633461,0.04698991775512695,1223.0,-2.17577845
1697,50176,98,29,1552,-0.021590646036202088,0.013630549685331061,0.0004092704424510632,0.017710354,0.9689373970031738,0.2,0.1929931640625,-42.898022294044495,-0.03786908835172653,-1.6902284622192383,1223.0,-2.1753571219512193
1698,50688,99,29,1568,-0.022279904660535976,0.16287423693574965,0.0004092704424510632,0.016376873,0.9688063859939575,0.2,0.164306640625,-42.90644025802612,0.031230110675096512,0.155431866645813,1223.0,-2.1753571219512193
1699,51200,100,30,1584,-0.02810498868348077,0.00391017206129618,0.0004092704424510632,0.023830961,0.9698566198348999,0.2,0.255126953125,-42.91277503967285,-0.04840874671936035,-0.6013094186782837,1223.0,-2.1753571219512193
1698,51712,101,30,1600,-0.03107950504636392,0.0029838763002771884,0.0004092704424510632,0.023356266,0.9701014161109924,0.2,0.2738037109375,-42.94405174255371,-0.04626408964395523,0.030121207237243652,1223.0,-2.172039809523809
1698,52224,102,30,1616,-0.01842436467995867,0.18353803851641715,0.0004092704424510632,0.014090462,0.9695950150489807,0.2,0.150390625,-42.937291502952576,0.01937723159790039,0.10114377737045288,1223.0,-2.172039809523809
1698,52736,103,31,1632,-0.024092035921057686,0.01899640992633067,0.0004092704424510632,0.022458311,0.9687642455101013,0.2,0.2291259765625,-42.912919878959656,-0.02656606025993824,-2.6520509719848633,1223.0,-2.1726289767441855
1700,53248,104,31,1648,-0.019760966708417982,0.1993594691157341,0.0004092704424510632,0.02059381,0.9672951698303223,0.2,0.2491455078125,-42.8761967420578,0.021713942289352417,0.029311180114746094,1223.0,-2.1726289767441855
1700,53760,105,31,1664,-0.02096506327507086,0.029129659291356802,0.0004092704424510632,0.017894294,0.9660622477531433,0.2,0.2037353515625,-42.8309907913208,-0.01664358749985695,0.25720787048339844,1223.0,-2.1726289767441855
1700,54272,106,31,1680,-0.023023471541819163,0.02757409674813971,0.0004092704424510632,0.023476548,0.9654258489608765,0.2,0.2130126953125,-42.80370759963989,-0.014547898434102535,-0.9608876705169678,1223.0,-2.1750174999999996
1700,54784,107,32,1696,-0.017583734574145637,0.11948164319619536,0.0004092704424510632,0.01920135,0.9650315046310425,0.2,0.13671875,-42.79036235809326,-0.0015827007591724396,0.20740747451782227,1223.0,-2.1750174999999996
1701,55296,108,32,1712,-0.01934496326430235,0.019890228111762553,0.0004092704424510632,0.013521477,0.9657122492790222,0.2,0.1678466796875,-42.78772270679474,-0.020926237106323242,-3.7314720153808594,1223.0,-2.175345822222222
1703,55808,109,32,1728,-0.027579976595006883,0.16851763799786568,0.0004092704424510632,0.02133732,0.9650458693504333,0.2,0.29541015625,-42.7949515581131,-0.002141568809747696,0.06169939041137695,1223.0,-2.175345822222222
1703,56320,110,33,1744,-0.023769020044710487,0.015730214479845017,0.0004092704424510632,0.020151783,0.9656352996826172,0.2,0.228759765625,-42.78221833705902,-0.024694401770830154,-0.9309496879577637,1223.0,-2.173190217391304
1703,56832,111,33,1760,-0.020134374499320984,0.182072316063568,0.0004092704424510632,0.019807491,0.9656412601470947,0.2,0.1495361328125,-42.79862034320831,0.04977767914533615,0.26698946952819824,1223.0,-2.173190217391304
1703,57344,112,33,1776,-0.02755710348719731,0.0057384660467505455,0.0004092704424510632,0.021477424,0.9654956459999084,0.2,0.267333984375,-42.789421916007996,-0.034300826489925385,-0.9584717750549316,1223.0,-2.173190217391304
1705,57856,113,33,1792,-0.024631904059788212,0.002603922777780099,0.0004092704424510632,0.019135285,0.9658482074737549,0.2,0.2437744140625,-42.799206495285034,-0.03406979888677597,-0.3265436887741089,1223.0,-2.172374382978723
1706,58368,114,34,1808,-0.021122748032212257,0.19601447111926973,0.0004092704424510632,0.024894444,0.9658184051513672,0.2,0.1712646484375,-42.807106256484985,0.007759224623441696,0.10705322027206421,1223.0,-2.172374382978723
1708,58880,115,34,1824,-0.03315174416638911,0.023835800064262003,0.0004092704424510632,0.025000624,0.9676148295402527,0.2,0.283935546875,-42.8261616230011,-0.03903836011886597,-3.345829963684082,1223.0,-2.17350675
1710,59392,116,34,1840,-0.026504191439016722,0.20884202141314745,0.0004092704424510632,0.025419254,0.9685632586479187,0.2,0.2646484375,-42.883933544158936,0.00737057626247406,0.03330671787261963,1223.0,-2.17350675
1711,59904,117,34,1856,-0.02437448187265545,0.017835367849329486,0.0004092704424510632,0.016135849,0.9709270000457764,0.2,0.2110595703125,-42.91974222660065,-0.018852610141038895,-0.5689640045166016,1223.0,-2.17350675
1713,60416,118,35,1872,-0.022197572543518618,0.052294317400082946,0.0004092704424510632,0.016554296,0.9710057973861694,0.2,0.208251953125,-42.979658246040344,-0.014608927071094513,0.5338380932807922,1223.0,-2.1714884285714287
1714,60928,119,35,1888,-0.023002608970273286,0.08800230186898261,0.0004092704424510632,0.027217127,0.9695890545845032,0.2,0.2257080078125,-42.94259989261627,4.772469401359558e-05,0.5683770179748535,1223.0,-2.1714884285714287
1716,61440,120,35,1904,-0.022396621556254104,0.03177992696873844,0.0004092704424510632,0.01800526,0.9676070809364319,0.2,0.2220458984375,-42.893526673316956,-0.028397778049111366,-2.8982763290405273,1223.0,-2.17135766
1718,61952,121,36,1920,-0.024426396237686276,0.16734192753210664,0.0004092704424510632,0.020377886,0.9672807455062866,0.2,0.156494140625,-42.848901867866516,-0.005682893097400665,0.13260561227798462,1223.0,-2.17135766
1719,62464,122,36,1936,-0.021754772576969117,0.01376278733368963,0.0004092704424510632,0.017978525,0.9650396108627319,0.2,0.208984375,-42.8273024559021,-0.032746728509664536,-1.6447668075561523,1223.0,-2.1719833529411767
1721,62976,123,36,1952,-0.017014138196827844,0.1539954598993063,0.0004092704424510632,0.019233285,0.9649454951286316,0.2,0.1319580078125,-42.76783573627472,0.026611000299453735,0.4160118103027344,1223.0,-2.1719833529411767
1722,63488,124,36,1968,-0.023924744775285944,0.004658825353544671,0.0004092704424510632,0.013761893,0.9643477201461792,0.2,0.2138671875,-42.77739346027374,-0.042686253786087036,-1.5610928535461426,1223.0,-2.1719833529411767
1724,64000,125,37,1984,-0.023794495384208858,0.002738550021604169,0.0004092704424510632,0.014669374,0.9664128422737122,0.2,0.219482421875,-42.78667914867401,-0.03529178351163864,-0.04490482807159424,1223.0,-2.1714295384615387
