time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_range,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
4256,512,1,0,,,,,,,,,,,,,
2562,1024,2,0,16,-0.033595079788938165,0.18269369367772015,0.0004092704424510632,0.018407555,1.0003514289855957,0.2,0.2620849609375,-43.98675835132599,-0.03886943310499191,-0.7584482431411743,,
2256,1536,3,0,32,-0.0339861954562366,0.003129601522232406,0.0004092704424510632,0.024294142,0.9999194145202637,0.2,0.2900390625,-43.99406039714813,-0.044483382254838943,-0.0710148811340332,1223.0,-2.203454
2128,2048,4,0,48,-0.026778458573971875,0.01604591653449461,0.0004092704424510632,0.017481744,0.9985806345939636,0.2,0.30078125,-43.96207797527313,-0.029301326721906662,0.003376603126525879,1223.0,-2.203454
2058,2560,5,1,64,-0.02305904353124788,0.0014748327848792542,0.0004092704424510632,0.015313407,0.9996839761734009,0.2,0.2227783203125,-43.9507759809494,-0.03129607439041138,-0.014028549194335938,1223.0,-2.277739
2015,3072,6,1,80,-0.029047922005702276,0.021375765441916883,0.0004092704424510632,0.018942215,0.9998401403427124,0.2,0.2930908203125,-43.97943830490112,-0.020237265154719353,0.005604088306427002,1223.0,-2.277739
1962,3584,7,1,96,-0.023233404601342045,0.002279083852045005,0.0004092704424510632,0.016090067,0.9996778964996338,0.2,0.233642578125,-43.97543525695801,-0.023013584315776825,-0.02175319194793701,1223.0,-2.277739
1918,4096,8,2,112,-0.02901533432304859,0.002330743987840833,0.0004092704424510632,0.017851317,1.000827431678772,0.2,0.2689208984375,-43.98852479457855,-0.040313273668289185,-0.01990675926208496,1223.0,-2.2329223333333332
1898,4608,9,2,128,-0.024248556510428898,0.029682267806492746,0.0004092704424510632,0.018977271,1.0012733936309814,0.2,0.2508544921875,-44.01497793197632,-0.019672460854053497,0.0070154666900634766,1223.0,-2.2329223333333332
1884,5120,10,2,144,-0.024863325234036893,0.0012002742805634625,0.0004092704424510632,0.016724747,1.0011837482452393,0.2,0.242431640625,-44.020918011665344,-0.02363451197743416,0.19261080026626587,1223.0,-2.1749285
1881,5632,11,2,160,-0.02443589540780522,0.03490962501382455,0.0004092704424510632,0.018225767,1.0023616552352905,0.2,0.2490234375,-44.03548848628998,-0.016922999173402786,0.053537845611572266,1223.0,-2.1749285
1879,6144,12,3,176,-0.023344140863628127,0.0013824903853674186,0.0004092704424510632,0.015077512,1.0022486448287964,0.2,0.2532958984375,-44.058539032936096,-0.03557228296995163,-0.3400174379348755,1223.0,-2.1625204
1869,6656,13,3,192,-0.02905658434610814,0.0395949924713932,0.0004092704424510632,0.017873159,1.0002951622009277,0.2,0.262451171875,-44.024269700050354,-0.019735807552933693,0.09475982189178467,1223.0,-2.1625204
1867,7168,14,3,208,-0.02567674044985324,0.003289410989964381,0.0004092704424510632,0.015248469,1.0013779401779175,0.2,0.216796875,-43.99335300922394,-0.03795348480343819,-0.1557164192199707,1223.0,-2.1625204
1863,7680,15,4,224,-0.032470385456690565,0.002099601722875377,0.0004092704424510632,0.024381548,1.0022472143173218,0.2,0.301025390625,-44.040398478507996,-0.04224913567304611,0.06430643796920776,1223.0,-2.147422166666667
1855,8192,16,4,240,-0.02372426616784651,0.04565712565090507,0.0004092704424510632,0.015226664,1.0041913986206055,0.2,0.243408203125,-44.07700324058533,-0.020002568140625954,0.05687135457992554,1223.0,-2.147422166666667
1851,8704,17,4,256,-0.027977984660537913,0.0037089316065248568,0.0004092704424510632,0.024026472,1.0054532289505005,0.2,0.28759765625,-44.12928533554077,-0.02931959368288517,-1.12823486328125,1223.0,-2.184101
1841,9216,18,5,272,-0.02940660137392115,0.051704336889088154,0.0004092704424510632,0.023493558,1.0048662424087524,0.2,0.30859375,-44.13921844959259,-0.009130362421274185,0.08535110950469971,1223.0,-2.184101
1833,9728,19,5,288,-0.02555694882175885,0.003828348962997552,0.0004092704424510632,0.01610652,1.0042707920074463,0.2,0.2235107421875,-44.11936390399933,-0.018338389694690704,-0.0028187036514282227,1223.0,-2.184101
1829,10240,20,5,304,-0.02199051817297004,0.0033055382664315403,0.0004092704424510632,0.012410937,1.0046911239624023,0.2,0.2027587890625,-44.11665761470795,-0.04317285493016243,0.009574174880981445,1223.0,-2.17301075
1823,10752,21,5,320,-0.027691217299434356,0.054632428160402924,0.0004092704424510632,0.018688284,1.004551887512207,0.2,0.259765625,-44.1245242357254,-0.01945585384964943,0.07657724618911743,1223.0,-2.17301075
