train/ent_coef,time/episodes,train/n_updates,train/actor_loss,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,rollout/ep_len_mean,train/ent_coef_loss,time/total_timesteps,train/learning_rate,time/fps
0.01922323927283287,4,4791,-124.626220703125,196,-4.5464987500000005,1.6097831726074219,1223.0,-172.73651123046875,4892,0.0008459126528049375,24
0.0012110037496313453,8,9683,-131.46006774902344,386,-3.742964875,45.49262237548828,1223.0,-20.43282699584961,9784,0.0008459126528049375,25
0.0007292780792340636,12,14575,-136.875732421875,561,-3.0994102499999996,40.78907775878906,1223.0,57.31888198852539,14676,0.0008459126528049375,26
0.0011336238821968436,16,19467,-128.3109588623047,754,-2.8038904374999998,36.14936065673828,1223.0,214.9789276123047,19568,0.0008459126528049375,25
0.0007128665456548333,20,24359,-122.22420501708984,939,-2.62353505,11.858745574951172,1223.0,123.48381042480469,24460,0.0008459126528049375,26
0.0007707333425059915,24,29251,-102.72381591796875,152,-2.4821851666666666,14.559379577636719,1223.0,189.69985961914062,29352,0.0008459126528049375,28
0.0011299842735752463,28,34143,-92.32050323486328,321,-2.3417788214285715,2.491722583770752,1223.0,-56.063392639160156,34244,0.0008459126528049375,28
0.00047766714124009013,32,39035,-91.87596130371094,516,-2.25874771875,3.904588222503662,1223.0,57.2981071472168,39136,0.0008459126528049375,27
0.0007106455741450191,36,43927,-76.5073013305664,709,-2.198137388888888,6.4678497314453125,1223.0,3.860111713409424,44028,0.0008459126528049375,26
0.00046392332296818495,40,48819,-63.354026794433594,877,-2.16658565,1.0243535041809082,1223.0,49.73036193847656,48920,0.0008459126528049375,27
0.0002846176503226161,44,53711,-60.49186325073242,140,-2.145686681818182,1.4503430128097534,1223.0,-58.802490234375,53812,0.0008459126528049375,27
0.0005509394104592502,48,58603,-58.755836486816406,322,-2.096060979166667,3.006937026977539,1223.0,79.19049072265625,58704,0.0008459126528049375,27
0.0004823362978640944,52,63495,-57.061065673828125,504,-2.0634424615384614,2.405653953552246,1223.0,-21.85103416442871,63596,0.0008459126528049375,26
0.0012270327424630523,56,68387,-38.36697769165039,690,-2.028430625,14.273544311523438,1223.0,101.44496154785156,68488,0.0008459126528049375,26
0.000777138804551214,60,73279,-31.844999313354492,869,-2.014523,4.128619194030762,1223.0,-19.834030151367188,73380,0.0008459126528049375,26
0.001310038031078875,64,78171,-23.21843147277832,125,-2.010375875,5.253389358520508,1223.0,-35.086185455322266,78272,0.0008459126528049375,26
0.001283393008634448,68,83063,-18.16242218017578,291,-1.9969644558823532,4.231954574584961,1223.0,-27.603017807006836,83164,0.0008459126528049375,28
0.0004664969746954739,72,87955,-14.37837028503418,461,-1.9713769583333334,1.4634850025177002,1223.0,-53.8726806640625,88056,0.0008459126528049375,28
0.00045130992657504976,76,92847,-15.225032806396484,626,-1.9429026973684211,1.0755923986434937,1223.0,-10.38542366027832,92948,0.0008459126528049375,28
0.0005160861765034497,80,97739,-7.700154781341553,790,-1.922657125,1.6750552654266357,1223.0,13.228680610656738,97840,0.0008459126528049375,28
