train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,train/ent_coef,train/actor_loss,train/critic_loss,time/episodes,train/learning_rate
-163.5850830078125,1257.0,466,-4.550923500000001,10,4927,5028,0.017077988013625145,-120.2857437133789,1.6815942525863647,4,0.0008459126528049375
32.49761962890625,1257.0,944,-3.564861125,10,9955,10056,0.0008555373642593622,-125.05653381347656,44.50377655029297,8,0.0008459126528049375
6.373740196228027,1257.0,1416,-2.869918833333333,10,14983,15084,0.0007088282145559788,-131.64833068847656,4.480576992034912,12,0.0008459126528049375
53.65582275390625,1257.0,1883,-2.5726794375,10,20011,20112,0.0009287837310694158,-131.4602813720703,5.380670547485352,16,0.0008459126528049375
-5.734648704528809,1257.0,12,-2.4297046499999997,10,25039,25140,0.0012009999481961131,-114.63451385498047,5.049749374389648,20,0.0008459126528049375
22.625333786010742,1257.0,486,-2.3315204583333333,10,30067,30168,0.000759327202104032,-116.2933120727539,1.5782475471496582,24,0.0008459126528049375
-74.1135025024414,1257.0,970,-2.245891428571429,10,35095,35196,0.0008409222937189043,-86.66915893554688,2.80625057220459,28,0.0008459126528049375
221.2888946533203,1257.0,1443,-2.1714839062499998,10,40123,40224,0.0011228390503674746,-62.62398910522461,31.965320587158203,32,0.0008459126528049375
-42.329620361328125,1257.0,1908,-2.070070527777778,10,45151,45252,0.0018066950142383575,-48.021121978759766,9.862113952636719,36,0.0008459126528049375
-69.7249755859375,1257.0,25,-2.019630525,10,50179,50280,0.000520857865922153,-44.32768249511719,1.7799725532531738,40,0.0008459126528049375
-31.942535400390625,1257.0,500,-1.9985613181818183,10,55207,55308,0.0004569911980070174,-38.44100570678711,2.092804431915283,44,0.0008459126528049375
106.83892822265625,1257.0,975,-1.9649561666666664,10,60235,60336,0.0005285725346766412,-27.80147933959961,5.987939834594727,48,0.0008459126528049375
-45.3254280090332,1257.0,1434,-1.9694339230769229,10,65263,65364,0.00029137215460650623,-25.53521728515625,0.6086430549621582,52,0.0008459126528049375
