time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
11776,1804,6,23,-0.02517674172122497,0.01644219,0.238037109375,0.0004092704424510632,0.2,0.03596603870391846,-0.024680862203240395,0.004572075034957379,-43.906996846199036,352,0.9979462027549744,1258.0,-3.1801520000000005
12288,1801,6,24,-0.0196963255002629,0.013188105,0.2012939453125,0.0004092704424510632,0.2,0.024257302284240723,-0.000387631356716156,0.09220119542442262,-43.90043771266937,368,0.9973422288894653,1258.0,-3.1801520000000005
12800,1799,7,25,-0.02727049508393975,0.01621909,0.254150390625,0.0004092704424510632,0.2,-0.542993426322937,-0.031448740512132645,0.008850130376231391,-43.88614749908447,384,0.9975852370262146,1258.0,-3.1954733000000006
13312,1792,7,26,-0.024418167216936126,0.02329721,0.265380859375,0.0004092704424510632,0.2,0.22048580646514893,0.007594496011734009,0.10622124141082168,-43.88851845264435,400,0.9969983100891113,1258.0,-3.1954733000000006
13824,1785,7,27,-0.02459174144314602,0.019244466,0.238525390625,0.0004092704424510632,0.2,0.2774698734283447,-0.030522430315613747,0.019470672705210745,-43.86568486690521,416,0.9962300658226013,1258.0,-3.1954733000000006
14336,1779,8,28,-0.0231718284485396,0.022948276,0.281005859375,0.0004092704424510632,0.2,0.7176506519317627,-0.029834941029548645,0.011092640896094963,-43.858383774757385,432,0.996887743473053,1258.0,-3.2317990000000005
14848,1773,8,29,-0.022780784085625783,0.031084843,0.2755126953125,0.0004092704424510632,0.2,0.47714680433273315,-0.01322362944483757,0.03777948388596997,-43.86875581741333,448,0.9962736964225769,1258.0,-3.2317990000000005
15360,1767,8,30,-0.025089523085625842,0.021113401,0.2271728515625,0.0004092704424510632,0.2,-0.7589486837387085,-0.018051929771900177,0.025564967014361173,-43.85173201560974,464,0.9968856573104858,1258.0,-3.2341998333333337
15872,1761,9,31,-0.02227003578445874,0.01825928,0.2349853515625,0.0004092704424510632,0.2,0.19837403297424316,-0.005444083362817764,0.07356719195377082,-43.86233305931091,480,0.9959829449653625,1258.0,-3.2341998333333337
16384,1756,9,32,-0.026111417333595455,0.017462589,0.224365234375,0.0004092704424510632,0.2,-0.1483159065246582,-0.03547871485352516,0.016408888157457113,-43.84723627567291,496,0.9967753887176514,1258.0,-3.239323230769231
16896,1751,9,33,-0.023632143485883716,0.019745983,0.243896484375,0.0004092704424510632,0.2,0.5655479431152344,-0.0058922916650772095,0.0888586692744866,-43.860864877700806,512,0.996600866317749,1258.0,-3.239323230769231
17408,1746,9,34,-0.027843385440064594,0.020546429,0.2861328125,0.0004092704424510632,0.2,-0.9828178882598877,-0.034869108349084854,0.01202790270326659,-43.85148525238037,528,0.9962732791900635,1258.0,-3.239323230769231
17920,1741,10,35,-0.027467235100630205,0.018232081,0.2977294921875,0.0004092704424510632,0.2,-0.019831061363220215,-0.038642242550849915,0.0035850941967510153,-43.85614311695099,544,0.9970133304595947,1258.0,-3.2313423571428577
18432,1737,10,36,-0.01830018375767395,0.015993483,0.1654052734375,0.0004092704424510632,0.2,0.08666825294494629,0.009269269183278084,0.10497748560737818,-43.8641517162323,560,0.9968381524085999,1258.0,-3.2313423571428577
18944,1731,10,37,-0.0283501839148812,0.020472273,0.2784423828125,0.0004092704424510632,0.2,-0.2793067693710327,-0.03960704803466797,0.017052115756087005,-43.83273983001709,576,0.9947435259819031,1258.0,-3.2343554666666674
19456,1726,11,38,-0.020761952764587477,0.021273568,0.221435546875,0.0004092704424510632,0.2,0.5611945390701294,-0.0051426030695438385,0.10152196302078664,-43.78071665763855,592,0.9941834211349487,1258.0,-3.2343554666666674
19968,1722,11,39,-0.02057039030114538,0.0194057,0.208251953125,0.0004092704424510632,0.2,-3.0995912551879883,-0.03194553032517433,0.012704455541097559,-43.76617693901062,608,0.993449330329895,1258.0,-3.2343554666666674
20480,1718,11,40,-0.028282441082410514,0.0170727,0.2620849609375,0.0004092704424510632,0.2,-0.08551216125488281,-0.04545733705163002,0.0028300133635639213,-43.73511016368866,624,0.9921541810035706,1258.0,-3.218061875
20992,1714,12,41,-0.027990325179416686,0.027905622,0.2310791015625,0.0004092704424510632,0.2,0.12748563289642334,-0.02346619963645935,0.11607014492619783,-43.70819938182831,640,0.9921050667762756,1258.0,-3.218061875
21504,1711,12,42,-0.02148572950682137,0.021979913,0.2298583984375,0.0004092704424510632,0.2,-0.5643484592437744,-0.02659389190375805,0.015345325955422595,-43.71990513801575,656,0.9925663471221924,1258.0,-3.213740294117647
22016,1707,12,43,-0.02051093905174639,0.017041327,0.17431640625,0.0004092704424510632,0.2,0.5396823883056641,0.020781055092811584,0.1303957251366228,-43.72578144073486,672,0.9926251769065857,1258.0,-3.213740294117647
22528,1704,13,44,-0.022402766357117798,0.022903064,0.2301025390625,0.0004092704424510632,0.2,-0.5554765462875366,-0.014805357903242111,0.009817228550673462,-43.724554777145386,688,0.992530107498169,1258.0,-3.213740294117647
23040,1702,13,45,-0.023048798670060933,0.01231256,0.2060546875,0.0004092704424510632,0.2,0.282035231590271,-0.033530522137880325,0.0026251984272676054,-43.69338142871857,704,0.990195631980896,1258.0,-3.2223825
23552,1698,13,46,-0.01563790169893764,0.013522795,0.15625,0.0004092704424510632,0.2,0.18516242504119873,0.0073163677006959915,0.11219915095716715,-43.60957729816437,720,0.9877203702926636,1258.0,-3.2223825
24064,1695,14,47,-0.02123034678515978,0.017866857,0.22998046875,0.0004092704424510632,0.2,-0.9811846017837524,-0.02649473398923874,0.02007696806685999,-43.54363453388214,736,0.9863046407699585,1258.0,-3.218393105263158
24576,1691,14,48,-0.020152902085101232,0.015450133,0.1771240234375,0.0004092704424510632,0.2,0.5667564272880554,0.05373901501297951,0.17248491593636572,-43.51944601535797,752,0.9862393140792847,1258.0,-3.218393105263158
25088,1688,14,49,-0.025545300246449187,0.01698849,0.25732421875,0.0004092704424510632,0.2,-1.3325278759002686,-0.02916034497320652,0.013135096785845235,-43.520196080207825,768,0.9861785173416138,1258.0,-3.218393105263158
25600,1685,15,50,-0.030596624070312828,0.023311798,0.2506103515625,0.0004092704424510632,0.2,0.33037465810775757,-0.06075597181916237,0.004878663472482003,-43.51257610321045,784,0.9855734705924988,1258.0,-3.21463965
26112,1682,15,51,-0.021590507109067403,0.026931167,0.175048828125,0.0004092704424510632,0.2,0.37097859382629395,-0.018723050132393837,0.11844122846378013,-43.4950590133667,800,0.9845061302185059,1258.0,-3.21463965
26624,1678,15,52,-0.033349847013596445,0.03071358,0.33984375,0.0004092704424510632,0.2,-1.1105701923370361,-0.03816612809896469,0.03582512022694573,-43.473419189453125,816,0.985511064529419,1258.0,-3.2122059047619054
27136,1676,16,53,-0.02421875306754373,0.0277047,0.23486328125,0.0004092704424510632,0.2,0.6786006689071655,0.032048847526311874,0.1880004578270018,-43.51164245605469,832,0.9859259724617004,1258.0,-3.2122059047619054
27648,1673,16,54,-0.02728468108398374,0.020287719,0.2591552734375,0.0004092704424510632,0.2,-0.48453831672668457,-0.014219366014003754,0.041447761410381645,-43.512298345565796,848,0.9861932396888733,1258.0,-3.2122059047619054
28160,1670,16,55,-0.01849889448203612,0.014530781,0.219482421875,0.0004092704424510632,0.2,0.7291003465652466,-0.012076089158654213,0.05295993690378964,-43.51421773433685,864,0.9854497313499451,1258.0,-3.220982090909091
28672,1667,17,56,-0.026954301647492684,0.027653623,0.338623046875,0.0004092704424510632,0.2,0.8398053646087646,-0.026856351643800735,0.03267377300653607,-43.47303342819214,880,0.9837297201156616,1258.0,-3.220982090909091
29184,1665,17,57,-0.026911364315310493,0.023335675,0.26318359375,0.0004092704424510632,0.2,-2.3975634574890137,-0.023907985538244247,0.036923082487192005,-43.457767367362976,896,0.9856815338134766,1258.0,-3.2175502173913046
29696,1663,17,58,-0.016320977301802486,0.015434874,0.1458740234375,0.0004092704424510632,0.2,0.3151741027832031,0.008967259898781776,0.11617357120849192,-43.51453459262848,912,0.9856792092323303,1258.0,-3.2175502173913046
30208,1661,18,59,-0.02942457924655173,0.02358468,0.30078125,0.0004092704424510632,0.2,-0.06828248500823975,-0.029443494975566864,0.023236757144331932,-43.508726716041565,928,0.986595630645752,1258.0,-3.221840541666666
30720,1659,18,60,-0.010251935513224453,0.015545405,0.137451171875,0.0004092704424510632,0.2,0.7261102199554443,0.10746985673904419,0.1927393430378288,-43.54755425453186,944,0.987555980682373,1258.0,-3.221840541666666
31232,1656,18,61,-0.028032015907228924,0.018155795,0.2591552734375,0.0004092704424510632,0.2,-1.3139140605926514,-0.04767325520515442,0.0036220909969415516,-43.50430762767792,960,0.9833414554595947,1258.0,-3.221840541666666
31744,1655,19,62,-0.027938754035858437,0.02244036,0.2864990234375,0.0004092704424510632,0.2,-0.049691081047058105,-0.03861818462610245,0.007014921196969226,-43.39021623134613,976,0.9820883274078369,1258.0,-3.2227177999999994
32256,1654,19,63,-0.013518371182726696,0.0139091555,0.0938720703125,0.0004092704424510632,0.2,0.22735536098480225,0.03435896337032318,0.2560642580501735,-43.371665596961975,992,0.9814037084579468,1258.0,-3.2227177999999994
32768,1653,19,64,-0.03361635885084979,0.034680612,0.310302734375,0.0004092704424510632,0.2,-0.4934333562850952,-0.03328797221183777,0.01841362557024695,-43.36465406417847,1008,0.9823166728019714,1258.0,-3.227569807692307
33280,1652,20,65,-0.011184309987584129,0.01443672,0.114013671875,0.0004092704424510632,0.2,0.6194278001785278,0.03370320796966553,0.19567038491368294,-43.39189016819,1024,0.9823781847953796,1258.0,-3.227569807692307
33792,1651,20,66,-0.0275905820162734,0.023539938,0.2657470703125,0.0004092704424510632,0.2,-0.7367644309997559,-0.03130726516246796,0.008539645481505431,-43.37697470188141,1040,0.9818938374519348,1258.0,-3.227569807692307
34304,1650,20,67,-0.029889850615290925,0.021090139,0.296630859375,0.0004092704424510632,0.2,-0.001464247703552246,-0.04506987705826759,0.00245116916448751,-43.37294864654541,1056,0.9820271134376526,1258.0,-3.2359375185185177
34816,1649,21,68,-0.012491586050600745,0.01056979,0.0572509765625,0.0004092704424510632,0.2,0.09365421533584595,0.03010181523859501,0.40310538769699633,-43.37905144691467,1072,0.9824345111846924,1258.0,-3.2359375185185177
35328,1649,21,69,-0.026570476999040693,0.022240143,0.279052734375,0.0004092704424510632,0.2,-0.7574213743209839,-0.037249285727739334,0.01502995178452693,-43.3897567987442,1088,0.9823580980300903,1258.0,-3.2371617499999994
35840,1648,21,70,-0.0177323348907521,0.023537785,0.19482421875,0.0004092704424510632,0.2,0.27139919996261597,0.10272003710269928,0.5640952559188008,-43.3783016204834,1104,0.9818852543830872,1258.0,-3.2371617499999994
36352,1647,22,71,-0.028022237471304834,0.02564117,0.2667236328125,0.0004092704424510632,0.2,-1.8708679676055908,-0.03680216521024704,0.03073215181939304,-43.38347828388214,1120,0.9827195405960083,1258.0,-3.2371617499999994
36864,1646,22,72,-0.021760973992059007,0.013754014,0.2027587890625,0.0004092704424510632,0.2,-2.4992759227752686,-0.023364119231700897,0.004215080713038333,-43.407564878463745,1136,0.9836081266403198,1258.0,-3.2387829999999993
37376,1646,22,73,-0.013204892471549101,0.018577073,0.0645751953125,0.0004092704424510632,0.2,0.29976606369018555,0.043356701731681824,0.28607491427101195,-43.431061148643494,1152,0.9838848114013672,1258.0,-3.2387829999999993
37888,1646,23,74,-0.026272698945831507,0.026118606,0.2620849609375,0.0004092704424510632,0.2,-0.854888916015625,-0.024968169629573822,0.015962979407049716,-43.414753913879395,1168,0.9823256134986877,1258.0,-3.2400943333333325
38400,1645,23,75,-0.013165269570890814,0.010169646,0.08642578125,0.0004092704424510632,0.2,0.5979242324829102,0.0409388467669487,0.41045907186344266,-43.37101888656616,1184,0.9815999865531921,1258.0,-3.2400943333333325
38912,1644,23,76,-0.017545866998261772,0.015189869,0.1768798828125,0.0004092704424510632,0.2,-3.970189094543457,-0.019442619755864143,0.015989537088898942,-43.34209680557251,1200,0.9797787070274353,1258.0,-3.2400943333333325
39424,1644,23,77,-0.022869591281050816,0.0146812815,0.20458984375,0.0004092704424510632,0.2,0.22257673740386963,-0.03473358973860741,0.004485321158426814,-43.28382468223572,1216,0.9785658121109009,1258.0,-3.2398873870967733
39936,1643,24,78,-0.01516891733626835,0.014842806,0.1416015625,0.0004092704424510632,0.2,0.3426439166069031,0.004462357610464096,0.2528529653791338,-43.262309551239014,1232,0.9785143136978149,1258.0,-3.2398873870967733
40448,1642,24,79,-0.026561580001725815,0.0213359,0.257568359375,0.0004092704424510632,0.2,-0.8055658340454102,-0.0077487751841545105,0.06359529949259013,-43.2800350189209,1248,0.9798051714897156,1258.0,-3.24246365625
40960,1641,24,80,-0.01739882845140528,0.018442726,0.115234375,0.0004092704424510632,0.2,0.7133467197418213,0.06676062941551208,0.2747329203411937,-43.31732499599457,1264,0.9801163673400879,1258.0,-3.24246365625
41472,1641,25,81,-0.027255210850853473,0.016620427,0.2623291015625,0.0004092704424510632,0.2,0.2343297004699707,0.003996659070253372,0.08787979767657816,-43.309433579444885,1280,0.9798446297645569,1258.0,-3.24246365625
41984,1640,25,82,-0.01648460929573048,0.013767906,0.158935546875,0.0004092704424510632,0.2,0.7077880501747131,0.05745227634906769,0.181046056561172,-43.3036630153656,1296,0.9793340563774109,1258.0,-3.2439573333333334
42496,1640,25,83,-0.020720950240502134,0.025700424,0.201904296875,0.0004092704424510632,0.2,0.9194818139076233,-0.030363304540514946,0.07043260085629299,-43.28062450885773,1312,0.9786465167999268,1258.0,-3.2439573333333334
43008,1639,26,84,-0.0291086951183388,0.025102194,0.278564453125,0.0004092704424510632,0.2,-1.0092823505401611,-0.008048759773373604,0.097662158543244,-43.27291202545166,1328,0.979239821434021,1258.0,-3.2427941176470587
43520,1639,26,85,-0.023740250719129108,0.020807482,0.1646728515625,0.0004092704424510632,0.2,0.6987009048461914,0.050654105842113495,0.19265171978622675,-43.29273474216461,1344,0.9795860052108765,1258.0,-3.2427941176470587
44032,1639,26,86,-0.03385449589404743,0.02480859,0.3204345703125,0.0004092704424510632,0.2,-0.138413667678833,-0.03260637819766998,0.020769820897839963,-43.29355704784393,1360,0.9791566729545593,1258.0,-3.247549285714286
44544,1638,27,87,-0.008231852392782457,0.009770315,0.0679931640625,0.0004092704424510632,0.2,0.7381870150566101,0.15278813242912292,0.3800293547101319,-43.277015924453735,1376,0.9786515831947327,1258.0,-3.247549285714286
45056,1638,27,88,-0.02066942848614417,0.016673593,0.2152099609375,0.0004092704424510632,0.2,-2.083576202392578,-0.025272659957408905,0.008006035037396941,-43.26616907119751,1392,0.9785839319229126,1258.0,-3.247549285714286
45568,1637,27,89,-0.029740735539235175,0.02890404,0.3515625,0.0004092704424510632,0.2,0.03860074281692505,-0.03795469179749489,0.010952463751891628,-43.23138737678528,1408,0.976180374622345,1258.0,-3.249391138888889
46080,1637,28,90,-0.009474616905208677,0.009999551,0.0958251953125,0.0004092704424510632,0.2,0.33669960498809814,0.044608719646930695,0.39434570050798357,-43.16924846172333,1424,0.9753944873809814,1258.0,-3.249391138888889
46592,1637,28,91,-0.02308365968929138,0.015552621,0.2425537109375,0.0004092704424510632,0.2,-0.03432333469390869,-0.024045556783676147,0.015143536089453846,-43.181536078453064,1440,0.9771460294723511,1258.0,-3.2514853513513513
47104,1636,28,92,-0.012454035910195671,0.01180627,0.06884765625,0.0004092704424510632,0.2,0.5091679096221924,0.051424674689769745,0.36972662806510925,-43.229132294654846,1456,0.9777238965034485,1258.0,-3.2514853513513513
47616,1636,29,93,-0.02291267883265391,0.021288056,0.2550048828125,0.0004092704424510632,0.2,-0.3917200565338135,-0.02649092860519886,0.014960649539716542,-43.250234484672546,1472,0.9790363311767578,1258.0,-3.2514853513513513
48128,1635,29,94,-0.027402438718127087,0.016176121,0.2537841796875,0.0004092704424510632,0.2,-0.3742431402206421,-0.0349649116396904,0.0028338744850771036,-43.271305561065674,1488,0.9785208702087402,1258.0,-3.2512206315789474
48640,1635,29,95,-0.007406919641653076,0.009243729,0.0233154296875,0.0004092704424510632,0.2,0.22911494970321655,0.1678118109703064,0.630692285951227,-43.24640691280365,1504,0.9781946539878845,1258.0,-3.2512206315789474
49152,1634,30,96,-0.027337282052030787,0.025904419,0.2828369140625,0.0004092704424510632,0.2,-1.2317397594451904,-0.020246056839823723,0.04271375329699367,-43.262447357177734,1520,0.979886531829834,1258.0,-3.2557722307692307
49664,1634,30,97,-0.004266613017534837,0.006815145,0.02099609375,0.0004092704424510632,0.2,0.7295689582824707,0.12056895345449448,0.44880171911790967,-43.30968797206879,1536,0.9804165363311768,1258.0,-3.2557722307692307
50176,1633,30,98,-0.023508666519774124,0.018257383,0.2413330078125,0.0004092704424510632,0.2,-2.587632417678833,-0.03656455874443054,0.012057739804731682,-43.3203399181366,1552,0.9810782670974731,1258.0,-3.2557722307692307
50688,1632,31,99,-0.0318809528980637,0.027720917,0.31103515625,0.0004092704424510632,0.2,0.2549546957015991,-0.03885384276509285,0.0031988752307370305,-43.33998358249664,1568,0.9806584715843201,1258.0,-3.25581465
51200,1632,31,100,-0.012107836853829212,0.011206245,0.080810546875,0.0004092704424510632,0.2,0.4047200083732605,0.02756776288151741,0.48382988665252924,-43.31489670276642,1584,0.9802365303039551,1258.0,-3.25581465
51712,1631,31,101,-0.026386798592284322,0.019519856,0.25244140625,0.0004092704424510632,0.2,-0.3752591609954834,-0.02484651282429695,0.027209527441300452,-43.30218172073364,1600,0.9795743823051453,1258.0,-3.259780902439024
52224,1631,32,102,-0.01568549676449038,0.012890501,0.12353515625,0.0004092704424510632,0.2,0.6079212427139282,0.0959194153547287,0.5679993224330246,-43.2830970287323,1616,0.9788870215415955,1258.0,-3.259780902439024
52736,1629,32,103,-0.02180324078653939,0.018525459,0.239501953125,0.0004092704424510632,0.2,-0.2752472162246704,-0.02308368682861328,0.02337543322937563,-43.257580399513245,1632,0.9779606461524963,1258.0,-3.259780902439024
53248,1629,32,104,-0.020611245941836387,0.015974171,0.21337890625,0.0004092704424510632,0.2,0.4269779920578003,-0.02832949347794056,0.0031784945022081956,-43.22837996482849,1648,0.9771753549575806,1258.0,-3.2608861190476186
53760,1628,33,105,-0.013792672383715399,0.013434866,0.08740234375,0.0004092704424510632,0.2,0.42280805110931396,0.15433894097805023,0.45851961034350097,-43.21091151237488,1664,0.9767636656761169,1258.0,-3.2608861190476186
54272,1627,33,106,-0.02171273790008854,0.016167082,0.2242431640625,0.0004092704424510632,0.2,-0.4327223300933838,-0.01668732613325119,0.02372374862898141,-43.2149772644043,1680,0.9779045581817627,1258.0,-3.255386697674418
54784,1627,33,107,-0.003900646486727055,0.0054216697,0.0194091796875,0.0004092704424510632,0.2,0.6831866502761841,0.17424534261226654,0.48025670321658254,-43.2451034784317,1696,0.9783585667610168,1258.0,-3.255386697674418
55296,1626,34,108,-0.022528840898303315,0.02051052,0.259521484375,0.0004092704424510632,0.2,-1.868898868560791,-0.022952182218432426,0.028639109572395682,-43.244386196136475,1712,0.9780700206756592,1258.0,-3.255386697674418
55808,1625,34,109,-0.02461793973634485,0.019891085,0.279052734375,0.0004092704424510632,0.2,0.6221417188644409,-0.03001486137509346,0.017182056471938267,-43.25106859207153,1728,0.9791908860206604,1258.0,-3.255028863636363
56320,1625,34,110,-0.014701118212542497,0.01833124,0.10986328125,0.0004092704424510632,0.2,0.6471452713012695,0.03662218898534775,0.28604431881103665,-43.28189396858215,1744,0.9794917106628418,1258.0,-3.255028863636363
56832,1624,34,111,-0.028946588950930163,0.024630614,0.2989501953125,0.0004092704424510632,0.2,-0.6240644454956055,-0.02907491847872734,0.029387330927420408,-43.275938987731934,1760,0.9789911508560181,1258.0,-3.2586448888888886
57344,1623,35,112,-0.015596078665112145,0.014544043,0.0965576171875,0.0004092704424510632,0.2,0.4670886993408203,0.06227230653166771,0.5246660837437958,-43.262009620666504,1776,0.9785290956497192,1258.0,-3.2586448888888886
57856,1622,35,113,-0.030193302838597447,0.023598637,0.2672119140625,0.0004092704424510632,0.2,-0.3525350093841553,-0.033610180020332336,0.02733876957790926,-43.23650562763214,1792,0.9772104024887085,1258.0,-3.2586448888888886
58368,1622,35,114,-0.012573584011988714,0.014933694,0.0733642578125,0.0004092704424510632,0.2,0.7394170761108398,0.05901173874735832,0.3702664761804044,-43.202555775642395,1808,0.9766836762428284,1258.0,-3.254695673913043
58880,1621,36,115,-0.025528030120767653,0.026981845,0.2760009765625,0.0004092704424510632,0.2,0.9547844529151917,-0.02991705946624279,0.02639454757445492,-43.1942697763443,1824,0.9769546985626221,1258.0,-3.254695673913043
59392,1621,36,116,-0.028590143512701616,0.025801789,0.2855224609375,0.0004092704424510632,0.2,-0.6908315420150757,-0.026431776583194733,0.0383575206506066,-43.19539797306061,1840,0.9763610363006592,1258.0,-3.259856723404255
59904,1620,36,117,-0.009150644196779467,0.0071731615,0.03759765625,0.0004092704424510632,0.2,0.49621039628982544,0.08032199740409851,0.6101647466421127,-43.164949893951416,1856,0.975548505783081,1258.0,-3.259856723404255
60416,1619,37,118,-0.024028047191677615,0.019145077,0.2442626953125,0.0004092704424510632,0.2,-0.9924598932266235,-0.030977830290794373,0.02362058311700821,-43.122697591781616,1872,0.9738479852676392,1258.0,-3.2625943125000005
60928,1618,37,119,-0.008464163503958844,0.012300775,0.066162109375,0.0004092704424510632,0.2,0.6501837968826294,0.18391156196594238,0.4272942692041397,-43.081464529037476,1888,0.9731932282447815,1258.0,-3.2625943125000005
61440,1617,37,120,-0.024028014260693453,0.015648086,0.227783203125,0.0004092704424510632,0.2,-1.6100146770477295,-0.04082801192998886,0.00978025930817239,-43.05180048942566,1904,0.9720823168754578,1258.0,-3.2625943125000005
61952,1617,38,121,-0.03414731382508762,0.028783904,0.3414306640625,0.0004092704424510632,0.2,-0.3274887800216675,-0.03633355721831322,0.0033244239748455584,-43.01754450798035,1920,0.9710066914558411,1258.0,-3.2633575306122453
62464,1617,38,122,-0.005090729464427568,0.0057580043,0.0283203125,0.0004092704424510632,0.2,0.2596251368522644,0.061891861259937286,0.8465954824350774,-42.9948296546936,1936,0.9708434343338013,1258.0,-3.2633575306122453
62976,1617,38,123,-0.02423060263390653,0.019606352,0.2735595703125,0.0004092704424510632,0.2,-0.9682973623275757,-0.0382038950920105,0.023769534076564014,-43.00356650352478,1952,0.9716885089874268,1258.0,-3.2639183800000007
63488,1617,39,124,-0.00605042913230136,0.006334784,0.0196533203125,0.0004092704424510632,0.2,0.4280744194984436,0.06923806667327881,0.8634384050965309,-43.033084988594055,1968,0.9722757935523987,1258.0,-3.2639183800000007
64000,1616,39,125,-0.02891400657244958,0.019371498,0.2713623046875,0.0004092704424510632,0.2,-0.6196011304855347,-0.029141489416360855,0.00883599027292803,-43.05053389072418,1984,0.9730275273323059,1258.0,-3.2639183800000007
