time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
222720,1851,38,141,-0.028320871148025617,0.015114652,0.2725830078125,0.0004092704424510632,0.2,0.09165686368942261,-0.030253447592258453,0.014430776529479772,-43.196195006370544,6944,0.9823935627937317,1258.0,-2.97965556
223232,1851,39,142,-0.01299244242545683,0.009336688,0.0294189453125,0.0004092704424510632,0.2,0.8280110359191895,0.1177239865064621,1.2937800898216665,-43.16931712627411,6960,0.9822094440460205,1258.0,-2.97965556
223744,1851,39,143,-0.033021049661329016,0.0299042,0.3411865234375,0.0004092704424510632,0.2,0.15112733840942383,-0.030216479673981667,0.007194120946223848,-43.16547691822052,6976,0.9819347262382507,1258.0,-2.97965556
224256,1852,39,144,-0.025142613623756915,0.016028251,0.249755859375,0.0004092704424510632,0.2,0.7552466988563538,-0.037233080714941025,0.006794510249164887,-43.13294208049774,6992,0.9803317189216614,1258.0,-2.977004709999999
224768,1852,40,145,-0.005324751131411176,0.0074766176,0.0240478515625,0.0004092704424510632,0.2,0.7717846035957336,0.053063906729221344,1.05167526146397,-43.08894181251526,7008,0.9799114465713501,1258.0,-2.977004709999999
225280,1852,40,146,-0.025429041299503297,0.015581215,0.2320556640625,0.0004092704424510632,0.2,0.10551255941390991,-0.023180032148957253,0.03932435251772404,-43.10641419887543,7024,0.9810025691986084,1258.0,-2.97348352
225792,1852,40,147,-0.0004132027388550341,0.003638748,0.0069580078125,0.0004092704424510632,0.2,0.8947640657424927,0.23832786083221436,1.5585807403549552,-43.12641191482544,7040,0.9810451865196228,1258.0,-2.97348352
226304,4129,0,1,-0.02277910866541788,0.017740639,0.23486328125,0.0004092704424510632,0.2,-0.11393558979034424,-0.023366862908005714,0.010646932001691312,-43.105602979660034,7056,0.9797592759132385,1258.0,-2.97348352
226816,2599,0,2,-0.02253032049338799,0.023151407,0.2593994140625,0.0004092704424510632,0.2,0.8068856000900269,-0.020523760467767715,0.028537047473946586,-43.077985882759094,7072,0.9799500107765198,1258.0,-2.96947372
227328,2310,0,3,-0.008437496529950295,0.0143036675,0.062255859375,0.0004092704424510632,0.2,0.7795870304107666,0.015525216236710548,0.7501496475888416,-43.090606689453125,7088,0.9798826575279236,1258.0,-2.96947372
227840,2183,0,4,-0.03267439284536522,0.022046812,0.2828369140625,0.0004092704424510632,0.2,0.17563432455062866,-0.04690054804086685,0.0226672301068902,-43.064563393592834,7104,0.9786048531532288,1258.0,-2.968850269999999
228352,2119,1,5,-0.0035827359388349578,0.004875281,0.016845703125,0.0004092704424510632,0.2,0.883990466594696,0.14561432600021362,1.2918214676901698,-43.04007077217102,7120,0.978420615196228,1258.0,-2.968850269999999
