time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
7,12800,25,1771,-43.600273966789246,0.016546415,0.2,0.9868254065513611,384,0.002796287793898955,-0.043861668556928635,0.0004092704424510632,0.2220458984375,-0.02372041872877162,0.42172008752822876,-2.1228779,1258.0
7,13312,26,1766,-43.53789579868317,0.024326386,0.2,0.9860478639602661,400,0.031442946317838505,-0.016537189483642578,0.0004092704424510632,0.2701416015625,-0.023135417432058603,0.26005256175994873,-2.1228779,1258.0
7,13824,27,1764,-43.531689524650574,0.017655881,0.2,0.9857656359672546,416,0.001973671081941575,-0.029982732608914375,0.0004092704424510632,0.210693359375,-0.023124053492210805,-1.1126344203948975,-2.1228779,1258.0
8,14336,28,1761,-43.499472975730896,0.021201625,0.2,0.9839451313018799,432,0.0025618436047807336,-0.04843086749315262,0.0004092704424510632,0.2509765625,-0.02956053346861154,0.269037127494812,-2.1209449090909094,1258.0
8,14848,29,1758,-43.45427441596985,0.037878036,0.2,0.9833136200904846,448,0.020016818103613332,-0.032619327306747437,0.0004092704424510632,0.264892578125,-0.02427127183182165,0.19916605949401855,-2.1209449090909094,1258.0
8,15360,30,1756,-43.43872904777527,0.029972438,0.2,0.9829767942428589,464,0.004098939098184928,-0.045172069221735,0.0004092704424510632,0.299560546875,-0.029425817861920223,0.21479910612106323,-2.12718575,1258.0
9,15872,31,1754,-43.43012833595276,0.019657077,0.2,0.9825365543365479,480,0.021719070413382724,-0.028524767607450485,0.0004092704424510632,0.2564697265625,-0.024396259410423227,0.49182701110839844,-2.12718575,1258.0
9,16384,32,1748,-43.421303272247314,0.019968215,0.2,0.9831320643424988,496,0.0022321585711324587,-0.040966395288705826,0.0004092704424510632,0.232177734375,-0.026311942565371282,-1.1367928981781006,-2.1239653846153845,1258.0
9,16896,33,1743,-43.42210149765015,0.017634831,0.2,0.9813820719718933,512,0.029444122104905546,-0.028845246881246567,0.0004092704424510632,0.21337890625,-0.02229733428976033,0.23067885637283325,-2.1239653846153845,1258.0
9,17408,34,1742,-43.372456550598145,0.024976399,0.2,0.9814149737358093,528,0.0017041365481418325,-0.03524414449930191,0.0004092704424510632,0.2720947265625,-0.02928564409376122,-0.4425499439239502,-2.1239653846153845,1258.0
10,17920,35,1742,-43.38261425495148,0.014061548,0.2,0.9812381863594055,544,0.005231247341725975,-0.030057134106755257,0.0004092704424510632,0.1966552734375,-0.023625365342013538,0.12613070011138916,-2.1180074285714285,1258.0
10,18432,36,1742,-43.3810373544693,0.02086051,0.2,0.9818941354751587,560,0.020915295637678355,-0.04336744546890259,0.0004092704424510632,0.2255859375,-0.027520502386323642,0.5152568817138672,-2.1180074285714285,1258.0
