time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
10,17920,35,1714,-43.59342408180237,0.013144501,0.2,0.9879767894744873,544,0.004309966956498101,-0.038987137377262115,0.0004092704424510632,0.18408203125,-0.02103852672735229,0.049496591091156006,-2.075586,1258.0
10,18432,36,1712,-43.56764352321625,0.013913227,0.2,0.9872567653656006,560,0.03775630774907768,-0.018274016678333282,0.0004092704424510632,0.1549072265625,-0.01732073980383575,0.29544687271118164,-2.075586,1258.0
11,18944,37,1710,-43.56188225746155,0.01932646,0.2,0.9876937866210938,576,0.003748158433154458,-0.03170827403664589,0.0004092704424510632,0.2412109375,-0.0230101879715221,-0.42833220958709717,-2.0812302666666667,1258.0
11,19456,38,1709,-43.573100566864014,0.020461548,0.2,0.9877325892448425,592,0.04465279571013525,-0.02680264227092266,0.0004092704424510632,0.1805419921875,-0.020860928561887704,0.5682117342948914,-2.0812302666666667,1258.0
11,19968,39,1708,-43.575621247291565,0.016604666,0.2,0.9881747961044312,608,0.0018596255904412828,-0.03374410420656204,0.0004092704424510632,0.2479248046875,-0.025910402328008786,-2.3758044242858887,-2.0812302666666667,1258.0
11,20480,40,1707,-43.58427298069,0.02254441,0.2,0.9878713488578796,624,0.00437101431452902,-0.04189017787575722,0.0004092704424510632,0.274169921875,-0.028235583362402394,0.08722341060638428,-2.07489075,1258.0
12,20992,41,1706,-43.573774933815,0.024385564,0.2,0.9876917600631714,640,0.03978055054903962,-0.03595590963959694,0.0004092704424510632,0.2156982421875,-0.025367062131408602,0.5224531292915344,-2.07489075,1258.0
12,21504,42,1706,-43.584113240242004,0.021055745,0.2,0.9886367321014404,656,0.007115581101970747,-0.038404058665037155,0.0004092704424510632,0.2744140625,-0.027569267840590328,-0.09043562412261963,-2.075775352941176,1258.0
12,22016,43,1705,-43.61182689666748,0.01953797,0.2,0.9890459775924683,672,0.052875184221193194,-0.015370898880064487,0.0004092704424510632,0.166748046875,-0.01943322640727274,0.5743028521537781,-2.075775352941176,1258.0
13,22528,44,1704,-43.643362522125244,0.021561038,0.2,0.9913516640663147,688,0.00286605353539926,-0.03649553656578064,0.0004092704424510632,0.2484130859375,-0.02655585709726438,-0.4885302782058716,-2.075775352941176,1258.0
13,23040,45,1704,-43.715100049972534,0.024614016,0.2,0.9928863644599915,704,0.00469767479080474,-0.038667865097522736,0.0004092704424510632,0.2650146484375,-0.027122021390823647,0.038735032081604004,-2.0796631666666663,1258.0
13,23552,46,1704,-43.7174117565155,0.014575554,0.2,0.9916045069694519,720,0.07409980351803824,-0.007922518998384476,0.0004092704424510632,0.1263427734375,-0.015521125664236024,0.18909043073654175,-2.0796631666666663,1258.0
14,24064,47,1704,-43.67165756225586,0.021781333,0.2,0.9910990595817566,736,0.0033974376128753647,-0.03608887642621994,0.0004092704424510632,0.281005859375,-0.029238847382657696,0.08831208944320679,-2.0807449999999994,1258.0
14,24576,48,1706,-43.6819372177124,0.015258789,0.2,0.9916675686836243,752,0.12331589683890343,-0.021377304568886757,0.0004092704424510632,0.1661376953125,-0.020650500082410872,0.10617637634277344,-2.0807449999999994,1258.0
14,25088,49,1707,-43.665810346603394,0.01577272,0.2,0.9896370768547058,768,0.005180943349841982,-0.04542060196399689,0.0004092704424510632,0.2147216796875,-0.02642335815471597,-1.0154366493225098,-2.0807449999999994,1258.0
14,25600,50,1707,-43.64056444168091,0.023205876,0.2,0.9917479753494263,784,0.004677613127569202,-0.03548476845026016,0.0004092704424510632,0.26513671875,-0.025101672792516183,0.3933277130126953,-2.0783722499999997,1258.0
15,26112,51,1706,-43.70116698741913,0.02748392,0.2,0.9917134046554565,800,0.04426278782193549,-0.026425907388329506,0.0004092704424510632,0.2130126953125,-0.023726338913547806,0.6213288307189941,-2.0783722499999997,1258.0
15,26624,52,1705,-43.6891747713089,0.01789267,0.2,0.9924546480178833,816,0.005639440758386627,-0.04291173815727234,0.0004092704424510632,0.2481689453125,-0.027900518471142277,-0.21564340591430664,-2.0786336190476185,1258.0
15,27136,53,1704,-43.72361493110657,0.021861272,0.2,0.9930759072303772,832,0.0800991328433156,-0.025673454627394676,0.0004092704424510632,0.1845703125,-0.022176789527293295,0.7141836881637573,-2.0786336190476185,1258.0
16,27648,54,1702,-43.74738383293152,0.015788607,0.2,0.9948150515556335,848,0.002691541285457788,-0.02828878164291382,0.0004092704424510632,0.20849609375,-0.021856103048776276,-1.3289005756378174,-2.0786336190476185,1258.0
16,28160,55,1701,-43.76231837272644,0.015131077,0.2,0.9927610754966736,864,0.004477599162783008,-0.04606164991855621,0.0004092704424510632,0.2525634765625,-0.025016521685756743,0.055605530738830566,-2.0712198636363635,1258.0
16,28672,56,1700,-43.69120764732361,0.03141353,0.2,0.9911417365074158,880,0.09702162319445051,-0.020602144300937653,0.0004092704424510632,0.2232666015625,-0.02235807698161807,0.07116973400115967,-2.0712198636363635,1258.0
17,29184,57,1699,-43.64811968803406,0.017816551,0.2,0.989835262298584,896,0.011690804793033749,-0.023129135370254517,0.0004092704424510632,0.227783203125,-0.025097181991441175,-0.4358525276184082,-2.0664407826086952,1258.0
17,29696,58,1699,-43.60382628440857,0.0160289,0.2,0.9882889986038208,912,0.06606900517363101,-0.011102613061666489,0.0004092704424510632,0.14208984375,-0.01672079759009648,0.5999756455421448,-2.0664407826086952,1258.0
17,30208,59,1698,-43.56662952899933,0.017022004,0.2,0.9877774715423584,928,0.003305049005575711,-0.043244022876024246,0.0004092704424510632,0.24365234375,-0.023941210063640028,-4.082947254180908,-2.0655755,1258.0
18,30720,60,1698,-43.56860363483429,0.015147085,0.2,0.9884833097457886,944,0.124146077723708,0.00022977963089942932,0.0004092704424510632,0.0948486328125,-0.012329808072536252,0.6125141382217407,-2.0655755,1258.0
18,31232,61,1698,-43.606468200683594,0.017435662,0.2,0.9900054335594177,960,0.00481984656653367,-0.045658472925424576,0.0004092704424510632,0.2117919921875,-0.02424497417814564,-1.0307834148406982,-2.0655755,1258.0
18,31744,62,1698,-43.64201581478119,0.019984398,0.2,0.99067622423172,976,0.004483624426939059,-0.03623908758163452,0.0004092704424510632,0.2513427734375,-0.024606183433206752,0.07069772481918335,-2.06878348,1258.0
18,32256,63,1699,-43.63418436050415,0.018749116,0.2,0.9894242286682129,992,0.08760393684497103,-0.014470219612121582,0.0004092704424510632,0.1168212890625,-0.016030194790801033,0.5979383587837219,-2.06878348,1258.0
19,32768,64,1699,-43.58556365966797,0.014720615,0.2,0.9879981875419617,1008,0.004092241259058937,-0.028954708948731422,0.0004092704424510632,0.1986083984375,-0.02017389432876371,-0.40231120586395264,-2.0650197692307697,1258.0
19,33280,65,1700,-43.549386620521545,0.014272042,0.2,0.9870158433914185,1024,0.11789017030969262,-0.010578081011772156,0.0004092704424510632,0.092041015625,-0.012128917340305634,0.6022526025772095,-2.0650197692307697,1258.0
19,33792,66,1701,-43.51821768283844,0.018068418,0.2,0.9860956072807312,1040,0.004333601962571265,-0.03772897645831108,0.0004092704424510632,0.2520751953125,-0.02633594098733738,-1.3985798358917236,-2.0650197692307697,1258.0
20,34304,67,1701,-43.466222047805786,0.01444543,0.2,0.9834921360015869,1056,0.0060474876809166744,-0.024119747802615166,0.0004092704424510632,0.2308349609375,-0.02659764129202813,0.05332660675048828,-2.066657,1258.0
20,34816,68,1701,-43.41165804862976,0.013887808,0.2,0.9836768507957458,1072,0.08738093730062246,-0.007257666438817978,0.0004092704424510632,0.1051025390625,-0.01402943478024099,0.6146866083145142,-2.066657,1258.0
20,35328,69,1701,-43.4538836479187,0.01466533,0.2,0.9858518242835999,1088,0.004684437975811306,-0.026108527556061745,0.0004092704424510632,0.1898193359375,-0.021351736737415195,-0.2620961666107178,-2.071428928571429,1258.0
21,35840,70,1700,-43.50506675243378,0.018499006,0.2,0.9860986471176147,1104,0.10355414223158732,-0.005990723147988319,0.0004092704424510632,0.138671875,-0.01768289174651727,0.4766719341278076,-2.071428928571429,1258.0
21,36352,71,1700,-43.50520420074463,0.020878948,0.2,0.9869362711906433,1120,0.0034307911264477298,-0.03939830884337425,0.0004092704424510632,0.2479248046875,-0.027156262542121112,-0.2754265069961548,-2.071428928571429,1258.0
21,36864,72,1699,-43.52538466453552,0.020836443,0.2,0.9868292808532715,1136,0.0039053828950272873,-0.029521005228161812,0.0004092704424510632,0.2625732421875,-0.024330748623469844,0.1517864465713501,-2.0755517241379313,1258.0
22,37376,73,1698,-43.51755213737488,0.017474698,0.2,0.9864488244056702,1152,0.0950063937343657,-0.007215384393930435,0.0004092704424510632,0.1617431640625,-0.020706059847725555,0.6307138204574585,-2.0755517241379313,1258.0
22,37888,74,1697,-43.50319445133209,0.014493894,0.2,0.9862481355667114,1168,0.00482366826327052,-0.03275420144200325,0.0004092704424510632,0.2078857421875,-0.01915339130209759,-0.37034833431243896,-2.074349,1258.0
22,38400,75,1697,-43.49894332885742,0.016445361,0.2,0.9859870076179504,1184,0.11077464115805924,-0.022055866196751595,0.0004092704424510632,0.134521484375,-0.02071779527614126,0.6151226162910461,-2.074349,1258.0
22,38912,76,1696,-43.497170209884644,0.016808808,0.2,0.986423909664154,1200,0.0026102094707312062,-0.04232127219438553,0.0004092704424510632,0.257568359375,-0.026759718151879497,-0.808847188949585,-2.074349,1258.0
23,39424,77,1694,-43.52583301067352,0.017929683,0.2,0.9876757264137268,1216,0.005152747500687838,-0.023504754528403282,0.0004092704424510632,0.2392578125,-0.022879620715684723,0.3553832173347473,-2.074281419354839,1258.0
23,39936,78,1693,-43.55281674861908,0.019598352,0.2,0.9881146550178528,1232,0.0815876578562893,-0.02048579975962639,0.0004092704424510632,0.1612548828125,-0.017757397843524814,0.6911506652832031,-2.074281419354839,1258.0
23,40448,79,1692,-43.56471407413483,0.015100908,0.2,0.9885995984077454,1248,0.005839380064571742,-0.021318018436431885,0.0004092704424510632,0.2110595703125,-0.026509241870371625,-2.012643337249756,-2.0727198125,1258.0
24,40960,80,1690,-43.57787227630615,0.01927258,0.2,0.9884354472160339,1264,0.12846334802452475,-0.01547933742403984,0.0004092704424510632,0.1439208984375,-0.01807209187245462,0.7336450815200806,-2.0727198125,1258.0
24,41472,81,1689,-43.544474482536316,0.018661601,0.2,0.9865238666534424,1280,0.003444311034400016,-0.04822579398751259,0.0004092704424510632,0.2843017578125,-0.03152931242948398,-1.1971237659454346,-2.0727198125,1258.0
24,41984,82,1688,-43.478620290756226,0.012437722,0.2,0.9848354458808899,1296,0.013214222693932243,-0.027309216558933258,0.0004092704424510632,0.2042236328125,-0.023710193141596392,0.6726449728012085,-2.073908090909091,1258.0
25,42496,83,1687,-43.44617283344269,0.025448078,0.2,0.9838443994522095,1312,0.08342824241844937,-0.03107900731265545,0.0004092704424510632,0.22900390625,-0.0217481488652993,0.5101984739303589,-2.073908090909091,1258.0
25,43008,84,1686,-43.43363344669342,0.025636893,0.2,0.9842477440834045,1328,0.0073087297641905025,-0.0507635734975338,0.0004092704424510632,0.30908203125,-0.03221911680884659,-0.294275164604187,-2.0762402352941174,1258.0
25,43520,85,1686,-43.442402482032776,0.021970965,0.2,0.9844689965248108,1344,0.11497587035410106,-0.020364850759506226,0.0004092704424510632,0.13427734375,-0.019822491536615416,0.6215125322341919,-2.0762402352941174,1258.0
26,44032,86,1683,-43.420743346214294,0.022935146,0.2,0.9824217557907104,1360,0.002921109477028949,-0.044130194932222366,0.0004092704424510632,0.3092041015625,-0.03070119919721037,-0.9202511310577393,-2.072557685714285,1258.0
26,44544,87,1681,-43.35717070102692,0.022830285,0.2,0.9813262820243835,1376,0.2024412335595116,-0.005847368389368057,0.0004092704424510632,0.137451171875,-0.019088264903984964,0.3416869640350342,-2.072557685714285,1258.0
26,45056,88,1678,-43.31138777732849,0.019402184,0.2,0.9787870645523071,1392,0.002619477891130373,-0.037207938730716705,0.0004092704424510632,0.2725830078125,-0.030010600545210764,-0.09084415435791016,-2.072557685714285,1258.0
27,45568,89,1675,-43.2248215675354,0.016206231,0.2,0.9771143794059753,1408,0.00351150499045616,-0.024483881890773773,0.0004092704424510632,0.223388671875,-0.02217627814388834,0.008177220821380615,-2.068912833333333,1258.0
27,46080,90,1673,-43.19434034824371,0.01248432,0.2,0.9767258763313293,1424,0.32955417048651725,-0.008465096354484558,0.0004092704424510632,0.08056640625,-0.01586205925559625,0.0864032506942749,-2.068912833333333,1258.0
27,46592,91,1672,-43.19708180427551,0.018304309,0.2,0.9772542715072632,1440,0.005628498944133753,-0.028218822553753853,0.0004092704424510632,0.2652587890625,-0.024821501690894365,-1.6280899047851562,-2.0658375405405405,1258.0
28,47104,92,1669,-43.21256220340729,0.017626097,0.2,0.9773160219192505,1456,0.16838674363680184,0.0081255491822958,0.0004092704424510632,0.1251220703125,-0.018671798214199953,0.6484266519546509,-2.0658375405405405,1258.0
28,47616,93,1667,-43.20069944858551,0.019873857,0.2,0.9761909246444702,1472,0.002612063555716304,-0.031434234231710434,0.0004092704424510632,0.2554931640625,-0.02515211937134154,-1.3377859592437744,-2.0658375405405405,1258.0
28,48128,94,1665,-43.160232067108154,0.020552674,0.2,0.9750179052352905,1488,0.0045027864834992215,-0.030056295916438103,0.0004092704424510632,0.263916015625,-0.024492739743436687,-0.019476890563964844,-2.06635747368421,1258.0
29,48640,95,1664,-43.139819622039795,0.016307553,0.2,0.9750100374221802,1504,0.1513706671539694,-0.011491520330309868,0.0004092704424510632,0.1563720703125,-0.021272048528771847,0.6273119449615479,-2.06635747368421,1258.0
29,49152,96,1662,-43.117778062820435,0.015103217,0.2,0.9730462431907654,1520,0.004715153350844048,-0.029127951711416245,0.0004092704424510632,0.218017578125,-0.022592159337364137,-0.19941246509552002,-2.0674898974358973,1258.0
29,49664,97,1661,-43.06113088130951,0.01579042,0.2,0.9721323847770691,1536,0.1844005456659943,0.011654838919639587,0.0004092704424510632,0.060791015625,-0.011352011402777862,0.7613274455070496,-2.0674898974358973,1258.0
30,50176,98,1659,-43.07131552696228,0.014956759,0.2,0.9741151332855225,1552,0.00318779223744059,-0.030956044793128967,0.0004092704424510632,0.2120361328125,-0.02413342395448126,-1.6737453937530518,-2.0674898974358973,1258.0
30,50688,99,1657,-43.09166133403778,0.019811517,0.2,0.9728726148605347,1568,0.0047776840583537705,-0.0409570075571537,0.0004092704424510632,0.2637939453125,-0.028856420423835516,0.05275452136993408,-2.0648580500000002,1258.0
30,51200,100,1655,-43.050204157829285,0.010532958,0.2,0.9722480773925781,1584,0.2264767469605431,-0.003860676661133766,0.0004092704424510632,0.0565185546875,-0.011230263320612721,0.5394757986068726,-2.0648580500000002,1258.0
31,51712,101,1653,-43.03886640071869,0.016743582,0.2,0.9720209836959839,1600,0.006348284499836154,-0.03940930962562561,0.0004092704424510632,0.2325439453125,-0.025994027717388235,-0.25244390964508057,-2.062097536585366,1258.0
31,52224,102,1652,-43.02427315711975,0.016465645,0.2,0.970993161201477,1616,0.14278504776302725,0.005851944908499718,0.0004092704424510632,0.128173828125,-0.013367900144658051,0.6966549158096313,-2.062097536585366,1258.0
31,52736,103,1651,-42.982237458229065,0.018130608,0.2,0.9697229266166687,1632,0.004630362564057577,-0.035216059535741806,0.0004092704424510632,0.2186279296875,-0.023906871501822025,-1.2656209468841553,-2.062097536585366,1258.0
32,53248,104,1649,-42.971370816230774,0.017612053,0.2,0.9704093933105469,1648,0.004774453089339659,-0.03798938915133476,0.0004092704424510632,0.1865234375,-0.023053154378430918,0.4106358289718628,-2.058416571428572,1258.0
32,53760,105,1648,-42.985204100608826,0.018864583,0.2,0.9699451327323914,1664,0.12349038815591484,-0.006269829347729683,0.0004092704424510632,0.1270751953125,-0.018417573897750117,0.759711503982544,-2.058416571428572,1258.0
32,54272,106,1646,-42.96286988258362,0.018447489,0.2,0.9700234532356262,1680,0.004647970956284553,-0.024459322914481163,0.0004092704424510632,0.225830078125,-0.021525241434574127,-1.0014104843139648,-2.0547406744186048,1258.0
33,54784,107,1645,-42.971243143081665,0.0143987425,0.2,0.9702742099761963,1696,0.1815906867850572,0.014937393367290497,0.0004092704424510632,0.0726318359375,-0.01177516594179906,0.7653935551643372,-2.0547406744186048,1258.0
33,55296,108,1643,-42.97839879989624,0.021688811,0.2,0.9705613851547241,1712,0.002599807095975848,-0.04769975692033768,0.0004092704424510632,0.28759765625,-0.03164771932642907,-1.7824490070343018,-2.0547406744186048,1258.0
33,55808,109,1642,-42.977352023124695,0.022275373,0.2,0.9704000949859619,1728,0.013796559534966946,-0.029953014105558395,0.0004092704424510632,0.296142578125,-0.03146628674585372,0.6395719051361084,-2.054177,1258.0
34,56320,110,1642,-42.96938109397888,0.01719679,0.2,0.9701047539710999,1744,0.08044194092508405,-0.012619907967746258,0.0004092704424510632,0.1488037109375,-0.01606619764061179,0.7920366525650024,-2.054177,1258.0
34,56832,111,1641,-42.94432747364044,0.015541516,0.2,0.9688175320625305,1760,0.018028561782557517,-0.025505775585770607,0.0004092704424510632,0.2403564453125,-0.02437998128880281,0.1257421374320984,-2.0478243333333332,1258.0
34,57344,112,1639,-42.91347420215607,0.0144414455,0.2,0.968504011631012,1776,0.2503209949936718,0.06173539161682129,0.0004092704424510632,0.0743408203125,-0.012508899519161787,0.8468971252441406,-2.0478243333333332,1258.0
35,57856,113,1639,-42.92007327079773,0.017827908,0.2,0.9695641994476318,1792,0.00914103577088099,-0.03555285930633545,0.0004092704424510632,0.25,-0.026840071674087085,-3.875927448272705,-2.0478243333333332,1258.0
35,58368,114,1638,-42.945233941078186,0.02147675,0.2,0.9692251682281494,1808,0.10195200360612944,-0.01798379421234131,0.0004092704424510632,0.171875,-0.022742757173546124,0.69236159324646,-2.047897130434783,1258.0
35,58880,115,1638,-42.924270153045654,0.046132673,0.2,0.9689055681228638,1824,0.010011929320171475,-0.03726942464709282,0.0004092704424510632,0.3431396484375,-0.027534611988812685,0.9040447473526001,-2.047897130434783,1258.0
36,59392,116,1637,-42.90751039981842,0.021330312,0.2,0.9678226113319397,1840,0.005820366932312027,-0.05074727535247803,0.0004092704424510632,0.279296875,-0.030730500191566534,-0.13421857357025146,-2.0487169574468087,1258.0
36,59904,117,1637,-42.874775409698486,0.012412051,0.2,0.9671782851219177,1856,0.17573993955738842,0.009916979819536209,0.0004092704424510632,0.0518798828125,-0.012085187656339258,0.7617876529693604,-2.0487169574468087,1258.0
36,60416,118,1638,-42.87471926212311,0.02012702,0.2,0.9679112434387207,1872,0.0059525353644858114,-0.030743375420570374,0.0004092704424510632,0.2391357421875,-0.022718180349329486,-5.307436466217041,-2.046857854166667,1258.0
37,60928,119,1638,-42.89543128013611,0.014194362,0.2,0.9677664637565613,1888,0.16746532218530774,0.012864448130130768,0.0004092704424510632,0.1031494140625,-0.016337650478817523,0.7236647605895996,-2.046857854166667,1258.0
37,61440,120,1639,-42.8642463684082,0.021289177,0.2,0.9660669565200806,1904,0.002064587653876515,-0.043501805514097214,0.0004092704424510632,0.2440185546875,-0.02457487727224361,-2.081951856613159,-2.046857854166667,1258.0
37,61952,121,1639,-42.819515228271484,0.015957288,0.2,0.9656556844711304,1920,0.0037689806486014277,-0.03657900542020798,0.0004092704424510632,0.2410888671875,-0.025202726712450385,0.056431472301483154,-2.0438745714285713,1258.0
38,62464,122,1640,-42.82495725154877,0.01297936,0.2,0.9659886360168457,1936,0.1556357981171459,-0.02150636538863182,0.0004092704424510632,0.0718994140625,-0.012572638050187379,0.7242143750190735,-2.0438745714285713,1258.0
38,62976,123,1640,-42.833118081092834,0.024748072,0.2,0.9660748243331909,1952,0.0052482136961771175,-0.042307399213314056,0.0004092704424510632,0.2900390625,-0.030251926160417497,-0.9486954212188721,-2.04135972,1258.0
38,63488,124,1640,-42.836026072502136,0.011536544,0.2,0.9663321375846863,1968,0.26602724578697234,0.008503556251525879,0.0004092704424510632,0.07568359375,-0.01386799372266978,0.4686129689216614,-2.04135972,1258.0
39,64000,125,1640,-42.82311511039734,0.023455726,0.2,0.9649338126182556,1984,0.0015849174415052403,-0.04175318777561188,0.0004092704424510632,0.2728271484375,-0.02662751163734356,-1.4885196685791016,-2.04135972,1258.0
