time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
30,49664,97,1646,-43.34804904460907,0.015764363,0.2,0.9829636216163635,1536,0.17135942273307592,0.01120401918888092,0.0004092704424510632,0.1046142578125,-0.01249881277908571,0.7525941133499146,-2.069244692307693,1258.0
30,50176,98,1647,-43.329256892204285,0.015972646,0.2,0.9816362261772156,1552,0.004339462480857037,-0.029160844162106514,0.0004092704424510632,0.21435546875,-0.023692996852332726,-1.9811253547668457,-2.069244692307693,1258.0
30,50688,99,1647,-43.28245389461517,0.01876059,0.2,0.9800927042961121,1568,0.004027620343549643,-0.0516015999019146,0.0004092704424510632,0.2568359375,-0.029434531257720664,0.14861971139907837,-2.0656909,1258.0
31,51200,100,1648,-43.25764310359955,0.013861336,0.2,0.9800862669944763,1584,0.12002133595524356,-0.01906546950340271,0.0004092704424510632,0.143310546875,-0.017326229833997786,0.6898694038391113,-2.0656909,1258.0
31,51712,101,1648,-43.258944272994995,0.017561443,0.2,0.9797368049621582,1600,0.0066134572989540175,-0.03571081906557083,0.0004092704424510632,0.272705078125,-0.025453162845224142,-0.7411906719207764,-2.06875787804878,1258.0
31,52224,102,1649,-43.25072503089905,0.014528459,0.2,0.9795719385147095,1616,0.1375946836778894,-0.01285320334136486,0.0004092704424510632,0.1014404296875,-0.01578279133536853,0.6376317739486694,-2.06875787804878,1258.0
31,52736,103,1649,-43.23377823829651,0.014714185,0.2,0.9783595204353333,1632,0.0031621451416867785,-0.04013369232416153,0.0004092704424510632,0.2548828125,-0.02817078962107189,-0.5823444128036499,-2.06875787804878,1258.0
32,53248,104,1649,-43.21909523010254,0.02062039,0.2,0.9792191386222839,1648,0.00470865083480021,-0.04417175427079201,0.0004092704424510632,0.2713623046875,-0.0308459136649617,0.4244779944419861,-2.0698088095238094,1258.0
32,53760,105,1649,-43.25176131725311,0.019046817,0.2,0.9802563786506653,1664,0.10660306643694639,-0.015886927023530006,0.0004092704424510632,0.1724853515625,-0.02109085291158408,0.7226552963256836,-2.0698088095238094,1258.0
32,54272,106,1650,-43.281375885009766,0.017892323,0.2,0.9809279441833496,1680,0.005989130891975947,-0.02973862551152706,0.0004092704424510632,0.224853515625,-0.024139166547684,-1.62382173538208,-2.0674981395348837,1258.0
33,54784,107,1649,-43.29751789569855,0.019479653,0.2,0.9813755750656128,1696,0.16668935574125499,-0.004382645711302757,0.0004092704424510632,0.1231689453125,-0.019710470864083618,0.7680901288986206,-2.0674981395348837,1258.0
33,55296,108,1649,-43.31116497516632,0.017015949,0.2,0.9814789295196533,1712,0.00290766115358565,-0.035374440252780914,0.0004092704424510632,0.2481689453125,-0.025363535212818533,-2.9835214614868164,-2.0674981395348837,1258.0
33,55808,109,1649,-43.307308077812195,0.02259919,0.2,0.9813975095748901,1728,0.011373430781532079,-0.03666674345731735,0.0004092704424510632,0.2769775390625,-0.02706560236401856,0.6448466181755066,-2.0638916136363634,1258.0
34,56320,110,1649,-43.310250759124756,0.015059509,0.2,0.9818549752235413,1744,0.10275325627299026,-0.002578633837401867,0.0004092704424510632,0.125,-0.01235934485157486,0.6673017740249634,-2.0638916136363634,1258.0
34,56832,111,1649,-43.32530975341797,0.015369922,0.2,0.9817885160446167,1760,0.011241112631978467,-0.024966005235910416,0.0004092704424510632,0.2056884765625,-0.022828745204606093,0.20233720541000366,-2.0626921777777776,1258.0
34,57344,112,1648,-43.321948289871216,0.01936495,0.2,0.9820860624313354,1776,0.13825676462147385,-0.004759516566991806,0.0004092704424510632,0.1492919921875,-0.02338690761826001,0.8334481716156006,-2.0626921777777776,1258.0
35,57856,113,1648,-43.32928252220154,0.016077597,0.2,0.982047975063324,1792,0.0034124793819501065,-0.032138656824827194,0.0004092704424510632,0.222900390625,-0.026528458620305173,-3.902585506439209,-2.0626921777777776,1258.0
35,58368,114,1648,-43.31504237651825,0.0150114205,0.2,0.9810830354690552,1808,0.06751085387077183,-0.016961265355348587,0.0004092704424510632,0.18017578125,-0.022401484136935323,0.7185555100440979,-2.059763804347826,1258.0
35,58880,115,1647,-43.275426387786865,0.034174375,0.2,0.9802225828170776,1824,0.018737720136414282,-0.023403778672218323,0.0004092704424510632,0.2952880859375,-0.02080585088697262,0.7987905740737915,-2.059763804347826,1258.0
36,59392,116,1647,-43.27715563774109,0.017255804,0.2,0.9812695980072021,1840,0.007579045894090086,-0.02147059328854084,0.0004092704424510632,0.2193603515625,-0.01861012852168642,-0.5073493719100952,-2.0597095106382977,1258.0
36,59904,117,1646,-43.3071004152298,0.014691418,0.2,0.9814833998680115,1856,0.15867408271878958,-0.012726595625281334,0.0004092704424510632,0.093017578125,-0.015619505633367226,0.7691159844398499,-2.0597095106382977,1258.0
36,60416,118,1646,-43.30667424201965,0.016300257,0.2,0.9812447428703308,1872,0.006618631603487302,-0.03357962146401405,0.0004092704424510632,0.21533203125,-0.02223259564198088,-6.199490547180176,-2.0603289166666667,1258.0
37,60928,119,1646,-43.29770886898041,0.017874137,0.2,0.9811624884605408,1888,0.17702087154611945,-0.004988599568605423,0.0004092704424510632,0.103759765625,-0.017574883284396492,0.6536686420440674,-2.0603289166666667,1258.0
37,61440,120,1646,-43.2895370721817,0.016497288,0.2,0.9808391332626343,1904,0.002923468538938323,-0.029323983937501907,0.0004092704424510632,0.2095947265625,-0.019092466245638207,-2.28385591506958,-2.0603289166666667,1258.0
37,61952,121,1646,-43.26149141788483,0.021885961,0.2,0.9790650606155396,1920,0.0044529329461511225,-0.028076011687517166,0.0004092704424510632,0.2569580078125,-0.02529641130240634,-0.021484017372131348,-2.057673979591837,1258.0
37,62464,122,1646,-43.20175123214722,0.016604466,0.2,0.977654755115509,1936,0.11477027495857328,-0.01878567971289158,0.0004092704424510632,0.1099853515625,-0.014557864313246682,0.7079678773880005,-2.057673979591837,1258.0
38,62976,123,1646,-43.183024168014526,0.017812766,0.2,0.9781717658042908,1952,0.00396606614231132,-0.039593812078237534,0.0004092704424510632,0.2403564453125,-0.024651251966133714,-0.6793031692504883,-2.0583761400000005,1258.0
38,63488,124,1645,-43.197930693626404,0.01792721,0.2,0.9786571860313416,1968,0.14032758260145783,0.0066184960305690765,0.0004092704424510632,0.125244140625,-0.020299443989642896,0.7439612150192261,-2.0583761400000005,1258.0
38,64000,125,1643,-43.21254527568817,0.021357737,0.2,0.9797356128692627,1984,0.002381626512942603,-0.03607775643467903,0.0004092704424510632,0.241455078125,-0.024216226360294968,-2.6617794036865234,-2.0583761400000005,1258.0
