time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
19,31232,61,1604,-43.3156373500824,0.018453732,0.2,0.9804221391677856,960,0.002558940410381183,-0.03792471066117287,0.0004092704424510632,0.236572265625,-0.025074881501495838,-0.5636692047119141,-2.1112876249999997,1258.0
19,31744,62,1604,-43.34392690658569,0.0146467555,0.2,0.9805372953414917,976,0.004458455507119652,-0.034953027963638306,0.0004092704424510632,0.2120361328125,-0.02306802960811183,0.03542625904083252,-2.11635136,1258.0
20,32256,63,1604,-43.33497667312622,0.011939537,0.2,0.9801887273788452,992,0.15033378003863618,-0.010795149020850658,0.0004092704424510632,0.0743408203125,-0.01266756813856773,0.3095484972000122,-2.11635136,1258.0
20,32768,64,1605,-43.32012164592743,0.023090437,0.2,0.9795536994934082,1008,0.002775678480247734,-0.03596563637256622,0.0004092704424510632,0.280029296875,-0.028695518180029467,-0.34204578399658203,-2.1257423846153847,1258.0
20,33280,65,1606,-43.29658389091492,0.016698644,0.2,0.9789860844612122,1024,0.26225802092812955,0.0019012875854969025,0.0004092704424510632,0.177978515625,-0.021911147952778265,0.055098772048950195,-2.1257423846153847,1258.0
21,33792,66,1607,-43.285696506500244,0.0171328,0.2,0.9790119528770447,1040,0.0023613581324752886,-0.03301775082945824,0.0004092704424510632,0.22802734375,-0.02355982520384714,-1.7359395027160645,-2.1257423846153847,1258.0
21,34304,67,1609,-43.307512521743774,0.017053653,0.2,0.9807845950126648,1056,0.004261706315446645,-0.03914271667599678,0.0004092704424510632,0.231201171875,-0.02578480920055881,0.02788156270980835,-2.1213712592592593,1258.0
21,34816,68,1610,-43.357365012168884,0.0146099515,0.2,0.9815084934234619,1072,0.21050047350581735,0.013873349875211716,0.0004092704424510632,0.0992431640625,-0.01721759578504134,0.22533297538757324,-2.1213712592592593,1258.0
21,35328,69,1612,-43.37758421897888,0.013054194,0.2,0.9830628633499146,1088,0.004595194608555175,-0.04008086025714874,0.0004092704424510632,0.1845703125,-0.019862700792145915,-0.7819445133209229,-2.122005892857143,1258.0
22,35840,70,1613,-43.41136455535889,0.014990568,0.2,0.9833070039749146,1104,0.18262444098945707,-0.01740163192152977,0.0004092704424510632,0.108154296875,-0.01968048926210031,0.3360190987586975,-2.122005892857143,1258.0
22,36352,71,1615,-43.396759390830994,0.024529181,0.2,0.9823156595230103,1120,0.002573149246018147,-0.03945622593164444,0.0004092704424510632,0.2674560546875,-0.027437654265668243,-0.4247044324874878,-2.122005892857143,1258.0
22,36864,72,1617,-43.397157430648804,0.015284283,0.2,0.9847316741943359,1136,0.004720093849755358,-0.02800268679857254,0.0004092704424510632,0.2152099609375,-0.020238855038769543,0.04240530729293823,-2.1237268620689655,1258.0
23,37376,73,1617,-43.46543323993683,0.022291722,0.2,0.9851235747337341,1152,0.1759265640284866,-0.020347723737359047,0.0004092704424510632,0.129638671875,-0.018807078420650214,0.2699120044708252,-2.1237268620689655,1258.0
23,37888,74,1619,-43.46294403076172,0.02268754,0.2,0.9856697916984558,1168,0.004920888000924606,-0.039142441004514694,0.0004092704424510632,0.2733154296875,-0.02776316273957491,-0.30349063873291016,-2.1240817333333335,1258.0
23,38400,75,1620,-43.485195994377136,0.017497957,0.2,0.9861693382263184,1184,0.15160420804750174,-0.006939589977264404,0.0004092704424510632,0.1517333984375,-0.01981110383349005,0.6929771900177002,-2.1240817333333335,1258.0
23,38912,76,1621,-43.496423959732056,0.019336201,0.2,0.9863440990447998,1200,0.004649887028790545,-0.03244291618466377,0.0004092704424510632,0.3043212890625,-0.02791139972396195,-3.058595657348633,-2.1240817333333335,1258.0
24,39424,77,1622,-43.50722420215607,0.017497908,0.2,0.9874942898750305,1216,0.006151173642138019,-0.03068675473332405,0.0004092704424510632,0.2884521484375,-0.02858541885507293,0.43736523389816284,-2.1221664838709677,1258.0
24,39936,78,1624,-43.536500692367554,0.015390061,0.2,0.9874420166015625,1232,0.10568092571338639,-0.016352683305740356,0.0004092704424510632,0.0833740234375,-0.013900777499657124,0.7427629232406616,-2.1221664838709677,1258.0
24,40448,79,1625,-43.49221384525299,0.017368097,0.2,0.9848425984382629,1248,0.004922932734189089,-0.030379988253116608,0.0004092704424510632,0.193359375,-0.02112754540576134,-1.1588232517242432,-2.12019390625,1258.0
25,40960,80,1626,-43.4283709526062,0.025439046,0.2,0.9839602708816528,1264,0.21343300631269813,-0.010776776820421219,0.0004092704424510632,0.156005859375,-0.026393429914605804,0.5390377044677734,-2.12019390625,1258.0
25,41472,81,1627,-43.43081486225128,0.01838789,0.2,0.9851229190826416,1280,0.002312978213012684,-0.037638455629348755,0.0004092704424510632,0.2796630859375,-0.026685160206397995,-1.5318851470947266,-2.12019390625,1258.0
25,41984,82,1629,-43.47188448905945,0.014747896,0.2,0.9853413105010986,1296,0.007161338275182061,-0.005658961832523346,0.0004092704424510632,0.208251953125,-0.021136213050340302,0.5448190569877625,-2.1189796969696966,1258.0
26,42496,83,1630,-43.454026103019714,0.02481255,0.2,0.9847806096076965,1312,0.10693352879025042,-0.03342745080590248,0.0004092704424510632,0.161376953125,-0.019254839018685743,0.5137816667556763,-2.1189796969696966,1258.0
26,43008,84,1631,-43.4474081993103,0.015868451,0.2,0.9852043390274048,1328,0.010584186355117708,-0.0394931361079216,0.0004092704424510632,0.2056884765625,-0.020764605433214456,-1.1563682556152344,-2.1192152058823526,1258.0
26,43520,85,1632,-43.47018480300903,0.017369814,0.2,0.986091136932373,1344,0.1942276661284268,-0.022994371131062508,0.0004092704424510632,0.139404296875,-0.022698422515532002,0.6039316654205322,-2.1192152058823526,1258.0
26,44032,86,1632,-43.48904585838318,0.0149148805,0.2,0.9862492084503174,1360,0.0033118825595011003,-0.03872736543416977,0.0004092704424510632,0.1983642578125,-0.023855190112954006,-1.3765268325805664,-2.123821742857143,1258.0
27,44544,87,1632,-43.48929703235626,0.014488062,0.2,0.9862973093986511,1376,0.3735481391195208,0.018532678484916687,0.0004092704424510632,0.08349609375,-0.01602881556027569,0.0758550763130188,-2.123821742857143,1258.0
27,45056,88,1633,-43.49958789348602,0.018999599,0.2,0.9871888756752014,1392,0.003087477591179777,-0.03762068971991539,0.0004092704424510632,0.2998046875,-0.031510184446233325,-0.30668163299560547,-2.123821742857143,1258.0
27,45568,89,1634,-43.51805019378662,0.014275758,0.2,0.9873009324073792,1408,0.004296794781112112,-0.019045040011405945,0.0004092704424510632,0.21875,-0.019319641578476876,0.04160183668136597,-2.1254441944444444,1258.0
28,46080,90,1635,-43.51405334472656,0.014745517,0.2,0.9876051545143127,1424,0.22236128337681293,-0.005698271095752716,0.0004092704424510632,0.094482421875,-0.015356784337200224,0.3656442165374756,-2.1254441944444444,1258.0
28,46592,91,1635,-43.51660132408142,0.012825822,0.2,0.9869728684425354,1440,0.0034723005737760104,-0.027764448896050453,0.0004092704424510632,0.2120361328125,-0.02111251415044535,-1.487687587738037,-2.1266102162162164,1258.0
28,47104,92,1636,-43.49867522716522,0.016922742,0.2,0.9865864515304565,1456,0.1925537607166916,0.010686106979846954,0.0004092704424510632,0.102783203125,-0.01709757256321609,0.692618727684021,-2.1266102162162164,1258.0
29,47616,93,1636,-43.491883397102356,0.019768938,0.2,0.9864447712898254,1472,0.007333163797738962,-0.036906518042087555,0.0004092704424510632,0.2589111328125,-0.025538750502164476,-3.185847282409668,-2.1266102162162164,1258.0
29,48128,94,1636,-43.48635184764862,0.020654717,0.2,0.9857842922210693,1488,0.003834060196822975,-0.04025476425886154,0.0004092704424510632,0.24951171875,-0.024400990398135036,-0.0070133209228515625,-2.125476947368421,1258.0
29,48640,95,1637,-43.46853697299957,0.012843209,0.2,0.9851690530776978,1504,0.2441498691914603,0.009790973737835884,0.0004092704424510632,0.073486328125,-0.011052530346205458,0.6014402508735657,-2.125476947368421,1258.0
30,49152,96,1637,-43.44333457946777,0.019282036,0.2,0.9844067692756653,1520,0.00605127456219634,-0.039718467742204666,0.0004092704424510632,0.275634765625,-0.028813688462832943,-0.7345608472824097,-2.128346,1258.0
30,49664,97,1637,-43.42883598804474,0.01634238,0.2,0.9844588041305542,1536,0.19585248827934265,0.006513483822345734,0.0004092704424510632,0.07470703125,-0.01608868235052796,0.7395354509353638,-2.128346,1258.0
30,50176,98,1637,-43.43040752410889,0.016473843,0.2,0.9839318990707397,1552,0.005577221178100444,-0.022134672850370407,0.0004092704424510632,0.20458984375,-0.02003922963194782,-2.3365654945373535,-2.128346,1258.0
30,50688,99,1637,-43.415472865104675,0.020276733,0.2,0.9838281869888306,1568,0.0033525048711453564,-0.04529835283756256,0.0004092704424510632,0.260009765625,-0.029448713292367756,0.10053181648254395,-2.126400875,1258.0
31,51200,100,1637,-43.40988910198212,0.016003292,0.2,0.983478307723999,1584,0.1915213206084445,-0.004180643707513809,0.0004092704424510632,0.091796875,-0.013880564853025135,0.6537332534790039,-2.126400875,1258.0
31,51712,101,1638,-43.38501024246216,0.016574536,0.2,0.9824260473251343,1600,0.006047065457096323,-0.02978755533695221,0.0004092704424510632,0.2366943359375,-0.026058259274577722,-1.1067883968353271,-2.126787926829268,1258.0
31,52224,102,1638,-43.366196393966675,0.016900472,0.2,0.9822344779968262,1616,0.1923834248445928,-0.006173994392156601,0.0004092704424510632,0.1270751953125,-0.01844645461824257,0.7254313230514526,-2.126787926829268,1258.0
32,52736,103,1638,-43.353320240974426,0.016653355,0.2,0.9814139604568481,1632,0.0030322784041345585,-0.023650221526622772,0.0004092704424510632,0.219482421875,-0.024284477782202885,-1.824927806854248,-2.126787926829268,1258.0
32,53248,104,1639,-43.32130670547485,0.021768946,0.2,0.9801791906356812,1648,0.004438901116373017,-0.037005044519901276,0.0004092704424510632,0.2830810546875,-0.027280084264930338,0.311082124710083,-2.1265259999999997,1258.0
32,53760,105,1639,-43.29812562465668,0.017098015,0.2,0.9803390502929688,1664,0.14309481368400156,-0.0025681890547275543,0.0004092704424510632,0.0992431640625,-0.013790689219604246,0.7413333654403687,-2.1265259999999997,1258.0
33,54272,106,1639,-43.29354119300842,0.018396396,0.2,0.9791830778121948,1680,0.004592199795297347,-0.02590722031891346,0.0004092704424510632,0.2393798828125,-0.024429948185570538,-0.7674909830093384,-2.1182256744186043,1258.0
33,54784,107,1639,-43.25777053833008,0.016015034,0.2,0.978714644908905,1696,0.267986576189287,0.009143993258476257,0.0004092704424510632,0.08935546875,-0.014715399403939955,0.6389570236206055,-2.1182256744186043,1258.0
33,55296,108,1640,-43.22780680656433,0.018014027,0.2,0.976698100566864,1712,0.003144711041386472,-0.0333542637526989,0.0004092704424510632,0.2410888671875,-0.02826107299188152,-3.1840028762817383,-2.1182256744186043,1258.0
34,55808,109,1640,-43.16872024536133,0.02250635,0.2,0.9756923913955688,1728,0.015989747422281653,-0.03240521624684334,0.0004092704424510632,0.2957763671875,-0.030041029007406905,0.6088703870773315,-2.117404113636363,1258.0
34,56320,110,1640,-43.15613782405853,0.030079853,0.2,0.975904107093811,1744,0.17072173167252913,-0.02119315415620804,0.0004092704424510632,0.177734375,-0.025629079522332177,0.5975652933120728,-2.117404113636363,1258.0
34,56832,111,1640,-43.16290736198425,0.024568299,0.2,0.9756189584732056,1760,0.013403622520854697,-0.042574916034936905,0.0004092704424510632,0.298828125,-0.03128646229743026,0.14103591442108154,-2.1162437555555553,1258.0
34,57344,112,1641,-43.15332508087158,0.014227642,0.2,0.9756105542182922,1776,0.24276717216707766,0.00935458019375801,0.0004092704424510632,0.0723876953125,-0.011101870295533445,0.8245455026626587,-2.1162437555555553,1258.0
35,57856,113,1641,-43.161203026771545,0.019438215,0.2,0.9759685397148132,1792,0.008168479871528689,-0.03757210075855255,0.0004092704424510632,0.265380859375,-0.02495162541163154,-4.95945405960083,-2.1162437555555553,1258.0
35,58368,114,1641,-43.16234064102173,0.015105039,0.2,0.9753208160400391,1808,0.1639353632926941,0.000899679958820343,0.0004092704424510632,0.1220703125,-0.017904367676237598,0.6565486788749695,-2.1183319999999997,1258.0
35,58880,115,1641,-43.13403868675232,0.028360784,0.2,0.9748789668083191,1824,0.01893619293696247,-0.02827758900821209,0.0004092704424510632,0.26171875,-0.02397382611525245,0.9104524254798889,-2.1183319999999997,1258.0
36,59392,116,1642,-43.11645066738129,0.013366934,0.2,0.9736687541007996,1840,0.005393678184191231,-0.03029647469520569,0.0004092704424510632,0.2203369140625,-0.022529964451678097,-0.8818778991699219,-2.116623957446808,1258.0
36,59904,117,1642,-43.07573962211609,0.012306813,0.2,0.9730035066604614,1856,0.22958949231542647,-0.009506022557616234,0.0004092704424510632,0.08203125,-0.013090081643895246,0.7061578035354614,-2.116623957446808,1258.0
36,60416,118,1643,-43.0487585067749,0.020351991,0.2,0.9713189601898193,1872,0.002469756163918646,-0.04836275801062584,0.0004092704424510632,0.2618408203125,-0.026748556701932102,-5.244422435760498,-2.1182363125,1258.0
37,60928,119,1643,-43.00403010845184,0.012947572,0.2,0.9706558585166931,1888,0.19184978352859616,0.007418343797326088,0.0004092704424510632,0.0682373046875,-0.011930265536648221,0.7410569190979004,-2.1182363125,1258.0
37,61440,120,1644,-42.99759352207184,0.018569108,0.2,0.9707438945770264,1904,0.00276112362917047,-0.027924617752432823,0.0004092704424510632,0.2349853515625,-0.022056626447010785,-2.8720884323120117,-2.1182363125,1258.0
37,61952,121,1644,-42.97760343551636,0.016595792,0.2,0.9692702293395996,1920,0.0057235398853663355,-0.027506045997142792,0.0004092704424510632,0.2508544921875,-0.02458140314411139,-0.021178364753723145,-2.1195126122448977,1258.0
37,62464,122,1645,-42.93468713760376,0.012284651,0.2,0.9685932993888855,1936,0.2685362811316736,-0.009462142363190651,0.0004092704424510632,0.0732421875,-0.015369474349427037,0.6916408538818359,-2.1195126122448977,1258.0
38,62976,123,1645,-42.930307507514954,0.02021143,0.2,0.969099760055542,1952,0.006410698777472135,-0.03609476238489151,0.0004092704424510632,0.238525390625,-0.022787244539358653,-0.6646789312362671,-2.12001206,1258.0
38,63488,124,1646,-42.941086292266846,0.014006479,0.2,0.9693925380706787,1968,0.2043509162031114,0.012414738535881042,0.0004092704424510632,0.045166015625,-0.008358181366929784,0.7767755389213562,-2.12001206,1258.0
38,64000,125,1646,-42.939842224121094,0.020279381,0.2,0.9689360857009888,1984,0.0022872313602420036,-0.033435553312301636,0.0004092704424510632,0.28857421875,-0.02860013718600385,-2.940995693206787,-2.12001206,1258.0
