time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
0,512,1,3638,,,,,,,,,,,,,
0,1024,2,2299,-43.988677859306335,0.019379202,0.2,1.000145435333252,16,0.10862815334257903,-0.04117017239332199,0.0004092704424510632,0.2742919921875,-0.035165890178177506,-0.7589322328567505,,
0,1536,3,2037,-43.990094780921936,0.02790869,0.2,1.0000935792922974,32,0.004446527702384628,-0.043444450944662094,0.0004092704424510632,0.3360595703125,-0.038422932382673025,0.03193163871765137,-2.129768,1258.0
1,2048,4,1937,-43.96320152282715,0.023416474,0.2,0.9980034232139587,48,0.011826573914731853,-0.03286350145936012,0.0004092704424510632,0.313232421875,-0.03310735942795873,-0.04070472717285156,-2.129768,1258.0
1,2560,5,1883,-43.893354415893555,0.019638684,0.2,0.9965479969978333,64,0.002212643223174382,-0.0149660250172019,0.0004092704424510632,0.26416015625,-0.024439068569336087,0.0166701078414917,-2.1454959999999996,1258.0
1,3072,6,1852,-43.84163558483124,0.021011733,0.2,0.993849515914917,80,0.014543333149049431,-0.030020732432603836,0.0004092704424510632,0.313720703125,-0.02835768644581549,-0.015652775764465332,-2.1454959999999996,1258.0
1,3584,7,1830,-43.73023748397827,0.017180435,0.2,0.9897512793540955,96,0.002209930582466768,-0.039632245898246765,0.0004092704424510632,0.29345703125,-0.031238115683663636,0.0026217103004455566,-2.1454959999999996,1258.0
2,4096,8,1811,-43.61751985549927,0.017743016,0.2,0.9872422814369202,112,0.0038070619048085064,-0.039055608212947845,0.0004092704424510632,0.274169921875,-0.030467068310827017,0.06069827079772949,-2.1426736666666666,1258.0
2,4608,9,1799,-43.58536744117737,0.015795233,0.2,0.9876518845558167,128,0.021028912713518366,-0.02835361286997795,0.0004092704424510632,0.274658203125,-0.025539931695675477,0.05642801523208618,-2.1426736666666666,1258.0
2,5120,10,1789,-43.5861439704895,0.013061048,0.2,0.9869188666343689,144,0.002395160379819572,-0.03383287042379379,0.0004092704424510632,0.19091796875,-0.01928729488281533,0.6093530058860779,-2.10697025,1258.0
