time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/std,train/value_loss,train/n_updates,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
55,1828,15,28160,-0.03748077526688576,0.15070217847824097,0.27685546875,0.2,0.0004092704424510632,-0.024985533527797088,0.9865155220031738,0.012942823261255398,864,-43.46668004989624,0.023959555,-2.709150272727273,1258.0
56,1828,15,28672,-0.00764957070350647,0.3023604154586792,0.250732421875,0.2,0.0004092704424510632,-0.022173390199895948,0.9870232343673706,0.11122254491783679,880,-43.51344847679138,0.03605149,-2.709150272727273,1258.0
57,1828,15,29184,-0.024908293038606644,-1.007138729095459,0.212646484375,0.2,0.0004092704424510632,-0.0215920205519069,0.9859866499900818,0.022045050107408315,896,-43.49694466590881,0.014803477,-2.715113608695652,1258.0
58,1828,16,29696,0.033483169972896576,0.43054771423339844,0.15380859375,0.2,0.0004092704424510632,-0.015468522207811475,0.985037624835968,0.1746477133128792,912,-43.46425950527191,0.01888233,-2.715113608695652,1258.0
59,1829,16,30208,-0.03594933822751045,-7.731146812438965,0.236328125,0.2,0.0004092704424510632,-0.024272523107356392,0.9849719405174255,0.006784933320886921,928,-43.442577600479126,0.021017615,-2.717293375,1258.0
60,1829,16,30720,0.11378972232341766,0.11501544713973999,0.2049560546875,0.2,0.0004092704424510632,-0.021037870814325288,0.9849341511726379,0.3332651602104306,944,-43.448259353637695,0.019043641,-2.717293375,1258.0
61,1830,17,31232,-0.027979901060461998,-3.8043408393859863,0.252685546875,0.2,0.0004092704424510632,-0.024000249453820288,0.9837352633476257,0.011515363104990683,960,-43.4322247505188,0.023494568,-2.717293375,1258.0
62,1830,17,31744,-0.03953789547085762,0.047126829624176025,0.2996826171875,0.2,0.0004092704424510632,-0.02918747958028689,0.9836376309394836,0.010401401887065731,976,-43.39812386035919,0.024397807,-2.71918872,1258.0
63,1830,17,32256,0.05020848289132118,0.14724022150039673,0.14111328125,0.2,0.0004092704424510632,-0.017270366646698676,0.9832417964935303,0.28226297022774816,992,-43.397167444229126,0.017420769,-2.71918872,1258.0
64,1831,17,32768,-0.024126002565026283,-0.7046250104904175,0.2017822265625,0.2,0.0004092704424510632,-0.021134492882993072,0.9818180203437805,0.02586705202702433,1008,-43.36246931552887,0.014438316,-2.714309153846154,1258.0
65,1830,18,33280,0.08964505791664124,0.19674432277679443,0.1436767578125,0.2,0.0004092704424510632,-0.017098546333727427,0.9821645021438599,0.3168773362413049,1024,-43.333011746406555,0.01811235,-2.714309153846154,1258.0
66,1830,18,33792,-0.02644577994942665,-7.5649213790893555,0.246826171875,0.2,0.0004092704424510632,-0.023196469323011115,0.981051504611969,0.01206356730835978,1040,-43.33140993118286,0.016976215,-2.714309153846154,1258.0
67,1830,18,34304,-0.026180751621723175,0.027794718742370605,0.2420654296875,0.2,0.0004092704424510632,-0.020796098702703603,0.9813461899757385,0.010476855663000606,1056,-43.307313203811646,0.01920554,-2.7149404444444447,1258.0
68,1830,19,34816,0.03460773080587387,0.08900439739227295,0.1702880859375,0.2,0.0004092704424510632,-0.024332864020834677,0.9816867709159851,0.4007653275039047,1072,-43.32813489437103,0.022595651,-2.7149404444444447,1258.0
69,1829,19,35328,-0.03720376640558243,-2.7283265590667725,0.2099609375,0.2,0.0004092704424510632,-0.022325445301248692,0.9821603894233704,0.02726185298524797,1088,-43.33367168903351,0.016393935,-2.7137383214285715,1258.0
70,1830,19,35840,0.03500243276357651,0.2138497233390808,0.127685546875,0.2,0.0004092704424510632,-0.02240710533806123,0.9825255870819092,0.351566968485713,1104,-43.35082030296326,0.020672292,-2.7137383214285715,1258.0
71,1831,19,36352,-0.03331029787659645,-1.323070764541626,0.3212890625,0.2,0.0004092704424510632,-0.028076963470084593,0.9830048680305481,0.014120701554929838,1120,-43.36023437976837,0.027428817,-2.7137383214285715,1258.0
72,1831,20,36864,-0.030144711956381798,0.05188530683517456,0.274658203125,0.2,0.0004092704424510632,-0.02530361426761374,0.9823087453842163,0.00897442280256655,1136,-43.36079132556915,0.020879693,-2.7094376896551724,1258.0
73,1831,20,37376,0.040827471762895584,0.19726693630218506,0.082275390625,0.2,0.0004092704424510632,-0.013478209089953452,0.981573224067688,0.37894127354957163,1152,-43.33703911304474,0.012037361,-2.7094376896551724,1258.0
74,1832,20,37888,-0.024438796564936638,-3.344160556793213,0.2052001953125,0.2,0.0004092704424510632,-0.023529205966042355,0.9802072644233704,0.021199219016125426,1168,-43.30389046669006,0.014366865,-2.711776566666667,1258.0
75,1832,20,38400,0.05585077777504921,0.24735885858535767,0.1270751953125,0.2,0.0004092704424510632,-0.016019822913222015,0.9797882437705994,0.3208865341730416,1184,-43.26919329166412,0.016511811,-2.711776566666667,1258.0
76,1832,21,38912,-0.029993079602718353,-1.795710563659668,0.2208251953125,0.2,0.0004092704424510632,-0.023312389297643676,0.9792227745056152,0.035401894710958004,1200,-43.25608229637146,0.018093217,-2.711776566666667,1258.0
77,1832,21,39424,-0.029477739706635475,0.05733847618103027,0.297119140625,0.2,0.0004092704424510632,-0.03050095311482437,0.9779821038246155,0.012725064356345683,1216,-43.232972621917725,0.028103016,-2.712303225806452,1258.0
78,1832,21,39936,0.06732121109962463,0.1969527006149292,0.105712890625,0.2,0.0004092704424510632,-0.01571175450226292,0.9773449897766113,0.3096422259695828,1232,-43.19656205177307,0.016688462,-2.712303225806452,1258.0
79,1832,22,40448,-0.02145231142640114,-7.677032470703125,0.198486328125,0.2,0.0004092704424510632,-0.021033273951616138,0.9758805632591248,0.03134548050002195,1248,-43.17358434200287,0.017575465,-2.71695790625,1258.0
80,1832,22,40960,0.050611671060323715,0.06646448373794556,0.21044921875,0.2,0.0004092704424510632,-0.022603311052080244,0.9752214550971985,0.402907672803849,1264,-43.12767565250397,0.020335346,-2.71695790625,1258.0
81,1832,22,41472,-0.038444634526968,-5.738461017608643,0.2923583984375,0.2,0.0004092704424510632,-0.02889454670366831,0.9755145311355591,0.01082029142708052,1280,-43.1174350976944,0.023530526,-2.71695790625,1258.0
82,1832,22,41984,-0.03319619596004486,0.09682327508926392,0.2459716796875,0.2,0.0004092704424510632,-0.024346600606804714,0.9754646420478821,0.014808498119236901,1296,-43.121155858039856,0.017488897,-2.7152570303030306,1258.0
83,1832,23,42496,0.03267139196395874,0.2515941858291626,0.1478271484375,0.2,0.0004092704424510632,-0.02185598007054068,0.9752621054649353,0.23672176338732243,1312,-43.11672377586365,0.022592362,-2.7152570303030306,1258.0
84,1832,23,43008,-0.03807266429066658,-4.62341833114624,0.2437744140625,0.2,0.0004092704424510632,-0.026913765381323174,0.9741405248641968,0.02019994644797407,1328,-43.09418296813965,0.014657066,-2.715356764705883,1258.0
85,1832,23,43520,0.05346152186393738,0.12203669548034668,0.1890869140625,0.2,0.0004092704424510632,-0.02094765388756059,0.9735580086708069,0.39527530735358596,1344,-43.06187689304352,0.016387083,-2.715356764705883,1258.0
86,1833,24,44032,-0.020389383658766747,-6.201050281524658,0.283447265625,0.2,0.0004092704424510632,-0.027798235503723845,0.9718139171600342,0.009354936322779395,1360,-43.03171765804291,0.020398203,-2.710158771428572,1258.0
87,1833,24,44544,0.15374571084976196,0.15933483839035034,0.1370849609375,0.2,0.0004092704424510632,-0.016994767895084806,0.9714128375053406,0.45548239164054394,1376,-42.99381506443024,0.016361542,-2.710158771428572,1258.0
88,1833,24,45056,-0.016290459781885147,-0.8764066696166992,0.2620849609375,0.2,0.0004092704424510632,-0.027284049312584102,0.9709748029708862,0.03752606734633446,1392,-42.983123779296875,0.020784464,-2.710158771428572,1258.0
89,1833,24,45568,-0.03708259016275406,0.057942748069763184,0.2855224609375,0.2,0.0004092704424510632,-0.02795854573196266,0.9724993705749512,0.008646241869428195,1408,-42.98862898349762,0.021175683,-2.7106976388888895,1258.0
90,1833,25,46080,0.023873910307884216,0.2402639389038086,0.1121826171875,0.2,0.0004092704424510632,-0.017229045115527697,0.9734274744987488,0.3351091076619923,1424,-43.035672187805176,0.016985167,-2.7106976388888895,1258.0
91,1833,25,46592,-0.043618690222501755,-22.165081024169922,0.2685546875,0.2,0.0004092704424510632,-0.025110111280810088,0.9750772714614868,0.013607522145321127,1440,-43.06710910797119,0.024636924,-2.712031648648649,1258.0
92,1833,25,47104,0.07770512253046036,0.12299424409866333,0.131591796875,0.2,0.0004092704424510632,-0.021338857855880633,0.9762389063835144,0.4798785694874823,1456,-43.12089931964874,0.01707239,-2.712031648648649,1258.0
93,1834,25,47616,-0.016919970512390137,-5.527438163757324,0.156494140625,0.2,0.0004092704424510632,-0.015746811783174053,0.9773593544960022,0.019480910297716036,1472,-43.1473525762558,0.012760433,-2.712031648648649,1258.0
94,1834,26,48128,-0.017848914489150047,0.0310899019241333,0.2657470703125,0.2,0.0004092704424510632,-0.02426337775250431,0.9800816178321838,0.012958979845279828,1488,-43.20852291584015,0.019104145,-2.7150793157894744,1258.0
95,1834,26,48640,0.06945758312940598,0.1884622573852539,0.092529296875,0.2,0.0004092704424510632,-0.015813623260328313,0.9813563823699951,0.35470859822817147,1504,-43.280298709869385,0.01375165,-2.7150793157894744,1258.0
96,1835,26,49152,-0.03292018547654152,-8.883102416992188,0.2412109375,0.2,0.0004092704424510632,-0.023425264487741515,0.9825479388237,0.025367964757606387,1520,-43.31502819061279,0.023719633,-2.714327820512821,1258.0
97,1835,27,49664,0.07005608826875687,0.13253885507583618,0.138671875,0.2,0.0004092704424510632,-0.01859523294842802,0.9820000529289246,0.46001081727445126,1536,-43.32826364040375,0.018462222,-2.714327820512821,1258.0
98,1835,27,50176,-0.02728383243083954,-1.9264154434204102,0.30029296875,0.2,0.0004092704424510632,-0.026647287711966783,0.9806116223335266,0.024863205413566902,1552,-43.296027183532715,0.032012224,-2.714327820512821,1258.0
99,1835,27,50688,-0.03342717885971069,0.02491319179534912,0.268310546875,0.2,0.0004092704424510632,-0.024687846744200215,0.9795698523521423,0.011944695288548246,1568,-43.248709201812744,0.01991139,-2.7104426,1258.0
100,1836,27,51200,0.035769954323768616,0.13148677349090576,0.095703125,0.2,0.0004092704424510632,-0.01569575726171024,0.9796292185783386,0.42942761490121484,1584,-43.22598910331726,0.0149119105,-2.7104426,1258.0
101,1836,28,51712,-0.006846219301223755,-0.4671846628189087,0.2545166015625,0.2,0.0004092704424510632,-0.024496693891705945,0.9822590947151184,0.08018584258388728,1600,-43.260916352272034,0.018475845,-2.7081114390243903,1258.0
102,1836,28,52224,0.051779408007860184,0.5676844120025635,0.2052001953125,0.2,0.0004092704424510632,-0.023897059392766096,0.9829618334770203,0.2805036217905581,1616,-43.333513617515564,0.021926,-2.7081114390243903,1258.0
103,1836,28,52736,-0.028211798518896103,-3.679328441619873,0.2584228515625,0.2,0.0004092704424510632,-0.023655297482036985,0.9837275743484497,0.016489481989992782,1632,-43.33971440792084,0.02061325,-2.7081114390243903,1258.0
104,1836,29,53248,-0.032994940876960754,0.03637653589248657,0.2838134765625,0.2,0.0004092704424510632,-0.0282504991046153,0.9867039322853088,0.012121593579649925,1648,-43.4023060798645,0.019360695,-2.706924809523809,1258.0
105,1835,29,53760,0.04291796684265137,0.22676897048950195,0.1697998046875,0.2,0.0004092704424510632,-0.020167909533483908,0.9880363345146179,0.32946935086511075,1664,-43.480828166007996,0.017587911,-2.706924809523809,1258.0
106,1835,29,54272,-0.03083520568907261,-3.801205635070801,0.2481689453125,0.2,0.0004092704424510632,-0.02237024376518093,0.9907852411270142,0.012957339698914438,1680,-43.53608703613281,0.01847398,-2.7078746046511624,1258.0
107,1835,29,54784,0.050302956253290176,0.11585628986358643,0.140869140625,0.2,0.0004092704424510632,-0.024551177310058847,0.9917178750038147,0.40866606775671244,1696,-43.60523533821106,0.016840786,-2.7078746046511624,1258.0
108,1834,30,55296,-0.031163381412625313,-4.363639831542969,0.204833984375,0.2,0.0004092704424510632,-0.024296418778249063,0.990511417388916,0.006454586255131289,1712,-43.60197305679321,0.017380863,-2.7078746046511624,1258.0
109,1834,30,55808,-0.0280847679823637,0.0758553147315979,0.2747802734375,0.2,0.0004092704424510632,-0.024107847246341407,0.9918848872184753,0.01396569298231043,1728,-43.59404480457306,0.0221339,-2.7116979318181818,1258.0
110,1834,30,56320,0.028568465262651443,0.2850583791732788,0.1380615234375,0.2,0.0004092704424510632,-0.01660296151021612,0.9927480816841125,0.2900810318533331,1744,-43.64283561706543,0.016088558,-2.7116979318181818,1258.0
111,1833,31,56832,-0.012677840888500214,-1.140441656112671,0.2734375,0.2,0.0004092704424510632,-0.029153326344385277,0.9945571422576904,0.0384671970969066,1760,-43.67095935344696,0.02093581,-2.712650733333333,1258.0
112,1831,31,57344,0.06767824292182922,0.35044050216674805,0.11181640625,0.2,0.0004092704424510632,-0.01511989746359177,0.9952906370162964,0.32477554120123386,1776,-43.71468675136566,0.015040829,-2.712650733333333,1258.0
113,1830,31,57856,-0.025511646643280983,-8.622598648071289,0.2674560546875,0.2,0.0004092704424510632,-0.029073388897813857,0.9935791492462158,0.01465504735824652,1792,-43.705108523368835,0.02028339,-2.712650733333333,1258.0
114,1829,31,58368,-0.03376662731170654,0.14022058248519897,0.296142578125,0.2,0.0004092704424510632,-0.03232365136500448,0.9919556379318237,0.021545955212786794,1808,-43.6484591960907,0.023604061,-2.7129472173913043,1258.0
115,1828,32,58880,0.011692829430103302,0.13368630409240723,0.2230224609375,0.2,0.0004092704424510632,-0.02340691169956699,0.9918522238731384,0.14951221051160246,1824,-43.62260043621063,0.023154896,-2.7129472173913043,1258.0
116,1826,32,59392,-0.017790749669075012,-2.307957649230957,0.2454833984375,0.2,0.0004092704424510632,-0.023753879446303472,0.9932741522789001,0.03257030341774225,1840,-43.638150095939636,0.018151224,-2.7151997659574465,1258.0
117,1825,32,59904,0.08332312852144241,0.14892685413360596,0.1014404296875,0.2,0.0004092704424510632,-0.01490948761056643,0.9935905337333679,0.42761516850441694,1856,-43.672810316085815,0.013309186,-2.7151997659574465,1258.0
118,1824,33,60416,-0.048202600330114365,-16.34690284729004,0.27490234375,0.2,0.0004092704424510632,-0.03105179972772021,0.9923222661018372,0.025827071847743355,1872,-43.656230449676514,0.02365584,-2.7148916041666666,1258.0
119,1823,33,60928,0.12271231412887573,0.127682626247406,0.1729736328125,0.2,0.0004092704424510632,-0.023397859622491524,0.9918864369392395,0.4669794235378504,1888,-43.62217974662781,0.020952467,-2.7148916041666666,1258.0
120,1822,33,61440,-0.02505696564912796,-7.647243499755859,0.2762451171875,0.2,0.0004092704424510632,-0.023232754218042828,0.9925732016563416,0.015024679130874574,1904,-43.62767565250397,0.03484805,-2.7148916041666666,1258.0
121,1821,34,61952,-0.037010058760643005,0.027450740337371826,0.2769775390625,0.2,0.0004092704424510632,-0.030490233591990545,0.9913950562477112,0.00949525722535327,1920,-43.62601983547211,0.021571472,-2.713684244897959,1258.0
122,1820,34,62464,0.049213264137506485,0.1880393624305725,0.0860595703125,0.2,0.0004092704424510632,-0.01403565754299052,0.9904389381408691,0.3497724912595004,1936,-43.5816810131073,0.01697801,-2.713684244897959,1258.0
123,1819,34,62976,-0.03157244995236397,-5.960637092590332,0.259765625,0.2,0.0004092704424510632,-0.02675855840789154,0.9902379512786865,0.014602528754039668,1952,-43.56057560443878,0.01815357,-2.71307208,1258.0
124,1818,34,63488,0.0339183583855629,0.13963645696640015,0.1212158203125,0.2,0.0004092704424510632,-0.01970611122669652,0.9903863668441772,0.4747152039781213,1968,-43.56179141998291,0.015587239,-2.71307208,1258.0
125,1818,35,64000,-0.031655579805374146,-9.695724487304688,0.2120361328125,0.2,0.0004092704424510632,-0.020082397604710422,0.9926273226737976,0.01832791039487347,1984,-43.58798885345459,0.017314665,-2.71307208,1258.0
126,1817,35,64512,-0.019000627100467682,0.020922362804412842,0.2603759765625,0.2,0.0004092704424510632,-0.02892781374976039,0.9916487336158752,0.012945373804541305,2000,-43.63001096248627,0.02235661,-2.713658117647059,1258.0
