time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/std,train/value_loss,train/n_updates,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
18,1791,5,9216,-0.04083576053380966,0.1753515601158142,0.254638671875,0.2,0.0004092704424510632,-0.02563766049570404,0.9914056062698364,0.0074749739142134786,272,-43.72298872470856,0.021637771,-2.650181,1258.0
19,1787,5,9728,-0.019767530262470245,0.12495511770248413,0.2789306640625,0.2,0.0004092704424510632,-0.028809050272684544,0.9905197620391846,0.05279676761711016,288,-43.69007849693298,0.020833498,-2.650181,1258.0
20,1788,5,10240,-0.03124520182609558,-1.3604044914245605,0.204345703125,0.2,0.0004092704424510632,-0.021773648157250136,0.9908304810523987,0.008019648827030323,304,-43.67962849140167,0.015749287,-2.63673875,1258.0
21,1789,6,10752,0.0006798170506954193,0.18350458145141602,0.27099609375,0.2,0.0004092704424510632,-0.025645363130024634,0.9886729121208191,0.0702950085978955,320,-43.65852248668671,0.016512938,-2.63673875,1258.0
22,1788,6,11264,-0.03312008082866669,-0.5654979944229126,0.269775390625,0.2,0.0004092704424510632,-0.027617021260084584,0.9881023168563843,0.005891707107366528,336,-43.600452303886414,0.018588588,-2.63673875,1258.0
23,1787,6,11776,-0.025022994726896286,0.04760938882827759,0.269287109375,0.2,0.0004092704424510632,-0.025666326531791128,0.9884895086288452,0.012978114158613607,352,-43.60519874095917,0.021867907,-2.660675,1258.0
24,1788,6,12288,-0.02763819321990013,0.14485770463943481,0.294189453125,0.2,0.0004092704424510632,-0.02817304921336472,0.9885083436965942,0.04672848427435383,368,-43.612342834472656,0.018938294,-2.660675,1258.0
25,1789,7,12800,-0.039371490478515625,0.034919679164886475,0.237548828125,0.2,0.0004092704424510632,-0.02613569376990199,0.9915651679039001,0.014440671453485265,384,-43.64760947227478,0.017723784,-2.6690902999999997,1258.0
26,1788,7,13312,-0.011640695855021477,0.40919560194015503,0.183837890625,0.2,0.0004092704424510632,-0.01922879758058116,0.9936602711677551,0.044438223994802684,400,-43.74261438846588,0.015111882,-2.6690902999999997,1258.0
27,1787,7,13824,-0.02503325790166855,-2.662099838256836,0.2332763671875,0.2,0.0004092704424510632,-0.025080086445086636,0.9945884943008423,0.004215245317027438,416,-43.78506684303284,0.01817263,-2.6690902999999997,1258.0
28,1789,8,14336,-0.03495617210865021,0.18257790803909302,0.276611328125,0.2,0.0004092704424510632,-0.02978671353776008,0.9971222877502441,0.008937607708503492,432,-43.83270013332367,0.025433723,-2.6658094545454545,1258.0
29,1785,8,14848,-0.026622038334608078,0.16359460353851318,0.3077392578125,0.2,0.0004092704424510632,-0.026437971100676805,0.9970277547836304,0.034573162614833564,448,-43.8798543214798,0.04205574,-2.6658094545454545,1258.0
30,1783,8,15360,-0.036901723593473434,-0.838624119758606,0.2298583984375,0.2,0.0004092704424510632,-0.02237633148615714,0.9996769428253174,0.01028494288038928,464,-43.897969245910645,0.021476973,-2.67996675,1258.0
31,1783,8,15872,-0.010038482025265694,0.3238378167152405,0.237548828125,0.2,0.0004092704424510632,-0.02616465595201589,1.0002449750900269,0.06494376785121858,480,-43.969390630722046,0.023045884,-2.67996675,1258.0
32,1785,9,16384,-0.03584669530391693,-5.081862449645996,0.2799072265625,0.2,0.0004092704424510632,-0.02857332958956249,1.0002366304397583,0.004456521823158255,496,-43.97190880775452,0.024313662,-2.6837836923076925,1258.0
33,1784,9,16896,-0.005068162456154823,0.09292244911193848,0.2735595703125,0.2,0.0004092704424510632,-0.029369278490776196,0.999658465385437,0.08781223464757204,512,-43.96288216114044,0.020196348,-2.6837836923076925,1258.0
34,1784,9,17408,-0.02962752804160118,-2.6376993656158447,0.2620849609375,0.2,0.0004092704424510632,-0.024026537153986283,0.9984444379806519,0.0024732406600378454,528,-43.9391530752182,0.023437917,-2.6837836923076925,1258.0
35,1785,10,17920,-0.034217994660139084,0.11020100116729736,0.250732421875,0.2,0.0004092704424510632,-0.024991024081828073,0.9986604452133179,0.008039387845201418,544,-43.912219405174255,0.022061933,-2.6715943571428573,1258.0
36,1785,10,18432,-0.00668567419052124,0.24451720714569092,0.204833984375,0.2,0.0004092704424510632,-0.023461544478777796,0.9981213212013245,0.06986854481510818,560,-43.91596746444702,0.02200949,-2.6715943571428573,1258.0
37,1783,10,18944,-0.033351004123687744,-2.4667141437530518,0.1978759765625,0.2,0.0004092704424510632,-0.023271675512660295,0.9978477358818054,0.007662014431844,576,-43.89748787879944,0.0138338925,-2.685090866666667,1258.0
38,1783,10,19456,0.005518294870853424,0.12175756692886353,0.208984375,0.2,0.0004092704424510632,-0.024967515244497918,0.9961737394332886,0.11359059461392462,592,-43.87507510185242,0.017530154,-2.685090866666667,1258.0
39,1783,11,19968,-0.029059479013085365,-3.6069321632385254,0.2349853515625,0.2,0.0004092704424510632,-0.020898861868772656,0.9959163665771484,0.0036069924644834828,608,-43.83035469055176,0.02092563,-2.685090866666667,1258.0
40,1782,11,20480,-0.032784804701805115,0.049382567405700684,0.279052734375,0.2,0.0004092704424510632,-0.029034390667220578,0.9944733381271362,0.014497973083052784,624,-43.81640350818634,0.026936246,-2.6967513125,1258.0
41,1782,11,20992,0.009305823594331741,0.2235276699066162,0.1815185546875,0.2,0.0004092704424510632,-0.021910994189966004,0.9936060905456543,0.10888167389202863,640,-43.76965069770813,0.021492489,-2.6967513125,1258.0
42,1781,12,21504,-0.019369741901755333,-0.5246704816818237,0.2215576171875,0.2,0.0004092704424510632,-0.022191121126525104,0.9929924011230469,0.02919166279025376,656,-43.753602385520935,0.016614497,-2.704416529411765,1258.0
43,1780,12,22016,0.004973527044057846,0.48171448707580566,0.1636962890625,0.2,0.0004092704424510632,-0.019631199829746038,0.9918847680091858,0.09569328604266047,672,-43.72933852672577,0.012642188,-2.704416529411765,1258.0
44,1780,12,22528,-0.034049488604068756,-3.6102523803710938,0.2606201171875,0.2,0.0004092704424510632,-0.026952105021337047,0.9914971590042114,0.007200182291853707,688,-43.7013441324234,0.026683046,-2.704416529411765,1258.0
45,1779,12,23040,-0.014158333651721478,0.05627870559692383,0.201416015625,0.2,0.0004092704424510632,-0.02176556977792643,0.992750883102417,0.012544188677566126,704,-43.71368658542633,0.017250117,-2.706366555555556,1258.0
46,1779,13,23552,-0.006989737972617149,0.20793509483337402,0.1669921875,0.2,0.0004092704424510632,-0.020982837857445702,0.9928275346755981,0.10135536245070398,720,-43.73853242397308,0.015539712,-2.706366555555556,1258.0
47,1777,13,24064,-0.0258365198969841,-2.068434000015259,0.2213134765625,0.2,0.0004092704424510632,-0.02316788242023904,0.9922708868980408,0.010958981481962837,736,-43.731321692466736,0.019780604,-2.70604052631579,1258.0
48,1777,13,24576,0.023609399795532227,0.2579548954963684,0.1690673828125,0.2,0.0004092704424510632,-0.020085879194084555,0.9925914406776428,0.13305485481396317,752,-43.721291303634644,0.01645026,-2.70604052631579,1258.0
49,1777,14,25088,-0.035437632352113724,-5.483245372772217,0.2376708984375,0.2,0.0004092704424510632,-0.026967734680511057,0.9922337532043457,0.005285839033604134,768,-43.728986620903015,0.018329948,-2.70604052631579,1258.0
50,1776,14,25600,-0.026756225153803825,0.028696000576019287,0.202880859375,0.2,0.0004092704424510632,-0.021629148643114604,0.993035614490509,0.011550008784979582,784,-43.726354360580444,0.01615107,-2.7001168000000004,1258.0
51,1775,14,26112,-0.011233553290367126,0.07760590314865112,0.1732177734375,0.2,0.0004092704424510632,-0.025525671255309135,0.9934812188148499,0.14682063285727054,800,-43.753639340400696,0.019649435,-2.7001168000000004,1258.0
52,1775,14,26624,-0.012613603845238686,-0.9578357934951782,0.217529296875,0.2,0.0004092704424510632,-0.021876251747016795,0.993381679058075,0.013799484324408695,816,-43.757060050964355,0.013294458,-2.700493619047619,1258.0
53,1775,15,27136,0.027130108326673508,0.34918421506881714,0.114501953125,0.2,0.0004092704424510632,-0.018078737703035586,0.9939326047897339,0.1587294121272862,832,-43.75567138195038,0.013073325,-2.700493619047619,1258.0
54,1775,15,27648,-0.03467825800180435,-5.482656002044678,0.2386474609375,0.2,0.0004092704424510632,-0.023785573386703618,0.995861291885376,0.00461553663626546,848,-43.793081283569336,0.017309163,-2.700493619047619,1258.0
55,1775,15,28160,-0.023262569680809975,0.15290558338165283,0.224365234375,0.2,0.0004092704424510632,-0.02271712313813623,0.9977520704269409,0.008314023070852272,864,-43.8577641248703,0.013095846,-2.6929057272727275,1258.0
56,1775,16,28672,-0.015497617423534393,0.29079216718673706,0.1795654296875,0.2,0.0004092704424510632,-0.023163631121860817,0.9976143836975098,0.09552434214856476,880,-43.88801312446594,0.024411116,-2.6929057272727275,1258.0
57,1775,16,29184,-0.03010942041873932,-1.6932408809661865,0.1793212890625,0.2,0.0004092704424510632,-0.021006607945309952,0.9964015483856201,0.021598965337034315,896,-43.86496675014496,0.015213089,-2.6974699130434785,1258.0
58,1774,16,29696,0.05266844481229782,0.19148313999176025,0.062744140625,0.2,0.0004092704424510632,-0.014254410678404383,0.9959316253662109,0.21646668436005712,912,-43.834256529808044,0.013274344,-2.6974699130434785,1258.0
59,1773,17,30208,-0.028421536087989807,-7.609292030334473,0.217041015625,0.2,0.0004092704424510632,-0.024776936654234305,0.995575487613678,0.007738870626781136,928,-43.82290458679199,0.016467702,-2.6999244166666667,1258.0
60,1773,17,30720,0.03882965072989464,0.06690120697021484,0.1453857421875,0.2,0.0004092704424510632,-0.01585086967679672,0.9961088299751282,0.25429352279752493,944,-43.822161078453064,0.013540309,-2.6999244166666667,1258.0
61,1772,17,31232,-0.038671720772981644,-4.277899265289307,0.2342529296875,0.2,0.0004092704424510632,-0.026452140882611275,0.9949939846992493,0.004326137641328387,960,-43.82311701774597,0.018061308,-2.6999244166666667,1258.0
62,1772,17,31744,-0.03251776471734047,0.03263932466506958,0.2296142578125,0.2,0.0004092704424510632,-0.024784990528132766,0.9934216737747192,0.011576310731470585,976,-43.77384424209595,0.01935904,-2.70327588,1258.0
63,1771,18,32256,0.04137488454580307,0.08633959293365479,0.14794921875,0.2,0.0004092704424510632,-0.02311147608270403,0.9923517107963562,0.2717941398732364,992,-43.73114490509033,0.019830633,-2.70327588,1258.0
64,1769,18,32768,-0.024999812245368958,-1.0271916389465332,0.178955078125,0.2,0.0004092704424510632,-0.02138636431482155,0.9916858673095703,0.01572485061478801,1008,-43.705164551734924,0.01709235,-2.6976832692307693,1258.0
65,1769,18,33280,0.05148008465766907,0.2733391523361206,0.1009521484375,0.2,0.0004092704424510632,-0.01381658720492851,0.9910471439361572,0.2490722187794745,1024,-43.68611490726471,0.0140267275,-2.6976832692307693,1258.0
66,1769,19,33792,-0.0233310516923666,-7.5296478271484375,0.224609375,0.2,0.0004092704424510632,-0.021544272058235947,0.9898524880409241,0.005156251172593329,1040,-43.657894015312195,0.023990635,-2.6976832692307693,1258.0
67,1767,19,34304,-0.029231321066617966,0.014764964580535889,0.2275390625,0.2,0.0004092704424510632,-0.023520896676927805,0.9892163872718811,0.00943701429059729,1056,-43.63287127017975,0.018621594,-2.6964989999999998,1258.0
68,1767,19,34816,0.021717708557844162,0.05538910627365112,0.12890625,0.2,0.0004092704424510632,-0.01911864531575702,0.9889782071113586,0.3220501246396452,1072,-43.613409757614136,0.014783804,-2.6964989999999998,1258.0
69,1767,19,35328,-0.026384010910987854,-3.4550046920776367,0.1783447265625,0.2,0.0004092704424510632,-0.023717697986285202,0.9879023432731628,0.01741486764512956,1088,-43.59591233730316,0.013665298,-2.6963681785714284,1258.0
70,1766,20,35840,0.053771913051605225,0.1154603362083435,0.112548828125,0.2,0.0004092704424510632,-0.014922675894922577,0.9867827892303467,0.2507090261206031,1104,-43.56319451332092,0.014206603,-2.6963681785714284,1258.0
71,1766,20,36352,-0.01441415585577488,-0.8004844188690186,0.2476806640625,0.2,0.0004092704424510632,-0.02258413631352596,0.9869998097419739,0.024501774460077286,1120,-43.54033708572388,0.019688532,-2.6963681785714284,1258.0
72,1766,20,36864,-0.02846776880323887,0.03347748517990112,0.28662109375,0.2,0.0004092704424510632,-0.027074087207438424,0.9860514998435974,0.012195978313684464,1136,-43.537375807762146,0.023344222,-2.698387862068965,1258.0
73,1766,21,37376,0.019952505826950073,0.25923800468444824,0.0723876953125,0.2,0.0004092704424510632,-0.015998883434804156,0.9861432909965515,0.2936444173101336,1152,-43.514700531959534,0.01433069,-2.698387862068965,1258.0
74,1765,21,37888,-0.03744792193174362,-2.0083110332489014,0.2379150390625,0.2,0.0004092704424510632,-0.024098107271129265,0.9838579297065735,0.00983301893575117,1168,-43.49410891532898,0.017699052,-2.6942456666666663,1258.0
75,1765,21,38400,0.04821019247174263,0.252622127532959,0.1383056640625,0.2,0.0004092704424510632,-0.016277942937449552,0.9829016923904419,0.2370322123169899,1184,-43.428987979888916,0.019969841,-2.6942456666666663,1258.0
76,1764,22,38912,-0.012351619079709053,-1.6481597423553467,0.244140625,0.2,0.0004092704424510632,-0.025777766146347858,0.98324054479599,0.02995099115651101,1200,-43.421305775642395,0.024599351,-2.6942456666666663,1258.0
77,1764,22,39424,-0.03493853658437729,0.05706429481506348,0.24560546875,0.2,0.0004092704424510632,-0.023413450857333373,0.9847552180290222,0.009988908350351267,1216,-43.4486358165741,0.02526728,-2.699992322580645,1258.0
78,1763,22,39936,0.011150434613227844,0.2488870620727539,0.16943359375,0.2,0.0004092704424510632,-0.019718491806997918,0.9852539300918579,0.20382858766242862,1232,-43.490042209625244,0.017585505,-2.699992322580645,1258.0
79,1763,22,40448,-0.01985863596200943,-5.071507930755615,0.174072265625,0.2,0.0004092704424510632,-0.017390038061421365,0.9843119382858276,0.01765946892555803,1248,-43.482935070991516,0.018761957,-2.6984973125,1258.0
80,1764,23,40960,0.049628473818302155,0.10160911083221436,0.0738525390625,0.2,0.0004092704424510632,-0.01439443146227859,0.9838722348213196,0.3229512167163193,1264,-43.45733821392059,0.011619518,-2.6984973125,1258.0
81,1763,23,41472,-0.03596057370305061,-5.857671737670898,0.236328125,0.2,0.0004092704424510632,-0.023466208338504657,0.9832244515419006,0.005657677837007213,1280,-43.441802859306335,0.019349592,-2.6984973125,1258.0
82,1763,23,41984,-0.03889777511358261,0.01077944040298462,0.3123779296875,0.2,0.0004092704424510632,-0.03181125171977328,0.9811727404594421,0.012084337533451617,1296,-43.397722363471985,0.025858525,-2.6961353939393935,1258.0
83,1762,24,42496,0.043033525347709656,0.016849756240844727,0.2801513671875,0.2,0.0004092704424510632,-0.02343043449218385,0.9803361296653748,0.3211536118760705,1312,-43.345314383506775,0.023772545,-2.6961353939393935,1258.0
84,1762,24,43008,-0.02869439870119095,-6.727056503295898,0.2239990234375,0.2,0.0004092704424510632,-0.024107657722197473,0.9810851216316223,0.01869219512445852,1328,-43.33889353275299,0.019630646,-2.6974582058823526,1258.0
85,1762,24,43520,0.043041735887527466,0.01891261339187622,0.2384033203125,0.2,0.0004092704424510632,-0.021651119597663637,0.9821498394012451,0.3844055086374283,1344,-43.376672863960266,0.026138127,-2.6974582058823526,1258.0
86,1763,24,44032,-0.03392419591546059,-6.582269191741943,0.2432861328125,0.2,0.0004092704424510632,-0.02362265536794439,0.9820423722267151,0.005145059862115886,1360,-43.38568115234375,0.018911857,-2.6950073999999997,1258.0
87,1763,25,44544,0.021397151052951813,0.042752861976623535,0.138916015625,0.2,0.0004092704424510632,-0.019189925369573757,0.982221245765686,0.44050797214731574,1376,-43.38404452800751,0.015789293,-2.6950073999999997,1258.0
88,1763,25,45056,-0.02005911059677601,-1.4406821727752686,0.2320556640625,0.2,0.0004092704424510632,-0.01903128316916991,0.9835498929023743,0.026456198625965044,1392,-43.404152274131775,0.018415464,-2.6950073999999997,1258.0
89,1763,25,45568,-0.025762585923075676,0.03226065635681152,0.2325439453125,0.2,0.0004092704424510632,-0.02437388868565904,0.9844602942466736,0.012593331222888082,1408,-43.4483038187027,0.017948162,-2.690883444444444,1258.0
90,1764,26,46080,0.0320751816034317,0.18995404243469238,0.1337890625,0.2,0.0004092704424510632,-0.016578043476329185,0.9840554594993591,0.2670727442018688,1424,-43.45816707611084,0.016985951,-2.690883444444444,1258.0
91,1763,26,46592,-0.03214525803923607,-10.754433631896973,0.233642578125,0.2,0.0004092704424510632,-0.022783612366765738,0.9835068583488464,0.00674797419924289,1440,-43.43524169921875,0.017952675,-2.693053162162162,1258.0
92,1764,26,47104,0.09055487811565399,0.046122968196868896,0.0679931640625,0.2,0.0004092704424510632,-0.013559568018536083,0.9824488162994385,0.47143178805708885,1456,-43.41704607009888,0.012457906,-2.693053162162162,1258.0
93,1764,26,47616,-0.009645622223615646,-6.4773383140563965,0.1754150390625,0.2,0.0004092704424510632,-0.01848228255403228,0.9821986556053162,0.025586974225006998,1472,-43.38792037963867,0.016665973,-2.693053162162162,1258.0
94,1763,27,48128,-0.033955249935388565,0.022414326667785645,0.3016357421875,0.2,0.0004092704424510632,-0.02982632690691389,0.9812064170837402,0.008864317234838381,1488,-43.37494349479675,0.024961557,-2.6924027631578946,1258.0
95,1763,27,48640,0.07587328553199768,0.16188257932662964,0.0465087890625,0.2,0.0004092704424510632,-0.011349648964824155,0.9810059070587158,0.3511012375820428,1504,-43.34388816356659,0.010566994,-2.6924027631578946,1258.0
96,1763,27,49152,-0.03165610134601593,-10.760332107543945,0.2099609375,0.2,0.0004092704424510632,-0.025768564650206827,0.9798228740692139,0.029749100183835253,1520,-43.332117438316345,0.020640895,-2.689763487179487,1258.0
97,1764,28,49664,0.0378783755004406,0.0515362024307251,0.1478271484375,0.2,0.0004092704424510632,-0.021648145717335865,0.9795777797698975,0.4143195212818682,1536,-43.297396540641785,0.023414165,-2.689763487179487,1258.0
98,1764,28,50176,-0.035929612815380096,-1.3012773990631104,0.28662109375,0.2,0.0004092704424510632,-0.03109080838476075,0.9809273481369019,0.015837552375160158,1552,-43.31421148777008,0.029005542,-2.689763487179487,1258.0
99,1764,28,50688,-0.027397457510232925,0.008817672729492188,0.1976318359375,0.2,0.0004092704424510632,-0.01868184661725536,0.9803445339202881,0.011765561677748337,1568,-43.332985639572144,0.019120956,-2.6909697,1258.0
100,1764,29,51200,0.07590748369693756,0.06763046979904175,0.0845947265625,0.2,0.0004092704424510632,-0.01741723678424023,0.9797242879867554,0.4657435342669487,1584,-43.30455029010773,0.012625404,-2.6909697,1258.0
101,1764,29,51712,-0.03439749777317047,-0.28057098388671875,0.3277587890625,0.2,0.0004092704424510632,-0.033917241176823154,0.9794761538505554,0.02887125307461247,1600,-43.294132113456726,0.027814493,-2.6947674634146344,1258.0
102,1764,29,52224,0.09290243685245514,0.459916353225708,0.083740234375,0.2,0.0004092704424510632,-0.012019896603305824,0.979068398475647,0.3885036651045084,1616,-43.27745044231415,0.017844006,-2.6947674634146344,1258.0
103,1764,29,52736,-0.02277969941496849,-4.000452041625977,0.276123046875,0.2,0.0004092704424510632,-0.028018625540426,0.9790977239608765,0.016581459291046485,1632,-43.27216851711273,0.02248117,-2.6947674634146344,1258.0
104,1764,30,53248,-0.03625841811299324,0.01921743154525757,0.2603759765625,0.2,0.0004092704424510632,-0.026500862324610353,0.9777331352233887,0.010119181359186769,1648,-43.24879205226898,0.02198828,-2.6933813333333334,1258.0
105,1763,30,53760,0.0691477358341217,0.13547509908676147,0.094970703125,0.2,0.0004092704424510632,-0.014024946132849436,0.9770370721817017,0.42810180224478245,1664,-43.21836233139038,0.011789445,-2.6933813333333334,1258.0
106,1763,30,54272,-0.03907201811671257,-3.5387349128723145,0.2584228515625,0.2,0.0004092704424510632,-0.026947554404614493,0.976504385471344,0.01633059498271905,1680,-43.19977033138275,0.027491037,-2.6954443255813954,1258.0
107,1763,31,54784,0.08551613241434097,0.08986300230026245,0.12109375,0.2,0.0004092704424510632,-0.015386989267426543,0.9761656522750854,0.4694847194477916,1696,-43.183900117874146,0.015133744,-2.6954443255813954,1258.0
108,1762,31,55296,-0.024813149124383926,-5.65967321395874,0.29736328125,0.2,0.0004092704424510632,-0.030155650281812996,0.9762279987335205,0.011818165992735885,1712,-43.174907088279724,0.02705248,-2.6954443255813954,1258.0
109,1762,31,55808,-0.0351099967956543,0.0424310564994812,0.25244140625,0.2,0.0004092704424510632,-0.025054516445379704,0.9753875136375427,0.008490266583976336,1728,-43.16443467140198,0.016434822,-2.692211409090909,1258.0
110,1763,31,56320,0.042095817625522614,0.15120214223861694,0.0965576171875,0.2,0.0004092704424510632,-0.01518048788420856,0.9753690361976624,0.3116869756486267,1744,-43.141499280929565,0.016935091,-2.692211409090909,1258.0
111,1763,32,56832,-0.028478797525167465,-0.9149156808853149,0.2164306640625,0.2,0.0004092704424510632,-0.024580335986684076,0.9755808711051941,0.04453169123735279,1760,-43.15059673786163,0.01537911,-2.689264488888889,1258.0
112,1763,32,57344,0.037401653826236725,0.31378495693206787,0.121826171875,0.2,0.0004092704424510632,-0.01742458055377938,0.9750800132751465,0.39809526642784476,1776,-43.14471447467804,0.016500788,-2.689264488888889,1258.0
113,1762,32,57856,-0.023791993036866188,-10.56078052520752,0.214111328125,0.2,0.0004092704424510632,-0.022566283179912716,0.9752158522605896,0.008818697620881721,1792,-43.13286280632019,0.013045153,-2.689264488888889,1258.0
114,1762,33,58368,-0.026752423495054245,0.05368620157241821,0.21728515625,0.2,0.0004092704424510632,-0.017547683222801425,0.9742538928985596,0.012342941743554547,1808,-43.12753510475159,0.015689895,-2.6922440869565216,1258.0
115,1761,33,58880,0.01645427756011486,0.026302754878997803,0.3077392578125,0.2,0.0004092704424510632,-0.023601983615662903,0.9733580946922302,0.24213580472860485,1824,-43.085177063941956,0.033394936,-2.6922440869565216,1258.0
116,1761,33,59392,-0.04291572421789169,-0.662542462348938,0.3089599609375,0.2,0.0004092704424510632,-0.03333366793231107,0.9721452593803406,0.01581208160496317,1840,-43.06025147438049,0.018012559,-2.693534404255319,1258.0
117,1760,34,59904,0.08009845018386841,0.3287333846092224,0.08447265625,0.2,0.0004092704424510632,-0.013259904269943945,0.9719051718711853,0.4446992692537606,1856,-43.02691435813904,0.013096256,-2.693534404255319,1258.0
118,1761,34,60416,-0.029530402272939682,-17.041183471679688,0.2249755859375,0.2,0.0004092704424510632,-0.019576483697164804,0.9715570211410522,0.020262557285605,1872,-43.02169668674469,0.025600567,-2.6934248125,1258.0
119,1760,34,60928,0.1222502589225769,0.0796394944190979,0.1358642578125,0.2,0.0004092704424510632,-0.01966089849884156,0.9713882803916931,0.650506904348731,1888,-43.01201844215393,0.014195066,-2.6934248125,1258.0
120,1760,34,61440,-0.03769141808152199,-4.902282238006592,0.2806396484375,0.2,0.0004092704424510632,-0.025174214999424294,0.9713290929794312,0.003753020802832907,1904,-43.006181836128235,0.03100593,-2.6934248125,1258.0
121,1760,35,61952,-0.03798575699329376,0.016772687435150146,0.3701171875,0.2,0.0004092704424510632,-0.036972189642256126,0.9712756872177124,0.013672794681042433,1920,-43.009456157684326,0.041405573,-2.6931822040816327,1258.0
122,1760,35,62464,0.11643384397029877,0.1903073787689209,0.045654296875,0.2,0.0004092704424510632,-0.0069290570536395535,0.9708453416824341,0.5446582874283195,1936,-42.99659073352814,0.009619142,-2.6931822040816327,1258.0
123,1760,35,62976,-0.02691756933927536,-2.6884937286376953,0.3067626953125,0.2,0.0004092704424510632,-0.032321698527084664,0.97146075963974,0.012027688135276549,1952,-42.99347269535065,0.032285668,-2.69434024,1258.0
124,1760,36,63488,0.16907022893428802,0.1807318925857544,0.0836181640625,0.2,0.0004092704424510632,-0.0092575938324444,0.9717146158218384,0.7042648317292333,1968,-43.00679922103882,0.012446435,-2.69434024,1258.0
125,1760,36,64000,-0.03722472861409187,-4.967495441436768,0.2821044921875,0.2,0.0004092704424510632,-0.025510779276373796,0.9706272482872009,0.0033345129631925374,1984,-43.000895261764526,0.02660021,-2.69434024,1258.0
126,1759,36,64512,-0.02011536806821823,0.018271148204803467,0.2203369140625,0.2,0.0004092704424510632,-0.02007854444673285,0.9704347848892212,0.010187944048084319,2000,-42.97050225734711,0.013730786,-2.689260921568627,1258.0
