time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
19,2031,4,9728,-0.021572411205852404,0.0004092704424510632,288,0.018746167,0.006623506546020508,0.2,0.11153847444802523,0.2291259765625,0.9851180911064148,-43.51564013957977,0.011692307889461517,-2.331887142857142,1257.0
20,2030,5,10240,-0.025248360470868647,0.0004092704424510632,304,0.020484865,-0.62427818775177,0.2,0.0054474404896609485,0.2568359375,0.9841111898422241,-43.48199510574341,-0.03511625900864601,-2.327088625,1257.0
21,2030,5,10752,-0.04050253918103408,0.0004092704424510632,320,0.040847905,0.012462794780731201,0.2,0.09715522767510265,0.34814453125,0.9846799373626709,-43.47231137752533,-0.006373804062604904,-2.327088625,1257.0
22,2028,5,11264,-0.023768092680256814,0.0004092704424510632,336,0.019140478,-0.045513153076171875,0.2,0.006366481713484973,0.2740478515625,0.9847452640533447,-43.482094287872314,-0.023443322628736496,-2.327088625,1257.0
23,2028,5,11776,-0.026408208344946615,0.0004092704424510632,352,0.016238507,-0.28513216972351074,0.2,0.0041569658715161495,0.2529296875,0.9839738011360168,-43.47415781021118,-0.03441190719604492,-2.320258111111111,1257.0
24,2023,6,12288,-0.028484206355642527,0.0004092704424510632,368,0.026457489,0.02482593059539795,0.2,0.09479122329503298,0.2904052734375,0.9837309122085571,-43.45601284503937,0.0018904432654380798,-2.320258111111111,1257.0
25,2018,6,12800,-0.028633191279368475,0.0004092704424510632,384,0.016321179,-1.2094550132751465,0.2,0.008975053860922344,0.24365234375,0.9827027916908264,-43.43397033214569,-0.030309690162539482,-2.3159906,1257.0
26,2015,6,13312,-0.028067065228242427,0.0004092704424510632,400,0.024266928,0.07532680034637451,0.2,0.08990908996202052,0.2894287109375,0.982483983039856,-43.409207463264465,-0.008863314986228943,-2.3159906,1257.0
27,2014,6,13824,-0.022487628968519857,0.0004092704424510632,416,0.015391281,0.34892457723617554,0.2,0.007312894522328861,0.2159423828125,0.9814429879188538,-43.39375722408295,-0.03321642428636551,-2.3159906,1257.0
28,2013,7,14336,-0.02127115265466273,0.0004092704424510632,432,0.018886458,0.40226656198501587,0.2,0.016101754212286323,0.2198486328125,0.9811393022537231,-43.36174976825714,-0.020435478538274765,-2.317102909090909,1257.0
29,2012,7,14848,-0.022389110177755356,0.0004092704424510632,448,0.027813856,0.33269304037094116,0.2,0.01424099795985967,0.27197265625,0.9806420207023621,-43.35931169986725,-0.02915450558066368,-2.317102909090909,1257.0
30,2012,7,15360,-0.022353513748385012,0.0004092704424510632,464,0.018589368,-0.24891245365142822,0.2,0.0078401233186014,0.217529296875,0.9804430603981018,-43.34003520011902,-0.032074958086013794,-2.3021824166666667,1257.0
31,2012,7,15872,-0.0284224386268761,0.0004092704424510632,480,0.022550602,0.2418731451034546,0.2,0.06860003422480077,0.2584228515625,0.9791796803474426,-43.323307514190674,-0.022830769419670105,-2.3021824166666667,1257.0
32,2011,8,16384,-0.018873373701353557,0.0004092704424510632,496,0.011439396,0.22936087846755981,0.2,0.011131988634588197,0.165771484375,0.9797236919403076,-43.29676163196564,-0.03370385244488716,-2.297479,1257.0
33,2010,8,16896,-0.02425860776565969,0.0004092704424510632,512,0.022041814,0.5007940530776978,0.2,0.08281873911619186,0.2147216796875,0.9786567091941833,-43.305158495903015,-0.008050370961427689,-2.297479,1257.0
34,2009,8,17408,-0.021259059561998583,0.0004092704424510632,528,0.013140576,-0.657913327217102,0.2,0.005382574236136861,0.18310546875,0.9792726039886475,-43.28762352466583,-0.031221479177474976,-2.297479,1257.0
35,2009,8,17920,-0.026663903816370293,0.0004092704424510632,544,0.022946307,-0.1932758092880249,0.2,0.0033597434412513394,0.2607421875,0.9805801510810852,-43.322511315345764,-0.032560426741838455,-2.2904196428571426,1257.0
36,2009,9,18432,-0.02160471629758831,0.0004092704424510632,560,0.017308488,0.06111878156661987,0.2,0.07674874272197485,0.17822265625,0.9804959893226624,-43.34341502189636,-0.009834030643105507,-2.2904196428571426,1257.0
37,2009,9,18944,-0.022074734821217135,0.0004092704424510632,576,0.019650176,-0.41520369052886963,0.2,0.006612193625187501,0.254150390625,0.9812209010124207,-43.347249150276184,-0.022501489147543907,-2.2807840666666666,1257.0
38,2009,9,19456,-0.01864915843179915,0.0004092704424510632,592,0.018611029,0.5647421479225159,0.2,0.07955268817022443,0.205078125,0.9806933999061584,-43.35532784461975,0.017038587480783463,-2.2807840666666666,1257.0
39,2009,9,19968,-0.02362850564531982,0.0004092704424510632,608,0.014214197,-0.6839810609817505,0.2,0.009337213647086173,0.2359619140625,0.9823624491691589,-43.36372351646423,-0.022193649783730507,-2.2807840666666666,1257.0
40,2009,10,20480,-0.016876817302545533,0.0004092704424510632,624,0.014334334,-0.3054605722427368,0.2,0.006473817702499218,0.162109375,0.9831754565238953,-43.41083741188049,-0.017667308449745178,-2.2711596875,1257.0
41,2009,10,20992,-0.021357627454563044,0.0004092704424510632,640,0.021346081,0.08841747045516968,0.2,0.09289805230218917,0.1865234375,0.9829778075218201,-43.42062294483185,-0.011822566390037537,-2.2711596875,1257.0
42,2009,10,21504,-0.017319539794698358,0.0004092704424510632,656,0.011458116,-1.6553268432617188,0.2,0.010293490311596543,0.1441650390625,0.9839386940002441,-43.42555367946625,-0.028853628784418106,-2.2570974705882354,1257.0
43,2009,10,22016,-0.02802115338272415,0.0004092704424510632,672,0.025749123,0.27579545974731445,0.2,0.07635951787233353,0.2750244140625,0.9840698838233948,-43.4503937959671,-0.006706327199935913,-2.2570974705882354,1257.0
44,2009,11,22528,-0.022867088060593233,0.0004092704424510632,688,0.014199312,-0.28503501415252686,0.2,0.007192292367108166,0.24853515625,0.9844532608985901,-43.455326557159424,-0.026006896048784256,-2.2570974705882354,1257.0
45,2009,11,23040,-0.016576845635427162,0.0004092704424510632,704,0.010129565,-0.09679639339447021,0.2,0.004783264877914917,0.178466796875,0.9822902083396912,-43.43424451351166,-0.018414421007037163,-2.2530897222222226,1257.0
46,2008,11,23552,-0.031505149105214514,0.0004092704424510632,720,0.026473168,0.19757258892059326,0.2,0.08428429183550179,0.29248046875,0.9813876748085022,-43.37064588069916,-0.010942582041025162,-2.2530897222222226,1257.0
47,2006,11,24064,-0.028909219923662022,0.0004092704424510632,736,0.01718976,-1.358625888824463,0.2,0.013775959436316043,0.2509765625,0.9818341732025146,-43.367969274520874,-0.039877135306596756,-2.2523875263157898,1257.0
48,2006,12,24576,-0.027680767962010577,0.0004092704424510632,752,0.017610954,0.47842901945114136,0.2,0.05477681348565966,0.287841796875,0.979658842086792,-43.35186207294464,-0.020335866138339043,-2.2523875263157898,1257.0
49,2006,12,25088,-0.03084821635275148,0.0004092704424510632,768,0.017873405,0.11493515968322754,0.2,0.0082928083720617,0.2750244140625,0.9771062731742859,-43.26408922672272,-0.03231482580304146,-2.2523875263157898,1257.0
50,2007,12,25600,-0.024493174598319456,0.0004092704424510632,784,0.01526195,0.06874924898147583,0.2,0.01665175787638873,0.2330322265625,0.9771724343299866,-43.220842599868774,-0.02126309648156166,-2.24764945,1257.0
51,2007,13,26112,-0.02791771436750423,0.0004092704424510632,800,0.026640622,0.6407868266105652,0.2,0.04484989069169387,0.2669677734375,0.9783803224563599,-43.24410104751587,-0.036392658948898315,-2.24764945,1257.0
52,2006,13,26624,-0.02482524112565443,0.0004092704424510632,816,0.015872896,-3.1637229919433594,0.2,0.012374171681585722,0.19921875,0.9784880876541138,-43.27140486240387,-0.01956370659172535,-2.238404,1257.0
53,2006,13,27136,-0.014732794210431166,0.0004092704424510632,832,0.012720814,0.15988463163375854,0.2,0.074178499460686,0.1168212890625,0.977990448474884,-43.260966062545776,-0.006915966048836708,-2.238404,1257.0
54,2007,13,27648,-0.024685389566002414,0.0004092704424510632,848,0.017587416,0.3468363285064697,0.2,0.008652049029478803,0.216552734375,0.97758549451828,-43.24756979942322,-0.030197037383913994,-2.238404,1257.0
55,2007,14,28160,-0.023656965378904715,0.0004092704424510632,864,0.019376516,0.607385516166687,0.2,0.04579106566961855,0.249267578125,0.9788843989372253,-43.254570722579956,-0.01564246043562889,-2.2415610454545454,1257.0
56,2007,14,28672,-0.02084887002274627,0.0004092704424510632,880,0.019178696,0.7128539085388184,0.2,0.017645396204898134,0.2255859375,0.9766635894775391,-43.251790285110474,-0.016665790230035782,-2.2415610454545454,1257.0
57,2007,14,29184,-0.02437881668447517,0.0004092704424510632,896,0.01726966,-1.9183144569396973,0.2,0.010041386994998902,0.24560546875,0.9755306243896484,-43.179771184921265,-0.02052230015397072,-2.228835304347826,1257.0
58,2008,14,29696,-0.021879643536522053,0.0004092704424510632,912,0.013915431,0.1315571665763855,0.2,0.08079224184621125,0.181396484375,0.9761606454849243,-43.17107307910919,-0.02058226801455021,-2.228835304347826,1257.0
59,2008,15,30208,-0.02351675917452667,0.0004092704424510632,928,0.013537163,-0.12245678901672363,0.2,0.006516351641039364,0.211669921875,0.976841151714325,-43.195770263671875,-0.022929972037672997,-2.2270357916666668,1257.0
60,2008,15,30720,-0.024206630921980832,0.0004092704424510632,944,0.026425868,0.651680588722229,0.2,0.08462405717000365,0.2208251953125,0.9779013991355896,-43.21468937397003,0.01308160275220871,-2.2270357916666668,1257.0
61,2007,15,31232,-0.029537258960772306,0.0004092704424510632,960,0.01871364,-0.9363571405410767,0.2,0.005491061725479085,0.2705078125,0.9786263108253479,-43.24438393115997,-0.03441930189728737,-2.2270357916666668,1257.0
62,2008,15,31744,-0.024651091021951288,0.0004092704424510632,976,0.017801695,-0.17952406406402588,0.2,0.005231613955402281,0.2325439453125,0.9774758815765381,-43.24397134780884,-0.03589726239442825,-2.2367712799999997,1257.0
63,2008,16,32256,-0.018953584032715298,0.0004092704424510632,992,0.016147433,0.1295086145401001,0.2,0.1172741757472977,0.150146484375,0.9756194353103638,-43.190069913864136,0.004884403198957443,-2.2367712799999997,1257.0
64,2008,16,32768,-0.023656353005208075,0.0004092704424510632,1008,0.019355642,0.16936975717544556,0.2,0.007536585661000572,0.260986328125,0.9731493592262268,-43.126705050468445,-0.027873046696186066,-2.2319815769230766,1257.0
65,2008,16,33280,-0.02243563099182211,0.0004092704424510632,1024,0.019558126,0.5756387114524841,0.2,0.11096426332369447,0.1861572265625,0.9730742573738098,-43.073561787605286,0.010816968977451324,-2.2319815769230766,1257.0
66,2008,16,33792,-0.021649919595802203,0.0004092704424510632,1040,0.0151250735,-0.9565280675888062,0.2,0.005800163504318334,0.2054443359375,0.97476726770401,-43.1047078371048,-0.022915298119187355,-2.2319815769230766,1257.0
67,2008,17,34304,-0.02395755068573635,0.0004092704424510632,1056,0.015889123,-0.1431570053100586,0.2,0.003742116554349195,0.216796875,0.9751836657524109,-43.14539170265198,-0.03663399815559387,-2.22664637037037,1257.0
68,2008,17,34816,-0.01931011509441305,0.0004092704424510632,1072,0.017023422,0.1710098385810852,0.2,0.1259981218026951,0.1038818359375,0.9751402735710144,-43.14779615402222,-0.0053139179944992065,-2.22664637037037,1257.0
69,2008,17,35328,-0.028486362483818084,0.0004092704424510632,1088,0.019272633,-2.1534345149993896,0.2,0.008375353354495019,0.26171875,0.9753981828689575,-43.14765155315399,-0.04402017220854759,-2.2248840714285714,1257.0
70,2008,17,35840,-0.018640679511008784,0.0004092704424510632,1104,0.01715795,0.4395582675933838,0.2,0.12497013993561268,0.146728515625,0.9759388566017151,-43.158254981040955,-0.004047589376568794,-2.2248840714285714,1257.0
71,2008,18,36352,-0.026001044134318363,0.0004092704424510632,1120,0.013801698,-0.11376750469207764,0.2,0.00880791999225039,0.2252197265625,0.9751219153404236,-43.153053402900696,-0.0421069897711277,-2.2248840714285714,1257.0
72,2008,18,36864,-0.029283297932124697,0.0004092704424510632,1136,0.017964996,-0.016605734825134277,0.2,0.004198097958578728,0.2606201171875,0.973946213722229,-43.124682903289795,-0.047948986291885376,-2.2235513103448272,1257.0
73,2007,18,37376,-0.018547210849646945,0.0004092704424510632,1152,0.018125191,0.21956568956375122,0.2,0.1300327938515693,0.1346435546875,0.9734382033348083,-43.09619700908661,0.00493943877518177,-2.2235513103448272,1257.0
74,2007,18,37888,-0.027758634532801807,0.0004092704424510632,1168,0.017771136,-1.926551342010498,0.2,0.0069343616924015805,0.2738037109375,0.9733229279518127,-43.0843288898468,-0.0287539791315794,-2.2252853666666663,1257.0
75,2006,19,38400,-0.01666623938945122,0.0004092704424510632,1184,0.015047869,0.23741859197616577,0.2,0.1559869934571907,0.1072998046875,0.9732545614242554,-43.08780264854431,0.0005124062299728394,-2.2252853666666663,1257.0
76,2006,19,38912,-0.029292512001120485,0.0004092704424510632,1200,0.019500762,0.12075477838516235,0.2,0.013135686924215406,0.247314453125,0.9747764468193054,-43.09684407711029,-0.033299315720796585,-2.2252853666666663,1257.0
77,2006,19,39424,-0.021532419603317976,0.0004092704424510632,1216,0.016062291,0.3473272919654846,0.2,0.03258006268879399,0.205322265625,0.9739425182342529,-43.12815618515015,-0.016570478677749634,-2.2308668064516124,1257.0
78,2006,19,39936,-0.025909147574566305,0.0004092704424510632,1232,0.022743175,0.7535091042518616,0.2,0.07524609984830022,0.2054443359375,0.9736952781677246,-43.09452962875366,-0.024117281660437584,-2.2308668064516124,1257.0
79,2006,20,40448,-0.02521905262256041,0.0004092704424510632,1248,0.017989952,-2.2981672286987305,0.2,0.03228158049751073,0.20947265625,0.9699169397354126,-43.05648982524872,-0.0332055427134037,-2.229893125,1257.0
80,2006,20,40960,-0.022155266109621152,0.0004092704424510632,1264,0.019053396,0.18048739433288574,0.2,0.15104877413250506,0.152587890625,0.9676136374473572,-42.92932629585266,0.003544989973306656,-2.229893125,1257.0
81,2006,20,41472,-0.031754896364873275,0.0004092704424510632,1280,0.020109594,0.011563658714294434,0.2,0.0063091071642702445,0.279541015625,0.9676298499107361,-42.89839684963226,-0.03685389459133148,-2.229893125,1257.0
82,2005,20,41984,-0.021796028213429963,0.0004092704424510632,1296,0.021427915,0.6454297304153442,0.2,0.07486457040067762,0.1951904296875,0.9682639241218567,-42.911662578582764,-0.01207459345459938,-2.2254686363636362,1257.0
83,2005,21,42496,-0.022816020908067003,0.0004092704424510632,1312,0.020562613,0.8275611400604248,0.2,0.02360596667858772,0.23583984375,0.9679927229881287,-42.913777470588684,-0.023852728307247162,-2.2254686363636362,1257.0
84,2005,21,43008,-0.02498089461005293,0.0004092704424510632,1328,0.017709265,-2.7317965030670166,0.2,0.017900734528666362,0.1943359375,0.9666271209716797,-42.89757704734802,-0.018180791288614273,-2.219429176470588,1257.0
85,2005,21,43520,-0.01533557275251951,0.0004092704424510632,1344,0.011149567,0.11890614032745361,0.2,0.1726366439834237,0.1107177734375,0.9645291566848755,-42.83000409603119,-0.01387341134250164,-2.219429176470588,1257.0
86,2005,21,44032,-0.03404646969283931,0.0004092704424510632,1360,0.023322932,0.024966955184936523,0.2,0.004544396222627256,0.3177490234375,0.9646486639976501,-42.7927770614624,-0.036397844552993774,-2.2152492285714285,1257.0
87,2005,22,44544,-0.013018971512792632,0.0004092704424510632,1376,0.015581681,0.4020313620567322,0.2,0.14190688298549503,0.0858154296875,0.9644375443458557,-42.80038893222809,0.002359386533498764,-2.2152492285714285,1257.0
88,2005,22,45056,-0.02727469030651264,0.0004092704424510632,1392,0.024313413,-0.583631157875061,0.2,0.007053197856293991,0.2471923828125,0.9656550884246826,-42.8091379404068,-0.03927372023463249,-2.2152492285714285,1257.0
89,2005,22,45568,-0.02297321274818387,0.0004092704424510632,1408,0.014770718,-0.32868432998657227,0.2,0.004883025343588088,0.21240234375,0.9651252031326294,-42.82817792892456,-0.0315135195851326,-2.2119113055555553,1257.0
90,2005,22,46080,-0.013416973350103945,0.0004092704424510632,1424,0.012776173,0.15708643198013306,0.2,0.21851730439811945,0.076171875,0.9651557207107544,-42.81288278102875,0.022141313180327415,-2.2119113055555553,1257.0
91,2004,23,46592,-0.020029472034366336,0.0004092704424510632,1440,0.02028899,-0.005463361740112305,0.2,0.01464598235907033,0.2520751953125,0.9675739407539368,-42.851290225982666,-0.02486860752105713,-2.213329243243243,1257.0
92,2004,23,47104,-0.018218630852061324,0.0004092704424510632,1456,0.01553949,0.7106769680976868,0.2,0.2344534625299275,0.10693359375,0.9681678414344788,-42.90917789936066,0.06971538066864014,-2.213329243243243,1257.0
93,2005,23,47616,-0.022654122891253792,0.0004092704424510632,1472,0.01611105,-0.22711169719696045,0.2,0.01714824148803018,0.2171630859375,0.9680110812187195,-42.91247999668121,-0.01824864372611046,-2.213329243243243,1257.0
94,2005,24,48128,-0.017719988551107235,0.0004092704424510632,1488,0.014472987,-0.8608779907226562,0.2,0.00713760731741786,0.1763916015625,0.9683259725570679,-42.91791105270386,-0.030864441767334938,-2.214837184210526,1257.0
95,2005,24,48640,-0.018447163518430898,0.0004092704424510632,1504,0.013509869,0.19064342975616455,0.2,0.20936804090160877,0.09033203125,0.9682487845420837,-42.922728180885315,-0.006462486460804939,-2.214837184210526,1257.0
96,2005,24,49152,-0.027142676190123893,0.0004092704424510632,1520,0.024121828,-2.2517647743225098,0.2,0.006509521888801828,0.274169921875,0.9686043858528137,-42.92750287055969,-0.035035640001297,-2.2124150256410253,1257.0
97,2005,24,49664,-0.02170476919854991,0.0004092704424510632,1536,0.015951816,0.09392166137695312,0.2,0.35091982246376574,0.1304931640625,0.9684688448905945,-42.936014890670776,0.038392942398786545,-2.2124150256410253,1257.0
98,2005,25,50176,-0.024865072715329006,0.0004092704424510632,1552,0.018551638,-0.16564607620239258,0.2,0.009317550648120232,0.2379150390625,0.9687610268592834,-42.938796281814575,-0.028941377997398376,-2.2124150256410253,1257.0
99,2005,25,50688,-0.020840788376517594,0.0004092704424510632,1568,0.014443082,-0.06549108028411865,0.2,0.005418862841906957,0.196044921875,0.9677712321281433,-42.929285764694214,-0.016232658177614212,-2.210932725,1257.0
100,2005,25,51200,-0.014225757564418018,0.0004092704424510632,1584,0.014398506,0.2809908390045166,0.2,0.19259318592958152,0.08203125,0.9667337536811829,-42.89124262332916,0.019273262470960617,-2.210932725,1257.0
101,2005,25,51712,-0.028267393237911165,0.0004092704424510632,1600,0.017847022,-2.6749539375305176,0.2,0.0067754974734270945,0.2462158203125,0.966788113117218,-42.87473499774933,-0.037888992577791214,-2.2083524634146343,1257.0
102,2005,26,52224,-0.019422233948716894,0.0004092704424510632,1616,0.01319951,0.1781400442123413,0.2,0.3297347198240459,0.0753173828125,0.9672893285751343,-42.88209569454193,0.03608512878417969,-2.2083524634146343,1257.0
103,2006,26,52736,-0.0295526665286161,0.0004092704424510632,1632,0.021718914,0.2017846703529358,0.2,0.01395520704681985,0.26708984375,0.9664212465286255,-42.87983214855194,-0.04082467779517174,-2.2083524634146343,1257.0
104,2005,26,53248,-0.02843867859337479,0.0004092704424510632,1648,0.021358814,0.38212817907333374,0.2,0.046479954733513296,0.253173828125,0.9670072197914124,-42.86312711238861,-0.03309757634997368,-2.2074931904761903,1257.0
105,2005,26,53760,-0.015723186283139512,0.0004092704424510632,1664,0.018365502,0.7676578760147095,0.2,0.15037172753363848,0.11669921875,0.9666240215301514,-42.87564420700073,0.011546693742275238,-2.2074931904761903,1257.0
106,2006,27,54272,-0.028246870904695243,0.0004092704424510632,1680,0.021640169,-2.4452707767486572,0.2,0.03978915198240429,0.228759765625,0.96588134765625,-42.85378456115723,-0.015401437878608704,-2.207464,1257.0
107,2006,27,54784,-0.015907239067018963,0.0004092704424510632,1696,0.013957219,0.21197748184204102,0.2,0.2408181638456881,0.1197509765625,0.966106653213501,-42.840181827545166,0.05852339416742325,-2.207464,1257.0
108,2006,27,55296,-0.025897277606418356,0.0004092704424510632,1712,0.016524304,0.5575135946273804,0.2,0.01706126262433827,0.2520751953125,0.9658765196800232,-42.84687149524689,-0.024087898433208466,-2.207464,1257.0
109,2005,27,55808,-0.016217683180002496,0.0004092704424510632,1728,0.014391261,0.7400965690612793,0.2,0.2879843143746257,0.0906982421875,0.9654284119606018,-42.82855761051178,0.07937033474445343,-2.2048847727272727,1257.0
110,2005,28,56320,-0.02633879380300641,0.0004092704424510632,1744,0.019773953,0.9273397326469421,0.2,0.027871012192917988,0.2264404296875,0.9659364819526672,-42.82927763462067,-0.027695074677467346,-2.2048847727272727,1257.0
111,2004,28,56832,-0.021761943804449402,0.0004092704424510632,1760,0.017305695,-0.9658888578414917,0.2,0.029399857099633664,0.199951171875,0.9650737047195435,-42.82768785953522,-0.01083489041775465,-2.2063386,1257.0
112,2004,28,57344,-0.009513890960079152,0.0004092704424510632,1776,0.009542832,0.32715582847595215,0.2,0.20671995542943478,0.04296875,0.9648730754852295,-42.800968170166016,0.03713003545999527,-2.2063386,1257.0
113,2004,28,57856,-0.024939793162047863,0.0004092704424510632,1792,0.017748779,-0.4279686212539673,0.2,0.005327264443621971,0.2305908203125,0.9652726054191589,-42.80332958698273,-0.04328195005655289,-2.202707695652174,1257.0
114,2004,29,58368,-0.012458264005545061,0.0004092704424510632,1808,0.01665661,0.5711854696273804,0.2,0.2257996976841241,0.0621337890625,0.9655085206031799,-42.81448566913605,0.02686801180243492,-2.202707695652174,1257.0
115,2004,29,58880,-0.02569904417032376,0.0004092704424510632,1824,0.018167265,-0.8618870973587036,0.2,0.008104679975076579,0.2646484375,0.9681651592254639,-42.85204720497131,-0.03134295344352722,-2.202707695652174,1257.0
116,2004,29,59392,-0.021862081295694225,0.0004092704424510632,1840,0.015564542,-0.8713840246200562,0.2,0.0041828277899185196,0.212890625,0.9694922566413879,-42.9305260181427,-0.03494296222925186,-2.2028274255319147,1257.0
117,2004,29,59904,-0.01021102057711687,0.0004092704424510632,1856,0.012598099,0.215440034866333,0.2,0.2820071456953883,0.0565185546875,0.9701264500617981,-42.95547318458557,0.061704348772764206,-2.2028274255319147,1257.0
118,2004,30,60416,-0.024637870155856945,0.0004092704424510632,1872,0.020661917,-0.45547938346862793,0.2,0.0170385931560304,0.26123046875,0.9698880910873413,-42.97060203552246,-0.025370661169290543,-2.2047558541666668,1257.0
119,2004,30,60928,-0.018321488896617666,0.0004092704424510632,1888,0.015330207,0.7254102826118469,0.2,0.28222155291587114,0.1038818359375,0.9696846008300781,-42.958919048309326,0.09318140894174576,-2.2047558541666668,1257.0
120,2005,30,61440,-0.02558334266359452,0.0004092704424510632,1904,0.025497995,-0.5497311353683472,0.2,0.018393148115137592,0.2606201171875,0.9688186049461365,-42.950430274009705,-0.027813583612442017,-2.2047558541666668,1257.0
121,2005,30,61952,-0.029107637208653614,0.0004092704424510632,1920,0.023161005,-0.3134796619415283,0.2,0.0172804263420403,0.276123046875,0.9668444991111755,-42.89391791820526,-0.02809790149331093,-2.2039483469387755,1257.0
122,2004,31,62464,-0.011039296281524003,0.0004092704424510632,1936,0.011038771,0.2787158489227295,0.2,0.29581776924896985,0.0609130859375,0.9666040539741516,-42.847901940345764,0.022618113085627556,-2.2039483469387755,1257.0
123,2005,31,62976,-0.03089606572757475,0.0004092704424510632,1952,0.023154128,-1.9617125988006592,0.2,0.011211814358830452,0.307861328125,0.9689585566520691,-42.884052753448486,-0.036175861954689026,-2.2043417400000003,1257.0
124,2005,31,63488,-0.01273829085403122,0.0004092704424510632,1968,0.010586556,0.16491997241973877,0.2,0.31684247753582895,0.0531005859375,0.969500720500946,-42.93874800205231,0.01606871373951435,-2.2043417400000003,1257.0
125,2005,31,64000,-0.028011715796310455,0.0004092704424510632,1984,0.019188548,-0.00944817066192627,0.2,0.007794304139679298,0.249755859375,0.9700188636779785,-42.94976603984833,-0.03479146212339401,-2.2043417400000003,1257.0
