time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
29,2049,7,14848,-0.02302436852187384,0.0004092704424510632,448,0.018893238,0.03255283832550049,0.2,0.013204486051108688,0.267822265625,0.9926270842552185,-43.74612379074097,-0.02421477437019348,-2.313805818181818,1257.0
30,2045,7,15360,-0.03120991008472629,0.0004092704424510632,464,0.025664665,0.0972474217414856,0.2,0.0033086219991673715,0.3096923828125,0.9934970140457153,-43.74624943733215,-0.04836515337228775,-2.304423,1257.0
31,2044,7,15872,-0.02489991273614578,0.0004092704424510632,480,0.021548409,0.0018106698989868164,0.2,0.08737168251536787,0.2728271484375,0.9932910799980164,-43.76444745063782,-0.0016548633575439453,-2.304423,1257.0
32,2043,8,16384,-0.02404977849801071,0.0004092704424510632,496,0.017043062,0.00794917345046997,0.2,0.0028564721578732133,0.2352294921875,0.9921302199363708,-43.74098992347717,-0.04027470201253891,-2.3076714615384613,1257.0
33,2043,8,16896,-0.030369421569048427,0.0004092704424510632,512,0.028545452,0.002675950527191162,0.2,0.09714721026830375,0.2958984375,0.9920088052749634,-43.71399986743927,0.012667650356888771,-2.3076714615384613,1257.0
34,2041,8,17408,-0.02200868287764024,0.0004092704424510632,528,0.012400899,0.030298292636871338,0.2,0.004587179377267603,0.1923828125,0.992379903793335,-43.726290464401245,-0.034048352390527725,-2.3076714615384613,1257.0
35,2040,8,17920,-0.023120008961996064,0.0004092704424510632,544,0.017627962,-0.0039006471633911133,0.2,0.0036992373352404684,0.204345703125,0.9933809041976929,-43.74210846424103,-0.02679542452096939,-2.3078092142857143,1257.0
36,2040,9,18432,-0.019673140181112103,0.0004092704424510632,560,0.018010203,0.0013109445571899414,0.2,0.11595699982717633,0.1982421875,0.9922692775726318,-43.751067996025085,0.02028123289346695,-2.3078092142857143,1257.0
37,2039,9,18944,-0.03246832962031476,0.0004092704424510632,576,0.020632865,0.03583788871765137,0.2,0.00241454916249495,0.2864990234375,0.9935337901115417,-43.73564577102661,-0.04660876840353012,-2.303436533333333,1257.0
38,2039,9,19456,-0.02512445327010937,0.0004092704424510632,592,0.019114818,0.002092421054840088,0.2,0.11277828668244183,0.2584228515625,0.9937199354171753,-43.76789677143097,0.01444241777062416,-2.303436533333333,1257.0
39,2038,9,19968,-0.028155039268312976,0.0004092704424510632,608,0.018159755,-0.08216631412506104,0.2,0.003563805563317146,0.2557373046875,0.9934355020523071,-43.760663866996765,-0.04174419119954109,-2.303436533333333,1257.0
40,2037,10,20480,-0.0325661638926249,0.0004092704424510632,624,0.017310308,-0.006345391273498535,0.2,0.004137710522627458,0.2662353515625,0.99300616979599,-43.7439728975296,-0.04206225648522377,-2.3005277499999996,1257.0
41,2036,10,20992,-0.024916220136219636,0.0004092704424510632,640,0.020906297,0.0019651055335998535,0.2,0.13754869415424764,0.258056640625,0.9922248125076294,-43.73154032230377,0.040833648294210434,-2.3005277499999996,1257.0
42,2035,10,21504,-0.02652717352611944,0.0004092704424510632,656,0.017028615,-0.17334139347076416,0.2,0.003140281005471479,0.2451171875,0.9923921227455139,-43.70579528808594,-0.04692908003926277,-2.3009988235294117,1257.0
43,2035,10,22016,-0.02933798939920962,0.0004092704424510632,672,0.025934963,0.0038576126098632812,0.2,0.11885655228979886,0.297607421875,0.9907469153404236,-43.692925453186035,0.012857869267463684,-2.3009988235294117,1257.0
44,2035,11,22528,-0.02482172512100078,0.0004092704424510632,688,0.016009368,0.1661146879196167,0.2,0.005407629461842589,0.232421875,0.9895070195198059,-43.6418696641922,-0.04394613578915596,-2.3009988235294117,1257.0
45,2035,11,23040,-0.02746948297135532,0.0004092704424510632,704,0.01664138,-0.03131449222564697,0.2,0.004077868565218523,0.239013671875,0.9867529273033142,-43.58493673801422,-0.036583393812179565,-2.3051862777777776,1257.0
46,2034,11,23552,-0.02419225638732314,0.0004092704424510632,720,0.026070174,0.004622519016265869,0.2,0.13558803731575608,0.2364501953125,0.987108588218689,-43.53497076034546,0.026093032211065292,-2.3051862777777776,1257.0
47,2034,11,24064,-0.024566688225604594,0.0004092704424510632,736,0.016121246,-0.9390641450881958,0.2,0.003944355034036562,0.2271728515625,0.987173318862915,-43.55123817920685,-0.026391012594103813,-2.3039140000000002,1257.0
48,2034,12,24576,-0.02919396379729733,0.0004092704424510632,752,0.022519913,0.009303033351898193,0.2,0.12467005290091038,0.2965087890625,0.9873381853103638,-43.553268909454346,0.012423273175954819,-2.3039140000000002,1257.0
49,2034,12,25088,-0.028485437884228304,0.0004092704424510632,768,0.017675411,0.15563052892684937,0.2,0.007007458902080543,0.265869140625,0.9867071509361267,-43.54491949081421,-0.03887449949979782,-2.3039140000000002,1257.0
50,2033,12,25600,-0.032766185788204893,0.0004092704424510632,784,0.018793728,-0.13772273063659668,0.2,0.0037878440925851464,0.29248046875,0.9873170256614685,-43.537962913513184,-0.04554898291826248,-2.29552785,1257.0
51,2033,12,26112,-0.02863683491887059,0.0004092704424510632,800,0.03355227,0.024578452110290527,0.2,0.09230660216417164,0.3387451171875,0.9860794544219971,-43.53596770763397,-0.02188987098634243,-2.29552785,1257.0
52,2033,13,26624,-0.026662979420507327,0.0004092704424510632,816,0.014858024,-0.8295903205871582,0.2,0.010441579041071236,0.2237548828125,0.985683798789978,-43.49870038032532,-0.03364458307623863,-2.295156095238095,1257.0
53,2032,13,27136,-0.028733869694406167,0.0004092704424510632,832,0.027412333,0.08298611640930176,0.2,0.09535169892478734,0.275634765625,0.9851024746894836,-43.493383049964905,-0.015630286186933517,-2.295156095238095,1257.0
54,2032,13,27648,-0.023349704104475677,0.0004092704424510632,848,0.011936331,0.20630550384521484,0.2,0.005824145118822344,0.201171875,0.9848120808601379,-43.47731256484985,-0.035295020788908005,-2.295156095238095,1257.0
55,2032,13,28160,-0.023608893185155466,0.0004092704424510632,864,0.01485166,0.3466989994049072,0.2,0.02164787513902411,0.2176513671875,0.983198881149292,-43.45613360404968,-0.024775899946689606,-2.284576681818182,1257.0
56,2032,14,28672,-0.025329625394078903,0.0004092704424510632,880,0.02749822,0.40515393018722534,0.2,0.023394685704261065,0.2930908203125,0.9821867346763611,-43.40796208381653,-0.02577361650764942,-2.284576681818182,1257.0
57,2031,14,29184,-0.024382131479796953,0.0004092704424510632,896,0.02109161,-0.47953951358795166,0.2,0.014141928288154304,0.2447509765625,0.9839403629302979,-43.416868567466736,-0.03659828007221222,-2.2804531739130436,1257.0
58,2031,14,29696,-0.02436223832773976,0.0004092704424510632,912,0.02795011,0.48277950286865234,0.2,0.06644957268144935,0.248779296875,0.9835330843925476,-43.45359790325165,-0.021485045552253723,-2.2804531739130436,1257.0
59,2031,14,30208,-0.025539689202560112,0.0004092704424510632,928,0.019057028,0.13107073307037354,0.2,0.009841551509452984,0.2440185546875,0.9826173186302185,-43.421584725379944,-0.0266848374158144,-2.2781714166666664,1257.0
60,2031,15,30720,-0.019909842369088437,0.0004092704424510632,944,0.02133093,0.48115378618240356,0.2,0.0791016339790076,0.239501953125,0.9815139174461365,-43.391918659210205,0.00932098738849163,-2.2781714166666664,1257.0
61,2030,15,31232,-0.02492265630280599,0.0004092704424510632,960,0.014961639,-0.7246944904327393,0.2,0.006481776086729951,0.2138671875,0.9801792502403259,-43.35077917575836,-0.016055718064308167,-2.2781714166666664,1257.0
62,2030,15,31744,-0.02578083469416015,0.0004092704424510632,976,0.01636029,-0.03490602970123291,0.2,0.005511867449968122,0.2506103515625,0.9791515469551086,-43.3105171918869,-0.029543297365307808,-2.28242268,1257.0
63,2030,15,32256,-0.025081292813410982,0.0004092704424510632,992,0.025564082,0.044226109981536865,0.2,0.0961478577228263,0.241943359375,0.9790716767311096,-43.288843870162964,-0.017786728218197823,-2.28242268,1257.0
64,2029,16,32768,-0.018272578352480195,0.0004092704424510632,1008,0.011590987,0.03069913387298584,0.2,0.007524837841629051,0.1951904296875,0.9789156317710876,-43.29181241989136,-0.025569206103682518,-2.279882653846154,1257.0
65,2029,16,33280,-0.020232825030689128,0.0004092704424510632,1024,0.018274736,0.46382439136505127,0.2,0.09623253275640309,0.1708984375,0.9784103035926819,-43.27603316307068,0.009549286216497421,-2.279882653846154,1257.0
66,2029,16,33792,-0.030366772029083222,0.0004092704424510632,1040,0.022746067,-1.442241907119751,0.2,0.009091388739761896,0.2713623046875,0.977517306804657,-43.25194454193115,-0.0443425327539444,-2.279882653846154,1257.0
67,2029,16,34304,-0.034156960929976776,0.0004092704424510632,1056,0.029108798,-0.12258470058441162,0.2,0.0040903595436248,0.318603515625,0.9773539900779724,-43.23029899597168,-0.043901748955249786,-2.277888074074074,1257.0
68,2028,17,34816,-0.021974530740408227,0.0004092704424510632,1072,0.020444069,0.12017261981964111,0.2,0.09742088674101979,0.2088623046875,0.976359486579895,-43.21931874752045,-0.005477651953697205,-2.277888074074074,1257.0
69,2027,17,35328,-0.01764923063456081,0.0004092704424510632,1088,0.012737332,-1.4698574542999268,0.2,0.00933616523980163,0.164794921875,0.9746025204658508,-43.17158901691437,-0.022057227790355682,-2.272855107142857,1257.0
70,2027,17,35840,-0.02596640001866035,0.0004092704424510632,1104,0.02041507,0.4083647131919861,0.2,0.08474303199909627,0.231201171875,0.9736383557319641,-43.12237572669983,-0.0017285868525505066,-2.272855107142857,1257.0
71,2027,17,36352,-0.020000014090328477,0.0004092704424510632,1120,0.013931123,-0.46204614639282227,0.2,0.007219068284030072,0.18505859375,0.9746431112289429,-43.11983132362366,-0.02696223184466362,-2.272855107142857,1257.0
72,2027,18,36864,-0.0179118447995279,0.0004092704424510632,1136,0.012212424,-0.2545125484466553,0.2,0.0043227217174717225,0.1773681640625,0.9720573425292969,-43.10617256164551,-0.0276096910238266,-2.271583,1257.0
73,2027,18,37376,-0.01820573200529907,0.0004092704424510632,1152,0.016483601,0.15285056829452515,0.2,0.12480395927559584,0.1727294921875,0.9711524248123169,-43.033214688301086,-0.010358849540352821,-2.271583,1257.0
74,2027,18,37888,-0.024159591979696415,0.0004092704424510632,1168,0.02067386,-2.8609049320220947,0.2,0.010829545848537236,0.250244140625,0.9712465405464172,-43.02312529087067,-0.03702905774116516,-2.2749523000000003,1257.0
75,2026,18,38400,-0.026454838072822895,0.0004092704424510632,1184,0.019495264,0.17464113235473633,0.2,0.13051909557543695,0.201416015625,0.9723932147026062,-43.04094469547272,-0.007285747677087784,-2.2749523000000003,1257.0
76,2026,19,38912,-0.02845933981006965,0.0004092704424510632,1200,0.018262513,0.051068127155303955,0.2,0.01744593639159575,0.252197265625,0.9707992076873779,-43.04367649555206,-0.04017350450158119,-2.2749523000000003,1257.0
77,2026,19,39424,-0.024545826323446818,0.0004092704424510632,1216,0.01695334,-0.026128053665161133,0.2,0.024924679251853377,0.2501220703125,0.9704993963241577,-43.00621032714844,-0.03055117279291153,-2.273425774193549,1257.0
78,2025,19,39936,-0.02886018432036508,0.0004092704424510632,1232,0.030541651,0.6939153671264648,0.2,0.05662341200513765,0.3084716796875,0.9709970951080322,-43.01020300388336,-0.0064494069665670395,-2.273425774193549,1257.0
79,2025,19,40448,-0.023744569887639955,0.0004092704424510632,1248,0.018375788,-1.4334335327148438,0.2,0.03303163906093687,0.226806640625,0.9729699492454529,-43.047701597213745,-0.029614359140396118,-2.2772377500000003,1257.0
80,2024,20,40960,-0.026725467148935422,0.0004092704424510632,1264,0.025311485,0.44512176513671875,0.2,0.07623493392020464,0.212890625,0.9735614657402039,-43.09522843360901,-0.016172034665942192,-2.2772377500000003,1257.0
81,2024,20,41472,-0.023234716849401593,0.0004092704424510632,1280,0.016679835,0.2765839695930481,0.2,0.009050882727024145,0.2308349609375,0.9727362990379333,-43.08483910560608,-0.03705662116408348,-2.2772377500000003,1257.0
82,2024,20,41984,-0.028996008244575933,0.0004092704424510632,1296,0.03691285,0.6541575193405151,0.2,0.06337285926565528,0.302490234375,0.9725742936134338,-43.064478158950806,-0.008541638031601906,-2.273661575757576,1257.0
83,2024,20,42496,-0.025941377854906023,0.0004092704424510632,1312,0.028530035,0.7897390127182007,0.2,0.015772996353916824,0.281982421875,0.973801851272583,-43.0788711309433,-0.02831730991601944,-2.273661575757576,1257.0
84,2024,21,43008,-0.023083249470801093,0.0004092704424510632,1328,0.021161325,-1.5284912586212158,0.2,0.013464399933582172,0.2200927734375,0.9756810665130615,-43.13034427165985,-0.041450753808021545,-2.2719764705882355,1257.0
85,2023,21,43520,-0.02419028992881067,0.0004092704424510632,1344,0.021860477,0.2191319465637207,0.2,0.10289031936554238,0.1978759765625,0.9766893982887268,-43.18322932720184,-0.01127652544528246,-2.2719764705882355,1257.0
86,2023,21,44032,-0.022820777288870886,0.0004092704424510632,1360,0.015395114,0.4341881275177002,0.2,0.007955954570206814,0.225341796875,0.9766594171524048,-43.198344588279724,-0.03365994617342949,-2.264010485714286,1257.0
87,2023,22,44544,-0.02181204891530797,0.0004092704424510632,1376,0.021154542,0.704060435295105,0.2,0.120706225046888,0.1766357421875,0.9767564535140991,-43.19571912288666,0.03752787038683891,-2.264010485714286,1257.0
88,2023,22,45056,-0.02896634183707647,0.0004092704424510632,1392,0.018059976,-1.3633813858032227,0.2,0.004674063777201809,0.233642578125,0.9791771769523621,-43.228954911231995,-0.038719430565834045,-2.264010485714286,1257.0
89,2022,22,45568,-0.030702764306624886,0.0004092704424510632,1408,0.019779429,-0.21619641780853271,0.2,0.004002131267043296,0.290283203125,0.980797290802002,-43.2974990606308,-0.044590190052986145,-2.2620490833333333,1257.0
90,2022,22,46080,-0.024150443641701713,0.0004092704424510632,1424,0.021089185,0.15695446729660034,0.2,0.12972853216342628,0.2274169921875,0.9819376468658447,-43.33688306808472,-0.023174434900283813,-2.2620490833333333,1257.0
91,2022,23,46592,-0.022730457072611898,0.0004092704424510632,1440,0.018605813,0.22783291339874268,0.2,0.013962534925667569,0.2532958984375,0.9825831055641174,-43.36618721485138,-0.027736198157072067,-2.2648614594594596,1257.0
92,2022,23,47104,-0.01578820199938491,0.0004092704424510632,1456,0.013104966,0.7074196934700012,0.2,0.11950856819748878,0.1434326171875,0.9824190735816956,-43.36935651302338,0.024936102330684662,-2.2648614594594596,1257.0
93,2022,23,47616,-0.022988159566011745,0.0004092704424510632,1472,0.014640094,-0.2983440160751343,0.2,0.02084464573999867,0.22265625,0.9823974370956421,-43.36545467376709,-0.020933611318469048,-2.2648614594594596,1257.0
94,2022,23,48128,-0.024654271692270413,0.0004092704424510632,1488,0.013625699,-0.7636123895645142,0.2,0.006414158080588095,0.2445068359375,0.9844202399253845,-43.388957023620605,-0.03150342032313347,-2.2667372631578946,1257.0
95,2021,24,48640,-0.021954150375677273,0.0004092704424510632,1504,0.021108955,0.2058553695678711,0.2,0.13696159119717777,0.201171875,0.9857211709022522,-43.451871156692505,-0.015231674537062645,-2.2667372631578946,1257.0
96,2021,24,49152,-0.023097015829989687,0.0004092704424510632,1520,0.021503868,-1.567028284072876,0.2,0.010579852052615024,0.2396240234375,0.9851499795913696,-43.46403908729553,-0.029273558408021927,-2.263114743589744,1257.0
97,2021,24,49664,-0.019738542148843408,0.0004092704424510632,1536,0.02029556,0.42062997817993164,0.2,0.14889772364404052,0.1522216796875,0.9849768280982971,-43.44087207317352,-0.008991673588752747,-2.263114743589744,1257.0
98,2021,24,50176,-0.02267942117759958,0.0004092704424510632,1552,0.017503716,-0.4753541946411133,0.2,0.015276490215910599,0.2203369140625,0.9844405651092529,-43.430421113967896,-0.026081569492816925,-2.263114743589744,1257.0
99,2021,25,50688,-0.02600060917029623,0.0004092704424510632,1568,0.01535494,-0.13220441341400146,0.2,0.007152797406888567,0.2344970703125,0.9854798913002014,-43.43373358249664,-0.04052242636680603,-2.262485325,1257.0
100,2021,25,51200,-0.022222323357709683,0.0004092704424510632,1584,0.016411727,0.310951292514801,0.2,0.14089027349837124,0.1455078125,0.9853318929672241,-43.4572616815567,-0.014885582029819489,-2.262485325,1257.0
101,2021,25,51712,-0.029710195856750943,0.0004092704424510632,1600,0.021826964,-1.6557114124298096,0.2,0.014262893964769319,0.2994384765625,0.9869446158409119,-43.46322798728943,-0.03743128105998039,-2.263283829268293,1257.0
102,2021,25,52224,-0.017891220908495598,0.0004092704424510632,1616,0.01573324,0.5279014706611633,0.2,0.16781768458895385,0.150146484375,0.9883107542991638,-43.51808142662048,0.0018149856477975845,-2.263283829268293,1257.0
103,2021,26,52736,-0.025047862058272585,0.0004092704424510632,1632,0.01921527,0.1447015404701233,0.2,0.018829201522748917,0.2713623046875,0.9873992204666138,-43.530272483825684,-0.028779175132513046,-2.263283829268293,1257.0
104,2021,26,53248,-0.024530404072720557,0.0004092704424510632,1648,0.0148909055,0.3723587393760681,0.2,0.053141380310989916,0.21875,0.9872075319290161,-43.50387763977051,-0.00651160255074501,-2.264492523809524,1257.0
105,2021,26,53760,-0.022021737222530646,0.0004092704424510632,1664,0.027195662,0.8378010988235474,0.2,0.06806154386140406,0.201904296875,0.9866164326667786,-43.49825882911682,-0.004873976111412048,-2.264492523809524,1257.0
106,2021,26,54272,-0.02437858225312084,0.0004092704424510632,1680,0.018155213,-2.092905044555664,0.2,0.038040824176277965,0.2474365234375,0.986782431602478,-43.479286551475525,-0.023104282096028328,-2.2604948372093023,1257.0
107,2019,27,54784,-0.01729709841310978,0.0004092704424510632,1696,0.01734563,0.4701259136199951,0.2,0.12985401134938002,0.151123046875,0.9869505167007446,-43.490806102752686,-0.007327893748879433,-2.2604948372093023,1257.0
108,2019,27,55296,-0.023172156361397356,0.0004092704424510632,1712,0.015830219,0.5127544403076172,0.2,0.012902761198347434,0.2261962890625,0.988175094127655,-43.50694298744202,-0.020197495818138123,-2.2604948372093023,1257.0
109,2019,27,55808,-0.022602784767514095,0.0004092704424510632,1728,0.020723844,0.7147163152694702,0.2,0.10922772879712284,0.2158203125,0.9885514974594116,-43.53596913814545,0.024747582152485847,-2.2583725454545456,1257.0
110,2019,27,56320,-0.02653513225959614,0.0004092704424510632,1744,0.017946392,0.925419270992279,0.2,0.018139994936063886,0.246826171875,0.9864674210548401,-43.51842713356018,-0.02351963147521019,-2.2583725454545456,1257.0
111,2019,28,56832,-0.029524181198212318,0.0004092704424510632,1760,0.018899465,-0.9181196689605713,0.2,0.026987023593392223,0.2677001953125,0.9846293926239014,-43.44538605213165,-0.03329143300652504,-2.255227644444444,1257.0
112,2018,28,57344,-0.02163483428012114,0.0004092704424510632,1776,0.022939324,0.3555067777633667,0.2,0.11587020382285118,0.1610107421875,0.9836739301681519,-43.40289521217346,-0.0005938354879617691,-2.255227644444444,1257.0
113,2018,28,57856,-0.030691070613102056,0.0004092704424510632,1792,0.020975806,0.12423902750015259,0.2,0.006104406114900485,0.27001953125,0.9838549494743347,-43.38884139060974,-0.03559879958629608,-2.2554124782608693,1257.0
114,2017,28,58368,-0.016645027222693898,0.0004092704424510632,1808,0.015246381,0.6788986921310425,0.2,0.1515850166324526,0.136474609375,0.984112560749054,-43.39981508255005,0.031657181680202484,-2.2554124782608693,1257.0
115,2017,29,58880,-0.02247162080311682,0.0004092704424510632,1824,0.013372596,-0.8574329614639282,0.2,0.009485533548286185,0.208984375,0.9848386645317078,-43.41106081008911,-0.03336213901638985,-2.2554124782608693,1257.0
116,2017,29,59392,-0.028342595003778115,0.0004092704424510632,1840,0.021184526,-0.42462170124053955,0.2,0.004317962106142659,0.2823486328125,0.9838048815727234,-43.412298798561096,-0.037027712911367416,-2.2601721276595743,1257.0
117,2017,29,59904,-0.014497450611088425,0.0004092704424510632,1856,0.013638271,0.20158755779266357,0.2,0.2063766496721655,0.10693359375,0.9840368032455444,-43.38633346557617,0.015070905908942223,-2.2601721276595743,1257.0
118,2017,29,60416,-0.031070112978341058,0.0004092704424510632,1872,0.023153808,-1.3291397094726562,0.2,0.0031220853852573782,0.306884765625,0.9847541451454163,-43.40208399295807,-0.046252086758613586,-2.2578190625,1257.0
119,2018,30,60928,-0.015597173649439355,0.0004092704424510632,1888,0.0148041565,0.3312317728996277,0.2,0.2789857948664576,0.0953369140625,0.9852714538574219,-43.4216183423996,0.03270868584513664,-2.2578190625,1257.0
120,2017,30,61440,-0.030965933445258997,0.0004092704424510632,1904,0.017757915,-0.37726807594299316,0.2,0.009962741693016142,0.269775390625,0.9854912757873535,-43.42773997783661,-0.04295623302459717,-2.2578190625,1257.0
121,2017,30,61952,-0.028993796149734408,0.0004092704424510632,1920,0.02078312,-0.035033583641052246,0.2,0.0043392603256506845,0.28515625,0.9865953326225281,-43.45126700401306,-0.024951841682195663,-2.2589768571428572,1257.0
122,2017,30,62464,-0.01932314591249451,0.0004092704424510632,1936,0.015314611,0.0992668867111206,0.2,0.34009445598348975,0.132568359375,0.9871615767478943,-43.48717749118805,0.010054267942905426,-2.2589768571428572,1257.0
123,2017,31,62976,-0.03487738547846675,0.0004092704424510632,1952,0.029392133,-1.8475875854492188,0.2,0.010285189229762182,0.328369140625,0.9867501854896545,-43.48890507221222,-0.04224648326635361,-2.25950718,1257.0
124,2017,31,63488,-0.0227601964288624,0.0004092704424510632,1968,0.018738901,0.2499980926513672,0.2,0.33072098321281374,0.15771484375,0.9866230487823486,-43.472718954086304,0.021714016795158386,-2.25950718,1257.0
125,2017,31,64000,-0.02331472042715177,0.0004092704424510632,1984,0.014183413,-0.0363084077835083,0.2,0.012565534503664821,0.21533203125,0.9865080118179321,-43.47008800506592,-0.02840406820178032,-2.25950718,1257.0
